[	PUN	[
est	VER:pres	être
mort	VER:pper	mourir
dans	PRP	dans
ses	DET:POS	son
bras	NOM	bras
;	PUN	;
--	PUN	--
mais	KON	mais
elle	PRO:PER	elle
aimait	VER:impf	aimer
l'	DET:ART	le
honneur	NOM	honneur
et	KON	et
la	DET:ART	le
dignité	NOM	dignité
de	PRP	de
la	DET:ART	le
vie	NOM	vie
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
était	VER:impf	être
sur	PRP	sur
la	DET:ART	le
main	NOM	main
de	PRP	de
cet	PRO:DEM	ce
homme	NOM	homme
qu'	PRO:REL	que
elle	PRO:PER	elle
avait	VER:impf	avoir
compté	VER:pper	compter
pour	PRP	pour
les	PRO:PER	la|le
atteindre	VER:infi	atteindre
.	SENT	.
Voilà	ADV	voilà
l'	DET:ART	le
histoire	NOM	histoire
de	PRP	de
la	DET:ART	le
pauvre	ADJ	pauvre
fille	NOM	fille
de	PRP	de
la	DET:ART	le
vallée	NOM	vallée
de	PRP	de
Montmorency	NAM	Montmorency
.	SENT	.
J'	PRO:PER	je
ai	VER:pres	avoir
tenu	VER:pper	tenir
à	PRP	à
vous	PRO:PER	vous
la	DET:ART	le
dire	NOM	dire
pour	PRP	pour
que	PRO:REL	que
vous	PRO:PER	vous
sachiez	VER:subp	savoir
bien	ADV	bien
ce	PRO:DEM	ce
qu'	PRO:REL	que
est	VER:pres	être
la	DET:ART	le
femme	NOM	femme
à	PRP	à
qui	PRO:REL	qui
vous	PRO:PER	vous
avez	VER:pres	avoir
témoigné	VER:pper	témoigner
tant	ADV	tant
de	PRP	de
bonté	NOM	bonté
,	PUN	,
non	ADV	non
Cara	NAM	Cara
,	PUN	,
mais	KON	mais
Hortense	NAM	Hortense
.	SENT	.
»	PUN:cit	»
Disant	VER:ppre	dire
cela	PRO:DEM	cela
,	PUN	,
elle	PRO:PER	elle
lui	PRO:PER	lui
tendit	VER:simp	tendre
la	DET:ART	le
main	NOM	main
,	PUN	,
et	KON	et
quand	KON	quand
il	PRO:PER	il
lui	PRO:PER	lui
eut	VER:simp	avoir
donné	VER:pper	donner
la	DET:ART	le
sienne	PRO:POS	sien
,	PUN	,
elle	PRO:PER	elle
la	PRO:PER	la
serra	VER:simp	serrer
doucement	ADV	doucement
.	SENT	.
--	PUN	--
Maintenant	ADV	maintenant
,	PUN	,
dit-elle	NOM	dit-elle
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
dans	PRP	dans
le	DET:ART	le
cœur	NOM	cœur
et	KON	et
dans	PRP	dans
l'	DET:ART	le
esprit	NOM	esprit
des	PRP:det	du
idées	NOM	idée
,	PUN	,
qui	PRO:REL	qui
m'	PRO:PER	me
empêcheront	VER:futu	empêcher
de	PRP	de
penser	VER:infi	penser
à	PRP	à
ces	PRO:DEM	ce
malheureux	ADJ	malheureux
acrobates	NOM	acrobate
;	PUN	;
je	PRO:PER	je
vous	PRO:PER	vous
demande	VER:pres	demander
donc	ADV	donc
de	PRP	de
rentrer	VER:infi	rentrer
chez	PRP	chez
vous	PRO:PER	vous
;	PUN	;
je	PRO:PER	je
ne	ADV	ne
veux	VER:pres	vouloir
pas	ADV	pas
vous	PRO:PER	vous
faire	VER:infi	faire
passer	VER:infi	passer
la	DET:ART	le
nuit	NOM	nuit
entière	ADJ	entier
.	SENT	.
--	PUN	--
Mais	KON	mais
...	PUN	...
--	PUN	--
Si	VER:simp	Si
demain	ADV	demain
vous	PRO:PER	vous
pensez	VER:pres	penser
encore	ADV	encore
à	PRP	à
moi	PRO:PER	moi
et	KON	et
si	KON	si
vous	PRO:PER	vous
voulez	VER:pres	vouloir
bien	ADV	bien
venir	VER:infi	venir
savoir	VER:infi	savoir
quel	PRO:REL	quel
a	VER:pres	avoir
été	VER:pper	être
l'	DET:ART	le
effet	NOM	effet
de	PRP	de
vos	DET:POS	votre
bons	ADJ	bon
soins	NOM	soin
,	PUN	,
je	PRO:PER	je
serai	VER:futu	être
ici	ADV	ici
toute	PRO:IND	tout
la	DET:ART	le
journée	NOM	journée
.	SENT	.
--	PUN	--
À	PRP	à
demain	ADV	demain
alors	ADV	alors
.	SENT	.
V	NUM	V
Lorsque	NAM	Lorsque
la	DET:ART	le
porte	NOM	porte
du	PRP:det	du
vestibule	NOM	vestibule
se	PRO:PER	se
fut	VER:simp	être
refermée	VER:pper	refermer
avec	PRP	avec
un	DET:ART	un
petit	ADJ	petit
bruit	VER:pres	bruir|bruire
sec	ADJ	sec
,	PUN	,
et	KON	et
qu'	PRO:REL	que
il	PRO:PER	il
fut	VER:simp	être
dès	PRP	dès
lors	ADV	lors
bien	ADV	bien
certain	ADJ	certain
que	KON	que
Léon	NAM	Léon
sorti	VER:pper	sortir
ne	ADV	ne
pouvait	VER:impf	pouvoir
pas	ADV	pas
rentrer	VER:infi	rentrer
,	PUN	,
Cara	NAM	Cara
glissa	VER:simp	glisser
vivement	ADV	vivement
à	PRP	à
bas	ADV	bas
de	PRP	de
son	DET:POS	son
lit	NOM	lit
,	PUN	,
et	KON	et
,	PUN	,
en	PRP	en
chemise	NOM	chemise
comme	KON	comme
une	DET:ART	un
femme	NOM	femme
qui	PRO:REL	qui
ne	ADV	ne
craint	VER:pres	craindre
pas	ADV	pas
le	DET:ART	le
froid	NOM	froid
,	PUN	,
elle	PRO:PER	elle
se	PRO:PER	se
dirigea	VER:simp	diriger
,	PUN	,
une	DET:ART	un
bougie	NOM	bougie
à	PRP	à
la	DET:ART	le
main	NOM	main
,	PUN	,
vers	PRP	vers
sa	DET:POS	son
cuisine	NOM	cuisine
.	SENT	.
Elle	PRO:PER	elle
ne	ADV	ne
tremblait	VER:impf	trembler
plus	ADV	plus
et	KON	et
elle	PRO:PER	elle
marchait	VER:impf	marcher
résolument	ADV	résolument
sans	PRP	sans
ces	PRO:DEM	ce
hésitations	NOM	hésitation
qui	PRO:REL	qui
l'	PRO:PER	la|le
avaient	VER:impf	avoir
obligée	VER:pper	obliger
à	PRP	à
s'	PRO:PER	se
appuyer	VER:infi	appuyer
sur	PRP	sur
le	DET:ART	le
bras	NOM	bras
de	PRP	de
Léon	NAM	Léon
.	SENT	.
Ayant	VER:ppre	avoir
posé	VER:pper	poser
sa	DET:POS	son
bougie	NOM	bougie
sur	PRP	sur
une	DET:ART	un
table	NOM	table
,	PUN	,
elle	PRO:PER	elle
se	PRO:PER	se
mit	VER:simp	mettre
à	PRP	à
fureter	VER:infi	fureter
dans	PRP	dans
les	DET:ART	le
armoires	NOM	armoire
de	PRP	de
la	DET:ART	le
cuisine	NOM	cuisine
,	PUN	,
ne	ADV	ne
trouvant	VER:ppre	trouver
pas	ADV	pas
sans	PRP	sans
doute	NOM	doute
ce	PRO:DEM	ce
qu'	PRO:REL	que
elle	PRO:PER	elle
cherchait	VER:impf	chercher
.	SENT	.
Enfin	ADV	enfin
dans	PRP	dans
l'	DET:ART	le
une	NOM	un
elle	PRO:PER	elle
prit	VER:simp	prendre
une	DET:ART	un
bouteille	NOM	bouteille
ou	KON	ou
plus	ADV	plus
justement	ADV	justement
un	DET:ART	un
litre	NOM	litre
à	PRP	à
moitié	NOM	moitié
rempli	VER:pper	remplir
d'	PRP	de
un	DET:ART	un
gros	ADJ	gros
vin	NOM	vin
noirâtre	ADJ	noirâtre
,	PUN	,
et	KON	et
dans	PRP	dans
l'	DET:ART	le
autre	ADJ	autre
un	DET:ART	un
croûton	NOM	croûton
de	PRP	de
pain	NOM	pain
qui	PRO:REL	qui
,	PUN	,
placé	VER:pper	placer
un	DET:ART	un
peu	ADV	peu
brusquement	ADV	brusquement
sur	PRP	sur
la	DET:ART	le
table	NOM	table
,	PUN	,
sonna	VER:simp	sonner
comme	ADV	comme
un	DET:ART	un
caillou	NOM	caillou
tant	ADV	tant
il	PRO:PER	il
était	VER:impf	être
dur	ADJ	dur
et	KON	et
sec	ADJ	sec
.	SENT	.
Mais	KON	mais
elle	PRO:PER	elle
ne	ADV	ne
parut	VER:simp	paraître
pas	ADV	pas
s'	PRO:PER	se
en	PRO:PER	en
inquiéter	VER:infi	inquiéter
autrement	ADV	autrement
,	PUN	,
et	KON	et
prenant	VER:ppre	prendre
un	DET:ART	un
couteau	NOM	couteau
de	PRP	de
cuisine	NOM	cuisine
,	PUN	,
elle	PRO:PER	elle
parvint	VER:simp	parvenir
à	PRP	à
en	PRO:PER	en
couper	VER:infi	couper
ou	KON	ou
plutôt	ADV	plutôt
à	PRP	à
en	PRO:PER	en
casser	VER:infi	casser
un	DET:ART	un
morceau	NOM	morceau
.	SENT	.
Alors	ADV	alors
,	PUN	,
versant	VER:ppre	verser
son	DET:POS	son
vin	NOM	vin
noir	ADJ	noir
dans	PRP	dans
un	DET:ART	un
verre	NOM	verre
,	PUN	,
elle	PRO:PER	elle
s'	PRO:PER	se
assit	VER:simp	asseoir
sur	PRP	sur
le	DET:ART	le
coin	NOM	coin
de	PRP	de
la	DET:ART	le
table	NOM	table
,	PUN	,
une	DET:ART	un
jambe	NOM	jambe
ballante	ADJ	ballant
,	PUN	,
et	KON	et
elle	PRO:PER	elle
trempa	VER:simp	tremper
son	DET:POS	son
morceau	NOM	morceau
de	PRP	de
pain	NOM	pain
dans	PRP	dans
ce	PRO:DEM	ce
vin	NOM	vin
.	SENT	.
Évidemment	ADV	évidemment
le	DET:ART	le
tilleul	NOM	tilleul
qu'	PRO:REL	que
elle	PRO:PER	elle
avait	VER:impf	avoir
bu	VER:pper	boire
lui	PRO:PER	lui
avait	VER:impf	avoir
creusé	VER:pper	creuser
l'	DET:ART	le
estomac	NOM	estomac
ou	KON	ou
lui	PRO:PER	lui
avait	VER:impf	avoir
affadi	VER:pper	affadir
le	DET:ART	le
cœur	NOM	cœur
,	PUN	,
et	KON	et
elle	PRO:PER	elle
avait	VER:impf	avoir
besoin	NOM	besoin
de	PRP	de
se	PRO:PER	se
réconforter	VER:infi	réconforter
;	PUN	;
les	DET:ART	le
infusions	NOM	infusion
calmantes	ADJ	calmant
n'	ADV	ne
étaient	VER:impf	être
pas	ADV	pas
le	DET:ART	le
remède	NOM	remède
qui	PRO:REL	qui
lui	PRO:PER	lui
convenait	VER:impf	convenir
présentement	ADV	présentement
.	SENT	.
Après	PRP	après
ce	PRO:DEM	ce
frugal	ADJ	frugal
souper	NOM	souper
,	PUN	,
elle	PRO:PER	elle
regagna	VER:simp	regagner
sa	DET:POS	son
chambre	NOM	chambre
;	PUN	;
mais	KON	mais
,	PUN	,
avant	PRP	avant
de	PRP	de
se	PRO:PER	se
coucher	VER:infi	coucher
,	PUN	,
elle	PRO:PER	elle
atteignit	VER:simp	atteindre
un	DET:ART	un
réveille-matin	NOM	réveille-matin
,	PUN	,
dont	PRO:REL	dont
elle	PRO:PER	elle
plaça	VER:simp	placer
l'	DET:ART	le
aiguille	NOM	aiguille
sur	PRP	sur
huit	NUM	huit
heures	NOM	heure
;	PUN	;
puis	ADV	puis
,	PUN	,
après	PRP	après
l'	PRO:PER	la|le
avoir	VER:infi	avoir
remonté	VER:pper	remonter
,	PUN	,
elle	PRO:PER	elle
se	PRO:PER	se
mit	VER:simp	mettre
au	PRP:det	au
lit	NOM	lit
et	KON	et
,	PUN	,
dix	NUM	dix
minutes	NOM	minute
après	ADV	après
,	PUN	,
elle	PRO:PER	elle
dormait	VER:impf	dormir
d'	PRP	de
un	DET:ART	un
profond	ADJ	profond
sommeil	NOM	sommeil
,	PUN	,
dont	PRO:REL	dont
le	DET:ART	le
calme	NOM	calme
et	KON	et
l'	DET:ART	le
innocence	NOM	innocence
étaient	VER:impf	être
attestés	VER:pper	attester
par	PRP	par
la	DET:ART	le
régularité	NOM	régularité
de	PRP	de
la	DET:ART	le
respiration	NOM	respiration
.	SENT	.
Elle	PRO:PER	elle
dormit	VER:simp	dormir
ainsi	ADV	ainsi
jusqu'	PRP	jusque
au	PRP:det	au
moment	NOM	moment
où	PRO:REL	où
partit	VER:simp	partir
la	DET:ART	le
sonnerie	NOM	sonnerie
du	PRP:det	du
réveil	NOM	réveil
;	PUN	;
alors	ADV	alors
,	PUN	,
sans	PRP	sans
se	PRO:PER	se
frotter	VER:infi	frotter
les	DET:ART	le
yeux	NOM	œil
,	PUN	,
sans	PRP	sans
s'	PRO:PER	se
étirer	VER:infi	étirer
les	DET:ART	le
bras	NOM	bras
,	PUN	,
elle	PRO:PER	elle
sauta	VER:simp	sauter
à	PRP	à
bas	ADV	bas
de	PRP	de
son	DET:POS	son
lit	NOM	lit
comme	KON	comme
une	DET:ART	un
femme	NOM	femme
de	PRP	de
résolution	NOM	résolution
ou	KON	ou
d'	PRP	de
humeur	NOM	humeur
facile	ADJ	facile
.	SENT	.
En	PRP	en
un	DET:ART	un
tour	NOM	tour
de	PRP	de
main	NOM	main
elle	PRO:PER	elle
fut	VER:simp	être
habillée	VER:pper	habiller
,	PUN	,
chaussée	VER:pper	chausser
,	PUN	,
coiffée	VER:pper	coiffer
,	PUN	,
et	KON	et
elle	PRO:PER	elle
sortit	VER:simp	sortir
.	SENT	.
Arrivée	NOM	arrivé|arrivée
rue	NOM	rue
du	PRP:det	du
Helder	NAM	Helder
,	PUN	,
elle	PRO:PER	elle
monta	VER:simp	monter
au	PRP:det	au
second	NUM	second
étage	NOM	étage
d'	PRP	de
une	DET:ART	un
maison	NOM	maison
de	PRP	de
bonne	ADJ	bon
apparence	NOM	apparence
et	KON	et
sonna	VER:simp	sonner
;	PUN	;
un	DET:ART	un
domestique	NOM	domestique
en	PRP	en
tablier	NOM	tablier
blanc	ADJ	blanc
vint	VER:simp	venir
lui	PRO:PER	lui
ouvrir	VER:infi	ouvrir
.	SENT	.
--	PUN	--
Monsieur	NOM	monsieur
Riolle	NAM	Riolle
.	SENT	.
--	PUN	--
Mais	KON	mais
monsieur	NOM	monsieur
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
visible	ADJ	visible
.	SENT	.
--	PUN	--
Il	PRO:PER	il
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
seul	ADJ	seul
?	SENT	?
--	PUN	--
Oh	INT	oh
!	SENT	!
madame	NOM	madame
peut-elle	VER:pres	peut-elle
penser	VER:infi	penser
?	SENT	?
monsieur	NOM	monsieur
travaille	VER:pres	travailler
...	PUN	...
--	PUN	--
Alors	NAM	Alors
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
;	PUN	;
j'	PRO:PER	je
entre	VER:subp	entrer
.	SENT	.
Et	KON	et
,	PUN	,
sans	PRP	sans
se	PRO:PER	se
laisser	VER:infi	laisser
barrer	VER:infi	barrer
le	DET:ART	le
passage	NOM	passage
,	PUN	,
elle	PRO:PER	elle
se	PRO:PER	se
dirigea	VER:simp	diriger
par	PRP	par
un	DET:ART	un
étroit	ADJ	étroit
et	KON	et
sombre	ADJ	sombre
passage	NOM	passage
vers	PRP	vers
une	DET:ART	un
petite	ADJ	petit
porte	NOM	porte
qu'	KON	que
on	PRO:PER	on
ne	ADV	ne
pouvait	VER:impf	pouvoir
trouver	VER:infi	trouver
que	KON	que
quand	KON	quand
on	PRO:PER	on
la	PRO:PER	la
connaissait	VER:impf	connaître
bien	ADV	bien
.	SENT	.
Elle	PRO:PER	elle
la	PRO:PER	la
poussa	VER:simp	pousser
et	KON	et
se	PRO:PER	se
trouva	VER:simp	trouver
dans	PRP	dans
un	DET:ART	un
cabinet	NOM	cabinet
de	PRP	de
travail	NOM	travail
encombré	VER:pper	encombrer
de	PRP	de
livres	NOM	livre
et	KON	et
de	PRP	de
paperasses	NOM	paperasse
éparpillées	VER:pper	éparpiller
partout	ADV	partout
sur	PRP	sur
le	DET:ART	le
tapis	NOM	tapis
et	KON	et
sur	PRP	sur
les	DET:ART	le
meubles	NOM	meuble
.	SENT	.
Devant	PRP	devant
un	DET:ART	un
bureau	NOM	bureau
,	PUN	,
un	DET:ART	un
homme	NOM	homme
d'	PRP	de
une	DET:ART	un
quarantaine	NOM	quarantaine
d'	PRP	de
années	NOM	année
,	PUN	,
à	PRP	à
la	DET:ART	le
figure	NOM	figure
rasée	ADJ	rasé
,	PUN	,
vêtu	VER:pper	vêtir
d'	PRP	de
une	DET:ART	un
robe	NOM	robe
de	PRP	de
chambre	NOM	chambre
qui	PRO:REL	qui
avait	VER:impf	avoir
tout	ADV	tout
l'	DET:ART	le
air	NOM	air
d'	PRP	de
une	DET:ART	un
robe	NOM	robe
de	PRP	de
moine	NOM	moine
,	PUN	,
travaillait	VER:impf	travailler
la	DET:ART	le
tête	NOM	tête
enfoncée	VER:pper	enfoncer
dans	PRP	dans
ses	DET:POS	son
deux	NUM	deux
mains	NOM	main
.	SENT	.
Au	PRP:det	au
bruit	NOM	bruit
de	PRP	de
la	DET:ART	le
porte	NOM	porte
,	PUN	,
qui	PRO:REL	qui
d'	PRP	de
ailleurs	ADV	ailleurs
fut	VER:simp	être
bien	ADV	bien
faible	ADJ	faible
,	PUN	,
il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
dérangea	VER:simp	déranger
pas	ADV	pas
,	PUN	,
et	KON	et
Cara	NAM	Cara
put	VER:simp	pouvoir
arriver	VER:infi	arriver
jusqu'	PRP	jusque
à	PRP	à
lui	PRO:PER	lui
,	PUN	,
glissant	VER:ppre	glisser
sur	PRP	sur
le	DET:ART	le
tapis	NOM	tapis
,	PUN	,
sans	PRP	sans
qu'	PRO:REL	que
il	PRO:PER	il
levât	VER:subi	lever
la	DET:ART	le
tête	NOM	tête
;	PUN	;
sans	PRP	sans
doute	NOM	doute
il	PRO:PER	il
croyait	VER:impf	croire
que	KON	que
c'	PRO:DEM	ce
était	VER:impf	être
son	DET:POS	son
valet	NOM	valet
de	PRP	de
chambre	NOM	chambre
;	PUN	;
alors	ADV	alors
,	PUN	,
se	PRO:PER	se
penchant	VER:ppre	pencher
sur	PRP	sur
lui	PRO:PER	lui
,	PUN	,
elle	PRO:PER	elle
l'	PRO:PER	la|le
embrassa	VER:simp	embrasser
dans	PRP	dans
le	DET:ART	le
cou	NOM	cou
.	SENT	.
Il	PRO:PER	il
fit	VER:simp	faire
un	DET:ART	un
saut	NOM	saut
sur	PRP	sur
son	DET:POS	son
fauteuil	NOM	fauteuil
.	SENT	.
--	PUN	--
Tiens	INT	tiens
,	PUN	,
Cara	NAM	Cara
!	SENT	!
s'	PRO:PER	se
écria-t-il	NOM	écria-t-il
.	SENT	.
Elle	PRO:PER	elle
le	PRO:PER	le
menaça	VER:simp	menacer
du	PRP:det	du
doigt	NOM	doigt
,	PUN	,
et	KON	et
se	PRO:PER	se
mettant	VER:ppre	mettre
à	PRP	à
rire	VER:infi	rire
:	PUN	:
--	PUN	--
Il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
donc	ADV	donc
d'	PRP	de
autres	ADJ	autre
femmes	NOM	femme
que	KON	que
Cara	NOM	Cara
qui	PRO:REL	qui
peuvent	VER:pres	pouvoir
t'	PRO:PER	te
embrasser	VER:infi	embrasser
dans	PRP	dans
le	DET:ART	le
cou	NOM	cou
,	PUN	,
que	KON	que
tu	PRO:PER	tu
parais	VER:pres	paraître
surpris	VER:pper	surprendre
que	KON	que
ce	PRO:DEM	ce
soit	VER:subp	être
elle	PRO:PER	elle
?	SENT	?
Oh	INT	oh
!	SENT	!
l'	DET:ART	le
infâme	ADJ	infâme
!	SENT	!
--	PUN	--
Es	VER:pres	être
-tu	PRO:PER	tu
bête	ADJ	bête
!	SENT	!
--	PUN	--
Merci	NOM	merci
.	SENT	.
Mais	KON	mais
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
pour	KON	pour
que	KON	que
tu	PRO:PER	tu
te	PRO:PER	te
mettes	VER:subp	mettre
en	PRP	en
frais	ADJ	frais
de	PRP	de
compliments	NOM	compliment
que	PRO:REL	que
je	PRO:PER	je
suis	VER:pres	suivre|être
venue	VER:pper	venir
te	PRO:PER	te
déranger	VER:infi	déranger
si	KON	si
matin	NOM	matin
.	SENT	.
--	PUN	--
Tu	PRO:PER	tu
viens	VER:pres	venir
me	PRO:PER	me
demander	VER:infi	demander
un	DET:ART	un
conseil	NOM	conseil
?	SENT	?
--	PUN	--
Tu	PRO:PER	tu
as	VER:pres	avoir
deviné	VER:pper	deviner
,	PUN	,
avocat	NOM	avocat
perspicace	ADJ	perspicace
et	KON	et
malin	ADJ	malin
.	SENT	.
--	PUN	--
Il	PRO:PER	il
s'	PRO:PER	se
agit	VER:pres	agir
d'	PRP	de
une	DET:ART	un
question	NOM	question
de	PRP	de
doctrine	NOM	doctrine
ou	KON	ou
d'	PRP	de
une	DET:ART	un
question	NOM	question
de	PRP	de
fait	NOM	fait
?	SENT	?
--	PUN	--
D'	PRP	de
une	DET:ART	un
question	NOM	question
de	PRP	de
personne	NOM	personne
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
plus	ADV	plus
délicat	ADJ	délicat
alors	ADV	alors
.	SENT	.
--	PUN	--
Pas	ADV	pas
pour	PRP	pour
toi	PRO:PER	toi
,	PUN	,
qui	PRO:REL	qui
connais	VER:pres	connaître
ton	DET:POS	ton
Paris	NAM	Paris
financier	ADJ	financier
et	KON	et
commercial	ADJ	commercial
sur	PRP	sur
le	DET:ART	le
bout	NOM	bout
du	PRP:det	du
doigt	NOM	doigt
et	KON	et
qui	PRO:REL	qui
devrais	VER:cond	devoir
faire	VER:infi	faire
partie	NOM	partie
du	PRP:det	du
conseil	NOM	conseil
d'	PRP	de
escompte	NOM	escompte
de	PRP	de
la	DET:ART	le
Banque	NOM	banque
de	PRP	de
France	NAM	France
.	SENT	.
--	PUN	--
Tu	PRO:PER	tu
me	PRO:PER	me
flattes	VER:pres	flatter
;	PUN	;
c'	PRO:DEM	ce
est	VER:pres	être
donc	ADV	donc
bien	ADV	bien
grave	ADJ	grave
?	SENT	?
--	PUN	--
Très	ADV	très
grave	ADJ	grave
.	SENT	.
Que	KON	que
penses	VER:pres	penser
-tu	PRO:PER	tu
de	PRP	de
la	DET:ART	le
maison	NOM	maison
Haupois-Daguillon	NAM	Haupois-Daguillon
?	SENT	?
--	PUN	--
Ah	INT	ah
bah	INT	bah
!	SENT	!
est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
le	DET:ART	le
fils	NOM	fil|fils
?	SENT	?
...	PUN	...
--	PUN	--
Je	PRO:PER	je
te	PRO:PER	te
demande	VER:pres	demander
ce	PRO:DEM	ce
que	PRO:REL	que
tu	PRO:PER	tu
penses	VER:pres	penser
de	PRP	de
la	DET:ART	le
maison	NOM	maison
Haupois-Daguillon	NAM	Haupois-Daguillon
.	SENT	.
--	PUN	--
Excellente	ADJ	excellent
;	PUN	;
fortune	NOM	fortune
considérable	ADJ	considérable
et	KON	et
solidement	ADV	solidement
établie	VER:pper	établir
,	PUN	,
à	PRP	à
l'	DET:ART	le
abri	NOM	abri
de	PRP	de
tous	PRO:IND	tout
revers	NOM	revers
,	PUN	,
et	KON	et
j'	PRO:PER	je
ajoute	VER:pres	ajouter
,	PUN	,
si	KON	si
cela	PRO:DEM	cela
peut	VER:pres	pouvoir
t'	PRO:PER	te
intéresser	VER:infi	intéresser
,	PUN	,
honorabilité	NOM	honorabilité
parfaite	ADJ	parfait
.	SENT	.
--	PUN	--
Ce	PRO:DEM	ce
ne	ADV	ne
sont	VER:pres	être
pas	ADV	pas
des	PRP:det	du
phrases	NOM	phrase
de	PRP	de
palais	NOM	palais
que	PRO:REL	que
je	PRO:PER	je
te	PRO:PER	te
demande	VER:pres	demander
;	PUN	;
que	KON	que
vaut-elle	NOM	vaut-elle
?	SENT	?
Voilà	ADV	voilà
tout	ADV	tout
.	SENT	.
--	PUN	--
Huit	NUM	huit
,	PUN	,
dix	NUM	dix
millions	NOM	million
.	SENT	.
--	PUN	--
Au	PRP:det	au
plus	ADV	plus
ou	KON	ou
au	PRP:det	au
moins	ADV	moins
?	SENT	?
--	PUN	--
Au	PRP:det	au
moins	ADV	moins
;	PUN	;
mais	KON	mais
tu	PRO:PER	tu
comprends	VER:pres	comprendre
qu'	KON	que
il	PRO:PER	il
est	VER:pres	être
difficile	ADJ	difficile
de	PRP	de
préciser	VER:infi	préciser
.	SENT	.
--	PUN	--
Ton	NOM	ton
à	PRP	à
peu	ADV	peu
près	ADV	près
suffit	VER:pres	suffire
.	SENT	.
Deux	NUM	deux
enfants	NOM	enfant
,	PUN	,
n'	ADV	ne
est	VER:pres	être
-ce	PRO:DEM	ce
pas	NOM	pas
?	SENT	?
--	PUN	--
Un	DET:ART	un
fils	NOM	fil|fils
et	KON	et
une	DET:ART	un
fille	NOM	fille
;	PUN	;
celle	PRO:DEM	celui
-ci	ADV	-ci
a	VER:pres	avoir
épousé	VER:pper	épouser
le	DET:ART	le
baron	NOM	baron
Valentin	NAM	Valentin
.	SENT	.
--	PUN	--
Un	DET:ART	un
imbécile	NOM	imbécile
orgueilleux	ADJ	orgueilleux
et	KON	et
avaricieux	ADJ	avaricieux
,	PUN	,
mais	KON	mais
cela	PRO:DEM	cela
importe	VER:pres	importer
peu	ADV	peu
.	SENT	.
Quelle	PRO:REL	quel
sont	VER:pres	être
les	DET:ART	le
relations	NOM	relation
du	PRP:det	du
père	NOM	père
et	KON	et
du	PRP:det	du
fils	NOM	fil|fils
?	SENT	?
Le	DET:ART	le
père	NOM	père
est-il	ADJ	est-il
un	DET:ART	un
homme	NOM	homme
dur	ADJ	dur
,	PUN	,
un	DET:ART	un
vrai	ADJ	vrai
commerçant	NOM	commerçant
?	SENT	?
--	PUN	--
Je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
sais	VER:pres	savoir
rien	ADV	rien
;	PUN	;
mais	KON	mais
on	PRO:PER	on
dit	VER:pres	dire
que	KON	que
c'	PRO:DEM	ce
est	VER:pres	être
la	DET:ART	le
mère	NOM	mère
qui	PRO:REL	qui
est	VER:pres	être
la	DET:ART	le
tête	NOM	tête
de	PRP	de
la	DET:ART	le
maison	NOM	maison
.	SENT	.
--	PUN	--
Mauvaise	ADJ	mauvais
affaire	NOM	affaire
!	SENT	!
--	PUN	--
Pourquoi	ADV	pourquoi
?	SENT	?
--	PUN	--
Parce	KON	parce
que	KON	que
les	DET:ART	le
femmes	NOM	femme
de	PRP	de
commerce	NOM	commerce
n'	ADV	ne
ont	VER:pres	avoir
pas	ADV	pas
le	DET:ART	le
cœur	NOM	cœur
sensible	ADJ	sensible
généralement	ADV	généralement
.	SENT	.
Sais	VER:pres	savoir
-tu	PRO:PER	tu
si	ADV	si
le	DET:ART	le
fils	NOM	fil|fils
est	VER:pres	être
associé	VER:pper	associer
ou	KON	ou
intéressé	VER:pper	intéresser
dans	PRP	dans
la	DET:ART	le
maison	NOM	maison
,	PUN	,
et	KON	et
s'	PRO:PER	se
il	PRO:PER	il
a	VER:pres	avoir
la	DET:ART	le
signature	NOM	signature
?	SENT	?
--	PUN	--
Je	PRO:PER	je
suis	VER:pres	suivre|être
obligé	VER:pper	obliger
de	PRP	de
te	PRO:PER	te
répondre	VER:infi	répondre
que	KON	que
je	PRO:PER	je
n'	ADV	ne
en	PRO:PER	en
sais	VER:pres	savoir
rien	ADV	rien
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
de	PRP	de
relation	NOM	relation
dans	PRP	dans
la	DET:ART	le
maison	NOM	maison
.	SENT	.
Elle	PRO:PER	elle
se	PRO:PER	se
renversa	VER:simp	renverser
dans	PRP	dans
son	DET:POS	son
fauteuil	NOM	fauteuil
;	PUN	;
et	KON	et
jetant	VER:ppre	jeter
sa	DET:POS	son
jambe	NOM	jambe
gauche	ADJ	gauche
par-dessus	ADV	par-dessus
sa	DET:POS	son
jambe	NOM	jambe
droite	ADJ	droit
en	PRP	en
haussant	VER:ppre	hausser
