I	NUM	I
ruiner	VER:infi	ruiner
et	KON	et
,	PUN	,
par	PRP	par
conséquent	ADJ	conséquent
,	PUN	,
à	PRP	à
vous	PRO:PER	vous
rendre	VER:infi	rendre
,	PUN	,
bien	ADV	bien
contre	PRP	contre
notre	DET:POS	notre
volonté	NOM	volonté
,	PUN	,
notre	DET:POS	notre
ennemi	NOM	ennemi
le	DET:ART	le
plus	ADV	plus
acharné	VER:pper	acharner
.	SENT	.
--	PUN	--
Que	PRO:REL	que
voulez	VER:pres	vouloir
-vous	PRO:PER	vous
dire	VER:infi	dire
?	SENT	?
caballero	NOM	caballero
.	SENT	.
Je	PRO:PER	je
vous	PRO:PER	vous
avoue	VER:pres	avouer
que	KON	que
je	PRO:PER	je
ne	ADV	ne
comprends	VER:pres	comprendre
rien	ADV	rien
à	PRP	à
cette	PRO:DEM	ce
supposition	NOM	supposition
,	PUN	,
qui	PRO:REL	qui
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
espère	VER:pres	espérer
,	PUN	,
ne	ADV	ne
saurait	VER:cond	savoir
être	VER:infi	être
sérieuse	ADJ	sérieux
.	SENT	.
--	PUN	--
Malheureusement	ADV	malheureusement
,	PUN	,
ce	PRO:DEM	ce
que	PRO:REL	que
je	PRO:PER	je
vous	PRO:PER	vous
dis	VER:pres	dire
est	VER:pres	être
strictement	ADV	strictement
vrai	ADJ	vrai
,	PUN	,
général	ADJ	général
.	SENT	.
--	PUN	--
Veuillez	VER:pres	Veuillez
vous	PRO:PER	vous
expliquer	VER:infi	expliquer
au	PRP:det	au
plus	ADV	plus
vite	ADV	vite
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
en	PRO:PER	en
prie	VER:pres	prier
;	PUN	;
et	KON	et
,	PUN	,
tout	ADV	tout
d'	PRP	de
abord	NOM	abord
,	PUN	,
laissez	VER:pres	laisser
-moi	PRO:PER	moi
vous	PRO:PER	vous
dire	VER:infi	dire
que	KON	que
je	PRO:PER	je
renoncerai	VER:futu	renoncer
plutôt	ADV	plutôt
dix	NUM	dix
fois	NOM	foi|fois
à	PRP	à
cette	PRO:DEM	ce
affaire	NOM	affaire
que	KON	que
de	PRP	de
briser	VER:infi	briser
,	PUN	,
pour	KON	pour
de	PRP	de
mesquins	ADJ	mesquin
intérêts	NOM	intérêt
d'	PRP	de
argent	NOM	argent
,	PUN	,
une	DET:ART	un
amitié	NOM	amitié
que	PRO:REL	que
j'	PRO:PER	je
ai	VER:pres	avoir
su	VER:pper	savoir
apprécier	VER:infi	apprécier
et	KON	et
qui	PRO:REL	qui
,	PUN	,
bien	ADV	bien
que	KON	que
nouvelle	ADJ	nouveau
,	PUN	,
m'	PRO:PER	me
est	VER:pres	être
plus	ADV	plus
chère	ADJ	cher
que	KON	que
vous	PRO:PER	vous
ne	ADV	ne
pouvez	VER:pres	pouvoir
supposer	VER:infi	supposer
.	SENT	.
--	PUN	--
Et	KON	et
nous	PRO:PER	nous
,	PUN	,
s'	PRO:PER	se
écria	VER:simp	écrier
don	NOM	don
José	VER:pper	José
avec	PRP	avec
effusion	NOM	effusion
,	PUN	,
croyez	VER:pres	croire
-vous	PRO:PER	vous
donc	ADV	donc
,	PUN	,
général	ADJ	général
,	PUN	,
que	KON	que
,	PUN	,
après	KON	après
tout	PRO:IND	tout
ce	PRO:DEM	ce
que	PRO:REL	que
nous	PRO:PER	nous
vous	PRO:PER	vous
devons	VER:pres	devoir
,	PUN	,
il	PRO:PER	il
nous	PRO:PER	nous
sera	VER:futu	être
jamais	ADV	jamais
possible	ADJ	possible
de	PRP	de
vous	PRO:PER	vous
traiter	VER:infi	traiter
en	PRP	en
ennemi	NOM	ennemi
?	SENT	?
--	PUN	--
Messieurs	NOM	messieurs
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
docteur	NOM	docteur
Guérin	NAM	Guérin
en	PRP	en
intervenant	NOM	intervenant
avec	PRP	avec
un	DET:ART	un
bon	ADJ	bon
sourire	NOM	sourire
,	PUN	,
calmez	VER:pres	calmer
-vous	PRO:PER	vous
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
prie	VER:pres	prier
;	PUN	;
tout	ADV	tout
s'	PRO:PER	se
arrangera	VER:futu	arranger
,	PUN	,
j'	PRO:PER	je
en	PRO:PER	en
suis	VER:pres	suivre|être
convaincu	VER:pper	convaincre
,	PUN	,
à	PRP	à
la	DET:ART	le
satisfaction	NOM	satisfaction
générale	ADJ	général
,	PUN	,
il	PRO:PER	il
ne	ADV	ne
s'	PRO:PER	se
agit	VER:pres	agir
que	KON	que
de	PRP	de
trouver	VER:infi	trouver
un	DET:ART	un
moyen	NOM	moyen
de	PRP	de
tourner	VER:infi	tourner
la	DET:ART	le
situation	NOM	situation
;	PUN	;
d'	PRP	de
ailleurs	ADV	ailleurs
,	PUN	,
vous	PRO:PER	vous
le	PRO:PER	le
savez	VER:pres	savoir
,	PUN	,
le	DET:ART	le
monde	NOM	monde
est	VER:pres	être
agencé	VER:pper	agencer
de	PRP	de
telle	PRO:DEM	tel
sorte	NOM	sorte
,	PUN	,
qu'	KON	que
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
remède	NOM	remède
à	PRP	à
toutes	PRO:IND	tout
choses	NOM	chose
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
qu'	KON	que
à	PRP	à
le	PRO:PER	le
trouver	VER:infi	trouver
;	PUN	;
tant	ADV	tant
que	KON	que
l'	DET:ART	le
âme	NOM	âme
tient	VER:pres	tenir
au	PRP:det	au
corps	NOM	corps
on	PRO:PER	on
doit	VER:pres	devoir
espérer	VER:infi	espérer
.	SENT	.
Sauf	PRP	sauf
la	DET:ART	le
mort	NOM	mort
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
répète	VER:pres	répéter
,	PUN	,
il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
remède	NOM	remède
à	PRP	à
tout	NOM	tout
,	PUN	,
je	PRO:PER	je
dois	VER:pres	devoir
le	DET:ART	le
savoir	NOM	savoir
,	PUN	,
moi	PRO:PER	moi
qui	PRO:REL	qui
suis	VER:pres	suivre|être
médecin	NOM	médecin
,	PUN	,
ajouta-t-il	NOM	ajouta-t-il
en	PRP	en
riant	VER:ppre	rire
,	PUN	,
ce	PRO:DEM	ce
qui	PRO:REL	qui
ne	ADV	ne
veut	VER:pres	vouloir
pas	ADV	pas
dire	VER:infi	dire
que	KON	que
je	PRO:PER	je
sauve	VER:pres	sauver
tous	PRO:IND	tout
mes	DET:POS	mon
malades	NOM	malade
.	SENT	.
--	PUN	--
Merci	NOM	merci
,	PUN	,
docteur	NOM	docteur
,	PUN	,
dit	VER:pres	dire
don	NOM	don
Estevan	NAM	Estevan
avec	PRP	avec
bonne	ADJ	bon
humeur	NOM	humeur
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
a	VER:pres	avoir
que	KON	que
vous	PRO:PER	vous
pour	PRP	pour
trancher	VER:infi	trancher
carrément	ADV	carrément
les	DET:ART	le
questions	NOM	question
;	PUN	;
je	PRO:PER	je
partage	VER:pres	partager
entièrement	ADV	entièrement
votre	DET:POS	votre
avis	NOM	avis
;	PUN	;
cette	PRO:DEM	ce
affaire	NOM	affaire
,	PUN	,
si	ADV	si
sérieuse	ADJ	sérieux
en	PRP	en
apparence	NOM	apparence
,	PUN	,
se	PRO:PER	se
dénouera	VER:futu	dénouer
toute	PRO:IND	tout
seule	ADJ	seul
,	PUN	,
j'	PRO:PER	je
en	PRO:PER	en
suis	VER:pres	suivre|être
convaincu	VER:pper	convaincre
,	PUN	,
sans	PRP	sans
que	KON	que
ni	KON	ni
le	DET:ART	le
général	ADJ	général
ni	KON	ni
nous	PRO:PER	nous
recevions	VER:impf	recevoir
la	DET:ART	le
plus	ADV	plus
légère	ADJ	léger
éclaboussure	NOM	éclaboussure
;	PUN	;
tandis	KON	tandis
que	KON	que
ceux	PRO:DEM	celui
qui	PRO:REL	qui
ont	VER:pres	avoir
voulu	VER:pper	vouloir
jouer	VER:infi	jouer
au	PRP:det	au
fin	NOM	fin
avec	PRP	avec
nous	PRO:PER	nous
en	PRO:PER	en
seront	VER:futu	être
pour	PRP	pour
leurs	DET:POS	leur
frais	NOM	frai|frais
de	PRP	de
diplomatie	NOM	diplomatie
,	PUN	,
seront	VER:futu	être
battus	VER:pper	battre
et	KON	et
ne	ADV	ne
récolteront	VER:futu	récolter
que	KON	que
la	DET:ART	le
honte	NOM	honte
de	PRP	de
leurs	DET:POS	leur
agissements	NOM	agissements
plus	ADV	plus
que	KON	que
suspects	ADJ	suspect
.	SENT	.
--	PUN	--
Vous	PRO:PER	vous
savez	VER:pres	savoir
,	PUN	,
messieurs	NOM	messieurs
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
général	ADJ	général
,	PUN	,
que	KON	que
vous	PRO:PER	vous
parlez	VER:pres	parler
par	PRP	par
énigmes	NOM	énigme
,	PUN	,
et	KON	et
que	PRO:REL	que
plus	ADV	plus
nous	PRO:PER	nous
causons	VER:pres	causer
et	KON	et
moins	ADV	moins
je	PRO:PER	je
comprends	VER:pres	comprendre
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
juste	ADJ	juste
!	SENT	!
s'	PRO:PER	se
écria	VER:simp	écrier
don	NOM	don
José	VER:pper	José
,	PUN	,
ne	ADV	ne
vaut-il	NOM	vaut-il
pas	ADV	pas
mieux	ADV	mieux
s'	PRO:PER	se
expliquer	VER:infi	expliquer
tout	ADV	tout
de	PRP	de
suite	NOM	suite
:	PUN	:
nous	PRO:PER	nous
n'	ADV	ne
avons	VER:pres	avoir
à	PRP	à
dire	VER:infi	dire
que	KON	que
des	PRP:det	du
choses	NOM	chose
honorables	ADJ	honorable
pour	PRP	pour
nous	PRO:PER	nous
,	PUN	,
en	PRP	en
somme	NOM	somme
.	SENT	.
--	PUN	--
Qu'	PRO:REL	que
en	PRO:PER	en
pensez	VER:pres	penser
-vous	PRO:PER	vous
,	PUN	,
mon	DET:POS	mon
père	NOM	père
?	SENT	?
dit	VER:pres	dire
don	NOM	don
Estevan	NAM	Estevan
en	PRP	en
se	PRO:PER	se
tournant	VER:ppre	tourner
vers	PRP	vers
le	DET:ART	le
vieillard	NOM	vieillard
.	SENT	.
Don	NOM	don
Agostin	NAM	Agostin
réfléchissait	VER:impf	réfléchir
.	SENT	.
--	PUN	--
Je	PRO:PER	je
le	PRO:PER	le
voudrais	VER:cond	vouloir
,	PUN	,
dit-il	NOM	dit-il
en	PRP	en
hochant	VER:ppre	hocher
la	DET:ART	le
tête	NOM	tête
,	PUN	,
mais	KON	mais
ce	PRO:DEM	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
ici	ADV	ici
que	KON	que
cette	PRO:DEM	ce
explication	NOM	explication
,	PUN	,
fort	ADV	fort
courte	ADJ	court
,	PUN	,
peut	VER:pres	pouvoir
être	VER:infi	être
donnée	VER:pper	donner
au	PRP:det	au
général	ADJ	général
.	SENT	.
--	PUN	--
Pourquoi	ADV	pourquoi
donc	ADV	donc
?	SENT	?
demanda	VER:simp	demander
don	NOM	don
José	VER:pper	José
.	SENT	.
--	PUN	--
Parce	KON	parce
que	KON	que
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
les	DET:ART	le
choses	NOM	chose
soient	VER:subp	être
éclaircies	VER:pper	éclaircir
de	PRP	de
façon	NOM	façon
à	PRP	à
ne	ADV	ne
laisser	VER:infi	laisser
aucun	PRO:IND	aucun
doute	NOM	doute
,	PUN	,
si	ADV	si
léger	ADJ	léger
qu'	KON	que
il	PRO:PER	il
soit	VER:subp	être
,	PUN	,
dans	PRP	dans
l'	DET:ART	le
esprit	NOM	esprit
loyal	ADJ	loyal
du	PRP:det	du
général	ADJ	général
;	PUN	;
pour	PRP	pour
cela	PRO:DEM	cela
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
lui	PRO:PER	lui
montrer	VER:infi	montrer
des	PRP:det	du
preuves	NOM	preuve
indiscutables	ADJ	indiscutable
;	PUN	;
qu'	PRO:REL	que
il	PRO:PER	il
touche	VER:pres	toucher
,	PUN	,
comme	KON	comme
l'	PRO:PER	la|le
on	PRO:PER	on
dit	VER:pres	dire
,	PUN	,
les	DET:ART	le
choses	NOM	chose
du	PRP:det	du
doigt	NOM	doigt
,	PUN	,
nous	PRO:PER	nous
le	PRO:PER	le
devons	VER:pres	devoir
à	PRP	à
notre	DET:POS	notre
honneur	NOM	honneur
et	KON	et
à	PRP	à
celui	PRO:DEM	celui
du	PRP:det	du
général	ADJ	général
;	PUN	;
or	KON	or
ces	PRO:DEM	ce
preuves	NOM	preuve
je	PRO:PER	je
ne	ADV	ne
les	PRO:PER	la|le
ai	VER:pres	avoir
pas	ADV	pas
ici	ADV	ici
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
donc	ADV	donc
inutile	ADJ	inutile
de	PRP	de
prolonger	VER:infi	prolonger
davantage	ADV	davantage
une	DET:ART	un
discussion	NOM	discussion
qui	PRO:REL	qui
n'	ADV	ne
aboutirait	VER:cond	aboutir
à	PRP	à
rien	NOM	rien
de	PRP	de
sérieux	NOM	sérieux
.	SENT	.
--	PUN	--
Vous	PRO:PER	vous
avez	VER:pres	avoir
raison	NOM	raison
,	PUN	,
señor	NOM	señor
don	NOM	don
Agostin	NAM	Agostin
,	PUN	,
vous	PRO:PER	vous
avez	VER:pres	avoir
parlé	VER:pper	parler
en	PRP	en
honnête	ADJ	honnête
homme	NOM	homme
,	PUN	,
ce	PRO:DEM	ce
dont	PRO:REL	dont
je	PRO:PER	je
vous	PRO:PER	vous
remercie	VER:pres	remercier
;	PUN	;
j'	PRO:PER	je
attendrai	VER:futu	attendre
donc	ADV	donc
le	DET:ART	le
jour	NOM	jour
que	PRO:REL	que
vous	PRO:PER	vous
jugerez	VER:futu	juger
convenable	ADJ	convenable
.	SENT	.
--	PUN	--
Il	PRO:PER	il
faut	VER:pres	falloir
couler	VER:infi	couler
cette	PRO:DEM	ce
question	NOM	question
à	PRP	à
fond	NOM	fond
,	PUN	,
le	DET:ART	le
plus	ADV	plus
tôt	ADV	tôt
possible	ADJ	possible
,	PUN	,
dit	VER:pres	dire
nettement	ADV	nettement
le	DET:ART	le
docteur	NOM	docteur
Guérin	NAM	Guérin
.	SENT	.
--	PUN	--
Le	DET:ART	le
général	ADJ	général
peut-il	NOM	peut-il
monter	VER:infi	monter
à	PRP	à
cheval	NOM	cheval
?	SENT	?
demanda	VER:simp	demander
don	NOM	don
Agostin	NAM	Agostin
.	SENT	.
--	PUN	--
Oui	INT	oui
,	PUN	,
mais	KON	mais
non	ADV	non
sans	PRP	sans
grandes	ADJ	grand
fatigues	NOM	fatigue
,	PUN	,
répondit	VER:simp	répondre
le	DET:ART	le
médecin	NOM	médecin
,	PUN	,
où	PRO:REL	où
voulez	VER:pres	vouloir
-vous	PRO:PER	vous
aller	VER:infi	aller
?	SENT	?
--	PUN	--
Chez	PRP	chez
moi	PRO:PER	moi
dans	PRP	dans
l'	DET:ART	le
Arizona	NAM	Arizona
.	SENT	.
--	PUN	--
Hum	INT	hum
!	SENT	!
c'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
loin	ADV	loin
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
docteur	NOM	docteur
en	PRP	en
hochant	VER:ppre	hocher
la	DET:ART	le
tête	NOM	tête
.	SENT	.
--	PUN	--
Vous	PRO:PER	vous
voyez	VER:pres	voir
,	PUN	,
fit	VER:simp	faire
le	DET:ART	le
vieillard	NOM	vieillard
.	SENT	.
--	PUN	--
Attendez	VER:pres	attendre
,	PUN	,
reprit	VER:simp	reprendre
vivement	ADV	vivement
le	DET:ART	le
docteur	NOM	docteur
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
trouvé	VER:pper	trouver
le	DET:ART	le
moyen	NOM	moyen
.	SENT	.
--	PUN	--
Voyons	VER:pres	voir
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
accepte	VER:pres	accepter
d'	PRP	de
avance	NOM	avance
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
général	ADJ	général
.	SENT	.
--	PUN	--
Aujourd'hui	ADV	aujourd'hui
,	PUN	,
vous	PRO:PER	vous
expédierez	VER:futu	expédier
un	DET:ART	un
mozo	NOM	mozo
là-bas	ADV	là-bas
,	PUN	,
vous	PRO:PER	vous
ferez	VER:futu	faire
atteler	VER:infi	atteler
la	DET:ART	le
litière	NOM	litière
...	PUN	...
--	PUN	--
Je	PRO:PER	je
comprends	VER:pres	comprendre
,	PUN	,
dit	VER:pres	dire
vivement	ADV	vivement
don	NOM	don
José	VER:pper	José
,	PUN	,
la	DET:ART	le
litière	NOM	litière
nous	PRO:PER	nous
attendra	VER:futu	attendre
à	PRP	à
un	DET:ART	un
endroit	NOM	endroit
que	PRO:REL	que
je	PRO:PER	je
désignerai	VER:futu	désigner
,	PUN	,
le	DET:ART	le
général	ADJ	général
fera	VER:futu	faire
ainsi	ADV	ainsi
le	DET:ART	le
trajet	NOM	trajet
sans	PRP	sans
fatigue	NOM	fatigue
.	SENT	.
--	PUN	--
Eh	INT	eh
!	SENT	!
je	PRO:PER	je
vous	PRO:PER	vous
accompagnerai	VER:futu	accompagner
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
veux	VER:pres	vouloir
pas	ADV	pas
abandonner	VER:infi	abandonner
ainsi	ADV	ainsi
mon	DET:POS	mon
malade	NOM	malade
,	PUN	,
ajouta	VER:simp	ajouter
le	DET:ART	le
docteur	NOM	docteur
en	PRP	en
riant	VER:ppre	rire
.	SENT	.
--	PUN	--
Bravo	INT	bravo
!	SENT	!
dit	VER:pres	dire
don	NOM	don
Estevan	NAM	Estevan
.	SENT	.
--	PUN	--
Est	VER:pres	être
-ce	PRO:DEM	ce
convenu	NOM	convenu
,	PUN	,
général	ADJ	général
?	SENT	?
demanda	VER:simp	demander
don	NOM	don
José	VER:pper	José
.	SENT	.
--	PUN	--
Certes	ADV	certes
,	PUN	,
cher	ADV	cher
don	NOM	don
José	VER:pper	José
,	PUN	,
je	PRO:PER	je
suis	VER:pres	suivre|être
aux	PRP:det	au
ordres	NOM	ordre
de	PRP	de
votre	DET:POS	votre
père	NOM	père
.	SENT	.
--	PUN	--
Alors	ADV	alors
,	PUN	,
à	PRP	à
demain	ADV	demain
,	PUN	,
dit	VER:pres	dire
le	DET:ART	le
vieillard	NOM	vieillard
.	SENT	.
--	PUN	--
À	PRP	à
demain	ADV	demain
,	PUN	,
oui	INT	oui
,	PUN	,
señor	NOM	señor
don	NOM	don
Agostin	NAM	Agostin
.	SENT	.
Alors	ADV	alors
,	PUN	,
comme	ADV	comme
d'	PRP	de
un	DET:ART	un
accord	NOM	accord
tacite	ADJ	tacite
,	PUN	,
la	DET:ART	le
conversation	NOM	conversation
fit	VER:simp	faire
un	DET:ART	un
crochet	NOM	crochet
et	KON	et
l'	DET:ART	le
on	PRO:PER	on
ne	ADV	ne
parla	VER:simp	parler
plus	ADV	plus
que	KON	que
de	PRP	de
choses	NOM	chose
indifférentes	ADJ	indifférent
.	SENT	.
X	NUM	X
--	PUN	--
De	VER:ppre	De
la	DET:ART	le
rencontre	NOM	rencontre
que	PRO:REL	que
firent	VER:simp	faire
le	DET:ART	le
général	NOM	général
de	PRP	de
Villiers	NAM	Villiers
et	KON	et
don	NOM	don
José	VER:pper	José
de	PRP	de
leur	DET:POS	leur
ami	NOM	ami
Sans-Traces	ADJ	Sans-Traces
et	KON	et
ce	PRO:DEM	ce
qui	PRO:REL	qui
s'	PRO:PER	se
en	PRO:PER	en
suivit	VER:simp	suivre
pour	PRP	pour
Matatrès	NAM	Matatrès
Le	DET:ART	le
lendemain	NOM	lendemain
vers	PRP	vers
huit	NUM	huit
heures	NOM	heure
du	PRP:det	du
matin	NOM	matin
,	PUN	,
Sidi-Muley	NAM	Sidi-Muley
entra	VER:simp	entrer
dans	PRP	dans
la	DET:ART	le
chambre	NOM	chambre
du	PRP:det	du
général	NOM	général
de	PRP	de
Villiers	NAM	Villiers
.	SENT	.
Le	DET:ART	le
brave	ADJ	brave
officier	NOM	officier
dormait	VER:impf	dormir
à	PRP	à
poings	NOM	poing
fermés	ADJ	fermé
.	SENT	.
Le	DET:ART	le
spahi	NOM	spahi
le	PRO:PER	le
regarda	VER:simp	regarder
pendant	PRP	pendant
un	DET:ART	un
instant	NOM	instant
avec	PRP	avec
intérêt	NOM	intérêt
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
fâcheux	ADJ	fâcheux
de	PRP	de
le	PRO:PER	le
réveiller	VER:infi	réveiller
ainsi	ADV	ainsi
,	PUN	,
murmura-t-il	NOM	murmura-t-il
en	PRP	en
grommelant	VER:ppre	grommeler
selon	PRP	selon
son	DET:POS	son
habitude	NOM	habitude
;	PUN	;
cependant	ADV	cependant
il	PRO:PER	il
le	PRO:PER	le
faut	VER:pres	falloir
,	PUN	,
ajouta-t-il	NOM	ajouta-t-il
,	PUN	,
si	KON	si
je	PRO:PER	je
le	PRO:PER	le
laissais	VER:impf	laisser
dormir	VER:infi	dormir
,	PUN	,
il	PRO:PER	il
me	PRO:PER	me
ferait	VER:cond	faire
un	DET:ART	un
chabanais	NOM	chabanais
à	PRP	à
tout	ADV	tout
casser	VER:infi	casser
;	PUN	;
tiens	VER:pres	tenir
,	PUN	,
fit-il	NOM	fit-il
en	PRP	en
riant	VER:ppre	rire
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
trouvé	VER:pper	trouver
;	PUN	;
avec	PRP	avec
cela	PRO:DEM	cela
qu'	PRO:REL	que
il	PRO:PER	il
a	VER:pres	avoir
le	DET:ART	le
réveil	NOM	réveil
caressant	ADJ	caressant
.	SENT	.
Baste	INT	baste
!	SENT	!
allons	VER:pres	aller
-y	PRO:PER	y
.	SENT	.
Et	KON	et
le	DET:ART	le
digne	ADJ	digne
soldat	NOM	soldat
saisit	VER:pres	saisir
une	DET:ART	un
carafe	NOM	carafe
et	KON	et
la	PRO:PER	la
brisa	VER:simp	briser
sur	PRP	sur
le	DET:ART	le
parquet	NOM	parquet
avec	PRP	avec
un	DET:ART	un
bruit	NOM	bruit
de	PRP	de
tonnerre	NOM	tonnerre
.	SENT	.
--	PUN	--
Sacrebleu	INT	sacrebleu
!	SENT	!
s'	PRO:PER	se
écria	VER:simp	écrier
le	DET:ART	le
général	ADJ	général
en	PRP	en
se	PRO:PER	se
dressant	VER:ppre	dresser
subitement	ADV	subitement
sur	PRP	sur
son	DET:POS	son
lit	NOM	lit
.	SENT	.
--	PUN	--
Ne	ADV	ne
faites	VER:pres	faire
pas	ADV	pas
attention	NOM	attention
,	PUN	,
mon	DET:POS	mon
général	NOM	général
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
moi	PRO:PER	moi
qui	PRO:REL	qui
ai	VER:pres	avoir
cassé	VER:pper	casser
une	DET:ART	un
carafe	NOM	carafe
.	SENT	.
--	PUN	--
Fichu	NOM	fichu
imbécile	ADJ	imbécile
!	SENT	!
reprit	VER:simp	reprendre
l'	DET:ART	le
officier	NOM	officier
,	PUN	,
que	KON	que
le	DET:ART	le
diable	NOM	diable
t'	PRO:PER	te
emporte	VER:pres	emporter
!	SENT	!
je	PRO:PER	je
faisais	VER:impf	faire
un	DET:ART	un
rêve	NOM	rêve
charmant	ADJ	charmant
,	PUN	,
que	KON	que
tu	PRO:PER	tu
as	VER:pres	avoir
interrompu	VER:pper	interrompre
par	PRP	par
ta	DET:POS	ton
maladresse	NOM	maladresse
!	SENT	!
Quel	PRO:REL	quel
idiot	ADJ	idiot
,	PUN	,
je	PRO:PER	je
vais	VER:pres	aller
tâcher	VER:infi	tâcher
de	PRP	de
rattraper	VER:infi	rattraper
mon	DET:POS	mon
rêve	NOM	rêve
!	SENT	!
Et	KON	et
il	PRO:PER	il
se	PRO:PER	se
recoucha	VER:simp	recoucher
et	KON	et
s'	PRO:PER	se
enveloppa	VER:simp	envelopper
jusqu'	PRP	jusque
aux	PRP:det	au
yeux	NOM	œil
dans	PRP	dans
ses	DET:POS	son
draps	NOM	drap
et	KON	et
couvertures	NOM	couverture
.	SENT	.
--	PUN	--
Ah	INT	ah
!	SENT	!
non	ADV	non
,	PUN	,
dit	VER:pres	dire
résolument	ADV	résolument
le	DET:ART	le
spahi	NOM	spahi
,	PUN	,
c'	PRO:DEM	ce
était	VER:impf	être
pas	ADV	pas
la	DET:ART	le
peine	NOM	peine
d'	PRP	de
avoir	VER:infi	avoir
brisé	VER:pper	briser
la	DET:ART	le
carafe	NOM	carafe
alors	ADV	alors
?	SENT	?
--	PUN	--
Hein	INT	hein
!	SENT	!
qu'	PRO:REL	que
est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
tu	PRO:PER	tu
rognonnes	VER:pres	rognonner
,	PUN	,
animal	ADJ	animal
?	SENT	?
--	PUN	--
Je	PRO:PER	je
ne	ADV	ne
rognonne	VER:pres	rognonner
pas	ADV	pas
,	PUN	,
sauf	PRP	sauf
respect	NOM	respect
,	PUN	,
général	ADJ	général
,	PUN	,
je	PRO:PER	je
dis	VER:pres	dire
qu'	KON	que
il	PRO:PER	il
faut	VER:pres	falloir
se	PRO:PER	se
lever	VER:infi	lever
.	SENT	.
--	PUN	--
Allons	VER:pres	aller
donc	ADV	donc
;	PUN	;
j'	PRO:PER	je
ai	VER:pres	avoir
envie	NOM	envie
de	PRP	de
dormir	VER:infi	dormir
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
possible	ADJ	possible
,	PUN	,
mais	KON	mais
tout	PRO:IND	tout
le	DET:ART	le
monde	NOM	monde
est	VER:pres	être
prêt	ADJ	prêt
,	PUN	,
et	KON	et
l'	PRO:PER	la|le
on	PRO:PER	on
n'	ADV	ne
attend	VER:pres	attendre
plus	ADV	plus
que	KON	que
vous	PRO:PER	vous
pour	PRP	pour
partir	VER:infi	partir
.	SENT	.
--	PUN	--
Ah	INT	ah
!	SENT	!
bigre	INT	bigre
,	PUN	,
s'	PRO:PER	se
écria	VER:simp	écrier
le	DET:ART	le
général	ADJ	général
en	PRP	en
sautant	VER:ppre	sauter
de	PRP	de
son	DET:POS	son
lit	NOM	lit
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
vrai	ADJ	vrai
:	PUN	:
j'	PRO:PER	je
avais	VER:impf	avoir
oublié	VER:pper	oublier
,	PUN	,
et	KON	et
tu	PRO:PER	tu
ne	ADV	ne
me	PRO:PER	me
le	PRO:PER	le
disais	VER:impf	dire
pas	ADV	pas
,	PUN	,
animal	ADJ	animal
?	SENT	?
--	PUN	--
Faites	VER:pres	faire
excuses	NOM	excuse
,	PUN	,
mon	DET:POS	mon
général	NOM	général
,	PUN	,
voilà	ADV	voilà
une	DET:ART	un
demi-heure	NOM	demi-heure
que	PRO:REL	que
je	PRO:PER	je
vous	PRO:PER	vous
l'	PRO:PER	la|le
ai	VER:pres	avoir
dit	VER:pper	dire
,	PUN	,
à	PRP	à
preuve	NOM	preuve
la	DET:ART	le
carafe	NOM	carafe
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
bon	ADJ	bon
!	SENT	!
c'	PRO:DEM	ce
est	VER:pres	être
bon	ADJ	bon
!	SENT	!
aide	VER:pres	aider
-moi	PRO:PER	moi
à	PRP	à
m'	PRO:PER	me
habiller	VER:infi	habiller
au	PRP:det	au
lieu	NOM	lieu
de	PRP	de
rester	VER:infi	rester
là	ADV	là
comme	ADV	comme
un	DET:ART	un
cormoran	NOM	cormoran
perché	VER:pper	percher
