Préface	NOM	préface
XXXII	NUM	XXXII
--	PUN	--
Dans	VER:ppre	Dans
la	DET:ART	le
montagne	NOM	montagne
Doña	NAM	Doña
Rosario	NAM	Rosario
sentit	VER:simp	sentir
une	DET:ART	un
telle	PRO:DEM	tel
frayeur	NOM	frayeur
et	KON	et
un	DET:ART	un
si	ADV	si
grand	ADJ	grand
saisissement	NOM	saisissement
s'	PRO:PER	se
emparer	VER:infi	emparer
d'	PRP	de
elle	PRO:PER	elle
,	PUN	,
quand	KON	quand
elle	PRO:PER	elle
vit	VER:pres	vivre
tomber	VER:infi	tomber
sous	PRP	sous
le	DET:ART	le
poignard	NOM	poignard
d'	PRP	de
assassins	NOM	assassin
inconnus	ADJ	inconnu
le	DET:ART	le
comte	NOM	comte
de	PRP	de
Prébois-Crancé	NAM	Prébois-Crancé
,	PUN	,
qu'	PRO:REL	que
elle	PRO:PER	elle
s'	PRO:PER	se
évanouit	VER:pres	évanouir
.	SENT	.
Lorsqu'	KON	lorsque
elle	PRO:PER	elle
reprit	VER:simp	reprendre
ses	DET:POS	son
sens	NOM	sen|sens
,	PUN	,
la	DET:ART	le
nuit	NOM	nuit
était	VER:impf	être
noire	ADJ	noir
.	SENT	.
Pendant	PRP	pendant
quelques	PRO:IND	quelque
instants	NOM	instant
ses	DET:POS	son
pensées	NOM	pensée
confuses	ADJ	confus
tourbillonnèrent	VER:simp	tourbillonner
dans	PRP	dans
son	DET:POS	son
cerveau	NOM	cerveau
;	PUN	;
elle	PRO:PER	elle
chercha	VER:simp	chercher
,	PUN	,
mais	KON	mais
longtemps	ADV	longtemps
en	PRP	en
vain	ADJ	vain
,	PUN	,
à	PRP	à
renouer	VER:infi	renouer
le	DET:ART	le
fil	NOM	fil
si	KON	si
brusquement	ADV	brusquement
rompu	VER:pper	rompre
de	PRP	de
ses	DET:POS	son
idées	NOM	idée
.	SENT	.
Enfin	ADV	enfin
la	DET:ART	le
lumière	NOM	lumière
se	PRO:PER	se
fit	VER:simp	faire
dans	PRP	dans
son	DET:POS	son
esprit	NOM	esprit
,	PUN	,
elle	PRO:PER	elle
poussa	VER:simp	pousser
un	DET:ART	un
profond	ADJ	profond
soupir	NOM	soupir
et	KON	et
murmura	VER:simp	murmurer
d'	PRP	de
une	DET:ART	un
voix	NOM	voix
basse	ADJ	bas
et	KON	et
pleine	ADJ	plein
de	PRP	de
terreur	NOM	terreur
:	PUN	:
--	PUN	--
Mon	DET:POS	mon
Dieu	NOM	Dieu
!	SENT	!
mon	DET:POS	mon
Dieu	NOM	Dieu
!	SENT	!
qu'	KON	que
est-il	ADJ	est-il
donc	ADV	donc
arrivé	VER:pper	arriver
?	SENT	?
Alors	ADV	alors
elle	PRO:PER	elle
ouvrit	VER:simp	ouvrir
les	DET:ART	le
yeux	NOM	œil
,	PUN	,
et	KON	et
elle	PRO:PER	elle
jeta	VER:simp	jeter
autour	ADV	autour
d'	PRP	de
elle	PRO:PER	elle
un	DET:ART	un
regard	NOM	regard
désolé	VER:pper	désoler
.	SENT	.
Nous	PRO:PER	nous
l'	PRO:PER	la|le
avons	VER:pres	avoir
dit	VER:pper	dire
,	PUN	,
la	DET:ART	le
nuit	NOM	nuit
était	VER:impf	être
noire	ADJ	noir
,	PUN	,
mais	KON	mais
ce	PRO:DEM	ce
qui	PRO:REL	qui
rendait	VER:impf	rendre
encore	ADV	encore
les	DET:ART	le
ténèbres	NOM	ténèbre
plus	ADV	plus
épaisses	ADJ	épais
pour	PRP	pour
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
qu'	KON	que
une	DET:ART	un
lourde	ADJ	lourd
couverture	NOM	couverture
était	VER:impf	être
étendue	VER:pper	étendre
sur	PRP	sur
elle	PRO:PER	elle
et	KON	et
couvrait	VER:impf	couvrir
son	DET:POS	son
visage	NOM	visage
.	SENT	.
Alors	ADV	alors
,	PUN	,
avec	PRP	avec
cette	PRO:DEM	ce
patience	NOM	patience
qui	PRO:REL	qui
caractérise	VER:pres	caractériser
tous	PRO:IND	tout
les	DET:ART	le
prisonniers	NOM	prisonnier
,	PUN	,
et	KON	et
qui	PRO:REL	qui
n'	ADV	ne
est	VER:pres	être
chez	PRP	chez
eux	PRO:PER	eux
que	KON	que
l'	DET:ART	le
instinct	NOM	instinct
de	PRP	de
la	DET:ART	le
liberté	NOM	liberté
,	PUN	,
la	DET:ART	le
pauvre	ADJ	pauvre
enfant	NOM	enfant
chercha	VER:simp	chercher
à	PRP	à
se	PRO:PER	se
rendre	VER:infi	rendre
compte	NOM	compte
de	PRP	de
sa	DET:POS	son
position	NOM	position
.	SENT	.
Autant	ADV	autant
qu'	PRO:REL	que
elle	PRO:PER	elle
put	VER:simp	pouvoir
en	PRP	en
juger	VER:infi	juger
,	PUN	,
elle	PRO:PER	elle
était	VER:impf	être
tout	ADV	tout
de	PRP	de
son	DET:POS	son
long	NOM	long
étendue	VER:pper	étendre
sur	PRP	sur
le	DET:ART	le
dos	NOM	dos
d'	PRP	de
une	DET:ART	un
mule	NOM	mule
entre	PRP	entre
deux	NUM	deux
ballots	NOM	ballot
;	PUN	;
une	DET:ART	un
corde	NOM	corde
passée	VER:pper	passer
autour	ADV	autour
de	PRP	de
sa	DET:POS	son
ceinture	NOM	ceinture
l'	PRO:PER	la|le
empêchait	VER:impf	empêcher
de	PRP	de
se	PRO:PER	se
lever	VER:infi	lever
,	PUN	,
mais	KON	mais
ses	DET:POS	son
mains	NOM	main
étaient	VER:impf	être
libres	ADJ	libre
.	SENT	.
La	DET:ART	le
mule	NOM	mule
avait	VER:impf	avoir
ce	PRO:DEM	ce
trot	NOM	trot
dur	ADJ	dur
et	KON	et
irrégulier	ADJ	irrégulier
,	PUN	,
particulier	ADJ	particulier
à	PRP	à
son	DET:POS	son
espèce	NOM	espèce
,	PUN	,
qui	PRO:REL	qui
faisait	VER:impf	faire
à	PRP	à
chaque	PRO:IND	chaque
pas	NOM	pas
horriblement	ADV	horriblement
souffrir	VER:infi	souffrir
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
.	SENT	.
On	PRO:PER	on
avait	VER:impf	avoir
jeté	VER:pper	jeter
sur	PRP	sur
elle	PRO:PER	elle
une	DET:ART	un
couverture	NOM	couverture
de	PRP	de
cheval	NOM	cheval
,	PUN	,
afin	KON	afin
,	PUN	,
sans	PRP	sans
doute	NOM	doute
,	PUN	,
de	PRP	de
la	PRO:PER	la
garantir	VER:infi	garantir
de	PRP	de
l'	DET:ART	le
abondante	ADJ	abondant
rosée	NOM	rosée
de	PRP	de
la	DET:ART	le
nuit	NOM	nuit
,	PUN	,
ou	KON	ou
peut-être	ADV	peut-être
pour	PRP	pour
l'	PRO:PER	la|le
empêcher	VER:infi	empêcher
de	PRP	de
reconnaître	VER:infi	reconnaître
la	DET:ART	le
route	NOM	route
qu'	PRO:REL	que
elle	PRO:PER	elle
suivait	VER:impf	suivre
.	SENT	.
Doña	NAM	Doña
Rosario	NAM	Rosario
fit	VER:simp	faire
doucement	ADV	doucement
,	PUN	,
et	KON	et
en	PRP	en
employant	VER:ppre	employer
les	DET:ART	le
plus	ADV	plus
grandes	ADJ	grand
précautions	NOM	précaution
,	PUN	,
glisser	VER:infi	glisser
la	DET:ART	le
couverture	NOM	couverture
afin	KON	afin
de	PRP	de
dégager	VER:infi	dégager
son	DET:POS	son
visage	NOM	visage
;	PUN	;
après	PRP	après
quelques	PRO:IND	quelque
efforts	NOM	effort
,	PUN	,
sa	DET:POS	son
tête	NOM	tête
fut	VER:simp	être
complètement	ADV	complètement
libre	ADJ	libre
.	SENT	.
Alors	ADV	alors
elle	PRO:PER	elle
regarda	VER:simp	regarder
.	SENT	.
Les	DET:ART	le
ténèbres	NOM	ténèbre
étaient	VER:impf	être
épaisses	ADJ	épais
.	SENT	.
La	DET:ART	le
lune	NOM	lune
,	PUN	,
incessamment	ADV	incessamment
voilée	VER:pper	voiler
par	PRP	par
des	PRP:det	du
nuages	NOM	nuage
qui	PRO:REL	qui
passaient	VER:impf	passer
sur	PRP	sur
son	DET:POS	son
disque	NOM	disque
blafard	ADJ	blafard
,	PUN	,
ne	ADV	ne
répandait	VER:impf	répandre
à	PRP	à
de	PRP	de
rares	ADJ	rare
intervalles	NOM	intervalle
qu'	KON	que
une	DET:ART	un
lueur	NOM	lueur
faible	ADJ	faible
et	KON	et
incertaine	ADJ	incertain
.	SENT	.
En	PRO:PER	en
levant	VER:ppre	lever
doucement	ADV	doucement
la	DET:ART	le
tête	NOM	tête
,	PUN	,
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
distingua	VER:simp	distinguer
plusieurs	PRO:IND	plusieurs
cavaliers	NOM	cavalier
qui	PRO:REL	qui
marchaient	VER:impf	marcher
derrière	ADV	derrière
et	KON	et
devant	PRP	devant
la	DET:ART	le
mule	NOM	mule
qui	PRO:REL	qui
la	PRO:PER	la
portait	VER:impf	porter
.	SENT	.
Autant	ADV	autant
qu'	KON	que
il	PRO:PER	il
lui	PRO:PER	lui
fut	VER:simp	être
possible	ADJ	possible
de	PRP	de
le	PRO:PER	le
reconnaître	VER:infi	reconnaître
,	PUN	,
à	PRP	à
cause	NOM	cause
de	PRP	de
l'	DET:ART	le
obscurité	NOM	obscurité
qui	PRO:REL	qui
l'	PRO:PER	la|le
enveloppait	VER:impf	envelopper
,	PUN	,
ces	PRO:DEM	ce
cavaliers	NOM	cavalier
étaient	VER:impf	être
des	PRP:det	du
Indiens	NOM	indien
.	SENT	.
La	DET:ART	le
caravane	NOM	caravane
assez	ADV	assez
nombreuse	ADJ	nombreux
,	PUN	,
--	PUN	--
elle	PRO:PER	elle
paraissait	VER:impf	paraître
se	PRO:PER	se
composer	VER:infi	composer
d'	PRP	de
une	DET:ART	un
vingtaine	NOM	vingtaine
d'	PRP	de
individus	NOM	individu
,	PUN	,
--	PUN	--
suivait	VER:impf	suivre
un	DET:ART	un
sentier	NOM	sentier
étroit	ADJ	étroit
,	PUN	,
profondément	ADV	profondément
encaissé	VER:pper	encaisser
entre	PRP	entre
deux	NUM	deux
montagnes	NOM	montagne
abruptes	ADJ	abrupt
,	PUN	,
dont	PRO:REL	dont
les	DET:ART	le
masses	NOM	masse
rocheuses	ADJ	rocheux
,	PUN	,
en	PRP	en
se	PRO:PER	se
reflétant	VER:ppre	refléter
sur	PRP	sur
la	DET:ART	le
route	NOM	route
,	PUN	,
augmentaient	VER:impf	augmenter
encore	ADV	encore
les	DET:ART	le
ténèbres	NOM	ténèbre
.	SENT	.
Ce	PRO:DEM	ce
sentier	NOM	sentier
montait	VER:impf	monter
en	PRP	en
pente	NOM	pente
assez	ADV	assez
douce	ADJ	doux
;	PUN	;
les	DET:ART	le
chevaux	NOM	cheval
et	KON	et
les	DET:ART	le
mules	NOM	mule
,	PUN	,
probablement	ADV	probablement
fatigués	VER:pper	fatiguer
d'	PRP	de
une	DET:ART	un
longue	ADJ	longue
course	NOM	course
,	PUN	,
marchaient	VER:impf	marcher
au	PRP:det	au
pas	NOM	pas
.	SENT	.
La	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
,	PUN	,
à	PRP	à
peine	NOM	peine
remise	VER:pper	remettre
de	PRP	de
son	DET:POS	son
évanouissement	NOM	évanouissement
,	PUN	,
n'	ADV	ne
avait	VER:impf	avoir
pu	VER:pper	pouvoir
apprécier	VER:infi	apprécier
le	DET:ART	le
temps	NOM	temps
qui	PRO:REL	qui
s'	PRO:PER	se
était	VER:impf	être
écoulé	VER:pper	écouler
depuis	PRP	depuis
son	DET:POS	son
enlèvement	NOM	enlèvement
;	PUN	;
cependant	ADV	cependant
,	PUN	,
en	PRO:PER	en
rassemblant	VER:ppre	rassembler
ses	DET:POS	son
souvenirs	NOM	souvenir
,	PUN	,
et	KON	et
se	PRO:PER	se
rappelant	VER:ppre	rappeler
à	PRP	à
quelle	PRO:REL	quel
heure	NOM	heure
elle	PRO:PER	elle
avait	VER:impf	avoir
été	VER:pper	être
victime	NOM	victime
de	PRP	de
ce	PRO:DEM	ce
rapt	NOM	rapt
odieux	ADJ	odieux
,	PUN	,
elle	PRO:PER	elle
calcula	VER:simp	calculer
,	PUN	,
que	KON	que
douze	NUM	douze
heures	NOM	heure
environ	ADV	environ
s'	PRO:PER	se
étaient	VER:impf	être
écoulées	VER:pper	écouler
depuis	PRP	depuis
qu'	PRO:REL	que
elle	PRO:PER	elle
était	VER:impf	être
prisonnière	NOM	prisonnier
.	SENT	.
Vaincue	VER:pper	vaincre
par	PRP	par
l'	DET:ART	le
effort	NOM	effort
qu'	PRO:REL	que
elle	PRO:PER	elle
avait	VER:impf	avoir
été	VER:pper	être
contrainte	VER:pper	contraindre
de	PRP	de
faire	VER:infi	faire
pour	PRP	pour
regarder	VER:infi	regarder
autour	ADV	autour
d'	PRP	de
elle	PRO:PER	elle
,	PUN	,
la	DET:ART	le
pauvre	ADJ	pauvre
enfant	NOM	enfant
laissa	VER:simp	laisser
retomber	VER:infi	retomber
sa	DET:POS	son
tête	NOM	tête
en	PRP	en
étouffant	VER:ppre	étouffer
un	DET:ART	un
soupir	NOM	soupir
de	PRP	de
découragement	NOM	découragement
,	PUN	,
et	KON	et
,	PUN	,
fermant	VER:ppre	fermer
les	DET:ART	le
yeux	NOM	œil
comme	KON	comme
pour	PRP	pour
s'	PRO:PER	se
isoler	VER:infi	isoler
encore	ADV	encore
davantage	ADV	davantage
,	PUN	,
elle	PRO:PER	elle
se	PRO:PER	se
plongea	VER:simp	plonger
dans	PRP	dans
de	PRP	de
tristes	ADJ	triste
et	KON	et
profondes	ADJ	profond
méditations	NOM	méditation
.	SENT	.
Elle	PRO:PER	elle
ignorait	VER:impf	ignorer
au	PRP:det	au
moins	ADV	moins
avec	PRP	avec
qui	PRO:REL	qui
elle	PRO:PER	elle
se	PRO:PER	se
trouvait	VER:impf	trouver
.	SENT	.
Bien	ADV	bien
des	PRP:det	du
fois	NOM	foi|fois
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
don	NOM	don
Tadeo	NAM	Tadeo
lui	PRO:PER	lui
avait	VER:impf	avoir
parlé	VER:pper	parler
d'	PRP	de
un	DET:ART	un
ennemi	NOM	ennemi
terrible	ADJ	terrible
,	PUN	,
acharné	VER:pper	acharner
à	PRP	à
sa	DET:POS	son
perte	NOM	perte
d'	PRP	de
une	DET:ART	un
femme	NOM	femme
dont	PRO:REL	dont
la	DET:ART	le
haine	NOM	haine
veillait	VER:impf	veiller
sans	PRP	sans
cesse	NOM	cesse
,	PUN	,
prête	ADJ	prêt
à	PRP	à
la	PRO:PER	la
sacrifier	VER:infi	sacrifier
à	PRP	à
la	DET:ART	le
première	NUM	premier
occasion	NOM	occasion
favorable	ADJ	favorable
.	SENT	.
Mais	KON	mais
cette	PRO:DEM	ce
femme	NOM	femme
,	PUN	,
qui	PRO:REL	qui
était-elle	NOM	était-elle
?	SENT	?
Quelle	PRO:REL	quel
était	VER:impf	être
la	DET:ART	le
cause	NOM	cause
de	PRP	de
cette	PRO:DEM	ce
haine	NOM	haine
?	SENT	?
Était	VER:impf	être
-ce	PRO:DEM	ce
aux	PRP:det	au
mains	NOM	main
de	PRP	de
cette	PRO:DEM	ce
femme	NOM	femme
qu'	PRO:REL	que
elle	PRO:PER	elle
se	PRO:PER	se
trouvait	VER:impf	trouver
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
?	SENT	?
Et	KON	et
si	KON	si
cela	PRO:DEM	cela
était	VER:impf	être
,	PUN	,
pourquoi	ADV	pourquoi
ne	ADV	ne
l'	DET:ART	le
avait-elle	NOM	avait-elle
pas	ADV	pas
sacrifiée	VER:pper	sacrifier
déjà	ADV	déjà
à	PRP	à
cette	PRO:DEM	ce
vengeance	NOM	vengeance
?	SENT	?
Pour	KON	pour
quel	PRO:REL	quel
motif	NOM	motif
sa	DET:POS	son
vie	NOM	vie
avait-elle	VER:pres	avait-elle
été	VER:pper	être
épargnée	VER:pper	épargner
?	SENT	?
À	PRP	à
quel	PRO:REL	quel
supplice	NOM	supplice
était-elle	VER:pres	était-elle
donc	ADV	donc
réservée	VER:pper	réserver
?	SENT	?
Ces	PRO:DEM	ce
pensées	NOM	pensée
,	PUN	,
et	KON	et
bien	ADV	bien
d'	PRP	de
autres	ADJ	autre
encore	ADV	encore
,	PUN	,
venaient	VER:impf	venir
en	PRO:PER	en
foule	VER:pres	fouler
assaillir	VER:infi	assaillir
l'	DET:ART	le
esprit	NOM	esprit
bourrelé	VER:pper	bourreler
de	PRP	de
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
.	SENT	.
Cette	PRO:DEM	ce
incertitude	NOM	incertitude
était	VER:impf	être
pour	PRP	pour
elle	PRO:PER	elle
une	DET:ART	un
torture	NOM	torture
atroce	ADJ	atroce
,	PUN	,
en	PRP	en
ce	PRO:DEM	ce
moment	NOM	moment
la	DET:ART	le
vérité	NOM	vérité
eût	VER:subi	avoir
été	VER:pper	être
pour	PRP	pour
elle	PRO:PER	elle
presque	ADV	presque
une	DET:ART	un
consolation	NOM	consolation
.	SENT	.
L'	DET:ART	le
homme	NOM	homme
est	VER:pres	être
ainsi	ADV	ainsi
fait	VER:pper	faire
,	PUN	,
que	KON	que
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
redoute	VER:pres	redouter
le	PRO:PER	le
plus	ADV	plus
est	VER:pres	être
l'	DET:ART	le
inconnu	NOM	inconnu
.	SENT	.
Ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
ignore	VER:pres	ignorer
prend	VER:pres	prendre
instinctivement	ADV	instinctivement
,	PUN	,
aux	PRP:det	au
yeux	NOM	œil
prévenus	VER:pper	prévenir
de	PRP	de
celui	PRO:DEM	celui
qu'	PRO:REL	que
un	DET:ART	un
danger	NOM	danger
terrible	ADJ	terrible
menace	VER:pres	menacer
,	PUN	,
des	PRP:det	du
proportions	NOM	proportion
gigantesques	ADJ	gigantesque
plus	ADV	plus
effrayantes	ADJ	effrayant
mille	NUM	mille
fois	NOM	foi|fois
que	KON	que
ce	PRO:DEM	ce
danger	NOM	danger
même	ADJ	même
.	SENT	.
L'	DET:ART	le
imagination	NOM	imagination
malade	ADJ	malade
se	PRO:PER	se
crée	VER:pres	créer
des	PRP:det	du
fantômes	NOM	fantôme
que	KON	que
la	DET:ART	le
réalité	NOM	réalité
,	PUN	,
quelque	PRO:IND	quelque
horrible	ADJ	horrible
qu'	PRO:REL	que
elle	PRO:PER	elle
soit	VER:subp	être
,	PUN	,
fait	VER:pres	faire
évanouir	VER:infi	évanouir
.	SENT	.
En	PRP	en
un	DET:ART	un
mot	NOM	mot
,	PUN	,
le	DET:ART	le
patient	NOM	patient
qui	PRO:REL	qui
marche	VER:pres	marcher
au	PRP:det	au
supplice	NOM	supplice
souffre	VER:pres	souffrir
plus	ADV	plus
des	PRP:det	du
appréhensions	NOM	appréhension
que	PRO:REL	que
lui	PRO:PER	lui
donne	VER:pres	donner
la	DET:ART	le
crainte	NOM	crainte
de	PRP	de
la	DET:ART	le
mort	NOM	mort
qui	PRO:REL	qui
l'	PRO:PER	la|le
attend	VER:pres	attendre
,	PUN	,
que	PRO:REL	que
ne	ADV	ne
lui	PRO:PER	lui
en	PRO:PER	en
causera	VER:futu	causer
la	DET:ART	le
douleur	NOM	douleur
physique	ADJ	physique
de	PRP	de
cette	PRO:DEM	ce
mort	NOM	mort
elle	PRO:PER	elle
-même	ADJ	même
.	SENT	.
Telle	PRO:DEM	tel
était	VER:impf	être
,	PUN	,
à	PRP	à
cette	PRO:DEM	ce
heure	NOM	heure
,	PUN	,
la	DET:ART	le
situation	NOM	situation
de	PRP	de
doña	NOM	doña
Rosario	NAM	Rosario
;	PUN	;
son	DET:POS	son
esprit	NOM	esprit
,	PUN	,
chargé	VER:pper	charger
d'	PRP	de
inquiétudes	NOM	inquiétude
et	KON	et
de	PRP	de
sombres	ADJ	sombre
pressentiments	NOM	pressentiment
,	PUN	,
lui	PRO:PER	lui
faisait	VER:impf	faire
redouter	VER:infi	redouter
des	PRP:det	du
souffrances	NOM	souffrance
sans	PRP	sans
nom	NOM	nom
,	PUN	,
dont	PRO:REL	dont
la	DET:ART	le
pensée	NOM	pensée
seule	ADJ	seul
glaçait	VER:impf	glacer
le	DET:ART	le
sang	NOM	sang
dans	PRP	dans
ses	DET:POS	son
veines	NOM	veine
.	SENT	.
La	DET:ART	le
caravane	NOM	caravane
marchait	VER:impf	marcher
toujours	ADV	toujours
.	SENT	.
Elle	PRO:PER	elle
était	VER:impf	être
sortie	VER:pper	sortir
du	PRP:det	du
ravin	NOM	ravin
et	KON	et
gravissait	VER:impf	gravir
un	DET:ART	un
sentier	NOM	sentier
tracé	VER:pper	tracer
sur	PRP	sur
le	DET:ART	le
bord	NOM	bord
d'	PRP	de
un	DET:ART	un
précipice	NOM	précipice
,	PUN	,
au	PRP:det	au
fond	NOM	fond
duquel	PRO:REL	duquel
on	PRO:PER	on
entendait	VER:impf	entendre
gronder	VER:infi	gronder
,	PUN	,
avec	PRP	avec
de	PRP	de
sourds	ADJ	sourd
murmures	NOM	murmure
,	PUN	,
une	DET:ART	un
eau	NOM	eau
invisible	ADJ	invisible
.	SENT	.
Parfois	ADV	parfois
,	PUN	,
une	DET:ART	un
pierre	NOM	pierre
à	PRP	à
demi-écrasée	NOM	demi-écrasée
sous	PRP	sous
le	DET:ART	le
sabot	NOM	sabot
d'	PRP	de
une	DET:ART	un
mule	NOM	mule
,	PUN	,
se	PRO:PER	se
détachait	VER:impf	détacher
,	PUN	,
roulait	VER:impf	rouler
avec	PRP	avec
un	DET:ART	un
bruit	NOM	bruit
sinistre	ADJ	sinistre
sur	PRP	sur
le	DET:ART	le
flanc	NOM	flanc
de	PRP	de
la	DET:ART	le
montagne	NOM	montagne
,	PUN	,
et	KON	et
allait	VER:impf	aller
s'	PRO:PER	se
engloutir	VER:infi	engloutir
dans	PRP	dans
le	DET:ART	le
gouffre	NOM	gouffre
avec	PRP	avec
un	DET:ART	un
grondement	NOM	grondement
lugubre	ADJ	lugubre
qui	PRO:REL	qui
montait	VER:impf	monter
de	PRP	de
l'	DET:ART	le
abîme	NOM	abîme
.	SENT	.
Le	DET:ART	le
vent	NOM	vent
sifflait	VER:impf	siffler
au	PRP:det	au
travers	NOM	travers
des	PRP:det	du
pins	NOM	pin
et	KON	et
des	PRP:det	du
mélèzes	NOM	mélèze
,	PUN	,
dont	PRO:REL	dont
les	DET:ART	le
branches	NOM	branche
s'	PRO:PER	se
entrechoquaient	VER:impf	entrechoquer
et	KON	et
faisaient	VER:impf	faire
pleuvoir	VER:infi	pleuvoir
un	DET:ART	un
déluge	NOM	déluge
de	PRP	de
feuilles	NOM	feuille
sèches	ADJ	sèche
sur	PRP	sur
les	DET:ART	le
voyageurs	NOM	voyageur
.	SENT	.
Parfois	ADV	parfois
,	PUN	,
le	DET:ART	le
hibou	NOM	hibou
ou	KON	ou
la	DET:ART	le
chouette	NOM	chouette
,	PUN	,
cachés	VER:pper	cacher
dans	PRP	dans
le	DET:ART	le
creux	NOM	creux
des	PRP:det	du
rochers	NOM	rocher
,	PUN	,
élevaient	VER:impf	élever
dans	PRP	dans
la	DET:ART	le
nuit	NOM	nuit
leurs	DET:POS	leur
notes	NOM	note
plaintives	ADJ	plaintif
qui	PRO:REL	qui
rompaient	VER:impf	rompre
tristement	ADV	tristement
le	DET:ART	le
silence	NOM	silence
.	SENT	.
Des	PRP:det	du
aboiements	NOM	aboiement
furieux	ADJ	furieux
se	PRO:PER	se
firent	VER:simp	faire
entendre	VER:infi	entendre
dans	PRP	dans
l'	DET:ART	le
éloignement	NOM	éloignement
;	PUN	;
peu	ADV	peu
à	PRP	à
peu	ADV	peu
ils	PRO:PER	il
se	PRO:PER	se
rapprochèrent	VER:simp	rapprocher
et	KON	et
finirent	VER:simp	finir
par	PRP	par
former	VER:infi	former
un	DET:ART	un
effroyable	ADJ	effroyable
concert	NOM	concert
,	PUN	,
entrecoupé	VER:pper	entrecouper
par	PRP	par
des	PRP:det	du
voix	NOM	voix
aigres	ADJ	aigre
de	PRP	de
femmes	NOM	femme
et	KON	et
d'	PRP	de
enfants	NOM	enfant
qui	PRO:REL	qui
essayaient	VER:impf	essayer|essayer
de	PRP	de
les	PRO:PER	la|le
calmer	VER:infi	calmer
;	PUN	;
des	PRP:det	du
lumières	NOM	lumière
étincelèrent	VER:simp	étinceler
et	KON	et
la	DET:ART	le
caravane	NOM	caravane
s'	PRO:PER	se
arrêta	VER:simp	arrêter
.	SENT	.
On	PRO:PER	on
était	VER:impf	être
évidemment	ADV	évidemment
arrivé	VER:pper	arriver
à	PRP	à
la	DET:ART	le
halte	NOM	halte
choisie	VER:pper	choisir
pour	PRP	pour
passer	VER:infi	passer
le	DET:ART	le
reste	NOM	reste
de	PRP	de
la	DET:ART	le
nuit	NOM	nuit
.	SENT	.
La	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
jeta	VER:simp	jeter
avec	PRP	avec
précaution	NOM	précaution
un	DET:ART	un
regard	NOM	regard
inquiet	ADJ	inquiet
autour	ADV	autour
d'	PRP	de
elle	PRO:PER	elle
.	SENT	.
Mais	KON	mais
la	DET:ART	le
flamme	NOM	flamme
des	PRP:det	du
torches	NOM	torche
,	PUN	,
remuée	VER:pper	remuer
par	PRP	par
le	DET:ART	le
vent	NOM	vent
,	PUN	,
ne	ADV	ne
lui	PRO:PER	lui
permit	VER:simp	permettre
de	PRP	de
distinguer	VER:infi	distinguer
que	KON	que
les	DET:ART	le
silhouettes	NOM	silhouette
sombres	ADJ	sombre
de	PRP	de
quelques	PRO:IND	quelque
masures	NOM	masure
,	PUN	,
et	KON	et
les	DET:ART	le
ombres	NOM	ombre
de	PRP	de
plusieurs	PRO:IND	plusieurs
individus	NOM	individu
qui	PRO:REL	qui
s'	PRO:PER	se
agitaient	VER:impf	agiter
autour	ADV	autour
d'	PRP	de
elle	PRO:PER	elle
avec	PRP	avec
des	PRP:det	du
cris	NOM	cri
et	KON	et
des	PRP:det	du
rires	NOM	rire
.	SENT	.
Rien	NOM	rien
de	PRP	de
plus	ADV	plus
.	SENT	.
Les	DET:ART	le
gens	NOM	gens
de	PRP	de
l'	DET:ART	le
escorte	NOM	escorte
s'	PRO:PER	se
occupaient	VER:impf	occuper
,	PUN	,
avec	PRP	avec
force	NOM	force
cris	NOM	cri
et	KON	et
jurements	NOM	jurement
,	PUN	,
de	PRP	de
desseller	VER:infi	desseller
les	DET:ART	le
chevaux	NOM	cheval
et	KON	et
de	PRP	de
décharger	VER:infi	décharger
les	DET:ART	le
mules	NOM	mule
,	PUN	,
sans	PRP	sans
paraître	VER:infi	paraître
songer	VER:infi	songer
en	PRP	en
aucune	PRO:IND	aucun
façon	NOM	façon
à	PRP	à
la	DET:ART	le
jeune	ADJ	jeune
fille	NOM	fille
.	SENT	.
Un	DET:ART	un
assez	ADV	assez
long	ADJ	long
espace	NOM	espace
de	PRP	de
temps	NOM	temps
s'	PRO:PER	se
écoula	VER:simp	écouler
.	SENT	.
Doña	NAM	Doña
Rosario	NAM	Rosario
ne	ADV	ne
savait	VER:impf	savoir
à	PRP	à
quoi	PRO	quoi
attribuer	VER:infi	attribuer
cet	PRO:DEM	ce
oubli	NOM	oubli
incompréhensible	ADJ	incompréhensible
.	SENT	.
Enfin	ADV	enfin
,	PUN	,
elle	PRO:PER	elle
sentit	VER:simp	sentir
qu'	KON	que
un	DET:ART	un
individu	NOM	individu
prenait	VER:impf	prendre
la	DET:ART	le
mule	NOM	mule
par	PRP	par
la	DET:ART	le
bride	NOM	bride
,	PUN	,
et	KON	et
