Prologue	NOM	prologue
sang	NOM	sang
auquel	PRO:REL	auquel
elle	PRO:PER	elle
fut	VER:simp	être
attachée	VER:pper	attacher
une	DET:ART	un
seconde	NUM	second
fois	NOM	foi|fois
;	PUN	;
devant	ADV	devant
elle	PRO:PER	elle
on	PRO:PER	on
empila	VER:simp	empiler
des	PRP:det	du
fagots	NOM	fagot
de	PRP	de
bois	NOM	bois
vert	ADJ	vert
,	PUN	,
et	KON	et
à	PRP	à
un	DET:ART	un
signe	NOM	signe
de	PRP	de
la	DET:ART	le
Tête-d'Aigle	NOM	Tête-d'Aigle
,	PUN	,
on	PRO:PER	on
les	PRO:PER	la|le
alluma	VER:simp	allumer
.	SENT	.
Le	DET:ART	le
feu	NOM	feu
eut	VER:simp	avoir
d'	PRP	de
abord	NOM	abord
beaucoup	ADV	beaucoup
de	PRP	de
peine	NOM	peine
à	PRP	à
prendre	VER:infi	prendre
à	PRP	à
cause	NOM	cause
de	PRP	de
l'	DET:ART	le
humidité	NOM	humidité
du	PRP:det	du
bois	NOM	bois
qui	PRO:REL	qui
dégagea	VER:simp	dégager
une	DET:ART	un
fumée	NOM	fumée
épaisse	ADJ	épais
;	PUN	;
enfin	ADV	enfin
après	PRP	après
quelques	PRO:IND	quelque
secondes	NOM	second|seconde
la	DET:ART	le
flamme	NOM	flamme
brilla	VER:simp	briller
,	PUN	,
s'	PRO:PER	se
étendit	VER:simp	étendre
peu	ADV	peu
à	PRP	à
peu	ADV	peu
et	KON	et
en	PRP	en
quelques	PRO:IND	quelque
minutes	NOM	minute
acquit	VER:simp	acquérir
une	DET:ART	un
grande	ADJ	grand
intensité	NOM	intensité
.	SENT	.
La	DET:ART	le
malheureuse	ADJ	malheureux
femme	NOM	femme
ne	ADV	ne
put	VER:simp	pouvoir
retenir	VER:infi	retenir
un	DET:ART	un
cri	NOM	cri
d'	PRP	de
épouvante	NOM	épouvante
.	SENT	.
Au	PRP:det	au
même	ADJ	même
instant	NOM	instant
un	DET:ART	un
cavalier	NOM	cavalier
lancé	VER:pper	lancer
à	PRP	à
toute	PRO:IND	tout
bride	NOM	bride
,	PUN	,
apparut	VER:simp	apparaître
au	PRP:det	au
milieu	NOM	milieu
du	PRP:det	du
camp	NOM	camp
;	PUN	;
d'	PRP	de
un	DET:ART	un
bond	NOM	bond
il	PRO:PER	il
fut	VER:simp	être
à	PRP	à
terre	NOM	terre
et	KON	et
avant	PRP	avant
qu'	PRO:REL	que
on	PRO:PER	on
eût	VER:subi	avoir
le	DET:ART	le
temps	NOM	temps
de	PRP	de
s'	PRO:PER	se
y	PRO:PER	y
opposer	VER:infi	opposer
,	PUN	,
il	PRO:PER	il
dispersa	VER:simp	disperser
le	DET:ART	le
bois	NOM	bois
du	PRP:det	du
bûcher	NOM	bûcher
et	KON	et
coupa	VER:simp	couper
les	DET:ART	le
liens	NOM	lien
de	PRP	de
la	DET:ART	le
victime	NOM	victime
.	SENT	.
--	PUN	--
Oh	INT	oh
!	SENT	!
pourquoi	ADV	pourquoi
es	VER:pres	être
-tu	PRO:PER	tu
venu	VER:pper	venir
?	SENT	?
murmura	VER:simp	murmurer
la	DET:ART	le
pauvre	ADJ	pauvre
mère	NOM	mère
en	PRP	en
tombant	VER:ppre	tomber
dans	PRP	dans
ses	DET:POS	son
bras	NOM	bras
.	SENT	.
--	PUN	--
Ma	DET:POS	mon
mère	NOM	mère
!	SENT	!
pardonnez	VER:pres	pardonner
-moi	PRO:PER	moi
!	SENT	!
s'	PRO:PER	se
écria	VER:simp	écrier
le	DET:ART	le
Cœur-Loyal	NAM	Cœur-Loyal
avec	PRP	avec
désespoir	NOM	désespoir
,	PUN	,
comme	KON	comme
vous	PRO:PER	vous
avez	VER:pres	avoir
dû	VER:pper	devoir
souffrir	VER:infi	souffrir
,	PUN	,
mon	DET:POS	mon
Dieu	NOM	Dieu
!	SENT	!
--	PUN	--
Va-t'en	NAM	Va-t'en
!	SENT	!
va-t'en	NOM	va-t'en
!	SENT	!
Rafaël	NAM	Rafaël
,	PUN	,
répétait-elle	NOM	répétait-elle
en	PRP	en
l'	DET:ART	le
accablant	VER:ppre	accabler
de	PRP	de
caresses	NOM	caresse
,	PUN	,
laisse	VER:pres	laisser
-moi	PRO:PER	moi
mourir	VER:infi	mourir
à	PRP	à
ta	DET:POS	ton
place	NOM	place
,	PUN	,
une	DET:ART	un
mère	NOM	mère
ne	ADV	ne
doit-elle	NOM	doit-elle
pas	ADV	pas
donner	VER:infi	donner
sa	DET:POS	son
vie	NOM	vie
pour	PRP	pour
son	DET:POS	son
enfant	NOM	enfant
?	SENT	?
--	PUN	--
Oh	INT	oh
!	SENT	!
ne	ADV	ne
parlez	VER:pres	parler
pas	ADV	pas
ainsi	ADV	ainsi
,	PUN	,
ma	DET:POS	mon
mère	NOM	mère
!	SENT	!
vous	PRO:PER	vous
me	PRO:PER	me
rendriez	VER:cond	rendre
fou	ADJ	fou
!	SENT	!
dit	VER:pres	dire
le	DET:ART	le
jeune	ADJ	jeune
homme	NOM	homme
en	PRP	en
la	DET:ART	le
pressant	VER:ppre	presser
dans	PRP	dans
ses	DET:POS	son
bras	NOM	bras
avec	PRP	avec
désespoir	NOM	désespoir
.	SENT	.
Cependant	ADV	cependant
l'	DET:ART	le
émotion	NOM	émotion
causée	VER:pper	causer
par	PRP	par
l'	DET:ART	le
irruption	NOM	irruption
subite	ADJ	subit
du	PRP:det	du
Cœur-Loyal	NAM	Cœur-Loyal
s'	PRO:PER	se
était	VER:impf	être
dissipée	VER:pper	dissiper
,	PUN	,
les	DET:ART	le
guerriers	NOM	guerrier
indiens	ADJ	indien
avaient	VER:impf	avoir
repris	VER:pper	reprendre
cette	PRO:DEM	ce
impassibilité	NOM	impassibilité
qu'	PRO:REL	que
ils	PRO:PER	il
affectent	VER:pres	affecter
en	PRP	en
toutes	PRO:IND	tout
circonstances	NOM	circonstance
.	SENT	.
La	DET:ART	le
Tête-d'Aigle	NOM	Tête-d'Aigle
s'	PRO:PER	se
avança	VER:simp	avancer
vers	PRP	vers
le	DET:ART	le
chasseur	NOM	chasseur
.	SENT	.
--	PUN	--
Mon	DET:POS	mon
frère	NOM	frère
est	VER:pres	être
le	DET:ART	le
bienvenu	NOM	bienvenu
,	PUN	,
dit-il	NOM	dit-il
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
l'	PRO:PER	la|le
attendais	VER:impf	attendre
plus	ADV	plus
.	SENT	.
--	PUN	--
Me	PRO:PER	me
voici	ADV	voici
,	PUN	,
il	PRO:PER	il
m'	PRO:PER	me
a	VER:pres	avoir
été	VER:pper	être
impossible	ADJ	impossible
d'	PRP	de
arriver	VER:infi	arriver
plus	ADV	plus
tôt	ADV	tôt
,	PUN	,
ma	DET:POS	mon
mère	NOM	mère
est	VER:pres	être
libre	ADJ	libre
,	PUN	,
je	PRO:PER	je
suppose	VER:pres	supposer
?	SENT	?
--	PUN	--
Elle	PRO:PER	elle
est	VER:pres	être
libre	ADJ	libre
.	SENT	.
--	PUN	--
Elle	PRO:PER	elle
peut	VER:pres	pouvoir
se	PRO:PER	se
retirer	VER:infi	retirer
où	PRO:REL	où
elle	PRO:PER	elle
voudra	VER:futu	vouloir
?	SENT	?
--	PUN	--
Où	PRO:REL	où
elle	PRO:PER	elle
voudra	VER:futu	vouloir
.	SENT	.
--	PUN	--
Non	ADV	non
,	PUN	,
s'	PRO:PER	se
écria	VER:simp	écrier
la	DET:ART	le
prisonnière	NOM	prisonnier
,	PUN	,
en	PRP	en
se	PRO:PER	se
plaçant	VER:ppre	placer
résolument	ADV	résolument
en	PRP	en
face	NOM	face
du	PRP:det	du
chef	NOM	chef
indien	ADJ	indien
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
trop	ADV	trop
tard	ADV	tard
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
moi	PRO:PER	moi
qui	PRO:REL	qui
dois	VER:pres	devoir
mourir	VER:infi	mourir
,	PUN	,
mon	DET:POS	mon
fils	NOM	fil|fils
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
le	DET:ART	le
droit	NOM	droit
de	PRP	de
prendre	VER:infi	prendre
ma	DET:POS	mon
place	NOM	place
.	SENT	.
--	PUN	--
Ma	DET:POS	mon
mère	NOM	mère
,	PUN	,
que	PRO:REL	que
dites	VER:pres	dire
-vous	PRO:PER	vous
?	SENT	?
...	PUN	...
--	PUN	--
Ce	NOM	Ce
qui	PRO:REL	qui
est	VER:pres	être
juste	ADJ	juste
,	PUN	,
Rafaël	NAM	Rafaël
,	PUN	,
reprit-elle	NOM	reprit-elle
avec	PRP	avec
animation	NOM	animation
;	PUN	;
l'	DET:ART	le
heure	NOM	heure
à	PRP	à
laquelle	PRO:REL	lequel
vous	PRO:PER	vous
deviez	VER:impf	devoir
arriver	VER:infi	arriver
est	VER:pres	être
passée	VER:pper	passer
,	PUN	,
vous	PRO:PER	vous
n'	ADV	ne
avez	VER:pres	avoir
pas	ADV	pas
le	DET:ART	le
droit	NOM	droit
d'	PRP	de
être	VER:infi	être
ici	ADV	ici
,	PUN	,
et	KON	et
d'	PRP	de
empêcher	VER:infi	empêcher
mon	DET:POS	mon
supplice	NOM	supplice
,	PUN	,
retirez	VER:pres	retirer
-vous	PRO:PER	vous
,	PUN	,
retire	VER:pres	retirer
-toi	PRO:PER	toi
,	PUN	,
Rafaël	NAM	Rafaël
,	PUN	,
je	PRO:PER	je
t'	PRO:PER	te
en	PRO:PER	en
supplie	VER:pres	supplier
,	PUN	,
laisse	VER:pres	laisser
-moi	PRO:PER	moi
mourir	VER:infi	mourir
pour	PRP	pour
te	PRO:PER	te
sauver	VER:infi	sauver
,	PUN	,
ajouta-t-elle	NOM	ajouta-t-elle
en	PRP	en
fondant	NOM	fondant
en	PRP	en
larmes	NOM	larme
et	KON	et
en	PRP	en
se	PRO:PER	se
jetant	VER:ppre	jeter
dans	PRP	dans
ses	DET:POS	son
bras	NOM	bras
.	SENT	.
--	PUN	--
Ma	DET:POS	mon
mère	NOM	mère
,	PUN	,
répondit	VER:simp	répondre
le	DET:ART	le
jeune	ADJ	jeune
homme	NOM	homme
en	PRP	en
l'	DET:ART	le
accablant	VER:ppre	accabler
de	PRP	de
caresses	NOM	caresse
,	PUN	,
votre	DET:POS	votre
amour	NOM	amour
pour	KON	pour
moi	PRO:PER	moi
vous	PRO:PER	vous
égare	VER:pres	égarer
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
puis	ADV	puis
laisser	VER:infi	laisser
accomplir	VER:infi	accomplir
un	DET:ART	un
tel	PRO:DEM	tel
forfait	NOM	forfait
,	PUN	,
non	ADV	non
,	PUN	,
non	ADV	non
,	PUN	,
moi	PRO:PER	moi
seul	ADJ	seul
dois	VER:pres	devoir
rester	VER:infi	rester
ici	ADV	ici
!	SENT	!
--	PUN	--
Mon	DET:POS	mon
Dieu	NOM	Dieu
!	SENT	!
mon	DET:POS	mon
Dieu	NOM	Dieu
!	SENT	!
disait	VER:impf	dire
la	DET:ART	le
pauvre	ADJ	pauvre
femme	NOM	femme
en	PRP	en
sanglotant	VER:ppre	sangloter
,	PUN	,
il	PRO:PER	il
ne	ADV	ne
veut	VER:pres	vouloir
rien	ADV	rien
comprendre	VER:infi	comprendre
!	SENT	!
...	PUN	...
Je	PRO:PER	je
serais	VER:cond	être
si	ADV	si
heureuse	ADJ	heureux
de	PRP	de
mourir	VER:infi	mourir
pour	PRP	pour
le	PRO:PER	le
sauver	VER:infi	sauver
!	SENT	!
Vaincue	VER:pper	vaincre
par	PRP	par
une	DET:ART	un
émotion	NOM	émotion
trop	ADV	trop
forte	ADJ	fort
pour	PRP	pour
elle	PRO:PER	elle
,	PUN	,
la	DET:ART	le
pauvre	ADJ	pauvre
mère	NOM	mère
tomba	VER:simp	tomber
évanouie	VER:pper	évanouir
dans	PRP	dans
les	DET:ART	le
bras	NOM	bras
de	PRP	de
son	DET:POS	son
fils	NOM	fil|fils
.	SENT	.
Le	DET:ART	le
Cœur-Loyal	NAM	Cœur-Loyal
imprima	VER:simp	imprimer
un	DET:ART	un
long	ADJ	long
et	KON	et
tendre	ADJ	tendre
baiser	NOM	baiser
sur	PRP	sur
son	DET:POS	son
front	NOM	front
,	PUN	,
et	KON	et
la	DET:ART	le
remettant	NOM	remettant
aux	PRP:det	au
mains	NOM	main
de	PRP	de
nô	NOM	nô
Eusébio	NAM	Eusébio
,	PUN	,
qui	PRO:REL	qui
depuis	PRP	depuis
quelques	PRO:IND	quelque
minutes	NOM	minute
était	VER:impf	être
arrivé	VER:pper	arriver
:	PUN	:
--	PUN	--
Partez	VER:pres	partir
!	SENT	!
dit-il	NOM	dit-il
d'	PRP	de
une	DET:ART	un
voix	NOM	voix
étranglée	VER:pper	étrangler
par	PRP	par
la	DET:ART	le
douleur	NOM	douleur
,	PUN	,
pauvre	ADJ	pauvre
mère	NOM	mère
!	SENT	!
qu'	KON	que
elle	PRO:PER	elle
soit	VER:subp	être
heureuse	ADJ	heureux
,	PUN	,
si	KON	si
le	DET:ART	le
bonheur	NOM	bonheur
peut	VER:pres	pouvoir
exister	VER:infi	exister
encore	ADV	encore
pour	PRP	pour
elle	PRO:PER	elle
sans	PRP	sans
son	DET:POS	son
enfant	NOM	enfant
.	SENT	.
Le	DET:ART	le
vieux	ADJ	vieux
serviteur	NOM	serviteur
soupira	VER:simp	soupirer
,	PUN	,
serra	VER:simp	serrer
chaleureusement	ADV	chaleureusement
la	DET:ART	le
main	NOM	main
du	PRP:det	du
Cœur-Loyal	NAM	Cœur-Loyal
,	PUN	,
et	KON	et
posant	VER:ppre	poser
sur	PRP	sur
le	DET:ART	le
devant	NOM	devant
de	PRP	de
sa	DET:POS	son
selle	NOM	selle
le	DET:ART	le
corps	NOM	corps
de	PRP	de
sa	DET:POS	son
maîtresse	NOM	maître|maîtresse
,	PUN	,
il	PRO:PER	il
tourna	VER:simp	tourner
bride	NOM	bride
et	KON	et
sortit	VER:simp	sortir
lentement	ADV	lentement
du	PRP:det	du
camp	NOM	camp
,	PUN	,
sans	PRP	sans
que	PRO:REL	que
personne	ADV	personne
s'	PRO:PER	se
opposât	VER:subi	opposer
à	PRP	à
son	DET:POS	son
départ	NOM	départ
.	SENT	.
Le	DET:ART	le
Cœur-Loyal	NAM	Cœur-Loyal
suivit	VER:simp	suivre
sa	DET:POS	son
mère	NOM	mère
du	PRP:det	du
regard	NOM	regard
aussi	ADV	aussi
longtemps	ADV	longtemps
qu'	KON	que
il	PRO:PER	il
put	VER:simp	pouvoir
l'	PRO:PER	la|le
apercevoir	VER:infi	apercevoir
;	PUN	;
puis	ADV	puis
lorsqu'	KON	lorsque
elle	PRO:PER	elle
eut	VER:simp	avoir
disparu	VER:pper	disparaître
,	PUN	,
que	KON	que
le	DET:ART	le
bruit	NOM	bruit
des	PRP:det	du
pas	NOM	pas
du	PRP:det	du
cheval	NOM	cheval
qui	PRO:REL	qui
la	PRO:PER	la
portait	VER:impf	porter
eut	VER:simp	avoir
cessé	VER:pper	cesser
de	PRP	de
se	PRO:PER	se
faire	VER:infi	faire
entendre	VER:infi	entendre
,	PUN	,
il	PRO:PER	il
poussa	VER:simp	pousser
un	DET:ART	un
soupir	NOM	soupir
étouffé	ADJ	étouffé
et	KON	et
passa	VER:simp	passer
la	DET:ART	le
main	NOM	main
sur	PRP	sur
son	DET:POS	son
front	NOM	front
en	PRO:PER	en
murmurant	VER:ppre	murmurer
:	PUN	:
--	PUN	--
Tout	PRO:IND	tout
est	VER:pres	être
fini	VER:pper	finir
!	SENT	!
mon	DET:POS	mon
Dieu	NOM	Dieu
,	PUN	,
veillez	VER:pres	veiller
sur	PRP	sur
elle	PRO:PER	elle
!	SENT	!
Alors	ADV	alors
se	PRO:PER	se
tournant	VER:ppre	tourner
vers	PRP	vers
les	DET:ART	le
chefs	NOM	chef
indiens	ADJ	indien
qui	PRO:REL	qui
le	PRO:PER	le
considéraient	VER:impf	considérer
en	PRP	en
silence	NOM	silence
avec	PRP	avec
un	DET:ART	un
mélange	NOM	mélange
de	PRP	de
respect	NOM	respect
et	KON	et
d'	PRP	de
admiration	NOM	admiration
:	PUN	:
--	PUN	--
Guerriers	ADJ	guerrier
comanches	NOM	comanches
!	SENT	!
dit-il	NOM	dit-il
d'	PRP	de
une	DET:ART	un
voix	NOM	voix
ferme	ADJ	ferme
et	KON	et
incisive	ADJ	incisif
avec	PRP	avec
un	DET:ART	un
regard	NOM	regard
foudroyant	ADJ	foudroyant
,	PUN	,
vous	PRO:PER	vous
êtes	VER:pres	être
tous	PRO:IND	tout
des	PRP:det	du
lâches	ADJ	lâche
!	SENT	!
des	PRP:det	du
hommes	NOM	homme
de	PRP	de
cœur	NOM	cœur
ne	ADV	ne
martyrisent	VER:pres	martyriser
pas	ADV	pas
une	DET:ART	un
femme	NOM	femme
!	SENT	!
La	DET:ART	le
Tête-d'Aigle	NOM	Tête-d'Aigle
sourit	VER:pres	sourire
:	PUN	:
--	PUN	--
Nous	PRO:PER	nous
verrons	VER:futu	voir
,	PUN	,
fit-il	NOM	fit-il
avec	PRP	avec
ironie	NOM	ironie
,	PUN	,
si	KON	si
le	DET:ART	le
trappeur	NOM	trappeur
pâle	ADJ	pâle
est	VER:pres	être
aussi	ADV	aussi
brave	ADJ	brave
qu'	KON	que
il	PRO:PER	il
le	PRO:PER	le
prétend	VER:pres	prétendre
.	SENT	.
--	PUN	--
Du	PRP:det	du
moins	ADV	moins
je	PRO:PER	je
saurai	VER:futu	savoir
mourir	VER:infi	mourir
comme	ADV	comme
un	DET:ART	un
homme	NOM	homme
!	SENT	!
répondit-il	NOM	répondit-il
avec	PRP	avec
hauteur	NOM	hauteur
.	SENT	.
--	PUN	--
La	DET:ART	le
mère	NOM	mère
du	PRP:det	du
chasseur	NOM	chasseur
est	VER:pres	être
libre	ADJ	libre
.	SENT	.
--	PUN	--
Oui	INT	oui
.	SENT	.
Eh	INT	eh
bien	ADV	bien
!	SENT	!
que	KON	que
voulez	VER:pres	vouloir
-vous	PRO:PER	vous
de	PRP	de
moi	PRO:PER	moi
?	SENT	?
--	PUN	--
Un	DET:ART	un
prisonnier	NOM	prisonnier
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
d'	PRP	de
armes	NOM	arme
.	SENT	.
--	PUN	--
C'	PRO:DEM	ce
est	VER:pres	être
juste	ADJ	juste
,	PUN	,
fit-il	NOM	fit-il
avec	PRP	avec
un	DET:ART	un
sourire	NOM	sourire
de	PRP	de
mépris	NOM	mépris
,	PUN	,
je	PRO:PER	je
vais	VER:pres	aller
vous	PRO:PER	vous
donner	VER:infi	donner
les	DET:ART	le
miennes	PRO:POS	mien
!	SENT	!
--	PUN	--
Pas	ADV	pas
encore	ADV	encore
,	PUN	,
s'	PRO:PER	se
il	PRO:PER	il
vous	PRO:PER	vous
plaît	VER:pres	plaire
,	PUN	,
cher	ADV	cher
ami	ADJ	ami
,	PUN	,
dit	VER:pres	dire
tout	ADV	tout
à	PRP	à
coup	NOM	coup
une	DET:ART	un
voix	NOM	voix
moqueuse	ADJ	moqueur
.	SENT	.
Belhumeur	NAM	Belhumeur
parut	VER:simp	paraître
.	SENT	.
Le	DET:ART	le
chasseur	NOM	chasseur
portait	VER:impf	porter
en	PRP	en
travers	NOM	travers
sur	PRP	sur
l'	DET:ART	le
arçon	NOM	arçon
de	PRP	de
sa	DET:POS	son
selle	NOM	selle
,	PUN	,
un	DET:ART	un
enfant	NOM	enfant
de	PRP	de
quatre	NUM	quatre
ou	KON	ou
cinq	NUM	cinq
ans	NOM	an
,	PUN	,
et	KON	et
une	DET:ART	un
jeune	ADJ	jeune
femme	NOM	femme
indienne	ADJ	indien
assez	ADV	assez
jolie	ADJ	joli
était	VER:impf	être
solidement	ADV	solidement
attachée	VER:pper	attacher
à	PRP	à
la	DET:ART	le
queue	NOM	queue
de	PRP	de
son	DET:POS	son
cheval	NOM	cheval
.	SENT	.
--	PUN	--
Mon	DET:POS	mon
fils	NOM	fil|fils
!	SENT	!
ma	DET:POS	mon
femme	NOM	femme
!	SENT	!
s'	PRO:PER	se
écria	VER:simp	écrier
la	DET:ART	le
Tête-d'Aigle	NOM	Tête-d'Aigle
avec	PRP	avec
terreur	NOM	terreur
.	SENT	.
--	PUN	--
Oui	INT	oui
,	PUN	,
reprit	VER:simp	reprendre
le	DET:ART	le
Canadien	NOM	canadien
en	PRO:PER	en
ricanant	VER:ppre	ricaner
,	PUN	,
votre	DET:POS	votre
femme	NOM	femme
et	KON	et
votre	DET:POS	votre
fils	NOM	fil|fils
que	KON	que
j'	PRO:PER	je
ai	VER:pres	avoir
faits	VER:pper	faire
prisonniers	NOM	prisonnier
;	PUN	;
ah	INT	ah
!	SENT	!
ah	INT	ah
!	SENT	!
c'	PRO:DEM	ce
est	VER:pres	être
bien	ADV	bien
joué	VER:pper	jouer
,	PUN	,
n'	ADV	ne
est	VER:pres	être
-ce	PRO:DEM	ce
pas	NOM	pas
?	SENT	?
D'	PRP	de
un	DET:ART	un
bond	NOM	bond
,	PUN	,
sur	PRP	sur
un	DET:ART	un
signe	NOM	signe
de	PRP	de
son	DET:POS	son
ami	NOM	ami
,	PUN	,
le	DET:ART	le
Cœur-Loyal	NAM	Cœur-Loyal
s'	PRO:PER	se
était	VER:impf	être
emparé	VER:pper	emparer
de	PRP	de
la	DET:ART	le
femme	NOM	femme
,	PUN	,
dont	PRO:REL	dont
les	DET:ART	le
dents	NOM	dent
claquaient	VER:impf	claquer
d'	PRP	de
épouvante	NOM	épouvante
et	KON	et
qui	PRO:REL	qui
jetait	VER:impf	jeter
autour	ADV	autour
d'	PRP	de
elle	PRO:PER	elle
des	PRP:det	du
regards	NOM	regard
affolés	VER:pper	affoler
.	SENT	.
--	PUN	--
Maintenant	ADV	maintenant
,	PUN	,
reprit	VER:simp	reprendre
Belhumeur	NAM	Belhumeur
avec	PRP	avec
un	DET:ART	un
sourire	NOM	sourire
sinistre	ADJ	sinistre
,	PUN	,
causons	VER:pres	causer
,	PUN	,
je	PRO:PER	je
crois	VER:pres	croire
que	KON	que
j'	PRO:PER	je
ai	VER:pres	avoir
égalisé	VER:pper	égaliser
les	DET:ART	le
chances	NOM	chance
,	PUN	,
qu'	PRO:REL	que
en	PRO:PER	en
dites	VER:pres	dire
-vous	PRO:PER	vous
,	PUN	,
hein	INT	hein
?	SENT	?
Et	KON	et
il	PRO:PER	il
appuya	VER:simp	appuyer
un	DET:ART	un
pistolet	NOM	pistolet
sur	PRP	sur
le	DET:ART	le
front	NOM	front
de	PRP	de
l'	DET:ART	le
innocente	ADJ	innocent
créature	NOM	créature
,	PUN	,
qui	PRO:REL	qui
poussa	VER:simp	pousser
des	PRP:det	du
cris	NOM	cri
effroyables	ADJ	effroyable
en	PRP	en
sentant	VER:ppre	sentir
le	DET:ART	le
froid	NOM	froid
du	PRP:det	du
fer	NOM	fer
.	SENT	.
--	PUN	--
Oh	INT	oh
!	SENT	!
s'	PRO:PER	se
écria	VER:simp	écrier
la	DET:ART	le
Tête-d'Aigle	NOM	Tête-d'Aigle
avec	PRP	avec
désespoir	NOM	désespoir
,	PUN	,
mon	DET:POS	mon
fils	NOM	fil|fils
!	SENT	!
rendez	VER:pres	rendre
-moi	PRO:PER	moi
mon	DET:POS	mon
fils	NOM	fil|fils
!	SENT	!
--	PUN	--
Et	KON	et
votre	DET:POS	votre
femme	NOM	femme
,	PUN	,
est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
vous	PRO:PER	vous
l'	PRO:PER	la|le
oubliez	VER:pres	oublier
?	SENT	?
répondit	VER:simp	répondre
Belhumeur	NOM	Belhumeur
avec	PRP	avec
un	DET:ART	un
sourire	NOM	sourire
ironique	ADJ	ironique
en	PRP	en
haussant	VER:ppre	hausser
les	DET:ART	le
épaules	NOM	épaule
.	SENT	.
--	PUN	--
Quelles	PRO:REL	quel
sont	VER:pres	être
vos	DET:POS	votre
conditions	NOM	condition
?	SENT	?
demanda	VER:simp	demander
la	DET:ART	le
Tête-d'Aigle	NOM	Tête-d'Aigle
.	SENT	.
Deuxième	NUM	deuxième
partie	NOM	partie
--	PUN	--
Ouaktehno	NOM	Ouaktehno
--	PUN	--
CELUI	NAM	CELUI
QUI	NAM	QUI
TUE	NAM	TUE
--	PUN	--
I	NUM	I
--	PUN	--
Le	DET:ART	le
Cœur-Loyal	NAM	Cœur-Loyal
La	DET:ART	le
position	NOM	position
était	VER:impf	être
complètement	ADV	complètement
changée	VER:pper	changer
.	SENT	.
Les	DET:ART	le
chasseurs	NOM	chasseur
qui	PRO:REL	qui
,	PUN	,
un	DET:ART	un
moment	NOM	moment
auparavant	ADV	auparavant
,	PUN	,
se	PRO:PER	se
trouvaient	VER:impf	trouver
à	PRP	à
la	DET:ART	le
merci	NOM	merci
des	PRP:det	du
Indiens	NOM	indien
,	PUN	,
non	ADV	non
seulement	ADV	seulement
étaient	VER:impf	être
libres	ADJ	libre
,	PUN	,
mais	KON	mais
encore	ADV	encore
se	PRO:PER	se
trouvaient	VER:impf	trouver
en	PRP	en
mesure	NOM	mesure
de	PRP	de
poser	VER:infi	poser
de	PRP	de
dures	ADJ	dur
conditions	NOM	condition
.	SENT	.
Bien	ADV	bien
des	PRP:det	du
fusils	NOM	fusil
s'	PRO:PER	se
étaient	VER:impf	être
abaissés	VER:pper	abaisser
dans	PRP	dans
la	DET:ART	le
direction	NOM	direction
du	PRP:det	du
Canadien	NAM	Canadien
,	PUN	,
bien	ADV	bien
des	PRP:det	du
flèches	NOM	flèche
avaient	VER:impf	avoir
été	VER:pper	être
dirigées	VER:pper	diriger
contre	PRP	contre
lui	PRO:PER	lui
;	PUN	;
mais	KON	mais
,	PUN	,
sur	PRP	sur
un	DET:ART	un
signe	NOM	signe
de	PRP	de
la	DET:ART	le
Tête-d'Aigle	NOM	Tête-d'Aigle
,	PUN	,
les	DET:ART	le
fusils	NOM	fusil
s'	PRO:PER	se
étaient	VER:impf	être
redressés	VER:pper	redresser
,	PUN	,
et	KON	et
les	DET:ART	le
flèches	NOM	flèche
étaient	VER:impf	être
rentrées	VER:pper	rentrer
au	PRP:det	au
carquois	NOM	carquois
.	SENT	.
La	DET:ART	le
honte	NOM	honte
d'	PRP	de
être	VER:infi	être
joués	VER:pper	jouer
par	PRP	par
deux	NUM	deux
hommes	NOM	homme
qui	PRO:REL	qui
les	PRO:PER	la|le
bravaient	VER:impf	braver
audacieusement	ADV	audacieusement
au	PRP:det	au
milieu	NOM	milieu
de	PRP	de
leur	DET:POS	leur
camp	NOM	camp
,	PUN	,
faisait	VER:impf	faire
bouillonner	VER:infi	bouillonner
la	DET:ART	le
colère	NOM	colère
dans	PRP	dans
le	DET:ART	le
cœur	NOM	cœur
des	PRP:det	du
Comanches	NAM	Comanches
.	SENT	.
Ils	PRO:PER	il
reconnaissaient	VER:impf	reconnaître
l'	DET:ART	le
impossibilité	NOM	impossibilité
d'	PRP	de
une	DET:ART	un
lutte	NOM	lutte
avec	PRP	avec
leurs	DET:POS	leur
hardis	ADJ	hardi
adversaires	NOM	adversaire
.	SENT	.
En	PRP	en
effet	NOM	effet
,	PUN	,
que	PRO:REL	que
pouvaient	VER:impf	pouvoir
-ils	PRO:PER	il
contre	PRP	contre
ces	PRO:DEM	ce
intrépides	ADJ	intrépide
coureurs	NOM	coureur
des	PRP:det	du
bois	NOM	bois
qui	PRO:REL	qui
comptaient	VER:impf	compter
leur	DET:POS	leur
vie	NOM	vie
pour	PRP	pour
rien	NOM	rien
?	SENT	?
Les	PRO:PER	la|le
tuer	VER:infi	tuer
?	SENT	?
Mais	KON	mais
,	PUN	,
en	PRP	en
tombant	VER:ppre	tomber
,	PUN	,
ils	PRO:PER	il
