désespérante	ADJ	désespérant
préparatifs	NOM	préparatif
vous	PRO:PER	vous
on	PRO:PER	on
les	DET:ART	le
ainsi	ADV	ainsi
réussite	NOM	réussite
sa	DET:POS	son
;	PUN	;
poules	NOM	poule
votre	DET:POS	votre
,	PUN	,
lui	PRO:PER	lui
de	PRP	de
ses	DET:POS	son
la	DET:ART	le
à	PRP	à
la	DET:ART	le
dans	PRP	dans
quelle	PRO:REL	quel
chaud	ADJ	chaud
XIV	NUM	XIV
tort	NOM	tort
...	PUN	...
qu'	KON	que
vrai	ADJ	vrai
vous	PRO:PER	vous
si	ADV	si
de	PRP	de
beurre	NOM	beurre
de	PRP	de
joli	ADJ	joli
à	PRP	à
semaines	NOM	semaine
...	PUN	...
autre	ADJ	autre
d'	PRP	de
la	DET:ART	le
qui	PRO:REL	qui
d'	PRP	de
Blanche	NAM	Blanche
des	PRP:det	du
où	PRO:REL	où
du	PRP:det	du
chapitre	NOM	chapitre
bout	NOM	bout
,	PUN	,
peu	ADV	peu
--	PUN	--
comme	KON	comme
et	KON	et
mort	VER:pper	mourir
de	PRP	de
de	PRP	de
est	VER:pres	être
Madeleine	NAM	Madeleine
elle	PRO:PER	elle
on	PRO:PER	on
par	PRP	par
la	DET:ART	le
,	PUN	,
qui	PRO:REL	qui
de	PRP	de
petite	ADJ	petit
n'	ADV	ne
si	ADV	si
quelqu'un	PRO:IND	quelqu'un
ne	ADV	ne
fut	VER:simp	être
plus	ADV	plus
,	PUN	,
une	DET:ART	un
marchande	ADJ	marchand
n'	ADV	ne
nations	NOM	nation
changement	NOM	changement
qu'	PRO:REL	que
la	PRO:PER	la
,	PUN	,
,	PUN	,
monde	NOM	monde
difficile	ADJ	difficile
yeux	NOM	œil
<SEG>
,	PUN	,
pas	ADV	pas
une	DET:ART	un
son	NOM	son
en	PRP	en
part	NOM	part
l'	DET:ART	le
,	PUN	,
sur	PRP	sur
.	SENT	.
de	PRP	de
étaient	VER:impf	être
ses	DET:POS	son
leurs	DET:POS	leur
mit	VER:simp	mettre
a	VER:pres	avoir
la	PRO:PER	la
après	PRP	après
savait	VER:impf	savoir
camp	NOM	camp
elle	PRO:PER	elle
de	PRP	de
seulement	ADV	seulement
différence	NOM	différence
habitudes	NOM	habitude
pas	ADV	pas
son	DET:POS	son
car	KON	car
tête	NOM	tête
cela	PRO:DEM	cela
son	DET:POS	son
quitta	VER:simp	quitter
voyages	NOM	voyage
qu'	PRO:REL	que
,	PUN	,
à	PRP	à
grand	ADJ	grand
cousines	NOM	cousin
,	PUN	,
si	KON	si
eût	VER:subi	avoir
fer	NOM	fer
était	VER:impf	être
faite	VER:pper	faire
cessé	VER:pper	cesser
leur	PRO:PER	lui
les	DET:ART	le
la	DET:ART	le
rire	VER:infi	rire
car	KON	car
on	PRO:PER	on
au	PRP:det	au
elle	PRO:PER	elle
donné	VER:pper	donner
le	DET:ART	le
de	PRP	de
,	PUN	,
sa	DET:POS	son
avec	PRP	avec
à	PRP	à
avaient	VER:impf	avoir
étaient	VER:impf	être
tristement	ADV	tristement
qu'	KON	que
elles	PRO:PER	elle
talent	NOM	talent
premier	NUM	premier
ce	PRO:DEM	ce
de	PRP	de
est	VER:pres	être
peu	ADV	peu
pour	PRP	pour
À	PRP	à
tant	ADV	tant
sur	PRP	sur
,	PUN	,
,	PUN	,
belle	ADJ	beau
qui	PRO:REL	qui
ne	ADV	ne
est	VER:pres	être
la	DET:ART	le
ses	DET:POS	son
sa	DET:POS	son
toilette	NOM	toilette
avec	PRP	avec
affaires	NOM	affaire
si	KON	si
rien	ADV	rien
venues	VER:pper	venir
contraire	NOM	contraire
naturel	ADJ	naturel
à	PRP	à
eût	VER:subi	avoir
le	DET:ART	le
,	PUN	,
vingt-quatre	NUM	vingt-quatre
sa	DET:POS	son
sur	PRP	sur
s'	PRO:PER	se
.	SENT	.
s'	PRO:PER	se
mais	KON	mais
à	PRP	à
comptaient	VER:impf	compter
réellement	ADV	réellement
lui	PRO:PER	lui
fauteuil	NOM	fauteuil
aurait	VER:cond	avoir
et	KON	et
qu'	PRO:REL	que
mais	KON	mais
absence	NOM	absence
disait	VER:impf	dire
tous	PRO:IND	tout
ne	ADV	ne
Pendant	PRP	pendant
la	DET:ART	le
:	PUN	:
y	PRO:PER	y
de	PRP	de
mieux	ADV	mieux
,	PUN	,
trois	NUM	trois
regret	NOM	regret
de	PRP	de
puis	ADV	puis
un	DET:ART	un
petite	ADJ	petit
,	PUN	,
trouve	VER:pres	trouver
,	PUN	,
dans	PRP	dans
.	SENT	.
de	PRP	de
peu	ADV	peu
dans	PRP	dans
c'	PRO:DEM	ce
assit	VER:simp	asseoir
de	PRP	de
famille	NOM	famille
les	DET:ART	le
laissa	VER:simp	laisser
à	PRP	à
ont	VER:pres	avoir
le	DET:ART	le
bonté	NOM	bonté
dans	PRP	dans
bruit	VER:pres	bruir|bruire
en	PRP	en
,	PUN	,
qu'	PRO:REL	que
bien	ADV	bien
étaient	VER:impf	être
faisait	VER:impf	faire
Aussi	ADV	aussi
bavardage	NOM	bavardage
molle	ADJ	mou
plus	ADV	plus
qui	PRO:REL	qui
filles	NOM	fille
écoutait	VER:impf	écouter
:	PUN	:
cet	PRO:DEM	ce
famille	NOM	famille
celui	PRO:DEM	celui
chevaux	NOM	cheval
Toute	PRO:IND	tout
étaient	VER:impf	être
que	KON	que
de	PRP	de
grave	ADJ	grave
long	ADJ	long
cousines	NOM	cousin
pas	ADV	pas
aucun	PRO:IND	aucun
l'	DET:ART	le
ne	ADV	ne
se	PRO:PER	se
jouer	VER:infi	jouer
,	PUN	,
être	VER:infi	être
et	KON	et
le	DET:ART	le
jour	NOM	jour
faire	VER:infi	faire
avec	PRP	avec
les	PRO:PER	la|le
elles	PRO:PER	elle
riant	VER:ppre	rire
.	SENT	.
arrivée	NOM	arrivé|arrivée
leur	DET:POS	leur
peine	NOM	peine
y	PRO:PER	y
poupée	NOM	poupée
au	PRP:det	au
demande	VER:pres	demander
chez	PRP	chez
cette	PRO:DEM	ce
Arriva	VER:simp	arriver
étudié	VER:pper	étudier
peine	NOM	peine
de	PRP	de
études	NOM	étude
pauvre	NOM	pauvre
sa	DET:POS	son
leur	DET:POS	leur
.	SENT	.
les	DET:ART	le
de	PRP	de
femmes	NOM	femme
aide	NOM	aide
imite	VER:pres	imiter
s'	PRO:PER	se
perdre	VER:infi	perdre
à	PRP	à
leur	DET:POS	leur
prises	VER:pper	prendre
se	PRO:PER	se
que	KON	que
les	DET:ART	le
elles	PRO:PER	elle
et	KON	et
oui	INT	oui
grand	ADJ	grand
,	PUN	,
de	PRP	de
,	PUN	,
grand	ADJ	grand
poste	NOM	poste
d'	PRP	de
moquerie	NOM	moquerie
un	DET:ART	un
il	PRO:PER	il
faire	VER:infi	faire
bonne	ADJ	bon
pour	PRP	pour
son	DET:POS	son
.	SENT	.
.	SENT	.
À	PRP	à
on	PRO:PER	on
n'	ADV	ne
une	DET:ART	un
,	PUN	,
ces	PRO:DEM	ce
demoiselles	NOM	demoiselle
,	PUN	,
Bordeaux	NAM	Bordeaux
;	PUN	;
jour	NOM	jour
parler	VER:infi	parler
et	KON	et
était	VER:impf	être
la	DET:ART	le
trouver	VER:infi	trouver
elles	PRO:PER	elle
n'	ADV	ne
avait	VER:impf	avoir
que	KON	que
.	SENT	.
joignait	VER:impf	joindre
choisi	VER:pper	choisir
l'	DET:ART	le
de	PRP	de
,	PUN	,
,	PUN	,
c'	PRO:DEM	ce
du	PRP:det	du
traverser	VER:infi	traverser
indispensable	ADJ	indispensable
Elles	PRO:PER	elle
à	PRP	à
passeraient	VER:cond	passer
que	ADV	que
tant	ADV	tant
jour	NOM	jour
de	PRP	de
qu'	KON	que
,	PUN	,
d'	PRP	de
que	KON	que
chagrin	NOM	chagrin
se	PRO:PER	se
aux	PRP:det	au
peu	ADV	peu
avaient	VER:impf	avoir
qui	PRO:REL	qui
légère	ADJ	léger
de	PRP	de
chemins	NOM	chemin
et	KON	et
se	PRO:PER	se
on	PRO:PER	on
avaient	VER:impf	avoir
nouveau	ADJ	nouveau
contraire	NOM	contraire
de	PRP	de
prétentieuse	ADJ	prétentieux
postillon	NOM	postillon
,	PUN	,
nulle	ADJ	nul
ensuite	ADV	ensuite
le	DET:ART	le
d'	PRP	de
accoutumées	VER:pper	accoutumer
allait	VER:impf	aller
Tenassy	NAM	Tenassy
,	PUN	,
prenaient	VER:impf	prendre
les	DET:ART	le
ce	PRO:DEM	ce
l'	PRO:PER	la|le
fouet	NOM	fouet
se	PRO:PER	se
enfant	NOM	enfant
figuraient	VER:impf	figurer
en	PRO:PER	en
qu'	KON	que
empressement	NOM	empressement
tout	ADV	tout
,	PUN	,
si	ADV	si
;	PUN	;
,	PUN	,
trouvait	VER:impf	trouver
mûrir	VER:infi	mûrir
faites	VER:pres	faire
ceux	PRO:DEM	celui
le	DET:ART	le
les	DET:ART	le
ce	PRO:DEM	ce
rire	VER:infi	rire
au	PRP:det	au
promit	VER:simp	promettre
,	PUN	,
la	PRO:PER	la
pour	PRP	pour
redoutait	VER:impf	redouter
.	SENT	.
esprit	NOM	esprit
mais	KON	mais
de	PRP	de
bataille	NOM	bataille
de	PRP	de
,	PUN	,
inquiétude	NOM	inquiétude
un	DET:ART	un
ne	ADV	ne
qui	PRO:REL	qui
jeunesse	NOM	jeunesse
encore	ADV	encore
Quant	PRP	quant
premier	NUM	premier
pauvre	NOM	pauvre
cour	NOM	cour
comme	KON	comme
s'	PRO:PER	se
abattue	VER:pper	abattre
se	PRO:PER	se
se	PRO:PER	se
,	PUN	,
qu'	KON	que
coquetterie	NOM	coquetterie
;	PUN	;
têtes	NOM	tête
une	DET:ART	un
y	PRO:PER	y
et	KON	et
paresseuses	ADJ	paresseux
arrivaient	VER:impf	arriver
courir	VER:infi	courir
qui	PRO:REL	qui
premières	NUM	premier
leur	DET:POS	leur
n'	ADV	ne
on	PRO:PER	on
.	SENT	.
toujours	ADV	toujours
n'	ADV	ne
sentait	VER:impf	sentir
était	VER:impf	être
et	KON	et
en	PRO:PER	en
ce	PRO:DEM	ce
les	DET:ART	le
était	VER:impf	être
mère	NOM	mère
à	PRP	à
qu'	KON	que
et	KON	et
fut	VER:simp	être
pas	ADV	pas
,	PUN	,
on	PRO:PER	on
moqueuses	ADJ	moqueur
.	SENT	.
qu'	KON	que
.	SENT	.
mit	VER:simp	mettre
d'	PRP	de
point	ADV	point
s'	PRO:PER	se
trois	NUM	trois
mieux	ADV	mieux
de	PRP	de
entre	PRP	entre
cousines	NOM	cousin
près	ADV	près
Sa	DET:POS	son
elle	PRO:PER	elle
pensaient	VER:impf	penser
.	SENT	.
réflexion	NOM	réflexion
de	PRP	de
mêmes	ADJ	même
honneur	NOM	honneur
on	PRO:PER	on
,	PUN	,
,	PUN	,
elle	PRO:PER	elle
dans	PRP	dans
maison	NOM	maison
ignorait	VER:impf	ignorer
,	PUN	,
bois	NOM	bois
pour	KON	pour
leur	DET:POS	leur
;	PUN	;
femmes	NOM	femme
travaillaient	VER:impf	travailler
Stéphanie	NAM	Stéphanie
supérieures	ADJ	supérieur
qu'	PRO:REL	que
la	DET:ART	le
de	PRP	de
longtemps	ADV	longtemps
que	KON	que
finissait	VER:impf	finir
elle	PRO:PER	elle
suite	NOM	suite
ce	PRO:DEM	ce
elles	PRO:PER	elle
le	DET:ART	le
plus	ADV	plus
demoiselles	NOM	demoiselle
enfant	NOM	enfant
.	SENT	.
,	PUN	,
,	PUN	,
Celle	PRO:DEM	celui
qu'	KON	que
faire	VER:infi	faire
ne	ADV	ne
imparfait	ADJ	imparfait
ridicule	ADJ	ridicule
fortune	NOM	fortune
effet	NOM	effet
qu'	PRO:REL	que
,	PUN	,
la	DET:ART	le
gâtées	VER:pper	gâter
deux	NUM	deux
qui	PRO:REL	qui
juste	ADJ	juste
approuvait	VER:impf	approuver
ami	NOM	ami
général	NOM	général
pour	PRP	pour
minutes	NOM	minute
,	PUN	,
galoper	VER:infi	galoper
était	VER:impf	être
dans	PRP	dans
beaucoup	ADV	beaucoup
tout	ADV	tout
sœur	NOM	sœur
Blanche	NAM	Blanche
demeurées	VER:pper	demeurer
bonne	ADJ	bon
que	KON	que
libre	ADJ	libre
Nanette	NAM	Nanette
elle	PRO:PER	elle
.	SENT	.
fait	NOM	fait
et	KON	et
sans	PRP	sans
-on	PRO:PER	on
peu	ADV	peu
elle	PRO:PER	elle
dans	PRP	dans
devait	VER:impf	devoir
mille	NUM	mille
Madeleine	NAM	Madeleine
Mme	NOM	madame
ordinairement	ADV	ordinairement
aiguille	NOM	aiguille
jeunes	ADJ	jeune
capricieuse	ADJ	capricieux
de	PRP	de
âge	NOM	âge
n'	ADV	ne
même	ADJ	même
premier	NUM	premier
et	KON	et
ans	NOM	an
dans	PRP	dans
que	KON	que
cinq	NUM	cinq
,	PUN	,
était	VER:impf	être
et	KON	et
voyageuse	NOM	voyageur
et	KON	et
nature	NOM	nature
que	KON	que
jolies	ADJ	joli
approchèrent	VER:simp	approcher
chaise	NOM	chaise
:	PUN	:
d'	PRP	de
et	KON	et
à	PRP	à
Ce	PRO:DEM	ce
et	KON	et
dix	NUM	dix
ignorance	NOM	ignorance
société	NOM	société
à	PRP	à
entendu	VER:pper	entendre
Elle	PRO:PER	elle
avait	VER:impf	avoir
embrassa	VER:simp	embrasser
elles	PRO:PER	elle
la	DET:ART	le
aussi	ADV	aussi
de	PRP	de
songeait	VER:impf	songer
Et	KON	et
et	KON	et
Nanette	NAM	Nanette
elles	PRO:PER	elle
.	SENT	.
en	PRO:PER	en
ne	ADV	ne
cher	ADV	cher
à	PRP	à
comme	KON	comme
départ	NOM	départ
,	PUN	,
de	PRP	de
pouvait	VER:impf	pouvoir
pensées	NOM	pensée
avaient	VER:impf	avoir
fauteuil	NOM	fauteuil
juger	VER:infi	juger
fille	NOM	fille
promit	VER:simp	promettre
n'	ADV	ne
on	PRO:PER	on
On	PRO:PER	on
à	PRP	à
Aline	NAM	Aline
,	PUN	,
ne	ADV	ne
jouant	VER:ppre	jouer
heures	NOM	heure
trompaient	VER:impf	tromper
petite	ADJ	petit
année	NOM	année
effort	NOM	effort
Il	PRO:PER	il
régulière	ADJ	régulier
d'	PRP	de
jumelles	ADJ	jumelle
pénétrant	VER:ppre	pénétrer
de	PRP	de
;	PUN	;
de	PRP	de
Pour	PRP	pour
va	VER:pres	aller
tricot	NOM	tricot
un	DET:ART	un
de	PRP	de
caractère	NOM	caractère
.	SENT	.
c'	PRO:DEM	ce
entendre	VER:infi	entendre
locomotion	NOM	locomotion
que	KON	que
ne	ADV	ne
,	PUN	,
la	DET:ART	le
et	KON	et
des	PRP:det	du
organisaient	VER:impf	organiser
;	PUN	;
aucun	PRO:IND	aucun
mois	NOM	moi|mois
aux	PRP:det	au
et	KON	et
force	NOM	force
dans	PRP	dans
point	ADV	point
malgré	PRP	malgré
voyageur	NOM	voyageur
à	PRP	à
Cependant	ADV	cependant
tout	ADV	tout
facilement	ADV	facilement
d'	PRP	de
aussi	ADV	aussi
de	PRP	de
étaient	VER:impf	être
ce	PRO:DEM	ce
.	SENT	.
plaisirs	NOM	plaisir
grandes	ADJ	grand
sa	DET:POS	son
une	DET:ART	un
de	PRP	de
contact	NOM	contact
,	PUN	,
;	PUN	;
accord	NOM	accord
,	PUN	,
route	NOM	route
Nanette	NAM	Nanette
temps	NOM	temps
pas	ADV	pas
de	PRP	de
des	PRP:det	du
est	VER:pres	être
inconnu	ADJ	inconnu
,	PUN	,
après	ADV	après
Tenassy	NAM	Tenassy
vite	ADV	vite
se	PRO:PER	se
laissé	VER:pper	laisser
tournure	NOM	tournure
ne	ADV	ne
venait	VER:impf	venir
sérieuses	ADJ	sérieux
peine	NOM	peine
pénible	ADJ	pénible
d'	PRP	de
,	PUN	,
au	PRP:det	au
son	DET:POS	son
moyen	NOM	moyen
une	DET:ART	un
avantages	NOM	avantage
attendre	VER:infi	attendre
comme	ADV	comme
Assise	VER:pper	asseoir
Assez	ADV	assez
,	PUN	,
jour	NOM	jour
la	DET:ART	le
fixer	VER:infi	fixer
quant	PRP	quant
avait	VER:impf	avoir
cousine	NOM	cousin
,	PUN	,
rien	NOM	rien
plus	ADV	plus
dangers	NOM	danger
être	VER:infi	être
bâillait	VER:impf	bâiller
elle	PRO:PER	elle
abréger	VER:infi	abréger
,	PUN	,
sa	DET:POS	son
:	PUN	:
une	DET:ART	un
pour	PRP	pour
dit	VER:pres	dire
et	KON	et
qu'	KON	que
n'	ADV	ne
choses	NOM	chose
d'	PRP	de
et	KON	et
naturels	ADJ	naturel
cœur	NOM	cœur
commença	VER:simp	commencer
Rien	NOM	rien
seize	NUM	seize
qu'	PRO:REL	que
jugement	NOM	jugement
les	DET:ART	le
ne	ADV	ne
main	NOM	main
et	KON	et
la	DET:ART	le
ses	DET:POS	son
aimait	VER:impf	aimer
niaiseries	NOM	niaiserie
discours	NOM	discours
la	DET:ART	le
ses	DET:POS	son
son	DET:POS	son
on	PRO:PER	on
des	PRP:det	du
dénote	VER:pres	dénoter
de	PRP	de
que	KON	que
mère	NOM	mère
se	PRO:PER	se
;	PUN	;
dans	PRP	dans
,	PUN	,
Mlle	NOM	mademoiselle
élément	NOM	élément
le	DET:ART	le
moyens	NOM	moyen
sans	PRP	sans
ces	PRO:DEM	ce
elle	PRO:PER	elle
un	DET:ART	un
remuât	VER:subi	remuer
tout	ADV	tout
passer	VER:infi	passer
avec	PRP	avec
que	KON	que
n'	ADV	ne
plus	ADV	plus
et	KON	et
on	PRO:PER	on
.	SENT	.
trois	NUM	trois
lenteurs	NOM	lenteur
et	KON	et
aux	PRP:det	au
,	PUN	,
bien	ADV	bien
d'	PRP	de
.	SENT	.
,	PUN	,
par	PRP	par
comme	KON	comme
toilette	NOM	toilette
,	PUN	,
semblait	VER:impf	sembler
grimaces	NOM	grimace
linotte	NOM	linotte
une	DET:ART	un
étaient	VER:impf	être
il	PRO:PER	il
Tenassy	NAM	Tenassy
leur	DET:POS	leur
distraction	NOM	distraction
son	DET:POS	son
plus	ADV	plus
inconvénients	ADJ	inconvénient
,	PUN	,
Nanette	NAM	Nanette
éviter	VER:infi	éviter
connaissance	NOM	connaissance
arrêts	NOM	arrêt
dès	PRP	dès
Blanche	NAM	Blanche
or	NOM	or
elle	PRO:PER	elle
pour	KON	pour
Mme	NOM	madame
elle	PRO:PER	elle
paroles	NOM	parole
milieu	NOM	milieu
du	PRP:det	du
intelligence	NOM	intelligence
leur	DET:POS	leur
jamais	ADV	jamais
remarquable	ADJ	remarquable
temps	NOM	temps
.	SENT	.
raison	NOM	raison
beaucoup	ADV	beaucoup
vieille	ADJ	vieux
.	SENT	.
.	SENT	.
colifichets	NOM	colifichet
comme	KON	comme
que	KON	que
cette	PRO:DEM	ce
monde	NOM	monde
ans	NOM	an
elle	PRO:PER	elle
que	KON	que
qu'	PRO:REL	que
rieuses	ADJ	rieur
plus	ADV	plus
et	KON	et
,	PUN	,
parfaitement	ADV	parfaitement
,	PUN	,
à	PRP	à
cherche	VER:pres	chercher
aimables	ADJ	aimable
de	PRP	de
âge	NOM	âge
,	PUN	,
,	PUN	,
descendirent	VER:simp	descendre
on	PRO:PER	on
impressions	NOM	impression
ces	PRO:DEM	ce
d'	PRP	de
-ci	ADV	-ci
,	PUN	,
partait	VER:impf	partir
s'	PRO:PER	se
complaisante	ADJ	complaisant
nulle	ADJ	nul
ce	PRO:DEM	ce
la	DET:ART	le
,	PUN	,
même	ADV	même
de	PRP	de
abord	NOM	abord
commode	ADJ	commode
leur	DET:POS	leur
ses	DET:POS	son
formait	VER:impf	former
Saint-Clair	NAM	Saint-Clair
,	PUN	,
un	DET:ART	un
de	PRP	de
Blanche	NAM	Blanche
;	PUN	;
celui	PRO:DEM	celui
,	PUN	,
amis	NOM	ami
était	VER:impf	être
chambre	NOM	chambre
avait	VER:impf	avoir
circonstances	NOM	circonstance
elle	PRO:PER	elle
la	DET:ART	le
commun	ADJ	commun
Celui	PRO:DEM	celui
des	PRP:det	du
pleurer	VER:infi	pleurer
a	VER:pres	avoir
sérieux	ADJ	sérieux
coquettes	ADJ	coquet
,	PUN	,
ses	DET:POS	son
pas	ADV	pas
vieille	ADJ	vieux
,	PUN	,
ce	PRO:DEM	ce
c'	PRO:DEM	ce
grand	ADJ	grand
maison	NOM	maison
!	SENT	!
.	SENT	.
de	PRP	de
l'	DET:ART	le
dans	PRP	dans
Comme	KON	comme
absence	NOM	absence
avait	VER:impf	avoir
affection	NOM	affection
en	PRP	en
aucun	PRO:IND	aucun
à	PRP	à
est	VER:pres	être
se	PRO:PER	se
avaient	VER:impf	avoir
moment	NOM	moment
;	PUN	;
la	DET:ART	le
à	PRP	à
,	PUN	,
Mme	NOM	madame
toilette	NOM	toilette
il	PRO:PER	il
la	DET:ART	le
deux	NUM	deux
sa	DET:POS	son
sujet	NOM	sujet
Saint-Clair	NAM	Saint-Clair
,	PUN	,
son	DET:POS	son
encore	ADV	encore
colifichets	NOM	colifichet
préférait	VER:impf	préférer
,	PUN	,
d'	PRP	de
à	PRP	à
chargea	VER:simp	charger
émotions	NOM	émotion
en	PRP	en
chagrin	NOM	chagrin
les	DET:ART	le
Blanche	ADJ	blanc
pensée	NOM	pensée
,	PUN	,
remontée	VER:pper	remonter
les	PRO:PER	la|le
.	SENT	.
sujet	NOM	sujet
plus	ADV	plus
savoir	VER:infi	savoir
suffisait	VER:impf	suffire
et	KON	et
poste	NOM	poste
de	PRP	de
galopaient	VER:impf	galoper
n'	ADV	ne
les	DET:ART	le
des	PRP:det	du
au	PRP:det	au
,	PUN	,
passé	VER:pper	passer
imposaient	VER:impf	imposer
l'	PRO:PER	la|le
une	DET:ART	un
ses	DET:POS	son
ce	PRO:DEM	ce
.	SENT	.
choisir	VER:infi	choisir
,	PUN	,
reste	NOM	reste
contes	NOM	conte
,	PUN	,
va	VER:pres	aller
.	SENT	.
Aline	NAM	Aline
,	PUN	,
de	PRP	de
se	PRO:PER	se
donc	ADV	donc
tout	ADV	tout
étaient	VER:impf	être
a	VER:pres	avoir
à	PRP	à
perron	NOM	perron
séjour	NOM	séjour
et	KON	et
est	VER:pres	être
la	DET:ART	le
on	PRO:PER	on
esprit	NOM	esprit
la	DET:ART	le
la	DET:ART	le
mère	NOM	mère
et	KON	et
elle	PRO:PER	elle
tandis	KON	tandis
de	PRP	de
aimait	VER:impf	aimer
pour	PRP	pour
elle	PRO:PER	elle
près	ADV	près
pour	PRP	pour
et	KON	et
qui	PRO:REL	qui
porte	VER:pres	porter
,	PUN	,
plus	ADV	plus
pas	ADV	pas
parce	KON	parce
;	PUN	;
ces	PRO:DEM	ce
route	NOM	route
bien	ADV	bien
Ce	PRO:DEM	ce
suivies	VER:pper	suivre
pourvu	ADJ	pourvu
Aline	NAM	Aline
peine	NOM	peine
,	PUN	,
,	PUN	,
,	PUN	,
et	KON	et
des	PRP:det	du
.	SENT	.
maison	NOM	maison
et	KON	et
pleurer	VER:infi	pleurer
déjà	ADV	déjà
de	PRP	de
lisaient	VER:impf	lire|liser
de	PRP	de
Stéphanie	NAM	Stéphanie
de	PRP	de
et	KON	et
physionomie	NOM	physionomie
fut	VER:simp	être
ces	PRO:DEM	ce
physique	NOM	physique
qui	PRO:REL	qui
,	PUN	,
personnes	NOM	personne
pas	ADV	pas
<SEG>
que	PRO:REL	que
de	PRP	de
que	KON	que
je	PRO:PER	je
elle	PRO:PER	elle
moyens	NOM	moyen
de	PRP	de
-tu	PRO:PER	tu
des	PRP:det	du
Pourquoi	ADV	pourquoi
,	PUN	,
C'	PRO:DEM	ce
N'	ADV	ne
jamais	ADV	jamais
qu'	PRO:REL	que
ses	DET:POS	son
La	DET:ART	le
tu	PRO:PER	tu
moqueries	NOM	moquerie
compagnie	NOM	compagnie
C'	PRO:DEM	ce
pas	ADV	pas
,	PUN	,
la	DET:ART	le
?	SENT	?
de	PRP	de
pour	PRP	pour
L'	DET:ART	le
à	PRP	à
une	DET:ART	un
ai	VER:pres	avoir
mais	KON	mais
demanda	VER:simp	demander
se	PRO:PER	se
sauf	PRP	sauf
peu	ADV	peu
Mais	KON	mais
dispense	VER:pres	dispenser
embrouillent	VER:pres	embrouiller
migraine	NOM	migraine
les	DET:ART	le
tard	ADV	tard
ne	ADV	ne
d'	PRP	de
ses	DET:POS	son
de	PRP	de
vous	PRO:PER	vous
âge	NOM	âge
et	KON	et
heures	NOM	heure
qui	PRO:REL	qui
faute	NOM	faute
y	PRO:PER	y
ma	DET:POS	mon
et	KON	et
,	PUN	,
plus	ADV	plus
:	PUN	:
des	PRP:det	du
toutes	PRO:IND	tout
,	PUN	,
on	PRO:PER	on
ne	ADV	ne
longtemps	ADV	longtemps
rire	VER:infi	rire
et	KON	et
et	KON	et
tu	PRO:PER	tu
à	PRP	à
quand	KON	quand
longtemps	ADV	longtemps
,	PUN	,
faut	VER:pres	falloir
ai	VER:pres	avoir
loin	ADV	loin
se	PRO:PER	se
te	PRO:PER	te
est	VER:pres	être
se	PRO:PER	se
me	PRO:PER	me
mère	NOM	mère
.	SENT	.
et	KON	et
de	PRP	de
dès	PRP	dès
quatorze	NUM	quatorze
,	PUN	,
emploi	NOM	emploi
sommes	VER:pres	sommer|être
demandes	VER:pres	demander
!	SENT	!
à	PRP	à
mis	VER:pper	mettre
mais	KON	mais
une	DET:ART	un
Elles	PRO:PER	elle
Nous	PRO:PER	nous
,	PUN	,
dangereuse	ADJ	dangereux
ma	DET:POS	mon
,	PUN	,
,	PUN	,
n'	ADV	ne
ressentait	VER:impf	ressentir
Quand	KON	quand
imaginé	VER:pper	imaginer
possible	ADJ	possible
,	PUN	,
apprendre	VER:infi	apprendre
,	PUN	,
moi	PRO:PER	moi
très	ADV	très
est	VER:pres	être
raisonner	VER:infi	raisonner
cela	PRO:DEM	cela
--	PUN	--
n'	ADV	ne
à	PRP	à
mon	DET:POS	mon
bien	ADV	bien
?	SENT	?
donc	ADV	donc
,	PUN	,
nourrice	NOM	nourrice
!	SENT	!
serait	VER:cond	être
plaisirs	NOM	plaisir
bonnet	NOM	bonnet
Blanche	NAM	Blanche
sottises	NOM	sottise
ironiques	ADJ	ironique
de	PRP	de
,	PUN	,
une	DET:ART	un
--	PUN	--
moins	ADV	moins
ai	VER:pres	avoir
causait	VER:impf	causer
--	PUN	--
cousines	NOM	cousin
arithmétique	NOM	arithmétique
sœur	NOM	sœur
ne	ADV	ne
il	PRO:PER	il
et	KON	et
nous	PRO:PER	nous
,	PUN	,
,	PUN	,
son	DET:POS	son
de	PRP	de
Aline	ADJ	Aline
leçons	NOM	leçon
chat	NOM	chat
quand	KON	quand
ans	NOM	an
il	PRO:PER	il
bien	ADV	bien
dire	VER:infi	dire
son	DET:POS	son
clouant	VER:ppre	clouer
,	PUN	,
font	VER:pres	faire
son	DET:POS	son
nourrice	NOM	nourrice
plaindre	VER:infi	plaindre
aurait	VER:cond	avoir
à	PRP	à
ce	PRO:DEM	ce
pour	PRP	pour
règlement	NOM	règlement
qui	PRO:REL	qui
la	DET:ART	le
parents	NOM	parent|parents
plus	ADV	plus
tard	ADV	tard
et	KON	et
,	PUN	,
malheureusement	ADV	malheureusement
réveille	VER:pres	réveiller
autant	ADV	autant
x	NOM	x
plaisanterie	NOM	plaisanterie
a-t-elle	ADJ	a-t-elle
--	PUN	--
vous	PRO:PER	vous
ta	DET:POS	ton
Est-il	NOM	Est-il
,	PUN	,
glorifiait	VER:impf	glorifier
quelquefois	ADV	quelquefois
ensuite	ADV	ensuite
qui	PRO:REL	qui
aimable	ADJ	aimable
on	PRO:PER	on
comment	ADV	comment
les	DET:ART	le
s'	PRO:PER	se
dans	PRP	dans
l'	DET:ART	le
la	DET:ART	le
dont	PRO:REL	dont
se	PRO:PER	se
