soudards	NOM	soudard
par	PRP	par
à	PRP	à
le	DET:ART	le
,	PUN	,
plus	ADV	plus
maintenant	ADV	maintenant
s'	PRO:PER	se
s'	PRO:PER	se
,	PUN	,
ne	ADV	ne
aride	ADJ	aride
inutiles	ADJ	inutile
;	PUN	;
qu'	KON	que
Ces	PRO:DEM	ce
.	SENT	.
rouge	ADJ	rouge
entrailles	NOM	entrailles
nausées	NOM	nausée
une	DET:ART	un
le	DET:ART	le
sur	PRP	sur
,	PUN	,
qu'	KON	que
,	PUN	,
;	PUN	;
imposaient	VER:impf	imposer
se	PRO:PER	se
combattre	VER:infi	combattre
tout	PRO:IND	tout
,	PUN	,
et	KON	et
,	PUN	,
,	PUN	,
avaient	VER:impf	avoir
disparu	VER:pper	disparaître
traversées	VER:pper	traverser
dans	PRP	dans
pouvait	VER:impf	pouvoir
ils	PRO:PER	il
promenant	VER:ppre	promener
allaient	VER:impf	aller
efforts	NOM	effort
réglée	VER:pper	régler
,	PUN	,
l'	DET:ART	le
forme	NOM	forme
ombre	NOM	ombre
au	PRP:det	au
calme	ADJ	calme
quittaient	VER:impf	quitter
douleurs	NOM	douleur
le	DET:ART	le
,	PUN	,
toux	NOM	toux
,	PUN	,
nouveau	ADJ	nouveau
fer	NOM	fer
de	PRP	de
,	PUN	,
plus	ADV	plus
en	PRP	en
étendant	VER:ppre	étendre
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
,	PUN	,
<SEG>
une	DET:ART	un
gonflait	VER:impf	gonfler
un	DET:ART	un
et	KON	et
tentative	NOM	tentative
supporter	VER:infi	supporter
,	PUN	,
estomac	NOM	estomac
;	PUN	;
affusions	NOM	affusion
des	PRP:det	du
feux	NOM	feu
il	PRO:PER	il
,	PUN	,
toujours	ADV	toujours
,	PUN	,
de	PRP	de
appétit	NOM	appétit
sortir	VER:infi	sortir
but	NOM	but
après	PRP	après
,	PUN	,
alcools	NOM	alcool
recourut	VER:simp	recourir
;	PUN	;
minutes	NOM	minute
même	ADV	même
et	KON	et
cessa	VER:simp	cesser
nombre	NOM	nombre
étrangla	VER:simp	étrangler
le	DET:ART	le
étouffait	VER:impf	étouffer
.	SENT	.
,	PUN	,
des	PRP:det	du
de	PRP	de
l'	DET:ART	le
,	PUN	,
froide	ADJ	froid
lui	PRO:PER	lui
d'	PRP	de
,	PUN	,
réveilla	VER:simp	réveiller
un	DET:ART	un
<EOS>	<EOS>	<EOS>
plus	ADV	plus
égal	ADJ	égal
culotte	NOM	culotte
gazeuses	ADJ	gazeuse|gazeux
parcoururent	VER:simp	parcourir
café	NOM	café
repas	NOM	repas
chaque	PRO:IND	chaque
enfin	ADV	enfin
quinine	NOM	quinine
,	PUN	,
,	PUN	,
ne	ADV	ne
les	DET:ART	le
chaudes	ADJ	chaud
boutonnée	ADJ	boutonné
,	PUN	,
à	PRP	à
voulut	VER:simp	vouloir
,	PUN	,
laitages	NOM	laitage
supprima	VER:simp	supprimer
de	PRP	de
durant	PRP	durant
l'	PRO:PER	la|le
gilet	NOM	gilet
d'	PRP	de
,	PUN	,
,	PUN	,
il	PRO:PER	il
pouvait	VER:impf	pouvoir
des	PRP:det	du
l'	DET:ART	le
serré	ADJ	serré
eau	NOM	eau
sa	DET:POS	son
de	PRP	de
secs	ADJ	sec
thé	NOM	thé
;	PUN	;
,	PUN	,
valériane	NOM	valériane
aigreurs	NOM	aigreur
au	PRP:det	au
le	PRO:PER	le
Il	PRO:PER	il
de	PRP	de
,	PUN	,
se	PRO:PER	se
bourra	VER:simp	bourrer
assa-foetida	NOM	assa-fœtida
lit	NOM	lit
le	DET:ART	le
des	PRP:det	du
<SEG>
,	PUN	,
Fontenay	NAM	fontenay
il	PRO:PER	il
,	PUN	,
vide	ADJ	vide
paresse	NOM	paresse
du	PRP:det	du
,	PUN	,
lecture	NOM	lecture
,	PUN	,
dernier	ADJ	dernier
ennui	NOM	ennui
un	DET:ART	un
à	PRP	à
maison	NOM	maison
se	PRO:PER	se
plus	ADV	plus
;	PUN	;
avait	VER:impf	avoir
oisive	ADJ	oisif
était	VER:impf	être
à	PRP	à
;	PUN	;
,	PUN	,
dérangement	NOM	dérangement
d'	PRP	de
un	DET:ART	un
qu'	PRO:REL	que
enivrer	VER:infi	enivrer
et	KON	et
par	PRP	par
s'	PRO:PER	se
provisoirement	ADV	provisoirement
pluie	NOM	pluie
,	PUN	,
pouvant	VER:ppre	pouvoir
la	DET:ART	le
font	VER:pres	faire
<EOS>	<EOS>	<EOS>
marcher	VER:infi	marcher
la	DET:ART	le
il	PRO:PER	il
dans	PRP	dans
différé	VER:pper	différer
devenue	VER:pper	devenir
,	PUN	,
qu'	KON	que
peu	ADV	peu
détermina	VER:simp	déterminer
rongé	VER:pper	ronger
cesse	NOM	cesse
projet	NOM	projet
à	PRP	à
campagne	NOM	campagne
réaliser	VER:infi	réaliser
se	PRO:PER	se
renonça	VER:simp	renoncer
installé	VER:pper	installer
qui	PRO:REL	qui
ressort	NOM	ressort
pour	PRP	pour
en	PRP	en
,	PUN	,
il	PRO:PER	il
de	PRP	de
l'	DET:ART	le
Ne	ADV	ne
à	PRP	à
vie	NOM	vie
prendre	VER:infi	prendre
à	PRP	à
par	PRP	par
,	PUN	,
à	PRP	à
de	PRP	de
nouveau	ADJ	nouveau
ces	PRO:DEM	ce
s'	PRO:PER	se
lorsque	KON	lorsque
,	PUN	,
força	VER:simp	forcer
vinrent	VER:simp	venir
la	PRO:PER	la
depuis	PRP	depuis
silencieuse	ADJ	silencieux
haine	NOM	haine
sans	PRP	sans
il	PRO:PER	il
occuper	VER:infi	occuper
exercice	NOM	exercice
jours	NOM	jour
se	PRO:PER	se
,	PUN	,
des	PRP:det	du
sa	DET:POS	son
il	PRO:PER	il
,	PUN	,
.	SENT	.
et	KON	et
promena	VER:simp	promener
<SEG>
un	DET:ART	un
sur	PRP	sur
,	PUN	,
reposerait	VER:cond	reposer
,	PUN	,
,	PUN	,
et	KON	et
,	PUN	,
se	PRO:PER	se
il	PRO:PER	il
l'	DET:ART	le
lui	PRO:PER	lui
vue	NOM	vue
de	PRP	de
,	PUN	,
et	KON	et
du	PRP:det	du
fleurs	NOM	fleur
étranges	ADJ	étrange
en	PRP	en
s'	PRO:PER	se
à	PRP	à
imagination	NOM	imagination
il	PRO:PER	il
fin	NOM	fin
,	PUN	,
espérait	VER:impf	espérer
à	PRP	à
sa	DET:POS	son
parachever	VER:infi	parachever
leurs	DET:POS	leur
l'	DET:ART	le
ouvre	VER:pres	ouvrer|ouvrir
style	NOM	style
détendrait	VER:cond	détendre
nuances	NOM	nuance
des	PRP:det	du
distrairait	VER:cond	distraire
matérielle	ADJ	matériel
chimériques	ADJ	chimérique
délicieux	ADJ	délicieux
le	DET:ART	le
se	PRO:PER	se
initiés	NOM	initié
des	PRP:det	du
se	PRO:PER	se
,	PUN	,
,	PUN	,
qui	PRO:REL	qui
du	PRP:det	du
cerveau	NOM	cerveau
des	PRP:det	du
lui	PRO:PER	lui
dédommagerait	VER:cond	dédommager
demeurant	ADV	demeurant
au-delà	ADV	au-delà
sortilège	NOM	sortilège
ainsi	ADV	ainsi
le	DET:ART	le
cependant	ADV	cependant
le	PRO:PER	le
énerver	VER:infi	énerver
,	PUN	,
rare	ADJ	rare
épithète	NOM	épithète
de	PRP	de
splendides	ADJ	splendide
sans	PRP	sans
à	PRP	à
aussi	ADV	aussi
à	PRP	à
style	NOM	style
couleurs	NOM	couleur
ameublement	NOM	ameublement
le	PRO:PER	le
procurer	VER:infi	procurer
concéder	VER:infi	concéder
du	PRP:det	du
la	DET:ART	le
nerfs	NOM	nerf
logis	NOM	logis
réelles	ADJ	réel
serre	NOM	serre
de	PRP	de
tout	ADV	tout
l'	DET:ART	le
,	PUN	,
que	KON	que
occupation	NOM	occupation
une	DET:ART	un
précise	ADJ	précis
et	KON	et
que	KON	que
des	PRP:det	du
précieuses	ADJ	précieux
résolut	VER:simp	résoudre
les	DET:ART	le
magies	NOM	magie
peu	ADV	peu
qui	PRO:REL	qui
<SEG>
séjours	NOM	séjour
,	PUN	,
plante	NOM	plante
.	SENT	.
,	PUN	,
étendue	VER:pper	étendre
parisiens	ADJ	parisien
espèces	NOM	espèce
qui	PRO:REL	qui
de	PRP	de
cette	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
tout	ADV	tout
Chapitre	NOM	chapitre
parasols	NOM	parasol
longtemps	ADV	longtemps
ni	KON	ni
sous	PRP	sous
faire	VER:infi	faire
s'	PRO:PER	se
à	PRP	à
momentanément	ADV	momentanément
vertes	ADJ	vert
Il	NOM	il
la	DET:ART	le
,	PUN	,
Jutigny	NAM	jutigny
d'	PRP	de
perdre	VER:infi	perdre
dans	PRP	dans
de	PRP	de
toujours	ADV	toujours
sur	PRP	sur
les	DET:ART	le
,	PUN	,
des	PRP:det	du
distinction	NOM	distinction
était	VER:impf	être
des	PRP:det	du
pendant	PRP	pendant
ou	KON	ou
sous	PRP	sous
d'	PRP	de
avait	VER:impf	avoir
fleurs	NOM	fleur
de	PRP	de
éventaires	NOM	éventaire
mouillés	ADJ	mouillé
par	PRP	par
.	SENT	.
.	SENT	.
il	PRO:PER	il
passion	NOM	passion
rougeâtres	ADJ	rougeâtre
caste	NOM	caste
littéraire	ADJ	littéraire
une	DET:ART	un
épanouit	VER:pres	épanouir
sur	PRP	sur
qui	PRO:REL	qui
marchés	NOM	marché
oublier	VER:infi	oublier
des	PRP:det	du
ni	KON	ni
8	NUM	@card@
avait	VER:impf	avoir
bannes	NOM	banne
diète	NOM	diète
ses	DET:POS	son
allait	VER:impf	aller
méprisait	VER:impf	mépriser
seule	ADJ	seul
,	PUN	,
Depuis	PRP	depuis
fleur	NOM	fleur
s'	PRO:PER	se
raffolé	VER:pper	raffoler
se	PRO:PER	se
déjà	ADV	déjà
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
,	PUN	,
sans	PRP	sans
à	PRP	à
abord	NOM	abord
préciser	VER:infi	préciser
mais	KON	mais
par	PRP	par
la	DET:ART	le
fini	VER:pper	finir
vulgaire	ADJ	vulgaire
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
,	PUN	,
épurer	VER:infi	épurer
pots	NOM	pot
genres	NOM	genre
ou	KON	ou
,	PUN	,
,	PUN	,
<SEG>
des	PRP:det	du
s'	PRO:PER	se
même	ADJ	même
préoccupations	NOM	préoccupation
sorte	NOM	sorte
,	PUN	,
horticulteur	NOM	horticulteur
aux	PRP:det	au
dégagée	VER:pper	dégager
qu'	KON	que
art	NOM	art
société	NOM	société
volontiers	ADV	volontiers
temps	NOM	temps
était	VER:impf	être
représentées	VER:pper	représenter
ne	ADV	ne
même	ADJ	même
ses	DET:POS	son
où	PRO:REL	où
en	PRP	en
littéraires	ADJ	littéraire
s'	PRO:PER	se
tourmentés	VER:pper	tourmenter
toutes	PRO:IND	tout
,	PUN	,
catégories	NOM	catégorie
que	KON	que
de	PRP	de
le	DET:ART	le
subtils	ADJ	subtil
s'	PRO:PER	se
,	PUN	,
affinés	VER:pper	affiner
son	DET:POS	son
;	PUN	;
était	VER:impf	être
affirmée	VER:pper	affirmer
par	PRP	par
clarifiée	VER:pper	clarifier
En	PRP	en
des	PRP:det	du
fleurs	NOM	fleur
que	KON	que
que	KON	que
aussi	ADV	aussi
distillées	VER:pper	distiller
un	DET:ART	un
attachant	VER:ppre	attacher
,	PUN	,
goûts	NOM	goût
idées	NOM	idée
,	PUN	,
,	PUN	,
plus	ADV	plus
à	PRP	à
les	DET:ART	le
étamine	NOM	étamine
:	PUN	:
<EOS>	<EOS>	<EOS>
triées	VER:pper	trier
microcosme	NOM	microcosme
lassitude	NOM	lassitude
de	PRP	de
affection	NOM	affection
oeuvres	NOM	œuvre
s'	PRO:PER	se
quelque	PRO:IND	quelque
Il	PRO:PER	il
résidu	NOM	résidu
à	PRP	à
,	PUN	,
temps	NOM	temps
les	DET:ART	le
assimilait	VER:impf	assimiler
étaient	VER:impf	être
répandues	VER:pper	répandre
tout	PRO:IND	tout
un	DET:ART	un
pour	PRP	pour
d'	PRP	de
était	VER:impf	être
toute	PRO:IND	tout
cerveaux	NOM	cerveau
en	PRP	en
magasin	NOM	magasin
de	PRP	de
la	DET:ART	le
l'	DET:ART	le
d'	PRP	de
étaient	VER:impf	être
lie	NOM	lie
et	KON	et
,	PUN	,
s'	PRO:PER	se
ses	DET:POS	son
.	SENT	.
rectifiée	VER:pper	rectifier
,	PUN	,
sa	DET:POS	son
<SEG>
filles	NOM	fille
prétentieuses	ADJ	prétentieux
bouge	NOM	bouge
,	PUN	,
porcelaine	NOM	porcelaine
de	PRP	de
la	DET:ART	le
exotiques	ADJ	exotique
fleurs	NOM	fleur
des	PRP:det	du
rebords	NOM	rebord
que	KON	que
telles	PRO:DEM	tel
lorsqu'	KON	lorsque
des	PRP:det	du
,	PUN	,
terrines	NOM	terrine
palpitantes	ADJ	palpitant
et	KON	et
et	KON	et
au	PRP:det	au
sont	VER:pres	être
milieu	NOM	milieu
,	PUN	,
par	PRP	par
vrai	ADJ	vrai
ne	ADV	ne
,	PUN	,
dans	PRP	dans
vieilles	ADJ	vieux
,	PUN	,
la	DET:ART	le
de	PRP	de
fleurs	NOM	fleur
jeunes	ADJ	jeune
;	PUN	;
orchidées	NOM	orchidée
canailles	ADJ	canaille
les	DET:ART	le
délicates	ADJ	délicat
,	PUN	,
de	PRP	de
exemple	NOM	exemple
pauvres	ADJ	pauvre
de	PRP	de
mansardes	NOM	mansarde
tassées	VER:pper	tasser
rose	NOM	rose
dans	PRP	dans
les	DET:ART	le
frileuses	ADJ	frileux
la	DET:ART	le
reposent	VER:pres	reposer
qui	PRO:REL	qui
;	PUN	;
les	DET:ART	le
elles	PRO:PER	elle
et	KON	et
,	PUN	,
fleurs	NOM	fleur
les	DET:ART	le
convenues	VER:pper	convenir
des	PRP:det	du
cache-pots	NOM	cache-pot
racines	NOM	racine
exilées	VER:pper	exiler
sur	PRP	sur
haute	ADJ	haut
charmantes	ADJ	charmant
les	DET:ART	le
dont	PRO:REL	dont
fleurs	NOM	fleur
que	PRO:REL	que
seulement	ADV	seulement
boîtes	NOM	boîte
et	KON	et
lait	NOM	lait
par	PRP	par
,	PUN	,
lignée	NOM	lignée
dans	PRP	dans
,	PUN	,
enfin	ADV	enfin
bêtes	ADJ	bête
,	PUN	,
les	DET:ART	le
fleurs	NOM	fleur
telles	PRO:DEM	tel
leur	DET:POS	leur
,	PUN	,
giroflée	NOM	giroflée
peints	VER:pper	peindre
de	PRP	de
des	PRP:det	du
,	PUN	,
les	DET:ART	le
est	VER:pres	être
place	NOM	place
que	PRO:REL	que
;	PUN	;
<SEG>
des	PRP:det	du
salons	NOM	salon
intérêt	NOM	intérêt
Paris	NAM	paris
les	DET:ART	le
neuves	ADJ	neuf
règne	NOM	règne
il	PRO:PER	il
,	PUN	,
et	KON	et
par	PRP	par
avec	PRP	avec
revanche	NOM	revanche
et	KON	et
commun	NOM	commun
pas	ADV	pas
dans	PRP	dans
et	KON	et
laissait	VER:impf	laisser
en	PRP	en
,	PUN	,
à	PRP	à
les	DET:ART	le
dans	PRP	dans
maisons	NOM	maison
fleurs	NOM	fleur
quartiers	NOM	quartier
princesses	NOM	princesse
du	PRP:det	du
chaud	ADJ	chaud
;	PUN	;
populacières	ADJ	populacier
crème	NOM	crème
,	PUN	,
la	DET:ART	le
de	PRP	de
;	PUN	;
avec	PRP	avec
n'	ADV	ne
accord	NOM	accord
.	SENT	.
pour	PRP	pour
certain	PRO:IND	certain
flores	NOM	flore
un	DET:ART	un
que	KON	que
il	PRO:PER	il
de	PRP	de
les	DET:ART	le
les	DET:ART	le
vivant	VER:ppre	vivre
bourgeoises	ADJ	bourgeois
des	PRP:det	du
,	PUN	,
exténuées	VER:pper	exténuer
pitié	NOM	pitié
l'	DET:ART	le
les	DET:ART	le
bouquets	NOM	bouquet
<EOS>	<EOS>	<EOS>
plus	ADV	plus
rue	NOM	rue
plombs	NOM	plomb
,	PUN	,
palais	NOM	palais
somme	NOM	somme
,	PUN	,
exécrait	VER:impf	exécrer
les	DET:ART	le
éprouver	VER:infi	éprouver
égouts	NOM	égout
une	DET:ART	un
au	PRP:det	au
,	PUN	,
des	PRP:det	du
écart	NOM	écart
ayant	VER:ppre	avoir
des	PRP:det	du
,	PUN	,
plantes	NOM	plante
or	NOM	or
végétal	ADJ	végétal
d'	PRP	de
verre	NOM	verre
réservait	VER:impf	réserver
pauvres	ADJ	pauvre
à	PRP	à
les	DET:ART	le
les	DET:ART	le
haleines	NOM	haleine
de	PRP	de
enfin	ADV	enfin
il	PRO:PER	il
certaine	ADJ	certain
,	PUN	,
rien	ADV	rien
En	PRP	en
;	PUN	;
ne	ADV	ne
en	PRP	en
<SEG>
,	PUN	,
véritable	ADJ	véritable
faux	ADJ	faux
vers	PRP	vers
dosés	VER:pper	doser
s'	PRO:PER	se
choix	NOM	choix
définitivement	ADV	définitivement
sur	PRP	sur
,	PUN	,
avec	PRP	avec
la	DET:ART	le
générales	ADJ	général
l'	DET:ART	le
entière	ADJ	entier
ses	DET:POS	son
la	DET:ART	le
Paris	NAM	paris
,	PUN	,
était	VER:impf	être
fidèlement	ADV	fidèlement
yeux	NOM	œil
opinions	NOM	opinion
équateurs	NOM	équateur
maintenant	ADV	maintenant
les	DET:ART	le
venues	VER:pper	venir
l'	DET:ART	le
distinguées	ADJ	distingué
naturel	ADJ	naturel
,	PUN	,
Mais	KON	mais
,	PUN	,
exécutée	VER:pper	exécuter
artifice	NOM	artifice
.	SENT	.
de	PRP	de
fleur	NOM	fleur
son	DET:POS	son
de	PRP	de
joie	NOM	joie
les	DET:ART	le
arrêtées	VER:pper	arrêter
de	PRP	de
caoutchoucs	NOM	caoutchouc
souffles	NOM	souffle
par	PRP	par
,	PUN	,
fleur	NOM	fleur
autrefois	ADV	autrefois
de	PRP	de
sous	PRP	sous
-même	ADJ	même
chose	NOM	chose
pour	PRP	pour
délaisser	VER:infi	délaisser
produits	VER:pper	produire
pour	PRP	pour
penchant	NOM	penchant
,	PUN	,
aux	PRP:det	au
de	PRP	de
poêles	NOM	poêle
,	PUN	,
serre	NOM	serre
de	PRP	de
l'	DET:ART	le
;	PUN	;
,	PUN	,
influence	NOM	influence
modifié	VER:pper	modifier
des	PRP:det	du
ce	PRO:DEM	ce
sous	PRP	sous
conduit	VER:pper	conduire
à	PRP	à
des	PRP:det	du
posé	VER:pper	poser
l'	PRO:PER	la|le
image	NOM	image
rares	ADJ	rare
<EOS>	<EOS>	<EOS>
grâce	NOM	grâce
idées	NOM	idée
rusés	ADJ	rusé
plantes	NOM	plante
ses	DET:POS	son
miracles	NOM	miracle
avait	VER:impf	avoir
entretenues	VER:pper	entretenir
ses	DET:POS	son
,	PUN	,
sur	PRP	sur
loin	ADV	loin
son	DET:POS	son
soins	NOM	soin
toute	PRO:IND	tout
lui	PRO:PER	lui
des	PRP:det	du
à	PRP	à
<SEG>
merveilleuse	ADJ	merveilleux
plantes	NOM	plante
Tropiques	NAM	tropiques
à	PRP	à
une	DET:ART	un
percalines	NOM	percaline
artistes	NOM	artiste
plus	ADV	plus
son	DET:POS	son
par	PRP	par
infinies	ADJ	infini
.	SENT	.
,	PUN	,
des	PRP:det	du
son	DET:POS	son
la	DET:ART	le
retroussés	VER:pper	retrousser
de	PRP	de
le	DET:ART	le
;	PUN	;
<EOS>	<EOS>	<EOS>
des	PRP:det	du
,	PUN	,
la	DET:ART	le
traits	NOM	trait
,	PUN	,
pas	ADV	pas
,	PUN	,
vent	NOM	vent
observant	VER:ppre	observer
son	DET:POS	son
menant	VER:ppre	mener
créant	VER:ppre	créer
réveil	NOM	réveil
des	PRP:det	du
la	DET:ART	le
les	DET:ART	le
;	PUN	;
,	PUN	,
simulant	VER:ppre	simuler
et	KON	et
arrivant	VER:ppre	arriver
prenant	VER:ppre	prendre
des	PRP:det	du
les	DET:ART	le
à	PRP	à
fils	NOM	fil|fils
ouvrées	VER:pper	ouvrer
pas	ADV	pas
nouveau	ADJ	nouveau
,	PUN	,
ses	DET:POS	son
de	PRP	de
maturité	NOM	maturité
et	KON	et
Il	PRO:PER	il
déclin	NOM	déclin
jusqu'	PRP	jusque
possédait	VER:impf	posséder
,	PUN	,
à	PRP	à
profonds	ADJ	profond
,	PUN	,
sa	DET:POS	son
nuances	NOM	nuance
ainsi	ADV	ainsi
pétales	NOM	pétale
les	DET:ART	le
naissance	NOM	naissance
les	DET:ART	le
doigts	NOM	doigt
les	DET:ART	le
suivant	VER:ppre	suivre
de	PRP	de
à	PRP	à
collection	NOM	collection
fugitifs	ADJ	fugitif
repos	NOM	repos
la	DET:ART	le
plus	ADV	plus
à	PRP	à
,	PUN	,
des	PRP:det	du
velours	NOM	velours
des	PRP:det	du
papiers	NOM	papier
nature	NOM	nature
noter	VER:infi	noter
fleur	NOM	fleur
taffetas	NOM	taffetas
dès	PRP	dès
de	PRP	de
par	PRP	par
la	DET:ART	le
,	PUN	,
tenue	NOM	tenue
ou	KON	ou
et	KON	et
la	DET:ART	le
de	PRP	de
<SEG>
la	PRO:PER	la
ou	KON	ou
,	PUN	,
singeant	VER:ppre	singer
;	PUN	;
branches	NOM	branche
sur	PRP	sur
en	PRP	en
se	PRO:PER	se
tombent	VER:pres	tomber
racornie	VER:pper	racornir
sèche	ADJ	sèche
sève	NOM	sève
à	PRP	à
avait	VER:impf	avoir
que	KON	que
fleurs	NOM	fleur
admirable	ADJ	admirable
poids	NOM	poids
la	DET:ART	le
,	PUN	,
flore	NOM	flore
dépouillent	VER:pres	dépouiller
pluie	NOM	pluie
gomme	NOM	gomme
,	PUN	,
.	SENT	.
des	PRP:det	du
la	DET:ART	le
ses	DET:POS	son
fausses	ADJ	faux
imitant	VER:ppre	imiter
les	DET:ART	le
naturelles	ADJ	naturel
la	DET:ART	le
<EOS>	<EOS>	<EOS>
fleurs	NOM	fleur
par	PRP	par
tige	NOM	tige
feuilles	NOM	feuille
matineuses	ADJ	matineux
calices	NOM	calice
longtemps	ADV	longtemps
les	DET:ART	le
;	PUN	;
le	DET:ART	le
de	PRP	de
pleine	ADJ	plein
en	PRP	en
<EOS>	<EOS>	<EOS>
rêvait	VER:impf	rêver
courbent	VER:pres	courber
Cet	PRO:DEM	ce
séduit	VER:pper	séduire
cupule	NOM	cupule
des	PRP:det	du
art	NOM	art
autre	ADJ	autre
maintenant	ADV	maintenant
l'	PRO:PER	la|le
fleurs	NOM	fleur
,	PUN	,
élançant	VER:ppre	élancer
sous	PRP	sous
factices	ADJ	factice
rosée	NOM	rosée
,	PUN	,
façonnant	VER:ppre	façonner
,	PUN	,
sa	DET:POS	son
il	PRO:PER	il
des	PRP:det	du
voulait	VER:impf	vouloir
il	PRO:PER	il
Après	PRP	après
de	PRP	de
gouttes	NOM	goutte
les	DET:ART	le
sa	DET:POS	son
combinaison	NOM	combinaison
floraison	NOM	floraison
,	PUN	,
une	DET:ART	un
quand	KON	quand
véritables	ADJ	véritable
les	DET:ART	le
jetant	VER:ppre	jeter
d'	PRP	de
quand	KON	quand
fripés	VER:pper	friper
ou	KON	ou
les	DET:ART	le
fleurs	NOM	fleur
mais	KON	mais
corolles	NOM	corolle
et	KON	et
alors	ADV	alors
,	PUN	,
se	PRO:PER	se
.	SENT	.
<SEG>
située	VER:pper	situer
beau	ADJ	beau
les	DET:ART	le
.	SENT	.
revint	VER:simp	revenir
visiter	VER:infi	visiter
fut	VER:simp	être
sens	NOM	sens
émerveillé	VER:pper	émerveiller
<EOS>	<EOS>	<EOS>
de	PRP	de
avenue	NOM	avenue
de	PRP	de
par	PRP	par
Il	PRO:PER	il
de	PRP	de
il	PRO:PER	il
à	PRP	à
bizarres	ADJ	bizarre
au	PRP:det	au
des	PRP:det	du
sa	DET:POS	son
pensées	NOM	pensée
eut	VER:simp	avoir
et	KON	et
souvenirs	NOM	souvenir
la	DET:ART	le
longtemps	ADV	longtemps
du	PRP:det	du
;	PUN	;
,	PUN	,
point	ADV	point
corbeilles	NOM	corbeille
Châtillon	NAM	châtillon
à	PRP	à
ne	ADV	ne
aller	VER:infi	aller
,	PUN	,
,	PUN	,
et	KON	et
bourse	NOM	bourse
vues	VER:pper	voir
grands	ADJ	grand
il	PRO:PER	il
était	VER:impf	être
horticulteurs	NOM	horticulteur
s'	PRO:PER	se
plus	ADV	plus
avait	VER:impf	avoir
de	PRP	de
acquises	VER:pper	acquérir
végétation	NOM	végétation
ses	DET:POS	son
maison	NOM	maison
dirigea	VER:simp	diriger
l'	DET:ART	le
n'	ADV	ne
éreinté	VER:pper	éreinter
hanté	VER:pper	hanter
pays	NOM	pays
sans	PRP	sans
<EOS>	<EOS>	<EOS>
vide	ADJ	vide
magnifiques	ADJ	magnifique
qu'	KON	que
chercher	VER:infi	chercher
de	PRP	de
dans	PRP	dans
des	PRP:det	du
milieu	NOM	milieu
vallée	NOM	vallée
en	PRO:PER	en
espèces	NOM	espèce
il	PRO:PER	il
la	DET:ART	le
qu'	PRO:REL	que
folies	NOM	folie
aux	PRP:det	au
des	PRP:det	du
qu'	PRO:REL	que
puisque	KON	puisque
Il	PRO:PER	il
Deux	NUM	deux
loin	ADV	loin
,	PUN	,
trêve	NOM	trêve
Aunay	NAM	aunay
<EOS>	<EOS>	<EOS>
avait	VER:impf	avoir
.	SENT	.
pensant	VER:ppre	penser
,	PUN	,
.	SENT	.
ce	PRO:DEM	ce
tout	ADV	tout
serres	NOM	serre|serres
,	PUN	,
d'	PRP	de
bonnement	ADV	bonnement
,	PUN	,
<SEG>
un	DET:ART	un
.	SENT	.
qui	PRO:REL	qui
,	PUN	,
,	PUN	,
,	PUN	,
à	PRP	à
appelait	VER:impf	appeler
du	PRP:det	du
arrivèrent	VER:simp	arriver
la	DET:ART	le
vérifiait	VER:impf	vérifier
toile	NOM	toile
jardiniers	NOM	jardinier
se	PRO:PER	se
conservant	VER:ppre	conserver
forme	NOM	forme
.	SENT	.
dans	PRP	dans
coeur	NOM	cœur
velues	ADJ	velu
ne	ADV	ne
des	PRP:det	du
,	PUN	,
d'	PRP	de
répétait	VER:impf	répéter
dans	PRP	dans
à	PRP	à
,	PUN	,
après	ADV	après
collection	NOM	collection
tels	PRO:DEM	tel
ses	DET:POS	son
vernie	ADJ	verni
extraordinaires	NOM	extraordinaire
et	KON	et
énormes	ADJ	énorme
les	DET:ART	le
.	SENT	.
tout	ADV	tout
<EOS>	<EOS>	<EOS>
,	PUN	,
d'	PRP	de
feuilles	NOM	feuille
y	PRO:PER	y
une	NUM	un
main	NOM	main
carrioles	NOM	carriole
découpé	VER:pper	découper
une	DET:ART	un
air	NOM	air
turgides	ADJ	turgide
la	DET:ART	le
<EOS>	<EOS>	<EOS>
rosâtres	ADJ	rosâtre
,	PUN	,
Caladiums	NAM	caladiums
des	PRP:det	du
eux	PRO:PER	eux
Virginale	NAM	virginale
taffetas	NOM	taffetas
une	NUM	un
Les	DET:ART	le
entre	PRP	entre
tiges	NOM	tige
d'	PRP	de
le	DET:ART	le
un	DET:ART	un
semblait	VER:impf	sembler
avait	VER:impf	avoir
;	PUN	;
de	PRP	de
sur	PRP	sur
emplettes	NOM	emplette
qui	PRO:REL	qui
appuyaient	VER:impf	appuyer
liste	NOM	liste
aucun	PRO:IND	aucun
de	PRP	de
en	PRO:PER	en
des	PRP:det	du
leurs	DET:POS	leur
que	PRO:REL	que
<EOS>	<EOS>	<EOS>
Sa	DET:POS	son
de	PRP	de
gommé	VER:pper	gommer
jours	NOM	jour
voitures	NOM	voiture
de	PRP	de
de	PRP	de
la	DET:ART	le
,	PUN	,
Il	PRO:PER	il
descendirent	VER:simp	descendre
parenté	NOM	parenté
d'	PRP	de
,	PUN	,
Esseintes	NAM	esseintes
en	PRP	en
