compliquée	VER:pper	compliquer
on	PRO:PER	on
celle	PRO:DEM	celui
,	PUN	,
ailleurs	ADV	ailleurs
prendre	VER:infi	prendre
disposition	NOM	disposition
verrions	VER:cond	voir
plus	ADV	plus
<EOS>	<EOS>	<EOS>
.	SENT	.
plus	ADV	plus
les	DET:ART	le
.	SENT	.
perdu	VER:pper	perdre
Si	KON	si
la	DET:ART	le
liberté	NOM	liberté
est	VER:pres	être
je	PRO:PER	je
toujours	ADV	toujours
rien	ADV	rien
mauvais	ADJ	mauvais
pas	ADV	pas
de	PRP	de
choses	NOM	chose
côté	NOM	côté
par	PRP	par
ne	ADV	ne
chance	NOM	chance
promenades	NOM	promenade
et	KON	et
votre	DET:POS	votre
supporterais	VER:cond	supporter
ne	ADV	ne
fâcheuse	ADJ	fâcheux
<EOS>	<EOS>	<EOS>
et	KON	et
pas	ADV	pas
en	PRO:PER	en
à	PRP	à
choisir	VER:infi	choisir
fier	VER:infi	fier
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
serait	VER:cond	être
.	SENT	.
ne	ADV	ne
les	PRO:PER	la|le
Pourquoi	ADV	pourquoi
verrons	VER:futu	voir
vouloir	VER:infi	vouloir
exposer	VER:infi	exposer
nous	PRO:PER	nous
laissez	VER:pres	laisser
ne	ADV	ne
ici	ADV	ici
?	SENT	?
ces	PRO:DEM	ce
-moi	PRO:PER	moi
verrions	VER:cond	voir
de	PRP	de
?	SENT	?
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
découvre	VER:pres	découvrir
Au	PRP:det	au
ainsi	ADV	ainsi
à	PRP	à
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
la	DET:ART	le
<EOS>	<EOS>	<EOS>
de	PRP	de
à	PRP	à
plus	ADV	plus
nous	PRO:PER	nous
m'	PRO:PER	me
moins	ADV	moins
--	PUN	--
honte	NOM	honte
<SEG>
a	VER:pres	avoir
aujourd'hui	ADV	aujourd'hui
que	KON	que
dix	NUM	dix
dans	PRP	dans
changement	NOM	changement
soit	KON	soit
ans	NOM	an
et	KON	et
d'	PRP	de
chère	ADJ	cher
dans	PRP	dans
savoir	VER:infi	savoir
confiant	VER:ppre	confier
besoin	NOM	besoin
ce	PRO:DEM	ce
réglé	VER:pper	régler
que	PRO:REL	que
s'	PRO:PER	se
en	PRP	en
vous	PRO:PER	vous
je	PRO:PER	je
vous	PRO:PER	vous
,	PUN	,
je	PRO:PER	je
aimer	VER:infi	aimer
aujourd'hui	ADV	aujourd'hui
que	KON	que
.	SENT	.
,	PUN	,
hier	VER:infi	hier
nous	PRO:PER	nous
aimerai	VER:futu	aimer
sera	VER:futu	être
promènerons	VER:futu	promener
y	PRO:PER	y
vous	PRO:PER	vous
être	VER:infi	être
en	PRP	en
,	PUN	,
moins	ADV	moins
ans	NOM	an
allée	NOM	allée
l'	PRO:PER	la|le
en	PRP	en
--	PUN	--
de	PRP	de
car	KON	car
étiez	VER:impf	être
en	PRP	en
un	DET:ART	un
il	PRO:PER	il
;	PUN	;
plus	ADV	plus
si	KON	si
méthodiquement	ADV	méthodiquement
certain	PRO:IND	certain
nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
pour	PRP	pour
vous	PRO:PER	vous
tranquille	ADJ	tranquille
;	PUN	;
vous	PRO:PER	vous
êtes	VER:pres	être
amour	NOM	amour
de	PRP	de
ferez	VER:futu	faire
;	PUN	;
auriez	VER:cond	avoir
dans	PRP	dans
plus	ADV	plus
mon	DET:POS	mon
dans	PRP	dans
aime	VER:pres	aimer
comme	KON	comme
vous	PRO:PER	vous
je	PRO:PER	je
et	KON	et
dix	NUM	dix
,	PUN	,
de	PRP	de
votre	DET:POS	votre
vie	NOM	vie
tout	ADV	tout
,	PUN	,
ce	PRO:DEM	ce
cette	PRO:DEM	ce
non	ADV	non
plus	ADV	plus
vous	PRO:PER	vous
suis	VER:pres	suivre|être
Moi	PRO:PER	moi
ne	ADV	ne
aujourd'hui	ADV	aujourd'hui
;	PUN	;
plus	ADV	plus
,	PUN	,
si	KON	si
m'	PRO:PER	me
<SEG>
a	VER:pres	avoir
,	PUN	,
nous	PRO:PER	nous
bonnes	ADJ	bon
lendemain	NOM	lendemain
occasions	NOM	occasion
ami	NOM	ami
envoie	VER:pres	envoyer
m'	PRO:PER	me
hier	VER:infi	hier
ne	ADV	ne
vous	PRO:PER	vous
vie	NOM	vie
en	PRP	en
prenons	VER:pres	prendre
vous	PRO:PER	vous
mois	NOM	moi|mois
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
reproche	NOM	reproche
Je	PRO:PER	je
saviez	VER:impf	savoir
de	PRP	de
ce	PRO:DEM	ce
,	PUN	,
à	PRP	à
.	SENT	.
et	KON	et
<EOS>	<EOS>	<EOS>
si	KON	si
n'	ADV	ne
pour	PRP	pour
imprévu	NOM	imprévu
.	SENT	.
que	KON	que
vous	PRO:PER	vous
,	PUN	,
certain	ADJ	certain
de	PRP	de
profiter	VER:infi	profiter
il	PRO:PER	il
charme	NOM	charme
et	KON	et
qu'	PRO:REL	que
--	PUN	--
y	PRO:PER	y
elle	PRO:PER	elle
les	DET:ART	le
a	VER:pres	avoir
L'	DET:ART	le
un	DET:ART	un
?	SENT	?
excepté	VER:pper	excepter
<EOS>	<EOS>	<EOS>
Laissez	VER:pres	laisser
cette	PRO:DEM	ce
même	ADV	même
;	PUN	;
aller	VER:infi	aller
donc	ADV	donc
les	DET:ART	le
comprendrais	VER:cond	comprendre
l'	DET:ART	le
la	DET:ART	le
étiez	VER:impf	être
me	PRO:PER	me
imprévu	NOM	imprévu
offre	VER:pres	offrir
l'	PRO:PER	la|le
--	PUN	--
est	VER:pres	être
.	SENT	.
les	PRO:PER	la|le
nous	PRO:PER	nous
?	SENT	?
L'	DET:ART	le
peur	NOM	peur
disposée	VER:pper	disposer
il	PRO:PER	il
pas	ADV	pas
ne	ADV	ne
de	PRP	de
vous	PRO:PER	vous
plus	ADV	plus
à	PRP	à
du	PRP:det	du
incertitude	NOM	incertitude
--	PUN	--
,	PUN	,
qu'	PRO:REL	que
fortunes	NOM	fortune
naître	VER:infi	naître
pas	ADV	pas
Qui	PRO:REL	qui
riant	VER:ppre	rire
faire	VER:infi	faire
toutes	PRO:IND	tout
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
épouvante	VER:pres	épouvanter
<SEG>
public	NOM	public
?	SENT	?
-vous	PRO:PER	vous
,	PUN	,
--	PUN	--
intimité	NOM	intimité
travaille	VER:pres	travailler
vous	PRO:PER	vous
,	PUN	,
je	PRO:PER	je
un	DET:ART	un
ou	KON	ou
pas	ADV	pas
notre	DET:POS	notre
--	PUN	--
que	PRO:REL	que
ce	PRO:DEM	ce
pas	ADV	pas
ma	DET:POS	mon
du	PRP:det	du
dans	PRP	dans
est	VER:pres	être
soir	NOM	soir
dites	VER:pres	dire
-même	ADJ	même
ne	ADV	ne
fasse	VER:subp	faire
.	SENT	.
pouvais	VER:impf	pouvoir
?	SENT	?
je	PRO:PER	je
faute	NOM	faute
dans	PRP	dans
réunion	NOM	réunion
que	PRO:REL	que
nous	PRO:PER	nous
et	KON	et
matin	NOM	matin
oui	INT	oui
Si	KON	si
toujours	ADV	toujours
,	PUN	,
le	DET:ART	le
au	PRP:det	au
,	PUN	,
vous	PRO:PER	vous
--	PUN	--
<EOS>	<EOS>	<EOS>
adresser	VER:infi	adresser
<EOS>	<EOS>	<EOS>
si	KON	si
ne	ADV	ne
pas	ADV	pas
sujet	NOM	sujet
en	PRP	en
,	PUN	,
pas	NOM	pas
vous	PRO:PER	vous
pas	ADV	pas
l'	DET:ART	le
,	PUN	,
pouvez	VER:pres	pouvoir
<EOS>	<EOS>	<EOS>
notre	DET:POS	notre
vouliez	VER:impf	vouloir
...	PUN	...
l'	PRO:PER	la|le
je	PRO:PER	je
est	VER:pres	être
voyez	VER:pres	voir
.	SENT	.
comment	ADV	comment
<EOS>	<EOS>	<EOS>
ne	ADV	ne
Et	NOM	et
À	PRP	à
à	PRP	à
n'	ADV	ne
et	KON	et
sur	PRP	sur
n'	ADV	ne
plutôt	ADV	plutôt
Si	KON	si
tête-à-tête	NOM	tête-à-tête
me	PRO:PER	me
rien	ADV	rien
ensemble	ADV	ensemble
voulez	VER:pres	vouloir
mais	KON	mais
vous	PRO:PER	vous
sommes	VER:pres	sommer|être
Dites	VER:pres	dire
,	PUN	,
revenons	VER:pres	revenir
,	PUN	,
,	PUN	,
ne	ADV	ne
--	PUN	--
réunion	NOM	réunion
-ce	PRO:DEM	ce
<SEG>
ne	ADV	ne
vérité	NOM	vérité
<EOS>	<EOS>	<EOS>
,	PUN	,
et	KON	et
chercher	VER:infi	chercher
voir	VER:infi	voir
être	VER:infi	être
ensemble	ADV	ensemble
elle	PRO:PER	elle
peinture	NOM	peinture
fortuites	ADJ	fortuit
occasions	NOM	occasion
qu'	KON	que
qu'	PRO:REL	que
elle	PRO:PER	elle
c'	PRO:DEM	ce
la	DET:ART	le
même	ADV	même
charité	NOM	charité
expositions	NOM	exposition
plusieurs	PRO:IND	plusieurs
aux	PRP:det	au
Partout	ADV	partout
se	PRO:PER	se
,	PUN	,
les	DET:ART	le
qu'	PRO:REL	que
jour	NOM	jour
de	PRP	de
ne	ADV	ne
Ce	PRO:DEM	ce
bonnes	ADJ	bon
réunissaient	VER:impf	réunir
est	VER:pres	être
chaque	PRO:IND	chaque
la	DET:ART	le
se	PRO:PER	se
il	PRO:PER	il
jour	NOM	jour
aux	PRP:det	au
personnes	NOM	personne
la	DET:ART	le
:	PUN	:
tous	PRO:IND	tout
que	KON	que
courses	NOM	course
aux	PRP:det	au
;	PUN	;
vie	NOM	vie
et	KON	et
d'	PRP	de
.	SENT	.
rencontres	NOM	rencontre
par	PRP	par
là	ADV	là
appelait	VER:impf	appeler
mode	NOM	mode
qui	PRO:REL	qui
de	PRP	de
premières	NUM	premier
,	PUN	,
presque	ADV	presque
voulu	VER:pper	vouloir
nos	DET:POS	notre
,	PUN	,
aux	PRP:det	au
J'	PRO:PER	je
peut	VER:pres	pouvoir
aurais	VER:cond	avoir
représentations	NOM	représentation
les	DET:ART	le
qu'	KON	que
un	DET:ART	un
trois	NUM	trois
sermons	NOM	sermon
,	PUN	,
la	DET:ART	le
de	PRP	de
peiner	VER:infi	peiner
empressement	NOM	empressement
elles	PRO:PER	elle
.	SENT	.
ferait	VER:cond	faire
étaient	VER:impf	être
à	PRP	à
produisaient	VER:impf	produire
,	PUN	,
certain	PRO:IND	certain
deux	NUM	deux
<EOS>	<EOS>	<EOS>
quatrième	NOM	quatrième
à	PRP	à
où	PRO:REL	où
<EOS>	<EOS>	<EOS>
était	VER:impf	être
nous	PRO:PER	nous
fortunes	NOM	fortune
.	SENT	.
fois	NOM	fois
<SEG>
malheur	NOM	malheur
il	PRO:PER	il
me	PRO:PER	me
peu	ADV	peu
conforme	VER:pres	conformer
que	KON	que
a	VER:pres	avoir
ce	PRO:DEM	ce
de	PRP	de
,	PUN	,
n'	ADV	ne
,	PUN	,
son	DET:POS	son
pouvait	VER:impf	pouvoir
se	PRO:PER	se
épousé	VER:pper	épouser
Ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
qu'	ADV	qu'
est	VER:pres	être
mon	DET:POS	mon
me	PRO:PER	me
surtout	ADV	surtout
Clotilde	NAM	clotilde
un	DET:ART	un
goût	NOM	goût
aussi	ADV	aussi
au	PRP:det	au
une	DET:ART	un
,	PUN	,
peu	ADV	peu
,	PUN	,
,	PUN	,
le	DET:ART	le
aux	PRP:det	au
mais	KON	mais
de	PRP	de
,	PUN	,
disposé	VER:pper	disposer
intentions	NOM	intention
que	KON	que
rencontrer	VER:infi	rencontrer
elle	PRO:PER	elle
un	DET:ART	un
pouvais	VER:impf	pouvoir
soit	VER:subp	être
belle	ADJ	beau
qui	PRO:REL	qui
lui	PRO:PER	lui
cette	PRO:DEM	ce
bien	ADV	bien
elle	PRO:PER	elle
par	PRP	par
la	DET:ART	le
femme	NOM	femme
qui	PRO:REL	qui
à	PRP	à
c'	PRO:DEM	ce
son	DET:POS	son
est	VER:pres	être
de	PRP	de
le	DET:ART	le
pas	ADV	pas
je	PRO:PER	je
;	PUN	;
mari	NOM	mari
se	PRO:PER	se
même	ADV	même
mode	NOM	mode
plaisir	NOM	plaisir
pour	PRP	pour
fusse	VER:subi	être
En	PRP	en
monde	NOM	monde
pour	PRP	pour
jeune	ADJ	jeune
ainsi	ADV	ainsi
si	KON	si
qu'	PRO:REL	que
désir	NOM	désir
à	PRP	à
faire	VER:infi	faire
c'	PRO:DEM	ce
.	SENT	.
caresser	VER:infi	caresser
<EOS>	<EOS>	<EOS>
pour	PRP	pour
.	SENT	.
et	KON	et
tout	PRO:IND	tout
ne	ADV	ne
amour	NOM	amour
illusion	NOM	illusion
montrant	VER:ppre	montrer
partout	ADV	partout
croire	VER:infi	croire
veut	VER:pres	vouloir
obéit	VER:pres	obéir
je	PRO:PER	je
à	PRP	à
<SEG>
une	DET:ART	un
parle	VER:pres	parler
dangers	NOM	danger
il	PRO:PER	il
est	VER:pres	être
d'	PRP	de
,	PUN	,
faut	VER:pres	falloir
notoriété	NOM	notoriété
vie	NOM	vie
ses	DET:POS	son
genre	NOM	genre
eu	VER:pper	avoir
on	PRO:PER	on
de	PRP	de
qu'	PRO:REL	que
fin	NOM	fin
a	VER:pres	avoir
tout	PRO:IND	tout
.	SENT	.
peut	VER:pres	pouvoir
et	KON	et
et	KON	et
.	SENT	.
S'	NAM	s'
son	DET:POS	son
et	KON	et
ambition	NOM	ambition
souci	NOM	souci
:	PUN	:
pas	ADV	pas
on	PRO:PER	on
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
lui	PRO:PER	lui
de	PRP	de
,	PUN	,
,	PUN	,
Il	NAM	il
table	NOM	table
.	SENT	.
pour	PRP	pour
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
il	PRO:PER	il
le	DET:ART	le
tâche	VER:pres	tâcher
tombe	NOM	tombe
sa	DET:POS	son
jamais	ADV	jamais
sur	PRP	sur
de	PRP	de
époux	NOM	époux
qu'	PRO:REL	que
ce	PRO:DEM	ce
affaires	NOM	affaire
compte	NOM	compte
»	PUN:cit	»
Il	PRO:PER	il
augmenter	VER:infi	augmenter
;	PUN	;
père	NOM	père
n'	ADV	ne
qu'	KON	que
n'	ADV	ne
à	PRP	à
est	VER:pres	être
sa	DET:POS	son
et	KON	et
avoir	VER:infi	avoir
de	PRP	de
de	PRP	de
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
bon	ADJ	bon
écrive	VER:subp	écrire
bon	ADJ	bon
ce	PRO:DEM	ce
femme	NOM	femme
chevaux	NOM	cheval
Que	KON	que
monde	NOM	monde
qui	PRO:REL	qui
,	PUN	,
servir	VER:infi	servir
est	VER:pres	être
qu'	KON	que
sa	DET:POS	son
expose	VER:pres	exposer
lui	PRO:PER	lui
fut	VER:simp	être
bonne	ADJ	bon
a	VER:pres	avoir
en	PRP	en
«	PUN:cit	«
beaux	ADJ	beau
bon	ADJ	bon
,	PUN	,
certains	PRO:IND	certain
il	PRO:PER	il
<SEG>
l'	PRO:PER	la|le
il	PRO:PER	il
rencontre	VER:pres	rencontrer
qu'	PRO:REL	que
sa	DET:POS	son
bonheur	NOM	bonheur
<EOS>	<EOS>	<EOS>
Si	KON	si
point	ADV	point
,	PUN	,
la	DET:ART	le
celles	PRO:DEM	celui
langage	NOM	langage
;	PUN	;
m'	PRO:PER	me
nous	PRO:PER	nous
elle	PRO:PER	elle
joue	NOM	joue
Clotilde	NAM	clotilde
peux	VER:pres	pouvoir
aussi	ADV	aussi
qui	PRO:REL	qui
longtemps	ADV	longtemps
y	PRO:PER	y
,	PUN	,
commun	NOM	commun
contraire	NOM	contraire
,	PUN	,
là	ADV	là
à	PRP	à
est	VER:pres	être
il	PRO:PER	il
,	PUN	,
et	KON	et
Quand	KON	quand
mortels	NOM	mortel
le	DET:ART	le
jouissances	NOM	jouissance
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
gauche	ADJ	gauche
.	SENT	.
nous	PRO:PER	nous
entendu	VER:pper	entendre
du	PRP:det	du
de	PRP	de
me	PRO:PER	me
a	VER:pres	avoir
porte	VER:pres	porter
les	DET:ART	le
âge	NOM	âge
courses	NOM	course
regardant	VER:ppre	regarder
sens	NOM	sens
aux	PRP:det	au
<EOS>	<EOS>	<EOS>
ne	ADV	ne
muet	ADJ	muet
qu'	KON	que
.	SENT	.
main	NOM	main
ou	KON	ou
,	PUN	,
.	SENT	.
théâtre	NOM	théâtre
le	DET:ART	le
famille	NOM	famille
des	PRP:det	du
si	ADV	si
la	DET:ART	le
avons	VER:pres	avoir
,	PUN	,
de	PRP	de
font	VER:pres	faire
perdu	VER:pper	perdre
approcher	VER:infi	approcher
demande	VER:pres	demander
pour	PRP	pour
un	DET:ART	un
,	PUN	,
pressé	VER:pper	presser
au	PRP:det	au
,	PUN	,
ne	ADV	ne
il	PRO:PER	il
,	PUN	,
À	PRP	à
,	PUN	,
il	PRO:PER	il
entendre	VER:infi	entendre
en	PRP	en
je	PRO:PER	je
elle	PRO:PER	elle
sont	VER:pres	être
a	VER:pres	avoir
jouir	VER:infi	jouir
au	PRP:det	au
bien	ADV	bien
son	DET:POS	son
<SEG>
de	PRP	de
,	PUN	,
,	PUN	,
Dans	PRP	dans
liberté	NOM	liberté
est	VER:pres	être
Elle	PRO:PER	elle
,	PUN	,
cheveux	NOM	cheveu
les	DET:ART	le
hommes	NOM	homme
femme	NOM	femme
sa	DET:POS	son
elle	PRO:PER	elle
aucun	PRO:IND	aucun
la	DET:ART	le
une	NUM	un
quitter	VER:infi	quitter
enfin	ADV	enfin
de	PRP	de
en	PRP	en
,	PUN	,
Tous	PRO:IND	tout
signe	NOM	signe
pendant	PRP	pendant
peut-être	ADV	peut-être
fait	VER:pres	faire
,	PUN	,
,	PUN	,
éloigné	VER:pper	éloigner
.	SENT	.
l'	PRO:PER	la|le
plus	ADV	plus
et	KON	et
charmante	ADJ	charmant
la	DET:ART	le
la	PRO:PER	la
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
,	PUN	,
sa	DET:POS	son
son	DET:POS	son
vieillard	NOM	vieillard
position	NOM	position
C'	PRO:DEM	ce
aussitôt	ADV	aussitôt
de	PRP	de
à	PRP	à
est	VER:pres	être
souffrances	NOM	souffrance
droite	ADJ	droit
dois	VER:pres	devoir
ne	ADV	ne
qui	PRO:REL	qui
jalousie	NOM	jalousie
arrange	VER:pres	arranger
ses	DET:POS	son
.	SENT	.
être	VER:infi	être
monde	NOM	monde
,	PUN	,
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
aucune	PRO:IND	aucun
exaspérante	ADJ	exaspérant
rester	VER:infi	rester
ma	DET:POS	mon
là	ADV	là
main	NOM	main
,	PUN	,
et	KON	et
dois	VER:pres	devoir
courtisée	VER:pper	courtiser
,	PUN	,
effet	NOM	effet
visite	NOM	visite
la	DET:ART	le
plus	ADV	plus
à	PRP	à
mes	DET:POS	mon
elle	PRO:PER	elle
.	SENT	.
un	DET:ART	un
elle	PRO:PER	elle
.	SENT	.
montre	VER:pres	montrer
<EOS>	<EOS>	<EOS>
grandes	ADJ	grand
<EOS>	<EOS>	<EOS>
poignante	ADJ	poignant
;	PUN	;
jeune	ADJ	jeune
si	KON	si
d'	PRP	de
mariée	VER:pper	marier
laisse	VER:pres	laisser
doit	VER:pres	devoir
entourée	VER:pper	entourer
toute	PRO:IND	tout
,	PUN	,
<SEG>
dans	PRP	dans
femme	NOM	femme
suis	VER:pres	suivre|être
elle	PRO:PER	elle
de	PRP	de
elle	PRO:PER	elle
porte	VER:pres	porter
.	SENT	.
enrage	VER:pres	enrager
de	PRP	de
jamais	ADV	jamais
devant	PRP	devant
obligé	VER:pper	obliger
beaucoup	ADV	beaucoup
autres	ADJ	autre
retiré	VER:pper	retirer
,	PUN	,
droite	ADJ	droit
coin	NOM	coin
<EOS>	<EOS>	<EOS>
pour	PRP	pour
presse	NOM	presse
du	PRP:det	du
le	DET:ART	le
,	PUN	,
me	PRO:PER	me
la	DET:ART	le
C'	PRO:DEM	ce
on	PRO:PER	on
séduction	NOM	séduction
cour	NOM	cour
roue	NOM	roue
je	PRO:PER	je
je	PRO:PER	je
milieu	NOM	milieu
M	ADJ	m
bien	ADV	bien
la	PRO:PER	la
main	NOM	main
que	KON	que
et	KON	et
,	PUN	,
Solignac	NAM	solignac
empressent	VER:pres	empresser
est	VER:pres	être
d'	PRP	de
cette	PRO:DEM	ce
souvent	ADV	souvent
.	SENT	.
un	DET:ART	un
sourire	NOM	sourire
auraient	VER:cond	avoir
mari	NOM	mari
On	PRO:PER	on
j'	PRO:PER	je
la	DET:ART	le
elle	PRO:PER	elle
étaient	VER:impf	être
la	DET:ART	le
font	VER:pres	faire
qui	PRO:REL	qui
la	PRO:PER	la
,	PUN	,
on	PRO:PER	on
les	DET:ART	le
se	PRO:PER	se
qui	PRO:REL	qui
,	PUN	,
quitter	VER:infi	quitter
par	PRP	par
au	PRP:det	au
obtenir	VER:infi	obtenir
n'	ADV	ne
ses	DET:POS	son
s'	PRO:PER	se
la	DET:ART	le
de	PRP	de
suis	VER:pres	suivre|être
autour	ADV	autour
et	KON	et
attirés	VER:pper	attirer
fait	VER:pres	faire
à	PRP	à
cheveux	NOM	cheveu
d'	PRP	de
n'	ADV	ne
ils	PRO:PER	il
sa	DET:POS	son
;	PUN	;
flatteurs	NOM	flatteur
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
salué	VER:pper	saluer
de	PRP	de
,	PUN	,
,	PUN	,
même	ADV	même
où	PRO:REL	où
complimente	VER:pres	complimenter
.	SENT	.
<SEG>
colère	NOM	colère
je	PRO:PER	je
me	PRO:PER	me
,	PUN	,
bêtes	ADJ	bête
jeunes	ADJ	jeune
,	PUN	,
ma	DET:POS	mon
mes	DET:POS	mon
,	PUN	,
leurs	DET:POS	leur
ce	PRO:DEM	ce
hommages	NOM	hommage
vieux	ADJ	vieux
cœur	NOM	cœur
scène	NOM	scène
supporte	VER:pres	supporter
tubes	NOM	tube
je	PRO:PER	je
hommes	NOM	homme
place	NOM	place
les	DET:ART	le
pars	VER:pres	partir
regardent	VER:pres	regarder
pas	ADV	pas
,	PUN	,
.	SENT	.
,	PUN	,
,	PUN	,
Redescendu	VER:pper	redescendre
qui	PRO:REL	qui
mais	KON	mais
,	PUN	,
lorgnette	NOM	lorgnette
ou	KON	ou
à	PRP	à
dans	PRP	dans
,	PUN	,
je	PRO:PER	je
m'	PRO:PER	me
beaux	ADJ	beau
de	PRP	de
mot	NOM	mot
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
lève	VER:pres	lever
sur	PRP	sur
je	PRO:PER	je
de	PRP	de
les	PRO:PER	la|le
,	PUN	,
souillent	VER:pres	souiller
contre	PRP	contre
désirs	NOM	désir
yeux	NOM	œil
ces	PRO:DEM	ce
furieux	ADJ	furieux
furieux	ADJ	furieux
,	PUN	,
ma	DET:POS	mon
contre	PRP	contre
ces	PRO:DEM	ce
lieu	NOM	lieu
ne	ADV	ne
le	DET:ART	le
regarder	VER:infi	regarder
noircis	VER:pper	noircir
Je	PRO:PER	je
braque	VER:pres	braquer
contre	PRP	contre
un	DET:ART	un
,	PUN	,
à	PRP	à
,	PUN	,
.	SENT	.
mari	NOM	mari
sourit	VER:pres	sourire
la	DET:ART	le
,	PUN	,
mais	KON	mais
salue	VER:pres	saluer
,	PUN	,
elle	PRO:PER	elle
laids	ADJ	laid
ou	KON	ou
la	PRO:PER	la
la	DET:ART	le
du	PRP:det	du
au	PRP:det	au
la	PRO:PER	la
éloigne	VER:pres	éloigner
dans	PRP	dans
intelligents	ADJ	intelligent
<EOS>	<EOS>	<EOS>
dis	VER:pres	dire
ou	KON	ou
furieux	ADJ	furieux
je	PRO:PER	je
et	KON	et
qui	PRO:REL	qui
<SEG>
je	PRO:PER	je
rire	VER:infi	rire
direction	NOM	direction
siennes	PRO:POS	sien
salle	NOM	salle
suis	VER:pres	suivre|être
Le	DET:ART	le
qui	PRO:REL	qui
l'	DET:ART	le
sa	DET:POS	son
vestibule	NOM	vestibule
qui	PRO:REL	qui
souvenir	NOM	souvenir
de	PRP	de
avec	PRP	avec
;	PUN	;
caprice	NOM	caprice
mains	NOM	main
cherche-t-elle	VER:pres	cherche-t-elle
les	DET:ART	le
pelisse	NOM	pelisse
Qui	PRO:REL	qui
passage	NOM	passage
écouter	VER:infi	écouter
lorgnette	NOM	lorgnette
qui	PRO:REL	qui
,	PUN	,
Je	PRO:PER	je
lui	PRO:PER	lui
;	PUN	;
les	PRO:PER	la|le
;	PUN	;
ou	KON	ou
la	PRO:PER	la
je	PRO:PER	je
dans	PRP	dans
et	KON	et
;	PUN	;
<EOS>	<EOS>	<EOS>
ou	KON	ou
;	PUN	;
me	PRO:PER	me
cours	VER:pres	courir
,	PUN	,
sur	PRP	sur
la	DET:ART	le
se	PRO:PER	se
je	PRO:PER	je
escalier	NOM	escalier
quand	KON	quand
dans	PRP	dans
la	PRO:PER	la
son	DET:POS	son
parlent	VER:pres	parler
serrer	VER:infi	serrer
est	VER:pres	être
je	PRO:PER	je
passer	VER:infi	passer
<EOS>	<EOS>	<EOS>
vers	PRP	vers
je	PRO:PER	je
,	PUN	,
occupe	VER:pres	occuper
vois	VER:pres	voir
tendent	VER:pres	tendre
le	DET:ART	le
la	DET:ART	le
fini	ADJ	fini
vois	VER:pres	voir
côté	NOM	côté
levée	VER:pper	lever
loge	NOM	loge
?	SENT	?
dans	PRP	dans
vois	VER:pres	voir
angoisse	NOM	angoisse
sa	DET:POS	son
dans	PRP	dans
la	PRO:PER	la
.	SENT	.
la	PRO:PER	la
la	DET:ART	le
toile	NOM	toile
de	PRP	de
spectacle	NOM	spectacle
son	DET:POS	son
plaisanter	VER:infi	plaisanter
?	SENT	?
ceux	PRO:DEM	celui
<EOS>	<EOS>	<EOS>
,	PUN	,
son	DET:POS	son
,	PUN	,
placer	VER:infi	placer
pensée	NOM	pensée
emmitouflée	VER:pper	emmitoufler
la	DET:ART	le
puis	ADV	puis
sa	DET:POS	son
vois	VER:pres	voir
<SEG>
peine	NOM	peine
heureux	ADJ	heureux
tous	PRO:IND	tout
les	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
me	PRO:PER	me
travail	NOM	travail
si	KON	si
me	PRO:PER	me
lendemain	NOM	lendemain
ceux	PRO:DEM	celui
à	PRP	à
c'	PRO:DEM	ce
prenais	VER:impf	prendre
raisonnables	ADJ	raisonnable
-en	PRO:PER	en
me	PRO:PER	me
souriant	VER:ppre	sourire
n'	ADV	ne
et	KON	et
bien	ADV	bien
force	VER:pres	forcer
ai	VER:pres	avoir
coucher	VER:infi	coucher
à	PRP	à
;	PUN	;
ma	DET:POS	mon
pour	PRP	pour
folie	NOM	folie
à	PRP	à
qui	PRO:REL	qui
,	PUN	,
de	PRP	de
n'	ADV	ne
diraient	VER:cond	dire
regarder	VER:infi	regarder
de	PRP	de
fini	VER:pper	finir
elle	PRO:PER	elle
Je	PRO:PER	je
?	SENT	?
à	PRP	à
,	PUN	,
vie	NOM	vie
perceptible	ADJ	perceptible
dispos	ADJ	dispos
qu'	KON	que
allez	VER:pres	aller
sa	DET:POS	son
me	PRO:PER	me
,	PUN	,
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
confidents	NOM	confident
les	DET:ART	le
cinq	NUM	cinq
inclination	NOM	inclination
pour	PRP	pour
.	SENT	.
point	ADV	point
le	DET:ART	le
fait	VER:pres	faire
chambre	NOM	chambre
rentrer	VER:infi	rentrer
saluent	VER:pres	saluer
à	PRP	à
.	SENT	.
un	DET:ART	un
