mystérieuse	ADJ	mystérieux
filtrer	VER:infi	filtrer
.	SENT	.
en	PRP	en
Partons	VER:pres	partir
à	PRP	à
aux	PRP:det	au
ses	DET:POS	son
compagnons	NOM	compagnon
épaule	NOM	épaule
de	PRP	de
sur	PRP	sur
racines	NOM	racine
du	PRP:det	du
<EOS>	<EOS>	<EOS>
ouverture	NOM	ouverture
vers	PRP	vers
remirent	VER:simp	remettre
herbes	NOM	herbe
étaient	VER:impf	être
À	PRP	à
l'	DET:ART	le
touffes	NOM	touffe
peu	ADV	peu
de	PRP	de
--	PUN	--
rempli	VER:pper	remplir
sentier	NOM	sentier
d'	PRP	de
et	KON	et
continuellement	ADV	continuellement
passer	VER:infi	passer
<EOS>	<EOS>	<EOS>
!	SENT	!
monter	VER:infi	monter
Ils	PRO:PER	il
branches	NOM	branche
d'	PRP	de
s'	PRO:PER	se
soin	NOM	soin
se	PRO:PER	se
obligés	VER:pper	obliger
,	PUN	,
<EOS>	<EOS>	<EOS>
dit-il	NOM	dit-il
plus	ADV	plus
tracé	VER:pper	tracer
.	SENT	.
du	PRP:det	du
ou	KON	ou
poignet	NOM	poignet
Curumilla	VER:simp	curumilla
enlever	VER:infi	enlever
fusils	NOM	fusil
partir	VER:infi	partir
force	NOM	force
ils	PRO:PER	il
qu'	PRO:REL	que
tourna	VER:simp	tourner
Ce	PRO:DEM	ce
ils	PRO:PER	il
<EOS>	<EOS>	<EOS>
.	SENT	.
résolument	ADV	résolument
,	PUN	,
;	PUN	;
et	KON	et
de	PRP	de
il	PRO:PER	il
une	DET:ART	un
,	PUN	,
en	PRP	en
la	DET:ART	le
quittaient	VER:impf	quitter
aux	PRP:det	au
lieu	NOM	lieu
l'	DET:ART	le
se	PRO:PER	se
lumière	NOM	lumière
pour	PRP	pour
leurs	DET:POS	leur
<EOS>	<EOS>	<EOS>
et	KON	et
.	SENT	.
aux	PRP:det	au
rejetèrent	VER:simp	rejeter
marche	NOM	marche
un	DET:ART	un
<EOS>	<EOS>	<EOS>
existait	VER:impf	exister
arbres	NOM	arbre
accrochant	VER:ppre	accrocher
étroite	ADJ	étroit
.	SENT	.
de	PRP	de
<SEG>
position	NOM	position
ils	PRO:PER	il
duquel	PRO:REL	duquel
comme	ADV	comme
rampant	VER:ppre	ramper
Le	DET:ART	le
.	SENT	.
ou	KON	ou
mais	KON	mais
escarpés	VER:pper	escarper
une	DET:ART	un
de	PRP	de
difficultés	NOM	difficulté
ils	PRO:PER	il
mouvement	NOM	mouvement
encore	ADV	encore
mal	ADV	mal
le	DET:ART	le
périlleuse	ADJ	périlleux
pour	PRP	pour
mains	NOM	main
montagne	NOM	montagne
des	PRP:det	du
les	PRO:PER	la|le
en	PRO:PER	en
,	PUN	,
<EOS>	<EOS>	<EOS>
surtout	ADV	surtout
assurée	VER:pper	assurer
,	PUN	,
à	PRP	à
flancs	NOM	flanc
fond	NOM	fond
nombre	NOM	nombre
précipiter	VER:infi	précipiter
un	DET:ART	un
des	PRP:det	du
des	PRP:det	du
lambeaux	NOM	lambeau
mal	ADV	mal
plus	ADV	plus
et	KON	et
aidant	VER:ppre	aider
arrivés	VER:pper	arriver
,	PUN	,
en	PRP	en
long	NOM	long
sans	PRP	sans
ne	ADV	ne
dans	PRP	dans
profondeur	NOM	profondeur
seraient	VER:cond	être
seulement	ADV	seulement
était	VER:impf	être
,	PUN	,
Curumilla	NAM	curumilla
faux	NOM	fau|faux
pieds	NOM	pied
qu'	KON	que
*	ADJ	*
et	KON	et
moindre	ADJ	moindre
ascension	NOM	ascension
d'	PRP	de
un	DET:ART	un
Quant	PRP	quant
reptiles	NOM	reptile
excessivement	ADV	excessivement
en	PRP	en
la	DET:ART	le
pas	ADV	pas
une	DET:ART	un
incommensurable	ADJ	incommensurable
,	PUN	,
prise	ADJ	pris
non	ADV	non
mal	ADV	mal
car	KON	car
des	PRP:det	du
grimpaient	VER:impf	grimper
abîme	NOM	abîme
et	KON	et
<EOS>	<EOS>	<EOS>
des	PRP:det	du
à	PRP	à
suffisaient	VER:impf	suffire
,	PUN	,
presque	ADV	presque
s'	PRO:PER	se
hérissée	VER:pper	hérisser
,	PUN	,
,	PUN	,
de	PRP	de
calculé	VER:pper	calculer
Cette	PRO:DEM	ce
au	PRP:det	au
*	NOM	*
.	SENT	.
fatigantes	ADJ	fatigant
pic	ADV	pic
<SEG>
déroulait	VER:impf	dérouler
pouvaient	VER:impf	pouvoir
un	DET:ART	un
remplissaient	VER:impf	remplir
sommet	NOM	sommet
ils	PRO:PER	il
Les	DET:ART	le
panorama	NOM	panorama
,	PUN	,
encourager	VER:infi	encourager
s'	PRO:PER	se
légèreté	NOM	légèreté
d'	PRP	de
d'	PRP	de
tendre	NOM	tendre
montait	VER:impf	monter
se	PRO:PER	se
ses	DET:POS	son
<EOS>	<EOS>	<EOS>
atteint	VER:pper	atteindre
la	DET:ART	le
,	PUN	,
,	PUN	,
Parfois	ADV	parfois
quarts	NOM	quart
immense	ADJ	immense
duquel	PRO:REL	duquel
et	KON	et
empêcher	VER:infi	empêcher
,	PUN	,
<EOS>	<EOS>	<EOS>
est	VER:pres	être
heure	NOM	heure
ou	KON	ou
admiration	NOM	admiration
yeux	NOM	œil
il	PRO:PER	il
et	KON	et
ascension	NOM	ascension
dit-il	ADJ	dit-il
<EOS>	<EOS>	<EOS>
--	PUN	--
splendide	ADJ	splendide
dans	PRP	dans
envier	VER:infi	envier
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
.	SENT	.
cœur	NOM	cœur
se	PRO:PER	se
avaient	VER:impf	avoir
avec	PRP	avec
l'	DET:ART	le
cette	PRO:DEM	ce
trois	NUM	trois
haut	NOM	haut
.	SENT	.
cinq	NUM	cinq
et	KON	et
retournait	VER:impf	retourner
à	PRP	à
élevé	VER:pper	élever
pénible	ADJ	pénible
Après	PRP	après
leur	DET:POS	leur
compagnons	NOM	compagnon
une	DET:ART	un
.	SENT	.
du	PRP:det	du
Ulmen	NAM	ulmen
arrêta	VER:simp	arrêter
du	PRP:det	du
s'	PRO:PER	se
que	KON	que
fond	NOM	fond
pour	PRP	pour
C'	PRO:DEM	ce
.	SENT	.
une	DET:ART	un
pic	NOM	pic
LV	NUM	lv
de	PRP	de
<EOS>	<EOS>	<EOS>
facilité	NOM	facilité
leurs	DET:POS	leur
il	PRO:PER	il
,	PUN	,
un	DET:ART	un
hommes	NOM	homme
main	NOM	main
d'	PRP	de
le	DET:ART	le
le	DET:ART	le
les	PRO:PER	la|le
,	PUN	,
ne	ADV	ne
.	SENT	.
ici	ADV	ici
d'	PRP	de
,	PUN	,
<SEG>
pieds	NOM	pied
.	SENT	.
il	PRO:PER	il
Tadeo	NAM	tadeo
et	KON	et
épuisés	VER:pper	épuiser
qu'	PRO:REL	que
d'	PRP	de
invita	VER:simp	inviter
admiration	NOM	admiration
pied	NOM	pied
remis	VER:pper	remettre
haleine	NOM	haleine
qui	PRO:REL	qui
Avant	VER:ppre	avant
terminait	VER:impf	terminer
Les	DET:ART	le
surprise	NOM	surprise
laissa	VER:simp	laisser
cañon	NOM	cañon
<EOS>	<EOS>	<EOS>
comte	NOM	comte
avaient	VER:impf	avoir
la	DET:ART	le
d'	PRP	de
masses	NOM	masse
offrît	VER:subi	offrir
combat	NOM	combat
--	PUN	--
à	PRP	à
avec	PRP	avec
les	PRO:PER	la|le
étaient	VER:impf	être
le	DET:ART	le
En	ADJ	en
de	PRP	de
leurs	DET:POS	leur
mettant	VER:ppre	mettre
reprendre	VER:infi	reprendre
regarder	VER:infi	regarder
se	PRO:PER	se
deux	NUM	deux
sur	PRP	sur
eux	PRO:PER	eux
granitiques	ADJ	granitique
.	SENT	.
ses	DET:POS	son
hommes	NOM	homme
Le	DET:ART	le
,	PUN	,
spectacle	NOM	spectacle
del	VER:futu	del
un	DET:ART	un
la	DET:ART	le
don	NOM	don
.	SENT	.
leur	DET:POS	leur
,	PUN	,
montagne	NOM	montagne
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
à	PRP	à
le	DET:ART	le
lorsqu'	KON	lorsque
les	PRO:PER	la|le
plate-forme	NOM	plate-forme
fatigue	NOM	fatigue
à	PRP	à
rio	ADJ	rio
de	PRP	de
le	DET:ART	le
retournèrent	VER:simp	retourner
tombèrent	VER:simp	tomber
vue	NOM	vue
,	PUN	,
frappa	VER:simp	frapper
les	PRO:PER	la|le
qui	PRO:REL	qui
peu	ADV	peu
avaient	VER:impf	avoir
ils	PRO:PER	il
Ils	PRO:PER	il
,	PUN	,
jugea	VER:simp	juger
imposantes	ADJ	imposant
puis	ADV	puis
<EOS>	<EOS>	<EOS>
et	KON	et
ils	PRO:PER	il
qu'	KON	que
le	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
Curumilla	NAM	curumilla
autour	ADV	autour
la	DET:ART	le
seco	NOM	seco
il	PRO:PER	il
éprouvée	VER:pper	éprouver
<SEG>
par	PRP	par
les	DET:ART	le
mer	NOM	mer
considérable	ADJ	considérable
désert	NOM	désert
peu	ADV	peu
bleuâtres	ADJ	bleuâtre
--	PUN	--
troupes	NOM	troupe
lointains	NOM	lointain
défilé	NOM	défilé
<EOS>	<EOS>	<EOS>
noires	ADJ	noir
.	SENT	.
les	DET:ART	le
dans	PRP	dans
traçait	VER:impf	tracer
confondait	VER:impf	confondre
fourrés	NOM	fourré
épais	ADJ	épais
solitude	NOM	solitude
il	PRO:PER	il
la	DET:ART	le
l'	DET:ART	le
l'	DET:ART	le
foncée	ADJ	foncé
le	DET:ART	le
desquels	PRO:REL	duquel
et	KON	et
à	PRP	à
continuaient	VER:impf	continuer
avec	PRP	avec
leur	DET:POS	leur
qui	PRO:REL	qui
,	PUN	,
ligne	NOM	ligne
et	KON	et
homme	NOM	homme
ciel	NOM	ciel
majestueuse	ADJ	majestueux
deux	NUM	deux
<EOS>	<EOS>	<EOS>
une	DET:ART	un
signalaient	VER:impf	signaler
ne	ADV	ne
n'	ADV	ne
l'	DET:ART	le
régner	VER:infi	régner
du	PRP:det	du
masses	NOM	masse
une	NOM	un
et	KON	et
que	KON	que
,	PUN	,
sein	NOM	sein
sortaient	VER:impf	sortir
,	PUN	,
verdure	NOM	verdure
de	PRP	de
la	DET:ART	le
route	NOM	route
de	PRP	de
de	PRP	de
l'	DET:ART	le
.	SENT	.
deux	NUM	deux
se	PRO:PER	se
horizon	NOM	horizon
dans	PRP	dans
,	PUN	,
animées	VER:pper	animer
,	PUN	,
,	PUN	,
y	PRO:PER	y
autre	ADJ	autre
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
tourbillons	NOM	tourbillon
ses	DET:POS	son
Rien	NOM	rien
une	DET:ART	un
;	PUN	;
instant	NOM	instant
semblait	VER:impf	sembler
du	PRP:det	du
des	PRP:det	du
présence	NOM	présence
la	DET:ART	le
distance	NOM	distance
à	PRP	à
de	PRP	de
de	PRP	de
Un	DET:ART	un
calme	ADJ	calme
poussière	NOM	poussière
trahissait	VER:impf	trahir
gauche	ADJ	gauche
le	DET:ART	le
et	KON	et
.	SENT	.
<SEG>
serrer	VER:infi	serrer
sa	DET:POS	son
son	DET:POS	son
il	PRO:PER	il
Tadeo	NAM	tadeo
angoisse	NOM	angoisse
écouler	VER:infi	écouler
qu'	ADV	qu'
,	PUN	,
de	PRP	de
Oh	INT	oh
Don	NOM	don
panoramas	NOM	panorama
écria	VER:simp	écrier
des	PRP:det	du
et	KON	et
magnifique	ADJ	magnifique
Louis	NAM	louis
Roi	NOM	roi
délivrer	VER:infi	délivrer
qu'	PRO:REL	que
,	PUN	,
depuis	PRP	depuis
devaient	VER:impf	devoir
la	DET:ART	le
bras	NOM	bras
son	DET:POS	son
espérait	VER:impf	espérer
ses	DET:POS	son
cette	PRO:DEM	ce
les	DET:ART	le
calculait	VER:impf	calculer
avec	PRP	avec
que	KON	que
jetait	VER:impf	jeter
œil	NOM	œil
beau	ADJ	beau
<EOS>	<EOS>	<EOS>
enthousiasme	NOM	enthousiasme
avant	PRP	avant
enfance	NOM	enfance
qui	PRO:REL	qui
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
,	PUN	,
chérie	VER:pper	chérir
Le	DET:ART	le
et	KON	et
sur	PRP	sur
minutes	NOM	minute
indifférent	ADJ	indifférent
et	KON	et
blasé	VER:pper	blaser
voilé	VER:pper	voiler
s'	PRO:PER	se
qu'	PRO:REL	que
,	PUN	,
pensif	ADJ	pensif
est	VER:pres	être
ces	PRO:DEM	ce
encore	ADV	encore
restait	VER:impf	rester
bientôt	ADV	bientôt
qui	PRO:REL	qui
fille	NOM	fille
regard	NOM	regard
son	DET:POS	son
son	DET:POS	son
<EOS>	<EOS>	<EOS>
pensait	VER:impf	penser
reconquérir	VER:infi	reconquérir
pour	KON	pour
il	PRO:PER	il
c'	PRO:DEM	ce
avec	PRP	avec
distrait	ADJ	distrait
à	PRP	à
front	NOM	front
enfant	NOM	enfant
ténèbres	NOM	ténèbre
pût	VER:subi	pouvoir
.	SENT	.
était	VER:impf	être
vue	NOM	vue
lui	PRO:PER	lui
,	PUN	,
,	PUN	,
celle	PRO:DEM	celui
sur	PRP	sur
sublimes	ADJ	sublime
triste	ADJ	triste
à	PRP	à
un	DET:ART	un
!	SENT	!
perspective	NOM	perspective
.	SENT	.
s'	PRO:PER	se
dans	PRP	dans
,	PUN	,
ne	ADV	ne
<SEG>
réellement	ADV	réellement
paternel	ADJ	paternel
<EOS>	<EOS>	<EOS>
seulement	ADV	seulement
jour	NOM	jour
lui	PRO:PER	lui
mais	KON	mais
des	PRP:det	du
tout	ADV	tout
but	NOM	but
sans	PRP	sans
est	VER:pres	être
Oh	INT	oh
,	PUN	,
paternel	ADJ	paternel
.	SENT	.
plus	ADV	plus
des	PRP:det	du
l'	DET:ART	le
divin	ADJ	divin
portée	NOM	portée
ennoblit	VER:pres	ennoblir
détracteurs	NOM	détracteur
le	DET:ART	le
enfants	NOM	enfant
jouissances	NOM	jouissance
sentiment	NOM	sentiment
le	DET:ART	le
à	PRP	à
un	DET:ART	un
courage	NOM	courage
recherche	NOM	recherche
le	PRO:PER	le
un	DET:ART	un
les	DET:ART	le
fournir	VER:infi	fournir
sans	PRP	sans
en	PRP	en
pour	PRP	pour
la	DET:ART	le
qu'	KON	que
le	DET:ART	le
sa	DET:POS	son
,	PUN	,
en	PRO:PER	en
l'	DET:ART	le
de	PRP	de
chaque	PRO:IND	chaque
aient	VER:subp	avoir
a	VER:pres	avoir
vie	NOM	vie
qu'	KON	que
lutte	VER:pres	lutter
intérêt	NOM	intérêt
dont	PRO:REL	dont
qui	PRO:REL	qui
bonheur	NOM	bonheur
suprême	ADJ	suprême
régénérer	VER:infi	régénérer
une	DET:ART	un
cœur	NOM	cœur
de	PRP	de
lutte	NOM	lutte
entreprise	VER:pper	entreprendre
amour	NOM	amour
homme	NOM	homme
!	SENT	!
à	PRP	à
mesquine	ADJ	mesquin
et	KON	et
germe	NOM	germe
de	PRP	de
l'	DET:ART	le
ne	ADV	ne
pour	PRP	pour
sans	PRP	sans
le	DET:ART	le
physiques	ADJ	physique
amour	NOM	amour
<EOS>	<EOS>	<EOS>
donnant	VER:ppre	donner
l'	DET:ART	le
nécessaire	ADJ	nécessaire
déposé	VER:pper	déposer
quoi	PRO	quoi
que	KON	que
dans	PRP	dans
,	PUN	,
,	PUN	,
Être	NOM	être
incessante	ADJ	incessant
comme	KON	comme
serait	VER:cond	être
bien	ADV	bien
famille	NOM	famille
la	DET:ART	le
,	PUN	,
dit	VER:pper	dire
eux	PRO:PER	eux
et	KON	et
<SEG>
y	PRO:PER	y
faisant	VER:ppre	faire
--	PUN	--
innocente	ADJ	innocent
pour	KON	pour
Tadeo	NAM	tadeo
êtes	VER:pres	être
--	PUN	--
<EOS>	<EOS>	<EOS>
pic	NOM	pic
vous	PRO:PER	vous
convenu	VER:pper	convenir
<EOS>	<EOS>	<EOS>
visages	NOM	visage
<EOS>	<EOS>	<EOS>
un	DET:ART	un
l'	DET:ART	le
les	DET:ART	le
que	KON	que
!	SENT	!
,	PUN	,
<EOS>	<EOS>	<EOS>
instants	NOM	instant
usure	NOM	usure
<EOS>	<EOS>	<EOS>
--	PUN	--
demanda	VER:simp	demander
le	DET:ART	le
créature	NOM	créature
l'	DET:ART	le
seule	ADJ	seul
qu'	KON	que
oublier	VER:infi	oublier
et	KON	et
,	PUN	,
.	SENT	.
répondit	VER:simp	répondre
et	KON	et
-vous	PRO:PER	vous
Comment	ADV	comment
?	SENT	?
Ulmen	NAM	ulmen
nommez	VER:pres	nommer
les	DET:ART	le
les	DET:ART	le
nous	PRO:PER	nous
baiser	NOM	baiser
avec	PRP	avec
endroit	NOM	endroit
pâles	ADJ	pâle
le	DET:ART	le
que	PRO:REL	que
déceptions	NOM	déception
comte	NOM	comte
toutes	PRO:IND	tout
répondit	VER:simp	répondre
dit	VER:pres	dire
obstine	VER:pres	obstiner
le	DET:ART	le
C'	PRO:DEM	ce
curiosité	NOM	curiosité
s'	PRO:PER	se
,	PUN	,
,	PUN	,
en	PRP	en
paye	NOM	paye
Celui	PRO:DEM	celui
lequel	PRO:REL	lequel
.	SENT	.
?	SENT	?
<EOS>	<EOS>	<EOS>
à	PRP	à
d'	PRP	de
-ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
Pendant	PRP	pendant
.	SENT	.
appellent	VER:pres	appeler
--	PUN	--
tous	PRO:IND	tout
cette	PRO:DEM	ce
demeurer	VER:infi	demeurer
de	PRP	de
déboires	NOM	déboire
don	NOM	don
avec	PRP	avec
Curumilla	NAM	curumilla
cet	PRO:DEM	ce
en	PRO:PER	en
place	NOM	place
Corcovado	NAM	corcovado
.	SENT	.
allons	VER:pres	aller
laquelle	PRO:REL	lequel
on	PRO:PER	on
sur	PRP	sur
quelques	PRO:IND	quelque
est	VER:pres	être
--	PUN	--
Est	VER:pres	être
<SEG>
sur	PRP	sur
.	SENT	.
jusqu'	PRP	jusque
bûcher	NOM	bûcher
quantités	NOM	quantité
,	PUN	,
<EOS>	<EOS>	<EOS>
et	KON	et
dont	PRO:REL	dont
,	PUN	,
Et	KON	et
,	PUN	,
.	SENT	.
donc	ADV	donc
montagne	NOM	montagne
avancée	VER:pper	avancer
et	KON	et
Compléter	VER:infi	compléter
Les	DET:ART	le
comte	NOM	comte
ramassèrent	VER:simp	ramasser
ne	ADV	ne
immense	ADJ	immense
çà	ADV	çà
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
un	DET:ART	un
la	DET:ART	le
de	PRP	de
d'	PRP	de
préparer	VER:infi	préparer
--	PUN	--
le	DET:ART	le
?	SENT	?
,	PUN	,
du	PRP:det	du
allumer	VER:infi	allumer
bois	NOM	bois
trois	NUM	trois
peu	ADV	peu
là	ADV	là
hommes	NOM	homme
de	PRP	de
signal	NOM	signal
sec	ADJ	sec
la	DET:ART	le
du	PRP:det	du
allez	VER:pres	aller
,	PUN	,
un	DET:ART	un
le	DET:ART	le
reposez	VER:pres	reposer
éparses	ADJ	épars
?	SENT	?
retour	NOM	retour
et	KON	et
--	PUN	--
Oui	INT	oui
notre	DET:POS	notre
.	SENT	.
à	PRP	à
Curumilla	NAM	curumilla
sans	PRP	sans
plus	ADV	plus
demanda	VER:simp	demander
,	PUN	,
attaque	NOM	attaque
la	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
-vous	PRO:PER	vous
feu	NOM	feu
ils	PRO:PER	il
<EOS>	<EOS>	<EOS>
étaient	VER:impf	être
pas	ADV	pas
,	PUN	,
<EOS>	<EOS>	<EOS>
--	PUN	--
grandes	ADJ	grand
.	SENT	.
élevèrent	VER:simp	élever
surtout	ADV	surtout
<EOS>	<EOS>	<EOS>
pointe	NOM	pointe
mon	DET:POS	mon
,	PUN	,
bougez	VER:pres	bouger
.	SENT	.
--	PUN	--
Maintenant	ADV	maintenant
-vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
reprit	VER:simp	reprendre
plan	NOM	plan
hâtons-nous	NOM	hâtons-nous
chef	NOM	chef
Où	PRO:REL	où
<SEG>
allures	NOM	allure
elle	PRO:PER	elle
.	SENT	.
attendirent	VER:simp	attendre
une	DET:ART	un
approchait	VER:impf	approcher
,	PUN	,
dans	PRP	dans
ses	DET:POS	son
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
cañon	NOM	cañon
s'	PRO:PER	se
La	DET:ART	le
surveillait	VER:impf	surveiller
fusil	NOM	fusil
deux	NUM	deux
commandée	VER:pper	commander
instantanément	ADV	instantanément
mouvements	NOM	mouvement
plus	ADV	plus
le	DET:ART	le
à	PRP	à
<EOS>	<EOS>	<EOS>
de	PRP	de
longtemps	ADV	longtemps
.	SENT	.
disparut	VER:simp	disparaître
,	PUN	,
du	PRP:det	du
toqui	NOM	toqui
bûcher	NOM	bûcher
des	PRP:det	du
où	PRO:REL	où
en	PRP	en
portée	NOM	portée
se	PRO:PER	se
.	SENT	.
il	PRO:PER	il
rêvant	VER:ppre	rêver
Joan	NAM	joan
du	PRP:det	du
Antinahuel	NAM	antinahuel
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
par	PRP	par
et	KON	et
moins	ADV	moins
le	DET:ART	le
<EOS>	<EOS>	<EOS>
déjà	ADV	déjà
la	DET:ART	le
.	SENT	.
de	PRP	de
auprès	ADV	auprès
entrer	VER:infi	entrer
en	PRP	en
amis	NOM	ami
Curumilla	VER:simp	curumilla
milieu	NOM	milieu
il	PRO:PER	il
pente	NOM	pente
détails	NOM	détail
sur	PRP	sur
les	DET:ART	le
avait	VER:impf	avoir
Bientôt	ADV	bientôt
de	PRP	de
s'	PRO:PER	se
presque	ADV	presque
finesse	NOM	finesse
aperçue	VER:pper	apercevoir
retour	NOM	retour
.	SENT	.
,	PUN	,
abrupte	ADJ	abrupt
du	PRP:det	du
affectant	VER:ppre	affecter
.	SENT	.
Malgré	PRP	malgré
Ulmen	NAM	ulmen
assirent	VER:simp	asseoir
montagne	NOM	montagne
d'	PRP	de
se	PRO:PER	se
Depuis	PRP	depuis
la	DET:ART	le
l'	PRO:PER	la|le
indiennes	ADJ	indien
défilé	NOM	défilé
lança	VER:simp	lancer
Les	DET:ART	le
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
toutes	PRO:IND	tout
troupe	NOM	troupe
au	PRP:det	au
de	PRP	de
trouva	VER:simp	trouver
arbres	NOM	arbre
<SEG>
.	SENT	.
lui	PRO:PER	lui
entière	ADJ	entier
pas	ADV	pas
qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
coup	NOM	coup
été	VER:pper	être
de	PRP	de
que	PRO:REL	que
Il	PRO:PER	il
un	DET:ART	un
campement	NOM	campement
.	SENT	.
ces	PRO:DEM	ce
la	DET:ART	le
se	PRO:PER	se
instant	NOM	instant
qui	PRO:REL	qui
pas	ADV	pas
Indiens	NOM	indien
du	PRP:det	du
ne	ADV	ne
à	PRP	à
Qui	PRO:REL	qui
,	PUN	,
inspirer	VER:infi	inspirer
,	PUN	,
reste	NOM	reste
leur	PRO:PER	lui
ignoraient	VER:impf	ignorer
rassurer	VER:infi	rassurer
en	PRP	en
l'	DET:ART	le
dressée	VER:pper	dresser
avertir	VER:infi	avertir
Il	PRO:PER	il
présence	NOM	présence
ce	PRO:DEM	ce
de	PRP	de
,	PUN	,
cause	NOM	cause
confiance	NOM	confiance
reconnut	VER:simp	reconnaître
La	DET:ART	le
était	VER:impf	être
leur	DET:POS	leur
supposa	VER:simp	supposer
embuscade	NOM	embuscade
premier	NUM	premier
un	DET:ART	un
les	DET:ART	le
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
de	PRP	de
l'	DET:ART	le
piège	NOM	piège
en	PRO:PER	en
que	KON	que
tête	NOM	tête
,	PUN	,
?	SENT	?
des	PRP:det	du
et	KON	et
éloignement	NOM	éloignement
qu'	PRO:REL	que
.	SENT	.
<EOS>	<EOS>	<EOS>
prévenus	VER:pper	prévenir
étaient	VER:impf	être
,	PUN	,
la	DET:ART	le
il	PRO:PER	il
le	PRO:PER	le
œil	NOM	œil
de	PRP	de
acheva	VER:simp	achever
Espagnols	NOM	espagnol
qui	PRO:REL	qui
soupçonna	VER:simp	soupçonner
de	PRP	de
de	PRP	de
avaient	VER:impf	avoir
n'	ADV	ne
pu	VER:pper	pouvoir
<EOS>	<EOS>	<EOS>
plus	ADV	plus
retardataires	NOM	retardataire
il	PRO:PER	il
à	PRP	à
au	PRP:det	au
probable	ADJ	probable
certain	PRO:IND	certain
croyait	VER:impf	croire
aurait	VER:cond	avoir
les	PRO:PER	la|le
,	PUN	,
d'	PRP	de
troupe	NOM	troupe
Joan	NAM	joan
<SEG>
entrevue	NOM	entrevue
toujours	ADV	toujours
les	DET:ART	le
pour	PRP	pour
,	PUN	,
au	PRP:det	au
Noir	NAM	noir
avec	PRP	avec
conspirait	VER:impf	conspirer
se	PRO:PER	se
de	PRP	de
du	PRP:det	du
,	PUN	,
s'	PRO:PER	se
et	KON	et
,	PUN	,
en	PRP	en
défilé	NOM	défilé
par	PRP	par
il	PRO:PER	il
le	DET:ART	le
De	PRP	de
les	DET:ART	le
côté	NOM	côté
Antinahuel	NAM	antinahuel
.	SENT	.
erreur	NOM	erreur
rejoindre	VER:infi	rejoindre
approchait	VER:impf	approcher
au	PRP:det	au
plus	ADV	plus
mesure	NOM	mesure
les	DET:ART	le
,	PUN	,
,	PUN	,
la	DET:ART	le
manœuvre	NOM	manœuvre
non	ADV	non
dans	PRP	dans
fait	VER:pres	faire
chefs	NOM	chef
même	ADJ	même
fur	NOM	fur
pressait	VER:impf	presser
lui	PRO:PER	lui
,	PUN	,
du	PRP:det	du
,	PUN	,
avec	PRP	avec
raison	NOM	raison
complète	ADJ	complet
rendant	VER:ppre	rendre
entre	PRP	entre
qui	PRO:REL	qui
.	SENT	.
deux	NUM	deux
;	PUN	;
<EOS>	<EOS>	<EOS>
une	DET:ART	un
et	KON	et
hâtaient	VER:impf	hâter
Joan	NAM	joan
convenue	VER:pper	convenir
<EOS>	<EOS>	<EOS>
moins	ADV	moins
Cerf	NAM	cerf
leurs	DET:POS	leur
leur	DET:POS	leur
temps	NOM	temps
son	DET:POS	son
plonger	VER:infi	plonger
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
supposa	VER:simp	supposer
se	PRO:PER	se
après	PRP	après
seulement	ADV	seulement
il	PRO:PER	il
vice-toqui	NOM	vice-toqui
que	KON	que
cañon	NOM	cañon
,	PUN	,
arrivants	NOM	arrivant
par	PRP	par
compagnons	NOM	compagnon
donc	ADV	donc
qu'	PRO:REL	que
.	SENT	.
audace	NOM	audace
et	KON	et
de	PRP	de
émissaires	NOM	émissaire
Espagnols	NOM	espagnol
la	DET:ART	le
Tout	PRO:IND	tout
avançait	VER:impf	avancer
,	PUN	,
prévenir	VER:infi	prévenir
à	PRP	à
les	DET:ART	le
<SEG>
troupe	NOM	troupe
un	DET:ART	un
légèrement	ADV	légèrement
tard	ADV	tard
enfonça	VER:simp	enfoncer
entrée	NOM	entrée
sorte	NOM	sorte
dizaine	NOM	dizaine
<EOS>	<EOS>	<EOS>
.	SENT	.
la	DET:ART	le
<EOS>	<EOS>	<EOS>
sans	PRP	sans
-même	ADJ	même
À	PRP	à
,	PUN	,
Il	PRO:PER	il
de	PRP	de
de	PRP	de
à	PRP	à
à	PRP	à
.	SENT	.
à	PRP	à
de	PRP	de
sur	PRP	sur
défilé	NOM	défilé
une	DET:ART	un
sa	DET:POS	son
pas	ADV	pas
redouté	VER:pper	redouter
visage	NOM	visage
,	PUN	,
environ	ADV	environ
en	PRP	en
qu'	KON	que
peine	NOM	peine
moindre	ADJ	moindre
Joan	NAM	joan
il	PRO:PER	il
