lamentable	ADJ	lamentable
route	NOM	route
vigoureux	ADJ	vigoureux
,	PUN	,
hommes	NOM	homme
porté	VER:pper	porter
la	DET:ART	le
à	PRP	à
cinq	NUM	cinq
n'	ADV	ne
le	DET:ART	le
préalablement	ADV	préalablement
jetant	VER:ppre	jeter
falot	NOM	falot
éclairer	VER:infi	éclairer
;	PUN	;
pas	ADV	pas
à	PRP	à
tournant	VER:ppre	tourner
ou	KON	ou
la	DET:ART	le
lorsque	KON	lorsque
entourèrent	VER:simp	entourer
un	DET:ART	un
effarés	ADJ	effaré
leur	DET:POS	leur
,	PUN	,
d'	PRP	de
elles	PRO:PER	elle
qu'	PRO:REL	que
coin	NOM	coin
précédées	VER:pper	précéder
avoir	VER:infi	avoir
en	PRP	en
habitaient	VER:impf	habiter
calle	VER:pres	caller
surgir	VER:infi	surgir
regards	NOM	regard
et	KON	et
faire	VER:infi	faire
à	PRP	à
le	DET:ART	le
Plateros	NOM	plateros
<SEG>
,	PUN	,
cette	PRO:DEM	ce
des	PRP:det	du
,	PUN	,
,	PUN	,
,	PUN	,
tour	NOM	tour
bandits	NOM	bandit
à	PRP	à
genoux	NOM	genou
chose	NOM	chose
Elle	PRO:PER	elle
est	VER:pres	être
mains	NOM	main
Les	DET:ART	le
l'	DET:ART	le
que	KON	que
un	DET:ART	un
assourdissants	ADJ	assourdissant
cris	NOM	cri
en	PRP	en
inattendue	ADJ	inattendu
main	NOM	main
à	PRP	à
avec	PRP	avec
jeune	ADJ	jeune
.	SENT	.
réduit	VER:pper	réduire
puis	ADV	puis
gens	NOM	gens
mexicains	ADJ	mexicain
son	DET:POS	son
<EOS>	<EOS>	<EOS>
avec	PRP	avec
dignes	ADJ	digne
devant	PRP	devant
effrayée	VER:pper	effrayer|effrayer
apportent	VER:pres	apporter
.	SENT	.
bâillonnant	VER:ppre	bâillonner
de	PRP	de
calme	ADJ	calme
au	PRP:det	au
au	PRP:det	au
de	PRP	de
<EOS>	<EOS>	<EOS>
la	DET:ART	le
que	KON	que
silence	NOM	silence
exercice	NOM	exercice
la	DET:ART	le
expéditifs	ADJ	expéditif
La	DET:ART	le
.	SENT	.
dans	PRP	dans
eurent	VER:simp	avoir
gens	NOM	gens
de	PRP	de
jointes	VER:pper	joindre
la	DET:ART	le
tomba	VER:simp	tomber
tous	PRO:IND	tout
,	PUN	,
<EOS>	<EOS>	<EOS>
ces	PRO:DEM	ce
la	DET:ART	le
*	NOM	*
le	DET:ART	le
,	PUN	,
elle	PRO:PER	elle
tout	PRO:IND	tout
duègne	NOM	duègne
un	DET:ART	un
fonctions	NOM	fonction
comme	KON	comme
,	PUN	,
de	PRP	de
rebozo	NOM	rebozo
fui	VER:pper	fuir
fille	NOM	fille
,	PUN	,
en	PRP	en
les	DET:ART	le
apparition	NOM	apparition
frayeur	NOM	frayeur
sans	PRP	sans
contraire	NOM	contraire
duègne	NOM	duègne
les	DET:ART	le
poussait	VER:impf	pousser
pousser	VER:infi	pousser
avoir	VER:infi	avoir
bandits	NOM	bandit
assurés	VER:pper	assurer
*	ADJ	*
tellement	ADV	tellement
cri	NOM	cri
impossible	ADJ	impossible
force	NOM	force
leurs	DET:POS	leur
<SEG>
songeaient	VER:impf	songer
têtes	NOM	tête
au	PRP:det	au
bandits	NOM	bandit
la	DET:ART	le
au	PRP:det	au
toute	PRO:IND	tout
et	KON	et
de	PRP	de
le	PRO:PER	le
roulèrent	VER:simp	rouler
accorde	VER:pres	accorder
ne	ADV	ne
elles	PRO:PER	elle
empochaient	VER:impf	empocher
elles	PRO:PER	elle
beau	ADJ	beau
celles	PRO:DEM	celui
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
seulement	ADV	seulement
cette	PRO:DEM	ce
en	PRP	en
avec	PRP	avec
,	PUN	,
bandits	NOM	bandit
mais	KON	mais
bijoux	NOM	bijou
impunité	NOM	impunité
victimes	NOM	victime
ils	PRO:PER	il
les	DET:ART	le
,	PUN	,
de	PRP	de
pas	ADV	pas
du	PRP:det	du
temps	NOM	temps
de	PRP	de
fut	VER:simp	être
,	PUN	,
à	PRP	à
plupart	NOM	plupart
la	DET:ART	le
soudain	ADV	soudain
laquelle	PRO:REL	lequel
.	SENT	.
-mêmes	ADJ	même
de	PRP	de
plaisir	NOM	plaisir
leur	PRO:PER	lui
deux	NUM	deux
.	SENT	.
,	PUN	,
au-dessus	ADV	au-dessus
ils	PRO:PER	il
dépouillement	NOM	dépouillement
flamboya	VER:simp	flamboyer
leurs	DET:POS	leur
non	ADV	non
ils	PRO:PER	il
,	PUN	,
Mais	KON	mais
qui	PRO:REL	qui
une	DET:ART	un
épée	NOM	épée
,	PUN	,
,	PUN	,
résister	VER:infi	résister
dépouillaient	VER:impf	dépouiller
grimaces	NOM	grimace
<EOS>	<EOS>	<EOS>
de	PRP	de
que	KON	que
justice	NOM	justice
,	PUN	,
l'	DET:ART	le
des	PRP:det	du
avec	PRP	avec
hâte	NOM	hâte
,	PUN	,
que	PRO:REL	que
en	PRP	en
revanche	NOM	revanche
plus	ADV	plus
leurs	DET:POS	leur
contraire	NOM	contraire
moment	NOM	moment
se	PRO:PER	se
sont	VER:pres	être
ne	ADV	ne
de	PRP	de
au	PRP:det	au
opération	NOM	opération
,	PUN	,
leurs	DET:POS	leur
pas	ADV	pas
long	ADJ	long
-ci	ADV	-ci
partagent	VER:pres	partager
procédèrent	VER:simp	procéder
<SEG>
de	PRP	de
fureur	NOM	fureur
voulurent	VER:simp	vouloir
et	KON	et
jurant	VER:ppre	jurer
compagnons	NOM	compagnon
avec	PRP	avec
crainte	NOM	crainte
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
s'	PRO:PER	se
et	KON	et
prépara	VER:simp	préparer
en	PRO:PER	en
,	PUN	,
<EOS>	<EOS>	<EOS>
de	PRP	de
outrés	VER:pper	outrer
,	PUN	,
,	PUN	,
Ah	INT	ah
agresseur	NOM	agresseur
des	PRP:det	du
-ci	ADV	-ci
et	KON	et
bandits	NOM	bandit
<EOS>	<EOS>	<EOS>
reculèrent	VER:simp	reculer
.	SENT	.
dehors	NOM	dehors
un	DET:ART	un
en	PRP	en
venger	VER:infi	venger
habitudes	NOM	habitude
ruèrent	VER:simp	ruer
.	SENT	.
hasard	NOM	hasard
sol	NOM	sol
en	PRP	en
leurs	DET:POS	leur
lune	NOM	lune
qui	PRO:REL	qui
fit	VER:simp	faire
garde	NOM	garde
Ceux	PRO:DEM	celui
hurlements	NOM	hurlement
,	PUN	,
ah	INT	ah
se	PRO:PER	se
leur	DET:POS	leur
contre	PRP	contre
Celui	PRO:DEM	celui
attaque	NOM	attaque
et	KON	et
leurs	DET:POS	leur
arrière	NOM	arrière
le	DET:ART	le
<EOS>	<EOS>	<EOS>
en	PRP	en
avec	PRP	avec
leurs	DET:POS	leur
,	PUN	,
,	PUN	,
machètes	NOM	machètes
<EOS>	<EOS>	<EOS>
nombre	NOM	nombre
son	DET:POS	son
<EOS>	<EOS>	<EOS>
sur	PRP	sur
de	PRP	de
furie	NOM	furie
debout	ADV	debout
Par	PRP	par
restaient	VER:impf	rester
,	PUN	,
rengainèrent	VER:simp	rengainer
leur	DET:POS	leur
--	PUN	--
rayon	NOM	rayon
de	PRP	de
un	DET:ART	un
sans	PRP	sans
recevoir	VER:infi	recevoir
.	SENT	.
tomba	VER:simp	tomber
frappa	VER:simp	frapper
pas	NOM	pas
.	SENT	.
!	SENT	!
à	PRP	à
se	PRO:PER	se
en	PRP	en
visage	NOM	visage
bien	ADV	bien
de	PRP	de
étonner	VER:infi	étonner
les	DET:ART	le
Les	DET:ART	le
poussant	VER:ppre	pousser
.	SENT	.
<SEG>
et	KON	et
avançant	VER:ppre	avancer
en	PRO:PER	en
mes	DET:POS	mon
vos	DET:POS	votre
est	VER:pres	être
donner	VER:infi	donner
s'	PRO:PER	se
j'	PRO:PER	je
de	PRP	de
!	SENT	!
sourire	NOM	sourire
me	PRO:PER	me
m'	PRO:PER	me
repentants	ADJ	repentant
.	SENT	.
inconnu	NOM	inconnu
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
Çà	ADV	çà
restèrent	VER:simp	rester
vers	PRP	vers
contrits	ADJ	contrit
muets	ADJ	muet
vive	ADJ	vif
que	PRO:REL	que
maîtres	NOM	maître
,	PUN	,
exécute	VER:pres	exécuter
à	PRP	à
<EOS>	<EOS>	<EOS>
mépris	NOM	mépris
,	PUN	,
maîtres	NOM	maître
,	PUN	,
ces	PRO:DEM	ce
rendez	VER:pres	rendre
avez	VER:pres	avoir
les	DET:ART	le
<EOS>	<EOS>	<EOS>
leçon	NOM	leçon
poches	NOM	poche
l'	DET:ART	le
on	PRO:PER	on
et	KON	et
rude	ADJ	rude
leur	PRO:PER	lui
-ce	PRO:DEM	ce
en	PRP	en
en	PRP	en
<EOS>	<EOS>	<EOS>
ainsi	KON	ainsi
tout	ADV	tout
inconnu	NOM	inconnu
avec	PRP	avec
eux	PRO:PER	eux
vous	PRO:PER	vous
Dieu	NOM	dieu
voleurs	NOM	voleur
coquins	ADJ	coquin
<EOS>	<EOS>	<EOS>
,	PUN	,
reconnu	VER:pper	reconnaître
l'	DET:ART	le
qu'	PRO:REL	que
videz	VER:pres	vider
continua	VER:simp	continuer
.	SENT	.
dit	VER:pres	dire
avez	VER:pres	avoir
à	PRP	à
dames	NOM	dame
Les	DET:ART	le
une	DET:ART	un
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
préparais	VER:impf	préparer
ordres	NOM	ordre
--	PUN	--
,	PUN	,
,	PUN	,
Sans	PRP	sans
un	DET:ART	un
?	SENT	?
fâché	VER:pper	fâcher
apparence	NOM	apparence
!	SENT	!
,	PUN	,
enlevé	VER:pper	enlever
hésiter	VER:infi	hésiter
,	PUN	,
suis	VER:pres	suivre|être
!	SENT	!
vous	PRO:PER	vous
je	PRO:PER	je
,	PUN	,
mes	DET:POS	mon
donc	ADV	donc
bandits	NOM	bandit
,	PUN	,
<SEG>
Plus	ADV	plus
plus	ADV	plus
approprier	VER:infi	approprier
considérait	VER:impf	considérer
duègne	NOM	duègne
--	PUN	--
en	PRP	en
tout	ADV	tout
fille	NOM	fille
pas	ADV	pas
cru	VER:pper	croire
morte	ADJ	mort
,	PUN	,
manque-t-il	VER:cond	manque-t-il
elle	PRO:PER	elle
bien	NOM	bien
étrange	ADJ	étrange
,	PUN	,
monsieur	NOM	monsieur
et	KON	et
sans	PRP	sans
,	PUN	,
ne	ADV	ne
si	ADV	si
son	DET:POS	son
<EOS>	<EOS>	<EOS>
que	KON	que
riche	ADJ	riche
sans	PRP	sans
<EOS>	<EOS>	<EOS>
grande	ADJ	grand
des	PRP:det	du
--	PUN	--
plus	ADV	plus
,	PUN	,
vous	PRO:PER	vous
,	PUN	,
s'	PRO:PER	se
?	SENT	?
répondit-elle	NOM	répondit-elle
<EOS>	<EOS>	<EOS>
avec	PRP	avec
ils	PRO:PER	il
proie	NOM	proie
-ce	PRO:DEM	ce
à	PRP	à
.	SENT	.
la	DET:ART	le
vive	ADJ	vif
s'	PRO:PER	se
Est	VER:pres	être
elle	PRO:PER	elle
dit-il	NOM	dit-il
qu'	PRO:REL	que
disait	VER:impf	dire
la	DET:ART	le
<EOS>	<EOS>	<EOS>
jeune	ADJ	jeune
.	SENT	.
--	PUN	--
Doña	NAM	doña
rien	ADV	rien
qui	PRO:REL	qui
étonnement	NOM	étonnement
señora	VER:simp	señora
un	DET:ART	un
de	PRP	de
autorité	NOM	autorité
la	DET:ART	le
même	ADV	même
<EOS>	<EOS>	<EOS>
sur	PRP	sur
possédait	VER:impf	posséder
une	DET:ART	un
foi	NOM	foi
,	PUN	,
ni	KON	ni
savoir	VER:infi	savoir
Luz	NAM	luz
instant	NOM	instant
adressant	VER:ppre	adresser
qu'	KON	que
.	SENT	.
ce	PRO:DEM	ce
ne	ADV	ne
homme	NOM	homme
loi	NOM	loi
extrême	ADJ	extrême
avaient	VER:impf	avoir
une	DET:ART	un
,	PUN	,
débâillonnèrent	VER:simp	débâillonner
rien	ADV	rien
bandits	NOM	bandit
pouvoir	NOM	pouvoir
surprise	NOM	surprise
restituèrent	VER:simp	restituer
cet	PRO:DEM	ce
?	SENT	?
revenait	VER:impf	revenir
<SEG>
<EOS>	<EOS>	<EOS>
à	PRP	à
.	SENT	.
ces	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
de	PRP	de
Machinalement	ADV	machinalement
femmes	NOM	femme
.	SENT	.
lui	PRO:PER	lui
inconnu	NOM	inconnu
,	PUN	,
la	DET:ART	le
,	PUN	,
Maintenant	ADV	maintenant
bras	NOM	bras
vous	PRO:PER	vous
l'	DET:ART	le
avec	PRP	avec
ils	PRO:PER	il
,	PUN	,
inconnu	NOM	inconnu
dit-il	NOM	dit-il
firent	VER:simp	faire
ne	ADV	ne
,	PUN	,
rend	VER:pres	rendre
l'	DET:ART	le
le	PRO:PER	le
pas	ADV	pas
escorter	VER:infi	escorter
emportant	VER:ppre	emporter
--	PUN	--
,	PUN	,
deux	NUM	deux
fine	ADJ	fin
plus	ADV	plus
drôles	ADJ	drôle
señorita	VER:simp	señorita
qu'	PRO:REL	que
-moi	PRO:PER	moi
je	PRO:PER	je
vous	PRO:PER	vous
volée	NOM	volée
doña	NOM	doña
me	PRO:PER	me
,	PUN	,
il	PRO:PER	il
charge	VER:pres	charger
avec	PRP	avec
,	PUN	,
blessés	NOM	blessé
mon	DET:POS	mon
.	SENT	.
votre	DET:POS	votre
fut	VER:simp	être
marche	NOM	marche
<EOS>	<EOS>	<EOS>
offrir	VER:infi	offrir
,	PUN	,
disparurent	VER:simp	disparaître
comme	ADV	comme
éprouver	VER:infi	éprouver
corbeaux	NOM	corbeau
Permettez	VER:pres	permettre
vers	PRP	vers
se	PRO:PER	se
palais	NOM	palais
,	PUN	,
seul	ADJ	seul
.	SENT	.
tourna	VER:simp	tourner
Dès	PRP	dès
dames	NOM	dame
répéter	VER:infi	répéter
jusqu'	PRP	jusque
,	PUN	,
une	DET:ART	un
d'	PRP	de
continua	VER:simp	continuer
d'	PRP	de
partez	VER:pres	partir
,	PUN	,
les	DET:ART	le
<EOS>	<EOS>	<EOS>
leurs	DET:POS	leur
votre	DET:POS	votre
,	PUN	,
Les	DET:ART	le
de	PRP	de
la	DET:ART	le
courtoisie	NOM	courtoisie
Luz	NAM	luz
incertaine	ADJ	incertain
en	PRO:PER	en
frayeur	NOM	frayeur
que	PRO:REL	que
bandits	NOM	bandit
se	PRO:PER	se
venez	VER:pres	venir
<SEG>
vos	DET:POS	votre
frappa	VER:simp	frapper
Arrivés	VER:pper	arriver
,	PUN	,
dit-il	NOM	dit-il
parler	VER:infi	parler
seconde	NUM	second
heureux	ADJ	heureux
fille	NOM	fille
le	DET:ART	le
son	DET:POS	son
jeune	ADJ	jeune
Depuis	PRP	depuis
une	DET:ART	un
rendre	VER:infi	rendre
permis	VER:pper	permettre
ôtant	VER:ppre	ôter
sans	PRP	sans
.	SENT	.
passa	VER:simp	passer
inconnu	NOM	inconnu
palais	NOM	palais
Ils	PRO:PER	il
<EOS>	<EOS>	<EOS>
que	KON	que
,	PUN	,
,	PUN	,
de	PRP	de
dans	PRP	dans
--	PUN	--
Señorita	NAM	señorita
accordera	VER:futu	accorder
,	PUN	,
l'	DET:ART	le
la	DET:ART	le
présentait	VER:impf	présenter
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
grâce	NOM	grâce
déjà	ADV	déjà
m'	PRO:PER	me
léger	ADJ	léger
répondre	VER:infi	répondre
suis	VER:pres	suivre|être
celui	PRO:DEM	celui
<EOS>	<EOS>	<EOS>
de	PRP	de
je	PRO:PER	je
,	PUN	,
à	PRP	à
,	PUN	,
la	DET:ART	le
...	PUN	...
,	PUN	,
lui	PRO:PER	lui
:	PUN	:
l'	DET:ART	le
sous	PRP	sous
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
aurai	VER:futu	avoir
vous	PRO:PER	vous
son	DET:POS	son
pas	NOM	pas
au	PRP:det	au
qu'	PRO:REL	que
revoir	VER:infi	revoir
partirent	VER:simp	partir
m'	PRO:PER	me
,	PUN	,
service	NOM	service
.	SENT	.
j'	PRO:PER	je
lui	PRO:PER	lui
ombre	NOM	ombre
de	PRP	de
bras	NOM	bras
me	PRO:PER	me
accordé	VER:pper	accorder
fois	NOM	fois
un	DET:ART	un
hasard	NOM	hasard
suis	VER:pres	suivre|être
longtemps	ADV	longtemps
.	SENT	.
chapeau	NOM	chapeau
la	DET:ART	le
une	DET:ART	un
Dieu	NOM	dieu
vous	PRO:PER	vous
l'	PRO:PER	la|le
on	PRO:PER	on
puis	ADV	puis
honneur	NOM	honneur
l'	DET:ART	le
qui	PRO:REL	qui
je	PRO:PER	je
porte	NOM	porte
.	SENT	.
ait	VER:subp	avoir
<SEG>
jeune	ADJ	jeune
en	PRO:PER	en
inconnu	NOM	inconnu
,	PUN	,
rapidement	ADV	rapidement
de	PRP	de
bizarre	ADJ	bizarre
,	PUN	,
fille	NOM	fille
mais	KON	mais
dont	PRO:REL	dont
,	PUN	,
éloigna	VER:simp	éloigner
peu	ADV	peu
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
.	SENT	.
-moi	PRO:PER	moi
la	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
à	PRP	à
vous	PRO:PER	vous
,	PUN	,
pour	PRP	pour
avoir	VER:infi	avoir
voyage	NOM	voyage
s'	PRO:PER	se
dire	VER:infi	dire
pas	ADV	pas
jours	NOM	jour
son	DET:POS	son
après	PRP	après
revoir	VER:infi	revoir
certain	PRO:IND	certain
de	PRP	de
oncle	NOM	oncle
de	PRP	de
de	PRP	de
son	DET:POS	son
après	PRP	après
suis	VER:pres	suivre|être
propos	NOM	propos
adieu	NOM	adieu
Seulement	ADV	seulement
profondément	ADV	profondément
<EOS>	<EOS>	<EOS>
.	SENT	.
deviez	VER:impf	devoir
partir	VER:infi	partir
,	PUN	,
,	PUN	,
quittait	VER:impf	quitter
.	SENT	.
revu	VER:pper	revoir
veille	NOM	veille
quoique	KON	quoique
chambre	NOM	chambre
devant	PRP	devant
en	PRO:PER	en
<EOS>	<EOS>	<EOS>
départ	NOM	départ
Mexico	NOM	mexico
aventure	NOM	aventure
,	PUN	,
entrant	VER:ppre	entrer
doña	NOM	doña
l'	DET:ART	le
parler	VER:infi	parler
j'	PRO:PER	je
non	ADV	non
à	PRP	à
sans	PRP	sans
avait	VER:impf	avoir
sa	DET:POS	son
la	DET:ART	le
il	PRO:PER	il
vous	PRO:PER	vous
n'	ADV	ne
Permettez	VER:pres	permettre
coucher	VER:infi	coucher
jours	NOM	jour
cette	PRO:DEM	ce
jugé	VER:pper	juger
elle	PRO:PER	elle
Luz	NAM	luz
dans	PRP	dans
à	PRP	à
lointain	ADJ	lointain
dans	PRP	dans
.	SENT	.
incliné	VER:pper	incliner
Quinze	NUM	quinze
,	PUN	,
donc	ADV	donc
pas	ADV	pas
un	DET:ART	un
Et	KON	et
être	VER:infi	être
au	PRP:det	au
<SEG>
de	PRP	de
,	PUN	,
Plateros	NOM	plateros
.	SENT	.
au	PRP:det	au
étrange	ADJ	étrange
.	SENT	.
<EOS>	<EOS>	<EOS>
.	SENT	.
inconnu	ADJ	inconnu
calle	VER:pres	caller
je	PRO:PER	je
papier	NOM	papier
le	DET:ART	le
évanouie	VER:pper	évanouir
Luz	NAM	luz
ai	VER:pres	avoir
Cœur-Loyal	NAM	cœur-loyal
mais	KON	mais
plié	VER:pper	plier
écrits	VER:pper	écrire
son	DET:POS	son
un	DET:ART	un
souvenez	VER:pres	souvenir
«	PUN:cit	«
Votre	NAM	votre
trouvé	VER:pper	trouver
»	PUN:cit	»
vous	PRO:PER	vous
quelques	PRO:IND	quelque
,	PUN	,
le	DET:ART	le
Pendant	VER:ppre	pendre
d'	PRP	de
une	DET:ART	un
s'	PRO:PER	se
était	VER:impf	être
avait	VER:impf	avoir
que	KON	que
longtemps	ADV	longtemps
écriture	NOM	écriture
jeune	ADJ	jeune
cru	VER:pper	croire
sur	PRP	sur
,	PUN	,
fille	NOM	fille
homme	NOM	homme
et	KON	et
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
esprit	NOM	esprit
étaient	VER:impf	être
elle	PRO:PER	elle
.	SENT	.
doña	NOM	doña
supposition	NOM	supposition
bientôt	ADV	bientôt
avait	VER:impf	avoir
en	PRP	en
dit	VER:pper	dire
sauveur	NOM	sauveur
-vous	PRO:PER	vous
fortement	ADV	fortement
son	DET:POS	son
la	DET:ART	le
de	PRP	de
de	PRP	de
même	ADJ	même
sauveur	ADJ	sauveur
mots	NOM	mot
fille	NOM	fille
élégante	ADJ	élégant
Sur	PRP	sur
instant	NOM	instant
partez	VER:pres	partir
revoir	VER:infi	revoir
Vous	NAM	vous
occupé	VER:pper	occuper
étaient	VER:impf	être
,	PUN	,
,	PUN	,
fine	ADJ	fin
avait	VER:impf	avoir
cette	PRO:DEM	ce
rencontre	NOM	rencontre
ce	PRO:DEM	ce
ces	PRO:DEM	ce
jeune	ADJ	jeune
que	PRO:REL	que
:	PUN	:
la	DET:ART	le
la	DET:ART	le
quatre	NUM	quatre
l'	DET:ART	le
cette	PRO:DEM	ce
papier	NOM	papier
un	DET:ART	un
prie-Dieu	NOM	prie-dieu
et	KON	et
<EOS>	<EOS>	<EOS>
<SEG>
avec	PRP	avec
lui	PRO:PER	lui
à	PRP	à
Elle	PRO:PER	elle
été	VER:pper	être
voudra	VER:futu	vouloir
-même	ADJ	même
si	ADV	si
,	PUN	,
de	PRP	de
<EOS>	<EOS>	<EOS>
ou	KON	ou
Cœur-Loyal	NAM	cœur-loyal
pensée	NOM	pensée
<EOS>	<EOS>	<EOS>
humain	ADJ	humain
voulu	VER:pper	vouloir
ces	PRO:DEM	ce
en	PRO:PER	en
,	PUN	,
.	SENT	.
promptement	ADV	promptement
avoir	VER:infi	avoir
serait-il	VER:cond	serait-il
après	PRP	après
ainsi	ADV	ainsi
l'	DET:ART	le
par	PRP	par
voir	VER:infi	voir
fur	NOM	fur
le	PRO:PER	le
au	PRP:det	au
aurait	VER:cond	avoir
fût	VER:subi	être
l'	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
Pourquoi	ADV	pourquoi
savait	VER:impf	savoir
.	SENT	.
et	KON	et
effaçait	VER:impf	effacer
Quelle	PRO:REL	quel
quel	PRO:REL	quel
eût	VER:subi	avoir
ne	ADV	ne
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
absurde	ADJ	absurde
but	VER:simp	boire
,	PUN	,
que	KON	que
il	PRO:PER	il
sa	DET:POS	son
grandissait	VER:impf	grandir
le	DET:ART	le
de	PRP	de
ces	PRO:DEM	ce
Elle	PRO:PER	elle
.	SENT	.
cela	PRO:DEM	cela
Dans	PRP	dans
le	DET:ART	le
comme	KON	comme
Mexico	NAM	mexico
se	PRO:PER	se
dans	PRP	dans
,	PUN	,
inconséquences	NOM	inconséquence
le	PRO:PER	le
éloigné	VER:pper	éloigner
,	PUN	,
on	PRO:PER	on
y	PRO:PER	y
conséquences	NOM	conséquence
chasseur	NOM	chasseur
sauvée	VER:pper	sauver
de	PRP	de
le	DET:ART	le
mesure	NOM	mesure
de	PRP	de
?	SENT	?
?	SENT	?
une	NUM	un
Cœur-Loyal	NAM	cœur-loyal
l'	DET:ART	le
aventure	NOM	aventure
elle	PRO:PER	elle
,	PUN	,
<EOS>	<EOS>	<EOS>
pas	ADV	pas
qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
probabilité	NOM	probabilité
causer	VER:infi	causer
s'	PRO:PER	se
Mais	KON	mais
?	SENT	?
esprit	NOM	esprit
<SEG>
sa	DET:POS	son
de	PRP	de
bientôt	ADV	bientôt
pauvre	ADJ	pauvre
serait	VER:cond	être
,	PUN	,
Là	ADV	là
regard	NOM	regard
cette	PRO:DEM	ce
de	PRP	de
son	DET:POS	son
Elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
sont	VER:pres	être
avec	PRP	avec
et	KON	et
,	PUN	,
chose	NOM	chose
autre	ADJ	autre
son	DET:POS	son
,	PUN	,
les	DET:ART	le
Quoi	PRO	quoi
se	PRO:PER	se
désir	NOM	désir
,	PUN	,
le	PRO:PER	le
revoir	VER:infi	revoir
amour	NOM	amour
qui	PRO:REL	qui
baissait	VER:impf	baisser
entendre	VER:infi	entendre
.	SENT	.
laquelle	PRO:REL	lequel
si	ADV	si
devant	PRP	devant
aux	PRP:det	au
<EOS>	<EOS>	<EOS>
jeunes	ADJ	jeune
<EOS>	<EOS>	<EOS>
Cependant	ADV	cependant
le	PRO:PER	le
;	PUN	;
recueillement	NOM	recueillement
impossibilité	NOM	impossibilité
que	KON	que
Un	DET:ART	un
la	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
le	DET:ART	le
tête	NOM	tête
une	DET:ART	un
filles	NOM	fille
l'	DET:ART	le
jeunes	ADJ	jeune
?	SENT	?
?	SENT	?
chose	NOM	chose
,	PUN	,
de	PRP	de
peut-être	ADV	peut-être
<EOS>	<EOS>	<EOS>
si	ADV	si
parle	VER:pres	parler
.	SENT	.
toutes	PRO:IND	tout
espérait	VER:impf	espérer
fier	VER:infi	fier
voix	NOM	voix
lui	PRO:PER	lui
.	SENT	.
divine	ADJ	divin
la	DET:ART	le
Mais	KON	mais
découragement	NOM	découragement
accompli	VER:pper	accomplir
,	PUN	,
dressait	VER:impf	dresser
voir	VER:infi	voir
dans	PRP	dans
comment	ADV	comment
doux	ADJ	doux
.	SENT	.
s'	PRO:PER	se
pas	ADV	pas
disait	VER:impf	dire
pour	PRP	pour
ainsi	ADV	ainsi
au	PRP:det	au
voix	NOM	voix
quelque	PRO:IND	quelque
fond	NOM	fond
<EOS>	<EOS>	<EOS>
enfant	NOM	enfant
filles	NOM	fille
enivrer	VER:infi	enivrer
son	DET:POS	son
cœur	NOM	cœur
<SEG>
jamais	ADV	jamais
après	PRP	après
tout	ADV	tout
,	PUN	,
doute	VER:pres	douter
L'	DET:ART	le
face	NOM	face
amour	NOM	amour
sourit	VER:pres	sourire
un	DET:ART	un
La	DET:ART	le
soir	NOM	soir
préparait	VER:impf	préparer
,	PUN	,
à	PRP	à
à	PRP	à
sur	PRP	sur
il	PRO:PER	il
qui	PRO:REL	qui
aux	PRP:det	au
.	SENT	.
remettrait	VER:cond	remettre
l'	DET:ART	le
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
quelquefois	ADV	quelquefois
enfin	ADV	enfin
.	SENT	.
Luz	NAM	luz
chasse	NOM	chasse
son	DET:POS	son
peine	NOM	peine
sa	DET:POS	son
la	DET:ART	le
se	PRO:PER	se
À	PRP	à
repos	NOM	repos
ne	ADV	ne
oncle	NOM	oncle
fille	NOM	fille
tente	NOM	tente
avait	VER:impf	avoir
jours	NOM	jour
du	PRP:det	du
abeilles	NOM	abeille
levait	VER:impf	lever
jeune	ADJ	jeune
XIII	NUM	xiii
retirant	VER:ppre	retirer
qui	PRO:REL	qui
Doña	NAM	doña
camp	NOM	camp
Quatre	NUM	quatre
face	NOM	face
véritable	ADJ	véritable
Cœur-Loyal	NAM	cœur-loyal
dans	PRP	dans
.	SENT	.
livrer	VER:infi	livrer
pensif	ADJ	pensif
,	PUN	,
trouvé	VER:pper	trouver
danger	NOM	danger
la	DET:ART	le
,	PUN	,
incident	NOM	incident
se	PRO:PER	se
soleil	NOM	soleil
.	SENT	.
le	DET:ART	le
établissement	NOM	établissement
se	PRO:PER	se
à	PRP	à
se	PRO:PER	se
désespère	VER:pres	désespérer
la	DET:ART	le
au	PRP:det	au
le	DET:ART	le
mettre	VER:infi	mettre
les	PRO:PER	la|le
