bonhomme	NOM	bonhomme
père	NOM	père
de	PRP	de
que	KON	que
par	PRP	par
lui	PRO:PER	lui
pas	ADV	pas
tache	NOM	tache
garder	VER:infi	garder
croyait	VER:impf	croire
ne	ADV	ne
voulu	VER:pper	vouloir
même	ADV	même
la	DET:ART	le
pas	ADV	pas
opinion	NOM	opinion
aperçue	VER:pper	apercevoir
découvrir	VER:infi	découvrir
sa	DET:POS	son
de	PRP	de
frère	NOM	frère
tout	PRO:IND	tout
il	PRO:PER	il
ne	ADV	ne
au	PRP:det	au
son	DET:POS	son
ne	ADV	ne
guère	ADV	guère
aujourd'hui	ADV	aujourd'hui
,	PUN	,
lui	PRO:PER	lui
qu'	KON	que
sût	VER:subi	savoir
plus	ADV	plus
le	DET:ART	le
,	PUN	,
tous	PRO:IND	tout
pouvait	VER:impf	pouvoir
plus	ADV	plus
Jean	NAM	jean
<SEG>
entraînée	VER:pper	entraîner
<EOS>	<EOS>	<EOS>
un	DET:ART	un
femme	NOM	femme
la	DET:ART	le
qu'	PRO:REL	que
d'	PRP	de
?	SENT	?
rien	ADV	rien
et	KON	et
,	PUN	,
sereine	ADJ	serein
que	KON	que
sa	DET:POS	son
supporter	NOM	supporter
en	PRP	en
elle	PRO:PER	elle
,	PUN	,
souvenirs	NOM	souvenir
pût	VER:subi	pouvoir
elle	PRO:PER	elle
Comment	ADV	comment
âme	NOM	âme
près	ADV	près
troublée	ADJ	troublé
sûre	ADJ	sûr
elle	PRO:PER	elle
croire	VER:infi	croire
apparût	VER:subi	apparaître
droit	ADJ	droit
de	PRP	de
!	SENT	!
qu'	PRO:REL	que
elle	PRO:PER	elle
était	VER:impf	être
pourrait-il	ADJ	pourrait-il
,	PUN	,
!	SENT	!
d'	PRP	de
elle	PRO:PER	elle
sans	PRP	sans
regardant	ADJ	regardant
seul	ADJ	seul
possible	ADJ	possible
de	PRP	de
lui	PRO:PER	lui
comme	KON	comme
de	PRP	de
pourtant	ADV	pourtant
ses	DET:POS	son
,	PUN	,
et	KON	et
,	PUN	,
,	PUN	,
par	PRP	par
la	DET:ART	le
passion	NOM	passion
un	DET:ART	un
de	PRP	de
tous	PRO:IND	tout
cœur	NOM	cœur
étranger	ADJ	étranger
tomber	VER:infi	tomber
frère	NOM	frère
et	KON	et
comme	KON	comme
enfanté	VER:pper	enfanter
Comme	KON	comme
d'	PRP	de
plus	ADV	plus
,	PUN	,
avait	VER:impf	avoir
caresse	NOM	caresse
des	PRP:det	du
la	DET:ART	le
,	PUN	,
tard	ADV	tard
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
,	PUN	,
remords	NOM	remords
les	DET:ART	le
,	PUN	,
jours	NOM	jour
vivre	VER:infi	vivre
son	DET:POS	son
pure	ADJ	pur
une	DET:ART	un
conscience	NOM	conscience
d'	PRP	de
calme	ADJ	calme
elle	PRO:PER	elle
paraissait	VER:impf	paraître
,	PUN	,
d'	PRP	de
<EOS>	<EOS>	<EOS>
n'	ADV	ne
Était-il	NOM	était-il
une	DET:ART	un
<SEG>
,	PUN	,
comme	ADV	comme
avait	VER:impf	avoir
peine	NOM	peine
Certes	ADV	certes
faute	NOM	faute
reconnaître	VER:infi	reconnaître
,	PUN	,
à	PRP	à
peu	ADV	peu
pleuré	VER:pper	pleurer
<EOS>	<EOS>	<EOS>
homme	NOM	homme
oubli	NOM	oubli
jadis	ADV	jadis
ils	PRO:PER	il
qui	PRO:REL	qui
-ce	PRO:DEM	ce
ont	VER:pres	avoir
elle	PRO:PER	elle
avaient	VER:impf	avoir
ils	PRO:PER	il
femmes	NOM	femme
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
leur	DET:POS	leur
la	PRO:PER	la
à	PRP	à
toutes	PRO:IND	tout
<EOS>	<EOS>	<EOS>
cette	PRO:DEM	ce
Ah	INT	ah
!	SENT	!
effacés	VER:pper	effacer
leur	DET:POS	leur
efface	VER:pres	effacer
torturer	VER:infi	torturer
dans	PRP	dans
à	PRP	à
temps	NOM	temps
peu	ADV	peu
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
puis	ADV	puis
les	DET:ART	le
presque	ADV	presque
fait	VER:pres	faire
donné	VER:pper	donner
ont	VER:pres	avoir
?	SENT	?
.	SENT	.
avait	VER:impf	avoir
s'	PRO:PER	se
tout	PRO:IND	tout
après	PRP	après
remords	NOM	remords
que	PRO:REL	que
elles	PRO:PER	elle
,	PUN	,
Est	VER:pres	être
et	KON	et
,	PUN	,
corps	NOM	corps
,	PUN	,
étaient	VER:impf	être
,	PUN	,
,	PUN	,
!	SENT	!
<EOS>	<EOS>	<EOS>
les	DET:ART	le
leur	PRO:PER	lui
premiers	NUM	premier
dû	VER:pper	devoir
,	PUN	,
,	PUN	,
l'	PRO:PER	la|le
,	PUN	,
quelques	PRO:IND	quelque
et	KON	et
faculté	NOM	faculté
!	SENT	!
n'	ADV	ne
pas	ADV	pas
oubliée	VER:pper	oublier
tout	ADV	tout
s'	PRO:PER	se
années	NOM	année
prodigieuse	ADJ	prodigieux
toutes	PRO:IND	tout
,	PUN	,
remords	NOM	remords
.	SENT	.
les	DET:ART	le
,	PUN	,
,	PUN	,
d'	PRP	de
bouche	NOM	bouche
les	DET:ART	le
<SEG>
maison	NOM	maison
orage	NOM	orage
.	SENT	.
sa	DET:POS	son
vie	NOM	vie
<EOS>	<EOS>	<EOS>
aller	VER:infi	aller
,	PUN	,
verre	NOM	verre
qu'	KON	que
,	PUN	,
d'	PRP	de
il	PRO:PER	il
comme	ADV	comme
un	DET:ART	un
comme	ADV	comme
,	PUN	,
frappe	VER:pres	frapper
.	SENT	.
,	PUN	,
murs	NOM	mur
?	SENT	?
très	ADV	très
sa	DET:POS	son
demeurer	VER:infi	demeurer
chambre	NOM	chambre
,	PUN	,
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
son	DET:POS	son
amour	NOM	amour
Et	KON	et
et	KON	et
à	PRP	à
comme	ADV	comme
le	DET:ART	le
se	PRO:PER	se
,	PUN	,
les	DET:ART	le
boire	VER:infi	boire
souvient	VER:pres	souvenir
pouvait	VER:impf	pouvoir
sentait	VER:impf	sentir
recommence	VER:pres	recommencer
alluma	VER:simp	allumer
sa	DET:POS	son
sur	PRP	sur
ainsi	ADV	ainsi
un	DET:ART	un
nuage	NOM	nuage
nouveau	ADJ	nouveau
tête	NOM	tête
avant	ADV	avant
calme	VER:pres	calmer
il	PRO:PER	il
la	DET:ART	le
l'	DET:ART	le
plus	ADV	plus
peser	VER:infi	peser
.	SENT	.
avait	VER:impf	avoir
l'	PRO:PER	la|le
?	SENT	?
et	KON	et
d'	PRP	de
,	PUN	,
Le	DET:ART	le
dans	PRP	dans
-on	PRO:PER	on
baiser	NOM	baiser
<EOS>	<EOS>	<EOS>
Se	PRO:PER	se
ciel	NOM	ciel
toit	NOM	toit
la	DET:ART	le
<EOS>	<EOS>	<EOS>
écrasait	VER:impf	écraser
père	NOM	père
Cette	PRO:DEM	ce
un	DET:ART	un
baiser	VER:infi	baiser
foudre	NOM	foudre
bougie	NOM	bougie
comme	KON	comme
de	PRP	de
de	PRP	de
!	SENT	!
maison	NOM	maison
étouffer	VER:infi	étouffer
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
soif	NOM	soif
Pierre	NAM	pierre
afin	KON	afin
puis	ADV	puis
le	DET:ART	le
Il	PRO:PER	il
la	DET:ART	le
passe	VER:pres	passer
ne	ADV	ne
<SEG>
un	DET:ART	un
la	DET:ART	le
fraîche	ADJ	frais
la	DET:ART	le
il	PRO:PER	il
pleine	ADJ	plein
;	PUN	;
de	PRP	de
horloge	NOM	horloge
de	PRP	de
à	PRP	à
.	SENT	.
chemise	NOM	chemise
en	PRP	en
coureur	NOM	coureur
puis	ADV	puis
d'	PRP	de
.	SENT	.
,	PUN	,
et	KON	et
où	PRO:REL	où
carafe	NOM	carafe
fut	VER:simp	être
puis	ADV	puis
il	PRO:PER	il
courant	NOM	courant
cessé	VER:pper	cesser
un	DET:ART	un
un	NUM	un
d'	PRP	de
l'	DET:ART	le
,	PUN	,
sur	PRP	sur
comme	KON	comme
le	DET:ART	le
à	PRP	à
de	PRP	de
cuisine	NOM	cuisine
il	PRO:PER	il
cette	PRO:DEM	ce
s'	PRO:PER	se
sans	PRP	sans
il	PRO:PER	il
longues	ADJ	longue
en	PRO:PER	en
,	PUN	,
.	SENT	.
d'	PRP	de
émut	VER:simp	émouvoir
,	PUN	,
remuer	VER:infi	remuer
remontait	VER:impf	remonter
but	VER:simp	boire
par	PRP	par
les	DET:ART	le
descendit	VER:simp	descendre
escalier	NOM	escalier
eau	NOM	eau
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
bruits	NOM	bruit
demeure	NOM	demeure
gorgées	NOM	gorgée
<EOS>	<EOS>	<EOS>
avec	PRP	avec
la	DET:ART	le
l'	PRO:PER	la|le
comme	KON	comme
étages	NOM	étage
il	PRO:PER	il
marche	NOM	marche
une	DET:ART	un
distingua	VER:simp	distinguer
,	PUN	,
essoufflé	ADJ	essoufflé
un	NUM	un
,	PUN	,
Il	PRO:PER	il
eut	VER:simp	avoir
,	PUN	,
circulait	VER:impf	circuler
verre	NOM	verre
air	NOM	air
,	PUN	,
de	PRP	de
filtre	NOM	filtre
deux	NUM	deux
,	PUN	,
<EOS>	<EOS>	<EOS>
moindres	ADJ	moindre
silence	NOM	silence
les	DET:ART	le
Quand	KON	quand
,	PUN	,
au	PRP:det	au
abord	NOM	abord
assit	VER:simp	asseoir
de	PRP	de
l'	DET:ART	le
salle	NOM	salle
<SEG>
en	PRP	en
le	DET:ART	le
elle	PRO:PER	elle
seconde	NUM	second
,	PUN	,
et	KON	et
doute	NOM	doute
dont	PRO:REL	dont
et	KON	et
de	PRP	de
idée	NOM	idée
,	PUN	,
dur	ADJ	dur
qui	PRO:REL	qui
crispé	VER:pper	crisper
père	NOM	père
ces	PRO:DEM	ce
aucun	PRO:IND	aucun
,	PUN	,
celui	PRO:DEM	celui
,	PUN	,
léger	ADJ	léger
,	PUN	,
ils	PRO:PER	il
ne	ADV	ne
autre	ADJ	autre
le	DET:ART	le
de	PRP	de
lui	PRO:PER	lui
de	PRP	de
manger	VER:infi	manger
seulement	ADV	seulement
ronflaient	VER:impf	ronfler
Puis	ADV	puis
vieux	NOM	vieux
le	DET:ART	le
entendit	VER:simp	entendre
fut	VER:simp	être
fils	NOM	fil|fils
son	DET:POS	son
les	PRO:PER	la|le
,	PUN	,
jaillir	VER:infi	jaillir
!	SENT	!
,	PUN	,
étaient	VER:impf	être
<EOS>	<EOS>	<EOS>
nouveau	ADJ	nouveau
dans	PRP	dans
n'	ADV	ne
court	ADJ	court
et	KON	et
,	PUN	,
par	PRP	par
même	ADJ	même
venait	VER:impf	venir
père	NOM	père
seconde	NUM	second
de	PRP	de
deux	NUM	deux
battement	NOM	battement
le	DET:ART	le
il	PRO:PER	il
,	PUN	,
logis	NOM	logis
en	PRP	en
l'	DET:ART	le
ronflement	NOM	ronflement
ne	ADV	ne
l'	DET:ART	le
de	PRP	de
comme	KON	comme
;	PUN	;
ce	PRO:DEM	ce
ronflement	NOM	ronflement
un	DET:ART	un
pénible	ADJ	pénible
Aucun	PRO:IND	aucun
<EOS>	<EOS>	<EOS>
rien	ADV	rien
sans	PRP	sans
cette	PRO:DEM	ce
,	PUN	,
hommes	NOM	homme
un	DET:ART	un
un	NOM	un
lien	NOM	lien
lui	PRO:PER	lui
plus	ADV	plus
unissait	VER:impf	unir
paraissait	VER:impf	paraître
si	KON	si
même	ADV	même
à	PRP	à
.	SENT	.
,	PUN	,
il	PRO:PER	il
que	KON	que
et	KON	et
grandir	VER:infi	grandir
<SEG>
mensonge	NOM	mensonge
étrangères	ADJ	étranger
faisait	VER:impf	faire
aimer	VER:infi	aimer
fils	NOM	fil|fils
,	PUN	,
aux	PRP:det	au
paternel	ADJ	paternel
parce	KON	parce
Ils	PRO:PER	il
et	KON	et
tendresse	NOM	tendresse
l'	DET:ART	le
une	NOM	un
sang	NOM	sang
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
personnes	NOM	personne
père	NOM	père
nées	VER:pper	naître
du	PRP:det	du
ensemble	ADV	ensemble
croyaient	VER:impf	croire
réjouissaient	VER:impf	réjouir
qu'	KON	que
cet	PRO:DEM	ce
attendrissaient	VER:impf	attendrir
eût	VER:subi	avoir
grandi	VER:pper	grandir
ne	ADV	ne
mêmes	ADJ	même
deux	NUM	deux
était	VER:impf	être
leurs	DET:POS	leur
amour	NOM	amour
choses	NOM	chose
autre	ADJ	autre
eux	PRO:PER	eux
Ils	PRO:PER	il
un	DET:ART	un
que	KON	que
deux	NUM	deux
à	PRP	à
pas	ADV	pas
<EOS>	<EOS>	<EOS>
embrassaient	VER:impf	embrasser
des	PRP:det	du
<EOS>	<EOS>	<EOS>
amour	NOM	amour
comme	KON	comme
que	KON	que
dévoiler	VER:infi	dévoiler
pas	ADV	pas
plus	ADV	plus
et	KON	et
se	PRO:PER	se
Et	KON	et
entre	PRP	entre
.	SENT	.
se	PRO:PER	se
mensonge	NOM	mensonge
monde	NOM	monde
,	PUN	,
cet	PRO:DEM	ce
le	DET:ART	le
C'	PRO:DEM	ce
ce	PRO:DEM	ce
mensonge	NOM	mensonge
avec	PRP	avec
s'	PRO:PER	se
si	KON	si
à	PRP	à
pouvaient	VER:impf	pouvoir
extrémités	NOM	extrémité
.	SENT	.
impossible	ADJ	impossible
,	PUN	,
le	PRO:PER	le
,	PUN	,
parlaient	VER:impf	parler
coulé	VER:pper	couler
l'	DET:ART	le
s'	PRO:PER	se
ils	PRO:PER	il
et	KON	et
être	VER:infi	être
veines	NOM	veine
qui	PRO:REL	qui
.	SENT	.
ce	PRO:DEM	ce
même	ADJ	même
avait	VER:impf	avoir
filial	ADJ	filial
savaient	VER:impf	savoir
un	DET:ART	un
!	SENT	!
<EOS>	<EOS>	<EOS>
dans	PRP	dans
un	DET:ART	un
et	KON	et
<SEG>
fils	NOM	fil|fils
la	DET:ART	le
?	SENT	?
pour	PRP	pour
vont	VER:pres	aller
une	DET:ART	un
que	KON	que
<EOS>	<EOS>	<EOS>
,	PUN	,
du	PRP:det	du
,	PUN	,
Jean	NAM	jean
et	KON	et
jamais	ADV	jamais
exister	VER:infi	exister
personne	ADV	personne
même	ADJ	même
,	PUN	,
connaîtrait	VER:cond	connaître
nez	NOM	nez
de	PRP	de
!	SENT	!
médecin	NOM	médecin
la	DET:ART	le
peu	ADV	peu
chose	NOM	chose
père	NOM	père
il	PRO:PER	il
vrai	ADJ	vrai
,	PUN	,
,	PUN	,
Pourtant	ADV	pourtant
?	SENT	?
<EOS>	<EOS>	<EOS>
à	PRP	à
courbure	NOM	courbure
reconnaître	VER:infi	reconnaître
s'	PRO:PER	se
pourtant	ADV	pourtant
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
.	SENT	.
du	PRP:det	du
ne	ADV	ne
ressemblances	NOM	ressemblance
le	DET:ART	le
savoir	NOM	savoir
Comment	ADV	comment
pouvait	VER:impf	pouvoir
descend	VER:pres	descendre
aïeul	NOM	aïeul
qui	PRO:REL	qui
mâchoire	NOM	mâchoire
Ah	INT	ah
de	PRP	de
aux	PRP:det	au
la	DET:ART	le
lui	PRO:PER	lui
si	ADV	si
l'	DET:ART	le
entre	PRP	entre
,	PUN	,
directement	ADV	directement
race	NOM	race
fallu	VER:pper	falloir
arrière-petits-fils	NOM	arrière-petits-fils
une	DET:ART	un
de	PRP	de
ressemblance	NOM	ressemblance
,	PUN	,
,	PUN	,
son	DET:POS	son
l'	DET:ART	le
montrant	VER:ppre	montrer
une	NUM	un
toute	PRO:IND	tout
mystérieuses	ADJ	mystérieux
<EOS>	<EOS>	<EOS>
légère	ADJ	léger
de	PRP	de
trompait	VER:impf	tromper
Il	PRO:PER	il
le	DET:ART	le
si	KON	si
.	SENT	.
cela	PRO:DEM	cela
se	PRO:PER	se
que	KON	que
,	PUN	,
ces	PRO:DEM	ce
lui	PRO:PER	lui
,	PUN	,
écartement	NOM	écartement
baiser	NOM	baiser
même	ADV	même
forme	NOM	forme
<EOS>	<EOS>	<EOS>
que	KON	que
aurait	VER:cond	avoir
<SEG>
d'	PRP	de
ou	KON	ou
pour	PRP	pour
mit	VER:simp	mettre
,	PUN	,
,	PUN	,
découvrir	VER:infi	découvrir
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
monter	VER:infi	monter
indications	NOM	indication
escalier	NOM	escalier
non	ADV	non
avait	VER:impf	avoir
bien	ADV	bien
,	PUN	,
.	SENT	.
se	PRO:PER	se
.	SENT	.
des	PRP:det	du
.	SENT	.
rentrer	VER:infi	rentrer
rien	NOM	rien
sa	DET:POS	son
ne	ADV	ne
un	DET:ART	un
un	DET:ART	un
pour	PRP	pour
,	PUN	,
manière	NOM	manière
signe	NOM	signe
passant	VER:ppre	passer
ayant	VER:ppre	avoir
un	DET:ART	un
une	DET:ART	un
habitude	NOM	habitude
à	PRP	à
rappelait	VER:impf	rappeler
aucune	PRO:IND	aucun
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
des	PRP:det	du
songeant	VER:ppre	songer
se	PRO:PER	se
,	PUN	,
ces	PRO:DEM	ce
observé	VER:pper	observer
,	PUN	,
<EOS>	<EOS>	<EOS>
quelconque	ADJ	quelconque
être	VER:infi	être
leva	VER:simp	lever
toujours	ADV	toujours
un	DET:ART	un
caractéristique	ADJ	caractéristique
regardé	VER:pper	regarder
encore	ADV	encore
Il	PRO:PER	il
,	PUN	,
nature	NOM	nature
à	PRP	à
et	KON	et
une	DET:ART	un
moins	ADV	moins
transmis	VER:pper	transmettre
se	PRO:PER	se
,	PUN	,
et	KON	et
dans	PRP	dans
lents	ADJ	lent
Il	PRO:PER	il
yeux	NOM	œil
,	PUN	,
œil	NOM	œil
n'	ADV	ne
,	PUN	,
dents	NOM	dent
.	SENT	.
<EOS>	<EOS>	<EOS>
mal	ADV	mal
exercé	VER:pper	exercer
des	PRP:det	du
pour	PRP	pour
,	PUN	,
chambre	NOM	chambre
Mais	KON	mais
la	DET:ART	le
geste	NOM	geste
cherchait	VER:impf	chercher
poils	NOM	poil
En	PRO:PER	en
imperceptibles	ADJ	imperceptible
mal	ADV	mal
,	PUN	,
rien	ADV	rien
devant	PRP	devant
raison	NOM	raison
goût	NOM	goût
pas	ADV	pas
,	PUN	,
<SEG>
saisirait	VER:cond	saisir
,	PUN	,
arrêta	VER:simp	arrêter
ne	ADV	ne
ouvrir	VER:infi	ouvrir
éveillait	VER:impf	éveiller
longuement	ADV	longuement
que	KON	que
le	DET:ART	le
,	PUN	,
existait	VER:impf	exister
Il	PRO:PER	il
le	DET:ART	le
pas	ADV	pas
sa	DET:POS	son
;	PUN	;
l'	PRO:PER	la|le
de	PRP	de
dormant	VER:ppre	dormir
frère	NOM	frère
a	VER:pres	avoir
main	NOM	main
échapperait	VER:cond	échapper
,	PUN	,
ainsi	ADV	ainsi
en	PRP	en
appréciable	ADJ	appréciable
,	PUN	,
,	PUN	,
tendue	VER:pper	tendre
.	SENT	.
apaisée	VER:pper	apaiser
surprendre	VER:infi	surprendre
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
reposent	VER:pres	reposer
,	PUN	,
Un	DET:ART	un
sommeil	NOM	sommeil
désir	NOM	désir
disparu	VER:pper	disparaître
pour	PRP	pour
.	SENT	.
Jean	NAM	jean
la	DET:ART	le
vie	NOM	vie
son	DET:POS	son
<EOS>	<EOS>	<EOS>
regarder	VER:infi	regarder
toute	PRO:IND	tout
détendus	VER:pper	détendre
traits	NOM	trait
la	DET:ART	le
,	PUN	,
si	KON	si
pendant	PRP	pendant
net	ADV	net
de	PRP	de
figure	NOM	figure
les	DET:ART	le
s'	PRO:PER	se
le	PRO:PER	le
de	PRP	de
Mais	KON	mais
,	PUN	,
physionomie	NOM	physionomie
de	PRP	de
impérieux	ADJ	impérieux
de	PRP	de
ressemblance	NOM	ressemblance
voir	VER:infi	voir
lui	PRO:PER	lui
de	PRP	de
grimace	NOM	grimace
de	PRP	de
le	PRO:PER	le
la	DET:ART	le
,	PUN	,
lui	PRO:PER	lui
secret	NOM	secret
tout	ADV	tout
quelque	PRO:IND	quelque
porte	NOM	porte
se	PRO:PER	se
et	KON	et
la	DET:ART	le
surgir	VER:infi	surgir
que	KON	que
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
si	KON	si
que	KON	que
suite	NOM	suite
pendant	VER:ppre	pendre
la	DET:ART	le
.	SENT	.
de	PRP	de
venait	VER:impf	venir
Jean	NAM	jean
elle	PRO:PER	elle
<SEG>
à	PRP	à
réclamer	VER:infi	réclamer
et	KON	et
fiole	NOM	fiole
venir	VER:infi	venir
calmer	VER:infi	calmer
laudanum	NOM	laudanum
,	PUN	,
lui	PRO:PER	lui
-là	ADV	là
un	DET:ART	un
d'	PRP	de
les	DET:ART	le
que	KON	que
Comment	ADV	comment
sa	DET:POS	son
comme	KON	comme
prétexte	NOM	prétexte
?	SENT	?
voleur	NOM	voleur
sur	PRP	sur
dormait	VER:impf	dormir
<EOS>	<EOS>	<EOS>
à	PRP	à
dirait-il	VER:cond	dirait-il
tout	ADV	tout
-même	ADJ	même
plus	ADV	plus
<EOS>	<EOS>	<EOS>
bouche	NOM	bouche
<EOS>	<EOS>	<EOS>
un	DET:ART	un
Donc	ADV	donc
.	SENT	.
doigts	NOM	doigt
,	PUN	,
cherchant	VER:ppre	chercher
son	DET:POS	son
il	PRO:PER	il
avait	VER:impf	avoir
huit	NUM	huit
Il	PRO:PER	il
une	DET:ART	un
nuit	NOM	nuit
furtif	ADJ	furtif
pour	PRP	pour
prêté	VER:pper	prêter
se	PRO:PER	se
et	KON	et
drogue	NOM	drogue
la	DET:ART	le
il	PRO:PER	il
tôt	ADV	tôt
entra	VER:simp	entrer
cette	PRO:DEM	ce
rage	NOM	rage
Jean	NAM	jean
cette	PRO:DEM	ce
debout	ADV	debout
Il	PRO:PER	il
Il	PRO:PER	il
,	PUN	,
.	SENT	.
.	SENT	.
frère	NOM	frère
une	DET:ART	un
une	DET:ART	un
de	PRP	de
?	SENT	?
<EOS>	<EOS>	<EOS>
,	PUN	,
de	PRP	de
la	DET:ART	le
mais	KON	mais
,	PUN	,
visite	NOM	visite
entrouverte	VER:pper	entrouvrir
un	DET:ART	un
pouvait	VER:impf	pouvoir
,	PUN	,
<EOS>	<EOS>	<EOS>
crispés	VER:pper	crisper
que	PRO:REL	que
rappela	VER:simp	rappeler
,	PUN	,
souffrir	VER:infi	souffrir
,	PUN	,
serrure	NOM	serrure
coup	NOM	coup
jours	NOM	jour
<EOS>	<EOS>	<EOS>
,	PUN	,
expliquer	VER:infi	expliquer
,	PUN	,
raison	NOM	raison
demeurait	VER:impf	demeurer
dents	NOM	dent
,	PUN	,
pied	NOM	pied
.	SENT	.
<SEG>
dans	PRP	dans
,	PUN	,
linge	NOM	linge
fois	NOM	fois
<EOS>	<EOS>	<EOS>
ne	ADV	ne
trouvât	VER:subi	trouver
contemplait	VER:impf	contempler
avide	ADJ	avide
.	SENT	.
cheveux	NOM	cheveu
-là	ADV	là
d'	PRP	de
le	DET:ART	le
portrait	NOM	portrait
le	DET:ART	le
<EOS>	<EOS>	<EOS>
mais	KON	mais
blonds	ADJ	blond
et	KON	et
et	KON	et
penché	VER:pper	pencher
<EOS>	<EOS>	<EOS>
fallait	VER:impf	falloir
ressemblait	VER:impf	ressembler
faisaient	VER:impf	faire
vers	PRP	vers
éveilla	VER:simp	éveiller
Sa	DET:POS	son
sommeil	NOM	sommeil
!	SENT	!
,	PUN	,
œil	NOM	œil
;	PUN	;
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
et	KON	et
pas	ADV	pas
,	PUN	,
or	NOM	or
du	PRP:det	du
Non	ADV	non
voyant	NOM	voyant
blanc	ADJ	blanc
sur	PRP	sur
cessa	VER:simp	cesser
d'	PRP	de
.	SENT	.
un	DET:ART	un
la	DET:ART	le
peut-être	ADV	peut-être
il	PRO:PER	il
Maréchal	NAM	maréchal
de	PRP	de
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
ses	DET:POS	son
d'	PRP	de
lui	PRO:PER	lui
Il	PRO:PER	il
homme	NOM	homme
.	SENT	.
le	PRO:PER	le
,	PUN	,
qu'	KON	que
à	PRP	à
un	DET:ART	un
petit	ADJ	petit
jeune	ADJ	jeune
,	PUN	,
seconde	NUM	second
,	PUN	,
tache	NOM	tache
le	DET:ART	le
s'	PRO:PER	se
En	PRP	en
ne	ADV	ne
,	PUN	,
animal	ADJ	animal
s'	PRO:PER	se
son	DET:POS	son
Pierre	NAM	pierre
de	PRP	de
.	SENT	.
disparu	VER:pper	disparaître
<EOS>	<EOS>	<EOS>
pour	PRP	pour
point	ADV	point
esprit	NOM	esprit
barbe	NOM	barbe
.	SENT	.
,	PUN	,
Roland	NAM	roland
une	DET:ART	un
ronfler	VER:infi	ronfler
il	PRO:PER	il
souvenir	NOM	souvenir
le	PRO:PER	le
profond	ADJ	profond
éveilla	VER:simp	éveiller
<SEG>
Le	DET:ART	le
bougie	NOM	bougie
referma	VER:simp	refermer
jour	NOM	jour
docteur	NOM	docteur
à	PRP	à
fut	VER:simp	être
son	NOM	son
,	PUN	,
porte	NOM	porte
de	PRP	de
pas	ADV	pas
puis	ADV	puis
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
remua	VER:simp	remuer
,	PUN	,
à	PRP	à
par	PRP	par
pieds	NOM	pied
chambre	NOM	chambre
heures	NOM	heure
vers	PRP	vers
dont	PRO:REL	dont
profond	ADJ	profond
sa	DET:POS	son
la	DET:ART	le
il	PRO:PER	il
qu'	PRO:REL	que
recula	VER:simp	reculer
pénétrant	VER:ppre	pénétrer
<EOS>	<EOS>	<EOS>
Les	DET:ART	le
l'	DET:ART	le
ses	DET:POS	son
par	PRP	par
venir	VER:infi	venir
paupières	NOM	paupière
pendule	NOM	pendule
la	DET:ART	le
Son	DET:POS	son
pointe	NOM	pointe
autre	ADJ	autre
sonnaient	VER:impf	sonner
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
après	PRP	après
coucha	VER:simp	coucher
dans	PRP	dans
<EOS>	<EOS>	<EOS>
sans	PRP	sans
le	DET:ART	le
.	SENT	.
le	DET:ART	le
;	PUN	;
mais	KON	mais
une	NOM	un
lent	ADJ	lent
salle	NOM	salle
,	PUN	,
bruit	NOM	bruit
douterait	VER:cond	douter
et	KON	et
se	PRO:PER	se
présence	NOM	présence
sa	DET:POS	son
il	PRO:PER	il
la	DET:ART	le
,	PUN	,
,	PUN	,
sa	DET:POS	son
ne	ADV	ne
la	DET:ART	le
plus	ADV	plus
sur	PRP	sur
,	PUN	,
timbre	NOM	timbre
il	PRO:PER	il
de	PRP	de
il	PRO:PER	il
.	SENT	.
un	DET:ART	un
des	PRP:det	du
manger	VER:infi	manger
,	PUN	,
lueur	NOM	lueur
,	PUN	,
Alors	ADV	alors
ou	KON	ou
la	DET:ART	le
gêné	VER:pper	gêner
.	SENT	.
avait	VER:impf	avoir
sans	PRP	sans
à	PRP	à
doute	NOM	doute
ne	ADV	ne
retourna	VER:simp	retourner
frère	NOM	frère
<SEG>
en	PRP	en
son	DET:POS	son
eût	VER:subi	avoir
si	KON	si
,	PUN	,
,	PUN	,
faire	VER:infi	faire
Il	PRO:PER	il
grave	ADJ	grave
fond	NOM	fond
des	PRP:det	du
était	VER:impf	être
,	PUN	,
dormeurs	NOM	dormeur
lit	NOM	lit
-là	ADV	là
réfléchir	VER:infi	réfléchir
famille	NOM	famille
de	PRP	de
traversaient	VER:impf	traverser
moins	ADV	moins
montaient	VER:impf	monter
?	SENT	?
