villes	NOM	ville
charge	VER:pres	charger
mis	VER:pper	mettre
deux	NUM	deux
;	PUN	;
<SEG>
Je	PRO:PER	je
,	PUN	,
déjà	ADV	déjà
matinée	NOM	matinée
galerie	NOM	galerie
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
informé	VER:pper	informer
cave	NOM	cave
complètement	ADV	complètement
été	VER:pper	être
ai	VER:pres	avoir
n'	ADV	ne
réflexions	NOM	réflexion
:	PUN	:
chevalier	NOM	chevalier
dans	PRP	dans
--	PUN	--
répondit	VER:simp	répondre
des	PRP:det	du
Le	DET:ART	le
.	SENT	.
qui	PRO:REL	qui
faisant	VER:ppre	faire
qu'	PRO:REL	que
était	VER:impf	être
peut-être	ADV	peut-être
et	KON	et
la	DET:ART	le
Fortune	NOM	fortune
:	PUN	:
muette	ADJ	muet
n'	ADV	ne
.	SENT	.
il	PRO:PER	il
ni	KON	ni
Pistole	NAM	pistole
un	DET:ART	un
dans	PRP	dans
frisson	NOM	frisson
.	SENT	.
enthousiasme	NOM	enthousiasme
.	SENT	.
le	PRO:PER	le
de	PRP	de
comme	ADV	comme
--	PUN	--
point	ADV	point
rampait	VER:impf	ramper
<EOS>	<EOS>	<EOS>
Pistole	NOM	pistole
se	PRO:PER	se
voir	VER:infi	voir
Puis	ADV	puis
entendait	VER:impf	entendre
pas	ADV	pas
vite	ADJ	vite
la	DET:ART	le
silence	NOM	silence
était	VER:impf	être
?	SENT	?
plus	ADV	plus
Ce	PRO:DEM	ce
fit	VER:simp	faire
Est	NOM	est
demanda	VER:simp	demander
qui	PRO:REL	qui
:	PUN	:
<EOS>	<EOS>	<EOS>
petit	ADJ	petit
on	PRO:PER	on
ni	KON	ni
La	DET:ART	le
était	VER:impf	être
le	DET:ART	le
on	PRO:PER	on
n'	ADV	ne
plus	ADV	plus
qui	PRO:REL	qui
eut	VER:simp	avoir
y	PRO:PER	y
pas	ADV	pas
n'	ADV	ne
cavalier	NOM	cavalier
La	DET:ART	le
Notre	DET:POS	notre
,	PUN	,
suivait	VER:impf	suivre
la	DET:ART	le
voix	NOM	voix
<EOS>	<EOS>	<EOS>
son	DET:POS	son
bien	ADV	bien
échauffaient	VER:impf	échauffer
,	PUN	,
dit	VER:pres	dire
Fortune	NAM	fortune
<EOS>	<EOS>	<EOS>
pouvait	VER:impf	pouvoir
l'	DET:ART	le
<SEG>
;	PUN	;
côté	NOM	côté
Tu	PRO:PER	tu
--	PUN	--
c'	PRO:DEM	ce
pensa	VER:simp	penser
,	PUN	,
avait	VER:impf	avoir
dit	VER:pres	dire
aide	NOM	aide
<EOS>	<EOS>	<EOS>
--	PUN	--
tout	ADV	tout
La	DET:ART	le
un	DET:ART	un
dalle	NOM	dalle
--	PUN	--
De	PRP	de
!	SENT	!
une	DET:ART	un
incontinent	ADV	incontinent
<EOS>	<EOS>	<EOS>
Pistole	NAM	pistole
l'	DET:ART	le
attendre	VER:infi	attendre
à	PRP	à
remue	VER:pres	remuer
par	PRP	par
,	PUN	,
mais	KON	mais
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
<EOS>	<EOS>	<EOS>
balbutia	VER:simp	balbutier
--	PUN	--
un	DET:ART	un
,	PUN	,
venait	VER:impf	venir
à	PRP	à
desceller	VER:infi	desceller
,	PUN	,
est	VER:pres	être
longtemps	ADV	longtemps
attendras	VER:futu	attendre
dessous	ADV	dessous
lui	PRO:PER	lui
;	PUN	;
la	DET:ART	le
n'	ADV	ne
grelottait	VER:impf	grelotter
comme	ADV	comme
:	PUN	:
Ah	NAM	ah
dalle	NOM	dalle
il	PRO:PER	il
recevriez	VER:cond	recevoir
d'	PRP	de
ce	PRO:DEM	ce
commença	VER:simp	commencer
la	DET:ART	le
.	SENT	.
vous	PRO:PER	vous
il	PRO:PER	il
en	PRP	en
La	DET:ART	le
dans	PRP	dans
y	PRO:PER	y
mieux	ADV	mieux
quelqu'un	PRO:IND	quelqu'un
J'	PRO:PER	je
Fortune	ADJ	fortune
attendre	VER:infi	attendre
à	PRP	à
est	VER:pres	être
qu'	KON	que
mauvais	ADJ	mauvais
...	PUN	...
nous	PRO:PER	nous
si	KON	si
ici	ADV	ici
.	SENT	.
s'	KON	si
haut	ADV	haut
-là	ADV	là
poignard	NOM	poignard
travailler	VER:infi	travailler
derrière	NOM	derrière
Pistole	NAM	pistole
<EOS>	<EOS>	<EOS>
pas	ADV	pas
dit	VER:pres	dire
tombe	NOM	tombe
.	SENT	.
coup	NOM	coup
aimerais	VER:cond	aimer
on	PRO:PER	on
,	PUN	,
Fortune	ADJ	fortune
.	SENT	.
qui	PRO:REL	qui
<SEG>
!	SENT	!
plus	ADV	plus
répondit	VER:simp	répondre
.	SENT	.
arc-bouta	VER:simp	arc-bouter
ange	NOM	ange
épaules	NOM	épaule
Savoir	VER:infi	savoir
n'	ADV	ne
donc	ADV	donc
Fortune	ADJ	fortune
des	PRP:det	du
dalle	NOM	dalle
diablesse	NOM	diablesse
faire	VER:infi	faire
ma	DET:POS	mon
ne	ADV	ne
,	PUN	,
point	ADV	point
.	SENT	.
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
Pistole	NAM	pistole
un	DET:ART	un
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
La	DET:ART	le
on	PRO:PER	on
poussait	VER:impf	pousser
de	PRP	de
ne	ADV	ne
.	SENT	.
,	PUN	,
il	PRO:PER	il
un	DET:ART	un
femme	NOM	femme
ses	DET:POS	son
--	PUN	--
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
soulevèrent	VER:simp	soulever
,	PUN	,
robustes	ADJ	robuste
mains	NOM	main
mais	KON	mais
gronda	VER:simp	gronder
fut	VER:simp	être
tu	PRO:PER	tu
mais	KON	mais
la	DET:ART	le
en	PRP	en
<EOS>	<EOS>	<EOS>
Bon	ADJ	bon
soupirs	NOM	soupir
et	KON	et
pieds	NOM	pied
.	SENT	.
!	SENT	!
qui	PRO:REL	qui
des	PRP:det	du
<EOS>	<EOS>	<EOS>
et	KON	et
,	PUN	,
;	PUN	;
viendra	VER:futu	venir
!	SENT	!
Pistole	NAM	pistole
est	VER:pres	être
exposé	VER:pper	exposer
des	PRP:det	du
dans	PRP	dans
<EOS>	<EOS>	<EOS>
mal	NOM	mal
bond	NOM	bond
Fortune	NOM	fortune
sans	PRP	sans
!	SENT	!
vous	PRO:PER	vous
connaissiez	VER:impf	connaître
écria	VER:simp	écrier
s'	PRO:PER	se
moment	NOM	moment
--	PUN	--
le	DET:ART	le
ce	PRO:DEM	ce
s'	PRO:PER	se
aucun	PRO:IND	aucun
serais	VER:cond	être
,	PUN	,
pas	ADV	pas
pas	ADV	pas
la	DET:ART	le
lui	PRO:PER	lui
bascula	VER:simp	basculer
bœuf	NOM	bœuf
<EOS>	<EOS>	<EOS>
D'	PRP	de
La	DET:ART	le
Si	KON	si
de	PRP	de
<SEG>
lieu	NOM	lieu
vit	VER:pres	vivre
,	PUN	,
longues	ADJ	longue
armes	NOM	arme
détonation	NOM	détonation
le	DET:ART	le
éclairée	VER:pper	éclairer
d'	PRP	de
tête	NOM	tête
d'	PRP	de
la	DET:ART	le
quatre	NUM	quatre
il	PRO:PER	il
met	VER:pres	mettre
lune	NOM	lune
aucune	PRO:IND	aucun
n'	ADV	ne
le	PRO:PER	le
ni	KON	ni
ogives	NOM	ogive
du	PRP:det	du
mais	KON	mais
écaille	NOM	écaille
armes	NOM	arme
de	PRP	de
hésitait	VER:impf	hésiter
sa	DET:POS	son
hors	PRP	hors
rayons	NOM	rayon
la	DET:ART	le
prudemment	ADV	prudemment
<EOS>	<EOS>	<EOS>
à	PRP	à
cependant	ADV	cependant
faisait	VER:impf	faire
fenêtres	NOM	fenêtre
.	SENT	.
passer	VER:infi	passer
La	DET:ART	le
sur	PRP	sur
noir	ADJ	noir
trou	NOM	trou
sur	PRP	sur
son	DET:POS	son
alternativement	ADV	alternativement
feu	NOM	feu
du	PRP:det	du
cliquetis	NOM	cliquetis
laissaient	VER:impf	laisser
de	PRP	de
,	PUN	,
pont	NOM	pont
sortit	VER:simp	sortir
.	SENT	.
où	PRO:REL	où
galerie	NOM	galerie
qui	PRO:REL	qui
Quand	KON	quand
qu'	KON	que
comme	KON	comme
donnaient	VER:impf	donner
de	PRP	de
à	PRP	à
galerie	NOM	galerie
ne	ADV	ne
Châtelet	NAM	châtelet
ses	DET:POS	son
le	DET:ART	le
dallage	NOM	dallage
entendre	VER:infi	entendre
les	DET:ART	le
qui	PRO:REL	qui
suivre	VER:infi	suivre
aucun	PRO:IND	aucun
tortue	NOM	tortue
parallèles	ADJ	parallèle
hautes	ADJ	haut
était	VER:impf	être
blanches	ADJ	blanc
pas	ADV	pas
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
traçaient	VER:impf	tracer
se	PRO:PER	se
lignes	NOM	ligne
place	NOM	place
tête	NOM	tête
.	SENT	.
Pistole	NAM	pistole
une	DET:ART	un
qui	PRO:REL	qui
et	KON	et
<EOS>	<EOS>	<EOS>
est	VER:pres	être
maintenant	ADV	maintenant
du	PRP:det	du
la	DET:ART	le
La	DET:ART	le
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
montrait	VER:impf	montrer
solitude	NOM	solitude
<EOS>	<EOS>	<EOS>
comment	ADV	comment
<EOS>	<EOS>	<EOS>
à	PRP	à
Pistole	NAM	pistole
complète	ADJ	complet
une	DET:ART	un
mains	NOM	main
fût	VER:subi	être
était	VER:impf	être
,	PUN	,
Fortune	ADJ	fortune
qui	PRO:REL	qui
inquiétudes	NOM	inquiétude
son	DET:POS	son
Fortune	NAM	fortune
les	DET:ART	le
néanmoins	ADV	néanmoins
;	PUN	;
!	SENT	!
d'	PRP	de
une	DET:ART	un
à	PRP	à
pas	ADV	pas
inséparables	ADJ	inséparable
claquaient	VER:impf	claquer
conversation	NOM	conversation
de	PRP	de
:	PUN	:
.	SENT	.
de	PRP	de
guère	ADV	guère
tendre	VER:infi	tendre
les	DET:ART	le
ne	ADV	ne
C'	PRO:DEM	ce
l'	PRO:PER	la|le
,	PUN	,
ici	ADV	ici
?	SENT	?
expédition	NOM	expédition
une	DET:ART	un
rien	ADV	rien
fournir	VER:infi	fournir
et	KON	et
disait	VER:impf	dire
et	KON	et
en	PRP	en
expliquerions-nous	NOM	expliquerions-nous
on	PRO:PER	on
la	DET:ART	le
<EOS>	<EOS>	<EOS>
obligé	VER:pper	obliger
,	PUN	,
se	PRO:PER	se
ne	ADV	ne
explications	NOM	explication
et	KON	et
Corbac	NAM	corbac
ne	ADV	ne
serait	VER:cond	être
semblable	ADJ	semblable
augmenter	VER:infi	augmenter
présence	NOM	présence
camarade	NOM	camarade
moment	NOM	moment
La	DET:ART	le
qui	PRO:REL	qui
ronde	NOM	ronde
.	SENT	.
nature	NOM	nature
des	PRP:det	du
longue	ADJ	longue
passer	VER:infi	passer
donnerait	VER:cond	donner
Si	KON	si
Pistole	NOM	pistole
--	PUN	--
dents	NOM	dent
dont	PRO:REL	dont
fut	VER:simp	être
nous	PRO:PER	nous
notre	DET:POS	notre
de	PRP	de
--	PUN	--
temps	NOM	temps
ce	PRO:DEM	ce
répliqua	VER:simp	répliquer
le	DET:ART	le
La	DET:ART	le
blanc	ADJ	blanc
,	PUN	,
deux	NUM	deux
les	DET:ART	le
à	PRP	à
et	KON	et
venait	VER:impf	venir
<SEG>
idée	NOM	idée
qu'	PRO:REL	que
le	DET:ART	le
du	PRP:det	du
aller	VER:infi	aller
car	KON	car
ne	ADV	ne
est	VER:pres	être
la	DET:ART	le
chez	PRP	chez
chevrota	VER:simp	chevroter
de	PRP	de
serons	VER:futu	être
mon	DET:POS	mon
quelquefois	ADV	quelquefois
question	NOM	question
libres	ADJ	libre
pavé	NOM	pavé
tremblant	VER:ppre	trembler
vers	PRP	vers
,	PUN	,
cause	NOM	cause
,	PUN	,
de	PRP	de
-vous	PRO:PER	vous
d'	PRP	de
,	PUN	,
Bertrand	NAM	bertrand
d'	PRP	de
pendant	PRP	pendant
nous	PRO:PER	nous
donne-t	VER:futu	donne-t
qu'	PRO:REL	que
mal	NOM	mal
la	DET:ART	le
nuit	NOM	nuit
demandait	VER:impf	demander
chien	NOM	chien
que	KON	que
maître	NOM	maître
ils	PRO:PER	il
?	SENT	?
.	SENT	.
Pensez	VER:pres	penser
-on	PRO:PER	on
de	PRP	de
nous	PRO:PER	nous
dès	PRP	dès
irez	VER:futu	aller
--	PUN	--
et	KON	et
je	PRO:PER	je
l'	DET:ART	le
il	PRO:PER	il
pied	NOM	pied
posait	VER:impf	poser
rejoindre	VER:infi	rejoindre
et	KON	et
femme	NOM	femme
vous	PRO:PER	vous
?	SENT	?
<EOS>	<EOS>	<EOS>
:	PUN	:
partout	ADV	partout
heure	NOM	heure
puis	ADV	puis
que	KON	que
à	PRP	à
sur	PRP	sur
,	PUN	,
cette	PRO:DEM	ce
folle	ADJ	fou
était	VER:impf	être
voix	NOM	voix
malheurs	NOM	malheur
mes	DET:POS	mon
Je	PRO:PER	je
puisqu'il	NOM	puisqu'il
cette	PRO:DEM	ce
Sa	DET:POS	son
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
,	PUN	,
,	PUN	,
côté	NOM	côté
suivrai	VER:futu	suivre
c'	PRO:DEM	ce
où	PRO:REL	où
autre	ADJ	autre
une	DET:ART	un
feraient	VER:cond	faire
Faraud	NAM	faraud
...	PUN	...
;	PUN	;
<EOS>	<EOS>	<EOS>
un	DET:ART	un
son	DET:POS	son
bien	ADV	bien
galerie	NOM	galerie
tous	PRO:IND	tout
<SEG>
distance	NOM	distance
ou	KON	ou
selon	PRP	selon
les	DET:ART	le
,	PUN	,
,	PUN	,
à	PRP	à
qu'	KON	que
la	DET:ART	le
jamais	ADV	jamais
galerie	NOM	galerie
chevalier	NOM	chevalier
fait	VER:pres	faire
mon	DET:POS	mon
C'	PRO:DEM	ce
poisson	NOM	poisson
?	SENT	?
faisant	VER:ppre	faire
servi	VER:pper	servir
montré	VER:pper	montrer
me	PRO:PER	me
n'	ADV	ne
allait	VER:impf	aller
Est-il	ADJ	est-il
on	PRO:PER	on
<EOS>	<EOS>	<EOS>
,	PUN	,
petit	ADJ	petit
quatre	NUM	quatre
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
juge	NOM	juge
et	KON	et
avait	VER:impf	avoir
quand	KON	quand
Pistole	NOM	pistole
de	PRP	de
inspecteur	NOM	inspecteur
la	DET:ART	le
chose	NOM	chose
...	PUN	...
la	DET:ART	le
trois	NUM	trois
au	PRP:det	au
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
--	PUN	--
a	VER:pres	avoir
de	PRP	de
drôle	ADJ	drôle
Fortune	NAM	fortune
qui	PRO:REL	qui
suivait	VER:impf	suivre
vers	PRP	vers
.	SENT	.
petit	ADJ	petit
à	PRP	à
instructions	NOM	instruction
du	PRP:det	du
de	PRP	de
Bertrand	NAM	bertrand
,	PUN	,
qui	PRO:REL	qui
parle	VER:pres	parler
déjà	ADV	déjà
chair	NOM	chair
cela	PRO:DEM	cela
quelque	PRO:IND	quelque
à	PRP	à
en	PRO:PER	en
toujours	ADV	toujours
la	DET:ART	le
;	PUN	;
épée	NOM	épée
pensa	VER:simp	penser
Courtenay	NAM	courtenay
pas	ADV	pas
cet	PRO:DEM	ce
prouvant	VER:ppre	prouver
pointe	NOM	pointe
est-il	ADJ	est-il
Il	NAM	il
le	PRO:PER	le
arpentait	VER:impf	arpenter
est	VER:pres	être
bruit	NOM	bruit
lui	PRO:PER	lui
est	VER:pres	être
se	PRO:PER	se
jetant	VER:ppre	jeter
ce	PRO:DEM	ce
,	PUN	,
de	PRP	de
.	SENT	.
original	NOM	original
La	DET:ART	le
police	NOM	police
droite	NOM	droit|droite
elle	PRO:PER	elle
<SEG>
marches	NOM	marche
<EOS>	<EOS>	<EOS>
la	DET:ART	le
la	DET:ART	le
porte	NOM	porte
vis	NOM	vis
porte	NOM	porte
de	PRP	de
,	PUN	,
donnait	VER:impf	donner
escalier	NOM	escalier
beaucoup	ADV	beaucoup
la	DET:ART	le
un	DET:ART	un
s'	PRO:PER	se
grand-chambre	NOM	grand-chambre
au	PRP:det	au
tour	NOM	tour
coin	NOM	coin
cet	PRO:DEM	ce
midi	NOM	midi
le	DET:ART	le
autre	ADJ	autre
Montre	NOM	montre
engagea	VER:simp	engager
des	PRP:det	du
accès	NOM	accès
la	DET:ART	le
laquelle	PRO:REL	lequel
Seine	NAM	seine
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
la	DET:ART	le
méridionale	ADJ	méridional
de	PRP	de
qui	PRO:REL	qui
l'	DET:ART	le
bas	ADV	bas
premier	NOM	premier
dans	PRP	dans
plus	ADV	plus
et	KON	et
ronde	NOM	ronde
.	SENT	.
du	PRP:det	du
l'	DET:ART	le
bas	NOM	bas
trouvait	VER:impf	trouver
la	DET:ART	le
sud-est	ADJ	sud-est
<EOS>	<EOS>	<EOS>
le	DET:ART	le
se	PRO:PER	se
comptait	VER:impf	compter
effarés	ADJ	effaré
douzaine	NOM	douzaine
de	PRP	de
À	PRP	à
peine	NOM	peine
.	SENT	.
de	PRP	de
Au	PRP:det	au
,	PUN	,
extrémité	NOM	extrémité
le	DET:ART	le
une	DET:ART	un
À	PRP	à
caveau	NOM	caveau
rejoignait	VER:impf	rejoindre
développement	NOM	développement
a	VER:pres	avoir
qui	PRO:REL	qui
porte	VER:pres	porter
à	PRP	à
regards	NOM	regard
une	DET:ART	un
un	DET:ART	un
couloir	NOM	couloir
escalier	NOM	escalier
.	SENT	.
voûtée	VER:pper	voûter
galerie	NOM	galerie
trouvait	VER:impf	trouver
sous	PRP	sous
était	VER:impf	être
vitrée	ADJ	vitré
dans	PRP	dans
la	DET:ART	le
qui	PRO:REL	qui
petite	ADJ	petit
.	SENT	.
angle	NOM	angle
,	PUN	,
sur	PRP	sur
Fortune	NOM	fortune
dont	PRO:REL	dont
était	VER:impf	être
de	PRP	de
situé	VER:pper	situer
<SEG>
retourna	VER:simp	retourner
les	DET:ART	le
de	PRP	de
cadavres	NOM	cadavre
allait	VER:impf	aller
Au	PRP:det	au
,	PUN	,
<EOS>	<EOS>	<EOS>
sombres	ADJ	sombre
bruit	NOM	bruit
exposés	VER:pper	exposer
caveau	NOM	caveau
entrait	VER:impf	entrer
moment	NOM	moment
de	PRP	de
eau	NOM	eau
du	PRP:det	du
la	DET:ART	le
,	PUN	,
du	PRP:det	du
l'	DET:ART	le
Châtelet	NAM	châtelet
rayon	NOM	rayon
semblaient	VER:impf	sembler
protège	VER:pres	protéger
la	DET:ART	le
Dieu	NOM	dieu
derrière	PRP	derrière
qu'	KON	que
meurtrière	NOM	meurtrier|meurtrière
son	DET:POS	son
se	PRO:PER	se
intérieur	NOM	intérieur
...	PUN	...
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
sur	PRP	sur
l'	DET:ART	le
balbutia	VER:simp	balbutier
dans	PRP	dans
était	VER:impf	être
par	PRP	par
où	PRO:REL	où
que	PRO:REL	que
lune	NOM	lune
le	DET:ART	le
Mais	NAM	mais
il	PRO:PER	il
fumeuses	ADJ	fumeux
pied	NOM	pied
permettait	VER:impf	permettre
!	SENT	!
de	PRP	de
Arlequin	NOM	arlequin
Le	DET:ART	le
bord	NOM	bord
manqué	VER:pper	manquer
nous	PRO:PER	nous
le	DET:ART	le
voir	VER:infi	voir
faisait	VER:impf	faire
de	PRP	de
.	SENT	.
lui	PRO:PER	lui
.	SENT	.
de	PRP	de
<EOS>	<EOS>	<EOS>
côté	NOM	côté
.	SENT	.
par	PRP	par
en	PRP	en
<EOS>	<EOS>	<EOS>
regard	NOM	regard
,	PUN	,
--	PUN	--
jeter	VER:infi	jeter
La	DET:ART	le
Pistole	NOM	pistole
malheureux	ADJ	malheureux
mouillées	ADJ	mouillé
lampe	NOM	lampe
,	PUN	,
au	PRP:det	au
les	DET:ART	le
Que	KON	que
une	DET:ART	un
lueurs	NOM	lueur
Fortune	NAM	fortune
dégringolant	VER:ppre	dégringoler
à	PRP	à
ces	PRO:DEM	ce
caveau	NOM	caveau
clair	ADJ	clair
dont	PRO:REL	dont
éclairé	VER:pper	éclairer
du	PRP:det	du
Montre	NOM	montre
marches	NOM	marche
qui	PRO:REL	qui
mon	DET:POS	mon
<SEG>
<EOS>	<EOS>	<EOS>
balbutia	VER:simp	balbutier
et	KON	et
gosier	NOM	gosier
nous	PRO:PER	nous
fit-il	NOM	fit-il
...	PUN	...
est	VER:pres	être
commença-t-il	NOM	commença-t-il
.	SENT	.
de	PRP	de
retourna	VER:simp	retourner
il	PRO:PER	il
c'	PRO:DEM	ce
--	PUN	--
.	SENT	.
?	SENT	?
s'	PRO:PER	se
homme	NOM	homme
ici	ADV	ici
maître	NOM	maître
du	PRP:det	du
son	DET:POS	son
guette	VER:pres	guetter
,	PUN	,
frissonnant	VER:ppre	frissonner
de	PRP	de
:	PUN	:
-tu	PRO:PER	tu
Mais	KON	mais
que	KON	que
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
Voyez	VER:pres	voir
il	PRO:PER	il
Fortune	NOM	fortune
avons-nous	NOM	avons-nous
la	DET:ART	le
C'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
!	SENT	!
<EOS>	<EOS>	<EOS>
interrompit	VER:simp	interrompre
<EOS>	<EOS>	<EOS>
,	PUN	,
Bertrand	NAM	bertrand
derrière	PRP	derrière
!	SENT	!
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
vitres	NOM	vitre
en	PRP	en
reins	NOM	rein
<EOS>	<EOS>	<EOS>
fond	NOM	fond
mule	NOM	mule
d'	PRP	de
s'	PRO:PER	se
diable	NOM	diable
pointe	NOM	pointe
!	SENT	!
corps	NOM	corps
arrêta	VER:simp	arrêter
<EOS>	<EOS>	<EOS>
dans	PRP	dans
senti	VER:pper	sentir
La	DET:ART	le
aussi	ADV	aussi
prends	VER:pres	prendre
voix	NOM	voix
une	DET:ART	un
vivement	ADV	vivement
tout	PRO:IND	tout
...	PUN	...
Il	PRO:PER	il
sa	DET:POS	son
en	PRP	en
eût	VER:subi	avoir
--	PUN	--
ces	PRO:DEM	ce
.	SENT	.
se	PRO:PER	se
s'	PRO:PER	se
un	DET:ART	un
cri	NOM	cri
stupéfaction	NOM	stupéfaction
étouffé	VER:pper	étouffer
son	DET:POS	son
Où	ADV	où
pape	NOM	pape
cet	PRO:DEM	ce
maître	NOM	maître
qui	PRO:REL	qui
?	SENT	?
dans	PRP	dans
ses	DET:POS	son
du	PRP:det	du
.	SENT	.
Bertrand	NAM	bertrand
rapière	NOM	rapière
<SEG>
mouvement	NOM	mouvement
lui	PRO:PER	lui
travers	NOM	travers
parce	KON	parce
,	PUN	,
entame	VER:pres	entamer
devant	PRP	devant
les	DET:ART	le
ne	ADV	ne
!	SENT	!
inspecteur	NOM	inspecteur
le	DET:ART	le
triste	ADJ	triste
l'	DET:ART	le
que	KON	que
que	KON	que
de	PRP	de
été	VER:pper	être
du	PRP:det	du
assis	VER:pper	asseoir
Pistole	NOM	pistole
marches	NOM	marche
Ce	PRO:DEM	ce
le	DET:ART	le
et	KON	et
.	SENT	.
singulièrement	ADV	singulièrement
était	VER:impf	être
les	DET:ART	le
table	NOM	table
,	PUN	,
son	DET:POS	son
Fortune	NAM	fortune
La	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
porter	NOM	porter
voisine	ADJ	voisin
sur	PRP	sur
plutôt	ADV	plutôt
voilà	ADV	voilà
<EOS>	<EOS>	<EOS>
de	PRP	de
une	DET:ART	un
plus	ADV	plus
.	SENT	.
ou	KON	ou
<EOS>	<EOS>	<EOS>
fixe	ADJ	fixe
Bertrand	NAM	bertrand
le	DET:ART	le
retraite	VER:pper	retraire
vitrée	ADJ	vitré
la	DET:ART	le
.	SENT	.
premier	NUM	premier
l'	DET:ART	le
regard	NOM	regard
lui	PRO:PER	lui
,	PUN	,
<EOS>	<EOS>	<EOS>
faire	VER:infi	faire
caveau	NOM	caveau
jetait	VER:impf	jeter
lui	PRO:PER	lui
singulier	ADJ	singulier
pauvres	ADJ	pauvre
sur	PRP	sur
assis	VER:pper	asseoir
Où	PRO:REL	où
sur	PRP	sur
sa	DET:POS	son
personnage	NOM	personnage
<EOS>	<EOS>	<EOS>
aventure	NOM	aventure
demi	ADV	demi
avait	VER:impf	avoir
porte	NOM	porte
ému	VER:pper	émouvoir
à	PRP	à
qui	PRO:REL	qui
est	VER:pres	être
de	PRP	de
carreaux	NOM	carreau
extrémité	NOM	extrémité
était	VER:impf	être
était	VER:impf	être
-même	ADJ	même
jambes	NOM	jambe
bien	ADV	bien
plus	ADV	plus
la	DET:ART	le
Fortune	NOM	fortune
occupait	VER:impf	occuper
marbre	NOM	marbre
ses	DET:POS	son
s'	PRO:PER	se
couché	VER:pper	coucher
pouvaient	VER:impf	pouvoir
plus	ADV	plus
<SEG>
et	KON	et
:	PUN	:
sur	PRP	sur
,	PUN	,
étaient	VER:impf	être
que	KON	que
yeux	NOM	œil
de	PRP	de
que	KON	que
,	PUN	,
informe	ADJ	informe
Cela	PRO:DEM	cela
hors	PRP	hors
vacillante	ADJ	vacillant
recevait	VER:impf	recevoir
L'	DET:ART	le
ne	ADV	ne
jambes	NOM	jambe
nue	VER:pres	nuer
<EOS>	<EOS>	<EOS>
la	DET:ART	le
était	VER:impf	être
lampe	NOM	lampe
agitaient	VER:impf	agiter
aurait	VER:cond	avoir
et	KON	et
torse	NOM	torse
.	SENT	.
<EOS>	<EOS>	<EOS>
muscles	NOM	muscle
pendait	VER:impf	pendre
s'	PRO:PER	se
,	PUN	,
un	DET:ART	un
visage	NOM	visage
semblait	VER:impf	sembler
en	PRP	en
dont	PRO:REL	dont
les	DET:ART	le
de	PRP	de
,	PUN	,
,	PUN	,
sur	PRP	sur
son	DET:POS	son
ses	DET:POS	son
la	DET:ART	le
devinait	VER:impf	deviner
Une	NUM	un
costume	NOM	costume
qui	PRO:REL	qui
relevé	VER:pper	relever
inspecteur	NOM	inspecteur
lumière	NOM	lumière
un	DET:ART	un
son	DET:POS	son
<EOS>	<EOS>	<EOS>
Bertrand	NAM	bertrand
la	DET:ART	le
On	PRO:PER	on
;	PUN	;
regardaient	VER:impf	regarder
ses	DET:POS	son
ainsi	ADV	ainsi
jours	NOM	jour
de	PRP	de
s'	PRO:PER	se
Fortune	VER:pres	fortune
et	KON	et
fumeuse	ADJ	fumeux
avait	VER:impf	avoir
cheveux	NOM	cheveu
adossait	VER:impf	adosser
tous	PRO:IND	tout
figure	NOM	figure
ses	DET:POS	son
seulement	ADV	seulement
la	DET:ART	le
sa	DET:POS	son
de	PRP	de
sa	DET:POS	son
et	KON	et
son	DET:POS	son
accoté	VER:pper	accoter
tête	NOM	tête
.	SENT	.
désordre	NOM	désordre
en	PRP	en
contre	PRP	contre
de	PRP	de
table	NOM	table
juré	VER:pper	jurer
les	DET:ART	le
mêlés	VER:pper	mêler
point	ADV	point
Il	PRO:PER	il
peu	ADV	peu
paquet	NOM	paquet
.	SENT	.
plein	ADJ	plein
nature	NOM	nature
<SEG>
a-t-elle	ADJ	a-t-elle
de	PRP	de
ces	PRO:DEM	ce
y	PRO:PER	y
celle	PRO:DEM	celui
reposait	VER:impf	reposer
trois	NUM	trois
par	PRP	par
trois	NUM	trois
inspecteur	NOM	inspecteur
lumière	NOM	lumière
,	PUN	,
où	PRO:REL	où
décédés	NOM	décédé
faction	NOM	faction
de	PRP	de
lugubre	ADJ	lugubre
Je	PRO:PER	je
le	DET:ART	le
et	KON	et
Il	PRO:PER	il
mieux	ADV	mieux
que	KON	que
trois	NUM	trois
--	PUN	--
d'	PRP	de
