mis	VER:pper	mettre
détachait	VER:impf	détacher
facile	ADJ	facile
si	KON	si
si	ADV	si
,	PUN	,
longtemps	ADV	longtemps
dire	NOM	dire
fantaisie	NOM	fantaisie
le	DET:ART	le
la	PRO:PER	la
que	KON	que
il	PRO:PER	il
du	PRP:det	du
On	PRO:PER	on
des	PRP:det	du
<EOS>	<EOS>	<EOS>
l'	PRO:PER	la|le
trembles	NOM	tremble
gens	NOM	gens
se	PRO:PER	se
appelaient	VER:impf	appeler
blanche	ADJ	blanc
habitation	NOM	habitation
la	DET:ART	le
teintes	NOM	teinte
.	SENT	.
tout	NOM	tout
peut	VER:pres	pouvoir
vert	ADJ	vert
<EOS>	<EOS>	<EOS>
du	PRP:det	du
juger	VER:infi	juger
sur	PRP	sur
modeste	ADJ	modeste
avait	VER:impf	avoir
effectivement	ADV	effectivement
prés	NOM	pré
faire	VER:infi	faire
aperçu	NOM	aperçu
aimait	VER:impf	aimer
dans	PRP	dans
que	KON	que
cet	PRO:DEM	ce
À	PRP	à
<SEG>
ou	KON	ou
invitait	VER:impf	inviter
dans	PRP	dans
ce	PRO:DEM	ce
autre	ADJ	autre
avec	PRP	avec
<EOS>	<EOS>	<EOS>
,	PUN	,
un	NUM	un
.	SENT	.
la	DET:ART	le
,	PUN	,
,	PUN	,
c'	PRO:DEM	ce
une	DET:ART	un
courir	VER:infi	courir
,	PUN	,
est	VER:pres	être
,	PUN	,
enfant	NOM	enfant
juste	ADJ	juste
petit-neveu	NOM	petit-neveu
tantôt	NOM	tantôt
était	VER:impf	être
égayer	VER:infi	égayer|égayer
Tom	NAM	tom
,	PUN	,
n'	ADV	ne
petit-fils	NOM	petit-fils
du	PRP:det	du
aise	NOM	aise
entre	PRP	entre
qu'	KON	que
la	DET:ART	le
dire	VER:infi	dire
.	SENT	.
rapprochés	VER:pper	rapprocher
murs	NOM	mur
les	DET:ART	le
,	PUN	,
et	KON	et
et	KON	et
intérieur	NOM	intérieur
qu'	PRO:REL	que
domaine	NOM	domaine
eût	VER:subi	avoir
sous	PRP	sous
ombrages	NOM	ombrage
voyait	VER:impf	voir
,	PUN	,
François	NAM	françois
blanche	ADJ	blanc
on	PRO:PER	on
du	PRP:det	du
,	PUN	,
à	PRP	à
On	PRO:PER	on
.	SENT	.
venait	VER:impf	venir
l'	DET:ART	le
On	PRO:PER	on
était	VER:impf	être
potager	NOM	potager
petit	ADJ	petit
ces	PRO:DEM	ce
reposait	VER:impf	reposer
continué	VER:pper	continuer
corps	NOM	corps
ou	KON	ou
si	ADV	si
Maison	NOM	maison
l'	DET:ART	le
Le	DET:ART	le
Un	DET:ART	un
celles	PRO:DEM	celui
<EOS>	<EOS>	<EOS>
.	SENT	.
tantôt	NOM	tantôt
<EOS>	<EOS>	<EOS>
Geneviève	NAM	geneviève
probable	ADJ	probable
,	PUN	,
et	KON	et
,	PUN	,
Victor	NAM	victor
se	PRO:PER	se
en	PRO:PER	en
de	PRP	de
souvent	ADV	souvent
parterre	NOM	parterre
<EOS>	<EOS>	<EOS>
âme	NOM	âme
de	PRP	de
l'	DET:ART	le
tantôt	ADV	tantôt
pourtant	ADV	pourtant
les	DET:ART	le
allées	NOM	allée
dans	PRP	dans
,	PUN	,
<SEG>
du	PRP:det	du
fils	NOM	fil|fils
les	DET:ART	le
et	KON	et
vie	NOM	vie
partout	ADV	partout
les	DET:ART	le
les	DET:ART	le
.	SENT	.
si	ADV	si
,	PUN	,
le	DET:ART	le
où	PRO:REL	où
les	DET:ART	le
<EOS>	<EOS>	<EOS>
Aidé	VER:pper	aider
de	PRP	de
entre	PRP	entre
superbes	ADJ	superbe
tout	PRO:IND	tout
choux	NOM	chou
.	SENT	.
les	DET:ART	le
apporter	VER:infi	apporter
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
et	KON	et
fois	NOM	fois
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
,	PUN	,
l'	DET:ART	le
Deux	NUM	deux
.	SENT	.
à	PRP	à
en	PRO:PER	en
;	PUN	;
!	SENT	!
même	ADV	même
les	DET:ART	le
beaux	ADJ	beau
,	PUN	,
étaient	VER:impf	être
!	SENT	!
s'	PRO:PER	se
radis	NOM	radis
poussaient	VER:impf	pousser
mesure	NOM	mesure
et	KON	et
retournait	VER:impf	retourner
de	PRP	de
la	DET:ART	le
les	DET:ART	le
pois	NOM	pois
tête	NOM	tête
bien	ADV	bien
La	DET:ART	le
poireaux	NOM	poireau
Julien	NAM	julien
délices	NOM	délice
M	VER:simp	m
trouvait	VER:impf	trouver
potager	NOM	potager
quel	PRO:REL	quel
semât	VER:subi	semer
lieu	NOM	lieu
laboureur	NOM	laboureur
mâches	NOM	mâche
!	SENT	!
<EOS>	<EOS>	<EOS>
de	PRP	de
plaisir	NOM	plaisir
épinards	NOM	épinard
qu'	KON	que
la	DET:ART	le
à	PRP	à
,	PUN	,
on	PRO:PER	on
la	DET:ART	le
entrain	NOM	entrain
;	PUN	;
cassaient	VER:impf	casser
la	DET:ART	le
terre	NOM	terre
pourvu	ADJ	pourvu
petits	ADJ	petit
Deschamps	NAM	deschamps
de	PRP	de
Ah	INT	ah
que	KON	que
,	PUN	,
venaient	VER:impf	venir
en	PRO:PER	en
Fontaine	NAM	fontaine
de	PRP	de
tranquille	ADJ	tranquille
monde	NOM	monde
à	PRP	à
aussi	ADV	aussi
pour	PRP	pour
<SEG>
ce	PRO:DEM	ce
madame	NOM	madame
était	VER:impf	être
de	PRP	de
en	PRP	en
grand	ADJ	grand
et	KON	et
avant	PRP	avant
croix	NOM	croix
Il	PRO:PER	il
tante	NOM	tante
La	DET:ART	le
:	PUN	:
herbes	NOM	herbe
d'	PRP	de
la	DET:ART	le
ne	ADV	ne
qu'	PRO:REL	que
arrachait	VER:impf	arracher
l'	DET:ART	le
la	DET:ART	le
semait	VER:impf	semer
les	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
,	PUN	,
besogne	NOM	besogne
Monsieur	NAM	monsieur
l'	DET:ART	le
ménages	NOM	ménage
laisser	VER:infi	laisser
mauvaises	ADJ	mauvais
.	SENT	.
pas	ADV	pas
a	VER:pres	avoir
entendu	VER:pper	entendre
n'	ADV	ne
potager	NOM	potager
pas	NOM	pas
potager	NOM	potager
dire	VER:infi	dire
pouvaient	VER:impf	pouvoir
y	PRO:PER	y
en	PRO:PER	en
carrés	NOM	carré
bien	ADV	bien
ma	DET:POS	mon
sens	NOM	sens
tout	PRO:IND	tout
elles	PRO:PER	elle
plus	ADV	plus
cent	NUM	cent
dirigeait	VER:impf	diriger
en	PRP	en
des	PRP:det	du
les	DET:ART	le
;	PUN	;
quat	NOM	quat
dans	PRP	dans
et	KON	et
on	PRO:PER	on
:	PUN	:
le	DET:ART	le
jardin	NOM	jardin
Il	PRO:PER	il
joie	NOM	joie
fussent	VER:subi	être
ayant	VER:ppre	avoir
grande	ADJ	grand
chanson	NOM	chanson
n'	ADV	ne
,	PUN	,
,	PUN	,
voisin	NOM	voisin
partageait	VER:impf	partager
,	PUN	,
au	PRP:det	au
deux	NUM	deux
deux	NUM	deux
soin	NOM	soin
en	PRP	en
...	PUN	...
petits	ADJ	petit
Julien	NAM	julien
avec	PRP	avec
partie	NOM	partie
neveux	NOM	neveu
Dans	NAM	dans
était	VER:impf	être
comme	ADV	comme
part	NOM	part
la	DET:ART	le
<EOS>	<EOS>	<EOS>
'	PUN	'
pas	ADV	pas
grosse	ADJ	gros
peu	ADV	peu
à	PRP	à
allées	NOM	allée
dans	PRP	dans
<SEG>
d'	PRP	de
point	ADV	point
sensible	ADJ	sensible
les	DET:ART	le
pouvait	VER:impf	pouvoir
Ainsi	ADV	ainsi
est	VER:pres	être
avec	PRP	avec
est	VER:pres	être
conçoit	VER:pres	concevoir
qui	PRO:REL	qui
tout	ADV	tout
par	PRP	par
reste	VER:pres	rester
jeune	ADJ	jeune
mois	NOM	moi|mois
Deschamps	NAM	deschamps
longtemps	ADV	longtemps
année	NOM	année
et	KON	et
mettait	VER:impf	mettre
le	DET:ART	le
le	DET:ART	le
jeunesse	NOM	jeunesse
avec	PRP	avec
dans	PRP	dans
Mme	NOM	madame
encore	ADV	encore
mai	NOM	mai
qu'	PRO:REL	que
que	KON	que
poivré	VER:pper	poivrer
Cette	PRO:DEM	ce
le	PRO:PER	le
-là	ADV	là
et	KON	et
revenir	VER:infi	revenir
avait	VER:impf	avoir
trouvait	VER:impf	trouver
se	PRO:PER	se
à	PRP	à
de	PRP	de
la	DET:ART	le
C'	PRO:DEM	ce
ce	PRO:DEM	ce
à	PRP	à
content	ADJ	content
.	SENT	.
empaqueté	VER:pper	empaqueter
.	SENT	.
coupait	VER:impf	couper
elle	PRO:PER	elle
On	PRO:PER	on
solidement	ADV	solidement
chacun	PRO:IND	chacun
hiver	NOM	hiver
vissent	VER:pres	visser
heureux	ADJ	heureux
lorsqu'	KON	lorsque
ses	DET:POS	son
de	PRP	de
plaisir	NOM	plaisir
propriétaires	NOM	propriétaire
année	NOM	année
chaque	PRO:IND	chaque
mais	KON	mais
.	SENT	.
un	DET:ART	un
vêtements	NOM	vêtement
près	ADV	près
n'	ADV	ne
marché	NOM	marché
cœur	NOM	cœur
terre	NOM	terre
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
balloté	VER:pper	balloté
casseroles	NOM	casserole
amarré	VER:pper	amarrer
un	DET:ART	un
sentait	VER:impf	sentir
,	PUN	,
ses	DET:POS	son
que	KON	que
;	PUN	;
la	DET:ART	le
sorties	VER:pper	sortir
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
Sophie	NAM	sophie
bien	ADV	bien
tempête	NOM	tempête
bon	ADJ	bon
,	PUN	,
empressement	NOM	empressement
quelque	PRO:IND	quelque
et	KON	et
.	SENT	.
<SEG>
enviait	VER:impf	envier
petite	ADJ	petit
de	PRP	de
il	PRO:PER	il
bien	ADV	bien
.	SENT	.
Deschamps	NAM	deschamps
son	DET:POS	son
,	PUN	,
séjour	NOM	séjour
chez	PRP	chez
un	DET:ART	un
voisine	ADJ	voisin
leur	PRO:PER	lui
à	PRP	à
campagne	NOM	campagne
filles	NOM	fille
il	PRO:PER	il
,	PUN	,
aller	VER:infi	aller
assez	ADV	assez
femme	NOM	femme
paisible	ADJ	paisible
souvent	ADV	souvent
de	PRP	de
rive	NOM	rive
<EOS>	<EOS>	<EOS>
la	DET:ART	le
assez	ADV	assez
-même	ADJ	même
<EOS>	<EOS>	<EOS>
mari	NOM	mari
son	DET:POS	son
hiver	NOM	hiver
qu'	KON	que
chaque	PRO:IND	chaque
eux	PRO:PER	eux
ce	PRO:DEM	ce
Mme	NOM	madame
cause	NOM	cause
souvent	ADV	souvent
se	PRO:PER	se
partie	NOM	partie
D'	PRP	de
ville	NOM	ville
avait	VER:impf	avoir
des	PRP:det	du
dans	PRP	dans
portait	VER:impf	porter
recevant	VER:ppre	recevoir
Sidonie	NAM	sidonie
offrir	VER:infi	offrir
bien	ADV	bien
que	KON	que
à	PRP	à
heureuse	ADJ	heureux
,	PUN	,
rien	ADV	rien
sa	DET:POS	son
L'	DET:ART	le
ses	DET:POS	son
la	DET:ART	le
petite	ADJ	petit
n'	ADV	ne
ou	KON	ou
amis	NOM	ami
lequel	PRO:REL	lequel
plongeait	VER:impf	plonger
année	NOM	année
la	DET:ART	le
lui	PRO:PER	lui
dans	PRP	dans
à	PRP	à
s'	PRO:PER	se
,	PUN	,
mieux	ADV	mieux
mari	NOM	mari
,	PUN	,
savait	VER:impf	savoir
faisait	VER:impf	faire
la	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
égayer	VER:infi	égayer|égayer
pouvait	VER:impf	pouvoir
dîner	NOM	dîner
bien-être	NOM	bien-être
.	SENT	.
et	KON	et
bon	ADJ	bon
visite	NOM	visite
d'	PRP	de
avec	PRP	avec
,	PUN	,
ailleurs	ADV	ailleurs
et	KON	et
se	PRO:PER	se
,	PUN	,
et	KON	et
son	DET:POS	son
<SEG>
temps	NOM	temps
le	DET:ART	le
coup	NOM	coup
les	DET:ART	le
plaisir	NOM	plaisir
de	PRP	de
ce	PRO:DEM	ce
en	PRP	en
utile	ADJ	utile
et	KON	et
ce	PRO:DEM	ce
carrés	NOM	carré
,	PUN	,
en	PRP	en
dès	PRP	dès
<EOS>	<EOS>	<EOS>
point	ADV	point
la	DET:ART	le
trois	NUM	trois
abandonnée	VER:pper	abandonner
la	DET:ART	le
de	PRP	de
faire	VER:infi	faire
<EOS>	<EOS>	<EOS>
avec	PRP	avec
terre	NOM	terre
Deschamps	NAM	deschamps
ménage	NOM	ménage
sur	PRP	sur
Il	PRO:PER	il
voulu	VER:pper	vouloir
saison	NOM	saison
de	PRP	de
fois	NOM	fois
semer	VER:infi	semer
,	PUN	,
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
qu'	PRO:REL	que
hâtives	ADJ	hâtif
n'	ADV	ne
ce	PRO:DEM	ce
des	PRP:det	du
y	PRO:PER	y
venait	VER:impf	venir
mauvaise	ADJ	mauvais
à	PRP	à
revenir	VER:infi	revenir
,	PUN	,
arrivée	NOM	arrivé|arrivée
être	VER:infi	être
,	PUN	,
quarantaines	NOM	quarantaine
.	SENT	.
pouvait	VER:impf	pouvoir
et	KON	et
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
départ	NOM	départ
à	PRP	à
-même	ADJ	même
maisonnette	NOM	maisonnette
.	SENT	.
lui	PRO:PER	lui
avait	VER:impf	avoir
préparer	VER:infi	préparer
M	NOM	m
même	ADJ	même
l'	DET:ART	le
jardinier	NOM	jardinier
jetait	VER:impf	jeter
propriété	NOM	propriété
donnait	VER:impf	donner
La	DET:ART	le
.	SENT	.
jardinier	NOM	jardinier
en	PRP	en
indiquer	VER:infi	indiquer
.	SENT	.
ses	DET:POS	son
au	PRP:det	au
quatre	NUM	quatre
œil	NOM	œil
pommes	NOM	pomme
pendant	PRP	pendant
tout	PRO:IND	tout
gentille	ADJ	gentil
ou	KON	ou
plaisir	NOM	plaisir
temps	NOM	temps
était	VER:impf	être
se	PRO:PER	se
d'	PRP	de
général	NOM	général
préparatifs	NOM	préparatif
deux	NUM	deux
appelées	ADJ	appelé
.	SENT	.
Un	DET:ART	un
un	DET:ART	un
<SEG>
comme	ADV	comme
et	KON	et
ne	ADV	ne
ces	PRO:DEM	ce
avec	PRP	avec
arrêtait	VER:impf	arrêter
toute	PRO:IND	tout
un	DET:ART	un
son	DET:POS	son
de	PRP	de
la	PRO:PER	la
le	DET:ART	le
comme	ADV	comme
complaisance	NOM	complaisance
chère	ADJ	cher
la	DET:ART	le
visitait	VER:impf	visiter
avec	PRP	avec
<EOS>	<EOS>	<EOS>
seulement	ADV	seulement
mariage	NOM	mariage
paternel	ADJ	paternel
-là	ADV	là
il	PRO:PER	il
ce	PRO:DEM	ce
là	ADV	là
joli	ADJ	joli
Son	DET:POS	son
femme	NOM	femme
était	VER:impf	être
la	DET:ART	le
jamais	ADV	jamais
non	ADV	non
trésor	NOM	trésor
Cette	PRO:DEM	ce
leur	DET:POS	leur
<EOS>	<EOS>	<EOS>
la	DET:ART	le
jusque	PRP	jusque
de	PRP	de
maison	NOM	maison
<EOS>	<EOS>	<EOS>
.	SENT	.
résonnait	VER:impf	résonner
.	SENT	.
Mme	NOM	madame
par	PRP	par
timbre	NOM	timbre
encore	ADV	encore
la	DET:ART	le
pendule	NOM	pendule
dans	PRP	dans
lui	PRO:PER	lui
lui	PRO:PER	lui
sa	DET:POS	son
avait	VER:impf	avoir
Arrivé	VER:pper	arriver
soin	NOM	soin
mari	NOM	mari
la	DET:ART	le
art	NOM	art
que	KON	que
pur	ADJ	pur
s'	PRO:PER	se
.	SENT	.
offerte	VER:pper	offrir
et	KON	et
,	PUN	,
dans	PRP	dans
qui	PRO:REL	qui
.	SENT	.
jours	NOM	jour
première	NUM	premier
année	NOM	année
objet	NOM	objet
le	DET:ART	le
salon	NOM	salon
presque	ADV	presque
pendule	NOM	pendule
tant	ADV	tant
mais	KON	mais
et	KON	et
sa	DET:POS	son
sonore	ADJ	sonore
,	PUN	,
manquait	VER:impf	manquer
aimait	VER:impf	aimer
de	PRP	de
,	PUN	,
rendait	VER:impf	rendre
souvenir	VER:infi	souvenir
maison	NOM	maison
d'	PRP	de
cave	NOM	cave
;	PUN	;
,	PUN	,
Deschamps	NAM	deschamps
remonter	VER:infi	remonter
,	PUN	,
,	PUN	,
<SEG>
famille	NOM	famille
dans	PRP	dans
préparant	VER:ppre	préparer
<EOS>	<EOS>	<EOS>
dévouées	VER:pper	dévouer
doute	NOM	doute
assez	ADV	assez
valeur	NOM	valeur
elle	PRO:PER	elle
Gracques	NAM	gracques
la	DET:ART	le
,	PUN	,
avait	VER:impf	avoir
et	KON	et
bronze	NOM	bronze
préparer	VER:infi	préparer
fils	NOM	fil|fils
mari	NOM	mari
faisaient	VER:impf	faire
de	PRP	de
leur	DET:POS	leur
la	DET:ART	le
des	PRP:det	du
femme	NOM	femme
assurément	ADV	assurément
de	PRP	de
bien	ADV	bien
de	PRP	de
a	VER:pres	avoir
leurs	DET:POS	leur
la	DET:ART	le
représentait	VER:impf	représenter
en	PRO:PER	en
fait	VER:pper	faire
Elle	PRO:PER	elle
bien	ADV	bien
à	PRP	à
de	PRP	de
patrie	NOM	patrie
groupe	NOM	groupe
tout	ADV	tout
Nul	ADJ	nul
simplement	ADV	simplement
fait	VER:pper	faire
Toutes	PRO:IND	tout
défenseurs	NOM	défenseur
eût	VER:subi	avoir
hardis	ADJ	hardi
noble	ADJ	noble
à	PRP	à
ensemble	NOM	ensemble
pour	PRP	pour
d'	PRP	de
moins	ADV	moins
.	SENT	.
eu	VER:pper	avoir
des	PRP:det	du
,	PUN	,
ses	DET:POS	son
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
;	PUN	;
morale	ADJ	moral
Cornélie	NAM	cornélie
enfants	NOM	enfant
l'	DET:ART	le
à	PRP	à
ce	PRO:DEM	ce
était	VER:impf	être
trois	NUM	trois
comme	ADV	comme
beau	ADJ	beau
mais	KON	mais
excellente	ADJ	excellent
n'	ADV	ne
Romains	NAM	romains
fougue	NOM	fougue
mère	NOM	mère
que	KON	que
choix	NOM	choix
et	KON	et
significatif	ADJ	significatif
aussi	ADV	aussi
audace	NOM	audace
ayant	VER:ppre	avoir
filles	NOM	fille
Romaine	NAM	romaine
de	PRP	de
des	PRP:det	du
pleins	ADJ	plein
.	SENT	.
<EOS>	<EOS>	<EOS>
mères	NOM	mère
de	PRP	de
.	SENT	.
que	KON	que
,	PUN	,
tout	ADV	tout
<EOS>	<EOS>	<EOS>
n'	ADV	ne
<SEG>
;	PUN	;
année	NOM	année
débarquait	VER:impf	débarquer
toutes	PRO:IND	tout
d'	PRP	de
toiles	NOM	toile
de	PRP	de
elles	PRO:PER	elle
chacun	PRO:IND	chacun
leur	DET:POS	leur
au	PRP:det	au
humeur	NOM	humeur
avait	VER:impf	avoir
.	SENT	.
accord	NOM	accord
qu'	KON	que
,	PUN	,
.	SENT	.
abandonnait	VER:impf	abandonner
choses	NOM	chose
jour	NOM	jour
Julien	NAM	julien
mère	NOM	mère
d'	PRP	de
à	PRP	à
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
comme	ADV	comme
et	KON	et
à	PRP	à
disait	VER:impf	dire
la	DET:ART	le
!	SENT	!
bruit	NOM	bruit
commun	ADJ	commun
un	DET:ART	un
valaient	VER:impf	valoir
besogne	NOM	besogne
elles	PRO:PER	elle
était	VER:impf	être
choisi	VER:pper	choisir
bonne	ADJ	bon
de	PRP	de
d'	PRP	de
il	PRO:PER	il
autant	ADV	autant
que	KON	que
On	PRO:PER	on
qu'	KON	que
se	PRO:PER	se
ordinaire	NOM	ordinaire
<EOS>	<EOS>	<EOS>
plus	ADV	plus
de	PRP	de
en	PRO:PER	en
de	PRP	de
un	DET:ART	un
pour	PRP	pour
vingt-deux	NUM	vingt-deux
;	PUN	;
à	PRP	à
une	DET:ART	un
on	PRO:PER	on
et	KON	et
d'	PRP	de
Mais	KON	mais
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
trois	NUM	trois
tout	ADV	tout
beaucoup	ADV	beaucoup
fois	NOM	fois
mais	KON	mais
mars	NOM	mars
partageait	VER:impf	partager
valaient	VER:impf	valoir
cette	PRO:DEM	ce
y	PRO:PER	y
,	PUN	,
,	PUN	,
l'	DET:ART	le
Armé	VER:pper	armer
-là	ADV	là
très	ADV	très
un	DET:ART	un
araignée	NOM	araignée
il	PRO:PER	il
héros	NOM	héro|héros
tête	NOM	tête
loup	NOM	loup
,	PUN	,
la	DET:ART	le
faire	VER:infi	faire
arrivée	NOM	arrivé|arrivée
jour	NOM	jour
les	DET:ART	le
réinstallation	NOM	réinstallation
On	PRO:PER	on
<SEG>
avait	VER:impf	avoir
tout	ADV	tout
son	DET:POS	son
dans	PRP	dans
,	PUN	,
quand	KON	quand
Sophie	NAM	sophie
civilisation	NOM	civilisation
empire	NOM	empire
après	PRP	après
de	PRP	de
comme	ADV	comme
qui	PRO:REL	qui
et	KON	et
les	DET:ART	le
expédition	NOM	expédition
une	DET:ART	un
mis	VER:pper	mettre
,	PUN	,
s'	PRO:PER	se
en	PRP	en
costume	NOM	costume
et	KON	et
.	SENT	.
suivait	VER:impf	suivre
respectueuse	ADJ	respectueux
à	PRP	à
,	PUN	,
mari	NOM	mari
sur	PRP	sur
grosse	NOM	gros|grosse
était	VER:impf	être
conquérant	NOM	conquérant
à	PRP	à
tout	ADV	tout
-ci	ADV	-ci
avec	PRP	avec
Attila	NAM	attila
faisait	VER:impf	faire
d'	PRP	de
,	PUN	,
tout	ADV	tout
cette	PRO:DEM	ce
,	PUN	,
elle	PRO:PER	elle
un	DET:ART	un
allait	VER:impf	aller
en	PRO:PER	en
place	NOM	place
pour	PRP	pour
leurs	DET:POS	leur
l'	DET:ART	le
partait	VER:impf	partir
sur	PRP	sur
ordre	NOM	ordre
torchon	NOM	torchon
,	PUN	,
<EOS>	<EOS>	<EOS>
successeurs	NOM	successeur
la	DET:ART	le
par	PRP	par
circonstance	NOM	circonstance
son	DET:POS	son
passage	NOM	passage
à	PRP	à
qu'	PRO:REL	que
tué	VER:pper	tuer
comptent	VER:pres	compter
autrefois	ADV	autrefois
très	ADV	très
avec	PRP	avec
,	PUN	,
avoir	VER:infi	avoir
ne	ADV	ne
différence	NOM	différence
,	PUN	,
fondateurs	NOM	fondateur
arrivait	VER:impf	arriver
elle	PRO:PER	elle
le	DET:ART	le
,	PUN	,
il	PRO:PER	il
,	PUN	,
,	PUN	,
son	DET:POS	son
,	PUN	,
distance	NOM	distance
son	DET:POS	son
balai	NOM	balai
la	DET:ART	le
Celle	PRO:DEM	celui
renversait	VER:impf	renverser
que	KON	que
,	PUN	,
sûre	ADJ	sûr
représentée	VER:pper	représenter
mais	KON	mais
et	KON	et
comme	KON	comme
qu'	KON	que
<SEG>
la	DET:ART	le
,	PUN	,
la	DET:ART	le
être	VER:infi	être
devoir	VER:infi	devoir
qu'	PRO:REL	que
ce	PRO:DEM	ce
Sidonie	NAM	sidonie
en	PRP	en
surtout	ADV	surtout
vérité	NOM	vérité
avaient	VER:impf	avoir
empressement	NOM	empressement
épousseter	VER:infi	épousseter
la	DET:ART	le
touche	VER:pres	toucher
d'	PRP	de
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
puis	ADV	puis
,	PUN	,
en	PRP	en
,	PUN	,
successivement	ADV	successivement
,	PUN	,
Effectivement	ADV	effectivement
négligé	NOM	négligé
,	PUN	,
essuyer	VER:infi	essuyer
d'	PRP	de
sans	PRP	sans
dans	PRP	dans
mettait	VER:impf	mettre
fragiles	ADJ	fragile
.	SENT	.
<EOS>	<EOS>	<EOS>
conjugale	ADJ	conjugal
.	SENT	.
objets	NOM	objet
et	KON	et
étagères	NOM	étagère
salon	NOM	salon
,	PUN	,
les	DET:ART	le
la	DET:ART	le
et	KON	et
se	PRO:PER	se
jamais	ADV	jamais
les	DET:ART	le
troisième	NUM	troisième
d'	PRP	de
serein	ADJ	serein
venait	VER:impf	venir
le	DET:ART	le
Sophie	NAM	sophie
tout	PRO:IND	tout
qui	PRO:REL	qui
,	PUN	,
la	DET:ART	le
vases	NOM	vase
maîtresse	NOM	maîtresse
disgracieux	ADJ	disgracieux
,	PUN	,
d'	PRP	de
<EOS>	<EOS>	<EOS>
passé	VER:pper	passer
air	NOM	air
pendule	NOM	pendule
que	KON	que
porcelaines	NOM	porcelaine
empêchait	VER:impf	empêcher
bien	ADV	bien
de	PRP	de
bonne	ADJ	bon
calme	ADJ	calme
améliore	VER:pres	améliorer
une	DET:ART	un
les	DET:ART	le
madame	NOM	madame
un	DET:ART	un
coquetterie	NOM	coquetterie
puissance	NOM	puissance
d'	PRP	de
,	PUN	,
maison	NOM	maison
Dans	PRP	dans
quand	KON	quand
,	PUN	,
En	PRP	en
.	SENT	.
Julien	NAM	julien
,	PUN	,
un	DET:ART	un
,	PUN	,
,	PUN	,
assise	VER:pper	asseoir
puis	ADV	puis
image	NOM	image
les	DET:ART	le
,	PUN	,
<SEG>
pour	PRP	pour
achevé	VER:pper	achever
de	PRP	de
;	PUN	;
maréchal	NOM	maréchal
de	PRP	de
,	PUN	,
qui	PRO:REL	qui
Sa	ADJ	sa
brillant	VER:ppre	briller
feu	NOM	feu
s'	PRO:PER	se
femme	NOM	femme
,	PUN	,
est	VER:pres	être
indispensable	NOM	indispensable
,	PUN	,
son	DET:POS	son
son	DET:POS	son
,	PUN	,
<EOS>	<EOS>	<EOS>
vite	ADV	vite
béatitude	NOM	béatitude
heureux	ADJ	heureux
l'	DET:ART	le
:	PUN	:
avait	VER:impf	avoir
de	PRP	de
Raymond	NAM	raymond
n'	ADV	ne
cheminée	NOM	cheminée
,	PUN	,
air	NOM	air
ne	ADV	ne
perdait	VER:impf	perdre
la	DET:ART	le
jour	NOM	jour
de	PRP	de
carte	NOM	carte
<EOS>	<EOS>	<EOS>
ici	ADV	ici
pas	ADV	pas
de	PRP	de
au	PRP:det	au
réjouissant	ADJ	réjouissant
en	PRP	en
elle	PRO:PER	elle
cuisine	NOM	cuisine
Lorsqu'	KON	lorsque
car	KON	car
empêcher	VER:infi	empêcher
un	DET:ART	un
on	PRO:PER	on
,	PUN	,
bâton	NOM	bâton
eut	VER:simp	avoir
maître	NOM	maître
en	PRP	en
nettoyage	NOM	nettoyage
et	KON	et
alors	ADV	alors
plus	ADV	plus
plus	ADV	plus
la	DET:ART	le
la	DET:ART	le
»	PUN:cit	»
un	DET:ART	un
conquis	VER:pper	conquérir
songea	VER:simp	songer
ce	PRO:DEM	ce
l'	DET:ART	le
joie	NOM	joie
dire	VER:infi	dire
,	PUN	,
donc	ADV	donc
Sophie	NAM	sophie
de	PRP	de
dîner	NOM	dîner
on	PRO:PER	on
fait	NOM	fait
premier	NUM	premier
ne	ADV	ne
de	PRP	de
,	PUN	,
«	PUN:cit	«
elle	PRO:PER	elle
rien	ADV	rien
imaginait	VER:impf	imaginer
que	KON	que
bien	ADV	bien
à	PRP	à
d'	PRP	de
pouvait	VER:impf	pouvoir
faire	VER:infi	faire
Qu'	NAM	qu'
son	DET:POS	son
la	DET:ART	le
.	SENT	.
dans	PRP	dans
!	SENT	!
<SEG>
individu	NOM	individu
du	PRP:det	du
,	PUN	,
<EOS>	<EOS>	<EOS>
à	PRP	à
passage	NOM	passage
étaient	VER:impf	être
avant	NOM	avant
descend	VER:pres	descendre
,	PUN	,
extrémités	NOM	extrémité
bien	ADV	bien
pas	NOM	pas
dix	NUM	dix
planche	NOM	planche
main	NOM	main
apercevant	VER:ppre	apercevoir
