maisons	NOM	maison
pieds	NOM	pied
devant	PRP	devant
causerie	NOM	causerie
palpitaient	VER:impf	palpiter
lui	PRO:PER	lui
,	PUN	,
et	KON	et
de	PRP	de
à	PRP	à
à	PRP	à
Peuples	NAM	peuples
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
père	NOM	père
,	PUN	,
par	PRP	par
,	PUN	,
le	DET:ART	le
agite	VER:pres	agiter
dans	PRP	dans
jusqu'	PRP	jusque
bercée	VER:pper	bercer
Puis	ADV	puis
bras	NOM	bras
;	PUN	;
.	SENT	.
de	PRP	de
,	PUN	,
visions	NOM	vision
puis	ADV	puis
,	PUN	,
invincible	ADJ	invincible
;	PUN	;
loin	ADV	loin
le	DET:ART	le
précipités	VER:pper	précipiter
avec	PRP	avec
leur	DET:POS	leur
anciennes	ADJ	ancien
et	KON	et
connaissance	NOM	connaissance
mains	NOM	main
<EOS>	<EOS>	<EOS>
,	PUN	,
revint	VER:simp	revenir
elle	PRO:PER	elle
du	PRP:det	du
son	DET:POS	son
le	DET:ART	le
Ses	DET:POS	son
de	PRP	de
barque	NOM	barque
comme	ADV	comme
vibraient	VER:impf	vibrer
à	PRP	à
son	DET:POS	son
<SEG>
tout	ADV	tout
toute	PRO:IND	tout
maintenant	ADV	maintenant
voulait	VER:impf	vouloir
ici	ADV	ici
était	VER:impf	être
devant	PRP	devant
qui	PRO:REL	qui
cherchait	VER:impf	chercher
<EOS>	<EOS>	<EOS>
impossible	ADJ	impossible
C'	NOM	c'
lui	PRO:PER	lui
ce	PRO:DEM	ce
l'	DET:ART	le
mourir	VER:infi	mourir
au	PRP:det	au
trahisons	NOM	trahison
voilà	ADV	voilà
,	PUN	,
de	PRP	de
vite	ADV	vite
!	SENT	!
cassée	VER:pper	casser
pas	NOM	pas
apparut	VER:simp	apparaître
elle	PRO:PER	elle
.	SENT	.
ici	ADV	ici
,	PUN	,
;	PUN	;
le	PRO:PER	le
serait	VER:cond	être
tortures	NOM	torture
Dans	PRP	dans
toute	PRO:IND	tout
«	PUN:cit	«
est	VER:pres	être
Oh	INT	oh
désespoirs	NOM	désespoir
;	PUN	;
revoir	VER:infi	revoir
par	PRP	par
Julien	NAM	julien
ses	DET:POS	son
la	PRO:PER	la
pas	ADV	pas
l'	DET:ART	le
ne	ADV	ne
Oh	INT	oh
<EOS>	<EOS>	<EOS>
.	SENT	.
et	KON	et
fini	VER:pper	finir
,	PUN	,
plein	ADJ	plein
sa	DET:POS	son
suite	NOM	suite
criait	VER:impf	crier
,	PUN	,
,	PUN	,
attente	NOM	attente
de	PRP	de
de	PRP	de
.	SENT	.
<EOS>	<EOS>	<EOS>
,	PUN	,
loin	ADV	loin
vie	NOM	vie
C'	NAM	c'
elle	PRO:PER	elle
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
épouvantable	ADJ	épouvantable
!	SENT	!
était	VER:impf	être
!	SENT	!
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
:	PUN	:
de	PRP	de
avenir	NOM	avenir
vite	ADV	vite
joie	NOM	joie
.	SENT	.
<EOS>	<EOS>	<EOS>
une	DET:ART	un
!	SENT	!
,	PUN	,
voix	NOM	voix
abîme	NOM	abîme
<EOS>	<EOS>	<EOS>
finie	VER:pper	finir
,	PUN	,
Mais	KON	mais
<EOS>	<EOS>	<EOS>
là	ADV	là
et	KON	et
Autant	ADV	autant
<SEG>
jeunes	ADJ	jeune
toute	PRO:IND	tout
le	DET:ART	le
l'	DET:ART	le
adieu	NOM	adieu
<EOS>	<EOS>	<EOS>
eut	VER:simp	avoir
bruit	NOM	bruit
déjà	ADV	déjà
elle	PRO:PER	elle
,	PUN	,
les	DET:ART	le
,	PUN	,
sur	PRP	sur
Maman	NOM	maman
Soudain	NAM	soudain
soulevée	VER:pper	soulever
;	PUN	;
»	PUN:cit	»
gémit	VER:pres	gémir
désespérés	ADJ	désespéré
pour	PRP	pour
la	DET:ART	le
cadavre	NOM	cadavre
,	PUN	,
leur	DET:POS	leur
noyé	ADJ	noyé
la	DET:ART	le
de	PRP	de
mot	NOM	mot
une	DET:ART	un
dans	PRP	dans
seconde	NOM	second|seconde
de	PRP	de
;	PUN	;
!	SENT	!
de	PRP	de
genoux	NOM	genou
,	PUN	,
pensée	NOM	pensée
.	SENT	.
désespoir	NOM	désespoir
souffrance	NOM	souffrance
la	PRO:PER	la
,	PUN	,
mer	NOM	mer
entendait	VER:impf	entendre
,	PUN	,
des	PRP:det	du
son	DET:POS	son
dressa	VER:simp	dresser
des	PRP:det	du
mourants	NOM	mourant
vague	ADJ	vague
vit	VER:pres	vivre
elle	PRO:PER	elle
sanglotant	VER:ppre	sangloter
s'	PRO:PER	se
vie	NOM	vie
elle	PRO:PER	elle
roches	NOM	roche
dernier	ADJ	dernier
petite	ADJ	petit
à	PRP	à
dernier	ADJ	dernier
père	NOM	père
vit	VER:pres	vivre
les	DET:ART	le
Elle	PRO:PER	elle
«	PUN:cit	«
maintenant	ADV	maintenant
le	DET:ART	le
son	DET:POS	son
soldats	NOM	soldat
mot	NOM	mot
toute	PRO:IND	tout
éventrés	VER:pper	éventrer
glissement	NOM	glissement
élancer	VER:infi	élancer
jetant	VER:ppre	jeter
,	PUN	,
elle	PRO:PER	elle
en	PRP	en
mère	NOM	mère
elle	PRO:PER	elle
et	KON	et
la	DET:ART	le
la	DET:ART	le
la	PRO:PER	la
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
à	PRP	à
:	PUN	:
un	DET:ART	un
devant	PRP	devant
des	PRP:det	du
traversa	VER:simp	traverser
le	DET:ART	le
petit	ADJ	petit
batailles	NOM	bataille
<SEG>
par	PRP	par
près	ADV	près
<EOS>	<EOS>	<EOS>
.	SENT	.
bord	NOM	bord
était	VER:impf	être
saisirent	VER:simp	saisir
ne	ADV	ne
.	SENT	.
on	PRO:PER	on
tant	ADV	tant
arrière	NOM	arrière
en	PRP	en
la	PRO:PER	la
pouvait	VER:impf	pouvoir
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
,	PUN	,
plus	ADV	plus
qu'	KON	que
lit	NOM	lit
plus	ADV	plus
car	KON	car
la	PRO:PER	la
puis	ADV	puis
bras	NOM	bras
;	PUN	;
frictionnait	VER:impf	frictionner
elle	PRO:PER	elle
connaissance	NOM	connaissance
,	PUN	,
et	KON	et
une	DET:ART	un
des	PRP:det	du
ce	PRO:DEM	ce
mettait	VER:impf	mettre
on	PRO:PER	on
tenait	VER:impf	tenir
neige	NOM	neige
du	PRP:det	du
;	PUN	;
Ils	PRO:PER	il
,	PUN	,
le	DET:ART	le
toute	PRO:IND	tout
Julien	NAM	julien
emportait	VER:impf	emporter
ne	ADV	ne
Elle	PRO:PER	elle
elle	PRO:PER	elle
Simon	NAM	simon
de	PRP	de
elle	PRO:PER	elle
lanterne	NOM	lanterne
voulurent	VER:simp	vouloir
puis	ADV	puis
,	PUN	,
elle	PRO:PER	elle
qu'	KON	que
remuer	VER:infi	remuer
ils	PRO:PER	il
pour	PRP	pour
sauva	VER:simp	sauver
dans	PRP	dans
mollement	ADV	mollement
qui	PRO:REL	qui
,	PUN	,
,	PUN	,
les	DET:ART	le
quand	KON	quand
père	NOM	père
,	PUN	,
avec	PRP	avec
suivis	VER:pper	suivre
sentit	VER:simp	sentir
effaça	VER:simp	effacer
retomba	VER:simp	retomber
rejeter	VER:infi	rejeter
elle	PRO:PER	elle
la	DET:ART	le
la	PRO:PER	la
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
et	KON	et
Marius	NAM	marius
qu'	KON	que
l'	PRO:PER	la|le
puis	ADV	puis
brûlants	ADJ	brûlant
.	SENT	.
dans	PRP	dans
d'	PRP	de
la	PRO:PER	la
un	DET:ART	un
Alors	ADV	alors
tout	ADV	tout
qu'	PRO:REL	que
linges	NOM	linge
firent	VER:simp	faire
se	PRO:PER	se
<SEG>
<EOS>	<EOS>	<EOS>
mais	KON	mais
.	SENT	.
lever	VER:infi	lever
elle	PRO:PER	elle
?	SENT	?
troisième	NOM	troisième
Il	PRO:PER	il
,	PUN	,
<EOS>	<EOS>	<EOS>
une	DET:ART	un
,	PUN	,
de	PRP	de
,	PUN	,
Pourquoi	ADV	pourquoi
puis	ADV	puis
--	PUN	--
Alors	ADV	alors
chambre	NOM	chambre
faisait	VER:impf	faire
?	SENT	?
pouvait	VER:impf	pouvoir
ne	ADV	ne
souris	NOM	souris
drap	NOM	drap
.	SENT	.
Elle	PRO:PER	elle
jour	NOM	jour
était	VER:impf	être
qui	PRO:REL	qui
Puis	ADV	puis
,	PUN	,
poitrine	NOM	poitrine
sorte	NOM	sorte
soudain	ADV	soudain
un	DET:ART	un
rien	ADV	rien
frôlement	NOM	frôlement
la	DET:ART	le
<EOS>	<EOS>	<EOS>
la	PRO:PER	la
petit	ADJ	petit
aussitôt	ADV	aussitôt
bruit	VER:pres	bruir|bruire
obséda	VER:simp	obséder
un	NUM	un
vivement	ADV	vivement
une	DET:ART	un
<EOS>	<EOS>	<EOS>
pas	ADV	pas
et	KON	et
de	PRP	de
<EOS>	<EOS>	<EOS>
savait	VER:impf	savoir
grattement	NOM	grattement
n'	ADV	ne
sa	DET:POS	son
couchée	VER:pper	coucher
disparut	VER:simp	disparaître
souris	NOM	souris
l'	PRO:PER	la|le
grise	ADJ	gris
passait	VER:impf	passer
<EOS>	<EOS>	<EOS>
de	PRP	de
<EOS>	<EOS>	<EOS>
son	DET:POS	son
autre	ADJ	autre
elle	PRO:PER	elle
s'	PRO:PER	se
.	SENT	.
cauchemar	NOM	cauchemar
un	DET:ART	un
sur	PRP	sur
avançait	VER:impf	avancer
.	SENT	.
,	PUN	,
suivait	VER:impf	suivre
en	PRO:PER	en
entendit	VER:simp	entendre
dans	PRP	dans
sur	PRP	sur
,	PUN	,
une	DET:ART	un
plancher	NOM	plancher
le	DET:ART	le
Une	DET:ART	un
était	VER:impf	être
-ce	PRO:DEM	ce
vers	PRP	vers
.	SENT	.
Elle	PRO:PER	elle
,	PUN	,
--	PUN	--
se	PRO:PER	se
cauchemar	NOM	cauchemar
petite	ADJ	petit
une	DET:ART	un
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
sur	PRP	sur
bientôt	ADV	bientôt
corps	NOM	corps
,	PUN	,
;	PUN	;
des	PRP:det	du
parvenir	VER:infi	parvenir
filaient	VER:impf	filer
,	PUN	,
sentait	VER:impf	sentir
vif	ADJ	vif
couvraient	VER:impf	couvrir
peur	NOM	peur
et	KON	et
les	PRO:PER	la|le
.	SENT	.
autres	ADJ	autre
pas	ADV	pas
.	SENT	.
,	PUN	,
elles	PRO:PER	elle
de	PRP	de
jambes	NOM	jambe
sans	PRP	sans
milliers	NOM	millier
,	PUN	,
Elle	PRO:PER	elle
tapisseries	NOM	tapisserie
le	DET:ART	le
ses	DET:POS	son
des	PRP:det	du
sous	PRP	sous
n'	ADV	ne
,	PUN	,
descendre	VER:infi	descendre
son	DET:POS	son
monter	VER:infi	monter
long	NOM	long
main	NOM	main
côtés	NOM	côté
,	PUN	,
entière	ADJ	entier
Jeanne	NAM	jeanne
lança	VER:simp	lancer
mais	KON	mais
pénétrèrent	VER:simp	pénétrer
et	KON	et
avait	VER:impf	avoir
surgirent	VER:simp	surgir
Et	KON	et
<EOS>	<EOS>	<EOS>
y	PRO:PER	y
les	PRO:PER	la|le
sa	DET:POS	son
prendre	VER:infi	prendre
elle	PRO:PER	elle
Jeanne	NAM	jeanne
voulut	VER:simp	vouloir
les	DET:ART	le
couvertures	NOM	couverture
trot	NOM	trot
son	DET:POS	son
les	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
dix	NUM	dix
chatouiller	VER:infi	chatouiller
la	DET:ART	le
de	PRP	de
grimpaient	VER:impf	grimper
souris	NOM	souris
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
.	SENT	.
Elles	PRO:PER	elle
tous	PRO:IND	tout
tout	ADV	tout
la	DET:ART	le
menu	ADJ	menu
glisser	VER:infi	glisser
.	SENT	.
sa	DET:POS	son
et	KON	et
vingt	NUM	vingt
couche	NOM	couche
les	DET:ART	le
voyait	VER:impf	voir
Alors	ADV	alors
d'	PRP	de
bête	NOM	bête
centaines	NOM	centaine
sur	PRP	sur
peau	NOM	peau
<EOS>	<EOS>	<EOS>
colonnes	NOM	colonne
;	PUN	;
aux	PRP:det	au
<SEG>
la	PRO:PER	la
un	DET:ART	un
dut	VER:simp	devoir
contre	PRP	contre
débattait	VER:impf	débattre
exaspérait	VER:impf	exaspérer
les	PRO:PER	la|le
Elle	PRO:PER	elle
se	PRO:PER	se
Cela	PRO:DEM	cela
en	PRP	en
en	PRP	en
mains	NOM	main
doux	ADJ	doux
voyait	VER:impf	voir
elle	PRO:PER	elle
.	SENT	.
et	KON	et
sa	DET:POS	son
temps	NOM	temps
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
meurtri	VER:pper	meurtrir
on	PRO:PER	on
mais	KON	mais
du	PRP:det	du
,	PUN	,
lui	PRO:PER	lui
gorge	NOM	gorge
;	PUN	;
Elle	PRO:PER	elle
elle	PRO:PER	elle
fuir	VER:infi	fuir
ne	ADV	ne
pied	NOM	pied
bras	NOM	bras
,	PUN	,
,	PUN	,
il	PRO:PER	il
,	PUN	,
las	ADJ	las
immobile	ADJ	immobile
jetait	VER:impf	jeter
notion	NOM	notion
très	ADV	très
personne	ADV	personne
Puis	ADV	puis
voulait	VER:impf	vouloir
<EOS>	<EOS>	<EOS>
,	PUN	,
et	KON	et
eut	VER:simp	avoir
.	SENT	.
pénétrer	VER:infi	pénétrer
refermait	VER:impf	refermer
toujours	ADV	toujours
vides	ADJ	vide
long	ADJ	long
.	SENT	.
être	VER:infi	être
pour	KON	pour
la	DET:ART	le
l'	PRO:PER	la|le
tenait	VER:impf	tenir
paralysaient	VER:impf	paralyser
pour	PRP	pour
,	PUN	,
des	PRP:det	du
ses	DET:POS	son
,	PUN	,
la	PRO:PER	la
enlaçaient	VER:impf	enlacer
réveil	NOM	réveil
et	KON	et
du	PRP:det	du
elle	PRO:PER	elle
avant	NOM	avant
lit	NOM	lit
dedans	ADV	dedans
long	ADJ	long
une	DET:ART	un
.	SENT	.
point	ADV	point
et	KON	et
saisir	VER:infi	saisir
,	PUN	,
.	SENT	.
que	KON	que
;	PUN	;
du	PRP:det	du
n'	ADV	ne
qu'	KON	que
venir	VER:infi	venir
cependant	ADV	cependant
semblait	VER:impf	sembler
criait	VER:impf	crier
<EOS>	<EOS>	<EOS>
vigoureux	ADJ	vigoureux
avait	VER:impf	avoir
<SEG>
non	ADV	non
<EOS>	<EOS>	<EOS>
pas	ADV	pas
avec	PRP	avec
mère	NOM	mère
«	PUN:cit	«
.	SENT	.
assise	VER:pper	asseoir
elle	PRO:PER	elle
«	PUN:cit	«
,	PUN	,
savait	VER:impf	savoir
,	PUN	,
.	SENT	.
homme	NOM	homme
avait	VER:impf	avoir
plus	ADV	plus
connaissait	VER:impf	connaître
pleurer	VER:infi	pleurer
mit	VER:simp	mettre
homme	NOM	homme
étonna	VER:simp	étonner
gros	ADJ	gros
.	SENT	.
<EOS>	<EOS>	<EOS>
un	DET:ART	un
chambre	NOM	chambre
<EOS>	<EOS>	<EOS>
ouvrit	VER:simp	ouvrir
petite	ADJ	petit
reprit	VER:simp	reprendre
Elle	PRO:PER	elle
de	PRP	de
se	PRO:PER	se
?	SENT	?
faible	ADJ	faible
Elle	PRO:PER	elle
.	SENT	.
se	PRO:PER	se
aucun	PRO:IND	aucun
<EOS>	<EOS>	<EOS>
n'	ADV	ne
s'	PRO:PER	se
croyait	VER:impf	croire
avait-elle	ADJ	avait-elle
et	KON	et
Alors	ADV	alors
,	PUN	,
sa	DET:POS	son
,	PUN	,
dit	VER:pper	dire
le	DET:ART	le
gros	ADJ	gros
qu'	KON	que
:	PUN	:
se	PRO:PER	se
ne	ADV	ne
yeux	NOM	œil
âge	NOM	âge
:	PUN	:
à	PRP	à
.	SENT	.
petite	ADJ	petit
dans	PRP	dans
fille	NOM	fille
.	SENT	.
soyez	VER:subp	être
<EOS>	<EOS>	<EOS>
gros	ADJ	gros
en	PRO:PER	en
Elle	PRO:PER	elle
homme	NOM	homme
point	ADV	point
calme	ADJ	calme
et	KON	et
souvenir	NOM	souvenir
,	PUN	,
Voyons	VER:pres	voir
<EOS>	<EOS>	<EOS>
Le	DET:ART	le
toute	PRO:IND	tout
revient	VER:pres	revenir
,	PUN	,
<EOS>	<EOS>	<EOS>
Quel	PRO:REL	quel
<EOS>	<EOS>	<EOS>
n'	ADV	ne
sentait	VER:impf	sentir
petite	ADJ	petit
Et	NOM	et
ne	ADV	ne
voir	VER:infi	voir
les	DET:ART	le
la	DET:ART	le
mère	NOM	mère
rien	ADV	rien
elle	PRO:PER	elle
»	PUN:cit	»
Tenez	NAM	tenez
connaissance	NOM	connaissance
<SEG>
de	PRP	de
de	PRP	de
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
eu	VER:pper	avoir
en	PRO:PER	en
.	SENT	.
pas	ADV	pas
madame	NOM	madame
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
Qu'	KON	que
dis	VER:pres	dire
pesant	ADJ	pesant
,	PUN	,
de	PRP	de
que	KON	que
<EOS>	<EOS>	<EOS>
ne	ADV	ne
.	SENT	.
elle	PRO:PER	elle
il	PRO:PER	il
comme	KON	comme
la	DET:ART	le
Or	NOM	or
s'	PRO:PER	se
,	PUN	,
que	KON	que
peur	NOM	peur
elle	PRO:PER	elle
avait	VER:impf	avoir
penser	VER:infi	penser
reprise	NOM	reprise
elle	PRO:PER	elle
j'	PRO:PER	je
Mais	KON	mais
non	ADV	non
,	PUN	,
lui	PRO:PER	lui
en	PRP	en
rappeler	VER:infi	rappeler
parlez	VER:pres	parler
essayait	VER:impf	essayer
plus	ADV	plus
,	PUN	,
la	DET:ART	le
baronne	NOM	baron|baronne
n'	ADV	ne
ce	PRO:DEM	ce
qu'	PRO:REL	que
soit	VER:subp	être
comme	KON	comme
réalité	NOM	réalité
elle	PRO:PER	elle
dorme	VER:subp	dormir
de	PRP	de
quoi	PRO:REL	quoi
encore	ADV	encore
si	KON	si
réponds	VER:pres	répondre
se	PRO:PER	se
longtemps	ADV	longtemps
fois	NOM	fois
tête	NOM	tête
essayait	VER:impf	essayer
une	DET:ART	un
maintenant	ADV	maintenant
rien	NOM	rien
de	PRP	de
vous	PRO:PER	vous
rien	NOM	rien
elle	PRO:PER	elle
,	PUN	,
sommeil	NOM	sommeil
assoupie	VER:pper	assoupir
,	PUN	,
à	PRP	à
un	DET:ART	un
<EOS>	<EOS>	<EOS>
,	PUN	,
vivait	VER:impf	vivre
très	ADV	très
reparue	VER:pper	reparaître
elle	PRO:PER	elle
éveillait	VER:impf	éveiller
,	PUN	,
sa	DET:POS	son
dès	PRP	dès
»	PUN:cit	»
sembla	VER:simp	sembler
elle	PRO:PER	elle
Et	NOM	et
qu'	PRO:REL	que
par	PRP	par
vaguement	ADV	vaguement
;	PUN	;
et	KON	et
Jeanne	NAM	jeanne
.	SENT	.
<SEG>
point	ADV	point
qu'	KON	que
.	SENT	.
jambes	NOM	jambe
.	SENT	.
<EOS>	<EOS>	<EOS>
près	ADV	près
et	KON	et
la	PRO:PER	la
tomba	VER:simp	tomber
roulait	VER:impf	rouler
qui	PRO:REL	qui
La	DET:ART	le
aperçut	VER:simp	apercevoir
se	PRO:PER	se
se	PRO:PER	se
rejeta	VER:simp	rejeter
douleur	NOM	douleur
et	KON	et
,	PUN	,
il	PRO:PER	il
vie	NOM	vie
ne	ADV	ne
passée	VER:pper	passer
s'	PRO:PER	se
encore	ADV	encore
rideau	NOM	rideau
sauta	VER:simp	sauter
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
accourait	VER:impf	accourir
plus	ADV	plus
;	PUN	;
pour	KON	pour
vers	PRP	vers
voulut	VER:simp	vouloir
eut	VER:simp	avoir
elle	PRO:PER	elle
revint	VER:simp	revenir
lui	PRO:PER	lui
levé	NOM	levé
fût	VER:subi	être
se	PRO:PER	se
d'	PRP	de
Tante	NOM	tante
<EOS>	<EOS>	<EOS>
par	PRP	par
Lison	NAM	lison
comme	KON	comme
porte	NOM	porte
ouvrit	VER:simp	ouvrir
la	PRO:PER	la
tout	ADV	tout
cœur	NOM	cœur
Elle	PRO:PER	elle
ses	DET:POS	son
,	PUN	,
Elle	PRO:PER	elle
elle	PRO:PER	elle
sa	DET:POS	son
Julien	NAM	julien
<EOS>	<EOS>	<EOS>
draps	NOM	drap
élança	VER:simp	élancer
mit	VER:simp	mettre
touchât	VER:subi	toucher
à	PRP	à
une	DET:ART	un
,	PUN	,
.	SENT	.
porter	VER:infi	porter
et	KON	et
ne	ADV	ne
.	SENT	.
<EOS>	<EOS>	<EOS>
si	KON	si
horrible	ADJ	horrible
Elle	PRO:PER	elle
au	PRP:det	au
brusquement	ADV	brusquement
et	KON	et
elle	PRO:PER	elle
terre	NOM	terre
,	PUN	,
cachait	VER:impf	cacher
se	PRO:PER	se
tordait	VER:impf	tordre
<EOS>	<EOS>	<EOS>
fuir	VER:infi	fuir
hurler	VER:infi	hurler
pouvant	VER:ppre	pouvoir
.	SENT	.
un	DET:ART	un
.	SENT	.
Julien	NAM	julien
seul	ADJ	seul
,	PUN	,
ses	DET:POS	son
,	PUN	,
;	PUN	;
<SEG>
empressaient	VER:impf	empresser
s'	PRO:PER	se
,	PUN	,
mère	NOM	mère
ma	DET:POS	mon
yeux	NOM	œil
<EOS>	<EOS>	<EOS>
petite	NOM	petit
ferma	VER:simp	fermer
-tu	PRO:PER	tu
tante	NOM	tante
installa	VER:simp	installer
sa	DET:POS	son
aperçut	VER:simp	apercevoir
,	PUN	,
Jeanne	NAM	jeanne
bien	ADV	bien
finie	ADJ	fini
.	SENT	.
<EOS>	<EOS>	<EOS>
et	KON	et
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
avec	PRP	avec
aise	NOM	aise
répondait	VER:impf	répondre
s'	PRO:PER	se
.	SENT	.
:	PUN	:
journée	NOM	journée
,	PUN	,
interrogeaient	VER:impf	interroger
son	DET:POS	son
s'	PRO:PER	se
les	DET:ART	le
aussitôt	ADV	aussitôt
l'	PRO:PER	la|le
Dentu	NAM	dentu
recoucha	VER:simp	recoucher
baron	NOM	baron
pas	ADV	pas
et	KON	et
Nous	PRO:PER	nous
.	SENT	.
pour	PRP	pour
de	PRP	de
parler	VER:infi	parler
On	PRO:PER	on
ne	ADV	ne
La	DET:ART	le
garde	NOM	garde
veuve	ADJ	veuf
la	DET:ART	le
<EOS>	<EOS>	<EOS>
arriva	VER:simp	arriver
,	PUN	,
;	PUN	;
réfléchir	VER:infi	réfléchir
éperdue	VER:pper	éperdre
»	PUN:cit	»
,	PUN	,
Jeanne	NAM	jeanne
sournoisement	ADV	sournoisement
puis	ADV	puis
enfin	ADV	enfin
soignaient	VER:impf	soigner
sourde	NOM	sourd
,	PUN	,
la	PRO:PER	la
maintenant	ADV	maintenant
Elle	NAM	elle
vint	VER:simp	venir
point	ADV	point
petite	ADJ	petit
puis	ADV	puis
ne	ADV	ne
faisait	VER:impf	faire
Sa	DET:POS	son
soufflant	NOM	soufflant
La	DET:ART	le
la	DET:ART	le
?	SENT	?
;	PUN	;
mère	NOM	mère
nuit	NOM	nuit
très	ADV	très
elle	PRO:PER	elle
à	PRP	à
et	KON	et
la	PRO:PER	la
.	SENT	.
le	DET:ART	le
la	DET:ART	le
et	KON	et
<EOS>	<EOS>	<EOS>
entends	VER:pres	entendre
pour	KON	pour
elle	PRO:PER	elle
«	PUN:cit	«
<SEG>
sa	DET:POS	son
les	DET:ART	le
tous	PRO:IND	tout
fixe	ADJ	fixe
.	SENT	.
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
et	KON	et
péniblement	ADV	péniblement
raisonnait	VER:impf	raisonner
elle	PRO:PER	elle
Peu	ADV	peu
marqués	VER:pper	marquer
et	KON	et
près	ADV	près
,	PUN	,
y	PRO:PER	y
temps	NOM	temps
faits	NOM	fait
dire	VER:infi	dire
qui	PRO:REL	qui
vides	ADJ	vide
des	PRP:det	du
<EOS>	<EOS>	<EOS>
,	PUN	,
où	PRO:REL	où
ne	ADV	ne
<EOS>	<EOS>	<EOS>
trous	NOM	trou
buvait	VER:impf	boire
sans	PRP	sans
eu	VER:pper	avoir
s'	PRO:PER	se
ne	ADV	ne
longs	ADJ	long
elle	PRO:PER	elle
,	PUN	,
comme	KON	comme
peu	ADV	peu
étaient	VER:impf	être
venus	VER:pper	venir
,	PUN	,
les	DET:ART	le
rien	ADV	rien
choses	NOM	chose
Petite	ADJ	petit
après	KON	après
,	PUN	,
boire	VER:infi	boire
étaient	VER:impf	être
en	PRP	en
elle	PRO:PER	elle
obstination	NOM	obstination
;	PUN	;
faisait	VER:impf	faire
,	PUN	,
réfléchit	VER:pres	réfléchir
mère	NOM	mère
,	PUN	,
lui	PRO:PER	lui
avec	PRP	avec
événements	NOM	événement
Elle	PRO:PER	elle
une	DET:ART	un
échappaient	VER:impf	échapper
point	ADV	point
places	NOM	place
temps	NOM	temps
plus	ADV	plus
dans	PRP	dans
de	PRP	de
tante	NOM	tante
.	SENT	.
.	SENT	.
la	PRO:PER	la
mais	KON	mais
.	SENT	.
avait	VER:impf	avoir
cherchant	VER:ppre	chercher
elle	PRO:PER	elle
Lison	NAM	lison
et	KON	et
d'	PRP	de
baron	NOM	baron
des	PRP:det	du
grandes	ADJ	grand
de	PRP	de
dormait	VER:impf	dormir
si	KON	si
<EOS>	<EOS>	<EOS>
,	PUN	,
retrouva	VER:simp	retrouver
le	DET:ART	le
mémoire	NOM	mémoire
Et	KON	et
blanches	ADJ	blanc
de	PRP	de
à	PRP	à
efforts	NOM	effort
elle	PRO:PER	elle
<SEG>
que	KON	que
elle	PRO:PER	elle
patiente	ADJ	patient
?	SENT	?
,	PUN	,
avait	VER:impf	avoir
tout	ADV	tout
très	ADV	très
comme	ADV	comme
Rouen	NAM	rouen
voilà	ADV	voilà
disait	VER:impf	dire
écoutant	VER:ppre	écouter
<EOS>	<EOS>	<EOS>
dit	VER:pper	dire
Julien	NAM	julien
,	PUN	,
retourner	VER:infi	retourner
<EOS>	<EOS>	<EOS>
.	SENT	.
idée	NOM	idée
?	SENT	?
donc	ADV	donc
avec	PRP	avec
faire	VER:infi	faire
<EOS>	<EOS>	<EOS>
Rosalie	NAM	rosalie
l'	PRO:PER	la|le
jouissant	VER:ppre	jouir
et	KON	et
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
?	SENT	?
petite	ADJ	petit
Ses	DET:POS	son
autrefois	ADV	autrefois
serait	VER:cond	être
le	PRO:PER	le
?	SENT	?
à	PRP	à
raison	NOM	raison
sans	PRP	sans
Elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
retour	NOM	retour
d'	PRP	de
--	PUN	--
mère	NOM	mère
elle	PRO:PER	elle
voir	VER:infi	voir
Le	DET:ART	le
Et	KON	et
rusée	ADJ	rusé
Et	KON	et
où	ADV	où
illumina	VER:simp	illuminer
,	PUN	,
<EOS>	<EOS>	<EOS>
père	NOM	père
avait-il	NOM	avait-il
veuve	ADJ	veuf
laisser	VER:infi	laisser
attendit	VER:simp	attendre
<EOS>	<EOS>	<EOS>
Qu'	KON	que
ce	PRO:DEM	ce
qu'	PRO:REL	que
Une	DET:ART	un
était-elle	NOM	était-elle
<EOS>	<EOS>	<EOS>
?	SENT	?
et	KON	et
?	SENT	?
Alors	ADV	alors
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
