propriétaires	ADJ	propriétaire
<SEG>
d'	PRP	de
Elle	PRO:PER	elle
était	VER:impf	être
de	PRP	de
.	SENT	.
<EOS>	<EOS>	<EOS>
si	ADV	si
ce	PRO:DEM	ce
loin	ADV	loin
monde	NOM	monde
<SEG>
que	KON	que
son	DET:POS	son
ange	NOM	ange
de	PRP	de
,	PUN	,
bon	ADJ	bon
quand	KON	quand
priait	VER:impf	prier
oublier	VER:infi	oublier
elle	PRO:PER	elle
<SEG>
aider	VER:infi	aider
pauvre	ADJ	pauvre
,	PUN	,
l'	PRO:PER	la|le
,	PUN	,
naïvement	ADV	naïvement
lui	PRO:PER	lui
demandait	VER:impf	demander
elle	PRO:PER	elle
fille	NOM	fille
<SEG>
ami	NOM	ami
âme	NOM	âme
d'	PRP	de
jeune	ADJ	jeune
cette	PRO:DEM	ce
et	KON	et
de	PRP	de
l'	DET:ART	le
aussi	ADV	aussi
être	VER:infi	être
<SEG>
triste	ADJ	triste
sa	DET:POS	son
plus	ADV	plus
!	SENT	!
,	PUN	,
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
avait	VER:impf	avoir
mère	NOM	mère
n'	ADV	ne
<SEG>
dans	PRP	dans
détresse	NOM	détresse
était	VER:impf	être
homme	NOM	homme
sa	DET:POS	son
donc	ADV	donc
Le	DET:ART	le
jeune	ADJ	jeune
,	PUN	,
,	PUN	,
<SEG>
le	PRO:PER	le
il	PRO:PER	il
croyait	VER:impf	croire
moins	ADV	moins
ne	ADV	ne
<EOS>	<EOS>	<EOS>
seul	ADJ	seul
.	SENT	.
S'	PRO:PER	se
qu'	KON	que
<SEG>
il	PRO:PER	il
avait	VER:impf	avoir
prier	VER:infi	prier
,	PUN	,
cessé	VER:pper	cesser
autre	ADJ	autre
une	DET:ART	un
lui	PRO:PER	lui
de	PRP	de
,	PUN	,
<SEG>
prière	NOM	prière
et	KON	et
lui	PRO:PER	lui
qu'	PRO:REL	que
obtenait	VER:impf	obtenir
,	PUN	,
sa	DET:POS	son
ce	PRO:DEM	ce
faisait	VER:impf	faire
il	PRO:PER	il
<SEG>
la	DET:ART	le
la	DET:ART	le
pas	ADV	pas
,	PUN	,
demandait	VER:impf	demander
ne	ADV	ne
grâce	NOM	grâce
du	PRP:det	du
secours	NOM	secours
,	PUN	,
<SEG>
du	PRP:det	du
pas	ADV	pas
.	SENT	.
<EOS>	<EOS>	<EOS>
pardon	NOM	pardon
ne	ADV	ne
savait	VER:impf	savoir
grâce	NOM	grâce
Il	PRO:PER	il
le	PRO:PER	le
<SEG>
quelque	PRO:IND	quelque
;	PUN	;
,	PUN	,
pareil	NOM	pareil
l'	PRO:PER	la|le
de	PRP	de
pourtant	ADV	pourtant
et	KON	et
chose	NOM	chose
empêchait	VER:impf	empêcher
<SEG>
l'	DET:ART	le
d'	PRP	de
pâle	ADJ	pâle
,	PUN	,
visage	NOM	visage
de	PRP	de
et	KON	et
enfant	NOM	enfant
oublier	VER:infi	oublier
le	DET:ART	le
<SEG>
sans	PRP	sans
,	PUN	,
en	PRO:PER	en
s'	PRO:PER	se
compte	NOM	compte
il	PRO:PER	il
rendît	VER:subi	rendre
il	PRO:PER	il
,	PUN	,
qu'	KON	que
<SEG>
en	PRP	en
espérait	VER:impf	espérer
point	NOM	point
en	PRP	en
un	DET:ART	un
comme	KON	comme
espère	VER:pres	espérer
naufragé	NOM	naufragé
un	DET:ART	un
Miriam	NAM	miriam
<SEG>
visible	ADJ	visible
horizon	NOM	horizon
peine	NOM	peine
à	PRP	à
l'	DET:ART	le
qu'	PRO:REL	que
aperçoit	VER:pres	apercevoir
.	SENT	.
à	PRP	à
il	PRO:PER	il
<SEG>
soir	NOM	soir
était	VER:impf	être
les	DET:ART	le
c'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
pendant	PRP	pendant
sombres	ADJ	sombre
Un	DET:ART	un
jours	NOM	jour
,	PUN	,
<SEG>
M	VER:simp	m
,	PUN	,
Quartier	NOM	quartier
Commune	NAM	commune
la	DET:ART	le
à	PRP	à
.	SENT	.
savoir	VER:infi	savoir
de	PRP	de
vint	VER:simp	venir
<SEG>
,	PUN	,
à	PRP	à
non	ADV	non
Ormes	NAM	ormes
,	PUN	,
des	PRP:det	du
que	KON	que
et	KON	et
kilomètres	NOM	kilomètre
deux	NUM	deux
<SEG>
vendait	VER:impf	vendre
ambulance	NOM	ambulance
loin	ADV	loin
de	PRP	de
des	PRP:det	du
on	PRO:PER	on
des	PRP:det	du
Prussiens	NOM	prussien
,	PUN	,
l'	DET:ART	le
<SEG>
,	PUN	,
à	PRP	à
réduit	VER:pper	réduire
.	SENT	.
<EOS>	<EOS>	<EOS>
calculé	VER:pper	calculer
Tout	ADV	tout
il	PRO:PER	il
denrées	NOM	denrée
prix	NOM	prix
<SEG>
,	PUN	,
envoyant	VER:ppre	envoyer
trouvait	VER:impf	trouver
dont	PRO:REL	dont
muette	NOM	muet|muette
la	DET:ART	le
se	PRO:PER	se
en	PRP	en
qu'	KON	que
y	PRO:PER	y
<SEG>
développées	VER:pper	développer
depuis	PRP	depuis
étaient	VER:impf	être
forces	NOM	force|forces
et	KON	et
l'	DET:ART	le
intelligence	NOM	intelligence
les	DET:ART	le
quatre	NUM	quatre
s'	PRO:PER	se
<SEG>
sur	PRP	sur
au	PRP:det	au
il	PRO:PER	il
moins	ADV	moins
gagnerait	VER:cond	gagner
deux	NUM	deux
ans	NOM	an
sous	PRP	sous
,	PUN	,
une	DET:ART	un
<SEG>
kilo	NOM	kilo
et	KON	et
beurre	NOM	beurre
livre	NOM	livre
double	NOM	double
,	PUN	,
le	DET:ART	le
un	DET:ART	un
sur	PRP	sur
de	PRP	de
<SEG>
<EOS>	<EOS>	<EOS>
lentilles	NOM	lentille
Il	PRO:PER	il
de	PRP	de
résolut	VER:simp	résoudre
!	SENT	!
<EOS>	<EOS>	<EOS>
...	PUN	...
de	PRP	de
!	SENT	!
<SEG>
muette	NOM	muet|muette
chemin	NOM	chemin
connaissait	VER:impf	connaître
le	DET:ART	le
.	SENT	.
bénéfice	NOM	bénéfice
ce	PRO:DEM	ce
réaliser	VER:infi	réaliser
La	DET:ART	le
<EOS>	<EOS>	<EOS>
<SEG>
eut	VER:simp	avoir
Toutefois	ADV	toutefois
pantomimes	NOM	pantomime
de	PRP	de
<EOS>	<EOS>	<EOS>
besoin	NOM	besoin
.	SENT	.
,	PUN	,
on	PRO:PER	on
force	NOM	force
<SEG>
Quartier	NOM	quartier
lui	PRO:PER	lui
;	PUN	;
faire	VER:infi	faire
entendre	VER:infi	entendre
M	VER:pper	m
la	DET:ART	le
pour	PRP	pour
.	SENT	.
chose	NOM	chose
<SEG>
sa	DET:POS	son
il	PRO:PER	il
pour	PRP	pour
peine	NOM	peine
point	ADV	point
se	PRO:PER	se
ne	ADV	ne
servit	VER:simp	servir
;	PUN	;
craignait	VER:impf	craindre
<SEG>
de	PRP	de
d'	PRP	de
un	DET:ART	un
sa	DET:POS	son
morceau	NOM	morceau
démonstration	NOM	démonstration
,	PUN	,
d'	PRP	de
beurre	NOM	beurre
une	DET:ART	un
<SEG>
de	PRP	de
quelques	PRO:IND	quelque
de	PRP	de
,	PUN	,
.	SENT	.
poignée	NOM	poignée
<EOS>	<EOS>	<EOS>
lentilles	NOM	lentille
sous	NOM	sou
et	KON	et
<SEG>
l'	DET:ART	le
de	PRP	de
fut	VER:simp	être
Le	DET:ART	le
que	KON	que
telle	PRO:DEM	tel
sorte	NOM	sorte
combiné	VER:pper	combiner
,	PUN	,
tout	PRO:IND	tout
<SEG>
de	PRP	de
une	DET:ART	un
fin	ADJ	fin
œil	NOM	œil
par	PRP	par
servante	NOM	servante
la	DET:ART	le
,	PUN	,
affirma	VER:simp	affirmer
petite	ADJ	petit
<SEG>
elle	PRO:PER	elle
lueur	NOM	lueur
et	KON	et
opération	NOM	opération
l'	DET:ART	le
;	PUN	;
comprenait	VER:impf	comprendre
,	PUN	,
qu'	PRO:REL	que
subite	ADJ	subit
<SEG>
,	PUN	,
le	DET:ART	le
beau	ADJ	beau
la	PRO:PER	la
,	PUN	,
soleil	NOM	soleil
on	PRO:PER	on
lendemain	NOM	lendemain
par	PRP	par
un	DET:ART	un
<SEG>
qui	PRO:REL	qui
prendre	VER:infi	prendre
le	DET:ART	le
et	KON	et
,	PUN	,
sentier	NOM	sentier
luzerne	NOM	luzerne
coupait	VER:impf	couper
la	DET:ART	le
vit	VER:pres	vivre
<SEG>
côté	NOM	côté
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
Seule	ADJ	seul
du	PRP:det	du
.	SENT	.
menait	VER:impf	mener
ambulance	NOM	ambulance
et	KON	et
de	PRP	de
<SEG>
;	PUN	;
jeune	ADJ	jeune
d'	PRP	de
insultée	VER:pper	insulter
son	DET:POS	son
être	VER:infi	être
vieux	ADJ	vieux
elle	PRO:PER	elle
,	PUN	,
risquait	VER:impf	risquer
<SEG>
faisait	VER:impf	faire
...	PUN	...
avait	VER:impf	avoir
maître	NOM	maître
pas	ADV	pas
même	ADV	même
pensé	VER:pper	penser
n'	ADV	ne
y	PRO:PER	y
cela	PRO:DEM	cela
<SEG>
six	NUM	six
six	NUM	six
!	SENT	!
économie	NOM	économie
Elle	PRO:PER	elle
sous	PRP	sous
d'	PRP	de
sous	NOM	sou
;	PUN	;
<EOS>	<EOS>	<EOS>
<SEG>
les	DET:ART	le
violettes	NOM	violet|violette
et	KON	et
pauvrette	NOM	pauvret
la	DET:ART	le
partit	VER:simp	partir
,	PUN	,
,	PUN	,
des	PRP:det	du
champs	NOM	champ
<SEG>
s'	PRO:PER	se
amies	NOM	ami
,	PUN	,
offraient	VER:impf	offrir
des	PRP:det	du
passage	NOM	passage
pour	PRP	pour
à	PRP	à
comme	KON	comme
son	DET:POS	son
<SEG>
fit	VER:simp	faire
<EOS>	<EOS>	<EOS>
un	DET:ART	un
reposer	VER:infi	reposer
Elle	PRO:PER	elle
sa	DET:POS	son
en	PRO:PER	en
pensée	NOM	pensée
.	SENT	.
s'	PRO:PER	se
<SEG>
elle	PRO:PER	elle
,	PUN	,
pour	PRP	pour
garder	VER:infi	garder
ces	PRO:DEM	ce
croyait	VER:impf	croire
elle	PRO:PER	elle
bouquet	NOM	bouquet
mais	KON	mais
qu'	PRO:REL	que
<SEG>
cueillait	VER:impf	cueillir
étaient	VER:impf	être
main	NOM	main
Providence	NOM	providence
par	PRP	par
la	DET:ART	le
sa	DET:POS	son
destinées	VER:pper	destiner
que	KON	que
fleurs	NOM	fleur
<SEG>
l'	DET:ART	le
devant	PRP	devant
<EOS>	<EOS>	<EOS>
En	PRO:PER	en
passant	VER:ppre	passer
ambulance	NOM	ambulance
.	SENT	.
malheureux	NOM	malheureux
à	PRP	à
un	DET:ART	un
<SEG>
,	PUN	,
elle	PRO:PER	elle
pressait	VER:impf	presser
,	PUN	,
car	KON	car
pas	NOM	pas
il	PRO:PER	il
avait	VER:impf	avoir
le	DET:ART	le
y	PRO:PER	y
<SEG>
et	KON	et
qui	PRO:REL	qui
des	PRP:det	du
soldats	NOM	soldat
côtés	NOM	côté
,	PUN	,
la	PRO:PER	la
de	PRP	de
regardaient	VER:impf	regarder
tous	PRO:IND	tout
<SEG>
avait	VER:impf	avoir
frayeur	NOM	frayeur
une	DET:ART	un
,	PUN	,
secrète	ADJ	secret
commencement	NOM	commencement
elle	PRO:PER	elle
depuis	PRP	depuis
que	PRO:REL	que
au	PRP:det	au
<SEG>
l'	DET:ART	le
d'	PRP	de
l'	DET:ART	le
un	NOM	un
avait	VER:impf	avoir
voulu	VER:pper	vouloir
,	PUN	,
occupation	NOM	occupation
eux	PRO:PER	eux
de	PRP	de
<SEG>
Tout	ADV	tout
servante	NOM	servante
battre	VER:infi	battre
petite	ADJ	petit
la	PRO:PER	la
la	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
à	PRP	à
coup	NOM	coup
<SEG>
appuyé	VER:pper	appuyer
qui	PRO:REL	qui
aperçut	VER:simp	apercevoir
malade	NOM	malade
un	DET:ART	un
deux	NUM	deux
béquilles	NOM	béquille
,	PUN	,
,	PUN	,
sur	PRP	sur
<SEG>
du	PRP:det	du
au	PRP:det	au
forces	NOM	force|forces
ses	DET:POS	son
tout	ADV	tout
tristement	ADV	tristement
.	SENT	.
bord	NOM	bord
chemin	NOM	chemin
essayait	VER:impf	essayer
<SEG>
grand	ADJ	grand
<EOS>	<EOS>	<EOS>
et	KON	et
était	VER:impf	être
.	SENT	.
Il	PRO:PER	il
pâle	ADJ	pâle
yeux	NOM	œil
Ses	DET:POS	son
<EOS>	<EOS>	<EOS>
<SEG>
de	PRP	de
la	DET:ART	le
rencontrèrent	VER:simp	rencontrer
muette	NOM	muet|muette
court	ADV	court
arrêta	VER:simp	arrêter
s'	PRO:PER	se
elle	PRO:PER	elle
...	PUN	...
ceux	PRO:DEM	celui
<SEG>
cri	NOM	cri
un	DET:ART	un
aigu	ADJ	aigu
et	KON	et
,	PUN	,
poussa	VER:simp	pousser
seul	NOM	seul
le	DET:ART	le
petit	ADJ	petit
,	PUN	,
<SEG>
en	PRP	en
qui	PRO:REL	qui
la	DET:ART	le
,	PUN	,
elle	PRO:PER	elle
traduisit	VER:simp	traduire
<EOS>	<EOS>	<EOS>
,	PUN	,
surprise	NOM	surprise
.	SENT	.
<SEG>
cette	PRO:DEM	ce
pâleur	NOM	pâleur
,	PUN	,
et	KON	et
elle	PRO:PER	elle
,	PUN	,
habit	NOM	habit
Sous	PRP	sous
cet	PRO:DEM	ce
sous	PRP	sous
<SEG>
Lui	PRO:PER	lui
,	PUN	,
avait	VER:impf	avoir
aussi	ADV	aussi
la	PRO:PER	la
reconnaissait	VER:impf	reconnaître
reconnu	VER:pper	reconnaître
l'	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
et	KON	et
eût	VER:subi	avoir
,	PUN	,
doux	ADJ	doux
grandi	VER:pper	grandir
nom	NOM	nom
le	DET:ART	le
elle	PRO:PER	elle
bien	ADV	bien
qu'	KON	que
<SEG>
Miriam	NAM	miriam
de	PRP	de
échappé	VER:pper	échapper
quoiqu'il	NOM	quoiqu'il
lèvres	NOM	lèvre
était	VER:impf	être
s'	PRO:PER	se
,	PUN	,
de	PRP	de
ses	DET:POS	son
<SEG>
l'	PRO:PER	la|le
La	DET:ART	le
pouvait	VER:impf	pouvoir
sût	VER:subi	savoir
entendre	VER:infi	entendre
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
qu'	KON	que
ne	ADV	ne
.	SENT	.
<SEG>
.	SENT	.
pensait	VER:impf	penser
Ce	PRO:DEM	ce
elle	PRO:PER	elle
interdite	VER:pper	interdire
pauvre	ADJ	pauvre
demeurait	VER:impf	demeurer
qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
fille	NOM	fille
<SEG>
innocents	ADJ	innocent
dans	PRP	dans
joie	NOM	joie
yeux	NOM	œil
se	PRO:PER	se
:	PUN	:
ses	DET:POS	son
la	DET:ART	le
de	PRP	de
lisait	VER:impf	lire|liser
<SEG>
de	PRP	de
en	PRP	en
,	PUN	,
la	DET:ART	le
revoir	VER:infi	revoir
peine	NOM	peine
étranger	ADJ	étranger
le	PRO:PER	le
retrouver	VER:infi	retrouver
l'	DET:ART	le
<SEG>
cet	PRO:DEM	ce
du	PRP:det	du
,	PUN	,
faire	VER:infi	faire
état	NOM	état
le	DET:ART	le
bien	NOM	bien
lui	PRO:PER	lui
de	PRP	de
désir	NOM	désir
<SEG>
le	DET:ART	le
pas	ADV	pas
regret	NOM	regret
pouvoir	NOM	pouvoir
.	SENT	.
<EOS>	<EOS>	<EOS>
ne	ADV	ne
de	PRP	de
le	DET:ART	le
,	PUN	,
<SEG>
c'	PRO:DEM	ce
,	PUN	,
Oui	INT	oui
que	PRO:REL	que
ses	DET:POS	son
tout	ADV	tout
disaient	VER:impf	dire
grands	ADJ	grand
était	VER:impf	être
cela	PRO:DEM	cela
<SEG>
<EOS>	<EOS>	<EOS>
son	DET:POS	son
yeux	NOM	œil
parlait	VER:impf	parler
Son	DET:POS	son
sourire	NOM	sourire
cœur	NOM	cœur
.	SENT	.
calme	ADJ	calme
et	KON	et
<SEG>
le	DET:ART	le
défaut	NOM	défaut
Le	DET:ART	le
.	SENT	.
lui	PRO:PER	lui
faisait	VER:impf	faire
sens	NOM	sens
qui	PRO:REL	qui
malgré	PRP	malgré
<EOS>	<EOS>	<EOS>
<SEG>
trouvait	VER:impf	trouver
il	PRO:PER	il
bien	ADV	bien
la	PRO:PER	la
jeune	ADJ	jeune
se	PRO:PER	se
qu'	KON	que
Bellerive	NOM	bellerive
si	ADV	si
comprenait	VER:impf	comprendre
<SEG>
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
des	PRP:det	du
muette	NOM	muet|muette
.	SENT	.
malheureux	ADJ	malheureux
montrait	VER:impf	montrer
moins	ADV	moins
La	DET:ART	le
déjà	ADV	déjà
<SEG>
la	DET:ART	le
Ormes	NAM	ormes
,	PUN	,
direction	NOM	direction
des	PRP:det	du
champs	NOM	champ
lointains	ADJ	lointain
dans	PRP	dans
et	KON	et
,	PUN	,
<SEG>
touchant	PRP	touchant
la	DET:ART	le
faisait	VER:impf	faire
,	PUN	,
de	PRP	de
main	NOM	main
elle	PRO:PER	elle
sergent	NOM	sergent
du	PRP:det	du
semblant	VER:ppre	sembler
<SEG>
avec	PRP	avec
elle	PRO:PER	elle
;	PUN	;
l'	PRO:PER	la|le
vouloir	VER:infi	vouloir
puis	ADV	puis
épaules	NOM	épaule
les	DET:ART	le
haussant	VER:ppre	hausser
emmener	VER:infi	emmener
<SEG>
sa	DET:POS	son
de	PRP	de
.	SENT	.
,	PUN	,
elle	PRO:PER	elle
moquer	VER:infi	moquer
impuissance	NOM	impuissance
paraissait	VER:impf	paraître
propre	ADJ	propre
se	PRO:PER	se
<SEG>
elle	PRO:PER	elle
ciel	NOM	ciel
;	PUN	;
là	ADV	là
regardait	VER:impf	regarder
<EOS>	<EOS>	<EOS>
le	DET:ART	le
c'	PRO:DEM	ce
Enfin	ADV	enfin
était	VER:impf	être
<SEG>
la	DET:ART	le
qu'	KON	que
qui	PRO:REL	qui
toujours	ADV	toujours
ce	PRO:DEM	ce
lui	PRO:PER	lui
elle	PRO:PER	elle
cherchait	VER:impf	chercher
sur	PRP	sur
manquait	VER:impf	manquer
<SEG>
le	DET:ART	le
<EOS>	<EOS>	<EOS>
pour	PRP	pour
sachant	VER:ppre	savoir
.	SENT	.
Ne	ADV	ne
terre	NOM	terre
que	KON	que
pauvre	ADJ	pauvre
faire	VER:infi	faire
<SEG>
violettes	NOM	violet|violette
ses	DET:POS	son
c'	PRO:DEM	ce
,	PUN	,
donna	VER:simp	donner
blessé	NOM	blessé
,	PUN	,
car	KON	car
lui	PRO:PER	lui
Miriam	NAM	miriam
<SEG>
qu'	PRO:REL	que
ce	PRO:DEM	ce
était	VER:impf	être
avait	VER:impf	avoir
elle	PRO:PER	elle
tout	ADV	tout
.	SENT	.
<EOS>	<EOS>	<EOS>
les	PRO:PER	la|le
Sévère	NAM	sévère
<SEG>
l'	DET:ART	le
plaisir	NOM	plaisir
avec	PRP	avec
puis	ADV	puis
;	PUN	;
gratitude	NOM	gratitude
humble	ADJ	humble
accepta	VER:simp	accepter
fille	NOM	fille
et	KON	et
<SEG>
révérence	NOM	révérence
lui	PRO:PER	lui
la	DET:ART	le
alla	VER:simp	aller
et	KON	et
lui	PRO:PER	lui
,	PUN	,
en	PRO:PER	en
s'	PRO:PER	se
faisant	VER:ppre	faire
<SEG>
sourire	NOM	sourire
«	PUN:cit	«
par	PRP	par
disant	VER:ppre	dire
son	DET:POS	son
Je	PRO:PER	je
:	PUN	:
reviendrai	VER:futu	revenir
franc	ADJ	franc
.	SENT	.
<SEG>
logis	NOM	logis
»	PUN:cit	»
saisit	VER:pres	saisir
De	ADJ	de
,	PUN	,
<EOS>	<EOS>	<EOS>
la	DET:ART	le
au	PRP:det	au
retour	NOM	retour
muette	NOM	muet|muette
<SEG>
la	DET:ART	le
Verneuil	NAM	verneuil
occasion	NOM	occasion
,	PUN	,
pour	PRP	pour
première	NUM	premier
Mme	NOM	madame
aller	VER:infi	aller
de	PRP	de
trouver	VER:infi	trouver
<SEG>
faire	VER:infi	faire
tâcher	VER:infi	tâcher
pensée	NOM	pensée
<EOS>	<EOS>	<EOS>
.	SENT	.
lui	PRO:PER	lui
entendre	VER:infi	entendre
sa	DET:POS	son
et	KON	et
de	PRP	de
<SEG>
.	SENT	.
fut	VER:simp	être
bien	ADV	bien
bien	ADV	bien
<EOS>	<EOS>	<EOS>
,	PUN	,
Ni	KON	ni
long	ADJ	long
Ce	PRO:DEM	ce
difficile	ADJ	difficile
<SEG>
se	PRO:PER	se
découragèrent	VER:simp	décourager
ne	ADV	ne
une	DET:ART	un
.	SENT	.
l'	DET:ART	le
autre	ADJ	autre
l'	DET:ART	le
ni	KON	ni
<EOS>	<EOS>	<EOS>
<SEG>
comprendre	VER:infi	comprendre
Enfin	ADV	enfin
,	PUN	,
Miriam	NAM	miriam
au	PRP:det	au
ayant	VER:ppre	avoir
moyen	NOM	moyen
fait	VER:pper	faire
,	PUN	,
des	PRP:det	du
<SEG>
rabais	NOM	rabais
qu'	PRO:REL	que
,	PUN	,
au	PRP:det	au
passé	VER:pper	passer
devant	PRP	devant
elle	PRO:PER	elle
avait	VER:impf	avoir
vendues	VER:pper	vendre
lentilles	NOM	lentille
<SEG>
Verneuil	NAM	verneuil
,	PUN	,
de	PRP	de
s'	PRO:PER	se
aidant	VER:ppre	aider
,	PUN	,
ambulance	NOM	ambulance
de	PRP	de
l'	DET:ART	le
Mme	NOM	madame
<SEG>
,	PUN	,
par	PRP	par
entourage	NOM	entourage
il	PRO:PER	il
devait	VER:impf	devoir
être	VER:infi	être
finit	VER:pres	finir
juger	VER:infi	juger
qu'	KON	que
son	DET:POS	son
<SEG>
la	DET:ART	le
petite	ADJ	petit
un	DET:ART	un
d'	PRP	de
.	SENT	.
question	NOM	question
pauvre	NOM	pauvre
malade	ADJ	malade
Voyant	VER:ppre	voir
<EOS>	<EOS>	<EOS>
<SEG>
de	PRP	de
appuyer	VER:infi	appuyer
sur	PRP	sur
un	DET:ART	un
bâton	NOM	bâton
,	PUN	,
faire	VER:infi	faire
boiter	VER:infi	boiter
semblant	NOM	semblant
s'	PRO:PER	se
<SEG>
la	DET:ART	le
l'	DET:ART	le
un	DET:ART	un
et	KON	et
tête	NOM	tête
,	PUN	,
épaule	NOM	épaule
prendre	VER:infi	prendre
sur	PRP	sur
pencher	VER:infi	pencher
<SEG>
qu'	KON	que
un	DET:ART	un
air	NOM	air
on	PRO:PER	on
blessé	NOM	blessé
triste	ADJ	triste
,	PUN	,
bien	ADV	bien
avait	VER:impf	avoir
conclut	VER:pres	conclure
<SEG>
compassion	NOM	compassion
de	PRP	de
sa	DET:POS	son
essayait	VER:impf	essayer
la	PRO:PER	la
excité	VER:pper	exciter
qu'	PRO:REL	que
elle	PRO:PER	elle
et	KON	et
,	PUN	,
<SEG>
partager	VER:infi	partager
soir	NOM	soir
on	PRO:PER	on
faire	VER:infi	faire
.	SENT	.
autres	ADJ	autre
<EOS>	<EOS>	<EOS>
le	DET:ART	le
aux	PRP:det	au
Dès	PRP	dès
<SEG>
tout	ADV	tout
répondit	VER:simp	répondre
qui	PRO:REL	qui
la	DET:ART	le
colonel	NOM	colonel
chose	NOM	chose
raconta	VER:simp	raconter
net	ADJ	net
au	PRP:det	au
,	PUN	,
<SEG>
n'	ADV	ne
«	PUN:cit	«
:	PUN	:
y	PRO:PER	y
rien	ADV	rien
foi	NOM	foi
,	PUN	,
comprends	VER:pres	comprendre
je	PRO:PER	je
Ma	ADJ	ma
<SEG>
pantomimes	NOM	pantomime
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
Toutes	PRO:IND	tout
.	SENT	.
ne	ADV	ne
disent	VER:pres	dire
ces	PRO:DEM	ce
-là	ADV	là
pas	ADV	pas
<SEG>
je	PRO:PER	je
,	PUN	,
avoue	VER:pres	avouer
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
Mais	NAM	mais
.	SENT	.
grand-chose	NOM	grand-chose
»	PUN:cit	»
l'	PRO:PER	la|le
<SEG>
des	PRP:det	du
que	KON	que
l'	DET:ART	le
beaucoup	ADV	beaucoup
comme	KON	comme
est	VER:pres	être
plus	ADV	plus
expéditive	ADJ	expéditif
imagination	NOM	imagination
femmes	NOM	femme
<SEG>
Mme	NOM	madame
que	KON	que
des	PRP:det	du
celle	PRO:DEM	celui
hommes	NOM	homme
,	PUN	,
Verneuil	NAM	verneuil
se	PRO:PER	se
figurait	VER:impf	figurer
de	PRP	de
<SEG>
Latour	NAM	latour
le	DET:ART	le
Mme	NOM	madame
affirmait	VER:impf	affirmer
qu'	KON	que
;	PUN	;
était	VER:impf	être
français	ADJ	français
il	PRO:PER	il
blessé	NOM	blessé
<SEG>
la	DET:ART	le
frappé	VER:pper	frapper
était	VER:impf	être
muette	NOM	muet|muette
puisqu'il	NOM	puisqu'il
;	PUN	;
assurait	VER:impf	assurer
intéressant	VER:ppre	intéresser
avait	VER:impf	avoir
Émilie	NAM	émilie
<SEG>
qu'	PRO:REL	que
il	PRO:PER	il
qu'	KON	que
d'	PRP	de
manquait	VER:impf	manquer
il	PRO:PER	il
sans	PRP	sans
et	KON	et
famille	NOM	famille
était	VER:impf	être
<SEG>
on	PRO:PER	on
;	PUN	;
elle	PRO:PER	elle
qu'	KON	que
quant	PRP	quant
,	PUN	,
Marie-Aimée	NAM	marie-aimée
demandait	VER:impf	demander
argent	NOM	argent
à	PRP	à
<SEG>
et	KON	et
le	PRO:PER	le
chercher	VER:infi	chercher
pour	PRP	pour
le	PRO:PER	le
consoler	VER:infi	consoler
soigner	VER:infi	soigner
le	PRO:PER	le
;	PUN	;
allât	VER:subi	aller
<SEG>
disait	VER:impf	dire
petite	ADJ	petit
la	DET:ART	le
,	PUN	,
chambre	NOM	chambre
et	KON	et
bonne	NOM	bonne
offrait	VER:impf	offrir
sa	DET:POS	son
du	PRP:det	du
<SEG>
importe	VER:pres	importer
n'	ADV	ne
qu'	PRO:REL	que
où	ADV	où
elle	PRO:PER	elle
son	DET:POS	son
coucherait	VER:cond	coucher
fond	NOM	fond
de	PRP	de
cœur	NOM	cœur
<SEG>
allaient	VER:impf	aller
le	DET:ART	le
que	KON	que
Les	DET:ART	le
si	ADV	si
.	SENT	.
<EOS>	<EOS>	<EOS>
vite	ADV	vite
ni	KON	ni
choses	NOM	chose
<SEG>
temps	NOM	temps
,	PUN	,
Reuilly	NAM	reuilly
de	PRP	de
Mlle	NOM	mademoiselle
ni	KON	ni
colonel	NOM	colonel
trouvaient	VER:impf	trouver
le	DET:ART	le
ne	ADV	ne
<SEG>
.	SENT	.
fut	VER:simp	être
donc	ADV	donc
que	KON	que
parler	VER:infi	parler
Il	PRO:PER	il
convenu	VER:pper	convenir
raison	NOM	raison
<EOS>	<EOS>	<EOS>
de	PRP	de
<SEG>
juste	ADJ	juste
si	KON	si
,	PUN	,
on	PRO:PER	on
phalange	NOM	phalange
ferait	VER:cond	faire
avait	VER:impf	avoir
deviné	VER:pper	deviner
la	DET:ART	le
féminine	ADJ	féminin
<SEG>
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
.	SENT	.
qu'	PRO:REL	que
tout	ADV	tout
Les	DET:ART	le
dit	VER:pper	dire
ce	PRO:DEM	ce
simplement	ADV	simplement
Marie-Aimée	NAM	marie-aimée
<SEG>
avaient	VER:impf	avoir
beau	ADJ	beau
était	VER:impf	être
toute	PRO:IND	tout
s'	PRO:PER	se
il	PRO:PER	il
