MORT	NAM	mort
Zo	NOM	zo
ne	ADV	ne
tu	PRO:PER	tu
<EOS>	<EOS>	<EOS>
pas	ADV	pas
!	SENT	!
que	KON	que
<SEG>
contraire	NOM	contraire
l'	DET:ART	le
--	PUN	--
L'	DET:ART	le
Italien	NAM	italien
.	SENT	.
<EOS>	<EOS>	<EOS>
ordonna	VER:simp	ordonner
<EOS>	<EOS>	<EOS>
au	PRP:det	au
<SEG>
or	NOM	or
dans	PRP	dans
appelle	VER:pres	appeler
Tombe	NAM	tombe
qu'	PRO:REL	que
un	DET:ART	un
est	VER:pres	être
on	PRO:PER	on
la	DET:ART	le
lieu	NOM	lieu
<SEG>
qui	PRO:REL	qui
elle	PRO:PER	elle
Nerea	NAM	nerea
,	PUN	,
à	PRP	à
acheva	VER:simp	achever
malgré	PRP	malgré
malheur	NOM	malheur
;	PUN	;
comme	KON	comme
<SEG>
.	SENT	.
ce	PRO:DEM	ce
frappa	VER:simp	frapper
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
pénétrera	VER:futu	pénétrer
!	SENT	!
en	PRP	en
lieu	NOM	lieu
<SEG>
,	PUN	,
précipitamment	ADV	précipitamment
Giovan	NAM	giovan
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
-vous	PRO:PER	vous
!	SENT	!
Nicolas	NAM	nicolas
Cachez	VER:pres	cacher
--	PUN	--
<SEG>
.	SENT	.
le	DET:ART	le
<EOS>	<EOS>	<EOS>
;	PUN	;
voici	ADV	voici
--	PUN	--
M	VER:pper	m
major	NOM	major
.	SENT	.
Je	PRO:PER	je
<SEG>
riche	ADJ	riche
que	KON	que
!	SENT	!
serai	VER:futu	être
major	NOM	major
le	DET:ART	le
répliqua	VER:simp	répliquer
<EOS>	<EOS>	<EOS>
plus	ADV	plus
bientôt	ADV	bientôt
<SEG>
-je	PRO:PER	je
le	DET:ART	le
pour	PRP	pour
me	PRO:PER	me
:	PUN	:
un	DET:ART	un
cacherais	VER:cond	cacher
fièrement	ADV	fièrement
pourquoi	ADV	pourquoi
Cloqueur	NOM	cloqueur
<SEG>
dirigea	VER:simp	diriger
marchand	NOM	marchand
vers	PRP	vers
la	DET:ART	le
se	PRO:PER	se
de	PRP	de
Nerea	NAM	nerea
laines	NOM	laine
<EOS>	<EOS>	<EOS>
!	SENT	!
<SEG>
Ce	PRO:DEM	ce
le	DET:ART	le
en	PRO:PER	en
est	VER:pres	être
--	PUN	--
porte	NOM	porte
n'	ADV	ne
pas	ADV	pas
:	PUN	:
disant	VER:ppre	dire
<SEG>
et	KON	et
.	SENT	.
Elle	PRO:PER	elle
Legagneur	NOM	legagneur
<EOS>	<EOS>	<EOS>
pour	PRP	pour
ouvrit	VER:simp	ouvrir
effaça	VER:simp	effacer
major	ADJ	major
s'	PRO:PER	se
<SEG>
un	DET:ART	un
petit	ADJ	petit
laisser	VER:infi	laisser
et	KON	et
gros	ADV	gros
frais	ADJ	frais
vieillard	NOM	vieillard
,	PUN	,
passer	VER:infi	passer
rose	ADJ	rose
<SEG>
sa	DET:POS	son
de	PRP	de
un	DET:ART	un
,	PUN	,
qui	PRO:REL	qui
soie	NOM	soie
bonnet	NOM	bonnet
noire	ADJ	noir
portait	VER:impf	porter
sur	PRP	sur
<SEG>
tête	NOM	tête
bras	NOM	bras
<EOS>	<EOS>	<EOS>
sous	PRP	sous
le	DET:ART	le
son	DET:POS	son
chapeau	NOM	chapeau
et	KON	et
chauve	ADJ	chauve
.	SENT	.
<SEG>
<EOS>	<EOS>	<EOS>
Battàglia	NAM	battàglia
s'	PRO:PER	se
Giovan	NAM	giovan
le	DET:ART	le
baron	NOM	baron
écria	VER:simp	écrier
--	PUN	--
Monsu	VER:pper	monsu
!	SENT	!
<SEG>
serviteur	NOM	serviteur
Vostre	ADJ	vostre
de	PRP	de
Excellence	NOM	excellence
zo	NOM	zo
,	PUN	,
bien	ADV	bien
suis	VER:pres	suivre|être
le	DET:ART	le
la	DET:ART	le
<SEG>
Avance	NOM	avance
fauteuil	NOM	fauteuil
<EOS>	<EOS>	<EOS>
ragaze	NOM	ragaze
,	PUN	,
!	SENT	!
Éteignez	VER:pres	éteindre
.	SENT	.
<EOS>	<EOS>	<EOS>
le	DET:ART	le
<SEG>
pipe	NOM	pipe
Nicolas	NAM	nicolas
!	SENT	!
le	DET:ART	le
<EOS>	<EOS>	<EOS>
votre	DET:POS	votre
Comme	ADV	comme
n'	ADV	ne
,	PUN	,
Cloqueur	NOM	cloqueur
<SEG>
sa	DET:POS	son
arracha	VER:simp	arracher
Giovan	NAM	giovan
assez	ADV	assez
lui	PRO:PER	lui
pas	ADV	pas
pipe	NOM	pipe
,	PUN	,
vite	ADV	vite
obéissait	VER:impf	obéir
<SEG>
plongea	VER:simp	plonger
la	DET:ART	le
et	KON	et
à	PRP	à
fourneau	NOM	fourneau
le	DET:ART	le
en	PRO:PER	en
chope	NOM	chope
dans	PRP	dans
ardent	ADJ	ardent
<SEG>
Ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
demi	NOM	demi
Souquet	NAM	souquet
.	SENT	.
que	PRO:REL	que
voyant	NOM	voyant
,	PUN	,
pleine	ADJ	plein
Nicolas	NAM	nicolas
<SEG>
ôta	VER:simp	ôter
--	PUN	--
:	PUN	:
grondant	VER:ppre	gronder
salue	VER:pres	saluer
vous	PRO:PER	vous
Je	PRO:PER	je
casquette	NOM	casquette
sa	DET:POS	son
en	PRO:PER	en
<SEG>
monsieur	NOM	monsieur
baron	NOM	baron
<EOS>	<EOS>	<EOS>
compagnie	NOM	compagnie
Legagneur	NAM	legagneur
votre	DET:POS	votre
.	SENT	.
,	PUN	,
Le	DET:ART	le
et	KON	et
<SEG>
doux	ADJ	doux
Michel	NAM	michel
humble	ADJ	humble
air	NOM	air
un	DET:ART	un
<EOS>	<EOS>	<EOS>
.	SENT	.
et	KON	et
d'	PRP	de
entra	VER:simp	entrer
<SEG>
de	PRP	de
petit	ADJ	petit
plus	ADV	plus
voir	VER:infi	voir
millionnaire	NOM	millionnaire
impossible	ADJ	impossible
un	DET:ART	un
était	VER:impf	être
Il	PRO:PER	il
avenant	ADJ	avenant
<SEG>
,	PUN	,
,	PUN	,
et	KON	et
plus	ADV	plus
Bataille	NAM	bataille
affable	ADJ	affable
Bonjour	NOM	bonjour
--	PUN	--
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
nous	PRO:PER	nous
au	PRP:det	au
Bonjour	NOM	bonjour
matin	NOM	matin
,	PUN	,
.	SENT	.
car	KON	car
dit-il	NOM	dit-il
<EOS>	<EOS>	<EOS>
sommes	VER:pres	sommer|être
<SEG>
sujet	NOM	sujet
,	PUN	,
un	DET:ART	un
je	PRO:PER	je
,	PUN	,
,	PUN	,
toujours	ADV	toujours
Nicolas	NAM	nicolas
peu	ADV	peu
mauvais	ADJ	mauvais
<SEG>
.	SENT	.
de	PRP	de
nous	PRO:PER	nous
parie	VER:pres	parier
mettrons	VER:futu	mettre
passe	VER:pres	passer
Jeunesse	NOM	jeunesse
<EOS>	<EOS>	<EOS>
,	PUN	,
se	PRO:PER	se
<SEG>
Bonjour	NOM	bonjour
dans	PRP	dans
,	PUN	,
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
notre	DET:POS	notre
eau	NOM	eau
vin	NOM	vin
.	SENT	.
chère	ADJ	cher
<SEG>
On	PRO:PER	on
<EOS>	<EOS>	<EOS>
un	DET:ART	un
enfant	NOM	enfant
si	KON	si
!	SENT	!
lui	PRO:PER	lui
,	PUN	,
trouvera	VER:futu	trouver
mari	NOM	mari
<SEG>
Ça	PRO:DEM	cela
Bataille	NAM	bataille
vous	PRO:PER	vous
.	SENT	.
<EOS>	<EOS>	<EOS>
père	NOM	père
,	PUN	,
voulez	VER:pres	vouloir
!	SENT	!
<EOS>	<EOS>	<EOS>
<SEG>
arrêter	VER:infi	arrêter
ça	PRO:DEM	cela
<EOS>	<EOS>	<EOS>
fit-il	NOM	fit-il
!	SENT	!
en	PRP	en
mais	KON	mais
s'	PRO:PER	se
sans	PRP	sans
,	PUN	,
<SEG>
peu	ADV	peu
pour	PRP	pour
soufflant	VER:ppre	souffler
s'	PRO:PER	se
;	PUN	;
un	DET:ART	un
bien	ADV	bien
voilà	ADV	voilà
vous	PRO:PER	vous
asseoir	VER:infi	asseoir
<SEG>
à	PRP	à
heure	NOM	heure
n'	ADV	ne
ayez	VER:subp	avoir
pareille	ADJ	pareil
,	PUN	,
voir	VER:infi	voir
étonnés	VER:pper	étonner
de	PRP	de
me	PRO:PER	me
<SEG>
crainte	NOM	crainte
je	PRO:PER	je
ne	ADV	ne
viens	VER:pres	venir
pas	ADV	pas
;	PUN	;
chercher	VER:infi	chercher
mes	DET:POS	mon
de	PRP	de
pas	ADV	pas
<SEG>
Il	NAM	il
...	PUN	...
viens	VER:pres	venir
...	PUN	...
s'	PRO:PER	se
loyers	NOM	loyer
je	PRO:PER	je
cligner	VER:infi	cligner
interrompit	VER:simp	interrompre
pour	PRP	pour
<SEG>
le	DET:ART	le
œil	NOM	œil
l'	DET:ART	le
.	SENT	.
regardant	VER:ppre	regarder
--	PUN	--
Cloqueur	NOM	cloqueur
de	PRP	de
en	PRP	en
<EOS>	<EOS>	<EOS>
<SEG>
Dans	PRP	dans
quelle	PRO:REL	quel
êtes	VER:pres	être
mon	DET:POS	mon
brave	ADJ	brave
fabrique	NOM	fabrique
,	PUN	,
,	PUN	,
maintenant	ADV	maintenant
-vous	PRO:PER	vous
<SEG>
Dans	PRP	dans
<EOS>	<EOS>	<EOS>
!	SENT	!
ne	ADV	ne
<EOS>	<EOS>	<EOS>
celle	PRO:DEM	celui
qui	PRO:REL	qui
.	SENT	.
demanda-t-il	NOM	demanda-t-il
--	PUN	--
<SEG>
répondit	VER:simp	répondre
que	KON	que
Nicolas	NAM	nicolas
<EOS>	<EOS>	<EOS>
va	VER:pres	aller
,	PUN	,
la	DET:ART	le
.	SENT	.
nuit	NOM	nuit
Et	KON	et
<SEG>
.	SENT	.
Bataille	NAM	bataille
,	PUN	,
frottant	VER:ppre	frotter
<EOS>	<EOS>	<EOS>
les	DET:ART	le
mains	NOM	main
se	PRO:PER	se
en	PRP	en
Giovan	NAM	giovan
<SEG>
ouverte	ADJ	ouvert
la	DET:ART	le
--	PUN	--
monsu	VER:pper	monsu
,	PUN	,
le	DET:ART	le
bouce	NOM	bouce
Vous	PRO:PER	vous
parler	VER:infi	parler
pouvez	VER:pres	pouvoir
<SEG>
avec	PRP	avec
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
travaille	VER:pres	travailler
baron	NOM	baron
Il	PRO:PER	il
cer	VER:infi	cer
.	SENT	.
,	PUN	,
moi	PRO:PER	moi
<SEG>
.	SENT	.
lui	PRO:PER	lui
à	PRP	à
neveux	NOM	neveu
garçon	NOM	garçon
doivent	VER:pres	devoir
<EOS>	<EOS>	<EOS>
,	PUN	,
Vos	DET:POS	votre
bien	ADV	bien
<SEG>
l'	DET:ART	le
de	PRP	de
il	PRO:PER	il
heure	NOM	heure
,	PUN	,
une	DET:ART	un
douzaine	NOM	douzaine
est	VER:pres	être
qu'	PRO:REL	que
pièces	NOM	pièce
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
Ah	INT	ah
six	NUM	six
!	SENT	!
soupira	VER:simp	soupirer
<EOS>	<EOS>	<EOS>
livres	NOM	livre
de	PRP	de
--	PUN	--
<SEG>
l'	DET:ART	le
Michel	NAM	michel
ai	VER:pres	avoir
Legagneur	NAM	legagneur
en	PRO:PER	en
argent	NOM	argent
j'	PRO:PER	je
,	PUN	,
de	PRP	de
donné	VER:pper	donner
<SEG>
pour	KON	pour
!	SENT	!
l'	DET:ART	le
de	PRP	de
,	PUN	,
cela	PRO:DEM	cela
<EOS>	<EOS>	<EOS>
argent	NOM	argent
de	PRP	de
tout	PRO:IND	tout
<SEG>
<EOS>	<EOS>	<EOS>
les	DET:ART	le
et	KON	et
soupira	VER:simp	soupirer
leva	VER:simp	lever
l'	DET:ART	le
Il	PRO:PER	il
gros	ADJ	gros
argent	NOM	argent
!	SENT	!
<SEG>
.	SENT	.
sera	VER:futu	être
Mais	KON	mais
tout	ADV	tout
--	PUN	--
<EOS>	<EOS>	<EOS>
yeux	NOM	œil
payé	VER:pper	payer
ciel	NOM	ciel
au	PRP:det	au
<SEG>
Legagneur	NOM	legagneur
maison	NOM	maison
!	SENT	!
reprit-il	NOM	reprit-il
un	DET:ART	un
la	DET:ART	le
<EOS>	<EOS>	<EOS>
trouverait	VER:cond	trouver
;	PUN	;
précipitamment	ADV	précipitamment
<SEG>
midi	NOM	midi
demain	ADV	demain
si	KON	si
,	PUN	,
million	NOM	million
ici	ADV	ici
à	PRP	à
d'	PRP	de
on	PRO:PER	on
le	PRO:PER	le
<SEG>
!	SENT	!
demandait	VER:impf	demander
tiens	INT	tiens
Tiens	INT	tiens
lui	PRO:PER	lui
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
<EOS>	<EOS>	<EOS>
.	SENT	.
<SEG>
haut	ADJ	haut
Cloqueur	NOM	cloqueur
bas	ADJ	bas
le	DET:ART	le
;	PUN	;
fit	VER:simp	faire
et	KON	et
<EOS>	<EOS>	<EOS>
entre	PRP	entre
pourquoi	ADV	pourquoi
<SEG>
cet	PRO:DEM	ce
que	KON	que
chante-t-il	VER:cond	chante-t-il
-là	ADV	là
nous	PRO:PER	nous
?	SENT	?
-ce	PRO:DEM	ce
Est	VER:pres	être
air	NOM	air
<EOS>	<EOS>	<EOS>
<SEG>
boutique	NOM	boutique
était	VER:impf	être
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
le	DET:ART	le
branlerait	VER:cond	branler
manche	NOM	manche
dans	PRP	dans
sa	DET:POS	son
?	SENT	?
<SEG>
Michel	NAM	michel
derrière	PRP	derrière
baron	NOM	baron
placé	VER:pper	placer
,	PUN	,
se	PRO:PER	se
le	DET:ART	le
qui	PRO:REL	qui
d'	PRP	de
vantait	VER:impf	vanter
<SEG>
sourd	ADJ	sourd
Vos	DET:POS	votre
un	DET:ART	un
être	VER:infi	être
<EOS>	<EOS>	<EOS>
--	PUN	--
.	SENT	.
neveux	NOM	neveu
sont	VER:pres	être
peu	ADV	peu
<SEG>
,	PUN	,
zeunes	NOM	zeunes
de	PRP	de
zolis	ADJ	zolis
leur	DET:POS	leur
Bataille	NAM	bataille
zens	NOM	zen
;	PUN	;
mais	KON	mais
reprit	VER:simp	reprendre
<SEG>
vide	ADJ	vide
leur	DET:POS	leur
est	VER:pres	être
de	PRP	de
souvent	ADV	souvent
est	VER:pres	être
caisse	NOM	caisse
,	PUN	,
âze	NOM	âze
c'	PRO:DEM	ce
<SEG>
Legagneur	NAM	legagneur
de	PRP	de
,	PUN	,
Michel	NAM	michel
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
Second	NUM	second
fit	VER:simp	faire
.	SENT	.
soupir	NOM	soupir
<SEG>
paternel	ADJ	paternel
du	PRP:det	du
Nerea	NAM	nerea
<EOS>	<EOS>	<EOS>
un	DET:ART	un
petit	ADJ	petit
.	SENT	.
doigt	NOM	doigt
signe	NOM	signe
à	PRP	à
<SEG>
Ma	DET:POS	mon
dit-il	NOM	dit-il
,	PUN	,
le	DET:ART	le
mignonne	NOM	mignon
--	PUN	--
que	PRO:REL	que
,	PUN	,
bruit	NOM	bruit
court	ADJ	court
<SEG>
avec	PRP	avec
avez	VER:pres	avoir
Je	PRO:PER	je
esprits	NOM	esprit
.	SENT	.
ne	ADV	ne
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
les	DET:ART	le
commerce	NOM	commerce
<SEG>
J'	PRO:PER	je
<EOS>	<EOS>	<EOS>
nuit	NOM	nuit
ai	VER:pres	avoir
.	SENT	.
cette	PRO:DEM	ce
dormir	VER:infi	dormir
pas	ADV	pas
pouvais	VER:impf	pouvoir
pensé	VER:pper	penser
<SEG>
moi	PRO:PER	moi
part	NOM	part
j'	PRO:PER	je
du	PRP:det	du
côté	NOM	côté
:	PUN	:
à	PRP	à
,	PUN	,
allais	VER:impf	aller
Si	KON	si
<SEG>
belle	NOM	belle
petite	ADJ	petit
cette	PRO:DEM	ce
me	PRO:PER	me
,	PUN	,
de	PRP	de
tirerait	VER:cond	tirer
mon	DET:POS	mon
Gassine	NOM	gassine
la	DET:ART	le
<SEG>
,	PUN	,
fait	VER:pres	faire
passer	VER:infi	passer
le	DET:ART	le
.	SENT	.
--	PUN	--
Ça	PRO:DEM	cela
temps	NOM	temps
horoscope	NOM	horoscope
<EOS>	<EOS>	<EOS>
<SEG>
riait	VER:impf	rire
qui	PRO:REL	qui
,	PUN	,
Nicolas	NAM	nicolas
.	SENT	.
dans	PRP	dans
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
barbe	NOM	barbe
sa	DET:POS	son
<SEG>
monde	NOM	monde
le	DET:ART	le
--	PUN	--
pas	ADV	pas
tout	PRO:IND	tout
cela	PRO:DEM	cela
ne	ADV	ne
à	PRP	à
dis	VER:pres	dire
Zo	NOM	zo
<SEG>
approchant	VER:ppre	approcher
pour	PRP	pour
baron	NOM	baron
en	PRP	en
du	PRP:det	du
fit	VER:simp	faire
s'	PRO:PER	se
,	PUN	,
Giovan	NAM	giovan
Michel	NAM	michel
<SEG>
elle	PRO:PER	elle
la	DET:ART	le
mais	KON	mais
ragaze	NOM	ragaze
à	PRP	à
parler	VER:infi	parler
lui	PRO:PER	lui
,	PUN	,
l'	DET:ART	le
oreille	NOM	oreille
<SEG>
avenir	NOM	avenir
connaître	VER:infi	connaître
le	DET:ART	le
présent	NOM	présent
voit	VER:pres	voir
vous	PRO:PER	vous
pouvez	VER:pres	pouvoir
et	KON	et
comme	KON	comme
l'	DET:ART	le
<SEG>
passé	NOM	passé
si	KON	si
<EOS>	<EOS>	<EOS>
aviez	VER:impf	avoir
vous	PRO:PER	vous
le	DET:ART	le
!	SENT	!
<EOS>	<EOS>	<EOS>
.	SENT	.
Ah	INT	ah
<SEG>
femme	NOM	femme
,	PUN	,
entendu	VER:pper	entendre
<EOS>	<EOS>	<EOS>
ma	DET:POS	mon
sa	DET:POS	son
Sur	PRP	sur
mère	NOM	mère
!	SENT	!
défunte	ADJ	défunt
<SEG>
second	NUM	second
signe	NOM	signe
du	PRP:det	du
de	PRP	de
,	PUN	,
un	DET:ART	un
la	DET:ART	le
Legagneur	NAM	legagneur
chef	NOM	chef
maison	NOM	maison
<SEG>
--	PUN	--
.	SENT	.
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
s'	PRO:PER	se
Tout	ADV	tout
Nerea	NAM	nerea
heure	NOM	heure
à	PRP	à
approcha	VER:simp	approcher
<SEG>
ne	ADV	ne
le	DET:ART	le
,	PUN	,
Bataille	NAM	bataille
vous	PRO:PER	vous
père	NOM	père
continuait	VER:impf	continuer
cependant	ADV	cependant
,	PUN	,
nous	PRO:PER	nous
<SEG>
pas	ADV	pas
.	SENT	.
le	DET:ART	le
Eh	INT	eh
<EOS>	<EOS>	<EOS>
bien	ADV	bien
attendions	VER:impf	attendre
baron	NOM	baron
,	PUN	,
monsu	VER:pper	monsu
<SEG>
voudrais	VER:cond	vouloir
!	SENT	!
ne	ADV	ne
,	PUN	,
vous	PRO:PER	vous
pas	ADV	pas
<EOS>	<EOS>	<EOS>
mentir	VER:infi	mentir
zo	NOM	zo
elle	PRO:PER	elle
<SEG>
Voilà	ADJ	voilà
qu'	PRO:REL	que
s'	PRO:PER	se
il	PRO:PER	il
monsu	VER:pper	monsu
Legagneur	NAM	legagneur
:	PUN	:
«	PUN:cit	«
écriée	VER:pper	écrier
est	VER:pres	être
<SEG>
!	SENT	!
»	PUN:cit	»
rue	NOM	rue
Nerea	NOM	nerea
de	PRP	de
coin	NOM	coin
<EOS>	<EOS>	<EOS>
tourne	VER:pres	tourner
la	DET:ART	le
le	DET:ART	le
<SEG>
.	SENT	.
devant	PRP	devant
venue	VER:pper	venir
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
était	VER:impf	être
Michel	NAM	michel
baron	NOM	baron
placer	VER:infi	placer
le	DET:ART	le
<SEG>
n'	ADV	ne
,	PUN	,
prononça-t-elle	VER:pres	prononça-t-elle
pas	ADV	pas
distinctement	ADV	distinctement
cela	PRO:DEM	cela
Je	PRO:PER	je
--	PUN	--
dit	VER:pper	dire
ai	VER:pres	avoir
<SEG>
un	NOM	un
très-bas	NOM	très-bas
ton	DET:POS	ton
,	PUN	,
que	KON	que
mais	KON	mais
quoique	KON	quoique
cet	PRO:DEM	ce
d'	PRP	de
;	PUN	;
<SEG>
<EOS>	<EOS>	<EOS>
verra	VER:futu	voir
et	KON	et
m'	PRO:PER	me
!	SENT	!
baron	NOM	baron
il	PRO:PER	il
interroge	VER:pres	interroger
homme	NOM	homme
Le	DET:ART	le
<SEG>
leva	VER:simp	lever
petits	ADJ	petit
yeux	NOM	œil
.	SENT	.
débonnaires	ADJ	débonnaire
elle	PRO:PER	elle
ses	DET:POS	son
gris	ADJ	gris
sur	PRP	sur
Michel	NAM	michel
<SEG>
aussitôt	ADV	aussitôt
Il	PRO:PER	il
tout	ADV	tout
sous	PRP	sous
les	PRO:PER	la|le
ferme	ADJ	ferme
le	DET:ART	le
regard	NOM	regard
<EOS>	<EOS>	<EOS>
baissa	VER:simp	baisser
<SEG>
fixait	VER:impf	fixer
qu'	PRO:REL	que
elle	PRO:PER	elle
froid	ADJ	froid
et	KON	et
.	SENT	.
sur	PRP	sur
--	PUN	--
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
<SEG>
,	PUN	,
Mignonne	ADJ	mignon
-vous	PRO:PER	vous
,	PUN	,
pour	KON	pour
balbutia-t-il	NOM	balbutia-t-il
dire	VER:infi	dire
sauriez	VER:subp	saurer
me	PRO:PER	me
quelle	PRO:REL	quel
<SEG>
ai	VER:pres	avoir
interroger	VER:infi	interroger
vous	PRO:PER	vous
fantaisie	NOM	fantaisie
?	SENT	?
raison	NOM	raison
de	PRP	de
eu	VER:pper	avoir
<EOS>	<EOS>	<EOS>
j'	PRO:PER	je
<SEG>
que	PRO:REL	que
,	PUN	,
vous	PRO:PER	vous
avez	VER:pres	avoir
--	PUN	--
répondit	VER:simp	répondre
Parce	KON	parce
Nerea	NOM	nerea
eu	VER:pper	avoir
peur	NOM	peur
<SEG>
sans	PRP	sans
Peur	NOM	peur
.	SENT	.
,	PUN	,
bon	ADJ	bon
<EOS>	<EOS>	<EOS>
de	PRP	de
hésiter	VER:infi	hésiter
quoi	PRO:REL	quoi
--	PUN	--
<SEG>
Dieu	NOM	dieu
Peur	NOM	peur
<EOS>	<EOS>	<EOS>
fille	NOM	fille
,	PUN	,
--	PUN	--
pauvre	ADJ	pauvre
ma	DET:POS	mon
de	PRP	de
!	SENT	!
<SEG>
celui	PRO:DEM	celui
dont	PRO:REL	dont
nom	NOM	nom
peur	NOM	peur
venez	VER:pres	venir
le	DET:ART	le
prononcer	VER:infi	prononcer
de	PRP	de
,	PUN	,
vous	PRO:PER	vous
<SEG>
!	SENT	!
<EOS>	<EOS>	<EOS>
souffrirai	VER:futu	souffrir
Zo	NOM	zo
ne	ADV	ne
de	PRP	de
pas	ADV	pas
,	PUN	,
Dieu	NOM	dieu
--	PUN	--
<SEG>
que	PRO:REL	que
notre	DET:POS	notre
tu	PRO:PER	tu
ici	ADV	ici
Giovan	NAM	giovan
interrompit	VER:simp	interrompre
à	PRP	à
Bataille	NAM	bataille
ainsi	ADV	ainsi
parles	VER:pres	parler
<SEG>
!	SENT	!
Nerea	NAM	nerea
:	PUN	:
maître	NOM	maître
Mais	KON	mais
dit	VER:pres	dire
Je	PRO:PER	je
n'	ADV	ne
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
<SEG>
Puis	NOM	puis
pas	ADV	pas
prenant	VER:ppre	prendre
<EOS>	<EOS>	<EOS>
»	PUN:cit	»
de	PRP	de
maître	NOM	maître
!	SENT	!
,	PUN	,
ai	VER:pres	avoir
<SEG>
Legagneur	NAM	legagneur
.	SENT	.
coup	NOM	coup
de	PRP	de
M	NOM	m
:	PUN	:
main	NOM	main
à	PRP	à
tout	ADV	tout
la	DET:ART	le
<SEG>
poursuivit-elle	NOM	poursuivit-elle
nuit	NOM	nuit
dormir	VER:infi	dormir
ne	ADV	ne
Vous	PRO:PER	vous
,	PUN	,
--	PUN	--
pouviez	VER:impf	pouvoir
cette	PRO:DEM	ce
pas	ADV	pas
<SEG>
bien	ADV	bien
ton	DET:POS	ton
en	PRP	en
changeant	VER:ppre	changer
vous	PRO:PER	vous
cela	PRO:DEM	cela
;	PUN	;
arrive	VER:pres	arriver
de	PRP	de
souvent	ADV	souvent
<SEG>
êtes	VER:pres	être
moins	ADV	moins
résolu	VER:pper	résoudre
,	PUN	,
parce	KON	parce
méchant	VER:ppre	mécher
et	KON	et
vous	PRO:PER	vous
moins	ADV	moins
que	PRO:REL	que
<SEG>
que	KON	que
,	PUN	,
maître	NOM	maître
autres	ADJ	autre
les	DET:ART	le
<EOS>	<EOS>	<EOS>
Comment	ADV	comment
-vous	PRO:PER	vous
.	SENT	.
seriez	VER:cond	être
<SEG>
Quant	PRP	quant
comme	ADV	comme
<EOS>	<EOS>	<EOS>
?	SENT	?
esclave	NOM	esclave
obéissez	VER:pres	obéir
qui	PRO:REL	qui
--	PUN	--
vous	PRO:PER	vous
un	DET:ART	un
<SEG>
fit	VER:simp	faire
,	PUN	,
le	DET:ART	le
major	NOM	major
,	PUN	,
le	DET:ART	le
tient	VER:pres	tenir
à	PRP	à
ça	PRO:DEM	cela
Nicolas	NAM	nicolas
<SEG>
<EOS>	<EOS>	<EOS>
Silence	NOM	silence
<EOS>	<EOS>	<EOS>
ordonna	VER:simp	ordonner
--	PUN	--
bout	NOM	bout
bon	ADJ	bon
!	SENT	!
!	SENT	!
Nerea	NOM	nerea
<SEG>
le	DET:ART	le
Bataille	NAM	bataille
<EOS>	<EOS>	<EOS>
siffla	VER:simp	siffler
un	DET:ART	un
Et	KON	et
.	SENT	.
long	NOM	long
père	NOM	père
:	PUN	:
<SEG>
<EOS>	<EOS>	<EOS>
avait	VER:impf	avoir
tête	NOM	tête
chut	INT	chut
la	DET:ART	le
Michel	NAM	michel
baissée	VER:pper	baisser
!	SENT	!
Legagneur	NAM	legagneur
.	SENT	.
<SEG>
pendaient	VER:impf	pendre
.	SENT	.
bras	NOM	bras
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
battaient	VER:impf	battre
Ses	DET:POS	son
Ses	DET:POS	son
comme	ADV	comme
yeux	NOM	œil
<SEG>
point	NOM	point
été	VER:pper	être
s'	PRO:PER	se
sur	PRP	sur
.	SENT	.
eût	VER:subi	avoir
le	DET:ART	le
de	PRP	de
il	PRO:PER	il
pleurer	VER:infi	pleurer
<SEG>
embarras	NOM	embarras
trop	ADV	trop
<EOS>	<EOS>	<EOS>
suis	VER:pres	suivre|être
tous	PRO:IND	tout
--	PUN	--
Je	PRO:PER	je
ces	PRO:DEM	ce
vieux	ADJ	vieux
pour	PRP	pour
<SEG>
dit-il	NOM	dit-il
qui	PRO:REL	qui
plaint	VER:pres	plaindre
,	PUN	,
un	DET:ART	un
d'	PRP	de
du	PRP:det	du
se	PRO:PER	se
enfant	NOM	enfant
ton	NOM	ton
<SEG>
:	PUN	:
,	PUN	,
Nerea	NAM	nerea
en	PRO:PER	en
mourrai	VER:futu	mourir
!	SENT	!
<EOS>	<EOS>	<EOS>
j'	PRO:PER	je
répéta	VER:simp	répéter
«	PUN:cit	«
<SEG>
baron	NOM	baron
se	PRO:PER	se
Vous	NOM	vous
mourrez	VER:futu	mourir
en	PRO:PER	en
souleva	VER:simp	soulever
