ÉCUEIL	NOM	écueil
<EOS>	<EOS>	<EOS>
attendaient	VER:impf	attendre
.	SENT	.
<SEG>
les	PRO:PER	la|le
Je	PRO:PER	je
interrogeai	VER:simp	interroger
savaient	VER:impf	savoir
.	SENT	.
<EOS>	<EOS>	<EOS>
ne	ADV	ne
rien	ADV	rien
<EOS>	<EOS>	<EOS>
Ils	PRO:PER	il
<SEG>
sommeil	NOM	sommeil
qui	PRO:REL	qui
Endormis	VER:pper	endormir
pesant	ADJ	pesant
ne	ADV	ne
<EOS>	<EOS>	<EOS>
.	SENT	.
un	DET:ART	un
leur	PRO:PER	lui
d'	PRP	de
<SEG>
très-surpris	NOM	très-surpris
de	PRP	de
avaient	VER:impf	avoir
été	VER:pper	être
ils	PRO:PER	il
,	PUN	,
aucun	PRO:IND	aucun
se	PRO:PER	se
laissait	VER:impf	laisser
souvenir	NOM	souvenir
<SEG>
Nautilus	NAM	nautilus
au	PRP:det	au
<EOS>	<EOS>	<EOS>
retrouver	VER:infi	retrouver
leur	DET:POS	leur
cabine	NOM	cabine
,	PUN	,
Quant	PRP	quant
dans	PRP	dans
.	SENT	.
<SEG>
mystérieux	ADJ	mystérieux
tranquille	ADJ	tranquille
toujours	ADV	toujours
nous	PRO:PER	nous
comme	KON	comme
<EOS>	<EOS>	<EOS>
.	SENT	.
il	PRO:PER	il
parut	VER:simp	paraître
et	KON	et
<SEG>
allure	NOM	allure
une	DET:ART	un
sous	PRP	sous
à	PRP	à
la	DET:ART	le
flots	NOM	flot
surface	NOM	surface
Il	PRO:PER	il
flottait	VER:impf	flotter
des	PRP:det	du
<SEG>
Rien	NOM	rien
.	SENT	.
semblait	VER:impf	sembler
.	SENT	.
bord	NOM	bord
à	PRP	à
ne	ADV	ne
modérée	ADJ	modéré
changé	VER:pper	changer
<EOS>	<EOS>	<EOS>
<SEG>
Ned	NAM	ned
pénétrants	ADJ	pénétrant
ses	DET:POS	son
,	PUN	,
Land	NAM	land
observa	VER:simp	observer
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
yeux	NOM	œil
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
Elle	PRO:PER	elle
Le	DET:ART	le
était	VER:impf	être
déserte	ADJ	désert
la	DET:ART	le
.	SENT	.
mer	NOM	mer
<EOS>	<EOS>	<EOS>
<SEG>
l'	DET:ART	le
rien	ADV	rien
signala	VER:simp	signaler
,	PUN	,
nouveau	ADJ	nouveau
de	PRP	de
à	PRP	à
horizon	NOM	horizon
ne	ADV	ne
Canadien	NAM	canadien
<SEG>
<EOS>	<EOS>	<EOS>
ni	KON	ni
Une	DET:ART	un
ni	KON	ni
,	PUN	,
terre	NOM	terre
.	SENT	.
voile	NOM	voile
brise	NOM	brise
d'	PRP	de
<SEG>
longues	ADJ	longue
échevelées	VER:pper	écheveler
de	PRP	de
soufflait	VER:impf	souffler
,	PUN	,
et	KON	et
bruyamment	ADV	bruyamment
ouest	NOM	ouest
lames	NOM	lame
,	PUN	,
<SEG>
l'	DET:ART	le
à	PRP	à
vent	NOM	vent
le	DET:ART	le
par	PRP	par
appareil	NOM	appareil
très-sensible	NOM	très-sensible
imprimaient	VER:impf	imprimer
un	DET:ART	un
,	PUN	,
<SEG>
Le	DET:ART	le
après	PRP	après
<EOS>	<EOS>	<EOS>
,	PUN	,
son	DET:POS	son
renouvelé	VER:pper	renouveler
avoir	VER:infi	avoir
Nautilus	NOM	nautilus
roulis	NOM	roulis
.	SENT	.
<SEG>
profondeur	NOM	profondeur
quinze	NUM	quinze
moyenne	ADJ	moyen
se	PRO:PER	se
à	PRP	à
maintint	VER:simp	maintenir
air	NOM	air
une	DET:ART	un
,	PUN	,
de	PRP	de
<SEG>
la	DET:ART	le
mètres	NOM	mètre
manière	NOM	manière
promptement	ADV	promptement
pouvoir	VER:infi	pouvoir
à	PRP	à
à	PRP	à
de	PRP	de
,	PUN	,
revenir	VER:infi	revenir
<SEG>
qui	PRO:REL	qui
surface	NOM	surface
des	PRP:det	du
contre	PRP	contre
.	SENT	.
flots	NOM	flot
l'	DET:ART	le
Opération	NOM	opération
<EOS>	<EOS>	<EOS>
,	PUN	,
<SEG>
plusieurs	PRO:IND	plusieurs
cette	PRO:DEM	ce
pratiquée	VER:pper	pratiquer
pendant	PRP	pendant
fut	VER:simp	être
,	PUN	,
habitude	NOM	habitude
fois	NOM	fois
journée	NOM	journée
,	PUN	,
<SEG>
montait	VER:impf	monter
Le	DET:ART	le
second	NOM	second
du	PRP:det	du
19	NUM	@card@
alors	ADV	alors
sur	PRP	sur
<EOS>	<EOS>	<EOS>
janvier	NOM	janvier
.	SENT	.
<SEG>
retentissait	VER:impf	retentir
à	PRP	à
,	PUN	,
phrase	NOM	phrase
et	KON	et
la	DET:ART	le
la	DET:ART	le
plate-forme	NOM	plate-forme
l'	DET:ART	le
accoutumée	ADJ	accoutumé
<SEG>
.	SENT	.
navire	NOM	navire
,	PUN	,
capitaine	NOM	capitaine
<EOS>	<EOS>	<EOS>
au	PRP:det	au
Quant	PRP	quant
Nemo	NAM	nemo
du	PRP:det	du
intérieur	NOM	intérieur
<SEG>
parut	VER:simp	paraître
Des	PRP:det	du
ne	ADV	ne
gens	NOM	gens
pas	ADV	pas
il	PRO:PER	il
.	SENT	.
du	PRP:det	du
bord	NOM	bord
<EOS>	<EOS>	<EOS>
<SEG>
ne	ADV	ne
je	PRO:PER	je
,	PUN	,
vis	VER:pres	vivre
impassible	ADJ	impassible
l'	DET:ART	le
qui	PRO:REL	qui
que	KON	que
stewart	NOM	stewart
,	PUN	,
<SEG>
servit	VER:simp	servir
son	DET:POS	son
avec	PRP	avec
ordinaires	ADJ	ordinaire
et	KON	et
exactitude	NOM	exactitude
me	PRO:PER	me
.	SENT	.
mutisme	NOM	mutisme
son	DET:POS	son
<SEG>
salon	NOM	salon
<EOS>	<EOS>	<EOS>
au	PRP:det	au
étais	VER:impf	être
heures	NOM	heure
,	PUN	,
deux	NUM	deux
,	PUN	,
j'	PRO:PER	je
Vers	PRP	vers
<SEG>
classer	VER:infi	classer
lorsque	KON	lorsque
mes	DET:POS	mon
à	PRP	à
capitaine	NOM	capitaine
le	DET:ART	le
ouvrit	VER:simp	ouvrir
notes	NOM	note
,	PUN	,
occupé	VER:pper	occuper
<SEG>
.	SENT	.
la	DET:ART	le
Je	PRO:PER	je
porte	NOM	porte
et	KON	et
le	PRO:PER	le
parut	VER:simp	paraître
<EOS>	<EOS>	<EOS>
.	SENT	.
saluai	VER:simp	saluer
<SEG>
Il	PRO:PER	il
imperceptible	ADJ	imperceptible
,	PUN	,
presque	ADV	presque
un	DET:ART	un
sans	PRP	sans
salut	NOM	salut
<EOS>	<EOS>	<EOS>
me	PRO:PER	me
rendit	VER:simp	rendre
<SEG>
Je	PRO:PER	je
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
adresser	VER:infi	adresser
.	SENT	.
m'	PRO:PER	me
la	DET:ART	le
à	PRP	à
remis	VER:pper	remettre
parole	NOM	parole
<SEG>
mon	DET:POS	mon
espérant	VER:ppre	espérer
travail	NOM	travail
donnerait	VER:cond	donner
peut-être	ADV	peut-être
,	PUN	,
des	PRP:det	du
il	PRO:PER	il
me	PRO:PER	me
qu'	KON	que
<SEG>
qui	PRO:REL	qui
les	DET:ART	le
la	DET:ART	le
avaient	VER:impf	avoir
explications	NOM	explication
précédente	ADJ	précédent
marqué	VER:pper	marquer
sur	PRP	sur
événements	NOM	événement
nuit	NOM	nuit
<SEG>
<EOS>	<EOS>	<EOS>
fit	VER:simp	faire
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
n'	ADV	ne
Je	PRO:PER	je
en	PRO:PER	en
.	SENT	.
.	SENT	.
rien	ADV	rien
<SEG>
figure	NOM	figure
Sa	DET:POS	son
<EOS>	<EOS>	<EOS>
le	PRO:PER	le
.	SENT	.
me	PRO:PER	me
fatiguée	VER:pper	fatiguer
;	PUN	;
regardai	VER:simp	regarder
parut	VER:simp	paraître
<SEG>
rougis	VER:pper	rougir
rafraîchis	VER:pper	rafraîchir
pas	ADV	pas
yeux	NOM	œil
n'	ADV	ne
le	DET:ART	le
avaient	VER:impf	avoir
ses	DET:POS	son
par	PRP	par
été	VER:pper	être
<SEG>
une	DET:ART	un
sa	DET:POS	son
;	PUN	;
,	PUN	,
exprimait	VER:impf	exprimer
tristesse	NOM	tristesse
un	DET:ART	un
sommeil	NOM	sommeil
physionomie	NOM	physionomie
profonde	ADJ	profond
<SEG>
chagrin	ADJ	chagrin
et	KON	et
Il	PRO:PER	il
réel	NOM	réel
<EOS>	<EOS>	<EOS>
allait	VER:impf	aller
s'	PRO:PER	se
venait	VER:impf	venir
,	PUN	,
.	SENT	.
<SEG>
se	PRO:PER	se
hasard	NOM	hasard
un	DET:ART	un
prenait	VER:impf	prendre
relevait	VER:impf	relever
et	KON	et
asseyait	VER:impf	asseoir
,	PUN	,
au	PRP:det	au
livre	NOM	livre
<SEG>
,	PUN	,
,	PUN	,
instruments	NOM	instrument
consultait	VER:impf	consulter
ses	DET:POS	son
l'	PRO:PER	la|le
sans	PRP	sans
prendre	VER:infi	prendre
abandonnait	VER:impf	abandonner
aussitôt	ADV	aussitôt
<SEG>
notes	NOM	note
,	PUN	,
semblait	VER:impf	sembler
et	KON	et
tenir	VER:infi	tenir
pouvoir	VER:infi	pouvoir
un	DET:ART	un
ses	DET:POS	son
habituelles	ADJ	habituel
ne	ADV	ne
<SEG>
.	SENT	.
place	NOM	place
Enfin	ADV	enfin
instant	NOM	instant
,	PUN	,
il	PRO:PER	il
vers	PRP	vers
vint	VER:simp	venir
<EOS>	<EOS>	<EOS>
en	PRP	en
<SEG>
:	PUN	:
médecin	NOM	médecin
Êtes	NOM	êtes
me	PRO:PER	me
moi	PRO:PER	moi
«	PUN:cit	«
dit	VER:pres	dire
,	PUN	,
et	KON	et
-vous	PRO:PER	vous
<SEG>
Je	PRO:PER	je
Aronnax	NAM	aronnax
si	ADV	si
monsieur	NOM	monsieur
<EOS>	<EOS>	<EOS>
attendais	VER:impf	attendre
peu	ADV	peu
»	PUN:cit	»
?	SENT	?
m'	PRO:PER	me
<SEG>
à	PRP	à
quelque	PRO:IND	quelque
demande	NOM	demande
que	KON	que
cette	PRO:DEM	ce
le	PRO:PER	le
je	PRO:PER	je
,	PUN	,
regardai	VER:simp	regarder
temps	NOM	temps
<SEG>
médecin	NOM	médecin
-vous	PRO:PER	vous
répondre	VER:infi	répondre
Êtes	NOM	êtes
<EOS>	<EOS>	<EOS>
?	SENT	?
sans	PRP	sans
.	SENT	.
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
<SEG>
leurs	DET:POS	leur
collègues	NOM	collègue
de	PRP	de
vos	DET:POS	votre
<EOS>	<EOS>	<EOS>
Plusieurs	PRO:IND	plusieurs
répéta-t-il	NOM	répéta-t-il
fait	VER:pper	faire
.	SENT	.
ont	VER:pres	avoir
<SEG>
de	PRP	de
études	NOM	étude
et	KON	et
médecine	NOM	médecine
Moquin-Tandon	NAM	moquin-tandon
,	PUN	,
,	PUN	,
Gratiolet	NAM	gratiolet
autres	ADJ	autre
.	SENT	.
<SEG>
,	PUN	,
--	PUN	--
dis	VER:pres	dire
suis	VER:pres	suivre|être
En	PRP	en
,	PUN	,
<EOS>	<EOS>	<EOS>
effet	NOM	effet
-je	PRO:PER	je
je	PRO:PER	je
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
des	PRP:det	du
docteur	NOM	docteur
interne	NOM	interne
hôpitaux	NOM	hôpital
ai	VER:pres	avoir
et	KON	et
pratiqué	VER:pper	pratiquer
<SEG>
entrer	VER:infi	entrer
d'	PRP	de
.	SENT	.
pendant	PRP	pendant
<EOS>	<EOS>	<EOS>
au	PRP:det	au
Muséum	NAM	muséum
plusieurs	PRO:IND	plusieurs
années	NOM	année
avant	PRP	avant
<SEG>
avait	VER:impf	avoir
.	SENT	.
Ma	ADJ	ma
,	PUN	,
<EOS>	<EOS>	<EOS>
Bien	ADV	bien
--	PUN	--
réponse	NOM	réponse
»	PUN:cit	»
monsieur	NOM	monsieur
<SEG>
capitaine	NOM	capitaine
<EOS>	<EOS>	<EOS>
le	DET:ART	le
sachant	VER:ppre	savoir
évidemment	ADV	évidemment
Mais	KON	mais
ne	ADV	ne
satisfait	VER:pper	satisfaire
.	SENT	.
Nemo	NAM	nemo
<SEG>
j'	PRO:PER	je
où	ADV	où
,	PUN	,
attendis	VER:simp	attendre
voulait	VER:impf	vouloir
de	PRP	de
venir	VER:infi	venir
en	PRO:PER	en
il	PRO:PER	il
nouvelles	ADJ	nouveau
<SEG>
.	SENT	.
circonstances	NOM	circonstance
réservant	VER:ppre	réserver
répondre	VER:infi	répondre
questions	NOM	question
suivant	PRP	suivant
de	PRP	de
les	DET:ART	le
me	PRO:PER	me
,	PUN	,
<SEG>
«	PUN:cit	«
me	PRO:PER	me
capitaine	NOM	capitaine
dit	VER:pres	dire
<EOS>	<EOS>	<EOS>
,	PUN	,
Monsieur	NAM	monsieur
le	DET:ART	le
Aronnax	NAM	aronnax
,	PUN	,
<SEG>
vos	DET:POS	votre
de	PRP	de
à	PRP	à
à	PRP	à
l'	DET:ART	le
consentiriez	VER:cond	consentir
-vous	PRO:PER	vous
un	NOM	un
donner	VER:infi	donner
soins	NOM	soin
<SEG>
?	SENT	?
<EOS>	<EOS>	<EOS>
un	DET:ART	un
malade	ADJ	malade
--	PUN	--
?	SENT	?
mes	DET:POS	mon
avez	VER:pres	avoir
hommes	NOM	homme
Vous	PRO:PER	vous
<SEG>
<EOS>	<EOS>	<EOS>
--	PUN	--
suis	VER:pres	suivre|être
.	SENT	.
Oui	INT	oui
à	PRP	à
Je	PRO:PER	je
--	PUN	--
<EOS>	<EOS>	<EOS>
prêt	ADJ	prêt
<SEG>
vous	PRO:PER	vous
Venez	VER:pres	venir
--	PUN	--
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
suivre	VER:infi	suivre
.	SENT	.
.	SENT	.
J'	NAM	j'
<EOS>	<EOS>	<EOS>
<SEG>
.	SENT	.
Je	PRO:PER	je
que	KON	que
<EOS>	<EOS>	<EOS>
avouerai	VER:futu	avouer
mon	DET:POS	mon
sais	VER:pres	savoir
ne	ADV	ne
cœur	NOM	cœur
battait	VER:impf	battre
<SEG>
maladie	NOM	maladie
cette	PRO:DEM	ce
entre	PRP	entre
je	PRO:PER	je
connexité	NOM	connexité
voyais	VER:impf	voir
une	DET:ART	un
certaine	ADJ	certain
d'	PRP	de
pourquoi	ADV	pourquoi
<SEG>
de	PRP	de
événements	NOM	événement
les	DET:ART	le
l'	DET:ART	le
de	PRP	de
homme	NOM	homme
un	DET:ART	un
la	DET:ART	le
et	KON	et
équipage	NOM	équipage
<SEG>
préoccupait	VER:impf	préoccuper
,	PUN	,
veille	NOM	veille
au	PRP:det	au
et	KON	et
me	PRO:PER	me
moins	ADV	moins
ce	PRO:DEM	ce
mystère	NOM	mystère
autant	ADV	autant
<SEG>
le	DET:ART	le
conduisit	VER:simp	conduire
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
Nemo	NAM	nemo
capitaine	NOM	capitaine
me	PRO:PER	me
malade	ADJ	malade
que	KON	que
<SEG>
et	KON	et
l'	DET:ART	le
Nautilus	NOM	nautilus
à	PRP	à
entrer	VER:infi	entrer
du	PRP:det	du
me	PRO:PER	me
,	PUN	,
fit	VER:simp	faire
arrière	NOM	arrière
<SEG>
près	ADV	près
du	PRP:det	du
poste	NOM	poste
dans	PRP	dans
.	SENT	.
cabine	NOM	cabine
située	VER:pper	situer
des	PRP:det	du
une	DET:ART	un
matelots	NOM	matelot
<SEG>
,	PUN	,
sur	PRP	sur
Là	ADV	là
homme	NOM	homme
un	DET:ART	un
<EOS>	<EOS>	<EOS>
lit	NOM	lit
reposait	VER:impf	reposer
,	PUN	,
un	DET:ART	un
<SEG>
quarantaine	NOM	quarantaine
figure	NOM	figure
d'	PRP	de
années	NOM	année
,	PUN	,
,	PUN	,
énergique	ADJ	énergique
une	DET:ART	un
d'	PRP	de
à	PRP	à
<SEG>
penchai	VER:simp	pencher
.	SENT	.
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
type	NOM	type
de	PRP	de
Anglo-Saxon	NAM	anglo-saxon
me	PRO:PER	me
vrai	ADJ	vrai
Je	PRO:PER	je
<SEG>
<EOS>	<EOS>	<EOS>
pas	ADV	pas
.	SENT	.
n'	ADV	ne
un	DET:ART	un
seulement	ADV	seulement
sur	PRP	sur
était	VER:impf	être
lui	PRO:PER	lui
Ce	PRO:DEM	ce
<SEG>
c'	PRO:DEM	ce
blessé	NOM	blessé
<EOS>	<EOS>	<EOS>
Sa	DET:POS	son
malade	ADJ	malade
tête	NOM	tête
,	PUN	,
était	VER:impf	être
un	DET:ART	un
.	SENT	.
<SEG>
reposait	VER:impf	reposer
de	PRP	de
linges	NOM	linge
sanglants	ADJ	sanglant
,	PUN	,
,	PUN	,
emmaillotée	VER:pper	emmailloter
sur	PRP	sur
un	DET:ART	un
double	ADJ	double
<SEG>
détachai	VER:simp	détacher
,	PUN	,
.	SENT	.
oreiller	NOM	oreiller
<EOS>	<EOS>	<EOS>
linges	NOM	linge
ces	PRO:DEM	ce
Je	PRO:PER	je
le	DET:ART	le
et	KON	et
<SEG>
,	PUN	,
,	PUN	,
yeux	NOM	œil
me	PRO:PER	me
grands	ADJ	grand
de	PRP	de
ses	DET:POS	son
blessé	NOM	blessé
regardant	VER:ppre	regarder
fixes	ADJ	fixe
<SEG>
plainte	NOM	plainte
,	PUN	,
.	SENT	.
une	DET:ART	un
<EOS>	<EOS>	<EOS>
faire	VER:infi	faire
seule	ADJ	seul
sans	PRP	sans
laissa	VER:simp	laisser
proférer	VER:infi	proférer
<SEG>
à	PRP	à
sur	PRP	sur
,	PUN	,
un	DET:ART	un
un	DET:ART	un
Là	ADV	là
lit	NOM	lit
homme	NOM	homme
reposait	VER:impf	reposer
,	PUN	,
<SEG>
était	VER:impf	être
horrible	ADJ	horrible
.	SENT	.
<EOS>	<EOS>	<EOS>
la	DET:ART	le
énergique	ADJ	énergique
blessure	NOM	blessure
figure	NOM	figure
La	DET:ART	le
.	SENT	.
<SEG>
<EOS>	<EOS>	<EOS>
un	DET:ART	un
Le	DET:ART	le
par	PRP	par
fracassé	VER:pper	fracasser
,	PUN	,
,	PUN	,
instrument	NOM	instrument
crâne	NOM	crâne
contondant	ADJ	contondant
<SEG>
nu	NOM	nu
cérébrale	ADJ	cérébral
à	PRP	à
la	DET:ART	le
cervelle	NOM	cervelle
la	DET:ART	le
substance	NOM	substance
et	KON	et
,	PUN	,
montrait	VER:impf	montrer
<SEG>
avait	VER:impf	avoir
attrition	NOM	attrition
.	SENT	.
caillots	NOM	caillot
Des	PRP:det	du
une	DET:ART	un
subi	VER:pper	subir
profonde	ADJ	profond
sanguins	ADJ	sanguin
<EOS>	<EOS>	<EOS>
<SEG>
affectait	VER:impf	affecter
dans	PRP	dans
s'	PRO:PER	se
qui	PRO:REL	qui
la	DET:ART	le
diffluente	ADJ	diffluent
formés	VER:pper	former
étaient	VER:impf	être
,	PUN	,
masse	NOM	masse
<SEG>
avait	VER:impf	avoir
<EOS>	<EOS>	<EOS>
une	DET:ART	un
vin	NOM	vin
couleur	NOM	couleur
.	SENT	.
y	PRO:PER	y
Il	PRO:PER	il
de	PRP	de
lie	ADJ	lie
<SEG>
commotion	NOM	commotion
et	KON	et
du	PRP:det	du
à	PRP	à
.	SENT	.
contusion	NOM	contusion
la	DET:ART	le
cerveau	NOM	cerveau
fois	NOM	fois
eu	VER:pper	avoir
<SEG>
malade	NOM	malade
était	VER:impf	être
<EOS>	<EOS>	<EOS>
lente	ADJ	lent
du	PRP:det	du
respiration	NOM	respiration
et	KON	et
,	PUN	,
La	DET:ART	le
quelques	PRO:IND	quelque
<SEG>
des	PRP:det	du
<EOS>	<EOS>	<EOS>
agitaient	VER:impf	agiter
La	DET:ART	le
.	SENT	.
sa	DET:POS	son
spasmodiques	ADJ	spasmodique
face	NOM	face
mouvements	NOM	mouvement
muscles	NOM	muscle
<SEG>
phlegmasie	NOM	phlegmasie
cérébrale	ADJ	cérébral
sentiment	NOM	sentiment
la	DET:ART	le
et	KON	et
était	VER:impf	être
du	PRP:det	du
paralysie	NOM	paralysie
entraînait	VER:impf	entraîner
complète	ADJ	complet
<SEG>
pouls	NOM	pouls
mouvement	NOM	mouvement
<EOS>	<EOS>	<EOS>
et	KON	et
du	PRP:det	du
pris	VER:pper	prendre
le	DET:ART	le
Je	PRO:PER	je
du	PRP:det	du
.	SENT	.
<SEG>
intermittent	ADJ	intermittent
était	VER:impf	être
Les	DET:ART	le
extrémités	NOM	extrémité
<EOS>	<EOS>	<EOS>
blessé	NOM	blessé
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
.	SENT	.
.	SENT	.
<SEG>
que	KON	que
se	PRO:PER	se
corps	NOM	corps
je	PRO:PER	je
refroidissaient	VER:impf	refroidir
et	KON	et
vis	VER:pres	vivre
déjà	ADV	déjà
,	PUN	,
du	PRP:det	du
<SEG>
qu'	KON	que
s'	PRO:PER	se
mort	NOM	mort
me	PRO:PER	me
parût	VER:subi	paraître
,	PUN	,
sans	PRP	sans
la	DET:ART	le
il	PRO:PER	il
approchait	VER:impf	approcher
<SEG>
Après	PRP	après
possible	ADJ	possible
<EOS>	<EOS>	<EOS>
de	PRP	de
l'	PRO:PER	la|le
.	SENT	.
pansé	VER:pper	panser
avoir	VER:infi	avoir
ce	PRO:DEM	ce
enrayer	VER:infi	enrayer|enrayer
<SEG>
,	PUN	,
les	DET:ART	le
malheureux	NOM	malheureux
tête	NOM	tête
sa	DET:POS	son
je	PRO:PER	je
rajustai	VER:simp	rajuster
de	PRP	de
,	PUN	,
linges	NOM	linge
<SEG>
vers	PRP	vers
<EOS>	<EOS>	<EOS>
le	DET:ART	le
me	PRO:PER	me
capitaine	NOM	capitaine
retournai	VER:simp	retourner
Nemo	NAM	nemo
.	SENT	.
et	KON	et
je	PRO:PER	je
<SEG>
blessure	NOM	blessure
demandai	VER:simp	demander
cette	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
vient	VER:pres	venir
Lui	PRO:PER	lui
«	PUN:cit	«
D'	NAM	d'
où	PRO:REL	où
?	SENT	?
<SEG>
<EOS>	<EOS>	<EOS>
Qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
!	SENT	!
répondit	VER:simp	répondre
.	SENT	.
importe	VER:pres	importer
-je	PRO:PER	je
--	PUN	--
évasivement	ADV	évasivement
<SEG>
a	VER:pres	avoir
le	DET:ART	le
du	PRP:det	du
choc	NOM	choc
<EOS>	<EOS>	<EOS>
Nautilus	NAM	nautilus
Un	DET:ART	un
capitaine	NOM	capitaine
.	SENT	.
brisé	VER:pper	briser
<SEG>
la	DET:ART	le
qui	PRO:REL	qui
leviers	NOM	levier
,	PUN	,
a	VER:pres	avoir
machine	NOM	machine
des	PRP:det	du
frappé	VER:pper	frapper
un	NUM	un
de	PRP	de
<SEG>
cet	PRO:DEM	ce
état	NOM	état
Mais	KON	mais
son	DET:POS	son
sur	PRP	sur
<EOS>	<EOS>	<EOS>
votre	DET:POS	votre
.	SENT	.
avis	NOM	avis
homme	NOM	homme
<SEG>
à	PRP	à
.	SENT	.
»	PUN:cit	»
<EOS>	<EOS>	<EOS>
?	SENT	?
J'	NOM	j'
hésitais	VER:impf	hésiter
<EOS>	<EOS>	<EOS>
prononcer	VER:infi	prononcer
me	PRO:PER	me
<SEG>
,	PUN	,
dit	VER:pres	dire
pouvez	VER:pres	pouvoir
.	SENT	.
Vous	NAM	vous
me	PRO:PER	me
capitaine	NOM	capitaine
le	DET:ART	le
parler	VER:infi	parler
«	PUN:cit	«
<SEG>
Cet	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
français	ADJ	français
pas	ADV	pas
le	DET:ART	le
entend	VER:pres	entendre
n'	ADV	ne
homme	NOM	homme
.	SENT	.
<EOS>	<EOS>	<EOS>
<SEG>
regardai	VER:simp	regarder
»	PUN:cit	»
une	DET:ART	un
puis	ADV	puis
le	DET:ART	le
,	PUN	,
Je	PRO:PER	je
fois	NOM	fois
blessé	NOM	blessé
dernière	ADJ	dernier
<SEG>
deux	NUM	deux
homme	NOM	homme
Cet	NAM	cet
répondis	VER:simp	répondre
:	PUN	:
je	PRO:PER	je
mort	VER:pper	mourir
dans	PRP	dans
«	PUN:cit	«
sera	VER:futu	être
<SEG>
heures	NOM	heure
sauver	VER:infi	sauver
peut	VER:pres	pouvoir
.	SENT	.
--	PUN	--
?	SENT	?
Rien	NOM	rien
<EOS>	<EOS>	<EOS>
le	PRO:PER	le
ne	ADV	ne
<SEG>
.	SENT	.
--	PUN	--
La	DET:ART	le
»	PUN:cit	»
main	NOM	main
Rien	NOM	rien
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
du	PRP:det	du
capitaine	NOM	capitaine
<SEG>
glissèrent	VER:simp	glisser
quelques	PRO:IND	quelque
Nemo	NAM	nemo
se	PRO:PER	se
larmes	NOM	larme
,	PUN	,
de	PRP	de
crispa	VER:simp	crisper
ses	DET:POS	son
et	KON	et
<SEG>
pleurer	VER:infi	pleurer
,	PUN	,
faits	VER:pper	faire
que	KON	que
pas	ADV	pas
croyais	VER:impf	croire
pour	PRP	pour
yeux	NOM	œil
ne	ADV	ne
je	PRO:PER	je
<SEG>
,	PUN	,
<EOS>	<EOS>	<EOS>
instants	NOM	instant
quelques	PRO:IND	quelque
.	SENT	.
j'	PRO:PER	je
encore	ADV	encore
Pendant	PRP	pendant
ce	PRO:DEM	ce
observai	VER:simp	observer
<SEG>
à	PRP	à
.	SENT	.
la	DET:ART	le
vie	NOM	vie
peu	ADV	peu
retirait	VER:impf	retirer
dont	PRO:REL	dont
se	PRO:PER	se
peu	ADV	peu
mourant	NOM	mourant
<SEG>
éclat	NOM	éclat
Sa	DET:POS	son
accroissait	VER:impf	accroître
électrique	ADJ	électrique
s'	PRO:PER	se
l'	DET:ART	le
encore	ADV	encore
sous	PRP	sous
<EOS>	<EOS>	<EOS>
pâleur	NOM	pâleur
<SEG>
<EOS>	<EOS>	<EOS>
regardais	VER:impf	regarder
qui	PRO:REL	qui
lit	NOM	lit
son	DET:POS	son
de	PRP	de
Je	PRO:PER	je
mort	NOM	mort
baignait	VER:impf	baigner
.	SENT	.
<SEG>
intelligente	ADJ	intelligent
sillonnée	VER:pper	sillonner
rides	NOM	ride
tête	NOM	tête
que	KON	que
,	PUN	,
de	PRP	de
prématurées	ADJ	prématuré
sa	DET:POS	son
,	PUN	,
<SEG>
,	PUN	,
misère	NOM	misère
peut-être	ADV	peut-être
creusées	VER:pper	creuser
la	DET:ART	le
depuis	PRP	depuis
le	DET:ART	le
malheur	NOM	malheur
,	PUN	,
avaient	VER:impf	avoir
<SEG>
secret	NOM	secret
Je	PRO:PER	je
le	DET:ART	le
.	SENT	.
de	PRP	de
cherchais	VER:impf	chercher
<EOS>	<EOS>	<EOS>
à	PRP	à
longtemps	ADV	longtemps
surprendre	VER:infi	surprendre
<SEG>
ses	DET:POS	son
sa	DET:POS	son
à	PRP	à
vie	NOM	vie
dernières	ADJ	dernier
dans	PRP	dans
lèvres	NOM	lèvre
paroles	NOM	parole
échappées	VER:pper	échapper
les	DET:ART	le
<SEG>
<EOS>	<EOS>	<EOS>
!	SENT	!
pouvez	VER:pres	pouvoir
«	PUN:cit	«
retirer	VER:infi	retirer
,	PUN	,
Vous	NAM	vous
Aronnax	NAM	aronnax
monsieur	NOM	monsieur
vous	PRO:PER	vous
<SEG>
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
le	DET:ART	le
