LA	NAM	la
le	DET:ART	le
<SEG>
long	ADJ	long
.	SENT	.
Fortune	NOM	fortune
ayant	VER:ppre	avoir
rongé	VER:pper	ronger
,	PUN	,
cuisse	NOM	cuisse
d'	PRP	de
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
<SEG>
la	DET:ART	le
jusqu'	PRP	jusque
à	PRP	à
essuya	VER:simp	essuyer
goutte	NOM	goutte
os	NOM	os
l'	DET:ART	le
oie	NOM	oie
dernière	ADJ	dernier
,	PUN	,
<SEG>
et	KON	et
pain	NOM	pain
sauce	NOM	sauce
dernier	ADJ	dernier
de	PRP	de
but	VER:simp	boire
de	PRP	de
son	DET:POS	son
morceau	NOM	morceau
avec	PRP	avec
<SEG>
!	SENT	!
<EOS>	<EOS>	<EOS>
le	DET:ART	le
de	PRP	de
Là	ADV	là
--	PUN	--
bouteille	NOM	bouteille
fond	NOM	fond
.	SENT	.
sa	DET:POS	son
<SEG>
tombées	VER:pper	tomber
<EOS>	<EOS>	<EOS>
étaient	VER:impf	être
qui	PRO:REL	qui
les	DET:ART	le
sur	PRP	sur
fit-il	NOM	fit-il
miettes	NOM	miette
en	PRP	en
secouant	VER:ppre	secouer
<SEG>
suis	VER:pres	suivre|être
me	PRO:PER	me
jamais	ADV	jamais
pourpoint	NOM	pourpoint
je	PRO:PER	je
son	DET:POS	son
senti	VER:pper	sentir
,	PUN	,
plus	ADV	plus
ne	ADV	ne
<SEG>
si	KON	si
et	KON	et
dispos	ADJ	dispos
messieurs	NOM	messieurs
dommage	NOM	dommage
du	PRP:det	du
grand	ADJ	grand
Châtelet	NAM	châtelet
serait	VER:cond	être
ce	PRO:DEM	ce
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
mort	NOM	mort
condamnaient	VER:impf	condamner
à	PRP	à
ce	PRO:DEM	ce
Voyons	VER:pres	voir
subite	ADJ	subit
la	DET:ART	le
me	PRO:PER	me
<SEG>
qu'	PRO:REL	que
écritoire	NOM	écritoire
.	SENT	.
de	PRP	de
fond	NOM	fond
y	PRO:PER	y
au	PRP:det	au
il	PRO:PER	il
a	VER:pres	avoir
notre	DET:POS	notre
<SEG>
et	KON	et
arrangea	VER:simp	arranger
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
lit	NOM	lit
l'	DET:ART	le
du	PRP:det	du
approcha	VER:simp	approcher
s'	PRO:PER	se
escabeau	NOM	escabeau
<SEG>
de	PRP	de
lettre	NOM	lettre
.	SENT	.
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
pour	PRP	pour
libeller	VER:infi	libeller
Ce	PRO:DEM	ce
mieux	ADV	mieux
son	NOM	son
<SEG>
notre	DET:POS	notre
habile	ADJ	habile
n'	ADV	ne
que	KON	que
un	DET:ART	un
était	VER:impf	être
pas	ADV	pas
ami	NOM	ami
clerc	NOM	clerc
bien	ADV	bien
<SEG>
il	PRO:PER	il
mais	KON	mais
,	PUN	,
en	PRO:PER	en
assez	ADV	assez
pour	PRP	pour
Fortune	NAM	fortune
savait	VER:impf	savoir
long	ADJ	long
cependant	ADV	cependant
<SEG>
d'	PRP	de
remplir	VER:infi	remplir
page	NOM	page
deux	NUM	deux
fautes	NOM	faute
des	PRP:det	du
orthographe	NOM	orthographe
ou	KON	ou
une	DET:ART	un
avec	PRP	avec
<SEG>
.	SENT	.
pour	PRP	pour
C'	PRO:DEM	ce
beaucoup	ADV	beaucoup
était	VER:impf	être
le	DET:ART	le
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
temps	NOM	temps
.	SENT	.
<SEG>
Il	PRO:PER	il
parfaits	ADJ	parfait
avait	VER:impf	avoir
y	PRO:PER	y
été	VER:pper	être
eussent	VER:subi	avoir
qui	PRO:REL	qui
de	PRP	de
gentilshommes	NOM	gentilshommes
alors	ADV	alors
<SEG>
fameuse	ADJ	fameux
bien	ADV	bien
embarrassés	VER:pper	embarrasser
.	SENT	.
écrire	VER:infi	écrire
la	DET:ART	le
du	PRP:det	du
pour	PRP	pour
lettre	NOM	lettre
conscrit	NOM	conscrit
<SEG>
grande	ADJ	grand
tremblée	VER:pper	trembler
d'	PRP	de
<EOS>	<EOS>	<EOS>
Fortune	NOM	fortune
avait	VER:impf	avoir
écriture	NOM	écriture
et	KON	et
diablesse	NOM	diablesse
une	DET:ART	un
<SEG>
<EOS>	<EOS>	<EOS>
lourde	ADJ	lourd
de	PRP	de
place	NOM	place
.	SENT	.
beaucoup	ADV	beaucoup
tenait	VER:impf	tenir
Cet	PRO:DEM	ce
qui	PRO:REL	qui
--	PUN	--
<SEG>
idiot	NOM	idiot
de	PRP	de
,	PUN	,
pensa-t-il	ADJ	pensa-t-il
Lombat	NAM	lombat
a	VER:pres	avoir
m'	PRO:PER	me
maître	NOM	maître
,	PUN	,
ne	ADV	ne
<SEG>
feuille	NOM	feuille
qu'	KON	que
papier	NOM	papier
donné	VER:pper	donner
,	PUN	,
ne	ADV	ne
pourrai	VER:futu	pouvoir
de	PRP	de
je	PRO:PER	je
une	DET:ART	un
<SEG>
écrire	VER:infi	écrire
pas	ADV	pas
tout	PRO:IND	tout
<EOS>	<EOS>	<EOS>
Voyons	VER:pres	voir
aujourd'hui	ADV	aujourd'hui
.	SENT	.
à	PRP	à
le	DET:ART	le
monde	NOM	monde
<SEG>
à	PRP	à
je	PRO:PER	je
.	SENT	.
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
dire	VER:infi	dire
Il	PRO:PER	il
que	PRO:REL	que
Chizac-le-Riche	NAM	chizac-le-riche
vais	VER:pres	aller
<SEG>
traça	VER:simp	tracer
de	PRP	de
comme	ADV	comme
tête	NOM	tête
en	PRP	en
et	KON	et
un	DET:ART	un
appliqua	VER:simp	appliquer
s'	PRO:PER	se
malheureux	NOM	malheureux
<SEG>
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
la	DET:ART	le
feuille	NOM	feuille
sa	DET:POS	son
Chizac	NAM	chizac
présente	NOM	présent
Monsieur	NAM	monsieur
«	PUN:cit	«
<SEG>
de	PRP	de
Il	NAM	il
est	VER:pres	être
apprendre	VER:infi	apprendre
...	PUN	...
fin	NOM	fin
à	PRP	à
vous	PRO:PER	vous
s'	PRO:PER	se
arrêta	VER:simp	arrêter
<SEG>
son	DET:POS	son
sueur	NOM	sueur
de	PRP	de
<EOS>	<EOS>	<EOS>
la	DET:ART	le
pour	PRP	pour
.	SENT	.
essuyer	VER:infi	essuyer
--	PUN	--
front	NOM	front
<SEG>
quoi	PRO:REL	quoi
se	PRO:PER	se
?	SENT	?
<EOS>	<EOS>	<EOS>
demanda-t-il	NOM	demanda-t-il
Pour	PRP	pour
<EOS>	<EOS>	<EOS>
apprendre	VER:infi	apprendre
lui	PRO:PER	lui
.	SENT	.
<SEG>
aussi	ADV	aussi
moi	PRO:PER	moi
...	PUN	...
Il	PRO:PER	il
en	PRO:PER	en
et	KON	et
long	ADJ	long
sait	VER:pres	savoir
peut-être	ADV	peut-être
que	KON	que
<SEG>
mot	NOM	mot
prononcé	VER:pper	prononcer
long	ADJ	long
fut	VER:simp	être
dernier	ADJ	dernier
Ce	PRO:DEM	ce
!	SENT	!
<EOS>	<EOS>	<EOS>
plus	ADV	plus
d'	PRP	de
<SEG>
<EOS>	<EOS>	<EOS>
autre	ADJ	autre
que	KON	que
pensif	ADJ	pensif
Chez	PRP	chez
air	NOM	air
un	DET:ART	un
Fortune	ADJ	fortune
tout	ADV	tout
.	SENT	.
<SEG>
très	ADV	très
,	PUN	,
certainement	ADV	certainement
réflexion	NOM	réflexion
un	DET:ART	un
eût	VER:subi	avoir
ou	KON	ou
une	DET:ART	un
amené	VER:pper	amener
il	PRO:PER	il
<SEG>
.	SENT	.
<EOS>	<EOS>	<EOS>
la	DET:ART	le
Fortune	NAM	fortune
réfléchissait	VER:impf	réfléchir
ne	ADV	ne
Mais	KON	mais
à	PRP	à
calcul	NOM	calcul
qu'	ADV	qu'
<SEG>
corbleu	INT	corbleu
<EOS>	<EOS>	<EOS>
!	SENT	!
--	PUN	--
dernière	ADJ	dernier
la	DET:ART	le
Par	PRP	par
<EOS>	<EOS>	<EOS>
extrémité	NOM	extrémité
.	SENT	.
<SEG>
n'	ADV	ne
aime	VER:pres	aimer
le	DET:ART	le
de	PRP	de
,	PUN	,
tic	NOM	tic
gronda-t-il	NOM	gronda-t-il
je	PRO:PER	je
ce	PRO:DEM	ce
pas	ADV	pas
<SEG>
à	PRP	à
Muguette	NAM	muguette
préfère	VER:pres	préférer
blafard	NOM	blafard
écrire	VER:infi	écrire
et	KON	et
<EOS>	<EOS>	<EOS>
.	SENT	.
Il	PRO:PER	il
je	PRO:PER	je
<SEG>
papier	NOM	papier
bien	ADV	bien
de	PRP	de
le	DET:ART	le
de	PRP	de
feuille	NOM	feuille
déchira	VER:simp	déchirer
proprement	ADV	proprement
sa	DET:POS	son
haut	NOM	haut
<SEG>
calligraphie	NOM	calligraphie
«	PUN:cit	«
recommença	VER:simp	recommencer
et	KON	et
son	DET:POS	son
Ma	NOM	ma
<EOS>	<EOS>	<EOS>
de	PRP	de
travail	NOM	travail
.	SENT	.
<SEG>
de	PRP	de
présente	NOM	présent
la	DET:ART	le
chère	ADJ	cher
petite	ADJ	petit
fin	NOM	fin
Muguette	NAM	muguette
est	VER:pres	être
à	PRP	à
,	PUN	,
<SEG>
s'	PRO:PER	se
;	PUN	;
te	PRO:PER	te
Il	NAM	il
arrêta	VER:simp	arrêter
la	DET:ART	le
...	PUN	...
sueur	NOM	sueur
dire	VER:infi	dire
encore	ADV	encore
<SEG>
<EOS>	<EOS>	<EOS>
.	SENT	.
sous	PRP	sous
!	SENT	!
--	PUN	--
cheveux	NOM	cheveu
ses	DET:POS	son
perlait	VER:impf	perler
<EOS>	<EOS>	<EOS>
Corbleu	INT	corbleu
<SEG>
pied	NOM	pied
j'	PRO:PER	je
,	PUN	,
mieux	ADV	mieux
d'	PRP	de
ici	ADV	ici
aimerais	VER:cond	aimer
à	PRP	à
fit-il	NOM	fit-il
aller	VER:infi	aller
<SEG>
course	NOM	course
au	PRP:det	au
et	KON	et
pas	NOM	pas
Fontainebleau	NAM	fontainebleau
de	PRP	de
jusqu'	PRP	jusque
,	PUN	,
à	PRP	à
encore	ADV	encore
<SEG>
que	KON	que
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
apprendre	VER:infi	apprendre
Faut-il	NOM	faut-il
envoie	VER:pres	envoyer
des	PRP:det	du
.	SENT	.
lui	PRO:PER	lui
voisin	NOM	voisin
<SEG>
Aldée	NAM	aldée
lui	PRO:PER	lui
avouer	VER:infi	avouer
lettres	NOM	lettre
à	PRP	à
<EOS>	<EOS>	<EOS>
que	KON	que
j'	PRO:PER	je
Comment	ADV	comment
?	SENT	?
<SEG>
cents	NOM	cent
perdu	VER:pper	perdre
ai	VER:pres	avoir
pistoles	NOM	pistole
me	PRO:PER	me
<EOS>	<EOS>	<EOS>
quinze	NUM	quinze
!	SENT	!
mes	DET:POS	mon
Je	PRO:PER	je
<SEG>
vainqueur	NOM	vainqueur
suis	VER:pres	suivre|être
disant	VER:ppre	dire
,	PUN	,
:	PUN	:
présenté	VER:pper	présenter
Je	PRO:PER	je
comme	ADV	comme
hier	ADV	hier
un	DET:ART	un
<SEG>
;	PUN	;
l'	DET:ART	le
vais	VER:pres	aller
apporter	VER:infi	apporter
maintenant	ADV	maintenant
aisance	NOM	aisance
,	PUN	,
faut-il	VER:simp	faut-il
vous	PRO:PER	vous
et	KON	et
<SEG>
proprement	ADV	proprement
quelques	PRO:IND	quelque
<EOS>	<EOS>	<EOS>
louis	NOM	louis
demander	VER:infi	demander
encore	ADV	encore
lui	PRO:PER	lui
Bien	ADV	bien
?	SENT	?
,	PUN	,
<SEG>
S'	KON	si
haut	NOM	haut
.	SENT	.
papier	NOM	papier
déchira	VER:simp	déchirer
--	PUN	--
<EOS>	<EOS>	<EOS>
le	DET:ART	le
il	PRO:PER	il
du	PRP:det	du
<SEG>
!	SENT	!
Bourbon	NAM	bourbon
ce	PRO:DEM	ce
,	PUN	,
petit	ADJ	petit
en	PRP	en
au	PRP:det	au
donne-t-il	NOM	donne-t-il
,	PUN	,
moins	ADV	moins
<SEG>
pensa-t-il	ADJ	pensa-t-il
voudrais	VER:cond	vouloir
prêtant	VER:ppre	prêter
en	PRP	en
oreille	NOM	oreille
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
.	SENT	.
Je	PRO:PER	je
<SEG>
avoir	VER:infi	avoir
pour	PRP	pour
bien	ADV	bien
demander	VER:infi	demander
fini	VER:pper	finir
en	PRO:PER	en
correspondance	NOM	correspondance
ma	DET:POS	mon
lui	PRO:PER	lui
où	PRO:REL	où
<SEG>
besogne	NOM	besogne
sa	DET:POS	son
chargée	VER:pper	charger
est	VER:pres	être
trop	ADV	trop
.	SENT	.
<EOS>	<EOS>	<EOS>
,	PUN	,
plume	NOM	plume
Sa	DET:POS	son
<SEG>
un	DET:ART	un
mais	KON	mais
beau	ADJ	beau
fit	VER:simp	faire
,	PUN	,
il	PRO:PER	il
encre	NOM	encre
,	PUN	,
d'	PRP	de
pâté	NOM	pâté
<SEG>
Ma	VER:pres	ma
,	PUN	,
:	PUN	:
Thérèse	NAM	thérèse
chère	ADJ	cher
écrivit	VER:simp	écrire
«	PUN:cit	«
mademoiselle	NOM	mademoiselle
la	DET:ART	le
nonobstant	ADV	nonobstant
<SEG>
à	PRP	à
...	PUN	...
Au	ADJ	au
»	PUN:cit	»
de	PRP	de
présente	NOM	présent
vous	PRO:PER	vous
informer	VER:infi	informer
est	VER:pres	être
fin	NOM	fin
<SEG>
<EOS>	<EOS>	<EOS>
continuer	VER:infi	continuer
.	SENT	.
--	PUN	--
Corbac	NAM	corbac
lieu	NOM	lieu
il	PRO:PER	il
rougit	VER:pres	rougir
de	PRP	de
,	PUN	,
<SEG>
<EOS>	<EOS>	<EOS>
-là	ADV	là
me	PRO:PER	me
au	PRP:det	au
cœur	NOM	cœur
fit-il	NOM	fit-il
tient	VER:pres	tenir
,	PUN	,
!	SENT	!
celle	PRO:DEM	celui
<SEG>
il	PRO:PER	il
y	PRO:PER	y
dans	PRP	dans
univers	NOM	univers
n'	ADV	ne
l'	DET:ART	le
pas	ADV	pas
!	SENT	!
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
<SEG>
fille	NOM	fille
<EOS>	<EOS>	<EOS>
est	VER:pres	être
belle	ADJ	beau
et	KON	et
c'	PRO:DEM	ce
!	SENT	!
si	ADV	si
entier	ADJ	entier
une	DET:ART	un
<SEG>
,	PUN	,
je	PRO:PER	je
drôle	ADJ	drôle
,	PUN	,
que	PRO:REL	que
pense	VER:pres	penser
oui	INT	oui
fois	NOM	fois
chaque	PRO:IND	chaque
à	PRP	à
<SEG>
,	PUN	,
Muguette	NAM	muguette
minois	NOM	minois
de	PRP	de
pauvre	ADJ	pauvre
petit	ADJ	petit
devant	PRP	devant
le	DET:ART	le
elle	PRO:PER	elle
passe	VER:pres	passer
<SEG>
pleure	VER:pres	pleurer
mes	DET:POS	mon
yeux	NOM	œil
semble	VER:pres	sembler
,	PUN	,
et	KON	et
il	PRO:PER	il
me	PRO:PER	me
qu'	KON	que
elle	PRO:PER	elle
<SEG>
.	SENT	.
bien	ADV	bien
mais	KON	mais
aime	VER:pres	aimer
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
J'	PRO:PER	je
Muguette	NAM	muguette
<SEG>
à	PRP	à
n'	ADV	ne
elle	PRO:PER	elle
:	PUN	:
dit	VER:pper	dire
-même	ADJ	même
est	VER:pres	être
lui	PRO:PER	lui
ce	PRO:DEM	ce
ai	VER:pres	avoir
<SEG>
,	PUN	,
de	PRP	de
amour	NOM	amour
que	KON	que
tandis	KON	tandis
il	PRO:PER	il
...	PUN	...
pas	ADV	pas
l'	DET:ART	le
Thérèse	NAM	thérèse
<SEG>
à	PRP	à
a	VER:pres	avoir
a	VER:pres	avoir
,	PUN	,
y	PRO:PER	y
elle	PRO:PER	elle
dire	VER:infi	dire
pas	ADV	pas
m'	PRO:PER	me
n'	ADV	ne
<SEG>
là-bas	ADV	là-bas
<EOS>	<EOS>	<EOS>
,	PUN	,
Si	KON	si
un	DET:ART	un
pleurer	VER:infi	pleurer
enfant	NOM	enfant
.	SENT	.
comme	ADV	comme
fait	VER:pper	faire
<SEG>
Palais-Royal	NAM	palais-royal
de	PRP	de
me	PRO:PER	me
elle	PRO:PER	elle
aller	VER:infi	aller
d'	PRP	de
et	KON	et
au	PRP:det	au
prendre	VER:infi	prendre
commandait	VER:impf	commander
<SEG>
le	DET:ART	le
monsieur	NOM	monsieur
...	PUN	...
mais	KON	mais
nez	NOM	nez
bout	NOM	bout
le	DET:ART	le
par	PRP	par
du	PRP:det	du
régent	NOM	régent
<SEG>
eau	NOM	eau
fallait	VER:impf	falloir
il	PRO:PER	il
pour	PRP	pour
Muguette	NAM	muguette
jeter	VER:infi	jeter
à	PRP	à
me	PRO:PER	me
s'	PRO:PER	se
l'	DET:ART	le
<SEG>
!	SENT	!
faut	VER:pres	falloir
,	PUN	,
Eh	NOM	eh
bien	ADJ	bien
non	ADV	non
<EOS>	<EOS>	<EOS>
aussi	ADV	aussi
il	PRO:PER	il
...	PUN	...
<SEG>
juste	ADJ	juste
être	VER:infi	être
à	PRP	à
écrirai	VER:futu	écrire
pas	ADV	pas
Thérèse	NAM	thérèse
!	SENT	!
je	PRO:PER	je
n'	ADV	ne
<EOS>	<EOS>	<EOS>
<SEG>
puisque	KON	puisque
<EOS>	<EOS>	<EOS>
Muguette	NAM	muguette
.	SENT	.
écrit	VER:pper	écrire
à	PRP	à
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
je	PRO:PER	je
<SEG>
encore	ADV	encore
pensez	VER:pres	penser
et	KON	et
papier	NOM	papier
vous	PRO:PER	vous
,	PUN	,
fut	VER:simp	être
,	PUN	,
Le	DET:ART	le
déchiré	VER:pper	déchirer
<SEG>
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
Fortune	NOM	fortune
.	SENT	.
déplorablement	ADV	déplorablement
qu'	KON	que
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
diminuait	VER:impf	diminuer
.	SENT	.
<SEG>
bonne	ADJ	bon
d'	PRP	de
la	DET:ART	le
--	PUN	--
écrire	VER:infi	écrire
:	PUN	:
dit	VER:pres	dire
s'	PRO:PER	se
Il	PRO:PER	il
agit	VER:pres	agir
<SEG>
lettre	NOM	lettre
traça	VER:simp	tracer
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
cet	PRO:DEM	ce
fois	NOM	fois
il	PRO:PER	il
cette	PRO:DEM	ce
Et	KON	et
<SEG>
,	PUN	,
«	PUN:cit	«
Apollon	NAM	apollon
Mademoiselle	NAM	mademoiselle
la	DET:ART	le
sœur	NOM	sœur
la	DET:ART	le
d'	PRP	de
:	PUN	:
en-tête	NOM	en-tête
<SEG>
est	VER:pres	être
à	PRP	à
cette	PRO:DEM	ce
à	PRP	à
fin	NOM	fin
de	PRP	de
même	ADV	même
vous	PRO:PER	vous
mettre	VER:infi	mettre
présente	NOM	présent
<SEG>
de	PRP	de
rendre	VER:infi	rendre
Il	NAM	il
...	PUN	...
un	DET:ART	un
me	PRO:PER	me
grand	ADJ	grand
s'	PRO:PER	se
»	PUN:cit	»
service	NOM	service
<SEG>
brusquement	ADV	brusquement
pour	PRP	pour
qui	PRO:REL	qui
le	DET:ART	le
interrompit	VER:simp	interrompre
faisait	VER:impf	faire
se	PRO:PER	se
bruit	NOM	bruit
écouter	VER:infi	écouter
;	PUN	;
<SEG>
changé	VER:pper	changer
<EOS>	<EOS>	<EOS>
la	DET:ART	le
avait	VER:impf	avoir
cellule	NOM	cellule
de	PRP	de
nature	NOM	nature
voisine	ADJ	voisin
.	SENT	.
dans	PRP	dans
<SEG>
lieu	NOM	lieu
ou	KON	ou
le	DET:ART	le
creuser	VER:infi	creuser
la	DET:ART	le
sol	NOM	sol
d'	PRP	de
Au	PRP:det	au
de	PRP	de
user	VER:infi	user
<SEG>
de	PRP	de
chevalier	NOM	chevalier
semblait	VER:impf	sembler
.	SENT	.
le	DET:ART	le
,	PUN	,
M	VER:pper	m
Courtenay	NAM	courtenay
pierre	NOM	pierre
s'	PRO:PER	se
<SEG>
et	KON	et
mitoyenne	ADJ	mitoyen
de	PRP	de
au	PRP:det	au
bois	NOM	bois
la	DET:ART	le
cloison	NOM	cloison
,	PUN	,
même	ADJ	même
attaquer	VER:infi	attaquer
<SEG>
changeait	VER:impf	changer
instant	NOM	instant
il	PRO:PER	il
chaque	PRO:IND	chaque
qu'	PRO:REL	que
bruit	NOM	bruit
maintenant	ADV	maintenant
le	DET:ART	le
faisait	VER:impf	faire
à	PRP	à
<SEG>
Cela	PRO:DEM	cela
Fortune	NAM	fortune
<EOS>	<EOS>	<EOS>
de	PRP	de
montait	VER:impf	monter
montait	VER:impf	monter
.	SENT	.
...	PUN	...
,	PUN	,
place	NOM	place
<SEG>
comme	KON	comme
mit	VER:simp	mettre
mains	NOM	main
tête	NOM	tête
qui	PRO:REL	qui
ses	DET:POS	son
entre	PRP	entre
sa	DET:POS	son
un	DET:ART	un
poète	NOM	poète
<SEG>
désespéré	VER:pper	désespérer
rebelle	ADJ	rebelle
un	DET:ART	un
effort	NOM	effort
et	KON	et
une	DET:ART	un
fit	VER:simp	faire
rime	NOM	rime
pour	PRP	pour
cherche	VER:pres	chercher
<SEG>
.	SENT	.
continuer	VER:infi	continuer
la	DET:ART	le
<EOS>	<EOS>	<EOS>
résulta	VER:simp	résulter
lettre	NOM	lettre
Il	PRO:PER	il
un	DET:ART	un
second	NUM	second
en	PRO:PER	en
<SEG>
conçue	VER:pper	concevoir
«	PUN:cit	«
et	KON	et
une	DET:ART	un
phrase	NOM	phrase
seconde	NUM	second
ainsi	ADV	ainsi
:	PUN	:
pâté	NOM	pâté
Ledit	ADJ	ledit
<SEG>
qu'	PRO:REL	que
consiste	VER:pres	consister
arrivé	VER:pper	arriver
il	PRO:PER	il
service	NOM	service
un	DET:ART	un
m'	PRO:PER	me
ce	PRO:DEM	ce
est	VER:pres	être
en	PRP	en
<SEG>
que	PRO:REL	que
l'	DET:ART	le
accident	NOM	accident
vous	PRO:PER	vous
ai	VER:pres	avoir
malheureux	ADJ	malheureux
dont	PRO:REL	dont
j'	PRO:PER	je
espérance	NOM	espérance
,	PUN	,
<SEG>
de	PRP	de
la	DET:ART	le
Mme	NOM	madame
voudrez	VER:futu	vouloir
appuyer	VER:infi	appuyer
favorablement	ADV	favorablement
duchesse	NOM	duchesse
m'	PRO:PER	me
bien	ADV	bien
auprès	ADV	auprès
<SEG>
aller	VER:infi	aller
du	PRP:det	du
»	PUN:cit	»
...	PUN	...
Maine	NAM	maine
d'	PRP	de
!	SENT	!
au-delà	ADV	au-delà
Impossible	NAM	impossible
pour	KON	pour
<SEG>
son	DET:POS	son
imagination	NOM	imagination
,	PUN	,
fit	VER:simp	faire
Fortune	NOM	fortune
terrible	ADJ	terrible
à	PRP	à
un	DET:ART	un
<EOS>	<EOS>	<EOS>
appel	NOM	appel
<SEG>
ce	PRO:DEM	ce
il	PRO:PER	il
y	PRO:PER	y
rien	ADV	rien
derrière	PRP	derrière
avait	VER:impf	avoir
!	SENT	!
pour	KON	pour
mais	KON	mais
n'	ADV	ne
<SEG>
pour	KON	pour
le	DET:ART	le
qu'	PRO:REL	que
raccourci	VER:pper	raccourcir
trop	ADV	trop
papier	NOM	papier
désormais	ADV	désormais
Et	KON	et
était	VER:impf	être
<EOS>	<EOS>	<EOS>
<SEG>
possible	ADJ	possible
de	PRP	de
fût	VER:subi	être
<EOS>	<EOS>	<EOS>
lettre	NOM	lettre
recommencer	VER:infi	recommencer
il	PRO:PER	il
autre	ADJ	autre
.	SENT	.
une	DET:ART	un
<SEG>
de	PRP	de
cheveux	NOM	cheveu
en	PRP	en
s'	PRO:PER	se
arracher	VER:infi	arracher
était	VER:impf	être
Fortune	NOM	fortune
les	DET:ART	le
,	PUN	,
train	NOM	train
<SEG>
rire	NOM	rire
un	DET:ART	un
de	PRP	de
lorsqu'	KON	lorsque
joyeux	ADJ	joyeux
éclat	NOM	éclat
retentit	VER:pres	retentir
sa	DET:POS	son
au-dessus	ADV	au-dessus
de	PRP	de
<SEG>
.	SENT	.
leva	VER:simp	lever
en	PRP	en
regarda	VER:simp	regarder
se	PRO:PER	se
et	KON	et
tête	NOM	tête
<EOS>	<EOS>	<EOS>
fureur	NOM	fureur
Il	PRO:PER	il
<SEG>
plafond	NOM	plafond
blond	ADJ	blond
visage	NOM	visage
et	KON	et
où	PRO:REL	où
il	PRO:PER	il
vit	VER:pres	vivre
un	DET:ART	un
au	PRP:det	au
charmant	ADJ	charmant
<SEG>
dans	PRP	dans
de	PRP	de
cloison	NOM	cloison
l'	DET:ART	le
,	PUN	,
au-dessus	ADV	au-dessus
,	PUN	,
penché	VER:pper	pencher
la	DET:ART	le
espace	NOM	espace
<SEG>
courbe	NOM	courbe
par	PRP	par
laissé	VER:pper	laisser
de	PRP	de
la	DET:ART	le
libre	ADJ	libre
la	DET:ART	le
.	SENT	.
voûte	NOM	voûte
<EOS>	<EOS>	<EOS>
<SEG>
tint	VER:simp	tenir
de	PRP	de
inattendu	ADJ	inattendu
colère	NOM	colère
l'	DET:ART	le
ne	ADV	ne
La	DET:ART	le
pas	ADV	pas
Fortune	NAM	fortune
contre	PRP	contre
<SEG>
;	PUN	;
cette	PRO:DEM	ce
de	PRP	de
un	DET:ART	un
par	PRP	par
effet	NOM	effet
apparition	NOM	apparition
bascule	NOM	bascule
singulier	ADJ	singulier
de	PRP	de
<SEG>
se	PRO:PER	se
soudain	ADJ	soudain
blond	ADJ	blond
visage	NOM	visage
exprimant	VER:ppre	exprimer
un	DET:ART	un
le	DET:ART	le
,	PUN	,
contracta	VER:simp	contracter
,	PUN	,
<SEG>
!	SENT	!
--	PUN	--
par	PRP	par
diables	NOM	diable
tous	PRO:IND	tout
<EOS>	<EOS>	<EOS>
courroux	NOM	courroux
les	DET:ART	le
De	PRP	de
.	SENT	.
<SEG>
la	DET:ART	le
mâle	ADJ	mâle
Fortune	ADJ	fortune
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
et	KON	et
sonore	ADJ	sonore
que	KON	que
voix	NOM	voix
avait	VER:impf	avoir
<SEG>
déjà	ADV	déjà
Lombat	NAM	lombat
à	PRP	à
bien	ADV	bien
parlant	VER:ppre	parler
,	PUN	,
est	VER:pres	être
-ce	PRO:DEM	ce
entendue	VER:pper	entendre
maître	NOM	maître
<SEG>
vous	PRO:PER	vous
de	PRP	de
retrouve	VER:pres	retrouver
<EOS>	<EOS>	<EOS>
Fortune	NOM	fortune
ici	ADV	ici
que	ADV	que
!	SENT	!
je	PRO:PER	je
ouvrit	VER:simp	ouvrir
<SEG>
rassembla	VER:simp	rassembler
se	PRO:PER	se
où	ADV	où
ses	DET:POS	son
et	KON	et
demandant	VER:ppre	demander
grands	ADJ	grand
yeux	NOM	œil
souvenirs	NOM	souvenir
,	PUN	,
<SEG>
de	PRP	de
il	PRO:PER	il
et	KON	et
quand	KON	quand
avait	VER:impf	avoir
M	NOM	m
la	DET:ART	le
pu	VER:pper	pouvoir
exciter	VER:infi	exciter
colère	NOM	colère
<SEG>
-ci	ADV	-ci
poursuivait	VER:impf	poursuivre
le	DET:ART	le
Celui	PRO:DEM	celui
<EOS>	<EOS>	<EOS>
.	SENT	.
.	SENT	.
de	PRP	de
chevalier	NOM	chevalier
Courtenay	NAM	courtenay
<SEG>
vous	PRO:PER	vous
avez	VER:pres	avoir
:	PUN	:
