scrupules	NOM	scrupule
qu'	PRO:REL	que
donné	VER:pper	donner
?	SENT	?
<SEG>
pas	ADV	pas
désolait	VER:impf	désoler
pouvoir	VER:infi	pouvoir
me	PRO:PER	me
ne	ADV	ne
ne	ADV	ne
de	PRP	de
être	VER:infi	être
vous	PRO:PER	vous
point	ADV	point
<SEG>
,	PUN	,
me	PRO:PER	me
que	KON	que
il	PRO:PER	il
alors	ADV	alors
utile	ADJ	utile
dans	PRP	dans
ma	DET:POS	mon
position	NOM	position
,	PUN	,
<SEG>
facile	ADJ	facile
vous	PRO:PER	vous
servir	VER:infi	servir
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
?	SENT	?
--	PUN	--
serait	VER:cond	être
si	ADV	si
de	PRP	de
<SEG>
que	KON	que
,	PUN	,
ne	ADV	ne
savez	VER:pres	savoir
je	PRO:PER	je
vous	PRO:PER	vous
mais	KON	mais
peux	VER:pres	pouvoir
remercie	VER:pres	remercier
vous	PRO:PER	vous
<SEG>
rien	ADV	rien
gouvernement	NOM	gouvernement
que	KON	que
pourrais	VER:cond	pouvoir
à	PRP	à
je	PRO:PER	je
votre	DET:POS	votre
et	KON	et
ne	ADV	ne
demander	VER:infi	demander
<SEG>
me	PRO:PER	me
accepter	VER:infi	accepter
rien	ADV	rien
qu'	KON	que
alors	ADV	alors
,	PUN	,
en	PRP	en
même	ADV	même
ferait	VER:cond	faire
il	PRO:PER	il
<SEG>
avances	NOM	avance
que	KON	que
des	PRP:det	du
--	PUN	--
<EOS>	<EOS>	<EOS>
le	PRO:PER	le
.	SENT	.
sais	VER:pres	savoir
ne	ADV	ne
Je	PRO:PER	je
<SEG>
<EOS>	<EOS>	<EOS>
veux	VER:pres	vouloir
trop	ADV	trop
vous	PRO:PER	vous
ne	ADV	ne
pas	ADV	pas
faire	VER:infi	faire
.	SENT	.
je	PRO:PER	je
Aussi	ADV	aussi
<SEG>
.	SENT	.
que	KON	que
pas	ADV	pas
propositions	NOM	proposition
pouvez	VER:pres	pouvoir
vous	PRO:PER	vous
des	PRP:det	du
écouter	VER:infi	écouter
<EOS>	<EOS>	<EOS>
ne	ADV	ne
<SEG>
cela	PRO:DEM	cela
n'	ADV	ne
est	VER:pres	être
ce	PRO:DEM	ce
,	PUN	,
préoccupe	VER:pres	préoccuper
pas	ADV	pas
Non	ADV	non
qui	PRO:REL	qui
me	PRO:PER	me
<SEG>
;	PUN	;
c'	PRO:DEM	ce
.	SENT	.
<EOS>	<EOS>	<EOS>
est	VER:pres	être
situation	NOM	situation
Madame	NOM	madame
de	PRP	de
Solignac	NAM	solignac
votre	DET:POS	votre
<SEG>
m'	PRO:PER	me
a	VER:pres	avoir
des	PRP:det	du
,	PUN	,
dit	VER:pper	dire
que	KON	que
vous	PRO:PER	vous
dessins	NOM	dessin
faisiez	VER:impf	faire
des	PRP:det	du
<SEG>
<EOS>	<EOS>	<EOS>
illustrations	NOM	illustration
pour	PRP	pour
Taupenot	NAM	taupenot
n'	ADV	ne
est	VER:pres	être
Cela	PRO:DEM	cela
la	DET:ART	le
maison	NOM	maison
.	SENT	.
<SEG>
digne	ADJ	digne
Et	KON	et
--	PUN	--
?	SENT	?
<EOS>	<EOS>	<EOS>
pourquoi	ADV	pourquoi
de	PRP	de
.	SENT	.
pas	ADV	pas
vous	PRO:PER	vous
<SEG>
pas	ADV	pas
<EOS>	<EOS>	<EOS>
que	KON	que
dire	VER:infi	dire
--	PUN	--
Je	PRO:PER	je
ne	ADV	ne
vous	PRO:PER	vous
n'	ADV	ne
veux	VER:pres	vouloir
<SEG>
êtes	VER:pres	être
digne	ADJ	digne
point	ADV	point
je	PRO:PER	je
,	PUN	,
artiste	ADJ	artiste
me	PRO:PER	me
d'	PRP	de
être	VER:infi	être
rappelle	VER:pres	rappeler
<SEG>
et	KON	et
que	KON	que
de	PRP	de
étaient	VER:impf	être
vous	PRO:PER	vous
dessins	NOM	dessin
remarquables	ADJ	remarquable
des	PRP:det	du
qui	PRO:REL	qui
très	ADV	très
<SEG>
vous	PRO:PER	vous
ai	VER:pres	avoir
faire	VER:infi	faire
une	DET:ART	un
je	PRO:PER	je
étonnante	ADJ	étonnant
.	SENT	.
avec	PRP	avec
vu	VER:pper	voir
facilité	NOM	facilité
<SEG>
Ce	PRO:DEM	ce
je	PRO:PER	je
veux	VER:pres	vouloir
que	KON	que
que	PRO:REL	que
dire	VER:infi	dire
<EOS>	<EOS>	<EOS>
est	VER:pres	être
cela	PRO:DEM	cela
c'	PRO:DEM	ce
<SEG>
--	PUN	--
peut	VER:pres	pouvoir
conduire	VER:infi	conduire
rien	NOM	rien
vous	PRO:PER	vous
Cela	PRO:DEM	cela
.	SENT	.
<EOS>	<EOS>	<EOS>
à	PRP	à
ne	ADV	ne
<SEG>
conduit	VER:pres	conduire
me	PRO:PER	me
à	PRP	à
,	PUN	,
quelque	PRO:IND	quelque
ce	PRO:DEM	ce
chose	NOM	chose
qui	PRO:REL	qui
vivre	VER:infi	vivre
est	VER:pres	être
<SEG>
après	ADV	après
me	PRO:PER	me
?	SENT	?
--	PUN	--
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
.	SENT	.
Mais	KON	mais
,	PUN	,
semble	VER:pres	sembler
<SEG>
Après	PRP	après
d'	PRP	de
illustrations	NOM	illustration
,	PUN	,
autres	ADJ	autre
ces	PRO:DEM	ce
à	PRP	à
--	PUN	--
moins	ADV	moins
<EOS>	<EOS>	<EOS>
<SEG>
ne	ADV	ne
ne	ADV	ne
!	SENT	!
que	KON	que
cependant	ADV	cependant
...	PUN	...
Ah	NAM	ah
<EOS>	<EOS>	<EOS>
--	PUN	--
je	PRO:PER	je
<SEG>
moins	ADV	moins
que	KON	que
arrêtez	VER:pres	arrêter
ne	ADV	ne
vous	PRO:PER	vous
à	PRP	à
vous	PRO:PER	vous
pas	ADV	pas
soyez	VER:subp	être
;	PUN	;
<SEG>
dans	PRP	dans
votre	DET:POS	votre
le	DET:ART	le
par	PRP	par
qui	PRO:REL	qui
gouvernement	NOM	gouvernement
réintégré	VER:pper	réintégrer
grade	NOM	grade
celui	PRO:DEM	celui
remplacera	VER:futu	remplacer
<SEG>
-ci	ADV	-ci
<EOS>	<EOS>	<EOS>
n'	ADV	ne
,	PUN	,
?	SENT	?
c'	PRO:DEM	ce
est	VER:pres	être
est	VER:pres	être
-ce	PRO:DEM	ce
pas	NOM	pas
<SEG>
là	ADV	là
et	KON	et
que	PRO:REL	que
ce	PRO:DEM	ce
voulez	VER:pres	vouloir
vous	PRO:PER	vous
ce	PRO:DEM	ce
vous	PRO:PER	vous
que	PRO:REL	que
dire	VER:infi	dire
<SEG>
.	SENT	.
bien	ADV	bien
dites	VER:pres	dire
ne	ADV	ne
pas	ADV	pas
politesse	NOM	politesse
par	PRP	par
!	SENT	!
Eh	INT	eh
<EOS>	<EOS>	<EOS>
<SEG>
poli	VER:pper	polir
moi	PRO:PER	moi
moins	ADV	moins
je	PRO:PER	je
serai	VER:futu	être
je	PRO:PER	je
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
et	KON	et
<SEG>
que	KON	que
ce	PRO:DEM	ce
au	PRP:det	au
dirai	VER:futu	dire
gouvernement	NOM	gouvernement
moins	ADV	moins
pour	PRP	pour
vous	PRO:PER	vous
en	PRO:PER	en
a	VER:pres	avoir
<SEG>
vingt	NUM	vingt
qui	PRO:REL	qui
la	DET:ART	le
moyenne	NOM	moyenne
quinze	NUM	quinze
est	VER:pres	être
,	PUN	,
ans	NOM	an
ce	PRO:DEM	ce
ou	KON	ou
<SEG>
Dans	PRP	dans
vingt	NUM	vingt
des	PRP:det	du
gouvernements	NOM	gouvernement
.	SENT	.
,	PUN	,
en	PRP	en
<EOS>	<EOS>	<EOS>
France	NAM	france
ans	NOM	an
<SEG>
cinquante	ADJ	cinquante
ans	NOM	an
vous	PRO:PER	vous
et	KON	et
ne	ADV	ne
quitterez	VER:futu	quitter
aurez	VER:futu	avoir
pas	ADV	pas
le	DET:ART	le
vous	PRO:PER	vous
<SEG>
crayon	NOM	crayon
pour	PRP	pour
<EOS>	<EOS>	<EOS>
.	SENT	.
sabre	NOM	sabre
reprendre	VER:infi	reprendre
je	PRO:PER	je
pourquoi	ADV	pourquoi
Voilà	ADV	voilà
le	DET:ART	le
<SEG>
de	PRP	de
tout	ADV	tout
voudrais	VER:cond	vouloir
.	SENT	.
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
voir	VER:infi	voir
quitter	VER:infi	quitter
suite	NOM	suite
le	PRO:PER	le
<SEG>
quoi	PRO:REL	quoi
Pour	PRP	pour
?	SENT	?
--	PUN	--
--	PUN	--
quoi	PRO:REL	quoi
prendre	VER:infi	prendre
,	PUN	,
<EOS>	<EOS>	<EOS>
Avec	PRP	avec
<SEG>
-vous	PRO:PER	vous
croyez	VER:pres	croire
entretienne	VER:subp	entretenir
le	DET:ART	le
.	SENT	.
Solignac	NAM	solignac
M	VER:subi	m
que	KON	que
,	PUN	,
de	PRP	de
<SEG>
n'	ADV	ne
?	SENT	?
pas	ADV	pas
est	VER:pres	être
Ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
mène	VER:pres	mener
qu'	PRO:REL	que
train	NOM	train
<SEG>
-ce	PRO:DEM	ce
ses	DET:POS	son
sénateur	NOM	sénateur
pas	NOM	pas
est	VER:pres	être
,	PUN	,
n'	ADV	ne
de	PRP	de
appointements	NOM	appointement
avec	PRP	avec
<SEG>
trois	NUM	trois
-ci	ADV	-ci
celui	PRO:DEM	celui
,	PUN	,
comme	KON	comme
hôtel	NOM	hôtel
voitures	NOM	voiture
?	SENT	?
<EOS>	<EOS>	<EOS>
Un	DET:ART	un
<SEG>
cinq	NUM	cinq
les	DET:ART	le
,	PUN	,
écuries	NOM	écurie
les	DET:ART	le
chevaux	NOM	cheval
remises	NOM	remise
dans	PRP	dans
,	PUN	,
sous	PRP	sous
<SEG>
un	DET:ART	un
cela	PRO:DEM	cela
,	PUN	,
domestiques	NOM	domestique
convenable	ADJ	convenable
personnel	NOM	personnel
de	PRP	de
,	PUN	,
tout	PRO:IND	tout
sans	PRP	sans
<SEG>
madame	NOM	madame
toilettes	NOM	toilette
les	DET:ART	le
les	DET:ART	le
dépenses	NOM	dépense
de	PRP	de
et	KON	et
monsieur	NOM	monsieur
de	PRP	de
compter	VER:infi	compter
<SEG>
pas	ADV	pas
le	PRO:PER	le
ne	ADV	ne
se	PRO:PER	se
,	PUN	,
bien	ADV	bien
,	PUN	,
paye	VER:subp	payer
savez	VER:pres	savoir
vous	PRO:PER	vous
<SEG>
trente	NUM	trente
Ajoutons	VER:pres	ajouter
,	PUN	,
mademoiselle	NOM	mademoiselle
avec	PRP	avec
<EOS>	<EOS>	<EOS>
.	SENT	.
francs	NOM	franc
mille	NUM	mille
que	KON	que
<SEG>
,	PUN	,
sans	PRP	sans
Martory	NAM	martory
s'	PRO:PER	se
que	KON	que
est	VER:pres	être
dot	NOM	dot
Solignac	NAM	solignac
et	KON	et
mariée	VER:pper	marier
<SEG>
il	PRO:PER	il
a	VER:pres	avoir
extrêmement	ADV	extrêmement
bas	ADV	bas
était	VER:impf	être
,	PUN	,
quelques	PRO:IND	quelque
bas	ADV	bas
y	PRO:PER	y
percé	VER:pper	percer
<SEG>
Vous	PRO:PER	vous
.	SENT	.
,	PUN	,
ne	ADV	ne
<EOS>	<EOS>	<EOS>
croyez	VER:pres	croire
mois	NOM	moi|mois
pas	ADV	pas
n'	ADV	ne
est	VER:pres	être
<SEG>
pas	NOM	pas
ait	VER:subp	avoir
-ce	PRO:DEM	ce
du	PRP:det	du
quelques-uns	PRO:IND	quelques-uns
prince	NOM	prince
que	KON	que
Solignac	NAM	solignac
reçu	VER:pper	recevoir
,	PUN	,
<SEG>
nombreux	ADJ	nombreux
par	PRP	par
nous	PRO:PER	nous
à	PRP	à
la	DET:ART	le
des	PRP:det	du
?	SENT	?
volés	VER:pper	voler
Banque	NAM	banque
millions	NOM	million
<SEG>
<EOS>	<EOS>	<EOS>
!	SENT	!
Eh	INT	eh
<EOS>	<EOS>	<EOS>
Non	INT	non
le	DET:ART	le
bien	ADV	bien
.	SENT	.
<EOS>	<EOS>	<EOS>
mot	NOM	mot
<SEG>
qu'	KON	que
simplement	ADV	simplement
des	PRP:det	du
tout	ADV	tout
est	VER:pres	être
ce	PRO:DEM	ce
fait	VER:pres	faire
de	PRP	de
mystère	NOM	mystère
il	PRO:PER	il
<SEG>
la	DET:ART	le
<EOS>	<EOS>	<EOS>
pour	PRP	pour
.	SENT	.
commencé	VER:pper	commencer
âge	NOM	âge
Un	DET:ART	un
a	VER:pres	avoir
affaires	NOM	affaire
nouveau	ADJ	nouveau
<SEG>
France	NAM	france
est	VER:pres	être
affaires	NOM	affaire
celui	PRO:DEM	celui
de	PRP	de
la	DET:ART	le
des	PRP:det	du
,	PUN	,
et	KON	et
c'	PRO:DEM	ce
<SEG>
<EOS>	<EOS>	<EOS>
et	KON	et
.	SENT	.
,	PUN	,
compris	VER:pper	comprendre
spéculation	NOM	spéculation
l'	PRO:PER	la|le
Solignac	NAM	solignac
a	VER:pres	avoir
il	PRO:PER	il
<SEG>
mis	VER:pper	mettre
la	DET:ART	le
ce	PRO:DEM	ce
qui	PRO:REL	qui
s'	PRO:PER	se
est	VER:pres	être
tête	NOM	tête
de	PRP	de
à	PRP	à
mouvement	NOM	mouvement
<SEG>
vous	PRO:PER	vous
Aujourd'hui	ADV	aujourd'hui
irrésistible	ADJ	irrésistible
<EOS>	<EOS>	<EOS>
prendre	VER:infi	prendre
essor	NOM	essor
.	SENT	.
va	VER:pres	aller
un	DET:ART	un
,	PUN	,
<SEG>
à	PRP	à
un	DET:ART	un
table	NOM	table
vu	VER:pper	voir
avez	VER:pres	avoir
,	PUN	,
prince	NOM	prince
Mazzazoli	NAM	mazzazoli
un	DET:ART	un
sa	DET:POS	son
<SEG>
,	PUN	,
comte	NOM	comte
un	DET:ART	un
,	PUN	,
Torladès	NAM	torladès
baron	NOM	baron
un	DET:ART	un
Partridge	NAM	partridge
Vanackère	NAM	vanackère
,	PUN	,
<SEG>
ceux	PRO:DEM	celui
qui	PRO:REL	qui
personnages	NOM	personnage
-là	ADV	là
et	KON	et
deux	NUM	deux
autres	ADJ	autre
trois	NUM	trois
valent	VER:pres	valoir
ou	KON	ou
<SEG>
a	VER:pres	avoir
vous	PRO:PER	vous
cette	PRO:DEM	ce
convives	NOM	convive
Et	KON	et
.	SENT	.
de	PRP	de
réunion	NOM	réunion
ne	ADV	ne
<EOS>	<EOS>	<EOS>
<SEG>
pas	ADV	pas
,	PUN	,
une	DET:ART	un
bien	ADV	bien
,	PUN	,
en	PRO:PER	en
certain	PRO:IND	certain
j'	PRO:PER	je
suis	VER:pres	suivre|être
inspiré	VER:pper	inspirer
<SEG>
que	KON	que
vous	PRO:PER	vous
dit	VER:pper	dire
Vous	PRO:PER	vous
.	SENT	.
confiance	NOM	confiance
<EOS>	<EOS>	<EOS>
c'	PRO:DEM	ce
grande	ADJ	grand
êtes	VER:pres	être
<SEG>
intrigants	NOM	intrigant
,	PUN	,
,	PUN	,
des	PRP:det	du
là	ADV	là
étaient	VER:impf	être
aventuriers	NOM	aventurier
des	PRP:det	du
fruits	NOM	fruit
des	PRP:det	du
<SEG>
me	PRO:PER	me
.	SENT	.
secs	ADJ	sec
des	PRP:det	du
Je	PRO:PER	je
--	PUN	--
antérieurs	ADJ	antérieur
<EOS>	<EOS>	<EOS>
suis	VER:pres	suivre|être
gouvernements	NOM	gouvernement
<SEG>
;	PUN	;
Je	PRO:PER	je
--	PUN	--
<EOS>	<EOS>	<EOS>
ne	ADV	ne
?	SENT	?
pas	ADV	pas
dis	VER:pres	dire
trompé	VER:pper	tromper
cela	PRO:DEM	cela
<SEG>
un	DET:ART	un
jour	NOM	jour
revenez	VER:pres	revenir
an	NOM	an
,	PUN	,
ici	ADV	ici
pour	PRP	pour
mais	KON	mais
dans	PRP	dans
dîner	VER:infi	dîner
<SEG>
ces	PRO:DEM	ce
de	PRP	de
aventuriers	NOM	aventurier
à	PRP	à
,	PUN	,
place	NOM	place
et	KON	et
la	DET:ART	le
,	PUN	,
jour	NOM	jour
<SEG>
finance	NOM	finance
la	DET:ART	le
qui	PRO:REL	qui
vous	PRO:PER	vous
les	DET:ART	le
cosmopolites	ADJ	cosmopolite
verrez	VER:futu	voir
rois	NOM	roi
de	PRP	de
,	PUN	,
<SEG>
les	DET:ART	le
de	PRP	de
mots	NOM	mot
bouche	VER:pres	boucher
moindres	ADJ	moindre
.	SENT	.
<EOS>	<EOS>	<EOS>
Solignac	NAM	solignac
écouteront	VER:futu	écouter
ouverte	VER:pper	ouvrir
<SEG>
expérience	NOM	expérience
ce	PRO:DEM	ce
fait	VER:pper	faire
aura	VER:futu	avoir
<EOS>	<EOS>	<EOS>
?	SENT	?
L'	DET:ART	le
Qui	PRO	qui
miracle	NOM	miracle
.	SENT	.
<SEG>
est	VER:pres	être
Aujourd'hui	ADV	aujourd'hui
servir	VER:infi	servir
<EOS>	<EOS>	<EOS>
réduit	VER:pper	réduire
à	PRP	à
en	PRO:PER	en
Solignac	NAM	solignac
se	PRO:PER	se
de	PRP	de
<SEG>
pas	ADV	pas
,	PUN	,
ne	ADV	ne
gens	NOM	gens
j'	PRO:PER	je
qui	PRO:REL	qui
conviens	VER:pres	convenir
en	PRO:PER	en
méritent	VER:pres	mériter
,	PUN	,
<SEG>
il	PRO:PER	il
n'	ADV	ne
des	PRP:det	du
il	PRO:PER	il
;	PUN	;
estime	NOM	estime
débute	VER:pres	débuter
puritains	NOM	puritain
et	KON	et
l'	DET:ART	le
<SEG>
droit	NOM	droit
<EOS>	<EOS>	<EOS>
bien	ADV	bien
.	SENT	.
d'	PRP	de
pas	ADV	pas
le	DET:ART	le
être	VER:infi	être
exigeant	ADJ	exigeant
a	VER:pres	avoir
<SEG>
,	PUN	,
dans	PRP	dans
monde	NOM	monde
tout	PRO:IND	tout
an	NOM	an
Mais	KON	mais
le	DET:ART	le
un	DET:ART	un
qu'	KON	que
saura	VER:futu	savoir
<SEG>
de	PRP	de
de	PRP	de
fait	VER:pper	faire
attribuer	VER:infi	attribuer
concessions	NOM	concession
des	PRP:det	du
chemin	NOM	chemin
fer	NOM	fer
a	VER:pres	avoir
il	PRO:PER	il
<SEG>
de	PRP	de
mines	NOM	mine
,	PUN	,
ces	PRO:DEM	ce
à	PRP	à
,	PUN	,
de	PRP	de
aventuriers	NOM	aventurier
travaux	NOM	travail
,	PUN	,
<SEG>
et	KON	et
l'	PRO:PER	la|le
comptera	VER:futu	compter
.	SENT	.
<EOS>	<EOS>	<EOS>
,	PUN	,
Je	PRO:PER	je
avec	PRP	avec
on	PRO:PER	on
lui	PRO:PER	lui
<SEG>
un	DET:ART	un
vous	PRO:PER	vous
homme	NOM	homme
M	VER:subi	m
que	KON	que
est	VER:pres	être
de	PRP	de
Solignac	NAM	solignac
.	SENT	.
assure	VER:pres	assurer
<SEG>
deviendra	VER:futu	devenir
<EOS>	<EOS>	<EOS>
une	DET:ART	un
l'	DET:ART	le
.	SENT	.
puissance	NOM	puissance
État	NAM	état
habile	ADJ	habile
dans	PRP	dans
qui	PRO:REL	qui
<SEG>
son	DET:POS	son
mariage	NOM	mariage
<EOS>	<EOS>	<EOS>
Pour	PRP	pour
sa	DET:POS	son
prouve	VER:pres	prouver
Rien	ADV	rien
force	NOM	force
.	SENT	.
que	KON	que
<SEG>
d'	PRP	de
,	PUN	,
projets	NOM	projet
réussite	NOM	réussite
avait	VER:impf	avoir
la	DET:ART	le
il	PRO:PER	il
besoin	NOM	besoin
ses	DET:POS	son
de	PRP	de
<SEG>
jeune	ADJ	jeune
belle	ADJ	beau
et	KON	et
une	DET:ART	un
qui	PRO:REL	qui
permît	VER:subi	permettre
avoir	VER:infi	avoir
lui	PRO:PER	lui
d'	PRP	de
femme	NOM	femme
<SEG>
<EOS>	<EOS>	<EOS>
un	DET:ART	un
et	KON	et
à	PRP	à
.	SENT	.
salle	NOM	salle
manger	VER:infi	manger
salon	NOM	salon
une	DET:ART	un
surtout	ADV	surtout
<SEG>
et	KON	et
était	VER:impf	être
son	DET:POS	son
À	PRP	à
sa	DET:POS	son
position	NOM	position
dans	PRP	dans
cela	PRO:DEM	cela
âge	NOM	âge
,	PUN	,
<SEG>
une	NOM	un
<EOS>	<EOS>	<EOS>
.	SENT	.
a	VER:pres	avoir
il	PRO:PER	il
difficile	ADJ	difficile
trouver	VER:infi	trouver
Cependant	ADV	cependant
en	PRP	en
su	VER:pper	savoir
<SEG>
toutes	PRO:IND	tout
qu'	PRO:REL	que
réunit	VER:pres	réunir
qualités	NOM	qualité
qui	PRO:REL	qui
le	DET:ART	le
pour	PRP	pour
exigées	VER:pper	exiger
les	DET:ART	le
rôle	NOM	rôle
<SEG>
,	PUN	,
beauté	NOM	beauté
naissance	NOM	naissance
:	PUN	:
jeunesse	NOM	jeunesse
il	PRO:PER	il
lui	PRO:PER	lui
destinait	VER:impf	destiner
,	PUN	,
,	PUN	,
<SEG>
avis	NOM	avis
<EOS>	<EOS>	<EOS>
séduction	NOM	séduction
pas	NOM	pas
-ce	PRO:DEM	ce
?	SENT	?
votre	DET:POS	votre
est	VER:pres	être
;	PUN	;
n'	ADV	ne
<SEG>
un	DET:ART	un
<EOS>	<EOS>	<EOS>
affirmatif	ADJ	affirmatif
Eh	INT	eh
signe	NOM	signe
.	SENT	.
--	PUN	--
bien	ADV	bien
fis	VER:simp	faire
Je	PRO:PER	je
<SEG>
cher	ADJ	cher
,	PUN	,
,	PUN	,
Solignac	NAM	solignac
-vous	PRO:PER	vous
servez	VER:pres	servir
mon	DET:POS	mon
,	PUN	,
de	PRP	de
faites	VER:pres	faire
<SEG>
de	PRP	de
des	PRP:det	du
,	PUN	,
lui	PRO:PER	lui
vaudra	VER:futu	valoir
que	KON	que
mieux	ADV	mieux
affaires	NOM	affaire
cela	PRO:DEM	cela
avec	PRP	avec
<SEG>
beau	ADJ	beau
Vous	PRO:PER	vous
faire	VER:infi	faire
avez	VER:pres	avoir
.	SENT	.
<EOS>	<EOS>	<EOS>
des	PRP:det	du
dessins	NOM	dessin
un	DET:ART	un
nom	NOM	nom
<SEG>
êtes	VER:pres	être
,	PUN	,
prestige	NOM	prestige
sur	PRP	sur
,	PUN	,
décoré	VER:pper	décorer
exercerez	VER:futu	exercer
vous	PRO:PER	vous
un	DET:ART	un
vous	PRO:PER	vous
<SEG>
Solignac	NAM	solignac
l'	DET:ART	le
vous	PRO:PER	vous
et	KON	et
sera	VER:futu	être
avoir	VER:infi	avoir
,	PUN	,
de	PRP	de
heureux	ADJ	heureux
actionnaire	NOM	actionnaire
<SEG>
l'	PRO:PER	la|le
avec	PRP	avec
vous	PRO:PER	vous
.	SENT	.
a	VER:pres	avoir
Il	PRO:PER	il
<EOS>	<EOS>	<EOS>
dit	VER:pper	dire
--	PUN	--
lui	PRO:PER	lui
<SEG>
,	PUN	,
Non	ADV	non
--	PUN	--
connaissance	NOM	connaissance
la	DET:ART	le
mais	KON	mais
<EOS>	<EOS>	<EOS>
que	PRO:REL	que
avec	PRP	avec
?	SENT	?
<SEG>
lui	PRO:PER	lui
j'	PRO:PER	je
en	PRO:PER	en
j'	PRO:PER	je
,	PUN	,
certain	PRO:IND	certain
ai	VER:pres	avoir
;	PUN	;
de	PRP	de
suis	VER:pres	suivre|être
<SEG>
ou	KON	ou
serez	VER:futu	être
la	DET:ART	le
vous	PRO:PER	vous
trois	NUM	trois
,	PUN	,
ans	NOM	an
deux	NUM	deux
dans	PRP	dans
à	PRP	à
<SEG>
la	DET:ART	le
finance	NOM	finance
tête	NOM	tête
et	KON	et
alors	ADV	alors
certaines	PRO:IND	certain
circonstances	NOM	circonstance
,	PUN	,
de	PRP	de
si	KON	si
<SEG>
,	PUN	,
se	PRO:PER	se
si	KON	si
vous	PRO:PER	vous
présentent	VER:pres	présenter
par	PRP	par
vous	PRO:PER	vous
marier	VER:infi	marier
exemple	NOM	exemple
voulez	VER:pres	vouloir
<SEG>
femme	NOM	femme
épouser	VER:infi	épouser
la	DET:ART	le
voudrez	VER:futu	vouloir
vous	PRO:PER	vous
pourrez	VER:futu	pouvoir
.	SENT	.
vous	PRO:PER	vous
que	PRO:REL	que
,	PUN	,
<SEG>
d'	PRP	de
conseil	NOM	conseil
est	VER:pres	être
un	DET:ART	un
bon	ADJ	bon
,	PUN	,
un	DET:ART	un
ami	NOM	ami
C'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
<SEG>
est	VER:pres	être
L	NUM	l
inutile	ADJ	inutile
Il	NOM	il
la	DET:ART	le
conseil	NOM	conseil
<EOS>	<EOS>	<EOS>
de	PRP	de
.	SENT	.
rapporter	VER:infi	rapporter
<SEG>
elle	PRO:PER	elle
je	PRO:PER	je
;	PUN	;
Poirier	NOM	poirier
réponse	NOM	réponse
fut	VER:simp	être
que	PRO:REL	que
ce	PRO:DEM	ce
fis	VER:simp	faire
à	PRP	à
<SEG>
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
devait	VER:impf	devoir
.	SENT	.
qu'	PRO:REL	que
Mon	DET:POS	mon
,	PUN	,
elle	PRO:PER	elle
être	VER:infi	être
nom	NOM	nom
<SEG>
«	PUN:cit	«
sur	PRP	sur
avait	VER:impf	avoir
l'	DET:ART	le
valeur	NOM	valeur
il	PRO:PER	il
une	DET:ART	un
,	PUN	,
un	DET:ART	un
prestige	NOM	prestige
<SEG>
empêcher	VER:infi	empêcher
,	PUN	,
»	PUN:cit	»
Poirier	NOM	poirier
m'	PRO:PER	me
devait	VER:impf	devoir
actionnaire	NOM	actionnaire
comme	KON	comme
,	PUN	,
disait	VER:impf	dire
<SEG>
il	PRO:PER	il
faire	VER:infi	faire
ne	ADV	ne
de	PRP	de
pas	ADV	pas
m'	PRO:PER	me
des	PRP:det	du
,	PUN	,
bassesses	NOM	bassesse
devait	VER:impf	devoir
<SEG>
.	SENT	.
,	PUN	,
commettre	VER:infi	commettre
là	ADV	là
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
aider	VER:infi	aider
est	VER:pres	être
à	PRP	à
en	PRO:PER	en
<SEG>
me	PRO:PER	me
il	PRO:PER	il
de	PRP	de
y	PRO:PER	y
,	PUN	,
ce	PRO:DEM	ce
il	PRO:PER	il
a	VER:pres	avoir
qu'	PRO:REL	que
semble	VER:pres	sembler
<SEG>
malheur	NOM	malheur
par	PRP	par
héréditaires	ADJ	héréditaire
dans	PRP	dans
les	DET:ART	le
meilleur	ADJ	meilleur
si	KON	si
nous	PRO:PER	nous
;	PUN	;
titres	NOM	titre
<SEG>
,	PUN	,
sommes	VER:pres	sommer|être
des	PRP:det	du
trop	ADV	trop
faibles	ADJ	faible
critiques	ADJ	critique
pour	PRP	pour
,	PUN	,
dans	PRP	dans
circonstances	NOM	circonstance
<SEG>
nous	PRO:PER	nous
,	PUN	,
très	ADV	très
pouvons	VER:pres	pouvoir
nous	PRO:PER	nous
être	VER:infi	être
utilement	ADV	utilement
décider	VER:infi	décider
-mêmes	ADJ	même
nous	PRO:PER	nous
<SEG>
par	PRP	par
souvenir	NOM	souvenir
le	DET:ART	le
notre	DET:POS	notre
de	PRP	de
aïeux	NOM	aïeux
par	PRP	par
,	PUN	,
influencés	VER:pper	influencer
nos	DET:POS	notre
<SEG>
ne	ADV	ne
pas	ADV	pas
ou	KON	ou
devient	VER:pres	devenir
.	SENT	.
On	PRO:PER	on
<EOS>	<EOS>	<EOS>
coquin	NOM	coquin
nom	NOM	nom
un	DET:ART	un
<SEG>
facilement	ADV	facilement
souvient	VER:pres	souvenir
un	DET:ART	un
on	PRO:PER	on
