Frontispice	NOM	frontispice
que	PRO:REL	que
vous	PRO:PER	vous
importe	VER:pres	importer
le	DET:ART	le
gros	ADJ	gros
patapouf	NOM	patapouf
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Tout	ADV	tout
à	PRP	à
l'	DET:ART	le
heure	NOM	heure
,	PUN	,
le	DET:ART	le
gros	ADJ	gros
patapouf	NOM	patapouf
racontait	VER:impf	raconter
que	KON	que
,	PUN	,
chez	PRP	chez
les	DET:ART	le
fleurs	NOM	fleur
,	PUN	,
ils	PRO:PER	il
se	PRO:PER	se
mettent	VER:pres	mettre
quelquefois	ADV	quelquefois
à	PRP	à
vingt	NUM	vingt
mâles	NOM	mâle
pour	PRP	pour
le	DET:ART	le
spasme	NOM	spasme
d'	PRP	de
une	DET:ART	un
seule	ADJ	seul
femelle	NOM	femelle
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
est	VER:pres	être
vrai	ADJ	vrai
,	PUN	,
ça	PRO:DEM	cela
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Mais	KON	mais
,	PUN	,
oui	INT	oui
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
--	PUN	--
Bien	ADV	bien
vrai	ADJ	vrai
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Bien	ADV	bien
...	PUN	...
bien	ADV	bien
vrai	ADJ	vrai
?	SENT	?
<EOS>	<EOS>	<EOS>
--	PUN	--
Mais	KON	mais
,	PUN	,
sans	PRP	sans
doute	NOM	doute
!	SENT	!
<EOS>	<EOS>	<EOS>
--	PUN	--
Il	PRO:PER	il
ne	ADV	ne
se	PRO:PER	se
moquait	VER:impf	moquer
pas	ADV	pas
de	PRP	de
nous	PRO:PER	nous
,	PUN	,
le	DET:ART	le
gros	ADJ	gros
patapouf	NOM	patapouf
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Tu	PRO:PER	tu
es	VER:pres	être
sûr	ADJ	sûr
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
--	PUN	--
Es	VER:pres	être
-tu	PRO:PER	tu
drôle	ADJ	drôle
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Pourquoi	ADV	pourquoi
me	PRO:PER	me
demandes	NOM	demande
-tu	PRO:PER	tu
cela	VER:simp	celer
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Pourquoi	ADV	pourquoi
me	PRO:PER	me
regardes	VER:pres	regarder
-tu	PRO:PER	tu
avec	PRP	avec
des	PRP:det	du
yeux	NOM	œil
si	ADV	si
étranges	ADJ	étrange
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Puisque	KON	puisque
c'	PRO:DEM	ce
est	VER:pres	être
vrai	ADJ	vrai
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
--	PUN	--
Ah	INT	ah
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
resta	VER:simp	rester
songeuse	ADJ	songeur
...	PUN	...
les	DET:ART	le
paupières	NOM	paupière
closes	VER:pper	clore
,	PUN	,
une	DET:ART	un
seconde	NUM	second
...	PUN	...
<EOS>	<EOS>	<EOS>
Son	DET:POS	son
haleine	NOM	haleine
s'	PRO:PER	se
enflait	VER:impf	enfler
,	PUN	,
sa	DET:POS	son
gorge	NOM	gorge
haletait	VER:impf	haleter
presque	ADV	presque
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
,	PUN	,
très	ADV	très
bas	ADJ	bas
,	PUN	,
elle	PRO:PER	elle
murmura	VER:simp	murmurer
en	PRP	en
appuyant	VER:ppre	appuyer
sa	DET:POS	son
tête	NOM	tête
contre	PRP	contre
ma	DET:POS	mon
poitrine	NOM	poitrine
:	PUN	:
--	PUN	--
Je	PRO:PER	je
voudrais	VER:cond	vouloir
être	VER:infi	être
fleur	NOM	fleur
...	PUN	...
Je	PRO:PER	je
voudrais	VER:cond	vouloir
...	PUN	...
Je	PRO:PER	je
voudrais	VER:cond	vouloir
être	VER:infi	être
...	PUN	...
tout	ADV	tout
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
--	PUN	--
Clara	NAM	clara
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
suppliai	VER:simp	supplier
-je	PRO:PER	je
...	PUN	...
ma	DET:POS	mon
petite	NOM	petit
Clara	NAM	clara
...	PUN	...
Je	PRO:PER	je
la	PRO:PER	la
tins	VER:simp	tenir
serrée	VER:pper	serrer
,	PUN	,
dans	PRP	dans
mes	DET:POS	mon
bras	NOM	bras
...	PUN	...
Je	PRO:PER	je
la	PRO:PER	la
tins	VER:simp	tenir
bercée	VER:pper	bercer
,	PUN	,
dans	PRP	dans
mes	DET:POS	mon
bras	NOM	bras
:	PUN	:
--	PUN	--
Pas	ADV	pas
toi	PRO:PER	toi
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Toi	PRO:PER	toi
,	PUN	,
tu	PRO:PER	tu
ne	ADV	ne
voudrais	VER:cond	vouloir
pas	ADV	pas
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Oh	INT	oh
!	SENT	!
<EOS>	<EOS>	<EOS>
toi	PRO:PER	toi
,	PUN	,
tu	PRO:PER	tu
aimes	VER:pres	aimer
mieux	ADV	mieux
rester	VER:infi	rester
,	PUN	,
toute	PRO:IND	tout
ta	DET:POS	ton
vie	NOM	vie
,	PUN	,
une	DET:ART	un
petite	ADJ	petit
chiffe	NOM	chiffe
molle	ADJ	mou
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Hou	INT	hou
,	PUN	,
le	DET:ART	le
vilain	NOM	vilain
!	SENT	!
<EOS>	<EOS>	<EOS>
Après	PRP	après
un	DET:ART	un
court	ADJ	court
silence	NOM	silence
,	PUN	,
durant	PRP	durant
lequel	PRO:REL	lequel
nous	PRO:PER	nous
entendions	VER:impf	entendre
davantage	ADV	davantage
,	PUN	,
sous	PRP	sous
nos	DET:POS	notre
pas	NOM	pas
plus	ADV	plus
pesants	ADJ	pesant
,	PUN	,
crier	VER:infi	crier
le	DET:ART	le
sable	NOM	sable
rouge	ADJ	rouge
de	PRP	de
l'	DET:ART	le
allée	NOM	allée
,	PUN	,
elle	PRO:PER	elle
reprit	VER:simp	reprendre
,	PUN	,
d'	PRP	de
une	DET:ART	un
voix	NOM	voix
chantante	ADJ	chantant
:	PUN	:
--	PUN	--
Et	KON	et
je	PRO:PER	je
voudrais	VER:cond	vouloir
aussi	ADV	aussi
...	PUN	...
quand	KON	quand
je	PRO:PER	je
serai	VER:futu	être
morte	VER:pper	mourir
...	PUN	...
je	PRO:PER	je
voudrais	VER:cond	vouloir
que	KON	que
l'	PRO:PER	la|le
on	PRO:PER	on
mît	VER:subi	mettre
dans	PRP	dans
mon	DET:POS	mon
cercueil	NOM	cercueil
des	PRP:det	du
parfums	NOM	parfum
très	ADV	très
forts	ADJ	fort
...	PUN	...
des	PRP:det	du
fleurs	NOM	fleur
de	PRP	de
thalictre	NOM	thalictre
...	PUN	...
et	KON	et
des	PRP:det	du
images	NOM	image
de	PRP	de
péché	NOM	péché
...	PUN	...
de	PRP	de
belles	ADJ	beau
images	NOM	image
,	PUN	,
ardentes	ADJ	ardent
et	KON	et
nues	NOM	nue
,	PUN	,
comme	KON	comme
celles	PRO:DEM	celui
qui	PRO:REL	qui
ornent	VER:pres	orner
les	DET:ART	le
nattes	NOM	natte
de	PRP	de
ma	DET:POS	mon
chambre	NOM	chambre
...	PUN	...
Ou	VER:simp	ou
bien	ADV	bien
...	PUN	...
je	PRO:PER	je
voudrais	VER:cond	vouloir
...	PUN	...
être	VER:infi	être
ensevelie	VER:pper	ensevelir
...	PUN	...
sans	PRP	sans
robes	NOM	robe
et	KON	et
sans	PRP	sans
suaire	NOM	suaire
,	PUN	,
dans	PRP	dans
les	DET:ART	le
cryptes	NOM	crypte
du	PRP:det	du
temple	NOM	temple
d'	PRP	de
Élephanta	NAM	élephanta
...	PUN	...
avec	PRP	avec
toutes	PRO:IND	tout
ces	PRO:DEM	ce
étranges	ADJ	étrange
bacchantes	NOM	bacchante
de	PRP	de
pierre	NOM	pierre
...	PUN	...
qui	PRO:REL	qui
se	PRO:PER	se
caressent	VER:pres	caresser
et	KON	et
se	PRO:PER	se
déchirent	VER:pres	déchirer
...	PUN	...
de	PRP	de
si	ADV	si
furieuses	ADJ	furieux
luxures	NOM	luxure
...	PUN	...
Ah	NAM	ah
!	SENT	!
<EOS>	<EOS>	<EOS>
mon	DET:POS	mon
chéri	NOM	chéri
...	PUN	...
Je	PRO:PER	je
voudrais	VER:cond	vouloir
...	PUN	...
je	PRO:PER	je
voudrais	VER:cond	vouloir
être	VER:infi	être
morte	VER:pper	mourir
,	PUN	,
déjà	ADV	déjà
!	SENT	!
<EOS>	<EOS>	<EOS>
Et	KON	et
,	PUN	,
brusquement	ADV	brusquement
:	PUN	:
--	PUN	--
Quand	KON	quand
on	PRO:PER	on
est	VER:pres	être
morte	VER:pper	mourir
...	PUN	...
est	VER:pres	être
-ce	PRO:DEM	ce
que	PRO:REL	que
les	DET:ART	le
pieds	NOM	pied
touchent	VER:pres	toucher
le	DET:ART	le
bois	NOM	bois
du	PRP:det	du
cercueil	NOM	cercueil
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
--	PUN	--
Clara	NAM	clara
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
implorai	VER:simp	implorer
-je	PRO:PER	je
...	PUN	...
Pourquoi	NOM	pourquoi
toujours	ADV	toujours
parler	VER:infi	parler
de	PRP	de
la	DET:ART	le
mort	NOM	mort
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
tu	PRO:PER	tu
veux	VER:pres	vouloir
que	KON	que
je	PRO:PER	je
ne	ADV	ne
sois	VER:subp	être
pas	ADV	pas
triste	ADJ	triste
?	SENT	?
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
t'	PRO:PER	te
en	PRO:PER	en
prie	VER:pres	prier
...	PUN	...
ne	ADV	ne
me	PRO:PER	me
rends	VER:pres	rendre
pas	ADV	pas
fou	ADJ	fou
tout	ADV	tout
à	PRP	à
fait	NOM	fait
...	PUN	...
Abandonne	VER:pres	abandonner
ces	PRO:DEM	ce
vilaines	ADJ	vilain
idées	NOM	idée
qui	PRO:REL	qui
me	PRO:PER	me
torturent	VER:pres	torturer
...	PUN	...
et	KON	et
rentrons	VER:pres	rentrer
...	PUN	...
<EOS>	<EOS>	<EOS>
Par	PRP	par
pitié	NOM	pitié
,	PUN	,
ma	DET:POS	mon
chère	NOM	chère
Clara	NAM	clara
,	PUN	,
rentrons	VER:pres	rentrer
.	SENT	.
<EOS>	<EOS>	<EOS>
Elle	PRO:PER	elle
n'	ADV	ne
écoutait	VER:impf	écouter
pas	ADV	pas
ma	DET:POS	mon
prière	NOM	prière
et	KON	et
elle	PRO:PER	elle
continuait	VER:impf	continuer
sur	PRP	sur
un	DET:ART	un
ton	NOM	ton
de	PRP	de
mélopée	NOM	mélopée
dont	PRO:REL	dont
je	PRO:PER	je
ne	ADV	ne
savais	VER:impf	savoir
pas	ADV	pas
...	PUN	...
non	ADV	non
,	PUN	,
en	PRP	en
vérité	NOM	vérité
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
savais	VER:impf	savoir
pas	ADV	pas
si	KON	si
c'	PRO:DEM	ce
était	VER:impf	être
de	PRP	de
l'	DET:ART	le
émotion	NOM	émotion
ou	KON	ou
de	PRP	de
l'	DET:ART	le
ironie	NOM	ironie
,	PUN	,
des	PRP:det	du
larmes	NOM	larme
nerveuses	ADJ	nerveux
ou	KON	ou
du	PRP:det	du
rire	NOM	rire
grimaçant	ADJ	grimaçant
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Si	KON	si
tu	PRO:PER	tu
es	VER:pres	être
près	ADV	près
de	PRP	de
moi	PRO:PER	moi
...	PUN	...
quand	KON	quand
je	PRO:PER	je
mourrai	VER:futu	mourir
...	PUN	...
cher	ADV	cher
petit	ADJ	petit
cœur	NOM	cœur
...	PUN	...
écoute	NOM	écoute
bien	ADJ	bien
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Tu	PRO:PER	tu
mettras	VER:futu	mettre
...	PUN	...
c'	PRO:DEM	ce
est	VER:pres	être
cela	PRO:DEM	cela
...	PUN	...
tu	PRO:PER	tu
mettras	VER:futu	mettre
un	DET:ART	un
joli	ADJ	joli
coussin	NOM	coussin
de	PRP	de
soie	NOM	soie
jaune	ADJ	jaune
entre	PRP	entre
mes	DET:POS	mon
pauvres	NOM	pauvre
petits	ADJ	petit
pieds	NOM	pied
et	KON	et
le	DET:ART	le
bois	NOM	bois
du	PRP:det	du
cercueil	NOM	cercueil
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
puis	ADV	puis
...	PUN	...
tu	PRO:PER	tu
tueras	VER:futu	tuer
mon	DET:POS	mon
beau	ADJ	beau
chien	NOM	chien
du	PRP:det	du
Laos	NOM	laos
...	PUN	...
et	KON	et
tu	PRO:PER	tu
l'	PRO:PER	la|le
allongeras	VER:futu	allonger
,	PUN	,
tout	ADV	tout
sanglant	ADJ	sanglant
,	PUN	,
contre	PRP	contre
moi	PRO:PER	moi
...	PUN	...
comme	KON	comme
il	PRO:PER	il
a	VER:pres	avoir
coutume	NOM	coutume
de	PRP	de
s'	PRO:PER	se
allonger	VER:infi	allonger
lui	PRO:PER	lui
-même	ADJ	même
,	PUN	,
tu	PRO:PER	tu
sais	VER:pres	savoir
,	PUN	,
avec	PRP	avec
une	DET:ART	un
patte	NOM	patte
sur	PRP	sur
ma	DET:POS	mon
cuisse	NOM	cuisse
et	KON	et
une	DET:ART	un
autre	ADJ	autre
patte	NOM	patte
sur	PRP	sur
mon	DET:POS	mon
sein	NOM	sein
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
puis	ADV	puis
...	PUN	...
longtemps	ADV	longtemps
...	PUN	...
longtemps	ADV	longtemps
...	PUN	...
tu	PRO:PER	tu
m'	PRO:PER	me
embrasseras	VER:futu	embrasser
,	PUN	,
cher	ADV	cher
amour	NOM	amour
,	PUN	,
sur	PRP	sur
les	DET:ART	le
dents	NOM	dent
...	PUN	...
et	KON	et
dans	PRP	dans
les	DET:ART	le
cheveux	NOM	cheveu
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
tu	PRO:PER	tu
me	PRO:PER	me
diras	VER:futu	dire
des	PRP:det	du
choses	NOM	chose
...	PUN	...
des	PRP:det	du
choses	NOM	chose
si	ADV	si
jolies	ADJ	joli
...	PUN	...
et	KON	et
qui	PRO:REL	qui
bercent	VER:pres	bercer
et	KON	et
qui	PRO:REL	qui
brûlent	VER:pres	brûler
...	PUN	...
des	PRP:det	du
choses	NOM	chose
comme	KON	comme
quand	KON	quand
tu	PRO:PER	tu
m'	PRO:PER	me
aimes	VER:pres	aimer
...	PUN	...
Pas	NAM	pas
,	PUN	,
tu	PRO:PER	tu
veux	VER:pres	vouloir
,	PUN	,
mon	DET:POS	mon
chéri	NOM	chéri
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Tu	PRO:PER	tu
me	PRO:PER	me
promets	VER:pres	promettre
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Voyons	VER:pres	voir
,	PUN	,
ne	ADV	ne
fais	VER:pres	faire
pas	ADV	pas
cette	PRO:DEM	ce
figure	VER:pres	figurer
d'	PRP	de
enterrement	NOM	enterrement
...	PUN	...
Ce	VER:simp	ce
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
de	PRP	de
mourir	VER:infi	mourir
,	PUN	,
qui	PRO:REL	qui
est	VER:pres	être
triste	ADJ	triste
...	PUN	...
c'	PRO:DEM	ce
est	VER:pres	être
de	PRP	de
vivre	VER:infi	vivre
quand	KON	quand
on	PRO:PER	on
n'	ADV	ne
est	VER:pres	être
pas	ADV	pas
heureux	ADJ	heureux
...	PUN	...
Jure	NAM	jure
!	SENT	!
<EOS>	<EOS>	<EOS>
jure	VER:pres	jurer
que	KON	que
tu	PRO:PER	tu
me	PRO:PER	me
promets	VER:pres	promettre
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
--	PUN	--
Clara	NAM	clara
!	SENT	!
<EOS>	<EOS>	<EOS>
Clara	NAM	clara
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
je	PRO:PER	je
t'	PRO:PER	te
en	PRO:PER	en
supplie	VER:pres	supplier
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Tais	VER:pres	taire
-toi	PRO:PER	toi
...	PUN	...
J'	NAM	j'
étais	VER:impf	être
,	PUN	,
sans	PRP	sans
doute	NOM	doute
,	PUN	,
à	PRP	à
bout	NOM	bout
de	PRP	de
nerfs	NOM	nerf
...	PUN	...
Un	ABR	un
flot	NOM	flot
de	PRP	de
larmes	NOM	larme
jaillit	VER:pres	jaillir
de	PRP	de
mes	DET:POS	mon
yeux	NOM	œil
...	PUN	...
Je	PRO:PER	je
n'	ADV	ne
aurais	VER:cond	avoir
pas	ADV	pas
pu	VER:pper	pouvoir
dire	VER:infi	dire
la	DET:ART	le
raison	NOM	raison
de	PRP	de
ces	PRO:DEM	ce
larmes	NOM	larme
qui	PRO:REL	qui
n'	ADV	ne
étaient	VER:impf	être
pas	ADV	pas
très	ADV	très
douloureuses	ADJ	douloureux
,	PUN	,
où	PRO:REL	où
j'	PRO:PER	je
éprouvais	VER:impf	éprouver
,	PUN	,
au	PRP:det	au
contraire	NOM	contraire
,	PUN	,
comme	KON	comme
un	DET:ART	un
soulagement	NOM	soulagement
,	PUN	,
une	DET:ART	un
détente	NOM	détente
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
Clara	NAM	clara
s'	KON	si
y	PRO:PER	y
trompa	VER:simp	tromper
,	PUN	,
en	PRP	en
se	PRO:PER	se
les	DET:ART	le
attribuant	VER:ppre	attribuer
.	SENT	.
<EOS>	<EOS>	<EOS>
Ce	PRO:DEM	ce
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
sur	PRP	sur
elle	PRO:PER	elle
que	PRO:REL	que
je	PRO:PER	je
pleurais	VER:impf	pleurer
,	PUN	,
ni	KON	ni
sur	PRP	sur
son	DET:POS	son
péché	NOM	péché
,	PUN	,
ni	KON	ni
sur	PRP	sur
la	DET:ART	le
pitié	NOM	pitié
que	PRO:REL	que
m'	PRO:PER	me
inspirait	VER:impf	inspirer
sa	DET:POS	son
pauvre	ADJ	pauvre
âme	NOM	âme
malade	ADJ	malade
,	PUN	,
ni	KON	ni
sur	PRP	sur
l'	DET:ART	le
évocation	NOM	évocation
qu'	PRO:REL	que
elle	PRO:PER	elle
venait	VER:impf	venir
de	PRP	de
faire	VER:infi	faire
de	PRP	de
sa	DET:POS	son
mort	NOM	mort
...	PUN	...
C'	NAM	c'
était	VER:impf	être
,	PUN	,
peut-être	ADV	peut-être
,	PUN	,
sur	PRP	sur
moi	NOM	moi
seul	ADJ	seul
que	PRO:REL	que
je	PRO:PER	je
pleurais	VER:impf	pleurer
,	PUN	,
sur	PRP	sur
ma	DET:POS	mon
présence	NOM	présence
dans	PRP	dans
ce	PRO:DEM	ce
jardin	NOM	jardin
,	PUN	,
sur	PRP	sur
cet	PRO:DEM	ce
amour	NOM	amour
maudit	VER:pper	maudire
où	PRO:REL	où
je	PRO:PER	je
sentais	VER:impf	sentir
que	KON	que
tout	PRO:IND	tout
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
en	PRP	en
moi	PRO:PER	moi
,	PUN	,
maintenant	ADV	maintenant
,	PUN	,
d'	PRP	de
élans	NOM	élan
généreux	ADJ	généreux
,	PUN	,
de	PRP	de
désirs	NOM	désir
hautains	ADJ	hautain
,	PUN	,
d'	PRP	de
ambitions	NOM	ambition
nobles	ADJ	noble
,	PUN	,
se	PRO:PER	se
profanait	VER:impf	profaner
au	PRP:det	au
souffle	NOM	souffle
impur	ADJ	impur
de	PRP	de
ces	PRO:DEM	ce
baisers	NOM	baiser
dont	PRO:REL	dont
j'	PRO:PER	je
avais	VER:impf	avoir
honte	NOM	honte
,	PUN	,
dont	PRO:REL	dont
j'	PRO:PER	je
avais	VER:impf	avoir
soif	NOM	soif
aussi	ADV	aussi
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Eh	INT	eh
bien	ADV	bien
,	PUN	,
non	ADV	non
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
pourquoi	ADV	pourquoi
me	PRO:PER	me
mentir	VER:infi	mentir
à	PRP	à
moi	NOM	moi
-même	ADJ	même
?	SENT	?
...	PUN	...
<EOS>	<EOS>	<EOS>
Larmes	VER:pres	larmer
toutes	PRO:IND	tout
physiques	ADJ	physique
...	PUN	...
larmes	NOM	larme
de	PRP	de
faiblesse	NOM	faiblesse
,	PUN	,
de	PRP	de
fatigue	NOM	fatigue
et	KON	et
de	PRP	de
fièvre	NOM	fièvre
,	PUN	,
larmes	NOM	larme
d'	PRP	de
énervement	NOM	énervement
devant	VER:ppre	devoir
des	PRP:det	du
spectacles	NOM	spectacle
trop	ADV	trop
durs	ADJ	dur
pour	PRP	pour
ma	DET:POS	mon
sensibilité	NOM	sensibilité
déprimée	VER:pper	déprimer
,	PUN	,
devant	VER:ppre	devoir
des	PRP:det	du
odeurs	NOM	odeur
trop	ADV	trop
fortes	ADJ	fort
pour	PRP	pour
mon	DET:POS	mon
odorat	NOM	odorat
,	PUN	,
devant	PRP	devant
les	DET:ART	le
continuelles	ADJ	continuel
sautes	NOM	saute
,	PUN	,
de	PRP	de
l'	DET:ART	le
impuissance	NOM	impuissance
à	PRP	à
l'	DET:ART	le
exaspération	NOM	exaspération
,	PUN	,
de	PRP	de
mes	DET:POS	mon
désirs	NOM	désir
charnels	ADJ	charnel
...	PUN	...
larmes	NOM	larme
de	PRP	de
femme	NOM	femme
...	PUN	...
larmes	NOM	larme
de	PRP	de
rien	NOM	rien
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Certaine	PRO:IND	certain
que	KON	que
c'	PRO:DEM	ce
était	VER:impf	être
d'	PRP	de
elle	PRO:PER	elle
,	PUN	,
d'	PRP	de
elle	PRO:PER	elle
morte	NOM	mort
...	PUN	...
d'	PRP	de
elle	PRO:PER	elle
allongée	VER:pper	allonger
dans	PRP	dans
le	DET:ART	le
cercueil	NOM	cercueil
que	PRO:REL	que
je	PRO:PER	je
pleurais	VER:impf	pleurer
,	PUN	,
et	KON	et
heureuse	ADJ	heureux
de	PRP	de
son	DET:POS	son
pouvoir	NOM	pouvoir
sur	PRP	sur
moi	PRO:PER	moi
,	PUN	,
Clara	NAM	clara
se	PRO:PER	se
fit	VER:simp	faire
délicieusement	ADV	délicieusement
câline	ADJ	câlin
.	SENT	.
<EOS>	<EOS>	<EOS>
--	PUN	--
Pauvre	NOM	pauvre
mignon	ADJ	mignon
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
soupira-t-elle	NOM	soupira-t-elle
...	PUN	...
Tu	VER:simp	tu
pleures	NOM	pleure
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Eh	INT	eh
bien	ADV	bien
,	PUN	,
alors	ADV	alors
,	PUN	,
dis	VER:pres	dire
tout	ADV	tout
de	PRP	de
suite	NOM	suite
que	KON	que
le	DET:ART	le
gros	ADJ	gros
patapouf	NOM	patapouf
avait	VER:impf	avoir
l'	DET:ART	le
air	NOM	air
bon	ADJ	bon
enfant	NOM	enfant
...	PUN	...
Dis-le	NAM	dis-le
,	PUN	,
pour	PRP	pour
me	PRO:PER	me
faire	VER:infi	faire
plaisir	NOM	plaisir
...	PUN	...
et	KON	et
je	PRO:PER	je
me	PRO:PER	me
tairai	VER:futu	taire
...	PUN	...
et	KON	et
plus	ADV	plus
jamais	ADV	jamais
je	PRO:PER	je
ne	ADV	ne
parlerai	VER:futu	parler
de	PRP	de
la	DET:ART	le
mort	NOM	mort
...	PUN	...
plus	ADV	plus
jamais	ADV	jamais
...	PUN	...
Allons	NAM	allons
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
tout	ADV	tout
de	PRP	de
suite	NOM	suite
...	PUN	...
dites-le	NOM	dites-le
...	PUN	...
petit	ADJ	petit
cochon	NOM	cochon
...	PUN	...
Lâchement	NAM	lâchement
,	PUN	,
mais	KON	mais
aussi	ADV	aussi
pour	PRP	pour
en	PRO:PER	en
finir	VER:infi	finir
une	DET:ART	un
bonne	ADJ	bon
fois	NOM	fois
avec	PRP	avec
toutes	PRO:IND	tout
ces	PRO:DEM	ce
idées	NOM	idée
macabres	ADJ	macabre
,	PUN	,
je	PRO:PER	je
fis	VER:simp	faire
ce	PRO:DEM	ce
qu'	PRO:REL	que
elle	PRO:PER	elle
me	PRO:PER	me
demandait	VER:impf	demander
.	SENT	.
<EOS>	<EOS>	<EOS>
Avec	PRP	avec
une	DET:ART	un
joie	NOM	joie
bruyante	ADJ	bruyant
,	PUN	,
elle	PRO:PER	elle
me	PRO:PER	me
sauta	VER:simp	sauter
au	PRP:det	au
cou	NOM	cou
,	PUN	,
me	PRO:PER	me
baisa	VER:simp	baiser
aux	PRP:det	au
lèvres	NOM	lèvre
,	PUN	,
et	KON	et
,	PUN	,
m'	PRO:PER	me
essuyant	VER:ppre	essuyer
les	DET:ART	le
yeux	NOM	œil
,	PUN	,
elle	PRO:PER	elle
s'	PRO:PER	se
écria	VER:simp	écrier
:	PUN	:
--	PUN	--
Oh	INT	oh
!	SENT	!
<EOS>	<EOS>	<EOS>
tu	PRO:PER	tu
es	VER:pres	être
gentil	ADJ	gentil
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
tu	PRO:PER	tu
es	VER:pres	être
un	DET:ART	un
gentil	ADJ	gentil
bébé	NOM	bébé
...	PUN	...
un	DET:ART	un
amour	NOM	amour
de	PRP	de
bébé	NOM	bébé
,	PUN	,
cher	ADV	cher
petit	ADJ	petit
cœur	NOM	cœur
!	SENT	!
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
moi	PRO:PER	moi
,	PUN	,
je	PRO:PER	je
suis	VER:pres	suivre|être
une	DET:ART	un
vilaine	ADJ	vilain
femme	NOM	femme
...	PUN	...
une	DET:ART	un
méchante	ADJ	méchant
petite	ADJ	petit
femme	NOM	femme
...	PUN	...
qui	PRO:REL	qui
te	PRO:PER	te
taquine	VER:pres	taquiner
,	PUN	,
tout	PRO:IND	tout
le	DET:ART	le
temps	NOM	temps
,	PUN	,
et	KON	et
qui	PRO:REL	qui
te	PRO:PER	te
fait	VER:pres	faire
pleurer	VER:infi	pleurer
...	PUN	...
<EOS>	<EOS>	<EOS>
Et	KON	et
puis	ADV	puis
,	PUN	,
le	DET:ART	le
gros	ADJ	gros
patapouf	NOM	patapouf
est	VER:pres	être
un	DET:ART	un
monstre	NOM	monstre
...	PUN	...
je	PRO:PER	je
le	PRO:PER	le
déteste	VER:pres	détester
...	PUN	...
et	KON	et
puis	ADV	puis
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
veux	VER:pres	vouloir
pas	ADV	pas
que	KON	que
tu	PRO:PER	tu
tues	VER:subp	tuer
mon	DET:POS	mon
beau	ADJ	beau
chien	NOM	chien
du	PRP:det	du
Laos	NOM	laos
...	PUN	...
et	KON	et
puis	ADV	puis
,	PUN	,
je	PRO:PER	je
ne	ADV	ne
veux	VER:pres	vouloir
pas	ADV	pas
mourir	VER:infi	mourir
