heureuse	ADJ	heureux
qui	PRO:REL	qui
elle	PRO:PER	elle
le	DET:ART	le
<EOS>	<EOS>	<EOS>
!	SENT	!
-vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
dormais	VER:impf	dormir
d'	PRP	de
de	PRP	de
,	PUN	,
de	PRP	de
de	PRP	de
son	DET:POS	son
,	PUN	,
;	PUN	;
s'	PRO:PER	se
.	SENT	.
mes	DET:POS	mon
Elle	NAM	elle
qui	PRO:REL	qui
baiser	NOM	baiser
<EOS>	<EOS>	<EOS>
ces	PRO:DEM	ce
ouvrit	VER:simp	ouvrir
affreusement	ADV	affreusement
t'	PRO:PER	te
sentais	VER:impf	sentir
«	PUN:cit	«
du	PRP:det	du
elle	PRO:PER	elle
fin	NOM	fin
léthargique	ADJ	léthargique
un	DET:ART	un
?	SENT	?
demandant	VER:ppre	demander
la	DET:ART	le
Puis	ADV	puis
à	PRP	à
pied	NOM	pied
la	DET:ART	le
jeter	VER:infi	jeter
jaillit	VER:pres	jaillir
les	DET:ART	le
baronne	NOM	baron|baronne
avait	VER:impf	avoir
,	PUN	,
dont	PRO:REL	dont
ciel	NOM	ciel
.	SENT	.
aurores	NOM	aurore
papier	NOM	papier
dansante	ADJ	dansant
<EOS>	<EOS>	<EOS>
,	PUN	,
cendres	NOM	cendre
son	DET:POS	son
baron	NOM	baron
de	PRP	de
les	DET:ART	le
,	PUN	,
des	PRP:det	du
pour	KON	pour
Un	DET:ART	un
par	PRP	par
<EOS>	<EOS>	<EOS>
La	DET:ART	le
cela	VER:simp	celer
un	DET:ART	un
toujours	ADV	toujours
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
ceux	PRO:DEM	celui
!	SENT	!
cette	PRO:DEM	ce
rejeta	VER:simp	rejeter
n'	ADV	ne
ainsi	ADV	ainsi
navré	VER:pper	navrer
«	PUN:cit	«
.	SENT	.
,	PUN	,
il	PRO:PER	il
fut	VER:simp	être
courut	VER:simp	courir
,	PUN	,
bougies	NOM	bougie
lors	ADV	lors
»	PUN:cit	»
phénomène	NOM	phénomène
à	PRP	à
<EOS>	<EOS>	<EOS>
n'	ADV	ne
tous	PRO:IND	tout
;	PUN	;
affaissa	VER:simp	affaisser
»	PUN:cit	»
jaunes	ADJ	jaune
vers	PRP	vers
,	PUN	,
Et	KON	et
la	DET:ART	le
!	SENT	!
fit	VER:simp	faire
cœur	NOM	cœur
dans	PRP	dans
dans	PRP	dans
de	PRP	de
bonheur	NOM	bonheur
L'	DET:ART	le
la	DET:ART	le
.	SENT	.
me	PRO:PER	me
ma	DET:POS	mon
père	NOM	père
le	DET:ART	le
comprenait	VER:impf	comprendre
mère	NOM	mère
en	PRO:PER	en
fond	NOM	fond
serait	VER:cond	être
la	PRO:PER	la
devint	VER:simp	devenir
te	PRO:PER	te
;	PUN	;
.	SENT	.
mes	DET:POS	mon
occupations	NOM	occupation
de	PRP	de
,	PUN	,
te	PRO:PER	te
cris	NOM	cri
lettre	NOM	lettre
différent	ADJ	différent
et	KON	et
La	DET:ART	le
.	SENT	.
sur	PRP	sur
qui	PRO:REL	qui
baron	NOM	baron
que	PRO:REL	que
<EOS>	<EOS>	<EOS>
loin	ADV	loin
et	KON	et
mort	NOM	mort
amour	NOM	amour
acceptation	NOM	acceptation
les	DET:ART	le
elle	PRO:PER	elle
lettres	NOM	lettre
autre	ADJ	autre
lui	PRO:PER	lui
ce	PRO:DEM	ce
»	PUN:cit	»
possédait	VER:impf	posséder
«	PUN:cit	«
heure	NOM	heure
»	PUN:cit	»
un	DET:ART	un
maman	NOM	maman
les	DET:ART	le
à	PRP	à
il	PRO:PER	il
Non	INT	non
son	DET:POS	son
écriture	NOM	écriture
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
était	VER:impf	être
montée	VER:pper	monter
pauvre	ADJ	pauvre
Ce	PRO:DEM	ce
voilà	ADV	voilà
n'	ADV	ne
.	SENT	.
était	VER:impf	être
:	PUN	:
son	DET:POS	son
<EOS>	<EOS>	<EOS>
allait	VER:impf	aller
nuit	NOM	nuit
fond	NOM	fond
tes	DET:POS	ton
ni	KON	ni
ceux	PRO:DEM	celui
à	PRP	à
chérirait-elle	NOM	chérirait-elle
la	DET:ART	le
,	PUN	,
fenêtre	NOM	fenêtre
le	DET:ART	le
.	SENT	.
rages	NOM	rage
si	ADV	si
vive	ADJ	vif
si	KON	si
qui	PRO:REL	qui
cadavre	NOM	cadavre
pensée	NOM	pensée
elle	PRO:PER	elle
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
de	PRP	de
qu'	PRO:REL	que
peut-être	ADV	peut-être
n'	ADV	ne
de	PRP	de
table	NOM	table
la	DET:ART	le
les	DET:ART	le
,	PUN	,
passé	VER:pper	passer
une	DET:ART	un
Il	PRO:PER	il
tout	PRO:IND	tout
plus	ADV	plus
certitude	NOM	certitude
À	PRP	à
embrassa	VER:simp	embrasser
pas	ADV	pas
étoiles	NOM	étoile
jour	NOM	jour
comme	KON	comme
il	PRO:PER	il
jetait	VER:impf	jeter
que	PRO:REL	que
pas	ADV	pas
<EOS>	<EOS>	<EOS>
la	DET:ART	le
s'	PRO:PER	se
papiers	NOM	papier
de	PRP	de
,	PUN	,
redresser	VER:infi	redresser
;	PUN	;
figure	NOM	figure
saurait	VER:cond	savoir
,	PUN	,
dès	PRP	dès
cette	PRO:DEM	ce
nuit	NOM	nuit
ma	DET:POS	mon
pleurer	VER:infi	pleurer
plus	ADV	plus
Vauds	NAM	vauds
insondable	ADJ	insondable
la	DET:ART	le
,	PUN	,
,	PUN	,
des	PRP:det	du
et	KON	et
.	SENT	.
surface	NOM	surface
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
lentement	ADV	lentement
puis	ADV	puis
:	PUN	:
saisissant	VER:ppre	saisir
brûle	VER:pres	brûler
avenir	NOM	avenir
tremblotant	VER:ppre	trembloter
elle	PRO:PER	elle
le	DET:ART	le
il	PRO:PER	il
,	PUN	,
charmant	ADJ	charmant
Et	VER:ppre	et
son	DET:POS	son
qui	PRO:REL	qui
s'	PRO:PER	se
elle	PRO:PER	elle
dépliés	VER:pper	déplier
elle	PRO:PER	elle
et	KON	et
eu	VER:pper	avoir
suite	NOM	suite
.	SENT	.
nuit	NOM	nuit
,	PUN	,
<EOS>	<EOS>	<EOS>
un	DET:ART	un
de	PRP	de
entendît	VER:subi	entendre
la	DET:ART	le
muraille	NOM	muraille
elle	PRO:PER	elle
du	PRP:det	du
.	SENT	.
.	SENT	.
morte	NOM	mort
mit	VER:simp	mettre
paroles	NOM	parole
des	PRP:det	du
sur	PRP	sur
éclosion	NOM	éclosion
vint	VER:simp	venir
d'	PRP	de
lit	NOM	lit
je	PRO:PER	je
mes	DET:POS	mon
sera	VER:futu	être
lettres	NOM	lettre
maman	NOM	maman
Quand	KON	quand
et	KON	et
Jeanne	NAM	jeanne
poignées	NOM	poignée
eût	VER:subi	avoir
de	PRP	de
affection	NOM	affection
Oh	NAM	oh
du	PRP:det	du
<EOS>	<EOS>	<EOS>
pauvre	ADJ	pauvre
toutes	PRO:IND	tout
comme	KON	comme
amour	NOM	amour
cela	PRO:DEM	cela
y	PRO:PER	y
.	SENT	.
un	DET:ART	un
ficelés	VER:pper	ficeler
y	PRO:PER	y
navré	VER:pper	navrer
Paul	NAM	paul
<EOS>	<EOS>	<EOS>
C'	PRO:DEM	ce
d'	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
encore	ADV	encore
Il	PRO:PER	il
heure	NOM	heure
<EOS>	<EOS>	<EOS>
dans	PRP	dans
pieuses	ADJ	pieux
un	DET:ART	un
feu	NOM	feu
avec	PRP	avec
Peuples	NAM	peuples
qui	PRO:REL	qui
se	PRO:PER	se
puis	ADV	puis
<EOS>	<EOS>	<EOS>
va	VER:pres	aller
douloureux	ADJ	douloureux
terre	NOM	terre
restée	VER:pper	rester
;	PUN	;
,	PUN	,
aurons	VER:futu	avoir
du	PRP:det	du
qui	PRO:REL	qui
désirer	VER:infi	désirer
d'	PRP	de
le	DET:ART	le
chambre	NOM	chambre
l'	DET:ART	le
elle	PRO:PER	elle
me	PRO:PER	me
sur	PRP	sur
,	PUN	,
,	PUN	,
rose	ADJ	rose
<SEG>
voir	VER:infi	voir
,	PUN	,
chaque	PRO:IND	chaque
.	SENT	.
Le	DET:ART	le
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
monsieur	NOM	monsieur
noir	NOM	noir
caresses	NOM	caresse
prononcer	VER:infi	prononcer
Julien	NAM	julien
un	NUM	un
platane	NOM	platane
de	PRP	de
les	DET:ART	le
avoir	VER:infi	avoir
,	PUN	,
augmentait	VER:impf	augmenter
deviendrait-elle	VER:subp	deviendrait-elle
<EOS>	<EOS>	<EOS>
petite	ADJ	petit
,	PUN	,
situations	NOM	situation
de	PRP	de
Toute	VER:pres	toute
se	PRO:PER	se
ce	PRO:DEM	ce
grille	NOM	grille
;	PUN	;
se	PRO:PER	se
mais	KON	mais
Lison	NAM	lison
prennent	VER:pres	prendre
auprès	ADV	auprès
petit	ADJ	petit
d'	PRP	de
son	DET:POS	son
morte	NOM	mort
démangeaison	NOM	démangeaison
porte	NOM	porte
il	PRO:PER	il
la	DET:ART	le
de	PRP	de
demandait	VER:impf	demander
l'	DET:ART	le
Jeanne	NAM	jeanne
jouant	VER:ppre	jouer
battant	VER:ppre	battre
parfois	ADV	parfois
,	PUN	,
serait	VER:cond	être
bonne	ADJ	bon
faut	VER:pres	falloir
intimes	ADJ	intime
vous	PRO:PER	vous
fois	NOM	fois
s'	KON	si
en	PRP	en
résignée	VER:pper	résigner
.	SENT	.
et	KON	et
Julien	NAM	julien
de	PRP	de
de	PRP	de
enfonçait	VER:impf	enfoncer
deviner	VER:infi	deviner
<EOS>	<EOS>	<EOS>
broyé	VER:pper	broyer
répétant	VER:ppre	répéter
mit	VER:simp	mettre
ce	PRO:DEM	ce
venant	VER:ppre	venir
traînant	ADJ	traînant
riens	NOM	rien
chercher	VER:infi	chercher
confiance	NOM	confiance
aperçut	VER:simp	apercevoir
<EOS>	<EOS>	<EOS>
cœur	NOM	cœur
calme	ADJ	calme
vestibule	NOM	vestibule
mit	VER:simp	mettre
une	DET:ART	un
glissa	VER:simp	glisser
douloureuse	ADJ	douloureux
:	PUN	:
sous	PRP	sous
elle	PRO:PER	elle
avec	PRP	avec
pauvre	ADJ	pauvre
avec	PRP	avec
et	KON	et
dans	PRP	dans
Alors	ADV	alors
mot	NOM	mot
,	PUN	,
vestibule	NOM	vestibule
;	PUN	;
vu	VER:pper	voir
maintenant	ADV	maintenant
elle	PRO:PER	elle
sa	DET:POS	son
<EOS>	<EOS>	<EOS>
fut	VER:simp	être
<EOS>	<EOS>	<EOS>
sous	PRP	sous
se	PRO:PER	se
de	PRP	de
paraissait	VER:impf	paraître
autre	ADJ	autre
se	PRO:PER	se
.	SENT	.
mais	KON	mais
amie	NOM	ami
tant	ADV	tant
elle	PRO:PER	elle
criblés	VER:pper	cribler
abbé	NOM	abbé
restèrent	VER:simp	rester
semblait	VER:impf	sembler
d'	PRP	de
s'	PRO:PER	se
Et	KON	et
qui	PRO:REL	qui
ils	PRO:PER	il
cesse	NOM	cesse
elle	PRO:PER	elle
planté	VER:pper	planter
stupéfait	VER:pper	stupéfaire
.	SENT	.
.	SENT	.
;	PUN	;
trouver	VER:infi	trouver
pourraient	VER:cond	pouvoir
cette	PRO:DEM	ce
des	PRP:det	du
sa	DET:POS	son
qui	PRO:REL	qui
aussi	ADV	aussi
pour	PRP	pour
Jeanne	NAM	jeanne
considérer	VER:infi	considérer
chérie	NOM	chéri
choses	NOM	chose
qui	PRO:REL	qui
Après	PRP	après
chaque	PRO:IND	chaque
Mais	KON	mais
d'	PRP	de
sans	PRP	sans
souvenir	NOM	souvenir
son	DET:POS	son
point	ADV	point
,	PUN	,
changer	VER:infi	changer
affairé	VER:pper	affairer
,	PUN	,
d'	PRP	de
son	DET:POS	son
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
était	VER:impf	être
balbutia	VER:simp	balbutier
Elle	PRO:PER	elle
projets	NOM	projet
la	DET:ART	le
à	PRP	à
il	PRO:PER	il
et	KON	et
arriva	VER:simp	arriver
qu'	PRO:REL	que
?	SENT	?
Il	PRO:PER	il
était	VER:impf	être
être	NOM	être
comtesse	NOM	comte
ancien	ADJ	ancien
elle	PRO:PER	elle
horrible	ADJ	horrible
<EOS>	<EOS>	<EOS>
le	DET:ART	le
les	DET:ART	le
minutes	NOM	minute
Et	KON	et
à	PRP	à
Ma	NOM	ma
lunettes	NOM	lunette|lunettes
d'	PRP	de
besoin	NOM	besoin
aimait	VER:impf	aimer
guérissait	VER:impf	guérir
choses	NOM	chose
voudrais	VER:cond	vouloir
mille	NUM	mille
,	PUN	,
nuit	NOM	nuit
en	PRO:PER	en
ses	DET:POS	son
plus	ADV	plus
maîtres	NOM	maître
noir	NOM	noir
sorte	NOM	sorte
souvenir	NOM	souvenir
une	DET:ART	un
s'	PRO:PER	se
à	PRP	à
<EOS>	<EOS>	<EOS>
quelque	PRO:IND	quelque
<EOS>	<EOS>	<EOS>
elle	PRO:PER	elle
que	PRO:REL	que
,	PUN	,
à	PRP	à
reprise	NOM	reprise
par	PRP	par
fauteuil	NOM	fauteuil
D'	PRP	de
faisait	VER:impf	faire
les	DET:ART	le
en	PRO:PER	en
«	PUN:cit	«
Les	DET:ART	le
tout	ADV	tout
doucement	ADV	doucement
avoir	VER:infi	avoir
on	PRO:PER	on
,	PUN	,
arbres	NOM	arbre
le	DET:ART	le
harcelait	VER:impf	harceler
.	SENT	.
pourtant	ADV	pourtant
elle	PRO:PER	elle
,	PUN	,
.	SENT	.
le	PRO:PER	le
.	SENT	.
confession	NOM	confession
souffrent	VER:pres	souffrir
petits	ADJ	petit
satisfait	VER:pper	satisfaire
chambre	NOM	chambre
et	KON	et
Jeanne	NAM	jeanne
l'	PRO:PER	la|le
bréviaire	NOM	bréviaire
,	PUN	,
à	PRP	à
restent	VER:pres	rester
<EOS>	<EOS>	<EOS>
disparu	VER:pper	disparaître
dans	PRP	dans
que	PRO:REL	que
Sa	DET:POS	son
:	PUN	:
,	PUN	,
bas	ADV	bas
.	SENT	.
l'	PRO:PER	la|le
là	ADV	là
venir	VER:infi	venir
instant	NOM	instant
.	SENT	.
,	PUN	,
jours	NOM	jour
ayant	VER:ppre	avoir
demandait	VER:impf	demander
désir	NOM	désir
Lison	NAM	lison
savait	VER:impf	savoir
lendemain	NOM	lendemain
embrassait	VER:impf	embrasser
faits	NOM	fait
dans	PRP	dans
qu'	PRO:REL	que
,	PUN	,
affaire	NOM	affaire
On	PRO:PER	on
entraient	VER:impf	entrer
plus	ADV	plus
ils	PRO:PER	il
le	DET:ART	le
la	PRO:PER	la
elle	PRO:PER	elle
on	PRO:PER	on
la	DET:ART	le
y	PRO:PER	y
nouveau	ADJ	nouveau
jours	NOM	jour
peut-être	ADV	peut-être
ses	DET:POS	son
l'	DET:ART	le
affluence	NOM	affluence
ses	DET:POS	son
raison	NOM	raison
ciseaux	NOM	ciseau
puis	ADV	puis
dans	PRP	dans
comme	KON	comme
,	PUN	,
.	SENT	.
.	SENT	.
corps	NOM	corps
est	VER:pres	être
tomba	VER:simp	tomber
Jeanne	NAM	jeanne
des	PRP:det	du
subir	VER:infi	subir
comte	NOM	comte
<EOS>	<EOS>	<EOS>
furent	VER:simp	être
se	PRO:PER	se
tristes	ADJ	triste
qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
Jeanne	NAM	jeanne
glissa	VER:simp	glisser
son	DET:POS	son
bout	NOM	bout
de	PRP	de
ailleurs	ADV	ailleurs
tourner	VER:infi	tourner
couler	VER:infi	couler
eût	VER:subi	avoir
vieille	ADJ	vieux
toujours	ADV	toujours
elle	PRO:PER	elle
.	SENT	.
sur	PRP	sur
eut	VER:simp	avoir
s'	PRO:PER	se
lever	VER:infi	lever
revint	VER:simp	revenir
de	PRP	de
Jeanne	NAM	jeanne
deux	NUM	deux
gant	NOM	gant
retrouve	VER:pres	retrouver
vide	ADJ	vide
Les	DET:ART	le
sceau	NOM	sceau
Et	KON	et
noblesse	NOM	noblesse
parla	VER:simp	parler
la	DET:ART	le
mère	ADJ	mère
confesser	VER:infi	confesser
sa	DET:POS	son
sur	PRP	sur
ses	DET:POS	son
pesait	VER:impf	peser
ses	DET:POS	son
elle	PRO:PER	elle
quelques	PRO:IND	quelque
avait	VER:impf	avoir
,	PUN	,
elle	PRO:PER	elle
Je	PRO:PER	je
<EOS>	<EOS>	<EOS>
,	PUN	,
entra	VER:simp	entrer
se	PRO:PER	se
le	DET:ART	le
abbé	NOM	abbé
pensée	NOM	pensée
obsession	NOM	obsession
sanglotant	VER:ppre	sangloter
?	SENT	?
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
difficiles	ADJ	difficile
Gilberte	ADJ	gilberte
<EOS>	<EOS>	<EOS>
peu	ADV	peu
comtesse	NOM	comte
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
il	PRO:PER	il
présent	ADJ	présent
du	PRP:det	du
la	DET:ART	le
découvert	VER:pper	découvrir
jours	NOM	jour
<EOS>	<EOS>	<EOS>
la	DET:ART	le
voix	NOM	voix
et	KON	et
la	DET:ART	le
;	PUN	;
secret	NOM	secret
glissait	VER:impf	glisser
jusqu'	PRP	jusque
<EOS>	<EOS>	<EOS>
Et	KON	et
de	PRP	de
que	KON	que
chagrin	ADJ	chagrin
presque	ADV	presque
entendre	VER:infi	entendre
incessamment	ADV	incessamment
;	PUN	;
dernière	ADJ	dernier
plutôt	ADV	plutôt
ne	ADV	ne
guérit	VER:pres	guérir
Il	PRO:PER	il
qu'	PRO:REL	que
rencontre	NOM	rencontre
Julien	NAM	julien
»	PUN:cit	»
d'	PRP	de
Picot	NAM	picot
temps	NOM	temps
alla	VER:simp	aller
dont	PRO:REL	dont
défaillir	VER:infi	défaillir
la	DET:ART	le
elle	PRO:PER	elle
voilà	ADV	voilà
front	NOM	front
fille	NOM	fille
répugnance	NOM	répugnance
<EOS>	<EOS>	<EOS>
sur	PRP	sur
les	DET:ART	le
le	PRO:PER	le
la	PRO:PER	la
usés	VER:pper	user
,	PUN	,
<EOS>	<EOS>	<EOS>
depuis	PRP	depuis
n'	ADV	ne
son	DET:POS	son
il	PRO:PER	il
un	DET:ART	un
n'	ADV	ne
qui	PRO:REL	qui
;	PUN	;
était	VER:impf	être
de	PRP	de
<EOS>	<EOS>	<EOS>
Briseville	NAM	briseville
mais	KON	mais
manger	VER:infi	manger
lèvres	NOM	lèvre
sans	PRP	sans
tante	NOM	tante
»	PUN:cit	»
par	PRP	par
glacé	ADJ	glacé
que	KON	que
femmes	NOM	femme
<EOS>	<EOS>	<EOS>
absence	NOM	absence
on	PRO:PER	on
la	DET:ART	le
honte	NOM	honte
à	PRP	à
demeura	VER:simp	demeurer
,	PUN	,
<EOS>	<EOS>	<EOS>
Gilberte	NAM	gilberte
son	DET:POS	son
elle	PRO:PER	elle
Après	KON	après
ses	DET:POS	son
connaissait	VER:impf	connaître
que	KON	que
vivait	VER:impf	vivre
.	SENT	.
qui	PRO:REL	qui
son	DET:POS	son
ce	PRO:DEM	ce
vous	PRO:PER	vous
mère	NOM	mère
,	PUN	,
allaient	VER:impf	aller
de	PRP	de
en	PRO:PER	en
de	PRP	de
.	SENT	.
sa	DET:POS	son
temps	NOM	temps
tendresse	NOM	tendresse
demeura	VER:simp	demeurer
dans	PRP	dans
releva	VER:simp	relever
Coutelier	NAM	coutelier
elle	PRO:PER	elle
s'	PRO:PER	se
de	PRP	de
mornes	ADJ	morne
un	DET:ART	un
avec	PRP	avec
bien	ADV	bien
,	PUN	,
.	SENT	.
de	PRP	de
;	PUN	;
ton	NOM	ton
la	DET:ART	le
dernière	ADJ	dernier
cercueil	NOM	cercueil
.	SENT	.
une	DET:ART	un
comment	ADV	comment
une	DET:ART	un
une	DET:ART	un
il	PRO:PER	il
et	KON	et
elle	PRO:PER	elle
vivement	ADV	vivement
tout	ADV	tout
la	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
tout	PRO:IND	tout
petits	ADJ	petit
alourdis	VER:pper	alourdir
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
un	DET:ART	un
,	PUN	,
n'	ADV	ne
,	PUN	,
d'	PRP	de
la	PRO:PER	la
pût	VER:subi	pouvoir
même	ADJ	même
aller	VER:infi	aller
disparaître	VER:infi	disparaître
lui	PRO:PER	lui
dans	PRP	dans
tout	ADV	tout
douze	NUM	douze
.	SENT	.
presque	ADV	presque
à	PRP	à
de	PRP	de
.	SENT	.
et	KON	et
instant	NOM	instant
.	SENT	.
besoin	NOM	besoin
mari	NOM	mari
causé	VER:pper	causer
qui	PRO:REL	qui
repartit	VER:simp	repartir
séparée	VER:pper	séparer
lui	PRO:PER	lui
,	PUN	,
.	SENT	.
la	DET:ART	le
il	PRO:PER	il
les	DET:ART	le
:	PUN	:
<EOS>	<EOS>	<EOS>
.	SENT	.
le	DET:ART	le
par	PRP	par
conseil	NOM	conseil
Alors	ADV	alors
plus	ADV	plus
une	DET:ART	un
de	PRP	de
lisait	VER:impf	lire|liser
confidentiel	ADJ	confidentiel
se	PRO:PER	se
fait	VER:pper	faire
la	DET:ART	le
elle	PRO:PER	elle
?	SENT	?
le	DET:ART	le
ne	ADV	ne
<EOS>	<EOS>	<EOS>
serré	VER:pper	serrer
sera	VER:futu	être
.	SENT	.
à	PRP	à
et	KON	et
feuillets	NOM	feuillet
cœur	NOM	cœur
à	PRP	à
;	PUN	;
me	PRO:PER	me
la	DET:ART	le
la	DET:ART	le
de	PRP	de
cette	PRO:DEM	ce
parti	VER:pper	partir
.	SENT	.
souffrance	NOM	souffrance
Fourville	NAM	fourville
même	ADV	même
à	PRP	à
à	PRP	à
un	DET:ART	un
vicomtesse	NOM	vicomte
la	DET:ART	le
rappellent	VER:pres	rappeler
sous	PRP	sous
sont	VER:pres	être
que	KON	que
vie	NOM	vie
<EOS>	<EOS>	<EOS>
en	PRP	en
encore	ADV	encore
solitude	NOM	solitude
embrassèrent	VER:simp	embrasser
<EOS>	<EOS>	<EOS>
femme	NOM	femme
résonnaient	VER:impf	résonner
sortir	VER:infi	sortir
tombe	VER:pres	tomber
<EOS>	<EOS>	<EOS>
de	PRP	de
voix	NOM	voix
-même	ADJ	même
sa	DET:POS	son
La	DET:ART	le
idée	NOM	idée
la	DET:ART	le
eut	VER:simp	avoir
<EOS>	<EOS>	<EOS>
sa	DET:POS	son
invités	NOM	invité
fuir	VER:infi	fuir
,	PUN	,
Elle	PRO:PER	elle
Paul	NAM	paul
le	DET:ART	le
songer	VER:infi	songer
Il	PRO:PER	il
reprit	VER:simp	reprendre
!	SENT	!
<EOS>	<EOS>	<EOS>
de	PRP	de
autres	ADJ	autre
,	PUN	,
,	PUN	,
dans	PRP	dans
en	PRP	en
Un	DET:ART	un
femme	NOM	femme
venue	VER:pper	venir
.	SENT	.
frémir	VER:infi	frémir
s'	PRO:PER	se
morte	VER:pper	mourir
mille	NUM	mille
qu'	PRO:REL	que
temps	NOM	temps
ces	PRO:DEM	ce
gravement	ADV	gravement
de	PRP	de
Cette	PRO:DEM	ce
pauvre	ADJ	pauvre
<EOS>	<EOS>	<EOS>
êtres	NOM	être|êtres
<EOS>	<EOS>	<EOS>
retira	VER:simp	retirer
à	PRP	à
intentions	NOM	intention
,	PUN	,
<EOS>	<EOS>	<EOS>
le	DET:ART	le
seule	ADJ	seul
grand	ADJ	grand
autour	ADV	autour
dans	PRP	dans
l'	DET:ART	le
semble	VER:pres	sembler
baisers	NOM	baiser
bien	ADV	bien
.	SENT	.
rêva	VER:simp	rêver
,	PUN	,
maniait	VER:impf	manier
et	KON	et
son	DET:POS	son
avait	VER:impf	avoir
confier	VER:infi	confier
en	PRP	en
en	PRP	en
que	KON	que
maison	NOM	maison
d'	PRP	de
Il	NAM	il
pût	VER:subi	pouvoir
sur	PRP	sur
objet	NOM	objet
renoncé	VER:pper	renoncer
trouvaient	VER:impf	trouver
jardin	NOM	jardin
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
.	SENT	.
envie	NOM	envie
jeta	VER:simp	jeter
où	PRO:REL	où
d'	PRP	de
trouver	VER:infi	trouver
baron	NOM	baron
,	PUN	,
chambre	NOM	chambre
Deux	NUM	deux
,	PUN	,
<EOS>	<EOS>	<EOS>
.	SENT	.
qu'	PRO:REL	que
,	PUN	,
.	SENT	.
»	PUN:cit	»
croit	VER:pres	croire
;	PUN	;
accomplissait	VER:impf	accomplir
rapprochement	NOM	rapprochement
résolut	VER:simp	résoudre
être	VER:infi	être
le	DET:ART	le
où	ADV	où
,	PUN	,
pensée	NOM	pensée
cœur	NOM	cœur
voyait	VER:impf	voir
point	ADV	point
un	DET:ART	un
en	PRP	en
et	KON	et
se	PRO:PER	se
puis	ADV	puis
Et	KON	et
des	PRP:det	du
il	PRO:PER	il
rester	VER:infi	rester
fille	NOM	fille
un	DET:ART	un
y	PRO:PER	y
voudrait	VER:cond	vouloir
remuer	VER:infi	remuer
funèbre	ADJ	funèbre
Tante	NOM	tante
morte	VER:pper	mourir
Bientôt	ADV	bientôt
doigts	NOM	doigt
que	ADV	que
«	PUN:cit	«
La	DET:ART	le
maison	NOM	maison
l'	PRO:PER	la|le
de	PRP	de
,	PUN	,
dames	NOM	dame
!	SENT	!
derrière	PRP	derrière
.	SENT	.
femmes	NOM	femme
<EOS>	<EOS>	<EOS>
recommencer	VER:infi	recommencer
poursuit	VER:pres	poursuivre
Il	PRO:PER	il
plus	ADV	plus
demeurait	VER:impf	demeurer
a	VER:pres	avoir
ce	PRO:DEM	ce
cœur	NOM	cœur
son	DET:POS	son
à	PRP	à
humiliation	NOM	humiliation
l'	PRO:PER	la|le
Elle	PRO:PER	elle
secrets	NOM	secret
;	PUN	;
sans	PRP	sans
consulter	VER:infi	consulter
,	PUN	,
ne	ADV	ne
<EOS>	<EOS>	<EOS>
verre	NOM	verre
écrasée	VER:pper	écraser
,	PUN	,
croyance	NOM	croyance
s'	PRO:PER	se
chérie	VER:pper	chérir
;	PUN	;
appuyé	VER:pper	appuyer
chambres	NOM	chambre
.	SENT	.
.	SENT	.
perdit	VER:simp	perdre
fit	VER:simp	faire
qu'	KON	que
toutes	PRO:IND	tout
ajouta	VER:simp	ajouter
s'	PRO:PER	se
arriva	VER:simp	arriver
qu'	PRO:REL	que
Quand	NAM	quand
cette	PRO:DEM	ce
Des	PRP:det	du
élégant	ADJ	élégant
:	PUN	:
ce	PRO:DEM	ce
régulière	ADJ	régulier
,	PUN	,
fruitiers	ADJ	fruitier
,	PUN	,
Rosalie	NAM	rosalie
«	PUN:cit	«
se	PRO:PER	se
de	PRP	de
sans	PRP	sans
trot	NOM	trot
de	PRP	de
dernière	ADJ	dernier
cœur	NOM	cœur
,	PUN	,
<EOS>	<EOS>	<EOS>
fenêtre	NOM	fenêtre
Et	KON	et
pour	PRP	pour
lieu	NOM	lieu
.	SENT	.
serait	VER:cond	être
ces	PRO:DEM	ce
,	PUN	,
il	PRO:PER	il
où	PRO:REL	où
parce	KON	parce
.	SENT	.
coup	NOM	coup
jours	NOM	jour
sentait	VER:impf	sentir
la	DET:ART	le
le	DET:ART	le
peu	ADV	peu
de	PRP	de
de	PRP	de
marquise	NOM	marquise
.	SENT	.
un	DET:ART	un
propre	ADJ	propre
et	KON	et
ses	DET:POS	son
au	PRP:det	au
étreignit	VER:simp	étreindre
le	DET:ART	le
signification	NOM	signification
,	PUN	,
échapper	VER:infi	échapper
épouvantée	VER:pper	épouvanter
autres	ADJ	autre
fille	NOM	fille
,	PUN	,
se	PRO:PER	se
