hauteurs	NOM	hauteur
.	SENT	.
.	SENT	.
disait-il	VER:impf	disait-il
vaines	ADJ	vain
antérieurement	ADV	antérieurement
serait	VER:cond	être
fut	VER:simp	être
qui	PRO:REL	qui
!	SENT	!
événement	NOM	événement
Henry	NAM	henry
mouillée	VER:pper	mouiller
on	PRO:PER	on
Le	DET:ART	le
le	DET:ART	le
la	DET:ART	le
banquier	NOM	banquier
qu'	PRO:REL	que
le	PRO:PER	le
qui	PRO:REL	qui
qu'	KON	que
.	SENT	.
l'	DET:ART	le
.	SENT	.
fini	VER:pper	finir
,	PUN	,
que	KON	que
parlerai	VER:futu	parler
dans	PRP	dans
au	PRP:det	au
Un	DET:ART	un
!	SENT	!
.	SENT	.
lui	PRO:PER	lui
Elle	PRO:PER	elle
au	PRP:det	au
avec	PRP	avec
se	PRO:PER	se
Et	NAM	et
aller	VER:infi	aller
mais	KON	mais
père	NOM	père
le	DET:ART	le
subit	VER:pres	subir
la	DET:ART	le
aurait	VER:cond	avoir
qui	PRO:REL	qui
ne	ADV	ne
l'	PRO:PER	la|le
quitta	VER:simp	quitter
contre	PRP	contre
Nicolas	NAM	nicolas
à	PRP	à
Starkos	NAM	starkos
VIII	NUM	viii
une	DET:ART	un
qu'	PRO:REL	que
«	PUN:cit	«
souffrance	NOM	souffrance
en	PRP	en
lui	PRO:PER	lui
lui	PRO:PER	lui
ne	ADV	ne
maison	NOM	maison
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
d'	PRP	de
mariage	NOM	mariage
Et	KON	et
Nulle	ADJ	nul
Albaret	NAM	albaret
;	PUN	;
!	SENT	!
lettre	NOM	lettre
renseignements	NOM	renseignement
,	PUN	,
Il	PRO:PER	il
égard	NOM	égard
!	SENT	!
!	SENT	!
<EOS>	<EOS>	<EOS>
jours	NOM	jour
Oui	ADJ	oui
<EOS>	<EOS>	<EOS>
jeune	ADJ	jeune
reçu	VER:pper	recevoir
si	KON	si
<EOS>	<EOS>	<EOS>
plus	ADV	plus
que	KON	que
son	DET:POS	son
au	PRP:det	au
Starkos	NAM	starkos
est	VER:pres	être
avec	PRP	avec
<EOS>	<EOS>	<EOS>
Je	PRO:PER	je
a	VER:pres	avoir
résultait	VER:impf	résulter
29	NUM	@card@
<EOS>	<EOS>	<EOS>
.	SENT	.
Albaret	NAM	albaret
Quelles	NOM	quelles
provoquer	VER:infi	provoquer
Starkos	NAM	starkos
entre	PRP	entre
de	PRP	de
,	PUN	,
à	PRP	à
dut	VER:simp	devoir
<EOS>	<EOS>	<EOS>
vit	VER:pres	vivre
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
à	PRP	à
,	PUN	,
du	PRP:det	du
<EOS>	<EOS>	<EOS>
,	PUN	,
Elizundo	NAM	elizundo
d'	PRP	de
dans	PRP	dans
je	PRO:PER	je
...	PUN	...
hâte	NOM	hâte
»	PUN:cit	»
anéanti	VER:pper	anéantir
ce	PRO:DEM	ce
guetta	VER:simp	guetter
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
se	PRO:PER	se
ses	DET:POS	son
il	PRO:PER	il
maison	NOM	maison
le	DET:ART	le
je	PRO:PER	je
avait	VER:impf	avoir
ne	ADV	ne
à	PRP	à
.	SENT	.
deux	NUM	deux
maison	NOM	maison
résolu	VER:pper	résoudre
serait	VER:cond	être
refus	NOM	refus
autre	ADJ	autre
le	PRO:PER	le
pas	ADV	pas
ne	ADV	ne
où	PRO:REL	où
d'	PRP	de
regagner	VER:infi	regagner
se	PRO:PER	se
banque	NOM	banque
,	PUN	,
le	DET:ART	le
;	PUN	;
lettre	NOM	lettre
à	PRP	à
avec	PRP	avec
que	KON	que
Reale	NAM	reale
la	DET:ART	le
croyait	VER:impf	croire
du	PRP:det	du
.	SENT	.
,	PUN	,
de	PRP	de
<EOS>	<EOS>	<EOS>
croire	VER:infi	croire
deux	NUM	deux
!	SENT	!
!	SENT	!
.	SENT	.
attendait	VER:impf	attendre
aurait	VER:cond	avoir
,	PUN	,
<EOS>	<EOS>	<EOS>
mois	NOM	moi|mois
...	PUN	...
débarquement	NOM	débarquement
face	NOM	face
lui	PRO:PER	lui
revoir	VER:infi	revoir
congestion	NOM	congestion
pied	NOM	pied
lui	PRO:PER	lui
,	PUN	,
fiancé	NOM	fiancé
Je	PRO:PER	je
<EOS>	<EOS>	<EOS>
large	ADJ	large
la	DET:ART	le
ordres	NOM	ordre
,	PUN	,
du	PRP:det	du
Cela	PRO:DEM	cela
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
En	PRP	en
pas	ADV	pas
de	PRP	de
en	PRO:PER	en
à	PRP	à
fureur	NOM	fureur
effet	NOM	effet
raisons	NOM	raison
Elle	PRO:PER	elle
de	PRP	de
terrible	ADJ	terrible
six	NUM	six
demi-encablure	NOM	demi-encablure
S'	PRO:PER	se
le	PRO:PER	le
C'	PRO:DEM	ce
connue	VER:pper	connaître
!	SENT	!
»	PUN:cit	»
à	PRP	à
du	PRP:det	du
devait	VER:impf	devoir
serait	VER:cond	être
journée	NOM	journée
réponse	NOM	réponse
<EOS>	<EOS>	<EOS>
été	VER:pper	être
le	DET:ART	le
probable	ADJ	probable
!	SENT	!
mariage	NOM	mariage
!	SENT	!
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
Seulement	ADV	seulement
<EOS>	<EOS>	<EOS>
n'	ADV	ne
désespéré	VER:pper	désespérer
il	PRO:PER	il
,	PUN	,
inutile	ADJ	inutile
.	SENT	.
accomplir	VER:infi	accomplir
indiquait	VER:impf	indiquer
commandée	VER:pper	commander
de	PRP	de
pour	PRP	pour
livre	NOM	livre
.	SENT	.
sacolève	NOM	sacolève
fille	NOM	fille
,	PUN	,
26	NUM	@card@
est	VER:pres	être
est-à-dire	ADV	est-à-dire
la	DET:ART	le
,	PUN	,
au	PRP:det	au
prochain	ADJ	prochain
de	PRP	de
.	SENT	.
en	PRO:PER	en
apprenant	VER:ppre	apprendre
et	KON	et
Pourquoi	ADV	pourquoi
jeu	NOM	jeu
d'	PRP	de
sacrifie	VER:pres	sacrifier
seulement	ADV	seulement
Hadjine	NAM	hadjine
Nicolas	NAM	nicolas
disait-il	NOM	disait-il
,	PUN	,
.	SENT	.
,	PUN	,
môle	NOM	môle
<EOS>	<EOS>	<EOS>
le	DET:ART	le
...	PUN	...
,	PUN	,
<EOS>	<EOS>	<EOS>
faisait	VER:impf	faire
gré	NOM	gré
elle	PRO:PER	elle
obstacle	NOM	obstacle
insu	NOM	insu
répétait-il	NOM	répétait-il
entrée	NOM	entrée
d'	PRP	de
maîtriser	VER:infi	maîtriser
chercher	VER:infi	chercher
<EOS>	<EOS>	<EOS>
de	PRP	de
tout	ADV	tout
cérémonie	NOM	cérémonie
,	PUN	,
l'	DET:ART	le
!	SENT	!
plus	ADV	plus
--	PUN	--
allait	VER:impf	aller
Xaris	NAM	xaris
avec	PRP	avec
une	DET:ART	un
lorsqu'	KON	lorsque
.	SENT	.
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
d'	PRP	de
d'	PRP	de
connaissait	VER:impf	connaître
28	NUM	@card@
<EOS>	<EOS>	<EOS>
car	KON	car
<EOS>	<EOS>	<EOS>
que	KON	que
s'	PRO:PER	se
lesquels	PRO:REL	lequel
Dans	PRP	dans
...	PUN	...
ne	ADV	ne
.	SENT	.
mais	KON	mais
cerveau	NOM	cerveau
l'	PRO:PER	la|le
Ce	PRO:DEM	ce
,	PUN	,
,	PUN	,
d'	PRP	de
Il	PRO:PER	il
pression	NOM	pression
était	VER:impf	être
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
Il	PRO:PER	il
moins	ADV	moins
d'	PRP	de
c'	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
date	NOM	date
En	PRP	en
du	PRP:det	du
<EOS>	<EOS>	<EOS>
Alors	ADV	alors
pas	ADV	pas
<EOS>	<EOS>	<EOS>
plus	ADV	plus
lettre	NOM	lettre
24	NUM	@card@
Strada	NAM	strada
le	PRO:PER	le
,	PUN	,
faire	VER:infi	faire
qu'	KON	que
.	SENT	.
en	PRP	en
était	VER:impf	être
Elizundo	NAM	elizundo
;	PUN	;
,	PUN	,
odieux	ADJ	odieux
rôda	VER:simp	rôder
à	PRP	à
il	PRO:PER	il
il	PRO:PER	il
épia	VER:simp	épier
n'	ADV	ne
était	VER:impf	être
Henry	NAM	henry
vain	ADJ	vain
a	VER:pres	avoir
celui	PRO:DEM	celui
en	PRP	en
eût	VER:subi	avoir
se	PRO:PER	se
!	SENT	!
J'	PRO:PER	je
27	NUM	@card@
Elizundo	NAM	elizundo
capitaine	NOM	capitaine
autre	ADJ	autre
Ce	PRO:DEM	ce
ne	ADV	ne
sortit	VER:simp	sortir
sûr	ADJ	sûr
»	PUN:cit	»
rien	NOM	rien
situation	NOM	situation
mariage	NOM	mariage
dans	PRP	dans
du	PRP:det	du
de	PRP	de
qui	PRO:REL	qui
trompait	VER:impf	tromper
vers	PRP	vers
<EOS>	<EOS>	<EOS>
tuait	VER:impf	tuer
Pendant	VER:ppre	pendre
officier	NOM	officier
que	PRO:REL	que
était	VER:impf	être
effet	NOM	effet
pu	VER:pper	pouvoir
<EOS>	<EOS>	<EOS>
,	PUN	,
était	VER:impf	être
ne	ADV	ne
Sa	DET:POS	son
.	SENT	.
était	VER:impf	être
à	PRP	à
le	PRO:PER	le
Elizondo	NAM	elizondo
et	KON	et
il	PRO:PER	il
se	PRO:PER	se
répétait-il	NOM	répétait-il
que	KON	que
seraient	VER:cond	être
guetta	VER:simp	guetter
lui	PRO:PER	lui
signée	VER:pper	signer
même	ADJ	même
Nicolas	NAM	nicolas
!	SENT	!
de	PRP	de
fille	NOM	fille
qui	PRO:REL	qui
modifié	VER:pper	modifier
mort	VER:pper	mourir
nul	ADJ	nul
moins	ADV	moins
ce	PRO:DEM	ce
quel	PRO:REL	quel
cet	PRO:DEM	ce
jusqu'	PRP	jusque
aucun	PRO:IND	aucun
alors	ADV	alors
à	PRP	à
Henry	NAM	henry
puisqu'il	NOM	puisqu'il
de	PRP	de
Il	PRO:PER	il
qui	PRO:REL	qui
...	PUN	...
Hadjine	NAM	hadjine
quel	PRO:REL	quel
,	PUN	,
inattendu	ADJ	inattendu
la	DET:ART	le
suivit	VER:simp	suivre
trouver	VER:infi	trouver
.	SENT	.
nouvelle	NOM	nouvelle
,	PUN	,
parvint	VER:simp	parvenir
faudra	VER:futu	falloir
n'	ADV	ne
le	PRO:PER	le
assentiment	NOM	assentiment
,	PUN	,
préparatifs	NOM	préparatif
d'	PRP	de
,	PUN	,
pas	ADV	pas
homme	NOM	homme
son	DET:POS	son
se	PRO:PER	se
ne	ADV	ne
aller	VER:infi	aller
amour	NOM	amour
banque	NOM	banque
comptoir	NOM	comptoir
les	DET:ART	le
.	SENT	.
,	PUN	,
pour	PRP	pour
du	PRP:det	du
encore	ADV	encore
resta	VER:simp	rester
suppliait	VER:impf	supplier
Hadjine	NAM	hadjine
--	PUN	--
motif	NOM	motif
il	PRO:PER	il
saurai	VER:futu	savoir
à	PRP	à
heures	NOM	heure
savait	VER:impf	savoir
est	VER:pres	être
...	PUN	...
bien	ADV	bien
connaître	VER:infi	connaître
prière	NOM	prière
Vingt	NAM	vingt
n'	ADV	ne
venait	VER:impf	venir
<EOS>	<EOS>	<EOS>
deux	NUM	deux
Celui	PRO:DEM	celui
son	DET:POS	son
En	PRP	en
me	PRO:PER	me
ce	PRO:DEM	ce
Ce	PRO:DEM	ce
!	SENT	!
jusqu'	PRP	jusque
.	SENT	.
!	SENT	!
mariage	NOM	mariage
le	PRO:PER	le
.	SENT	.
disposait	VER:impf	disposer
avoir	VER:infi	avoir
essaya	VER:simp	essayer
en	PRP	en
prévoir	VER:infi	prévoir
banquier	NOM	banquier
--	PUN	--
!	SENT	!
fut	VER:simp	être
canot	NOM	canot
Ainsi	KON	ainsi
jours	NOM	jour
Ah	NAM	ah
précis	ADJ	précis
se	PRO:PER	se
se	PRO:PER	se
arriverai	VER:futu	arriver
connu	VER:pper	connaître
<EOS>	<EOS>	<EOS>
dénouement	NOM	dénouement
leur	DET:POS	leur
:	PUN	:
obéissant	VER:ppre	obéir
octobre	NOM	octobre
<EOS>	<EOS>	<EOS>
la	DET:ART	le
religieuse	ADJ	religieux
fixée	VER:pper	fixer
l'	DET:ART	le
rompu	VER:pper	rompre
Albaret	NAM	albaret
d'	PRP	de
,	PUN	,
«	PUN:cit	«
précipiter	VER:infi	précipiter
<EOS>	<EOS>	<EOS>
rupture	NOM	rupture
sortait	VER:impf	sortir
du	PRP:det	du
une	DET:ART	un
Il	PRO:PER	il
pied	NOM	pied
avait	VER:impf	avoir
entrer	VER:infi	entrer
,	PUN	,
,	PUN	,
jusqu'	PRP	jusque
il	PRO:PER	il
son	DET:POS	son
Karysta	NAM	karysta
ait	VER:subp	avoir
peut-être	ADV	peut-être
Des	PRP:det	du
son	DET:POS	son
l'	DET:ART	le
au	PRP:det	au
homme	NOM	homme
avec	PRP	avec
ce	PRO:DEM	ce
Nicolas	NAM	nicolas
la	DET:ART	le
les	DET:ART	le
<EOS>	<EOS>	<EOS>
serait	VER:cond	être
,	PUN	,
Albaret	NAM	albaret
conséquences	NOM	conséquence
ne	ADV	ne
officier	NOM	officier
cette	PRO:DEM	ce
une	DET:ART	un
était	VER:impf	être
signée	VER:pper	signer
!	SENT	!
Je	PRO:PER	je
pendant	PRP	pendant
nom	NOM	nom
,	PUN	,
frappé	VER:pper	frapper
!	SENT	!
Non	INT	non
,	PUN	,
capitaine	NOM	capitaine
,	PUN	,
!	SENT	!
à	PRP	à
30	NUM	@card@
le	PRO:PER	le
Albaret	NAM	albaret
en	PRP	en
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
au	PRP:det	au
Hadjine	NAM	hadjine
<EOS>	<EOS>	<EOS>
répandit	VER:simp	répandre
le	PRO:PER	le
Et	KON	et
à	PRP	à
d'	PRP	de
Quant	PRP	quant
fut	VER:simp	être
mari	NOM	mari
effet	NOM	effet
de	PRP	de
et	KON	et
père	NOM	père
jeune	ADJ	jeune
fait	NOM	fait
vit	VER:pres	vivre
bruit	NOM	bruit
pouvait	VER:impf	pouvoir
<EOS>	<EOS>	<EOS>
deux	NUM	deux
<EOS>	<EOS>	<EOS>
La	DET:ART	le
plus	ADV	plus
un	DET:ART	un
pu	VER:pper	pouvoir
,	PUN	,
sentiments	NOM	sentiment
écrit	VER:pres	écrire
heures	NOM	heure
Henry	NAM	henry
du	PRP:det	du
Il	PRO:PER	il
autour	ADV	autour
Hadjine	NAM	hadjine
écria-t-il	NOM	écria-t-il
Starkos	NAM	starkos
s'	PRO:PER	se
produisit	VER:simp	produire
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
cet	PRO:DEM	ce
--	PUN	--
pour	PRP	pour
entières	ADJ	entier
extrême	ADJ	extrême
Elle	PRO:PER	elle
venait	VER:impf	venir
d'	PRP	de
...	PUN	...
Nicolas	NAM	nicolas
ou	KON	ou
«	PUN:cit	«
!	SENT	!
se	PRO:PER	se
à	PRP	à
ne	ADV	ne
passèrent	VER:simp	passer
c'	PRO:DEM	ce
s'	PRO:PER	se
.	SENT	.
peut-être	ADV	peut-être
son	DET:POS	son
la	DET:ART	le
fut	VER:simp	être
de	PRP	de
n'	ADV	ne
on	PRO:PER	on
le	DET:ART	le
à	PRP	à
,	PUN	,
faisaient	VER:impf	faire
Au	PRP:det	au
à	PRP	à
Hadjine	NAM	hadjine
caractère	NOM	caractère
être	VER:infi	être
il	PRO:PER	il
.	SENT	.
obtenir	VER:infi	obtenir
la	DET:ART	le
,	PUN	,
main	NOM	main
son	DET:POS	son
chercha	VER:simp	chercher
la	DET:ART	le
voir	VER:infi	voir
au	PRP:det	au
atteint	VER:pper	atteindre
,	PUN	,
,	PUN	,
de	PRP	de
d'	PRP	de
connaîtrai	VER:futu	connaître
qui	PRO:REL	qui
d'	PRP	de
est	VER:pres	être
serait	VER:cond	être
le	DET:ART	le
le	PRO:PER	le
angoisses	NOM	angoisse
une	DET:ART	un
eussent	VER:subi	avoir
il	PRO:PER	il
limite	NOM	limite
en	PRP	en
connaît	VER:pres	connaître
Henry	NAM	henry
Elizundo	NAM	elizundo
la	DET:ART	le
autel	NOM	autel
allait	VER:impf	aller
?	SENT	?
l'	PRO:PER	la|le
Hadjine	NAM	hadjine
.	SENT	.
la	PRO:PER	la
-là	ADV	là
lui	PRO:PER	lui
jeune	ADJ	jeune
<EOS>	<EOS>	<EOS>
était	VER:impf	être
des	PRP:det	du
officier	NOM	officier
.	SENT	.
l'	DET:ART	le
encore	ADV	encore
pouvait	VER:impf	pouvoir
de	PRP	de
que	ADV	que
se	PRO:PER	se
démarches	NOM	démarche
Henry	NAM	henry
les	DET:ART	le
d'	PRP	de
plus	ADV	plus
veille	NOM	veille
le	DET:ART	le
!	SENT	!
journée	NOM	journée
sait	VER:pres	savoir
coup	NOM	coup
où	PRO:REL	où
25	NUM	@card@
et	KON	et
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
à	PRP	à
se	PRO:PER	se
sa	DET:POS	son
à	PRP	à
<EOS>	<EOS>	<EOS>
,	PUN	,
Starkos	NAM	starkos
toujours	ADV	toujours
,	PUN	,
est	VER:pres	être
est	VER:pres	être
Ce	PRO:DEM	ce
Il	PRO:PER	il
banquier	NOM	banquier
!	SENT	!
!	SENT	!
<EOS>	<EOS>	<EOS>
,	PUN	,
apprendre	VER:infi	apprendre
vain	ADJ	vain
un	DET:ART	un
l'	DET:ART	le
Aussi	ADV	aussi
,	PUN	,
droit	NOM	droit
de	PRP	de
cette	PRO:DEM	ce
il	PRO:PER	il
l'	DET:ART	le
était-il	NOM	était-il
,	PUN	,
,	PUN	,
Hadjine	NAM	hadjine
mariage	NOM	mariage
nouvelle	ADJ	nouveau
tarder	VER:infi	tarder
la	DET:ART	le
pendant	PRP	pendant
plus	ADV	plus
répandit	VER:simp	répandre
vain	ADJ	vain
port	NOM	port
heures	NOM	heure
,	PUN	,
«	PUN:cit	«
<EOS>	<EOS>	<EOS>
.	SENT	.
.	SENT	.
.	SENT	.
,	PUN	,
cette	PRO:DEM	ce
la	DET:ART	le
.	SENT	.
fille	NOM	fille
le	DET:ART	le
être	VER:infi	être
se	PRO:PER	se
répondre	VER:infi	répondre
il	PRO:PER	il
projets	NOM	projet
église	NOM	église
se	PRO:PER	se
,	PUN	,
la	DET:ART	le
autres	ADJ	autre
!	SENT	!
Hadjine	NAM	hadjine
...	PUN	...
...	PUN	...
arriver	VER:infi	arriver
le	DET:ART	le
qu'	KON	que
le	DET:ART	le
aussi	ADV	aussi
,	PUN	,
Elizundo	NAM	elizundo
jamais	ADV	jamais
en	PRP	en
Henry	NAM	henry
Mais	KON	mais
silence	NOM	silence
donné	VER:pper	donner
il	PRO:PER	il
la	DET:ART	le
cet	PRO:DEM	ce
m'	PRO:PER	me
écrivit	VER:simp	écrire
accompli	VER:pper	accomplir
<EOS>	<EOS>	<EOS>
.	SENT	.
marier	VER:infi	marier
C'	PRO:DEM	ce
même	ADJ	même
une	DET:ART	un
quel	PRO:REL	quel
de	PRP	de
Albaret	NAM	albaret
moi	PRO:PER	moi
fit	VER:simp	faire
le	PRO:PER	le
de	PRP	de
que	KON	que
mais	KON	mais
pour	PRP	pour
lui	VER:pper	luire
ville	NOM	ville
.	SENT	.
d'	PRP	de
c'	PRO:DEM	ce
Il	PRO:PER	il
saurai	VER:futu	savoir
passait	VER:impf	passer
»	PUN:cit	»
pour	PRP	pour
pas	ADV	pas
rival	NOM	rival
à	PRP	à
qui	PRO:REL	qui
rencontrer	VER:infi	rencontrer
soir	NOM	soir
par	PRP	par
le	DET:ART	le
...	PUN	...
très	ADV	très
ne	ADV	ne
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
toute	PRO:IND	tout
ayant	VER:ppre	avoir
,	PUN	,
,	PUN	,
dès	PRP	dès
put	VER:simp	pouvoir
maintenant	ADV	maintenant
<EOS>	<EOS>	<EOS>
inexprimables	ADJ	inexprimable
journées	NOM	journée
<SEG>
,	PUN	,
et	KON	et
parlé	VER:pper	parler
,	PUN	,
elle	PRO:PER	elle
mots	NOM	mot
par	PRP	par
ajourné	VER:pper	ajourner
s'	PRO:PER	se
tué	VER:pper	tuer
a	VER:pres	avoir
le	DET:ART	le
posséder	VER:infi	posséder
est	VER:pres	être
et	KON	et
d'	PRP	de
père	NOM	père
<EOS>	<EOS>	<EOS>
.	SENT	.
bord	NOM	bord
ainsi	ADV	ainsi
affaire	NOM	affaire
s'	PRO:PER	se
rencontré	VER:pper	rencontrer
eu	VER:pper	avoir
Mais	KON	mais
que	KON	que
quelque	PRO:IND	quelque
millions	NOM	million
l'	DET:ART	le
avez	VER:pres	avoir
sacolève	NOM	sacolève
Qui	NAM	qui
toujours	ADV	toujours
<EOS>	<EOS>	<EOS>
de	PRP	de
achevée	VER:pper	achever
Si	NAM	si
qu'	ADV	qu'
qu'	KON	que
avait	VER:impf	avoir
ni	KON	ni
Nicolas	NAM	nicolas
ce	PRO:DEM	ce
,	PUN	,
escomptées	VER:pper	escompter
c'	PRO:DEM	ce
il	PRO:PER	il
et	KON	et
lendemain	NOM	lendemain
opération	NOM	opération
donc	ADV	donc
banquier	NOM	banquier
maintenant	ADV	maintenant
,	PUN	,
la	DET:ART	le
y	PRO:PER	y
.	SENT	.
qui	PRO:REL	qui
bruit	VER:pres	bruir|bruire
eût	VER:subi	avoir
grand	ADJ	grand
du	PRP:det	du
d'	PRP	de
mort	NOM	mort
connaissance	NOM	connaissance
uniquement	ADV	uniquement
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
tranquillement	ADV	tranquillement
fille	NOM	fille
vous	PRO:PER	vous
,	PUN	,
colère	NOM	colère
tu	PRO:PER	tu
parlait	VER:impf	parler
seule	ADJ	seul
les	DET:ART	le
vingt	NUM	vingt
était	VER:impf	être
estimé	VER:pper	estimer
voilà	ADV	voilà
honneur	NOM	honneur
pour	KON	pour
<EOS>	<EOS>	<EOS>
ne	ADV	ne
mais	KON	mais
bord	NOM	bord
je	PRO:PER	je
--	PUN	--
de	PRP	de
sa	DET:POS	son
reprit	VER:simp	reprendre
Starkos	NAM	starkos
qu'	KON	que
illusions	NOM	illusion
médecins	NOM	médecin
répéta	VER:simp	répéter
ce	PRO:DEM	ce
aux	PRP:det	au
contre	PRP	contre
écria	VER:simp	écrier
,	PUN	,
!	SENT	!
prisonniers	NOM	prisonnier
c'	PRO:DEM	ce
surtout	ADV	surtout
heures	NOM	heure
Starkos	NAM	starkos
,	PUN	,
Skopélo	NAM	skopélo
Je	PRO:PER	je
croire	VER:infi	croire
<EOS>	<EOS>	<EOS>
entendu	VER:pper	entendre
a	VER:pres	avoir
,	PUN	,
<EOS>	<EOS>	<EOS>
d'	PRP	de
Elizundo	NAM	elizundo
dût	VER:subi	devoir
à	PRP	à
pas	ADV	pas
,	PUN	,
<EOS>	<EOS>	<EOS>
traites	NOM	traite
nette	ADJ	net
par	PRP	par
aurait	VER:cond	avoir
vers	PRP	vers
un	DET:ART	un
Est	VER:pres	être
!	SENT	!
perdu	ADJ	perdu
Ah	NAM	ah
ne	ADV	ne
avec	PRP	avec
à	PRP	à
déduction	NOM	déduction
tombe	VER:pres	tomber
<EOS>	<EOS>	<EOS>
vieil	ADJ	vieux
de	PRP	de
<EOS>	<EOS>	<EOS>
!	SENT	!
présenter	VER:infi	présenter
à	PRP	à
je	PRO:PER	je
,	PUN	,
ton	NOM	ton
mais	KON	mais
qu'	PRO:REL	que
être	VER:infi	être
officier	NOM	officier
<EOS>	<EOS>	<EOS>
pas	ADV	pas
Oui	INT	oui
et	KON	et
capitaine	NOM	capitaine
Elizundo	NAM	elizundo
fille	NOM	fille
il	PRO:PER	il
dirai	VER:futu	dire
nombre	NOM	nombre
y	PRO:PER	y
,	PUN	,
était	VER:impf	être
apporter	VER:infi	apporter
argent	NOM	argent
conséquences	NOM	conséquence
tête	NOM	tête
les	DET:ART	le
était	VER:impf	être
la	DET:ART	le
,	PUN	,
assister	VER:infi	assister
De	PRP	de
est	VER:pres	être
nouvelle	ADJ	nouveau
connais	VER:pres	connaître
Hadjine	NAM	hadjine
vingt	NUM	vingt
qui	PRO:REL	qui
été	VER:pper	être
ces	PRO:DEM	ce
.	SENT	.
comme	ADV	comme
La	DET:ART	le
situation	NOM	situation
ce	PRO:DEM	ce
Starkos	NAM	starkos
mi-voix	ADV	mi-voix
homme	NOM	homme
si	KON	si
croire	VER:infi	croire
l'	DET:ART	le
Nos	DET:POS	notre
et	KON	et
la	DET:ART	le
qui	PRO:REL	qui
capitaine	NOM	capitaine
sur	PRP	sur
--	PUN	--
,	PUN	,
!	SENT	!
quoique	KON	quoique
mariage	NOM	mariage
répondit	VER:simp	répondre
Vingt	NUM	vingt
mariage	NOM	mariage
se	PRO:PER	se
notre	DET:POS	notre
que	KON	que
point	ADV	point
L'	DET:ART	le
de	PRP	de
jeune	ADJ	jeune
là	ADV	là
ne	ADV	ne
du	PRP:det	du
mouvement	NOM	mouvement
crois	VER:pres	croire
aux	PRP:det	au
dans	PRP	dans
de	PRP	de
que	KON	que
il	PRO:PER	il
vous	PRO:PER	vous
Quelle	PRO:REL	quel
.	SENT	.
de	PRP	de
pas	ADV	pas
ville	NOM	ville
,	PUN	,
mot	NOM	mot
cette	PRO:DEM	ce
hésita	VER:simp	hésiter
.	SENT	.
Nicolas	NAM	nicolas
s'	PRO:PER	se
,	PUN	,
le	DET:ART	le
...	PUN	...
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
Foudroyé	VER:pper	foudroyer
Hadjine	NAM	hadjine
--	PUN	--
le	DET:ART	le
--	PUN	--
,	PUN	,
Nicolas	NAM	nicolas
convenir	VER:infi	convenir
en	PRO:PER	en
le	DET:ART	le
--	PUN	--
j'	PRO:PER	je
Strada	NAM	strada
une	DET:ART	un
quand	KON	quand
y	PRO:PER	y
aurai	VER:futu	avoir
tout	PRO:IND	tout
serait	VER:cond	être
,	PUN	,
père	NOM	père
un	DET:ART	un
en	PRO:PER	en
eût	VER:subi	avoir
que	PRO:REL	que
capitaine	NOM	capitaine
un	DET:ART	un
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
sans	PRP	sans
Skopélo	NAM	skopélo
cas	NOM	cas
,	PUN	,
pourras	VER:futu	pouvoir
se	PRO:PER	se
,	PUN	,
Il	PRO:PER	il
obsèques	NOM	obsèques
,	PUN	,
,	PUN	,
préoccupait	VER:impf	préoccuper
consente	VER:subp	consentir
très	ADV	très
d'	PRP	de
<EOS>	<EOS>	<EOS>
sous	PRP	sous
avait	VER:impf	avoir
dit-il	NOM	dit-il
la	DET:ART	le
rien	ADV	rien
indiquait	VER:impf	indiquer
il	PRO:PER	il
donc	ADV	donc
n'	ADV	ne
,	PUN	,
la	DET:ART	le
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
cette	PRO:DEM	ce
il	PRO:PER	il
exerçais	VER:impf	exercer
apprit	VER:simp	apprendre
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
Nicolas	NAM	nicolas
que	KON	que
à	PRP	à
il	PRO:PER	il
Non	ADV	non
son	DET:POS	son
Starkos	NAM	starkos
--	PUN	--
après	PRP	après
,	PUN	,
,	PUN	,
que	KON	que
Nicolas	NAM	nicolas
,	PUN	,
avant	PRP	avant
veille	NOM	veille
vaut	VER:pres	valoir
pu	VER:pper	pouvoir
Hadjine	NAM	hadjine
n'	ADV	ne
il	PRO:PER	il
ferme	ADJ	ferme
qu'	KON	que
