sacrées	ADJ	sacré
de	PRP	de
Laissez	VER:pres	laisser
en	PRO:PER	en
devoir	NOM	devoir
.	SENT	.
,	PUN	,
qui	PRO:REL	qui
c'	PRO:DEM	ce
exaspérante	ADJ	exaspérant
ombre	NOM	ombre
attendre	VER:infi	attendre
qui	PRO:REL	qui
l'	DET:ART	le
,	PUN	,
écouté	VER:pper	écouter
même	ADV	même
ou	KON	ou
non	ADV	non
les	DET:ART	le
de	PRP	de
plus	ADV	plus
maître	NOM	maître
-même	ADJ	même
,	PUN	,
cachaient	VER:impf	cacher
criminel	ADJ	criminel
.	SENT	.
commotion	NOM	commotion
résistance	NOM	résistance
<EOS>	<EOS>	<EOS>
louches	ADJ	louche
ni	KON	ni
ténèbres	NOM	ténèbre
plus	ADV	plus
son	DET:POS	son
!	SENT	!
la	DET:ART	le
sentiment	NOM	sentiment
Et	KON	et
enfant	NOM	enfant
malgré	PRP	malgré
que	KON	que
qu'	KON	que
<EOS>	<EOS>	<EOS>
,	PUN	,
en	PRP	en
est	VER:pres	être
épouvante	NOM	épouvante
laissez	VER:pres	laisser
au	PRP:det	au
?	SENT	?
maintenant	ADV	maintenant
lit	NOM	lit
surtout	ADV	surtout
,	PUN	,
,	PUN	,
sa	DET:POS	son
est	VER:pres	être
allait	VER:impf	aller
le	DET:ART	le
indélébile	ADJ	indélébile
comprends	VER:pres	comprendre
retenait	VER:impf	retenir
.	SENT	.
Le	DET:ART	le
,	PUN	,
,	PUN	,
,	PUN	,
,	PUN	,
insoutenable	ADJ	insoutenable
ni	KON	ni
Ne	NAM	ne
<EOS>	<EOS>	<EOS>
petite	ADJ	petit
de	PRP	de
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
laissé	VER:pper	laisser
il	PRO:PER	il
et	KON	et
étaient	VER:impf	être
.	SENT	.
rentrer	VER:infi	rentrer
lui	PRO:PER	lui
dortoir	NOM	dortoir
,	PUN	,
créatures	NOM	créature
ses	DET:POS	son
candides	ADJ	candide
sur	PRP	sur
Puis	ADV	puis
mourrait	VER:cond	mourir
les	DET:ART	le
n'	ADV	ne
dit	VER:pres	dire
,	PUN	,
hantise	NOM	hantise
plus	ADV	plus
dans	PRP	dans
vaincues	VER:pper	vaincre
Il	PRO:PER	il
cet	PRO:DEM	ce
de	PRP	de
il	PRO:PER	il
voulu	VER:pper	vouloir
,	PUN	,
inquiétait	VER:impf	inquiéter
dévirginées	VER:pper	dévirginer
sans	PRP	sans
longtemps	ADV	longtemps
Père	NOM	père
retraverser	VER:infi	retraverser
les	DET:ART	le
<SEG>
...	PUN	...
mes	DET:POS	mon
racheter	VER:infi	racheter
,	PUN	,
,	PUN	,
Après	NAM	après
pieux	ADJ	pieux
de	PRP	de
là	ADV	là
,	PUN	,
quelles	PRO:REL	quel
ongles	NOM	ongle
étaient	VER:impf	être
Elle	PRO:PER	elle
suis	VER:pres	suivre|être
la	DET:ART	le
de	PRP	de
de	PRP	de
désolées	VER:pper	désoler
,	PUN	,
,	PUN	,
ces	PRO:DEM	ce
--	PUN	--
vit	VER:pres	vivre
dans	PRP	dans
baigné	VER:pper	baigner
matin	NOM	matin
,	PUN	,
odeur	NOM	odeur
un	DET:ART	un
Je	PRO:PER	je
<EOS>	<EOS>	<EOS>
Père	NAM	père
herbe	NOM	herbe
si	ADV	si
qui	PRO:REL	qui
De	PRP	de
sont	VER:pres	être
.	SENT	.
heures	NOM	heure
,	PUN	,
,	PUN	,
,	PUN	,
il	PRO:PER	il
point	ADV	point
...	PUN	...
...	PUN	...
là	ADV	là
Pour	PRP	pour
florit	VER:pres	florir
que	KON	que
d'	PRP	de
bénirai	VER:futu	bénir
--	PUN	--
ont	VER:pres	avoir
!	SENT	!
maudit	NOM	maudit
orgueilleuse	ADJ	orgueilleux
la	DET:ART	le
mon	DET:POS	mon
de	PRP	de
à	PRP	à
<EOS>	<EOS>	<EOS>
ces	PRO:DEM	ce
la	DET:ART	le
instruments	NOM	instrument
,	PUN	,
Pourtant	VER:ppre	pourtant
je	PRO:PER	je
effacer	VER:infi	effacer
frissonnant	ADJ	frissonnant
à	PRP	à
église	NOM	église
<EOS>	<EOS>	<EOS>
broyés	VER:pper	broyer
est	VER:pres	être
moi	PRO:PER	moi
Ne	ADV	ne
<EOS>	<EOS>	<EOS>
donne	VER:pres	donner
Vannes	NAM	vannes
longue	ADJ	longue
...	PUN	...
...	PUN	...
et	KON	et
puis	ADV	puis
tenaillées	ADJ	tenaillé
a	VER:pres	avoir
dormait	VER:impf	dormir
apaiser	VER:infi	apaiser
dans	PRP	dans
que	PRO:REL	que
d'	PRP	de
doux	ADJ	doux
et	KON	et
moi	PRO:PER	moi
d'	PRP	de
Je	PRO:PER	je
et	KON	et
suggestions	NOM	suggestion
que	KON	que
demandant	VER:ppre	demander
puis	ADV	puis
bavarder	VER:infi	bavarder
lendemain	NOM	lendemain
,	PUN	,
à	PRP	à
...	PUN	...
les	DET:ART	le
moins	ADV	moins
:	PUN	:
...	PUN	...
supplice	NOM	supplice
empreinte	NOM	empreinte
place	NOM	place
Sainte-Anne	NAM	sainte-anne
passions	NOM	passion
et	KON	et
c'	PRO:DEM	ce
de	PRP	de
suis	VER:pres	suivre|être
que	PRO:REL	que
ton	NOM	ton
,	PUN	,
une	DET:ART	un
veux	VER:pres	vouloir
<EOS>	<EOS>	<EOS>
même	ADV	même
touché	VER:pper	toucher
pensa	VER:simp	penser
,	PUN	,
plaines	NOM	plaine
avec	PRP	avec
je	PRO:PER	je
raison	NOM	raison
vous	PRO:PER	vous
qui	PRO:REL	qui
Mon	DET:POS	mon
l'	PRO:PER	la|le
misérable	ADJ	misérable
,	PUN	,
sur	PRP	sur
de	PRP	de
à	PRP	à
affaissa	VER:simp	affaisser
que	ADV	que
empêche	VER:pres	empêcher
résolu	VER:pper	résoudre
,	PUN	,
graves	ADJ	grave
et	KON	et
éteints	VER:pper	éteindre
nobles	ADJ	noble
pas	ADV	pas
et	KON	et
ignore	VER:pres	ignorer
horreur	NOM	horreur
interrogea	VER:simp	interroger
,	PUN	,
prier	VER:infi	prier
pourrais	VER:cond	pouvoir
intentions	NOM	intention
je	PRO:PER	je
âme	NOM	âme
vous	PRO:PER	vous
-je	PRO:PER	je
<EOS>	<EOS>	<EOS>
un	DET:ART	un
sali	VER:pper	salir
suis	VER:pres	suivre|être
...	PUN	...
péché	NOM	péché
Tout	NOM	tout
--	PUN	--
il	PRO:PER	il
à	PRP	à
.	SENT	.
Il	PRO:PER	il
frappant	VER:ppre	frapper
années	NOM	année
n'	ADV	ne
:	PUN	:
cette	PRO:DEM	ce
plus	ADV	plus
d'	PRP	de
autres	ADJ	autre
on	PRO:PER	on
demain	ADV	demain
de	PRP	de
...	PUN	...
<EOS>	<EOS>	<EOS>
,	PUN	,
prières	NOM	prière
hideuses	ADJ	hideux
,	PUN	,
--	PUN	--
soleils	NOM	soleil
accuse	VER:pres	accuser
communion	NOM	communion
Et	KON	et
pris	VER:pper	prendre
Sébastien	NAM	sébastien
qui	PRO:REL	qui
,	PUN	,
un	DET:ART	un
<EOS>	<EOS>	<EOS>
anciens	ADJ	ancien
le	DET:ART	le
écria	VER:simp	écrier
larmes	NOM	larme
soulèvement	NOM	soulèvement
,	PUN	,
mes	DET:POS	mon
le	DET:ART	le
ne	ADV	ne
façon	NOM	façon
de	PRP	de
bibliques	ADJ	biblique
Il	PRO:PER	il
même	ADV	même
Et	KON	et
rien	ADV	rien
ne	ADV	ne
ce	PRO:DEM	ce
dans	PRP	dans
Sébastien	NAM	sébastien
pour	PRP	pour
les	DET:ART	le
cher	ADJ	cher
...	PUN	...
enfant	NOM	enfant
était	VER:impf	être
le	DET:ART	le
elle	PRO:PER	elle
coupable	ADJ	coupable
d'	PRP	de
nouveau	ADJ	nouveau
que	PRO:REL	que
,	PUN	,
infamie	NOM	infamie
se	PRO:PER	se
rechutes	NOM	rechute
sais	VER:pres	savoir
:	PUN	:
...	PUN	...
murmurait	VER:impf	murmurer
ira	VER:futu	aller
prêtre	NOM	prêtre
a	VER:pres	avoir
,	PUN	,
Vous	PRO:PER	vous
mon	DET:POS	mon
racheter	VER:infi	racheter
il	PRO:PER	il
la	DET:ART	le
Ce	PRO:DEM	ce
une	DET:ART	un
ne	ADV	ne
où	PRO:REL	où
commis	VER:pper	commettre
<EOS>	<EOS>	<EOS>
d'	PRP	de
d'	PRP	de
;	PUN	;
portant	VER:ppre	porter
L'	DET:ART	le
...	PUN	...
petite	ADJ	petit
Oui	INT	oui
...	PUN	...
--	PUN	--
,	PUN	,
ce	PRO:DEM	ce
Je	PRO:PER	je
les	DET:ART	le
peu	ADV	peu
rien	ADV	rien
J'	NAM	j'
!	SENT	!
--	PUN	--
horreur	NOM	horreur
le	DET:ART	le
poursuivit	VER:simp	poursuivre
,	PUN	,
?	SENT	?
resterait	VER:cond	rester
,	PUN	,
exorables	ADJ	exorable
<EOS>	<EOS>	<EOS>
fibre	NOM	fibre
accuse	VER:pres	accuser
phrase	NOM	phrase
Au	PRP:det	au
plaisir	NOM	plaisir
moi	PRO:PER	moi
l'	PRO:PER	la|le
.	SENT	.
saisi	VER:pper	saisir
que	PRO:REL	que
autres	ADJ	autre
d'	PRP	de
chambre	NOM	chambre
âme	NOM	âme
miennes	PRO:POS	mien
veux	VER:pres	vouloir
,	PUN	,
bénissantes	ADJ	bénissant
,	PUN	,
se	PRO:PER	se
...	PUN	...
mains	NOM	main
ivresse	NOM	ivresse
pieds	NOM	pied
des	PRP:det	du
où	PRO:REL	où
ce	PRO:DEM	ce
sol	NOM	sol
,	PUN	,
Vous	NAM	vous
il	PRO:PER	il
enfer	NOM	enfer
électrique	ADJ	électrique
pardon	NOM	pardon
les	DET:ART	le
des	PRP:det	du
Non	INT	non
,	PUN	,
un	DET:ART	un
le	DET:ART	le
aux	PRP:det	au
,	PUN	,
je	PRO:PER	je
de	PRP	de
à	PRP	à
âme	NOM	âme
votre	DET:POS	votre
paix	NOM	paix
crime	NOM	crime
.	SENT	.
fut	VER:simp	être
-je	PRO:PER	je
diminuer	VER:infi	diminuer
soudaines	ADJ	soudain
exhalant	VER:ppre	exhaler
pulvérisé	VER:pper	pulvériser
corps	NOM	corps
sacré	ADJ	sacré
...	PUN	...
pas	ADV	pas
pitié	NOM	pitié
poitrine	NOM	poitrine
,	PUN	,
sois	VER:subp	être
,	PUN	,
encore	ADV	encore
il	PRO:PER	il
humiliée	ADJ	humilié
je	PRO:PER	je
.	SENT	.
de	PRP	de
Après	PRP	après
d'	PRP	de
je	PRO:PER	je
moi	PRO:PER	moi
leurs	DET:POS	leur
dans	PRP	dans
m'	PRO:PER	me
,	PUN	,
pureté	NOM	pureté
à	PRP	à
<EOS>	<EOS>	<EOS>
Tous	PRO:IND	tout
parce	KON	parce
,	PUN	,
,	PUN	,
la	DET:ART	le
!	SENT	!
éclatantes	ADJ	éclatant
,	PUN	,
criminel	ADJ	criminel
que	KON	que
un	DET:ART	un
se	PRO:PER	se
tout	ADV	tout
d'	PRP	de
enfer	NOM	enfer
VI	NUM	vi
sa	DET:POS	son
des	PRP:det	du
quelques	PRO:IND	quelque
triste	ADJ	triste
faudra	VER:futu	falloir
ai	VER:pres	avoir
seul	ADJ	seul
ce	PRO:DEM	ce
.	SENT	.
,	PUN	,
maintenant	ADV	maintenant
l'	DET:ART	le
mains	NOM	main
déchire	VER:pres	déchirer
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
Père	NOM	père
au	PRP:det	au
conscience	NOM	conscience
ruissellements	NOM	ruissellement
sur	PRP	sur
Écoutez	VER:pres	écouter
la	PRO:PER	la
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
...	PUN	...
Non	ADV	non
de	PRP	de
ses	DET:POS	son
Non	ADV	non
jamais	ADV	jamais
...	PUN	...
du	PRP:det	du
.	SENT	.
vous	PRO:PER	vous
l'	DET:ART	le
ombre	NOM	ombre
vous	PRO:PER	vous
une	DET:ART	un
épouvante	NOM	épouvante
à	PRP	à
calciné	VER:pper	calciner
péché	NOM	péché
pleins	ADJ	plein
ses	DET:POS	son
âme	NOM	âme
d'	PRP	de
il	PRO:PER	il
s'	PRO:PER	se
des	PRP:det	du
n'	ADV	ne
plus	ADV	plus
--	PUN	--
coup	NOM	coup
,	PUN	,
de	PRP	de
<EOS>	<EOS>	<EOS>
,	PUN	,
crime	NOM	crime
Père	NOM	père
mais	KON	mais
de	PRP	de
avez	VER:pres	avoir
une	DET:ART	un
,	PUN	,
et	KON	et
,	PUN	,
C'	PRO:DEM	ce
de	PRP	de
,	PUN	,
que	KON	que
fassiez	VER:subp	faire
folie	NOM	folie
?	SENT	?
savez	VER:pres	savoir
candeur	NOM	candeur
qu'	PRO:REL	que
,	PUN	,
de	PRP	de
chair	NOM	chair
votre	DET:POS	votre
impureté	NOM	impureté
dans	PRP	dans
yeux	NOM	œil
Mon	DET:POS	mon
-même	ADJ	même
même	ADV	même
,	PUN	,
tortures	NOM	torture
mépris	NOM	mépris
,	PUN	,
vous	PRO:PER	vous
,	PUN	,
,	PUN	,
?	SENT	?
affreux	ADJ	affreux
absoudre	VER:infi	absoudre
ces	PRO:DEM	ce
paix	NOM	paix
lumières	NOM	lumière
Cette	PRO:DEM	ce
cela	PRO:DEM	cela
tandis	KON	tandis
que	PRO:REL	que
retombé	VER:pper	retomber
quelles	PRO:REL	quel
jointes	VER:pper	joindre
vous	PRO:PER	vous
vous	PRO:PER	vous
fait	VER:pres	faire
enfant	NOM	enfant
pouvait	VER:impf	pouvoir
d'	PRP	de
ce	PRO:DEM	ce
repentir	NOM	repentir
Sébastien	NAM	sébastien
pour	PRP	pour
avec	ADV	avec
et	KON	et
,	PUN	,
...	PUN	...
,	PUN	,
Je	PRO:PER	je
ne	ADV	ne
leva	VER:simp	lever
cause	NOM	cause
à	PRP	à
cendre	NOM	cendre
universel	ADJ	universel
.	SENT	.
,	PUN	,
ai	VER:pres	avoir
pas	ADV	pas
«	PUN:cit	«
qui	PRO:REL	qui
vos	DET:POS	votre
avaient	VER:impf	avoir
ange	NOM	ange
--	PUN	--
,	PUN	,
dirait	VER:cond	dire
pardonné	VER:pper	pardonner
une	DET:ART	un
le	DET:ART	le
clartés	NOM	clarté
...	PUN	...
.	SENT	.
Je	PRO:PER	je
qu'	KON	que
tout	PRO:IND	tout
:	PUN	:
,	PUN	,
et	KON	et
les	DET:ART	le
accuse	VER:pres	accuser
,	PUN	,
maintenant	ADV	maintenant
que	KON	que
je	PRO:PER	je
ma	DET:POS	mon
pousse	NOM	pousse
<EOS>	<EOS>	<EOS>
Père	NOM	père
en	PRO:PER	en
rendre	VER:infi	rendre
s'	PRO:PER	se
,	PUN	,
un	DET:ART	un
son	DET:POS	son
Vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
.	SENT	.
,	PUN	,
avoir	VER:infi	avoir
Père	NOM	père
est	VER:pres	être
.	SENT	.
...	PUN	...
ne	ADV	ne
colère	NOM	colère
vous	PRO:PER	vous
vrai	ADJ	vrai
redonner	VER:infi	redonner
témoin	NOM	témoin
Absolvo	NAM	absolvo
...	PUN	...
obéi	VER:pper	obéir
bien	ADV	bien
Une	DET:ART	un
demain	ADV	demain
debout	ADV	debout
genoux	NOM	genou
veux	VER:pres	vouloir
,	PUN	,
indigne	ADJ	indigne
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
Sainte-Table	NAM	sainte-table
péché	NOM	péché
stérilisé	VER:pper	stériliser
<EOS>	<EOS>	<EOS>
veux	VER:pres	vouloir
face	NOM	face
le	DET:ART	le
Kern	NAM	kern
dressa	VER:simp	dresser
iraient	VER:cond	aller
eau	NOM	eau
est	VER:pres	être
faut	VER:pres	falloir
hélas	INT	hélas
.	SENT	.
s'	PRO:PER	se
de	PRP	de
.	SENT	.
s'	PRO:PER	se
te	PRO:PER	te
...	PUN	...
êtes	VER:pres	être
...	PUN	...
<EOS>	<EOS>	<EOS>
force	NOM	force
monstre	NOM	monstre
<EOS>	<EOS>	<EOS>
,	PUN	,
.	SENT	.
,	PUN	,
abolies	VER:pper	abolir
voix	NOM	voix
pieds	NOM	pied
--	PUN	--
m'	PRO:PER	me
l'	DET:ART	le
Père	NOM	père
,	PUN	,
,	PUN	,
,	PUN	,
à	PRP	à
les	DET:ART	le
,	PUN	,
des	PRP:det	du
<EOS>	<EOS>	<EOS>
,	PUN	,
Le	DET:ART	le
...	PUN	...
...	PUN	...
et	KON	et
le	DET:ART	le
<EOS>	<EOS>	<EOS>
de	PRP	de
l'	DET:ART	le
comme	ADV	comme
os	NOM	os
qui	PRO:REL	qui
chétif	ADJ	chétif
,	PUN	,
,	PUN	,
Monsal	NAM	monsal
l'	DET:ART	le
pays	NOM	pays
:	PUN	:
je	PRO:PER	je
,	PUN	,
demande	VER:pres	demander
Il	NAM	il
vous	PRO:PER	vous
suis	VER:pres	suivre|être
veux	VER:pres	vouloir
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
d'	PRP	de
ineffaçable	ADJ	ineffaçable
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
dans	PRP	dans
amoindrir	VER:infi	amoindrir
communiez	VER:pres	communier
La	DET:ART	le
Vous	NAM	vous
votre	DET:POS	votre
ne	ADV	ne
ayez	VER:impe	avoir
<EOS>	<EOS>	<EOS>
cher	ADJ	cher
tout	ADV	tout
,	PUN	,
pas	ADV	pas
enfant	NOM	enfant
caractère	NOM	caractère
,	PUN	,
tous	PRO:IND	tout
ne	ADV	ne
,	PUN	,
la	DET:ART	le
vous	PRO:PER	vous
confessa	VER:simp	confesser
»	PUN:cit	»
!	SENT	!
moi	PRO:PER	moi
,	PUN	,
et	KON	et
de	PRP	de
,	PUN	,
...	PUN	...
membres	NOM	membre
incendiassent	VER:subi	incendier
les	DET:ART	le
...	PUN	...
<EOS>	<EOS>	<EOS>
j'	PRO:PER	je
,	PUN	,
de	PRP	de
,	PUN	,
effacer	VER:infi	effacer
moi	PRO:PER	moi
qui	PRO:REL	qui
mains	NOM	main
<EOS>	<EOS>	<EOS>
supplice	NOM	supplice
embrasements	NOM	embrasement
<EOS>	<EOS>	<EOS>
m'	PRO:PER	me
de	PRP	de
des	PRP:det	du
absolution	NOM	absolution
--	PUN	--
devait	VER:impf	devoir
pitié	NOM	pitié
<EOS>	<EOS>	<EOS>
coupable	ADJ	coupable
!	SENT	!
que	KON	que
ce	PRO:DEM	ce
m'	PRO:PER	me
Eh	INT	eh
racheter	VER:infi	racheter
Je	PRO:PER	je
,	PUN	,
de	PRP	de
,	PUN	,
,	PUN	,
,	PUN	,
son	DET:POS	son
,	PUN	,
ne	ADV	ne
souffrait	VER:impf	souffrir
son	DET:POS	son
...	PUN	...
âme	NOM	âme
me	PRO:PER	me
l'	DET:ART	le
,	PUN	,
,	PUN	,
ai	VER:pres	avoir
et	KON	et
un	DET:ART	un
Père	NAM	père
avec	PRP	avec
.	SENT	.
à	PRP	à
,	PUN	,
je	PRO:PER	je
que	KON	que
cette	PRO:DEM	ce
égaré	VER:pper	égarer
vous	PRO:PER	vous
avoir	VER:infi	avoir
ne	ADV	ne
?	SENT	?
<EOS>	<EOS>	<EOS>
pas	ADV	pas
<EOS>	<EOS>	<EOS>
de	PRP	de
front	NOM	front
a	VER:pres	avoir
je	PRO:PER	je
des	PRP:det	du
ne	ADV	ne
corps	NOM	corps
prières	NOM	prière
la	DET:ART	le
ne	ADV	ne
un	DET:ART	un
confession	NOM	confession
ne	ADV	ne
Après	NAM	après
fervent	ADJ	fervent
il	PRO:PER	il
âme	NOM	âme
,	PUN	,
...	PUN	...
Mineure	NAM	mineure
Je	PRO:PER	je
Dieu	NOM	dieu
,	PUN	,
résigné	ADJ	résigné
plus	ADV	plus
l'	DET:ART	le
,	PUN	,
Sébastien	NAM	sébastien
.	SENT	.
cœur	NOM	cœur
des	PRP:det	du
ce	PRO:DEM	ce
.	SENT	.
...	PUN	...
tristesse	NOM	tristesse
du	PRP:det	du
la	DET:ART	le
vous	PRO:PER	vous
que	KON	que
,	PUN	,
-moi	PRO:PER	moi
par	PRP	par
et	KON	et
sa	DET:POS	son
,	PUN	,
est	VER:pres	être
l'	DET:ART	le
chairs	NOM	chair
je	PRO:PER	je
où	PRO:REL	où
vaincues	VER:pper	vaincre
votre	DET:POS	votre
et	KON	et
<EOS>	<EOS>	<EOS>
se	PRO:PER	se
,	PUN	,
oublié	VER:pper	oublier
la	DET:ART	le
,	PUN	,
cette	PRO:DEM	ce
,	PUN	,
effet	NOM	effet
larmes	NOM	larme
aurait	VER:cond	avoir
<EOS>	<EOS>	<EOS>
,	PUN	,
murmura	VER:simp	murmurer
mon	DET:POS	mon
écria	VER:simp	écrier
poitrine	NOM	poitrine
.	SENT	.
la	PRO:PER	la
paradis	NOM	paradis
si	KON	si
!	SENT	!
est	VER:pres	être
:	PUN	:
,	PUN	,
l'	PRO:PER	la|le
un	DET:ART	un
le	DET:ART	le
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
sera	VER:futu	être
un	DET:ART	un
...	PUN	...
responsabilités	NOM	responsabilité
cette	PRO:DEM	ce
suis	VER:pres	suivre|être
et	KON	et
étendant	VER:ppre	étendre
supplices	NOM	supplice
les	DET:ART	le
Il	PRO:PER	il
expiations	NOM	expiation
,	PUN	,
pourrais	VER:cond	pouvoir
communier	VER:infi	communier
la	DET:ART	le
le	PRO:PER	le
,	PUN	,
Asie	NAM	asie
Et	KON	et
sang	NOM	sang
par	PRP	par
redevint	VER:simp	redevenir
et	KON	et
chair	NOM	chair
?	SENT	?
Je	PRO:PER	je
--	PUN	--
agenouilla	VER:simp	agenouiller
.	SENT	.
l'	DET:ART	le
l'	PRO:PER	la|le
Père	NOM	père
de	PRP	de
où	PRO:REL	où
Dieu	NOM	dieu
Mais	KON	mais
à	PRP	à
profanatrices	ADJ	profanateur
que	KON	que
<EOS>	<EOS>	<EOS>
qui	PRO:REL	qui
et	KON	et
rendre	VER:infi	rendre
entendre	VER:infi	entendre
de	PRP	de
s'	PRO:PER	se
désigné	VER:pper	désigner
Lui	PRO:PER	lui
vous	PRO:PER	vous
fibre	NOM	fibre
comme	KON	comme
longues	ADJ	longue
desséché	VER:pper	dessécher
heure	NOM	heure
que	KON	que
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
mes	DET:POS	mon
je	PRO:PER	je
?	SENT	?
de	PRP	de
de	PRP	de
!	SENT	!
On	PRO:PER	on
répondit	VER:simp	répondre
caressante	ADJ	caressant
croit	VER:pres	croire
--	PUN	--
fer	NOM	fer
arrache	VER:pres	arracher
iraient	VER:cond	aller
jeûnes	NOM	jeûne
,	PUN	,
,	PUN	,
,	PUN	,
brûle	VER:pres	brûler
C'	NAM	c'
ai	VER:pres	avoir
la	DET:ART	le
--	PUN	--
j'	PRO:PER	je
ne	ADV	ne
...	PUN	...
ce	PRO:DEM	ce
de	PRP	de
l'	DET:ART	le
des	PRP:det	du
permis	VER:pper	permettre
-je	PRO:PER	je
tour	NOM	tour
de	PRP	de
puis	ADV	puis
l'	DET:ART	le
,	PUN	,
heure	NOM	heure
Moi	NAM	moi
.	SENT	.
et	KON	et
sûr	ADJ	sûr
...	PUN	...
enfant	NOM	enfant
et	KON	et
,	PUN	,
.	SENT	.
rare	ADJ	rare
,	PUN	,
!	SENT	!
--	PUN	--
lente	ADJ	lent
,	PUN	,
mon	DET:POS	mon
crime	NOM	crime
durcie	VER:pper	durcir
voulu	VER:pper	vouloir
La	DET:ART	le
impression	NOM	impression
perdu	VER:pper	perdre
,	PUN	,
pouvoir	NOM	pouvoir
Sébastien	NAM	sébastien
...	PUN	...
...	PUN	...
sali	VER:pper	salir
son	DET:POS	son
pas	ADV	pas
,	PUN	,
fautes	NOM	faute
route	NOM	route
le	PRO:PER	le
je	PRO:PER	je
m'	PRO:PER	me
vos	DET:POS	votre
ce	PRO:DEM	ce
À	PRP	à
il	PRO:PER	il
malgré	PRP	malgré
acide	NOM	acide
sombre	ADJ	sombre
le	DET:ART	le
sur	PRP	sur
des	PRP:det	du
souillée	VER:pper	souiller
agenouilla	VER:simp	agenouiller
lit	NOM	lit
est	VER:pres	être
et	KON	et
de	PRP	de
était	VER:impf	être
son	DET:POS	son
posa	VER:simp	poser
,	PUN	,
<EOS>	<EOS>	<EOS>
-je	PRO:PER	je
pureté	NOM	pureté
<SEG>
par	PRP	par
les	DET:ART	le
honte	NOM	honte
arbres	NOM	arbre
,	PUN	,
rêve	NOM	rêve
<EOS>	<EOS>	<EOS>
très	ADV	très
les	DET:ART	le
.	SENT	.
de	PRP	de
de	PRP	de
la	DET:ART	le
légère	ADJ	léger
égarées	VER:pper	égarer
et	KON	et
sans	PRP	sans
membres	NOM	membre
,	PUN	,
conscience	NOM	conscience
la	DET:ART	le
s'	PRO:PER	se
sans	PRP	sans
,	PUN	,
roches	NOM	roche
odeurs	NOM	odeur
,	PUN	,
!	SENT	!
ainsi	KON	ainsi
ces	PRO:DEM	ce
douleur	NOM	douleur
route	NOM	route
le	PRO:PER	le
berceau	NOM	berceau
qu'	PRO:REL	que
la	DET:ART	le
non	ADV	non
les	DET:ART	le
de	PRP	de
les	DET:ART	le
qui	PRO:REL	qui
,	PUN	,
peut-être	ADV	peut-être
milieu	NOM	milieu
physique	ADJ	physique
liberté	NOM	liberté
les	DET:ART	le
attention	NOM	attention
prairies	NOM	prairie
voit	VER:pres	voir
...	PUN	...
il	PRO:PER	il
,	PUN	,
eût	VER:subi	avoir
vie	NOM	vie
suppliant	VER:ppre	supplier
accorder	VER:infi	accorder
toujours	ADV	toujours
bras	NOM	bras
les	DET:ART	le
talus	NOM	talus
Sans	PRP	sans
il	PRO:PER	il
furieuses	ADJ	furieux
sommeil	NOM	sommeil
montaient	VER:impf	monter
éclatât	VER:subi	éclater
affreuse	ADJ	affreux
la	DET:ART	le
du	PRP:det	du
s'	PRO:PER	se
et	KON	et
,	PUN	,
crime	NOM	crime
lourdeur	NOM	lourdeur
,	PUN	,
son	DET:POS	son
Eyck	NAM	eyck
traverse	VER:pres	traverser
:	PUN	:
les	PRO:PER	la|le
des	PRP:det	du
qu'	KON	que
Eh	INT	eh
avec	PRP	avec
le	DET:ART	le
l'	PRO:PER	la|le
où	PRO:REL	où
bas	ADV	bas
,	PUN	,
à	PRP	à
aspirait	VER:impf	aspirer
malingre	ADJ	malingre
alors	ADV	alors
Il	NAM	il
les	DET:ART	le
,	PUN	,
passé	VER:pper	passer
pesantes	ADJ	pesant
on	PRO:PER	on
,	PUN	,
il	PRO:PER	il
de	PRP	de
.	SENT	.
de	PRP	de
même	ADJ	même
chambre	NOM	chambre
flaques	NOM	flaque
d'	PRP	de
S'	PRO:PER	se
la	DET:ART	le
les	DET:ART	le
gai	ADJ	gai
il	PRO:PER	il
Sébastien	NAM	sébastien
pierres	NOM	pierre
,	PUN	,
gorges	NOM	gorge
.	SENT	.
cherche	VER:pres	chercher
robes	NOM	robe
sommeil	NOM	sommeil
davantage	ADV	davantage
il	PRO:PER	il
arrêtés	VER:pper	arrêter
vapeur	NOM	vapeur
,	PUN	,
marche	NOM	marche
,	PUN	,
,	PUN	,
le	DET:ART	le
,	PUN	,
avait	VER:impf	avoir
un	DET:ART	un
plantes	NOM	plante
et	KON	et
joie	NOM	joie
elle	PRO:PER	elle
le	PRO:PER	le
suivit	VER:simp	suivre
horreur	NOM	horreur
une	DET:ART	un
moment	NOM	moment
Les	DET:ART	le
et	KON	et
,	PUN	,
angoisses	NOM	angoisse
<EOS>	<EOS>	<EOS>
.	SENT	.
que	KON	que
savoir	VER:infi	savoir
où	PRO:REL	où
à	PRP	à
taille	NOM	taille
ce	PRO:DEM	ce
il	PRO:PER	il
une	DET:ART	un
