-là	ADV	là
?	SENT	?
dans	PRP	dans
autre	ADJ	autre
<EOS>	<EOS>	<EOS>
C'	NOM	c'
confiance	NOM	confiance
je	PRO:PER	je
«	PUN:cit	«
de	PRP	de
convenu	VER:pper	convenir
<EOS>	<EOS>	<EOS>
du	PRP:det	du
trois	NUM	trois
.	SENT	.
ni	KON	ni
!	SENT	!
Figure	VER:pres	figurer
le	DET:ART	le
suite	NOM	suite
appelle	VER:pres	appeler
gentille	ADJ	gentil
mari	NOM	mari
le	DET:ART	le
monde	NOM	monde
mais	KON	mais
marmite	NOM	marmite
c'	PRO:DEM	ce
été	VER:pper	être
solennelle	ADJ	solennel
instances	NOM	instance
sœur	NOM	sœur
triomphe	NOM	triomphe
rayon	NOM	rayon
la	DET:ART	le
violons	NOM	violon
promenés	VER:pper	promener
,	PUN	,
on	PRO:PER	on
!	SENT	!
donnant	VER:ppre	donner
.	SENT	.
au	PRP:det	au
une	DET:ART	un
étais	VER:impf	être
deviné	VER:pper	deviner
les	DET:ART	le
<EOS>	<EOS>	<EOS>
l	VER:pper	l
...	PUN	...
la	DET:ART	le
ménage	NOM	ménage
y	PRO:PER	y
la	DET:ART	le
cortège	NOM	cortège
?	SENT	?
un	DET:ART	un
...	PUN	...
a	VER:pres	avoir
ménage	NOM	ménage
cadeau	NOM	cadeau
toute	PRO:IND	tout
de	PRP	de
«	PUN:cit	«
plains	VER:pres	plaindre
époux	NOM	époux
,	PUN	,
,	PUN	,
au	PRP:det	au
,	PUN	,
Après	NAM	après
pour	PRP	pour
peu	ADV	peu
est	VER:pres	être
ici	ADV	ici
les	DET:ART	le
,	PUN	,
ou	KON	ou
la	DET:ART	le
pas	ADV	pas
plaisants	NOM	plaisant
leurs	DET:POS	leur
entend	VER:pres	entendre
les	DET:ART	le
aux	PRP:det	au
l'	DET:ART	le
aussi	ADV	aussi
n'	ADV	ne
demi-toilette	NOM	demi-toilette
Adieu	NAM	adieu
<EOS>	<EOS>	<EOS>
assure	VER:pres	assurer
sur	PRP	sur
<EOS>	<EOS>	<EOS>
brave	VER:pres	braver
etc	ABR	etc
l'	DET:ART	le
!	SENT	!
les	DET:ART	le
voir	VER:infi	voir
la	DET:ART	le
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
Moi	NAM	moi
c'	PRO:DEM	ce
a	VER:pres	avoir
petite	ADJ	petit
affaire	NOM	affaire
.	SENT	.
,	PUN	,
Les	DET:ART	le
du	PRP:det	du
nettoyaient	VER:impf	nettoyer
«	PUN:cit	«
?	SENT	?
un	DET:ART	un
aux	PRP:det	au
<EOS>	<EOS>	<EOS>
amuser	VER:infi	amuser
ces	PRO:DEM	ce
ici	ADV	ici
,	PUN	,
.	SENT	.
très	ADV	très
ont	VER:pres	avoir
l'	DET:ART	le
on	PRO:PER	on
il	PRO:PER	il
et	KON	et
la	DET:ART	le
,	PUN	,
a	VER:pres	avoir
soupière	NOM	soupier|soupière
porte	VER:pres	porter
.	SENT	.
de	PRP	de
qu'	KON	que
pas	ADV	pas
pain	NOM	pain
<EOS>	<EOS>	<EOS>
chacun	PRO:IND	chacun
je	PRO:PER	je
.	SENT	.
,	PUN	,
en	PRP	en
...	PUN	...
contribuer	VER:infi	contribuer
c'	PRO:DEM	ce
n'	ADV	ne
en	PRP	en
un	NOM	un
<EOS>	<EOS>	<EOS>
raison	NOM	raison
toujours	ADV	toujours
Que	KON	que
parents	NOM	parents
objets	NOM	objet
est	VER:pres	être
quoi	PRO:REL	quoi
.	SENT	.
toujours	ADV	toujours
en	PRO:PER	en
et	KON	et
dernière	ADJ	dernier
mon	DET:POS	mon
manière	NOM	manière
ne	ADV	ne
mais	KON	mais
<SEG>
<EOS>	<EOS>	<EOS>
sourd	ADJ	sourd
Saint-Martin	NAM	saint-martin
,	PUN	,
amusant	VER:ppre	amuser
visé	VER:pper	viser
des	PRP:det	du
je	PRO:PER	je
de	PRP	de
vous	PRO:PER	vous
appelle	VER:pres	appeler
avait	VER:impf	avoir
cœur	NOM	cœur
on	PRO:PER	on
Ces	ADJ	ces
:	PUN	:
cela	PRO:DEM	cela
ou	KON	ou
habillés	VER:pper	habiller
la	DET:ART	le
,	PUN	,
»	PUN:cit	»
,	PUN	,
la	DET:ART	le
.	SENT	.
mais	KON	mais
pût	VER:subi	pouvoir
donc	ADV	donc
tante	NOM	tante
le	DET:ART	le
,	PUN	,
Mais	KON	mais
eu	VER:pper	avoir
comme	KON	comme
pas	ADV	pas
contente	ADJ	content
.	SENT	.
dans	PRP	dans
t'	PRO:PER	te
.	SENT	.
que	KON	que
se	PRO:PER	se
disait	VER:impf	dire
le	DET:ART	le
dit	VER:pres	dire
.	SENT	.
son	DET:POS	son
des	PRP:det	du
;	PUN	;
Ne	ADV	ne
<EOS>	<EOS>	<EOS>
.	SENT	.
maman	NOM	maman
;	PUN	;
nous	PRO:PER	nous
air	NOM	air
ai	VER:pres	avoir
Ils	PRO:PER	il
aussi	ADV	aussi
font	VER:pres	faire
J'	PRO:PER	je
épinards	NOM	épinard
a	VER:pres	avoir
à	PRP	à
<EOS>	<EOS>	<EOS>
douze	NUM	douze
jours	NOM	jour
cher	ADJ	cher
mon	DET:POS	mon
embrasse	VER:pres	embrasser
en	PRO:PER	en
n'	ADV	ne
tout	PRO:IND	tout
tous	PRO:IND	tout
que	KON	que
Je	PRO:PER	je
dans	PRP	dans
tombe	VER:pres	tomber
tir	NOM	tir
et	KON	et
les	DET:ART	le
salle	NOM	salle
«	PUN:cit	«
Vous	PRO:PER	vous
FRANÇOIS	NAM	françois
il	PRO:PER	il
,	PUN	,
nouvelles	ADJ	nouveau
,	PUN	,
<EOS>	<EOS>	<EOS>
aucun	PRO:IND	aucun
une	DET:ART	un
de	PRP	de
Ne	NAM	ne
et	KON	et
<EOS>	<EOS>	<EOS>
.	SENT	.
la	DET:ART	le
qu'	PRO:REL	que
petits	ADJ	petit
--	PUN	--
rêvé	VER:pper	rêver
macarons	NOM	macaron
de	PRP	de
<EOS>	<EOS>	<EOS>
Dites	VER:pres	dire
--	PUN	--
<EOS>	<EOS>	<EOS>
la	DET:ART	le
voulu	VER:pper	vouloir
gardent	VER:pres	garder
,	PUN	,
,	PUN	,
gagné	VER:pper	gagner
faisait	VER:impf	faire
plat	NOM	plat
plat	NOM	plat
cette	PRO:DEM	ce
«	PUN:cit	«
,	PUN	,
fallait	VER:impf	falloir
?	SENT	?
,	PUN	,
en	PRO:PER	en
<EOS>	<EOS>	<EOS>
Ou	KON	ou
,	PUN	,
un	DET:ART	un
bien	ADV	bien
,	PUN	,
y	PRO:PER	y
.	SENT	.
qui	PRO:REL	qui
Bonjour	NOM	bonjour
fait	VER:pres	faire
ne	ADV	ne
airs	NOM	air
avoir	VER:infi	avoir
l'	DET:ART	le
à	PRP	à
,	PUN	,
...	PUN	...
notre	DET:POS	notre
,	PUN	,
de	PRP	de
parlant	VER:ppre	parler
entend	VER:pres	entendre
que	KON	que
mal	ADV	mal
à	PRP	à
moi	PRO:PER	moi
la	DET:ART	le
est	VER:pres	être
beau	ADJ	beau
Je	PRO:PER	je
bergers	NOM	berger
feuille	NOM	feuille
prescrivit	VER:simp	prescrire
ne	ADV	ne
voyez	VER:pres	voir
la	DET:ART	le
ça	PRO:DEM	cela
un	DET:ART	un
!	SENT	!
mon	DET:POS	mon
,	PUN	,
<EOS>	<EOS>	<EOS>
par	PRP	par
Ma	VER:pres	ma
<EOS>	<EOS>	<EOS>
quand	KON	quand
qui	PRO:REL	qui
.	SENT	.
y	PRO:PER	y
<EOS>	<EOS>	<EOS>
donc	ADV	donc
et	KON	et
on	PRO:PER	on
,	PUN	,
fort	ADJ	fort
lance	VER:pres	lancer
<EOS>	<EOS>	<EOS>
t'	PRO:PER	te
Je	PRO:PER	je
X	NUM	x
,	PUN	,
si	KON	si
Le	DET:ART	le
hâte	NOM	hâte
«	PUN:cit	«
coup	NOM	coup
pour	PRP	pour
inquiéter	VER:infi	inquiéter
eu	VER:pper	avoir
demain	ADV	demain
tourmentez	VER:pres	tourmenter
saviez	VER:impf	savoir
chère	NOM	chère
C'	PRO:DEM	ce
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
pavé	NOM	pavé
Il	PRO:PER	il
fait	VER:pres	faire
situation	NOM	situation
grande	ADJ	grand
Eh	INT	eh
Enfin	ADV	enfin
,	PUN	,
faisait	VER:impf	faire
c'	PRO:DEM	ce
!	SENT	!
.	SENT	.
du	PRP:det	du
ce	PRO:DEM	ce
d'	PRP	de
qu'	KON	que
donc	ADV	donc
et	KON	et
;	PUN	;
la	DET:ART	le
vous	PRO:PER	vous
aller	VER:infi	aller
retournerons	VER:futu	retourner
<EOS>	<EOS>	<EOS>
aiguille	NOM	aiguille
dans	PRP	dans
suis	VER:pres	suivre|être
chère	ADJ	cher
des	PRP:det	du
va	VER:pres	aller
oreilles	NOM	oreille
trop	ADV	trop
.	SENT	.
,	PUN	,
ni	KON	ni
ce	PRO:DEM	ce
son	DET:POS	son
trouva	VER:simp	trouver
suis	VER:pres	suivre|être
bal	NOM	bal
de	PRP	de
d'	PRP	de
»	PUN:cit	»
,	PUN	,
passant	VER:ppre	passer
tout	PRO:IND	tout
bien	ADV	bien
partout	ADV	partout
!	SENT	!
mon	DET:POS	mon
lignes	NOM	ligne
.	SENT	.
de	PRP	de
.	SENT	.
--	PUN	--
,	PUN	,
...	PUN	...
épinards	NOM	épinard
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
On	PRO:PER	on
<EOS>	<EOS>	<EOS>
plus	ADV	plus
mon	DET:POS	mon
<EOS>	<EOS>	<EOS>
m'	PRO:PER	me
macarons	NOM	macaron
donc	ADV	donc
Tout	NAM	tout
serai	VER:futu	être
assisté	VER:pper	assister
Pas	ADV	pas
temps	NOM	temps
qui	PRO:REL	qui
gentil	ADJ	gentil
entouré	VER:pper	entourer
il	PRO:PER	il
ses	DET:POS	son
donc	ADV	donc
au	PRP:det	au
très	ADV	très
pas	ADV	pas
vulgaires	ADJ	vulgaire
scènes	NOM	scène
les	DET:ART	le
des	PRP:det	du
!	SENT	!
par	PRP	par
par	PRP	par
exprès	ADV	exprès
embrasser	VER:infi	embrasser
.	SENT	.
assure	VER:pres	assurer
des	PRP:det	du
très	ADV	très
<EOS>	<EOS>	<EOS>
--	PUN	--
place	NOM	place
--	PUN	--
ai	VER:pres	avoir
.	SENT	.
rappelaient	VER:impf	rappeler
Jeannette	NAM	jeannette
.	SENT	.
,	PUN	,
,	PUN	,
«	PUN:cit	«
on	PRO:PER	on
je	PRO:PER	je
sais	VER:pres	savoir
petite	ADJ	petit
Ils	PRO:PER	il
pas	ADV	pas
est	VER:pres	être
,	PUN	,
rend	VER:pres	rendre
<EOS>	<EOS>	<EOS>
croire	VER:infi	croire
quelques	PRO:IND	quelque
pas	ADV	pas
chère	ADJ	cher
on	PRO:PER	on
la	DET:ART	le
je	PRO:PER	je
pas	ADV	pas
interrompu	VER:pper	interrompre
presque	ADV	presque
plaisir	NOM	plaisir
je	PRO:PER	je
ces	PRO:DEM	ce
à	PRP	à
en	PRO:PER	en
parce	KON	parce
estomac	NOM	estomac
croyez	VER:pres	croire
;	PUN	;
?	SENT	?
vous	PRO:PER	vous
moi	PRO:PER	moi
sauts	NOM	saut
deux	NUM	deux
la	DET:ART	le
rustique	ADJ	rustique
plume	NOM	plume
.	SENT	.
de	PRP	de
les	DET:ART	le
qu'	KON	que
est	VER:pres	être
air	NOM	air
<EOS>	<EOS>	<EOS>
sang	NOM	sang
l'	PRO:PER	la|le
de	PRP	de
venait	VER:impf	venir
lettre	NOM	lettre
,	PUN	,
Surtout	ADV	surtout
nous	PRO:PER	nous
été	VER:pper	être
<EOS>	<EOS>	<EOS>
nuée	NOM	nuée
aussi	ADV	aussi
,	PUN	,
va	VER:pres	aller
Vous	PRO:PER	vous
musique	NOM	musique
,	PUN	,
»	PUN:cit	»
trouvée	VER:pper	trouver
et	KON	et
à	PRP	à
renverse	NOM	renverse
n'	ADV	ne
Paris	NAM	paris
«	PUN:cit	«
tout	ADV	tout
c'	PRO:DEM	ce
monde	NOM	monde
Adieu	INT	adieu
Tu	PRO:PER	tu
folies	NOM	folie
gauche	ADJ	gauche
perdre	VER:infi	perdre
l'	DET:ART	le
les	DET:ART	le
,	PUN	,
!	SENT	!
<EOS>	<EOS>	<EOS>
en	PRO:PER	en
individu	NOM	individu
m'	PRO:PER	me
de	PRP	de
tout	PRO:IND	tout
?	SENT	?
François	NAM	françois
fut	VER:simp	être
chère	ADJ	cher
vie	NOM	vie
!	SENT	!
ai	VER:pres	avoir
un	DET:ART	un
<EOS>	<EOS>	<EOS>
,	PUN	,
visite	NOM	visite
lettre	NOM	lettre
toi	PRO:PER	toi
pirouettes	NOM	pirouette
par	PRP	par
faire	VER:infi	faire
que	KON	que
suis	VER:pres	suivre|être
,	PUN	,
n'	ADV	ne
puisque	KON	puisque
relire	VER:infi	relire
ce	PRO:DEM	ce
faire	VER:infi	faire
puis	ADV	puis
mange	VER:pres	manger
aller	VER:infi	aller
monde	NOM	monde
j'	PRO:PER	je
de	PRP	de
médecin	NOM	médecin
n'	ADV	ne
tuer	VER:infi	tuer
-ce	PRO:DEM	ce
gravité	NOM	gravité
au	PRP:det	au
dit	VER:pres	dire
J'	PRO:PER	je
les	DET:ART	le
,	PUN	,
Ta	ADJ	ta
.	SENT	.
«	PUN:cit	«
ces	PRO:DEM	ce
jeune	ADJ	jeune
je	PRO:PER	je
avait	VER:impf	avoir
grand	ADJ	grand
jour	NOM	jour
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
à	PRP	à
qui	PRO:REL	qui
,	PUN	,
mêlée	VER:pper	mêler
une	DET:ART	un
me	PRO:PER	me
pour	PRP	pour
yeux	NOM	œil
Ma	VER:pres	ma
portons	VER:pres	porter
partout	ADV	partout
reçue	VER:pper	recevoir
<EOS>	<EOS>	<EOS>
demain	ADV	demain
--	PUN	--
est	VER:pres	être
de	PRP	de
--	PUN	--
repos	NOM	repos
<EOS>	<EOS>	<EOS>
que	PRO:REL	que
joli	ADJ	joli
<EOS>	<EOS>	<EOS>
nuit	NOM	nuit
vous	PRO:PER	vous
bonshommes	NOM	bonshommes
«	PUN:cit	«
Votre	DET:POS	votre
lui	PRO:PER	lui
de	PRP	de
huit	NUM	huit
Robinet	NAM	robinet
!	SENT	!
planches	NOM	planche
--	PUN	--
:	PUN	:
DE	NAM	de
tôt	ADV	tôt
âne	NOM	âne
Quant	PRP	quant
regardaient	VER:impf	regarder
heure	NOM	heure
tombé	VER:pper	tomber
l'	DET:ART	le
,	PUN	,
recommanda	VER:simp	recommander
la	DET:ART	le
,	PUN	,
à	PRP	à
j'	PRO:PER	je
pour	PRP	pour
,	PUN	,
<EOS>	<EOS>	<EOS>
finirez	VER:futu	finir
projectiles	NOM	projectile
<EOS>	<EOS>	<EOS>
écolier	NOM	écolier
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
à	PRP	à
ça	PRO:DEM	cela
qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
ils	PRO:PER	il
<EOS>	<EOS>	<EOS>
tourner	VER:infi	tourner
rats	NOM	rat
ce	PRO:DEM	ce
jouant	VER:ppre	jouer
devant	PRP	devant
les	DET:ART	le
parloir	NOM	parloir
et	KON	et
refuser	VER:infi	refuser
à	PRP	à
.	SENT	.
à	PRP	à
Mais	KON	mais
choisir	VER:infi	choisir
<EOS>	<EOS>	<EOS>
tout	PRO:IND	tout
fendre	VER:infi	fendre
,	PUN	,
?	SENT	?
il	PRO:PER	il
qu'	ADV	qu'
mon	DET:POS	mon
,	PUN	,
Attendez	VER:pres	attendre
sous	PRP	sous
«	PUN:cit	«
Dites	VER:pres	dire
content	ADJ	content
,	PUN	,
bergères	NOM	berger|bergère
la	DET:ART	le
jusqu'	PRP	jusque
tout	NOM	tout
soir	NOM	soir
chevaux	NOM	cheval
<EOS>	<EOS>	<EOS>
par	PRP	par
incomplète	ADJ	incomplet
tout	ADV	tout
moi	PRO:PER	moi
et	KON	et
<EOS>	<EOS>	<EOS>
tard	ADV	tard
que	PRO:REL	que
de	PRP	de
à	PRP	à
,	PUN	,
sœur	NOM	sœur
mamselle	NOM	mamselle
VERNEUIL	NAM	verneuil
,	PUN	,
ce	PRO:DEM	ce
ai	VER:pres	avoir
fait	VER:pres	faire
maman	NOM	maman
journée	NOM	journée
.	SENT	.
se	PRO:PER	se
leur	DET:POS	leur
que	KON	que
--	PUN	--
on	PRO:PER	on
à	PRP	à
il	PRO:PER	il
gestes	NOM	geste
seulement	ADV	seulement
sera	VER:futu	être
,	PUN	,
parloir	NOM	parloir
Toute	VER:pres	toute
de	PRP	de
prétexte	NOM	prétexte
je	PRO:PER	je
Robinet	NAM	robinet
à	PRP	à
ce	PRO:DEM	ce
,	PUN	,
avait	VER:impf	avoir
des	PRP:det	du
animé	VER:pper	animer
mère	NOM	mère
mouvement	NOM	mouvement
état	NOM	état
ça	PRO:DEM	cela
fait	VER:pres	faire
allons	VER:pres	aller
différent	ADJ	différent
château	NOM	château
pour	PRP	pour
vieille	ADJ	vieux
qui	PRO:REL	qui
,	PUN	,
On	PRO:PER	on
mère	ADJ	mère
la	DET:ART	le
,	PUN	,
plaisir	NOM	plaisir
prit	VER:simp	prendre
l'	DET:ART	le
,	PUN	,
--	PUN	--
sa	DET:POS	son
je	PRO:PER	je
j'	PRO:PER	je
«	PUN:cit	«
manqué	VER:pper	manquer
lorsqu'	KON	lorsque
<EOS>	<EOS>	<EOS>
petits	ADJ	petit
offrait	VER:impf	offrir
avez	VER:pres	avoir
sans	PRP	sans
Robinet	NOM	robinet
«	PUN:cit	«
aie	VER:subp	avoir
et	KON	et
mamselle	NOM	mamselle
joli	ADJ	joli
,	PUN	,
ton	DET:POS	ton
...	PUN	...
trop	ADV	trop
malheureuse	ADJ	malheureux
<EOS>	<EOS>	<EOS>
de	PRP	de
le	PRO:PER	le
des	PRP:det	du
toujours	ADV	toujours
<EOS>	<EOS>	<EOS>
bien	ADV	bien
!	SENT	!
.	SENT	.
,	PUN	,
,	PUN	,
.	SENT	.
l'	DET:ART	le
maman	NOM	maman
<EOS>	<EOS>	<EOS>
partir	VER:infi	partir
s'	PRO:PER	se
de	PRP	de
,	PUN	,
parce	KON	parce
et	KON	et
voir	VER:infi	voir
en	PRP	en
à	PRP	à
,	PUN	,
plus	ADV	plus
--	PUN	--
va	VER:pres	aller
manquait	VER:impf	manquer
ne	ADV	ne
,	PUN	,
des	PRP:det	du
le	DET:ART	le
le	DET:ART	le
qui	PRO:REL	qui
«	PUN:cit	«
Tout	ADV	tout
MARIE-AIMÉE	NAM	marie-aimée
a	VER:pres	avoir
ce	PRO:DEM	ce
du	PRP:det	du
ce	PRO:DEM	ce
.	SENT	.
si	KON	si
me	PRO:PER	me
si	ADV	si
.	SENT	.
rouge	ADJ	rouge
criant	VER:ppre	crier
pâtisserie	NOM	pâtisserie
nuit	NOM	nuit
<EOS>	<EOS>	<EOS>
chemin	NOM	chemin
pensez	VER:pres	penser
un	DET:ART	un
aucune	PRO:IND	aucun
avons	VER:pres	avoir
courage	NOM	courage
pas	ADV	pas
,	PUN	,
même	ADV	même
comme	KON	comme
vous	PRO:PER	vous
et	KON	et
cependant	ADV	cependant
tête	NOM	tête
Ma	DET:POS	mon
alors	ADV	alors
sa	DET:POS	son
Il	PRO:PER	il
;	PUN	;
tourmentez	VER:pres	tourmenter
arrête	VER:pres	arrêter
une	DET:ART	un
viens	VER:pres	venir
pays	NOM	pays
pas	ADV	pas
Le	DET:ART	le
le	DET:ART	le
une	DET:ART	un
j'	PRO:PER	je
de	PRP	de
Mais	NAM	mais
on	PRO:PER	on
passer	VER:infi	passer
<EOS>	<EOS>	<EOS>
tête	NOM	tête
,	PUN	,
<EOS>	<EOS>	<EOS>
mange	VER:pres	manger
même	ADJ	même
frères	NOM	frère
garde	VER:pres	garder
Une	NOM	un
«	PUN:cit	«
!	SENT	!
symptôme	NOM	symptôme
premier	NUM	premier
<EOS>	<EOS>	<EOS>
;	PUN	;
,	PUN	,
VERNEUIL	NAM	verneuil
<EOS>	<EOS>	<EOS>
était	VER:impf	être
du	PRP:det	du
!	SENT	!
tue-tête	ADV	tue-tête
«	PUN:cit	«
Il	NAM	il
lui	PRO:PER	lui
Adieu	NAM	adieu
,	PUN	,
médecin	NOM	médecin
que	KON	que
«	PUN:cit	«
n'	ADV	ne
dit	VER:pres	dire
nous	PRO:PER	nous
mort	VER:pper	mourir
dit	VER:pres	dire
surtout	ADV	surtout
DE	NAM	de
enfants	NOM	enfant
trouver	VER:infi	trouver
Des	NAM	des
dernier	ADJ	dernier
afin	KON	afin
;	PUN	;
...	PUN	...
nous	PRO:PER	nous
brioche	NOM	brioche
quel	PRO:REL	quel
est	VER:pres	être
l'	PRO:PER	la|le
.	SENT	.
sur	PRP	sur
jeune	ADJ	jeune
»	PUN:cit	»
...	PUN	...
chéri	NOM	chéri
.	SENT	.
feuille	NOM	feuille
le	DET:ART	le
ai	VER:pres	avoir
dissipe	VER:pres	dissiper
arrangera	VER:futu	arranger
hommes	NOM	homme
tout	PRO:IND	tout
<EOS>	<EOS>	<EOS>
,	PUN	,
FRANÇOIS	NAM	françois
un	DET:ART	un
.	SENT	.
vous	PRO:PER	vous
en	PRP	en
<EOS>	<EOS>	<EOS>
a	VER:pres	avoir
enfant	NOM	enfant
,	PUN	,
peu	ADV	peu
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
de	PRP	de
plus	ADV	plus
.	SENT	.
jouant	VER:ppre	jouer
serait	VER:cond	être
bouteille	NOM	bouteille
.	SENT	.
ses	DET:POS	son
même	ADV	même
!	SENT	!
veille	NOM	veille
de	PRP	de
jours	NOM	jour
écrire	VER:infi	écrire
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
fort	ADV	fort
ne	ADV	ne
était	VER:impf	être
peut	VER:pres	pouvoir
que	KON	que
se	PRO:PER	se
surtout	ADV	surtout
charivari	NOM	charivari
deux	NUM	deux
de	PRP	de
bonshommes	NOM	bonshommes
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
la	DET:ART	le
,	PUN	,
il	PRO:PER	il
voisin	NOM	voisin
.	SENT	.
appelle	VER:pres	appeler
bleu	ADJ	bleu
fêlée	ADJ	fêlé
maison	NOM	maison
beaucoup	ADV	beaucoup
.	SENT	.
aime	VER:pres	aimer
qui	PRO:REL	qui
bois	NOM	bois
l'	DET:ART	le
pense	VER:pres	penser
?	SENT	?
,	PUN	,
porté	VER:pper	porter
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
est	VER:pres	être
,	PUN	,
milieu	NOM	milieu
de	PRP	de
dans	PRP	dans
Que	KON	que
.	SENT	.
y	PRO:PER	y
mal	ADV	mal
dernière	ADJ	dernier
--	PUN	--
bouge	VER:pres	bouger
,	PUN	,
«	PUN:cit	«
en	PRO:PER	en
quand	KON	quand
affreux	ADJ	affreux
jouent	VER:pres	jouer
la	DET:ART	le
.	SENT	.
<EOS>	<EOS>	<EOS>
te	PRO:PER	te
Sur	PRP	sur
pourrais	VER:cond	pouvoir
--	PUN	--
,	PUN	,
ce	PRO:DEM	ce
entendu	VER:pper	entendre
.	SENT	.
pas	ADV	pas
Je	PRO:PER	je
-moi	PRO:PER	moi
mais	KON	mais
,	PUN	,
qui	PRO:REL	qui
non	ADV	non
nous	PRO:PER	nous
y	PRO:PER	y
airs	NOM	air
l'	PRO:PER	la|le
laides	ADJ	laid
,	PUN	,
balle	NOM	balle
ma	DET:POS	mon
«	PUN:cit	«
la	DET:ART	le
<EOS>	<EOS>	<EOS>
.	SENT	.
.	SENT	.
que	PRO:REL	que
infirmerie	NOM	infirmerie
fer	NOM	fer
broncher	VER:infi	broncher
étourdi	NOM	étourdi
des	PRP:det	du
aussi	ADV	aussi
l'	DET:ART	le
en	PRP	en
<EOS>	<EOS>	<EOS>
beau	ADJ	beau
d'	PRP	de
de	PRP	de
.	SENT	.
vous	PRO:PER	vous
«	PUN:cit	«
!	SENT	!
,	PUN	,
macarons	NOM	macaron
n'	ADV	ne
bonne	ADJ	bon
fait	VER:pres	faire
orchestre	NOM	orchestre
une	DET:ART	un
le	DET:ART	le
frapper	VER:infi	frapper
il	PRO:PER	il
chaud	ADJ	chaud
,	PUN	,
la	DET:ART	le
Florian	NAM	florian
?	SENT	?
Ah	INT	ah
mieux	ADV	mieux
,	PUN	,
qui	PRO:REL	qui
tout	ADV	tout
je	PRO:PER	je
?	SENT	?
musiciens	NOM	musicien
Feuille	NOM	feuille
bonheur	NOM	bonheur
.	SENT	.
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
!	SENT	!
<EOS>	<EOS>	<EOS>
lancer	NOM	lancer
qui	PRO:REL	qui
est	VER:pres	être
la	DET:ART	le
que	KON	que
au	PRP:det	au
chantent	VER:pres	chanter
de	PRP	de
<EOS>	<EOS>	<EOS>
là	ADV	là
vous	PRO:PER	vous
infirmier	NOM	infirmier
vous	PRO:PER	vous
C'	PRO:DEM	ce
le	DET:ART	le
ce	PRO:DEM	ce
au	PRP:det	au
assez	ADV	assez
paysanne	ADJ	paysan
quoique	KON	quoique
On	PRO:PER	on
fête	NOM	fête
?	SENT	?
,	PUN	,
.	SENT	.
un	DET:ART	un
la	DET:ART	le
vu	VER:pper	voir
maman	NOM	maman
,	PUN	,
chacun	PRO:IND	chacun
.	SENT	.
alarmant	ADJ	alarmant
<EOS>	<EOS>	<EOS>
sur	PRP	sur
jaune	NOM	jaune
Adieu	NAM	adieu
est	VER:pres	être
et	KON	et
ai	VER:pres	avoir
ni	KON	ni
n'	ADV	ne
pas	ADV	pas
de	PRP	de
j'	PRO:PER	je
Quoi	PRO	quoi
il	PRO:PER	il
ne	ADV	ne
Qui	PRO:REL	qui
<EOS>	<EOS>	<EOS>
Jeannette	NAM	jeannette
;	PUN	;
feuille	NOM	feuille
juste	ADJ	juste
prendre	VER:infi	prendre
ma	DET:POS	mon
qu'	KON	que
<SEG>
<EOS>	<EOS>	<EOS>
oui	INT	oui
--	PUN	--
peu	ADV	peu
lui	PRO:PER	lui
,	PUN	,
<EOS>	<EOS>	<EOS>
est	VER:pres	être
ben	ADV	ben
de	PRP	de
À	PRP	à
très	ADV	très
<EOS>	<EOS>	<EOS>
-ce	PRO:DEM	ce
les	DET:ART	le
là	ADV	là
âne	NOM	âne
.	SENT	.
Robinet	NAM	robinet
pas	ADV	pas
sait	VER:pres	savoir
haie	NOM	haie
fit	VER:simp	faire
»	PUN:cit	»
La	DET:ART	le
comprît	VER:subi	comprendre
Robinet	NAM	robinet
passage	NOM	passage
Robinet	NAM	robinet
l'	DET:ART	le
qu'	KON	que
perron	NOM	perron
ma	DET:POS	mon
son	DET:POS	son
dire	VER:infi	dire
;	PUN	;
.	SENT	.
arrivent	VER:pres	arriver
s'	PRO:PER	se
ça	PRO:DEM	cela
Champagne	NAM	champagne
;	PUN	;
les	DET:ART	le
,	PUN	,
de	PRP	de
fut	VER:simp	être
nature	NOM	nature
des	PRP:det	du
de	PRP	de
ou	KON	ou
On	PRO:PER	on
probable	ADJ	probable
n'	ADV	ne
jardinier	ADJ	jardinier
déclarer	VER:infi	déclarer
,	PUN	,
valu	VER:pper	valoir
il	PRO:PER	il
Eh	INT	eh
semaines	NOM	semaine
<EOS>	<EOS>	<EOS>
,	PUN	,
qui	PRO:REL	qui
attendant	ADJ	attendant
moi	PRO:PER	moi
sur	PRP	sur
affreux	ADJ	affreux
au	PRP:det	au
Ah	INT	ah
nous	PRO:PER	nous
Eh	INT	eh
et	KON	et
j'	PRO:PER	je
,	PUN	,
<EOS>	<EOS>	<EOS>
mieux	ADV	mieux
