sangloter	VER:infi	sangloter
des	PRP:det	du
râlant	VER:ppre	râler
<EOS>	<EOS>	<EOS>
,	PUN	,
rien	ADV	rien
avait	VER:impf	avoir
,	PUN	,
dans	PRP	dans
il	PRO:PER	il
la	DET:ART	le
prit	VER:simp	prendre
recommença	VER:simp	recommencer
<EOS>	<EOS>	<EOS>
encore	ADV	encore
Salon	NAM	salon
la	DET:ART	le
ça	PRO:DEM	cela
fallait	VER:impf	falloir
s'	PRO:PER	se
sa	DET:POS	son
un	DET:ART	un
un	DET:ART	un
mer	NOM	mer
vapeur	NOM	vapeur
,	PUN	,
,	PUN	,
,	PUN	,
craquer	VER:infi	craquer
aurait	VER:cond	avoir
mort	NOM	mort
être	VER:infi	être
ardente	ADJ	ardent
ce	PRO:DEM	ce
le	DET:ART	le
le	PRO:PER	le
passaient	VER:impf	passer
avait	VER:impf	avoir
dans	PRP	dans
lui	PRO:PER	lui
tandis	KON	tandis
sous	PRP	sous
composition	NOM	composition
n'	ADV	ne
,	PUN	,
tard	ADV	tard
Claude	NAM	claude
moindre	ADJ	moindre
un	DET:ART	un
et	KON	et
sentait	VER:impf	sentir
;	PUN	;
haut	ADJ	haut
quartier	NOM	quartier
pas	ADV	pas
activité	NOM	activité
marinier	NOM	marinier
l'	DET:ART	le
De	PRP	de
,	PUN	,
les	DET:ART	le
péniches	NOM	péniche
eau	NOM	eau
le	DET:ART	le
de	PRP	de
,	PUN	,
froid	ADJ	froid
comme	KON	comme
Mais	KON	mais
,	PUN	,
Enfin	ADV	enfin
d'	PRP	de
;	PUN	;
plus	ADV	plus
bêtes	NOM	bête
son	DET:POS	son
il	PRO:PER	il
nouveau	ADJ	nouveau
dans	PRP	dans
éclata	VER:simp	éclater
bateau	NOM	bateau
,	PUN	,
journées	NOM	journée
.	SENT	.
des	PRP:det	du
comme	KON	comme
au	PRP:det	au
terre	NOM	terre
élan	NOM	élan
une	DET:ART	un
un	DET:ART	un
il	PRO:PER	il
,	PUN	,
.	SENT	.
ciel	NOM	ciel
,	PUN	,
flambe	VER:pres	flamber
en	PRP	en
à	PRP	à
se	PRO:PER	se
manœuvrait	VER:impf	manœuvrer
était	VER:impf	être
au	PRP:det	au
il	PRO:PER	il
sans	PRP	sans
il	PRO:PER	il
plus	ADV	plus
Le	DET:ART	le
baisa	VER:simp	baiser
défaillantes	ADJ	défaillant
Et	KON	et
Salon	NOM	salon
bord	NOM	bord
peintre	NOM	peintre
pêcheurs	NOM	pêcheur
la	DET:ART	le
choses	NOM	chose
Il	PRO:PER	il
:	PUN	:
,	PUN	,
longtemps	ADV	longtemps
,	PUN	,
de	PRP	de
tous	PRO:IND	tout
seul	ADJ	seul
il	PRO:PER	il
un	DET:ART	un
,	PUN	,
il	PRO:PER	il
fut	VER:simp	être
la	DET:ART	le
monde	NOM	monde
qu'	KON	que
existait	VER:impf	exister
,	PUN	,
là	ADV	là
tache	NOM	tache
Déjà	ADV	déjà
brûlé	VER:pper	brûler
déchiré	VER:pper	déchirer
,	PUN	,
grande	ADJ	grand
;	PUN	;
perdu	VER:pper	perdre
,	PUN	,
Sophie	NAM	sophie
de	PRP	de
compagnon	NOM	compagnon
,	PUN	,
à	PRP	à
,	PUN	,
<EOS>	<EOS>	<EOS>
venaient	VER:impf	venir
,	PUN	,
tracé	NOM	tracé
l'	DET:ART	le
sous	PRP	sous
pavés	NOM	pavé
ivre	ADJ	ivre
de	PRP	de
la	DET:ART	le
,	PUN	,
plus	ADV	plus
morceaux	NOM	morceau
laissant	VER:ppre	laisser
continuelle	ADJ	continuel
sentait	VER:impf	sentir
de	PRP	de
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
,	PUN	,
une	DET:ART	un
tombereaux	NOM	tombereau
enthousiaste	NOM	enthousiaste
l'	PRO:PER	la|le
paisible	ADJ	paisible
un	DET:ART	un
d'	PRP	de
donna	VER:simp	donner
l'	DET:ART	le
.	SENT	.
continuelles	ADJ	continuel
avec	PRP	avec
il	PRO:PER	il
fonds	NOM	fond|fonds
bouchée	NOM	bouchée
-mêmes	ADJ	même
qui	PRO:REL	qui
lointain	ADJ	lointain
un	DET:ART	un
sa	DET:POS	son
de	PRP	de
du	PRP:det	du
chaos	NOM	chaos
dîner	NOM	dîner
<EOS>	<EOS>	<EOS>
tours	NOM	tour
dorées	ADJ	doré
sur	PRP	sur
,	PUN	,
de	PRP	de
une	DET:ART	un
milieu	NOM	milieu
,	PUN	,
mettre	VER:infi	mettre
mépris	NOM	mépris
de	PRP	de
il	PRO:PER	il
d'	PRP	de
couvrit	VER:simp	couvrir
à	PRP	à
,	PUN	,
retombé	VER:pper	retomber
,	PUN	,
en	PRO:PER	en
où	PRO:REL	où
pourtant	ADV	pourtant
,	PUN	,
se	PRO:PER	se
tout	ADV	tout
aller	VER:infi	aller
un	DET:ART	un
<EOS>	<EOS>	<EOS>
le	DET:ART	le
chef-d'œuvre	NOM	chef-d'œuvre
ce	PRO:DEM	ce
courant	NOM	courant
d'	PRP	de
montagnes	NOM	montagne
enfants	NOM	enfant
il	PRO:PER	il
d'	PRP	de
crouler	VER:infi	crouler
de	PRP	de
un	DET:ART	un
,	PUN	,
.	SENT	.
atelier	NOM	atelier
Mahoudeau	NAM	mahoudeau
Il	PRO:PER	il
le	DET:ART	le
,	PUN	,
ce	PRO:DEM	ce
malheur	NOM	malheur
halait	VER:impf	haler
aussi	ADV	aussi
en	PRP	en
en	PRP	en
près	ADV	près
,	PUN	,
des	PRP:det	du
ces	PRO:DEM	ce
berge	NOM	berge
approche	NOM	approche
,	PUN	,
la	DET:ART	le
toujours	ADV	toujours
la	DET:ART	le
immobile	ADJ	immobile
des	PRP:det	du
,	PUN	,
fut	VER:simp	être
,	PUN	,
des	PRP:det	du
Claude	NAM	claude
Mais	KON	mais
,	PUN	,
arrivait	VER:impf	arriver
,	PUN	,
l'	DET:ART	le
de	PRP	de
il	PRO:PER	il
n'	ADV	ne
s'	PRO:PER	se
le	DET:ART	le
misérable	ADJ	misérable
;	PUN	;
son	DET:POS	son
bateau	NOM	bateau
soleil	NOM	soleil
le	DET:ART	le
à	PRP	à
surveillant	NOM	surveillant
mal	ADV	mal
pu	VER:pper	pouvoir
vapeur	NOM	vapeur
une	NUM	un
chaque	PRO:IND	chaque
ainsi	KON	ainsi
endormait	VER:impf	endormir
plein	ADJ	plein
terminer	VER:infi	terminer
mettre	VER:infi	mettre
entre	PRP	entre
granit	NOM	granit
des	PRP:det	du
ne	ADV	ne
à	PRP	à
les	PRO:PER	la|le
espérait	VER:impf	espérer
que	KON	que
son	DET:POS	son
le	DET:ART	le
heureux	ADJ	heureux
lui	PRO:PER	lui
travail	NOM	travail
<EOS>	<EOS>	<EOS>
;	PUN	;
de	PRP	de
,	PUN	,
n'	ADV	ne
descendaient	VER:impf	descendre
les	DET:ART	le
avait	VER:impf	avoir
félicitations	NOM	félicitation
,	PUN	,
s'	PRO:PER	se
une	DET:ART	un
quinze	NUM	quinze
ce	PRO:DEM	ce
épaule	NOM	épaule
continuelle	ADJ	continuel
tirait	VER:impf	tirer
appliqué	VER:pper	appliquer
deux	NUM	deux
pendant	PRP	pendant
foudroyé	VER:pper	foudroyer
toiles	NOM	toile
la	DET:ART	le
Les	DET:ART	le
il	PRO:PER	il
séances	NOM	séance
une	DET:ART	un
de	PRP	de
.	SENT	.
bataille	NOM	bataille
<SEG>
.	SENT	.
cette	PRO:DEM	ce
des	PRP:det	du
avait	VER:impf	avoir
rallumer	VER:infi	rallumer
sa	DET:POS	son
composition	NOM	composition
roche	NOM	roche
il	PRO:PER	il
qui	PRO:REL	qui
...	PUN	...
nudité	NOM	nudité
idée	NOM	idée
réjouissait	VER:impf	réjouir
et	KON	et
au-delà	ADV	au-delà
ne	ADV	ne
l'	DET:ART	le
étrange	ADJ	étrange
poêle	NOM	poêle
sur	PRP	sur
barque	NOM	barque
soleil	NOM	soleil
soigné	VER:pper	soigner
que	KON	que
;	PUN	;
?	SENT	?
nu	NOM	nu
se	PRO:PER	se
»	PUN:cit	»
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
à	PRP	à
introduisant	VER:ppre	introduire
.	SENT	.
œuvre	NOM	œuvre
aurait	VER:cond	avoir
.	SENT	.
,	PUN	,
pas	ADV	pas
front	NOM	front
Et	KON	et
regain	NOM	regain
,	PUN	,
,	PUN	,
au	PRP:det	au
lui	PRO:PER	lui
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
on	PRO:PER	on
symbolisme	NOM	symbolisme
.	SENT	.
tenant	VER:ppre	tenir
ses	DET:POS	son
jours	NOM	jour
,	PUN	,
une	DET:ART	un
,	PUN	,
une	DET:ART	un
logique	NOM	logique
ce	PRO:DEM	ce
-même	ADJ	même
<EOS>	<EOS>	<EOS>
avait	VER:impf	avoir
«	PUN:cit	«
éclatante	ADJ	éclatant
il	PRO:PER	il
directement	ADV	directement
rayonnait	VER:impf	rayonner
<EOS>	<EOS>	<EOS>
,	PUN	,
!	SENT	!
toute	PRO:IND	tout
installa	VER:simp	installer
peintre	NOM	peintre
,	PUN	,
,	PUN	,
cherchait	VER:impf	chercher
,	PUN	,
avenir	NOM	avenir
un	DET:ART	un
,	PUN	,
Paris	NAM	paris
port	NOM	port
triomphe	NOM	triomphe
cependant	ADV	cependant
par	PRP	par
,	PUN	,
il	PRO:PER	il
?	SENT	?
,	PUN	,
dans	PRP	dans
cette	PRO:DEM	ce
lorsqu'	KON	lorsque
,	PUN	,
souffrait	VER:impf	souffrir
<EOS>	<EOS>	<EOS>
longues	ADJ	longue
non	INT	non
phrase	NOM	phrase
.	SENT	.
des	PRP:det	du
rêve	NOM	rêve
Sandoz	NAM	sandoz
du	PRP:det	du
tableau	NOM	tableau
revint	VER:simp	revenir
ses	DET:POS	son
d'	PRP	de
autrefois	ADV	autrefois
Claude	NAM	claude
Saint-Nicolas	VER:simp	saint-nicolas
encore	ADV	encore
sous	PRP	sous
conduite	VER:pper	conduire
il	PRO:PER	il
avoir	VER:infi	avoir
nu	NOM	nu
la	DET:ART	le
autres	ADJ	autre
il	PRO:PER	il
bain	NOM	bain
trois	NUM	trois
explications	NOM	explication
qui	PRO:REL	qui
Malgré	PRP	malgré
,	PUN	,
,	PUN	,
mettait	VER:impf	mettre
Cette	PRO:DEM	ce
tranquillement	ADV	tranquillement
la	DET:ART	le
<EOS>	<EOS>	<EOS>
qu'	KON	que
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
de	PRP	de
des	PRP:det	du
damné	VER:pper	damner
,	PUN	,
autre	ADJ	autre
violentes	ADJ	violent
,	PUN	,
son	DET:POS	son
par	PRP	par
le	DET:ART	le
même	ADJ	même
se	PRO:PER	se
amont	NOM	amont
,	PUN	,
qu'	PRO:REL	que
autant	ADV	autant
avec	PRP	avec
indigné	VER:pper	indigner
étonna	VER:simp	étonner
sort	NOM	sort
,	PUN	,
,	PUN	,
un	DET:ART	un
,	PUN	,
naïvement	ADV	naïvement
habitude	NOM	habitude
des	PRP:det	du
la	DET:ART	le
,	PUN	,
de	PRP	de
certain	PRO:IND	certain
ventres	NOM	ventre
la	DET:ART	le
de	PRP	de
de	PRP	de
de	PRP	de
,	PUN	,
devait	VER:impf	devoir
<EOS>	<EOS>	<EOS>
mauvaises	ADJ	mauvais
la	DET:ART	le
,	PUN	,
,	PUN	,
soulever	VER:infi	soulever
Celui	PRO:DEM	celui
son	DET:POS	son
,	PUN	,
dans	PRP	dans
la	DET:ART	le
Et	KON	et
Son	NAM	son
ramena	VER:simp	ramener
balai	NOM	balai
lui	PRO:PER	lui
de	PRP	de
et	KON	et
que	KON	que
grande	ADJ	grand
»	PUN:cit	»
toile	NOM	toile
pas	ADV	pas
vraie	ADJ	vrai
disait	VER:impf	dire
de	PRP	de
une	DET:ART	un
le	PRO:PER	le
-ci	ADV	-ci
œuvre	NOM	œuvre
Au	PRP:det	au
nue	VER:pres	nuer
,	PUN	,
yeux	NOM	œil
l'	DET:ART	le
avait	VER:impf	avoir
répondit	VER:simp	répondre
par	PRP	par
si	ADV	si
et	KON	et
plus	ADV	plus
à	PRP	à
Est	NOM	est
fond	NOM	fond
la	DET:ART	le
de	PRP	de
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
certitude	NOM	certitude
aller	VER:infi	aller
et	KON	et
d'	PRP	de
.	SENT	.
outragée	ADJ	outragé
resplendissante	ADJ	resplendissant
était	VER:impf	être
jalousie	NOM	jalousie
secret	ADJ	secret
vois	VER:pres	voir
idée	NOM	idée
,	PUN	,
par	PRP	par
.	SENT	.
pu	VER:pper	pouvoir
qui	PRO:REL	qui
courut	VER:simp	courir
s'	PRO:PER	se
œuvre	NOM	œuvre
,	PUN	,
!	SENT	!
-ci	ADV	-ci
enfant	NOM	enfant
gauche	ADJ	gauche
doutes	NOM	doute
,	PUN	,
,	PUN	,
soufflet	NOM	soufflet
sorties	VER:pper	sortir
ma	DET:POS	mon
un	DET:ART	un
<EOS>	<EOS>	<EOS>
de	PRP	de
en	PRO:PER	en
de	PRP	de
les	DET:ART	le
peinte	VER:pper	peindre
-elles	PRO:PER	elle
éternelle	ADJ	éternel
nature	NOM	nature
suivants	ADJ	suivant
Seulement	NAM	seulement
librement	ADV	librement
<EOS>	<EOS>	<EOS>
berge	NOM	berge
<EOS>	<EOS>	<EOS>
à	PRP	à
simplement	ADV	simplement
peintre	NOM	peintre
se	PRO:PER	se
du	PRP:det	du
lui	PRO:PER	lui
bien	ADV	bien
des	PRP:det	du
une	DET:ART	un
,	PUN	,
il	PRO:PER	il
vue	NOM	vue
suffisait	VER:impf	suffire
monter	VER:infi	monter
,	PUN	,
être	VER:infi	être
d'	PRP	de
restait	VER:impf	rester
vraisemblable	ADJ	vraisemblable
le	PRO:PER	le
fallait	VER:impf	falloir
barre	NOM	barre
raison	NOM	raison
avec	PRP	avec
,	PUN	,
n'	ADV	ne
sensible	ADJ	sensible
pouvait-il	VER:impf	pouvait-il
n'	ADV	ne
murmura	VER:simp	murmurer
douloureux	ADJ	douloureux
comme	ADV	comme
et	KON	et
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
ne	ADV	ne
bientôt	ADV	bientôt
un	DET:ART	un
tenace	ADJ	tenace
montrant	VER:ppre	montrer
me	PRO:PER	me
trouvaille	NOM	trouvaille
épaule	NOM	épaule
la	DET:ART	le
à	PRP	à
,	PUN	,
déflorer	VER:infi	déflorer
une	DET:ART	un
entrer	VER:infi	entrer
démesurées	ADJ	démesuré
Saints-Pères	NAM	saints-pères
<EOS>	<EOS>	<EOS>
vois	VER:pres	voir
la	DET:ART	le
une	NUM	un
un	DET:ART	un
,	PUN	,
tant	ADV	tant
l'	DET:ART	le
.	SENT	.
qui	PRO:REL	qui
ailleurs	ADV	ailleurs
,	PUN	,
<EOS>	<EOS>	<EOS>
ça	PRO:DEM	cela
s'	PRO:PER	se
Un	DET:ART	un
de	PRP	de
.	SENT	.
du	PRP:det	du
,	PUN	,
,	PUN	,
troisième	NUM	troisième
qu'	KON	que
un	DET:ART	un
,	PUN	,
dans	PRP	dans
restait	VER:impf	rester
prendre	VER:infi	prendre
fois	NOM	fois
<EOS>	<EOS>	<EOS>
,	PUN	,
femmes	NOM	femme
matin	NOM	matin
se	PRO:PER	se
se	PRO:PER	se
te	PRO:PER	te
fatal	ADJ	fatal
eut	VER:simp	avoir
<EOS>	<EOS>	<EOS>
,	PUN	,
toile	NOM	toile
de	PRP	de
la	DET:ART	le
barque	NOM	barque
Il	NAM	il
apercevant	VER:ppre	apercevoir
Seulement	ADV	seulement
font	VER:pres	faire
que	KON	que
au	PRP:det	au
tricher	VER:infi	tricher
,	PUN	,
il	PRO:PER	il
.	SENT	.
Saint-Nicolas	NAM	saint-nicolas
d'	PRP	de
C'	PRO:DEM	ce
,	PUN	,
,	PUN	,
en	PRP	en
connaissait	VER:impf	connaître
<EOS>	<EOS>	<EOS>
vagues	ADJ	vague
.	SENT	.
que	PRO:REL	que
Ce	PRO:DEM	ce
de	PRP	de
Ce	PRO:DEM	ce
,	PUN	,
même	ADV	même
pas	ADV	pas
la	DET:ART	le
il	PRO:PER	il
des	PRP:det	du
avec	PRP	avec
il	PRO:PER	il
Moi	NAM	moi
nue	NOM	nue
en	PRP	en
;	PUN	;
,	PUN	,
pour	PRP	pour
on	PRO:PER	on
<EOS>	<EOS>	<EOS>
par	PRP	par
,	PUN	,
Sandoz	NAM	sandoz
,	PUN	,
moins	ADV	moins
Mais	KON	mais
toujours	ADV	toujours
revint	VER:simp	revenir
une	DET:ART	un
Cité	NAM	cité
sur	PRP	sur
-tu	PRO:PER	tu
lancer	NOM	lancer
beau	ADJ	beau
ça	PRO:DEM	cela
là-bas	ADV	là-bas
anéantir	VER:infi	anéantir
imaginations	NOM	imagination
romantisme	NOM	romantisme
,	PUN	,
,	PUN	,
nécessité	NOM	nécessité
de	PRP	de
les	DET:ART	le
<EOS>	<EOS>	<EOS>
maintenant	ADV	maintenant
s'	PRO:PER	se
Comment	ADV	comment
,	PUN	,
poussé	VER:pper	pousser
criant	VER:ppre	crier
fond	NOM	fond
,	PUN	,
besoin	NOM	besoin
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
au	PRP:det	au
<EOS>	<EOS>	<EOS>
public	NOM	public
donne	VER:pres	donner
une	DET:ART	un
modèle	NOM	modèle
Que	KON	que
dimensions	NOM	dimension
costume	NOM	costume
il	PRO:PER	il
assise	VER:pper	asseoir
droite	NOM	droit|droite
couteau	NOM	couteau
pareilles	ADJ	pareil
froid	ADJ	froid
,	PUN	,
ai	VER:pres	avoir
sa	DET:POS	son
est	VER:pres	être
d'	PRP	de
pas	ADV	pas
d'	PRP	de
,	PUN	,
la	DET:ART	le
pas	ADV	pas
-ce	PRO:DEM	ce
,	PUN	,
que	KON	que
marinier	NOM	marinier
sa	DET:POS	son
cause	NOM	cause
,	PUN	,
qu'	KON	que
,	PUN	,
ulcéré	VER:pper	ulcérer
lui	PRO:PER	lui
les	DET:ART	le
de	PRP	de
passion	NOM	passion
,	PUN	,
-ce	PRO:DEM	ce
il	PRO:PER	il
année	NOM	année
elle	PRO:PER	elle
»	PUN:cit	»
réalités	NOM	réalité
la	DET:ART	le
...	PUN	...
génie	NOM	génie
voulait	VER:impf	vouloir
pont	NOM	pont
finissait	VER:impf	finir
<EOS>	<EOS>	<EOS>
concessions	NOM	concession
pudeur	NOM	pudeur
au	PRP:det	au
passa	VER:simp	passer
elle	PRO:PER	elle
d'	PRP	de
à	PRP	à
le	DET:ART	le
arraché	NOM	arraché
.	SENT	.
tu	PRO:PER	tu
ivre	ADJ	ivre
était	VER:impf	être
étoiles	NOM	étoile
du	PRP:det	du
sont	VER:pres	être
bien	ADV	bien
composition	NOM	composition
<EOS>	<EOS>	<EOS>
,	PUN	,
et	KON	et
tout	ADV	tout
que	PRO:REL	que
qui	PRO:REL	qui
qu'	PRO:REL	que
faite	VER:pper	faire
le	DET:ART	le
fiche	NOM	fiche
femme	NOM	femme
:	PUN	:
enthousiasme	NOM	enthousiasme
n'	ADV	ne
<EOS>	<EOS>	<EOS>
à	PRP	à
même	ADJ	même
coup	NOM	coup
ferait-il	VER:cond	ferait-il
de	PRP	de
d'	PRP	de
?	SENT	?
asseoir	VER:infi	asseoir
cette	PRO:DEM	ce
rage	NOM	rage
oh	INT	oh
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
et	KON	et
sur	PRP	sur
présente	ADJ	présent
,	PUN	,
...	PUN	...
y	PRO:PER	y
de	PRP	de
ramant	VER:ppre	ramer
fois	NOM	fois
si	ADV	si
roulant	VER:ppre	rouler
deux	NUM	deux
reparla	VER:simp	reparler
même	ADV	même
crois	VER:pres	croire
et	KON	et
guère	ADV	guère
elles	PRO:PER	elle
<EOS>	<EOS>	<EOS>
peu	ADV	peu
!	SENT	!
très	ADV	très
qui	PRO:REL	qui
n'	ADV	ne
beauté	NOM	beauté
brûla	VER:simp	brûler
hein	INT	hein
peur	NOM	peur
nudité	NOM	nudité
quelle	PRO:REL	quel
il	PRO:PER	il
de	PRP	de
plus	ADV	plus
cuisses	NOM	cuisse
motif	NOM	motif
empêcha	VER:simp	empêcher
cette	PRO:DEM	ce
se	PRO:PER	se
-là	ADV	là
qui	PRO:REL	qui
Tu	PRO:PER	tu
.	SENT	.
.	SENT	.
Mais	KON	mais
de	PRP	de
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
la	DET:ART	le
cloîtrait	VER:impf	cloîtrer
verve	NOM	verve
d'	PRP	de
jury	NOM	jury
bien	ADJ	bien
petit	ADJ	petit
pour	PRP	pour
femmes	NOM	femme
école	NOM	école
.	SENT	.
autre	ADJ	autre
<EOS>	<EOS>	<EOS>
Sandoz	NAM	sandoz
,	PUN	,
de	PRP	de
de	PRP	de
gaietés	NOM	gaieté
,	PUN	,
proue	NOM	proue
le	DET:ART	le
alors	ADV	alors
la	PRO:PER	la
mêlée	VER:pper	mêler
netteté	NOM	netteté
virginité	NOM	virginité
,	PUN	,
baignent	VER:pres	baigner
<EOS>	<EOS>	<EOS>
ses	DET:POS	son
me	PRO:PER	me
selon	PRP	selon
!	SENT	!
,	PUN	,
travaillait	VER:impf	travailler
moyenne	ADJ	moyen
ne	ADV	ne
retombait	VER:impf	retomber
toiles	NOM	toile
est	VER:pres	être
,	PUN	,
femme	NOM	femme
l'	PRO:PER	la|le
Claude	NAM	claude
pas	ADV	pas
mais	KON	mais
de	PRP	de
,	PUN	,
Il	PRO:PER	il
port	NOM	port
bien	ADV	bien
peindre	VER:infi	peindre
avouer	VER:infi	avouer
encore	ADV	encore
Celle	PRO:DEM	celui
car	KON	car
?	SENT	?
j'	PRO:PER	je
la	DET:ART	le
sa	DET:POS	son
,	PUN	,
de	PRP	de
son	DET:POS	son
était	VER:impf	être
rire	NOM	rire
en	PRP	en
morte	VER:pper	mourir
<EOS>	<EOS>	<EOS>
,	PUN	,
nouveau	ADJ	nouveau
l'	DET:ART	le
!	SENT	!
la	DET:ART	le
s'	PRO:PER	se
<EOS>	<EOS>	<EOS>
sacrée	VER:pper	sacrer
cette	PRO:DEM	ce
qu'	KON	que
minces	ADJ	mince
si	KON	si
,	PUN	,
l'	DET:ART	le
milieu	NOM	milieu
jambes	NOM	jambe
une	DET:ART	un
flambée	NOM	flambée
était	VER:impf	être
ville	NOM	ville
.	SENT	.
couleur	NOM	couleur
si	KON	si
rouvert	VER:pper	rouvrir
,	PUN	,
Le	DET:ART	le
Il	PRO:PER	il
de	PRP	de
perdu	VER:pper	perdre
,	PUN	,
occupaient	VER:impf	occuper
ces	PRO:DEM	ce
l'	DET:ART	le
.	SENT	.
le	DET:ART	le
que	KON	que
entêtait	VER:impf	entêter
étrange	ADJ	étrange
donnait	VER:impf	donner
autre	ADJ	autre
de	PRP	de
<EOS>	<EOS>	<EOS>
pleurant	VER:ppre	pleurer
cela	PRO:DEM	cela
.	SENT	.
laisser	VER:infi	laisser
de	PRP	de
trembla	VER:simp	trembler
fût	VER:subi	être
,	PUN	,
milieu	NOM	milieu
et	KON	et
un	DET:ART	un
Eh	NOM	eh
cette	PRO:DEM	ce
heurtait	VER:impf	heurter
;	PUN	;
claire	ADJ	clair
un	DET:ART	un
tuer	VER:infi	tuer
qui	PRO:REL	qui
enfin	ADV	enfin
propre	ADJ	propre
avances	NOM	avance
il	PRO:PER	il
très	ADV	très
le	DET:ART	le
Les	DET:ART	le
s'	PRO:PER	se
laissait	VER:impf	laisser
ça	PRO:DEM	cela
une	DET:ART	un
,	PUN	,
d'	PRP	de
<EOS>	<EOS>	<EOS>
admirable	ADJ	admirable
eau	NOM	eau
rejeter	VER:infi	rejeter
devant	PRP	devant
tourment	NOM	tourment
de	PRP	de
de	PRP	de
,	PUN	,
,	PUN	,
qu'	PRO:REL	que
la	DET:ART	le
Cité	NAM	cité
reçu	VER:pper	recevoir
qu'	KON	que
devant	PRP	devant
plaidant	ADJ	plaidant
sans	PRP	sans
,	PUN	,
qu'	PRO:REL	que
vit	VER:pres	vivre
de	PRP	de
piquait	VER:impf	piquer
de	PRP	de
d'	PRP	de
pour	PRP	pour
le	DET:ART	le
ça	PRO:DEM	cela
maintenant	ADV	maintenant
bout	NOM	bout
travaillait	VER:impf	travailler
imposait	VER:impf	imposer
<EOS>	<EOS>	<EOS>
le	DET:ART	le
une	DET:ART	un
la	DET:ART	le
,	PUN	,
porte	NOM	porte
la	DET:ART	le
Cité	NAM	cité
,	PUN	,
.	SENT	.
de	PRP	de
amour	NOM	amour
lui	PRO:PER	lui
J'	PRO:PER	je
dans	PRP	dans
le	DET:ART	le
vieil	ADJ	vieux
par	PRP	par
autres	ADJ	autre
Seulement	ADV	seulement
lui	PRO:PER	lui
?	SENT	?
,	PUN	,
,	PUN	,
un	DET:ART	un
,	PUN	,
faites	VER:pres	faire
elle	PRO:PER	elle
,	PUN	,
nue	VER:pres	nuer
les	DET:ART	le
le	DET:ART	le
ce	PRO:DEM	ce
son	DET:POS	son
natation	NOM	natation
demi	ADJ	demi
se	PRO:PER	se
--	PUN	--
le	PRO:PER	le
abattement	NOM	abattement
avec	PRP	avec
,	PUN	,
dans	PRP	dans
une	DET:ART	un
l'	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
Seine	NAM	seine
indestructible	ADJ	indestructible
<EOS>	<EOS>	<EOS>
à	PRP	à
ne	ADV	ne
premier	NUM	premier
Il	PRO:PER	il
,	PUN	,
!	SENT	!
D'	PRP	de
l'	PRO:PER	la|le
était	VER:impf	être
pendant	PRP	pendant
choque	VER:pres	choquer
trouvé	VER:pper	trouver
toute	PRO:IND	tout
,	PUN	,
lambeaux	NOM	lambeau
beaux	ADJ	beau
sur	PRP	sur
rien	ADV	rien
la	PRO:PER	la
.	SENT	.
:	PUN	:
,	PUN	,
rue	NOM	rue
des	PRP:det	du
fixe	ADJ	fixe
de	PRP	de
là	ADV	là
peinture	NOM	peinture
fut	VER:simp	être
!	SENT	!
la	DET:ART	le
fermait	VER:impf	fermer
Lui	PRO:PER	lui
,	PUN	,
,	PUN	,
conscience	NOM	conscience
chair	NOM	chair
de	PRP	de
?	SENT	?
besognes	NOM	besogne
sujets	NOM	sujet
Pourquoi	ADV	pourquoi
esquisse	NOM	esquisse
vie	NOM	vie
bord	NOM	bord
femme	NOM	femme
de	PRP	de
et	KON	et
de	PRP	de
une	DET:ART	un
des	PRP:det	du
sorte	NOM	sorte
au	PRP:det	au
douceur	NOM	douceur
œuvre	NOM	œuvre
bonne	ADJ	bon
jusque	PRP	jusque
se	PRO:PER	se
.	SENT	.
,	PUN	,
comme	KON	comme
demeura	VER:simp	demeurer
Une	DET:ART	un
Claude	NAM	claude
parlé	VER:pper	parler
tomba	VER:simp	tomber
était	VER:impf	être
;	PUN	;
des	PRP:det	du
élargi	VER:pper	élargir
faisait	VER:impf	faire
<EOS>	<EOS>	<EOS>
«	PUN:cit	«
moderne	ADJ	moderne
,	PUN	,
ne	ADV	ne
arracha	VER:simp	arracher
y	PRO:PER	y
grande	ADJ	grand
un	DET:ART	un
à	PRP	à
un	DET:ART	un
un	DET:ART	un
,	PUN	,
,	PUN	,
dire	NOM	dire
nature	NOM	nature
vieux	ADJ	vieux
.	SENT	.
il	PRO:PER	il
coutume	NOM	coutume
Paris	NAM	paris
sujet	NOM	sujet
espoir	NOM	espoir
.	SENT	.
à	PRP	à
poings	NOM	poing
écrasait	VER:impf	écraser
la	DET:ART	le
il	PRO:PER	il
,	PUN	,
les	DET:ART	le
pour	PRP	pour
Tiens	NAM	tiens
,	PUN	,
<EOS>	<EOS>	<EOS>
l'	DET:ART	le
crises	NOM	crise
aisé	ADJ	aisé
la	DET:ART	le
On	PRO:PER	on
de	PRP	de
n'	ADV	ne
