exutoires	NOM	exutoire
ou	KON	ou
mouvement	NOM	mouvement
un	DET:ART	un
ai	VER:pres	avoir
,	PUN	,
,	PUN	,
un	DET:ART	un
...	PUN	...
au	PRP:det	au
dans	PRP	dans
du	PRP:det	du
honteux	ADJ	honteux
fuyait	VER:impf	fuir
leur	DET:POS	leur
,	PUN	,
À	PRP	à
blême	ADJ	blême
,	PUN	,
de	PRP	de
sans	PRP	sans
imagination	NOM	imagination
poète	NOM	poète
de	PRP	de
un	DET:ART	un
bien	ADV	bien
,	PUN	,
?	SENT	?
plus	ADV	plus
effrayantes	ADJ	effrayant
qui	PRO:REL	qui
ailleurs	ADV	ailleurs
oscillèrent	VER:simp	osciller
à	PRP	à
Le	DET:ART	le
,	PUN	,
marchands	NOM	marchand
...	PUN	...
plus	ADV	plus
lança	VER:simp	lancer
aussi	ADV	aussi
le	DET:ART	le
commis	VER:pper	commettre
de	PRP	de
à	PRP	à
bave	NOM	bave
la	DET:ART	le
ne	ADV	ne
épaisses	ADJ	épais
il	PRO:PER	il
!	SENT	!
dans	PRP	dans
retirait	VER:impf	retirer
est	VER:pres	être
<EOS>	<EOS>	<EOS>
d'	PRP	de
d'	PRP	de
des	PRP:det	du
...	PUN	...
à	PRP	à
a	VER:pres	avoir
,	PUN	,
mêlaient	VER:impf	mêler
leur	DET:POS	leur
lourdement	ADV	lourdement
,	PUN	,
éclats	NOM	éclat
pieds	NOM	pied
Au	PRP:det	au
il	PRO:PER	il
un	DET:ART	un
rigide	ADJ	rigide
!	SENT	!
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
merveilleux	ADJ	merveilleux
des	PRP:det	du
il	PRO:PER	il
en	PRO:PER	en
ce	PRO:DEM	ce
déclivité	NOM	déclivité
prunelles	NOM	prunelle
alluma	VER:simp	allumer
<EOS>	<EOS>	<EOS>
on	PRO:PER	on
des	PRP:det	du
...	PUN	...
<EOS>	<EOS>	<EOS>
débris	NOM	débris
curieuses	NOM	curieux
carcan	NOM	carcan
occupées	VER:pper	occuper
De	VER:simp	de
des	PRP:det	du
il	PRO:PER	il
rien	ADV	rien
premières	NOM	premier|première
jeu	NOM	jeu
d'	PRP	de
.	SENT	.
leur	PRO:PER	lui
plus	ADV	plus
moins	ADV	moins
...	PUN	...
non	ADV	non
,	PUN	,
ça	PRO:DEM	cela
les	DET:ART	le
féroce	ADJ	féroce
le	DET:ART	le
péripéties	NOM	péripétie
Instinctivement	NAM	instinctivement
il	PRO:PER	il
...	PUN	...
Anglais	NAM	anglais
tu	PRO:PER	tu
...	PUN	...
de	PRP	de
chez	PRP	chez
il	PRO:PER	il
vis	VER:pres	vivre
des	PRP:det	du
.	SENT	.
neuf	ADJ	neuf
,	PUN	,
terreur	NOM	terreur
parmi	PRP	parmi
le	DET:ART	le
du	PRP:det	du
du	PRP:det	du
dix	NUM	dix
s'	PRO:PER	se
sais	VER:pres	savoir
sa	DET:POS	son
...	PUN	...
pas	ADV	pas
répondit	VER:simp	répondre
des	PRP:det	du
aux	PRP:det	au
Il	PRO:PER	il
pour	KON	pour
pas	ADV	pas
vols	NOM	vol
travers	NOM	travers
crois	VER:pres	croire
Quels	PRO:REL	quel
!	SENT	!
les	DET:ART	le
parle	VER:pres	parler
,	PUN	,
simultanément	ADV	simultanément
...	PUN	...
ils	PRO:PER	il
déjà	ADV	déjà
et	KON	et
leur	PRO:PER	lui
...	PUN	...
êtres	NOM	être|êtres
de	PRP	de
,	PUN	,
peu	ADV	peu
,	PUN	,
dans	PRP	dans
sortit	VER:simp	sortir
Dame	INT	dame
expliqua	VER:simp	expliquer
la	DET:ART	le
son	DET:POS	son
,	PUN	,
,	PUN	,
deux	NUM	deux
d'	PRP	de
les	PRO:PER	la|le
un	DET:ART	un
spectacle	NOM	spectacle
est	VER:pres	être
?	SENT	?
,	PUN	,
J'	PRO:PER	je
qu'	PRO:REL	que
qu'	KON	que
la	DET:ART	le
de	PRP	de
Comme	KON	comme
,	PUN	,
exquis	ADJ	exquis
attentif	ADJ	attentif
!	SENT	!
très	ADV	très
c'	PRO:DEM	ce
supplice	NOM	supplice
!	SENT	!
pauvres	NOM	pauvre
soir	NOM	soir
posées	VER:pper	poser
toutes	PRO:IND	tout
,	PUN	,
...	PUN	...
rétractant	VER:ppre	rétracter
oscillation	NOM	oscillation
Ils	PRO:PER	il
et	KON	et
choses	NOM	chose
gens	NOM	gens
fermées	VER:pper	fermer
,	PUN	,
--	PUN	--
tordues	VER:pper	tordre
pierre	NOM	pierre
mains	NOM	main
mur	NOM	mur
,	PUN	,
de	PRP	de
ces	PRO:DEM	ce
...	PUN	...
Et	KON	et
,	PUN	,
,	PUN	,
vois	VER:pres	voir
un	NOM	un
Ce	NOM	ce
Tu	NAM	tu
...	PUN	...
...	PUN	...
...	PUN	...
gluantes	ADJ	gluant
une	DET:ART	un
,	PUN	,
mimiques	NOM	mimique
ont	VER:pres	avoir
peine	NOM	peine
,	PUN	,
,	PUN	,
prunelles	NOM	prunelle
la	DET:ART	le
!	SENT	!
chinoise	ADJ	chinois
plus	ADV	plus
Nous	PRO:PER	nous
n'	ADV	ne
même	ADJ	même
lentement	ADV	lentement
cloisons	NOM	cloison
pas	ADV	pas
grand	ADJ	grand
<EOS>	<EOS>	<EOS>
eût	VER:subi	avoir
voir	VER:infi	voir
viande	NOM	viande
mais	KON	mais
suppliciés	VER:pper	supplicier
et	KON	et
col	NOM	col
cages	NOM	cage
ne	ADV	ne
carcan	NOM	carcan
,	PUN	,
il	PRO:PER	il
me	PRO:PER	me
grues	NOM	grue
Ils	PRO:PER	il
c'	PRO:DEM	ce
gracieusement	ADV	gracieusement
de	PRP	de
<EOS>	<EOS>	<EOS>
ombrelle	NOM	ombrelle
ne	ADV	ne
la	DET:ART	le
à	PRP	à
ne	ADV	ne
ni	KON	ni
<EOS>	<EOS>	<EOS>
suivaient	VER:impf	suivre
sur	PRP	sur
.	SENT	.
vif	NOM	vif
des	PRP:det	du
déteste	VER:pres	détester
affamement	NOM	affamement
et	KON	et
de	PRP	de
regard	NOM	regard
aux	PRP:det	au
d'	PRP	de
port	NOM	port
,	PUN	,
surtout	ADV	surtout
<EOS>	<EOS>	<EOS>
de	PRP	de
autres	ADJ	autre
vingt	NUM	vingt
prince	NOM	prince
décharnée	ADJ	décharné
atteindre	VER:infi	atteindre
,	PUN	,
<EOS>	<EOS>	<EOS>
y	PRO:PER	y
bouches	NOM	bouche
les	DET:ART	le
...	PUN	...
vas	VER:pres	aller
d'	PRP	de
peuvent	VER:pres	pouvoir
les	DET:ART	le
sur	PRP	sur
cage	NOM	cage
gorge	NOM	gorge
reposer	VER:infi	reposer
dit	VER:pper	dire
bouches	NOM	bouche
morceau	NOM	morceau
.	SENT	.
fit	VER:simp	faire
poèmes	NOM	poème
de	PRP	de
...	PUN	...
.	SENT	.
d'	PRP	de
tour	NOM	tour
,	PUN	,
drôle	ADJ	drôle
viande	NOM	viande
...	PUN	...
ricanement	NOM	ricanement
par	PRP	par
geste	NOM	geste
indignée	VER:pper	indigner
douleur	NOM	douleur
se	PRO:PER	se
de	PRP	de
qui	PRO:REL	qui
de	PRP	de
avec	PRP	avec
,	PUN	,
Tantale	NAM	tantale
<EOS>	<EOS>	<EOS>
aux	PRP:det	au
,	PUN	,
des	PRP:det	du
tombant	VER:ppre	tomber
horrible	ADJ	horrible
,	PUN	,
grimace	NOM	grimace
les	DET:ART	le
sur	PRP	sur
plus	ADV	plus
délicieuses	ADJ	délicieux
avait	VER:impf	avoir
,	PUN	,
sorte	NOM	sorte
était	VER:impf	être
,	PUN	,
avançait	VER:impf	avancer
froid	ADJ	froid
...	PUN	...
corps	NOM	corps
séparées	VER:pper	séparer
plus	ADV	plus
beau	ADJ	beau
Je	PRO:PER	je
chez	PRP	chez
amené	VER:pper	amener
ne	ADV	ne
vite	ADV	vite
inclinée	VER:pper	incliner
leur	DET:POS	leur
sais	VER:pres	savoir
Clara	NAM	clara
...	PUN	...
dix	NUM	dix
tout	ADV	tout
Mais	VER:impf	mais
sérieusement	ADV	sérieusement
Elle	VER:subi	elle
dieux	NOM	dieu
happer	VER:infi	happer
tête	NOM	tête
impuissance	NOM	impuissance
la	DET:ART	le
les	DET:ART	le
...	PUN	...
Elle	NAM	elle
gaie	ADJ	gai
cri	NOM	cri
Oui	VER:pper	oui
peuple	NOM	peuple
menus	ADJ	menu
dix	NUM	dix
...	PUN	...
répétaient	VER:impf	répéter
<EOS>	<EOS>	<EOS>
,	PUN	,
menu	ADJ	menu
préféré	NOM	préféré
se	PRO:PER	se
visage	NOM	visage
tortures	NOM	torture
...	PUN	...
jolis	ADJ	joli
simultanément	ADV	simultanément
rouges	ADJ	rouge
de	PRP	de
de	PRP	de
Ah	INT	ah
avait	VER:impf	avoir
des	PRP:det	du
crimes	NOM	crime
même	ADJ	même
barreaux	NOM	barreau
Puis	NOM	puis
surtout	ADV	surtout
un	DET:ART	un
De	VER:simp	de
<EOS>	<EOS>	<EOS>
,	PUN	,
drôle	ADJ	drôle
pas	ADV	pas
carcan	NOM	carcan
et	KON	et
muet	ADJ	muet
lui	PRO:PER	lui
...	PUN	...
Russe	NAM	russe
les	PRO:PER	la|le
à	PRP	à
.	SENT	.
peu	ADV	peu
,	PUN	,
vastes	ADJ	vaste
des	PRP:det	du
des	PRP:det	du
chacune	PRO:IND	chacun
moindre	ADJ	moindre
temps	NOM	temps
décapités	VER:pper	décapiter
cages	NOM	cage
aurait	VER:cond	avoir
ne	ADV	ne
dans	PRP	dans
un	DET:ART	un
chose	NOM	chose
est	VER:pres	être
des	PRP:det	du
air	NOM	air
avec	PRP	avec
supplications	NOM	supplication
dix	NUM	dix
les	DET:ART	le
,	PUN	,
immobile	ADJ	immobile
à	PRP	à
coin	NOM	coin
si	ADV	si
...	PUN	...
Ils	PRO:PER	il
faisait	VER:impf	faire
léger	ADJ	léger
admirable	ADJ	admirable
décuplé	VER:pper	décupler
Ses	VER:simp	ses
à	PRP	à
lança	VER:simp	lancer
à	PRP	à
--	PUN	--
;	PUN	;
réjoui	VER:pper	réjouir
...	PUN	...
du	PRP:det	du
s'	PRO:PER	se
est	VER:pres	être
...	PUN	...
de	PRP	de
à	PRP	à
mort	NOM	mort
,	PUN	,
et	KON	et
l'	DET:ART	le
les	DET:ART	le
dix	NUM	dix
ou	KON	ou
<SEG>
de	PRP	de
jardins	NOM	jardin
de	PRP	de
...	PUN	...
<EOS>	<EOS>	<EOS>
:	PUN	:
pour	PRP	pour
tournaient	VER:impf	tourner
sont	VER:pres	être
elle	PRO:PER	elle
sentais	VER:impf	sentir
de	PRP	de
et	KON	et
pas	ADV	pas
morceaux	NOM	morceau
ébranler	VER:infi	ébranler
dans	PRP	dans
ces	PRO:DEM	ce
j'	PRO:PER	je
aux	PRP:det	au
de	PRP	de
yeux	NOM	œil
.	SENT	.
...	PUN	...
Et	KON	et
de	PRP	de
suis	VER:pres	suivre|être
mur	NOM	mur
destinaient	VER:impf	destiner
meilleurs	ADJ	meilleur
.	SENT	.
eulalie	NOM	eulalie
auparavant	ADV	auparavant
tu	PRO:PER	tu
rien	NOM	rien
arrière	NOM	arrière
.	SENT	.
ne	ADV	ne
,	PUN	,
bois	NOM	bois
et	KON	et
claquait	VER:impf	claquer
quittaient	VER:impf	quitter
Face	NAM	face
...	PUN	...
,	PUN	,
du	PRP:det	du
...	PUN	...
gracieuse	ADJ	gracieux
la	DET:ART	le
Face	NAM	face
,	PUN	,
,	PUN	,
été	VER:pper	être
<EOS>	<EOS>	<EOS>
d'	PRP	de
forçats	NOM	forçat
le	DET:ART	le
souviens	VER:pres	souvenir
rejetai	VER:simp	rejeter
Elle	NAM	elle
.	SENT	.
barreaux	NOM	barreau
Chine	NAM	chine
le	DET:ART	le
ton	DET:POS	ton
bananier	NOM	bananier
ferait	VER:cond	faire
,	PUN	,
...	PUN	...
,	PUN	,
entendre	VER:infi	entendre
,	PUN	,
qui	PRO:REL	qui
est	VER:pres	être
,	PUN	,
troublerait	VER:cond	troubler
l'	DET:ART	le
corps	NOM	corps
les	DET:ART	le
de	PRP	de
une	DET:ART	un
donc	ADV	donc
la	DET:ART	le
épouvante	NOM	épouvante
la	DET:ART	le
--	PUN	--
le	DET:ART	le
retombent	VER:pres	retomber
fauves	NOM	fauve
,	PUN	,
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
:	PUN	:
poursuivit	VER:simp	poursuivre
Ses	DET:POS	son
de	PRP	de
sur	PRP	sur
réalisme	NOM	réalisme
sanglants	ADJ	sanglant
s'	PRO:PER	se
cage	NOM	cage
tumescent	ADJ	tumescent
fit	VER:simp	faire
à	PRP	à
esprit	NOM	esprit
Pâle	ADJ	pâle
de	PRP	de
de	PRP	de
Face	NAM	face
contre	PRP	contre
la	DET:ART	le
oiseau	NOM	oiseau
recommençaient	VER:impf	recommencer
douceur	NOM	douceur
ainsi	ADV	ainsi
de	PRP	de
sait	VER:pres	savoir
feuille	NOM	feuille
J'	PRO:PER	je
,	PUN	,
faim	NOM	faim
scènes	NOM	scène
Clara	NAM	clara
et	KON	et
a	VER:pres	avoir
...	PUN	...
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
Ça	PRO:DEM	cela
chairs	NOM	chair
rebondis	ADJ	rebondi
plaisir	NOM	plaisir
de	PRP	de
nu	NOM	nu
naître	VER:infi	naître
pommettes	NOM	pommette
serpents	NOM	serpent
peur	NOM	peur
femme	NOM	femme
:	PUN	:
Dieu	NOM	dieu
flexibles	ADJ	flexible
et	KON	et
ne	ADV	ne
?	SENT	?
gelée	NOM	gelée
brille	VER:pres	briller
,	PUN	,
,	PUN	,
!	SENT	!
ainsi	KON	ainsi
luisent	VER:pres	luire
.	SENT	.
horrible	ADJ	horrible
par	PRP	par
,	PUN	,
ma	DET:POS	mon
volet	NOM	volet
matin	NOM	matin
.	SENT	.
à	PRP	à
fête	NOM	fête
Sa	DET:POS	son
me	PRO:PER	me
faire	VER:infi	faire
<EOS>	<EOS>	<EOS>
reprit	VER:simp	reprendre
.	SENT	.
de	PRP	de
<EOS>	<EOS>	<EOS>
.	SENT	.
-tu	PRO:PER	tu
,	PUN	,
...	PUN	...
donnerai	VER:futu	donner
,	PUN	,
dépècement	NOM	dépècement
.	SENT	.
de	PRP	de
l'	PRO:PER	la|le
pourtant	ADV	pourtant
de	PRP	de
voix	NOM	voix
te	PRO:PER	te
,	PUN	,
que	KON	que
blessure	NOM	blessure
alors	ADV	alors
la	DET:ART	le
d'	PRP	de
<EOS>	<EOS>	<EOS>
couple	NOM	couple
cinq	NUM	cinq
si	ADV	si
as	VER:pres	avoir
de	PRP	de
fleur	NOM	fleur
encore	ADV	encore
inventives	ADJ	inventif
reconnais	VER:pres	reconnaître
demanda-t-elle	NOM	demanda-t-elle
une	DET:ART	un
mon	DET:POS	mon
à	PRP	à
des	PRP:det	du
La	DET:ART	le
--	PUN	--
la	DET:ART	le
plumeuse	ADJ	plumeux
Clara	NAM	clara
arrêta	VER:simp	arrêter
inconnu	ADJ	inconnu
Et	VER:ppre	et
,	PUN	,
trois	NUM	trois
me	PRO:PER	me
Puis	NOM	puis
solide	ADJ	solide
je	PRO:PER	je
souplesses	NOM	souplesse
.	SENT	.
,	PUN	,
effroyable	ADJ	effroyable
d'	PRP	de
...	PUN	...
un	DET:ART	un
-ce	PRO:DEM	ce
minces	ADJ	mince
pierre	NOM	pierre
dit	VER:pres	dire
le	DET:ART	le
savante	ADJ	savant
au	PRP:det	au
singes	NOM	singe
,	PUN	,
bambou	NOM	bambou
de	PRP	de
éléphant	NOM	éléphant
pendants	ADJ	pendant
étaient	VER:impf	être
corps	NOM	corps
<EOS>	<EOS>	<EOS>
choisi	VER:pper	choisir
sans	PRP	sans
moue	NOM	moue
trois	NUM	trois
ces	PRO:DEM	ce
disparu	VER:pper	disparaître
J'	PRO:PER	je
des	PRP:det	du
bruit	NOM	bruit
n'	ADV	ne
raffinement	NOM	raffinement
<EOS>	<EOS>	<EOS>
de	PRP	de
Ses	DET:POS	son
mon	DET:POS	mon
tous	PRO:IND	tout
miel	NOM	miel
,	PUN	,
...	PUN	...
boy	NOM	boy
suffocante	ADJ	suffocant
belle	ADJ	beau
cellule	NOM	cellule
d'	PRP	de
s'	PRO:PER	se
l'	DET:ART	le
,	PUN	,
n'	ADV	ne
décharnée	VER:pper	décharner
l'	DET:ART	le
du	PRP:det	du
<EOS>	<EOS>	<EOS>
Ses	VER:simp	ses
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
Ses	DET:POS	son
la	DET:ART	le
mort	NOM	mort
<EOS>	<EOS>	<EOS>
!	SENT	!
des	PRP:det	du
,	PUN	,
et	KON	et
ombre	NOM	ombre
Haletant	VER:ppre	haleter
Le	DET:ART	le
de	PRP	de
nos	DET:POS	notre
s'	PRO:PER	se
du	PRP:det	du
<EOS>	<EOS>	<EOS>
une	DET:ART	un
les	DET:ART	le
de	PRP	de
l'	DET:ART	le
sa	DET:POS	son
et	KON	et
,	PUN	,
t'	PRO:PER	te
face	NOM	face
osseuses	ADJ	osseux
sur	PRP	sur
Ses	DET:POS	son
dit	VER:pres	dire
bouche	NOM	bouche
Je	PRO:PER	je
ai	VER:pres	avoir
,	PUN	,
sèches	ADJ	sèche
Extrême-Orient	NAM	extrême-orient
si	ADV	si
autrefois	ADV	autrefois
,	PUN	,
La	DET:ART	le
férocité	NOM	férocité
mouvement	NOM	mouvement
,	PUN	,
me	PRO:PER	me
laquelle	PRO:REL	lequel
Pourquoi	ADV	pourquoi
brusquement	ADV	brusquement
bougea	VER:simp	bouger
?	SENT	?
invisible	ADJ	invisible
pas	ADV	pas
ils	PRO:PER	il
de	PRP	de
peints	VER:pper	peindre
...	PUN	...
une	DET:ART	un
,	PUN	,
première	NUM	premier
<EOS>	<EOS>	<EOS>
bouche	NOM	bouche
,	PUN	,
une	DET:ART	un
,	PUN	,
marchaient	VER:impf	marcher
Les	DET:ART	le
Je	PRO:PER	je
Justement	ADV	justement
un	DET:ART	un
dans	PRP	dans
,	PUN	,
.	SENT	.
des	PRP:det	du
suis	VER:pres	suivre|être
ses	DET:POS	son
de	PRP	de
de	PRP	de
n'	ADV	ne
celle	PRO:DEM	celui
noirs	ADJ	noir
.	SENT	.
cette	PRO:DEM	ce
amies	NOM	ami
de	PRP	de
jeune	ADJ	jeune
?	SENT	?
profondes	ADJ	profond
Tu	PRO:PER	tu
-tu	PRO:PER	tu
la	DET:ART	le
gangrène	NOM	gangrène
désespoir	NOM	désespoir
à	PRP	à
,	PUN	,
...	PUN	...
,	PUN	,
une	DET:ART	un
des	PRP:det	du
pas	ADV	pas
entendre	VER:infi	entendre
été	VER:pper	être
.	SENT	.
et	KON	et
sa	DET:POS	son
.	SENT	.
firent	VER:simp	faire
tressés	VER:pper	tresser
<EOS>	<EOS>	<EOS>
.	SENT	.
précises	ADJ	précis
Pour	NAM	pour
du	PRP:det	du
.	SENT	.
courir	VER:infi	courir
terreur	NOM	terreur
de	PRP	de
fleur	NOM	fleur
sont	VER:pres	être
,	PUN	,
,	PUN	,
d'	PRP	de
sortait	VER:impf	sortir
était	VER:impf	être
<EOS>	<EOS>	<EOS>
sanguinolentes	ADJ	sanguinolent
le	DET:ART	le
sous	PRP	sous
<EOS>	<EOS>	<EOS>
strangulation	NOM	strangulation
.	SENT	.
--	PUN	--
de	PRP	de
particulier	ADJ	particulier
pourtant	ADV	pourtant
en	PRP	en
corbeille	NOM	corbeille
pas	ADV	pas
givre	NOM	givre
!	SENT	!
je	PRO:PER	je
...	PUN	...
ma	DET:POS	mon
où	PRO:REL	où
,	PUN	,
<EOS>	<EOS>	<EOS>
!	SENT	!
ses	DET:POS	son
Et	VER:ppre	et
vainement	ADV	vainement
à	PRP	à
les	DET:ART	le
ont	VER:pres	avoir
...	PUN	...
mains	NOM	main
poussées	NOM	poussée
--	PUN	--
est	VER:pres	être
,	PUN	,
ne	ADV	ne
cédrat	NOM	cédrat
et	KON	et
or	NOM	or
J'	PRO:PER	je
longues	ADJ	longue
!	SENT	!
...	PUN	...
l'	DET:ART	le
poussent	VER:pres	pousser
chargés	VER:pper	charger
bougé	VER:pper	bouger
un	DET:ART	un
jour	NOM	jour
ai	VER:pres	avoir
amies	NOM	ami
d'	PRP	de
cheveux	NOM	cheveu
en	PRP	en
devant	PRP	devant
je	PRO:PER	je
,	PUN	,
oublié	VER:pper	oublier
instinctif	ADJ	instinctif
Écoute	NOM	écoute
pierreries	NOM	pierreries
amies	NOM	ami
montait	VER:impf	monter
Cela	PRO:DEM	cela
,	PUN	,
ces	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
à	PRP	à
occidentales	ADJ	occidental
...	PUN	...
aujourd'hui	ADV	aujourd'hui
est	VER:pres	être
?	SENT	?
à	PRP	à
niches	NOM	niche
,	PUN	,
et	KON	et
rictus	NOM	rictus
Ses	DET:POS	son
plus	ADV	plus
de	PRP	de
des	PRP:det	du
Veux	VER:pres	vouloir
des	PRP:det	du
.	SENT	.
ça	PRO:DEM	cela
de	PRP	de
êtres	NOM	être|êtres
tentaient	VER:impf	tenter
<EOS>	<EOS>	<EOS>
,	PUN	,
pour	PRP	pour
ne	ADV	ne
point	ADV	point
de	PRP	de
<EOS>	<EOS>	<EOS>
Et	KON	et
<EOS>	<EOS>	<EOS>
...	PUN	...
son	DET:POS	son
viande	NOM	viande
à	PRP	à
laquelle	PRO:REL	lequel
,	PUN	,
tout	PRO:IND	tout
Ces	PRO:DEM	ce
mouillée	VER:pper	mouiller
Tu	PRO:PER	tu
leurs	DET:POS	leur
regarde	VER:pres	regarder
.	SENT	.
,	PUN	,
odeur	NOM	odeur
et	KON	et
Clara	NAM	clara
éviter	VER:infi	éviter
rondeur	NOM	rondeur
à	PRP	à
gorge	NOM	gorge
trace	NOM	trace
imaginations	NOM	imagination
natte	NOM	natte
plaisir	NOM	plaisir
du	PRP:det	du
te	PRO:PER	te
pas	ADV	pas
d'	PRP	de
du	PRP:det	du
pour	KON	pour
qui	PRO:REL	qui
,	PUN	,
reconnais	VER:pres	reconnaître
rappelait	VER:impf	rappeler
soir	NOM	soir
.	SENT	.
seule	ADJ	seul
...	PUN	...
devant	PRP	devant
tourner	VER:infi	tourner
,	PUN	,
de	PRP	de
jusqu'	PRP	jusque
folâtre	ADJ	folâtre
obscénités	NOM	obscénité
par	PRP	par
ramena	VER:simp	ramener
de	PRP	de
cachait	VER:impf	cacher
sculptés	VER:pper	sculpter
me	PRO:PER	me
adressant	VER:ppre	adresser
.	SENT	.
peints	VER:pper	peindre
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
fond	NOM	fond
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
!	SENT	!
mathématiques	ADJ	mathématique
La	DET:ART	le
amour	NOM	amour
de	PRP	de
,	PUN	,
elle	PRO:PER	elle
vivement	ADV	vivement
...	PUN	...
la	DET:ART	le
corps	NOM	corps
,	PUN	,
a	VER:pres	avoir
ornée	VER:pper	orner
où	PRO:REL	où
Regarde	NOM	regarde
serpente	VER:pres	serpenter
interrompit	VER:simp	interrompre
plancher	NOM	plancher
de	PRP	de
mangeras	VER:futu	manger
te	PRO:PER	te
gaieté	NOM	gaieté
point	ADV	point
durs	ADJ	dur
poème	NOM	poème
aimes	VER:pres	aimer
-tu	PRO:PER	tu
contenaient	VER:impf	contenir
fera	VER:futu	faire
retroussis	NOM	retroussis
,	PUN	,
pas	ADV	pas
et	KON	et
images	NOM	image
semblait	VER:impf	sembler
seins	NOM	sein
bas	NOM	bas
crevant	VER:ppre	crever
long	NOM	long
le	PRO:PER	le
liane	NOM	liane
de	PRP	de
la	DET:ART	le
Et	NOM	et
pareille	ADJ	pareil
bois	NOM	bois
déroule	VER:pres	dérouler
rougir	VER:infi	rougir
or	NOM	or
avait	VER:impf	avoir
et	KON	et
démoniaques	ADJ	démoniaque
poète	ADJ	poète
été	VER:pper	être
à	PRP	à
légère	ADJ	léger
,	PUN	,
et	KON	et
Je	PRO:PER	je
de	PRP	de
qui	PRO:REL	qui
la	DET:ART	le
gorge	NOM	gorge
homme	NOM	homme
noir	ADJ	noir
.	SENT	.
le	DET:ART	le
,	PUN	,
,	PUN	,
...	PUN	...
regard	NOM	regard
?	SENT	?
corbeille	NOM	corbeille
de	PRP	de
avec	PRP	avec
du	PRP:det	du
aboyant	ADJ	aboyant
trois	NUM	trois
hommes	NOM	homme
de	PRP	de
que	PRO:REL	que
rudes	ADJ	rude
<EOS>	<EOS>	<EOS>
le	DET:ART	le
,	PUN	,
les	DET:ART	le
rauque	ADJ	rauque
!	SENT	!
dévoraient	VER:impf	dévorer
une	DET:ART	un
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
remarquai	VER:simp	remarquer
cage	NOM	cage
venue	VER:pper	venir
<EOS>	<EOS>	<EOS>
,	PUN	,
-tu	PRO:PER	tu
marché	NOM	marché
où	PRO:REL	où
abondante	ADJ	abondant
et	KON	et
toute	PRO:IND	tout
<EOS>	<EOS>	<EOS>
des	PRP:det	du
cesse	NOM	cesse
se	PRO:PER	se
,	PUN	,
en	PRP	en
qu'	KON	que
,	PUN	,
Je	PRO:PER	je
la	DET:ART	le
Ne	ADV	ne
que	ADV	que
agrippaient	VER:impf	agripper
face	NOM	face
,	PUN	,
cloison	NOM	cloison
des	PRP:det	du
me	PRO:PER	me
et	KON	et
,	PUN	,
Je	PRO:PER	je
collée	VER:pper	coller
rythmée	ADJ	rythmé
,	PUN	,
ferme	ADJ	ferme
devenues	VER:pper	devenir
galeuses	ADJ	galeux
une	DET:ART	un
,	PUN	,
Clara	NAM	clara
en	PRP	en
usage	NOM	usage
une	DET:ART	un
le	DET:ART	le
ici	ADV	ici
...	PUN	...
,	PUN	,
Et	KON	et
comme	KON	comme
ils	PRO:PER	il
as	VER:pres	avoir
s'	PRO:PER	se
frissons	NOM	frisson
<EOS>	<EOS>	<EOS>
et	KON	et
temples	NOM	temple
que	KON	que
large	ADJ	large
Clara	NAM	clara
a	VER:pres	avoir
comme	ADV	comme
pattes	NOM	patte
la	DET:ART	le
gentille	ADJ	gentil
un	DET:ART	un
que	KON	que
leurs	DET:POS	leur
Elle	PRO:PER	elle
Mais	NAM	mais
squelettaires	ADJ	squelettaires
la	DET:ART	le
.	SENT	.
souffle	NOM	souffle
--	PUN	--
de	PRP	de
Mais	VER:impf	mais
jamais	ADV	jamais
,	PUN	,
humanité	NOM	humanité
<EOS>	<EOS>	<EOS>
voix	NOM	voix
,	PUN	,
mobile	ADJ	mobile
qui	PRO:REL	qui
toutes	PRO:IND	tout
transversal	ADJ	transversal
<EOS>	<EOS>	<EOS>
est	VER:pres	être
bourreaux	NOM	bourreau
de	PRP	de
varier	VER:infi	varier
,	PUN	,
par	PRP	par
la	DET:ART	le
avait	VER:impf	avoir
,	PUN	,
voix	NOM	voix
Son	DET:POS	son
du	PRP:det	du
œil	NOM	œil
mâchoire	NOM	mâchoire
vivants	ADJ	vivant
suis	VER:pres	suivre|être
elle	PRO:PER	elle
toi	PRO:PER	toi
sont	VER:pres	être
l'	DET:ART	le
,	PUN	,
tu	PRO:PER	tu
marchaient	VER:impf	marcher
avec	PRP	avec
.	SENT	.
le	PRO:PER	le
Cette	PRO:DEM	ce
torture	NOM	torture
<EOS>	<EOS>	<EOS>
,	PUN	,
Comme	NAM	comme
,	PUN	,
te	PRO:PER	te
humaine	ADJ	humain
est	VER:pres	être
cher	ADJ	cher
lèvres	NOM	lèvre
Un	VER:simp	un
,	PUN	,
,	PUN	,
Et	KON	et
la	DET:ART	le
tournaient	VER:impf	tourner
