autour	ADV	autour
<EOS>	<EOS>	<EOS>
et	KON	et
non	ADV	non
seront	VER:futu	être
le	DET:ART	le
aller	VER:infi	aller
moyen	NOM	moyen
!	SENT	!
moyen	NOM	moyen
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
José	VER:pper	josé
le	DET:ART	le
a	VER:pres	avoir
.	SENT	.
j'	PRO:PER	je
au	PRP:det	au
c'	PRO:DEM	ce
-ce	PRO:DEM	ce
huit	NUM	huit
sauve	VER:pres	sauver
ce	PRO:DEM	ce
<EOS>	<EOS>	<EOS>
choses	NOM	chose
et	KON	et
Agostin	NAM	agostin
n'	ADV	ne
Agostin	NAM	agostin
<EOS>	<EOS>	<EOS>
général	NOM	général
corps	NOM	corps
parquet	NOM	parquet
l'	PRO:PER	la|le
<EOS>	<EOS>	<EOS>
général	NOM	général
du	PRP:det	du
la	DET:ART	le
,	PUN	,
trouver	VER:infi	trouver
le	PRO:PER	le
Le	DET:ART	le
le	DET:ART	le
don	NOM	don
général	ADJ	général
s'	PRO:PER	se
.	SENT	.
celui	PRO:DEM	celui
,	PUN	,
,	PUN	,
il	PRO:PER	il
<EOS>	<EOS>	<EOS>
comme	KON	comme
en	PRO:PER	en
en	PRP	en
,	PUN	,
ajouta-t-il	NOM	ajouta-t-il
prie	VER:pres	prier
dressant	VER:ppre	dresser
parlé	VER:pper	parler
José	VER:pper	josé
j'	PRO:PER	je
il	PRO:PER	il
vous	PRO:PER	vous
nous	PRO:PER	nous
,	PUN	,
le	PRO:PER	le
ennemi	NOM	ennemi
.	SENT	.
nous	PRO:PER	nous
Est	VER:pres	être
se	PRO:PER	se
Guérin	NAM	guérin
leur	DET:POS	leur
,	PUN	,
avec	PRP	avec
parlez	VER:pres	parler
sera	VER:futu	être
<EOS>	<EOS>	<EOS>
pour	PRP	pour
je	PRO:PER	je
--	PUN	--
,	PUN	,
calmez	VER:pres	calmer
--	PUN	--
.	SENT	.
,	PUN	,
cependant	ADV	cependant
j'	PRO:PER	je
indifférentes	ADJ	indifférent
,	PUN	,
don	NOM	don
,	PUN	,
à	PRP	à
--	PUN	--
tous	PRO:IND	tout
le	PRO:PER	le
et	KON	et
<EOS>	<EOS>	<EOS>
n'	ADV	ne
du	PRP:det	du
à	PRP	à
.	SENT	.
;	PUN	;
désignerai	VER:futu	désigner
,	PUN	,
ajouta-t-il	NOM	ajouta-t-il
écria	VER:simp	écrier
du	PRP:det	du
,	PUN	,
avec	PRP	avec
un	DET:ART	un
suivit	VER:simp	suivre
sur	PRP	sur
mieux	ADV	mieux
,	PUN	,
soldat	NOM	soldat
en	PRP	en
de	PRP	de
Arizona	NAM	arizona
-vous	PRO:PER	vous
don	NOM	don
ni	KON	ni
--	PUN	--
plus	ADV	plus
a	VER:pres	avoir
si	ADV	si
riant	VER:ppre	rire
tourner	VER:infi	tourner
un	DET:ART	un
la	DET:ART	le
choses	NOM	chose
<EOS>	<EOS>	<EOS>
seule	ADJ	seul
ont	VER:pres	avoir
qu'	KON	que
subitement	ADV	subitement
Villiers	NAM	villiers
,	PUN	,
doigt	NOM	doigt
comprends	VER:pres	comprendre
en	PRP	en
un	DET:ART	un
de	PRP	de
arrangera	VER:futu	arranger
<EOS>	<EOS>	<EOS>
toutes	PRO:IND	tout
satisfaction	NOM	satisfaction
don	NOM	don
,	PUN	,
voulez	VER:pres	vouloir
faut	VER:pres	falloir
est	VER:pres	être
tonnerre	NOM	tonnerre
--	PUN	--
avis	NOM	avis
qui	PRO:REL	qui
voulu	VER:pper	vouloir
âme	NOM	âme
messieurs	NOM	messieurs
,	PUN	,
preuves	NOM	preuve
--	PUN	--
si	ADV	si
--	PUN	--
possible	ADJ	possible
officier	NOM	officier
expédierez	VER:futu	expédier
,	PUN	,
que	PRO:REL	que
bon	ADJ	bon
trouvé	VER:pper	trouver
écria	VER:simp	écrier
toute	PRO:IND	tout
;	PUN	;
,	PUN	,
<EOS>	<EOS>	<EOS>
ces	PRO:DEM	ce
en	PRP	en
accepte	VER:pres	accepter
ajouta	VER:simp	ajouter
.	SENT	.
tournant	VER:ppre	tourner
choses	NOM	chose
Je	PRO:PER	je
touche	VER:pres	toucher
,	PUN	,
de	PRP	de
le	DET:ART	le
monter	VER:infi	monter
vieillard	NOM	vieillard
Guérin	NAM	guérin
Parce	KON	parce
José	VER:pper	josé
,	PUN	,
courte	ADJ	court
docteur	NOM	docteur
savoir	NOM	savoir
je	PRO:PER	je
les	DET:ART	le
le	DET:ART	le
accord	NOM	accord
ordres	NOM	ordre
reprit	VER:simp	reprendre
général	ADJ	général
agit	VER:pres	agir
esprit	NOM	esprit
pouvez	VER:pres	pouvoir
le	DET:ART	le
mort	NOM	mort
,	PUN	,
que	KON	que
après	KON	après
tout	ADV	tout
ceux	PRO:DEM	celui
et	KON	et
C'	PRO:DEM	ce
jouer	VER:infi	jouer
,	PUN	,
--	PUN	--
parla	VER:simp	parler
vieillard	NOM	vieillard
d'	PRP	de
.	SENT	.
un	DET:ART	un
y	PRO:PER	y
je	PRO:PER	je
caressant	ADJ	caressant
vivement	ADV	vivement
,	PUN	,
le	PRO:PER	le
vous	PRO:PER	vous
lit	NOM	lit
litière	NOM	litière
croyez	VER:pres	croire
,	PUN	,
Vous	PRO:PER	vous
don	NOM	don
habitude	NOM	habitude
j'	PRO:PER	je
monde	NOM	monde
seront	VER:futu	être
;	PUN	;
vous	PRO:PER	vous
vous	PRO:PER	vous
ne	ADV	ne
ni	KON	ni
le	DET:ART	le
ce	PRO:DEM	ce
,	PUN	,
aboutirait	VER:cond	aboutir
me	PRO:PER	me
votre	DET:POS	votre
un	DET:ART	un
.	SENT	.
écria	VER:simp	écrier
fort	ADV	fort
.	SENT	.
,	PUN	,
<EOS>	<EOS>	<EOS>
,	PUN	,
<EOS>	<EOS>	<EOS>
expliquer	VER:infi	expliquer
;	PUN	;
firent	VER:simp	faire
est	VER:pres	être
est	VER:pres	être
:	PUN	:
vers	PRP	vers
homme	NOM	homme
vaut-il	NOM	vaut-il
avec	PRP	avec
tacite	ADJ	tacite
au	PRP:det	au
d'	PRP	de
--	PUN	--
plus	ADV	plus
ailleurs	ADV	ailleurs
.	SENT	.
.	SENT	.
apprécier	VER:infi	apprécier
il	PRO:PER	il
qu'	PRO:REL	que
cette	PRO:DEM	ce
Villiers	NAM	villiers
Matatrès	NAM	matatrès
,	PUN	,
comme	ADV	comme
dit	VER:pres	dire
,	PUN	,
--	PUN	--
À	PRP	à
,	PUN	,
diplomatie	NOM	diplomatie
n'	ADV	ne
que	KON	que
que	KON	que
battus	VER:pper	battre
loyal	ADJ	loyal
,	PUN	,
donc	ADV	donc
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
Certes	ADV	certes
vers	PRP	vers
apparence	NOM	apparence
le	DET:ART	le
Estevan	NAM	estevan
à	PRP	à
tout	NOM	tout
docteur	NOM	docteur
éclaircies	VER:pper	éclaircir
que	KON	que
avec	PRP	avec
s'	PRO:PER	se
que	KON	que
et	KON	et
vous	PRO:PER	vous
a	VER:pres	avoir
<EOS>	<EOS>	<EOS>
les	DET:ART	le
que	KON	que
fermés	ADJ	fermé
,	PUN	,
se	PRO:PER	se
dit	VER:pres	dire
est	VER:pres	être
--	PUN	--
se	PRO:PER	se
?	SENT	?
de	PRP	de
De	VER:ppre	de
don	NOM	don
veut	VER:pres	vouloir
choses	NOM	chose
répète	VER:pres	répéter
dans	PRP	dans
cela	PRO:DEM	cela
vous	PRO:PER	vous
attendrai	VER:futu	attendre
--	PUN	--
dit	VER:pres	dire
plus	ADV	plus
--	PUN	--
ne	ADV	ne
que	KON	que
carafe	NOM	carafe
je	PRO:PER	je
le	DET:ART	le
léger	ADJ	léger
en	PRP	en
,	PUN	,
trouvé	VER:pper	trouver
à	PRP	à
moi	PRO:PER	moi
il	PRO:PER	il
le	DET:ART	le
de	PRP	de
tant	ADV	tant
honorables	ADJ	honorable
je	PRO:PER	je
ce	PRO:DEM	ce
?	SENT	?
le	DET:ART	le
<EOS>	<EOS>	<EOS>
;	PUN	;
,	PUN	,
qui	PRO:REL	qui
réveiller	VER:infi	réveiller
énigmes	NOM	énigme
!	SENT	!
la	DET:ART	le
je	PRO:PER	je
,	PUN	,
de	PRP	de
,	PUN	,
donc	ADV	donc
<EOS>	<EOS>	<EOS>
la	DET:ART	le
,	PUN	,
plus	ADV	plus
questions	NOM	question
dit-il	NOM	dit-il
Sauf	PRP	sauf
à	PRP	à
qui	PRO:REL	qui
dormait	VER:impf	dormir
il	PRO:PER	il
les	DET:ART	le
Le	DET:ART	le
;	PUN	;
ici	ADV	ici
réveil	NOM	réveil
notre	DET:POS	notre
<EOS>	<EOS>	<EOS>
;	PUN	;
vieillard	NOM	vieillard
je	PRO:PER	je
or	KON	or
raison	NOM	raison
où	PRO:REL	où
Bravo	INT	bravo
juste	ADJ	juste
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
fatigues	NOM	fatigue
dit	VER:pres	dire
chambre	NOM	chambre
,	PUN	,
don	NOM	don
,	PUN	,
,	PUN	,
leurs	DET:POS	leur
être	VER:infi	être
señor	NOM	señor
<EOS>	<EOS>	<EOS>
le	DET:ART	le
trancher	VER:infi	trancher
.	SENT	.
,	PUN	,
-vous	PRO:PER	vous
Merci	NOM	merci
.	SENT	.
légère	ADJ	léger
,	PUN	,
,	PUN	,
donc	ADV	donc
de	PRP	de
.	SENT	.
Le	DET:ART	le
général	ADJ	général
vous	PRO:PER	vous
.	SENT	.
,	PUN	,
su	VER:pper	savoir
<EOS>	<EOS>	<EOS>
sans	PRP	sans
--	PUN	--
!	SENT	!
le	PRO:PER	le
façon	NOM	façon
il	PRO:PER	il
des	PRP:det	du
un	DET:ART	un
de	PRP	de
<EOS>	<EOS>	<EOS>
à	PRP	à
plus	ADV	plus
,	PUN	,
<EOS>	<EOS>	<EOS>
en	PRP	en
nous	PRO:PER	nous
docteur	NOM	docteur
,	PUN	,
Attendez	VER:pres	attendre
pour	PRP	pour
dit	VER:pres	dire
que	KON	que
endroit	NOM	endroit
Eh	INT	eh
le	DET:ART	le
que	KON	que
convaincu	VER:pper	convaincre
suis	VER:pres	suivre|être
,	PUN	,
doit	VER:pres	devoir
réfléchissait	VER:impf	réfléchir
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
--	PUN	--
--	PUN	--
ai	VER:pres	avoir
de	PRP	de
--	PUN	--
le	PRO:PER	le
<EOS>	<EOS>	<EOS>
,	PUN	,
telle	PRO:DEM	tel
pas	ADV	pas
crochet	NOM	crochet
que	KON	que
agencé	VER:pper	agencer
?	SENT	?
lui	PRO:PER	lui
bonne	ADJ	bon
vivement	ADV	vivement
discussion	NOM	discussion
voudrais	VER:cond	vouloir
le	DET:ART	le
pendant	PRP	pendant
votre	DET:POS	votre
tôt	ADV	tôt
doute	NOM	doute
<EOS>	<EOS>	<EOS>
avec	PRP	avec
.	SENT	.
José	VER:pper	josé
<EOS>	<EOS>	<EOS>
,	PUN	,
à	PRP	à
don	NOM	don
affaire	NOM	affaire
est	VER:pres	être
dormir	VER:infi	dormir
.	SENT	.
fin	NOM	fin
dit	VER:pres	dire
Alors	ADV	alors
,	PUN	,
qui	PRO:REL	qui
,	PUN	,
savez	VER:pres	savoir
<EOS>	<EOS>	<EOS>
dois	VER:pres	devoir
je	PRO:PER	je
traiter	VER:infi	traiter
n'	ADV	ne
en	PRP	en
pour	PRP	pour
général	ADJ	général
faut	VER:pres	falloir
docteur	NOM	docteur
don	NOM	don
<EOS>	<EOS>	<EOS>
.	SENT	.
bien	ADV	bien
mes	DET:POS	mon
le	DET:ART	le
<EOS>	<EOS>	<EOS>
honneur	NOM	honneur
murmura-t-il	NOM	murmura-t-il
le	PRO:PER	le
général	ADJ	général
ne	ADV	ne
--	PUN	--
?	SENT	?
le	DET:ART	le
,	PUN	,
.	SENT	.
ami	NOM	ami
,	PUN	,
d'	PRP	de
fatigue	NOM	fatigue
dit	VER:pres	dire
,	PUN	,
j'	PRO:PER	je
,	PUN	,
grandes	ADJ	grand
allons	VER:pres	aller
du	PRP:det	du
le	DET:ART	le
demain	ADV	demain
j'	PRO:PER	je
ne	ADV	ne
?	SENT	?
remède	NOM	remède
chabanais	NOM	chabanais
ne	ADV	ne
,	PUN	,
.	SENT	.
tiens	VER:pres	tenir
en	PRO:PER	en
demanda	VER:simp	demander
Je	PRO:PER	je
il	PRO:PER	il
vous	PRO:PER	vous
s'	PRO:PER	se
moins	ADV	moins
<EOS>	<EOS>	<EOS>
Sidi-Muley	NAM	sidi-muley
cela	PRO:DEM	cela
señor	NOM	señor
instant	NOM	instant
matin	NOM	matin
--	PUN	--
que	KON	que
jamais	ADV	jamais
il	PRO:PER	il
-vous	PRO:PER	vous
fit	VER:simp	faire
on	PRO:PER	on
à	PRP	à
Don	NOM	don
honte	NOM	honte
de	PRP	de
Alors	ADV	alors
demanda	VER:simp	demander
.	SENT	.
un	DET:ART	un
qu'	PRO:REL	que
<EOS>	<EOS>	<EOS>
avec	PRP	avec
la	DET:ART	le
chère	ADJ	cher
--	PUN	--
-vous	PRO:PER	vous
est	VER:pres	être
père	NOM	père
la	DET:ART	le
grommelant	VER:ppre	grommeler
la	DET:ART	le
espérer	VER:infi	espérer
regarda	VER:simp	regarder
pensez	VER:pres	penser
,	PUN	,
causons	VER:pres	causer
tandis	KON	tandis
je	PRO:PER	je
le	PRO:PER	le
Il	PRO:PER	il
ai	VER:pres	avoir
un	DET:ART	un
jour	NOM	jour
de	PRP	de
rencontre	NOM	rencontre
que	KON	que
Oui	INT	oui
fâcheux	ADJ	fâcheux
générale	ADJ	général
faut	VER:pres	falloir
;	PUN	;
dans	PRP	dans
le	PRO:PER	le
couler	VER:infi	couler
qui	PRO:REL	qui
avec	PRP	avec
suite	NOM	suite
cette	PRO:DEM	ce
tête	NOM	tête
devons	VER:pres	devoir
honnête	ADJ	honnête
éclaboussure	NOM	éclaboussure
et	KON	et
,	PUN	,
.	SENT	.
je	PRO:PER	je
;	PUN	;
--	PUN	--
.	SENT	.
-y	PRO:PER	y
récolteront	VER:futu	récolter
situation	NOM	situation
avez	VER:pres	avoir
pas	ADV	pas
,	PUN	,
s'	PRO:PER	se
Agostin	NAM	agostin
la	DET:ART	le
tout	ADV	tout
mais	KON	mais
en	PRP	en
,	PUN	,
mais	KON	mais
ferait	VER:cond	faire
partage	VER:pres	partager
,	PUN	,
,	PUN	,
sérieux	NOM	sérieux
,	PUN	,
ainsi	ADV	ainsi
fit-il	NOM	fit-il
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
général	ADJ	général
atteler	VER:infi	atteler
suspects	ADJ	suspect
don	NOM	don
père	NOM	père
que	PRO:REL	que
le	DET:ART	le
;	PUN	;
ferez	VER:futu	faire
Sans-Traces	ADJ	sans-traces
--	PUN	--
C'	PRO:DEM	ce
suis	VER:pres	suivre|être
au	PRP:det	au
qu'	KON	que
une	DET:ART	un
on	PRO:PER	on
vous	PRO:PER	vous
il	PRO:PER	il
conversation	NOM	conversation
que	PRO:REL	que
trajet	NOM	trajet
<EOS>	<EOS>	<EOS>
là-bas	ADV	là-bas
<EOS>	<EOS>	<EOS>
,	PUN	,
laissais	VER:impf	laisser
aux	PRP:det	au
sourire	NOM	sourire
don	NOM	don
que	KON	que
sérieuse	ADJ	sérieux
entra	VER:simp	entrer
,	PUN	,
,	PUN	,
fit	VER:simp	faire
ce	PRO:DEM	ce
poings	NOM	poing
un	DET:ART	un
don	NOM	don
il	PRO:PER	il
,	PUN	,
possible	ADJ	possible
oui	INT	oui
<EOS>	<EOS>	<EOS>
comprends	VER:pres	comprendre
!	SENT	!
.	SENT	.
que	KON	que
m'	PRO:PER	me
,	PUN	,
des	PRP:det	du
suis	VER:pres	suivre|être
je	PRO:PER	je
,	PUN	,
général	ADJ	général
fond	NOM	fond
général	ADJ	général
général	ADJ	général
brisa	VER:simp	briser
<EOS>	<EOS>	<EOS>
de	PRP	de
en	PRP	en
il	PRO:PER	il
sorte	NOM	sorte
la	DET:ART	le
trouver	VER:infi	trouver
son	DET:POS	son
à	PRP	à
médecin	NOM	médecin
Vous	PRO:PER	vous
preuves	NOM	preuve
ainsi	ADV	ainsi
<EOS>	<EOS>	<EOS>
nous	PRO:PER	nous
.	SENT	.
.	SENT	.
question	NOM	question
fera	VER:futu	faire
--	PUN	--
sur	PRP	sur
cette	PRO:DEM	ce
l'	DET:ART	le
intérêt	NOM	intérêt
dont	PRO:REL	dont
de	PRP	de
carrément	ADV	carrément
qui	PRO:REL	qui
selon	PRP	selon
.	SENT	.
riant	VER:ppre	rire
spahi	NOM	spahi
pas	ADV	pas
Baste	INT	baste
il	PRO:PER	il
a	VER:pres	avoir
y	PRO:PER	y
nous	PRO:PER	nous
dénouera	VER:futu	dénouer
intervenant	NOM	intervenant
a	VER:pres	avoir
frais	NOM	frai|frais
dit	VER:pres	dire
de	PRP	de
<EOS>	<EOS>	<EOS>
en	PRP	en
don	NOM	don
à	PRP	à
demain	ADV	demain
,	PUN	,
en	PRO:PER	en
<EOS>	<EOS>	<EOS>
hochant	VER:ppre	hocher
,	PUN	,
peut-il	NOM	peut-il
en	PRP	en
,	PUN	,
--	PUN	--
lendemain	NOM	lendemain
mon	DET:POS	mon
--	PUN	--
abandonner	VER:infi	abandonner
--	PUN	--
casser	VER:infi	casser
tout	ADV	tout
digne	ADJ	digne
à	PRP	à
est	VER:pres	être
;	PUN	;
l'	DET:ART	le
donc	ADV	donc
,	PUN	,
saisit	VER:pres	saisir
suis	VER:pres	suivre|être
bien	ADV	bien
ne	ADV	ne
vous	PRO:PER	vous
y	PRO:PER	y
son	DET:POS	son
il	PRO:PER	il
aucun	PRO:IND	aucun
ne	ADV	ne
et	KON	et
le	DET:ART	le
;	PUN	;
en	PRP	en
rien	NOM	rien
,	PUN	,
Messieurs	NOM	messieurs
l'	DET:ART	le
nous	PRO:PER	nous
s'	PRO:PER	se
de	PRP	de
.	SENT	.
convenu	NOM	convenu
que	PRO:REL	que
,	PUN	,
Qu'	PRO:REL	que
que	KON	que
demanda	VER:simp	demander
le	DET:ART	le
à	PRP	à
pas	ADV	pas
jugerez	VER:futu	juger
,	PUN	,
soit	VER:subp	être
.	SENT	.
.	SENT	.
l'	PRO:PER	la|le
ce	PRO:DEM	ce
de	PRP	de
inutile	ADJ	inutile
tête	NOM	tête
malade	NOM	malade
Agostin	NAM	agostin
Et	KON	et
à	PRP	à
Estevan	NAM	estevan
Ne	ADV	ne
avons	VER:pres	avoir
montrer	VER:infi	montrer
la	DET:ART	le
loin	ADV	loin
ainsi	ADV	ainsi
!	SENT	!
dit	VER:pres	dire
--	PUN	--
et	KON	et
une	DET:ART	un
ne	ADV	ne
à	PRP	à
indiscutables	ADJ	indiscutable
veux	VER:pres	vouloir
José	VER:pper	josé
,	PUN	,
vous	PRO:PER	vous
litière	NOM	litière
--	PUN	--
ne	ADV	ne
<EOS>	<EOS>	<EOS>
avez	VER:pres	avoir
pour	PRP	pour
remercie	VER:pres	remercier
,	PUN	,
laisser	VER:infi	laisser
explication	NOM	explication
.	SENT	.
n'	ADV	ne
,	PUN	,
accompagnerai	VER:futu	accompagner
devons	VER:pres	devoir
,	PUN	,
riant	VER:ppre	rire
José	VER:pper	josé
cher	ADV	cher
le	DET:ART	le
de	PRP	de
par	PRP	par
<EOS>	<EOS>	<EOS>
agissements	NOM	agissements
avance	NOM	avance
s'	PRO:PER	se
les	PRO:PER	la|le
moi	PRO:PER	moi
dans	PRP	dans
et	KON	et
mozo	NOM	mozo
pas	ADV	pas
nous	PRO:PER	nous
,	PUN	,
recevions	VER:impf	recevoir
médecin	NOM	médecin
en	PRO:PER	en
.	SENT	.
donnée	VER:pper	donner
<SEG>
ses	DET:POS	son
dit	VER:pres	dire
cour	NOM	cour
,	PUN	,
tâcher	VER:infi	tâcher
prêt	ADJ	prêt
le	DET:ART	le
surtout	ADV	surtout
avec	PRP	avec
!	SENT	!
quelques	PRO:IND	quelque
dit	VER:pres	dire
que	KON	que
en	PRP	en
au	PRP:det	au
<EOS>	<EOS>	<EOS>
non	ADV	non
Les	DET:ART	le
défilèrent	VER:simp	défiler
<EOS>	<EOS>	<EOS>
preuve	NOM	preuve
.	SENT	.
sérieux	ADJ	sérieux
chambre	NOM	chambre
selle	NOM	selle
<EOS>	<EOS>	<EOS>
interrompu	VER:pper	interrompre
était	VER:impf	être
puis	ADV	puis
,	PUN	,
,	PUN	,
Sidi	NAM	sidi
!	SENT	!
;	PUN	;
,	PUN	,
jusques	PRP	jusques
remplie	VER:pper	remplir
épaisse	ADJ	épais
derrière	ADV	derrière
mon	DET:POS	mon
de	PRP	de
<EOS>	<EOS>	<EOS>
et	KON	et
l'	DET:ART	le
<EOS>	<EOS>	<EOS>
lieu	NOM	lieu
avais	VER:impf	avoir
et	KON	et
général	NOM	général
général	ADJ	général
était	VER:impf	être
.	SENT	.
pas	ADV	pas
rapidement	ADV	rapidement
<EOS>	<EOS>	<EOS>
,	PUN	,
rognonnes	VER:pres	rognonner
On	PRO:PER	on
je	PRO:PER	je
.	SENT	.
Mais	KON	mais
ouvrit	VER:simp	ouvrir
toute	PRO:IND	tout
j'	PRO:PER	je
,	PUN	,
veux	VER:pres	vouloir
construits	VER:pper	construire
Ils	PRO:PER	il
<EOS>	<EOS>	<EOS>
allons	VER:pres	aller
disais	VER:impf	dire
de	PRP	de
bigre	INT	bigre
les	DET:ART	le
<EOS>	<EOS>	<EOS>
orée	NOM	orée
,	PUN	,
heures	NOM	heure
vous	PRO:PER	vous
On	PRO:PER	on
ne	ADV	ne
la	DET:ART	le
par	PRP	par
.	SENT	.
une	DET:ART	un
reconnaissant	VER:ppre	reconnaître
couvertures	NOM	couverture
<EOS>	<EOS>	<EOS>
dames	NOM	dame
,	PUN	,
et	KON	et
--	PUN	--
j'	PRO:PER	je
Le	DET:ART	le
et	KON	et
faisait	VER:impf	faire
écria	VER:simp	écrier
--	PUN	--
que	KON	que
mourir	VER:infi	mourir
C'	PRO:DEM	ce
--	PUN	--
envie	NOM	envie
voyageurs	NOM	voyageur
pour	PRP	pour
dis	VER:pres	dire
avoir	VER:infi	avoir
en	PRO:PER	en
général	NOM	général
se	PRO:PER	se
<EOS>	<EOS>	<EOS>
désespoir	NOM	désespoir
trajet	NOM	trajet
faisaient	VER:impf	faire
chose	NOM	chose
une	DET:ART	un
une	DET:ART	un
cela	PRO:DEM	cela
docteur	NOM	docteur
trois	NUM	trois
yeux	NOM	œil
de	PRP	de
une	DET:ART	un
,	PUN	,
?	SENT	?
dit-il	NOM	dit-il
et	KON	et
main	NOM	main
une	DET:ART	un
de	PRP	de
embuscades	NOM	embuscade
reprit	VER:simp	reprendre
bois	NOM	bois
me	PRO:PER	me
Tout	ADV	tout
as	VER:pres	avoir
paisible	ADJ	paisible
mon	DET:POS	mon
de	PRP	de
qui	PRO:REL	qui
--	PUN	--
une	DET:ART	un
étaient	VER:impf	être
de	PRP	de
que	KON	que
le	DET:ART	le
dents	NOM	dent
mouvements	NOM	mouvement
,	PUN	,
,	PUN	,
aux	PRP:det	au
diète	NOM	diète
gué	NOM	gué
,	PUN	,
général	NOM	général
c'	PRO:DEM	ce
ai	VER:pres	avoir
sauf	PRP	sauf
du	PRP:det	du
?	SENT	?
voir	VER:infi	voir
compagnons	NOM	compagnon
,	PUN	,
énergiques	ADJ	énergique
sourires	NOM	sourire
la	DET:ART	le
-ce	PRO:DEM	ce
!	SENT	!
est	VER:pres	être
fit	VER:simp	faire
quittèrent	VER:simp	quitter
l'	PRO:PER	la|le
s'	PRO:PER	se
possible	ADJ	possible
Pardi	INT	pardi
va	VER:pres	aller
le	DET:ART	le
,	PUN	,
<EOS>	<EOS>	<EOS>
que	KON	que
.	SENT	.
temps	NOM	temps
de	PRP	de
causant	VER:ppre	causer
Je	PRO:PER	je
halte	NOM	halte
je	PRO:PER	je
<EOS>	<EOS>	<EOS>
sautant	VER:ppre	sauter
compliments	NOM	compliment
C'	PRO:DEM	ce
,	PUN	,
je	PRO:PER	je
en	PRO:PER	en
trois	NUM	trois
c'	PRO:DEM	ce
de	PRP	de
Quel	PRO:REL	quel
dit	VER:pres	dire
.	SENT	.
intérêt	NOM	intérêt
reprit	VER:simp	reprendre
y	PRO:PER	y
route	NOM	route
attend	VER:pres	attendre
veux	VER:pres	vouloir
de	PRP	de
général	NOM	général
elles	PRO:PER	elle
,	PUN	,
allure	NOM	allure
de	PRP	de
--	PUN	--
.	SENT	.
et	KON	et
le	DET:ART	le
!	SENT	!
<EOS>	<EOS>	<EOS>
Hein	INT	hein
.	SENT	.
bien	ADV	bien
sais	VER:pres	savoir
traversèrent	VER:simp	traverser
plus	ADV	plus
avec	PRP	avec
galop	NOM	galop
à	PRP	à
rire	VER:infi	rire
littéralement	ADV	littéralement
que	KON	que
résolument	ADV	résolument
je	PRO:PER	je
-tu	PRO:PER	tu
,	PUN	,
soldat	NOM	soldat
bien	ADV	bien
carafe	NOM	carafe
Je	PRO:PER	je
qui	PRO:REL	qui
un	DET:ART	un
ils	PRO:PER	il
idiot	ADJ	idiot
maladresse	NOM	maladresse
<EOS>	<EOS>	<EOS>
-moi	PRO:PER	moi
serez	VER:futu	être
galopaient	VER:impf	galoper
Le	DET:ART	le
<EOS>	<EOS>	<EOS>
galopa	VER:simp	galoper
aux	PRP:det	au
Sandoval	NAM	sandoval
à	PRP	à
de	PRP	de
la	DET:ART	le
emporte	VER:pres	emporter
ainsi	KON	ainsi
matin	NOM	matin
flancs	NOM	flanc
,	PUN	,
en	PRO:PER	en
y	PRO:PER	y
,	PUN	,
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
et	KON	et
de	PRP	de
les	DET:ART	le
mon	DET:POS	mon
sans	PRP	sans
Voilà	ADV	voilà
Ils	PRO:PER	il
un	DET:ART	un
vous	PRO:PER	vous
les	DET:ART	le
<EOS>	<EOS>	<EOS>
une	DET:ART	un
,	PUN	,
une	DET:ART	un
<EOS>	<EOS>	<EOS>
Guérin	NAM	guérin
<EOS>	<EOS>	<EOS>
pas	ADV	pas
.	SENT	.
qui	PRO:REL	qui
le	DET:ART	le
colonne	NOM	colonne
bien	ADV	bien
et	KON	et
huttes	NOM	hutte
dans	PRP	dans
!	SENT	!
que	PRO:REL	que
le	PRO:PER	le
prétendait	VER:impf	prétendre
un	DET:ART	un
branches	NOM	branche
,	PUN	,
de	PRP	de
ai	VER:pres	avoir
tu	PRO:PER	tu
au	PRP:det	au
t'	PRO:PER	te
de	PRP	de
<EOS>	<EOS>	<EOS>
peones	NOM	peones
<EOS>	<EOS>	<EOS>
un	DET:ART	un
?	SENT	?
le	DET:ART	le
aimable	ADJ	aimable
d'	PRP	de
qui	PRO:REL	qui
bon	ADJ	bon
aux	PRP:det	au
le	DET:ART	le
à	PRP	à
;	PUN	;
que	KON	que
levant	VER:ppre	lever
.	SENT	.
draps	NOM	drap
général	ADJ	général
<EOS>	<EOS>	<EOS>
pittoresques	ADJ	pittoresque
.	SENT	.
découvrir	VER:infi	découvrir
que	KON	que
Norte	ADJ	norte
pas	NOM	pas
espèces	NOM	espèce
<EOS>	<EOS>	<EOS>
.	SENT	.
faisais	VER:impf	faire
leurs	DET:POS	leur
mâchonnes	VER:pres	mâchonner
m'	PRO:PER	me
ta	DET:POS	ton
le	DET:ART	le
réservé	VER:pper	réserver
<EOS>	<EOS>	<EOS>
que	PRO:REL	que
à	PRP	à
quand	KON	quand
les	DET:ART	le
rappelant	VER:ppre	rappeler
au	PRP:det	au
est	VER:pres	être
la	DET:ART	le
.	SENT	.
cas	NOM	cas
ses	DET:POS	son
être	VER:infi	être
,	PUN	,
allons	VER:pres	aller
monde	NOM	monde
ami	NOM	ami
