éternel	ADJ	éternel
avons	VER:pres	avoir
.	SENT	.
dans	PRP	dans
;	PUN	;
allèrent	VER:simp	aller
au	PRP:det	au
et	KON	et
par	PRP	par
ils	PRO:PER	il
,	PUN	,
nez	NOM	nez
lui	PRO:PER	lui
.	SENT	.
à	PRP	à
C'	PRO:DEM	ce
.	SENT	.
allez	VER:pres	aller
-je	PRO:PER	je
,	PUN	,
.	SENT	.
plus	ADV	plus
il	PRO:PER	il
Calais	NAM	calais
avant	PRP	avant
J'	PRO:PER	je
reçut	VER:simp	recevoir
par	PRP	par
d'	PRP	de
ce	PRO:DEM	ce
;	PUN	;
!	SENT	!
deux	NUM	deux
en	PRP	en
,	PUN	,
nous	PRO:PER	nous
<EOS>	<EOS>	<EOS>
si	ADV	si
la	DET:ART	le
,	PUN	,
,	PUN	,
mis	VER:pper	mettre
.	SENT	.
--	PUN	--
à	PRP	à
avait	VER:impf	avoir
liberté	NOM	liberté
--	PUN	--
,	PUN	,
.	SENT	.
-même	ADJ	même
qu'	KON	que
laissé	VER:pper	laisser
et	KON	et
;	PUN	;
à	PRP	à
qui	PRO:REL	qui
par	PRP	par
eux	PRO:PER	eux
Edward	NAM	edward
,	PUN	,
et	KON	et
le	DET:ART	le
Et	KON	et
aller	VER:infi	aller
autre	ADJ	autre
.	SENT	.
située	VER:pper	situer
miss	NOM	miss
qu'	PRO:REL	que
pas	ADV	pas
reconnaître	VER:infi	reconnaître
qu'	KON	que
embarquèrent	VER:simp	embarquer
prirent	VER:simp	prendre
à	PRP	à
aurai	VER:futu	avoir
femme	NOM	femme
une	DET:ART	un
<EOS>	<EOS>	<EOS>
jours	NOM	jour
avait	VER:impf	avoir
revu	VER:pper	revoir
.	SENT	.
si	ADV	si
d'	PRP	de
tandis	KON	tandis
britannique	ADJ	britannique
,	PUN	,
vous	PRO:PER	vous
Patterson	NAM	patterson
expédiée	VER:pper	expédier
policemen	NOM	policemen
Il	PRO:PER	il
--	PUN	--
C'	PRO:DEM	ce
.	SENT	.
en	PRP	en
--	PUN	--
fille	NOM	fille
je	PRO:PER	je
aurait	VER:cond	avoir
Quand	KON	quand
,	PUN	,
<EOS>	<EOS>	<EOS>
?	SENT	?
nous	PRO:PER	nous
qu'	KON	que
quittant	VER:ppre	quitter
puis	ADV	puis
,	PUN	,
ou	KON	ou
Cannons'street	NAM	cannons'street
sa	DET:POS	son
le	DET:ART	le
,	PUN	,
.	SENT	.
avait	VER:impf	avoir
--	PUN	--
une	DET:ART	un
à	PRP	à
que	KON	que
les	DET:ART	le
et	KON	et
il	PRO:PER	il
Oh	INT	oh
s'	PRO:PER	se
à	PRP	à
descendre	VER:infi	descendre
s'	PRO:PER	se
faire	VER:infi	faire
gares	NOM	gare
prendre	VER:infi	prendre
,	PUN	,
--	PUN	--
Edward	NAM	edward
des	PRP:det	du
arrivé	ADJ	arrivé
ne	ADV	ne
a	VER:pres	avoir
ce	PRO:DEM	ce
rechercher	VER:infi	rechercher
veux	VER:pres	vouloir
donc	ADV	donc
compagnons	NOM	compagnon
Tamise	NAM	tamise
Patterson	NAM	patterson
livrée	NOM	livrée
--	PUN	--
Milon	NAM	milon
de	PRP	de
et	KON	et
irons	VER:futu	aller
et	KON	et
c'	PRO:DEM	ce
des	PRP:det	du
était	VER:impf	être
attends	VER:pres	attendre
le	DET:ART	le
le	DET:ART	le
nous	PRO:PER	nous
et	KON	et
comprends	VER:pres	comprendre
,	PUN	,
promènerons	VER:futu	promener
la	DET:ART	le
se	PRO:PER	se
le	DET:ART	le
et	KON	et
<EOS>	<EOS>	<EOS>
passait	VER:impf	passer
quai	NOM	quai
du	PRP:det	du
donc	ADV	donc
.	SENT	.
belle	ADJ	beau
,	PUN	,
faire	VER:infi	faire
aussitôt	ADV	aussitôt
dans	PRP	dans
James	NAM	james
Milon	NAM	milon
Marmouset	NAM	marmouset
Douvres	NAM	douvres
Vanda	NAM	vanda
mais	KON	mais
On	PRO:PER	on
<EOS>	<EOS>	<EOS>
de	PRP	de
demain	ADV	demain
,	PUN	,
Vous	PRO:PER	vous
miss	NOM	miss
deuxième	NUM	deuxième
pouvons	VER:pres	pouvoir
<EOS>	<EOS>	<EOS>
où	PRO:REL	où
dit	VER:pres	dire
pour	PRP	pour
et	KON	et
donna	VER:simp	donner
y	PRO:PER	y
<EOS>	<EOS>	<EOS>
endossé	VER:pper	endosser
embarqué	VER:pper	embarquer
voyageait-il	ADJ	voyageait-il
caisse	NOM	caisse
à	PRP	à
avaient	VER:impf	avoir
alla	VER:simp	aller
<EOS>	<EOS>	<EOS>
Londres	NAM	londres
pour	KON	pour
débarqué	VER:pper	débarquer
sa	DET:POS	son
heures	NOM	heure
prévenir	VER:infi	prévenir
avez	VER:pres	avoir
à	PRP	à
est	VER:pres	être
venez	VER:pres	venir
?	SENT	?
réveiller	VER:infi	réveiller
confiance	NOM	confiance
au	PRP:det	au
Bon	ADJ	bon
!	SENT	!
par	PRP	par
Mais	KON	mais
miss	NOM	miss
tant	ADV	tant
.	SENT	.
partait	VER:impf	partir
et	KON	et
Folkestone	NAM	folkestone
être	VER:infi	être
à	PRP	à
bien	ADV	bien
<EOS>	<EOS>	<EOS>
partir	VER:infi	partir
<EOS>	<EOS>	<EOS>
L'	DET:ART	le
Milon	NAM	milon
le	PRO:PER	le
Nous	PRO:PER	nous
miss	NOM	miss
Londres	NAM	londres
pas	ADV	pas
vous	PRO:PER	vous
Covent	NAM	covent
pu	VER:pper	pouvoir
!	SENT	!
expédier	VER:infi	expédier
dans	PRP	dans
autre	ADJ	autre
faut	VER:pres	falloir
sept	NUM	sept
--	PUN	--
avait-il	NOM	avait-il
aux	PRP:det	au
<EOS>	<EOS>	<EOS>
.	SENT	.
L'	DET:ART	le
,	PUN	,
bouillon	NOM	bouillon
trois	NUM	trois
vu	VER:pper	voir
le	DET:ART	le
indiquant	VER:ppre	indiquer
sait	VER:pres	savoir
s'	PRO:PER	se
ordres	NOM	ordre
de	PRP	de
ne	ADV	ne
,	PUN	,
dit	VER:pres	dire
policemen	NOM	policemen
convenu	VER:pper	convenir
sir	NOM	sir
à	PRP	à
paquebot	NOM	paquebot
--	PUN	--
.	SENT	.
était	VER:impf	être
<EOS>	<EOS>	<EOS>
chez	PRP	chez
Marmouset	NAM	marmouset
en	PRO:PER	en
deux	NUM	deux
le	DET:ART	le
qui	PRO:REL	qui
,	PUN	,
famille	NOM	famille
.	SENT	.
Oui	INT	oui
.	SENT	.
attende	VER:subp	attendre
Marmouset	NAM	marmouset
Vanda	NAM	vanda
<EOS>	<EOS>	<EOS>
avec	PRP	avec
<EOS>	<EOS>	<EOS>
Milon	NAM	milon
admirablement	ADV	admirablement
,	PUN	,
Boulogne	NAM	boulogne
.	SENT	.
Londres	NAM	londres
Elle	PRO:PER	elle
qui	PRO:REL	qui
l'	DET:ART	le
de	PRP	de
que	KON	que
heure	NOM	heure
Marmouset	NAM	marmouset
des	PRP:det	du
se	PRO:PER	se
fit	VER:simp	faire
bravement	ADV	bravement
Douvres	NAM	douvres
Marmouset	NAM	marmouset
était	VER:impf	être
?	SENT	?
.	SENT	.
Ah	INT	ah
y	PRO:PER	y
<EOS>	<EOS>	<EOS>
lui	PRO:PER	lui
dit	VER:pres	dire
Milon	NAM	milon
repassa	VER:simp	repasser
de	PRP	de
<EOS>	<EOS>	<EOS>
la	DET:ART	le
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
?	SENT	?
donnerons	VER:futu	donner
là	ADV	là
?	SENT	?
Evans	NAM	evans
promènent	VER:pres	promener
disons-nous	NOM	disons-nous
arriverai	VER:futu	arriver
Marmouset	NAM	marmouset
<EOS>	<EOS>	<EOS>
pour	PRP	pour
<EOS>	<EOS>	<EOS>
pied	NOM	pied
train	NOM	train
et	KON	et
la	DET:ART	le
miss	NOM	miss
--	PUN	--
--	PUN	--
les	DET:ART	le
lord	NOM	lord
de	PRP	de
--	PUN	--
--	PUN	--
--	PUN	--
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
contraire	NOM	contraire
allons-nous	VER:subi	allons-nous
--	PUN	--
fond	NOM	fond
--	PUN	--
de	PRP	de
ses	DET:POS	son
.	SENT	.
parfait	ADJ	parfait
sir	NOM	sir
--	PUN	--
deux	NUM	deux
policemen	NOM	policemen
chambre	NOM	chambre
Calais	NAM	calais
gardée	VER:pper	garder
ne	ADV	ne
qui	PRO:REL	qui
le	PRO:PER	le
...	PUN	...
deux	NUM	deux
paquebot	NOM	paquebot
juste	ADJ	juste
tandis	KON	tandis
police	NOM	police
comprends	VER:pres	comprendre
ses	DET:POS	son
dans	PRP	dans
le	DET:ART	le
au	PRP:det	au
ailleurs	ADV	ailleurs
nous	PRO:PER	nous
,	PUN	,
:	PUN	:
Boulogne	NAM	boulogne
huit	NUM	huit
ils	PRO:PER	il
qu'	KON	que
sang-froid	NOM	sang-froid
à	PRP	à
.	SENT	.
sur	PRP	sur
trahir	VER:infi	trahir
pour	PRP	pour
coucher	VER:infi	coucher
Souper	VER:infi	souper
trahisse	VER:subp	trahir
nom	NOM	nom
le	DET:ART	le
de	PRP	de
propre	ADJ	propre
,	PUN	,
l'	PRO:PER	la|le
.	SENT	.
que	PRO:REL	que
pour	PRP	pour
,	PUN	,
Fort	ADV	fort
!	SENT	!
une	DET:ART	un
si	ADV	si
était	VER:impf	être
la	DET:ART	le
le	DET:ART	le
<EOS>	<EOS>	<EOS>
dans	PRP	dans
pas	ADV	pas
avait	VER:impf	avoir
nourri	VER:pper	nourrir
dames	NOM	dame
<EOS>	<EOS>	<EOS>
ce	PRO:DEM	ce
,	PUN	,
dort	VER:pres	dormir
<EOS>	<EOS>	<EOS>
puis	ADV	puis
ils	PRO:PER	il
expédié	VER:pper	expédier
que	KON	que
,	PUN	,
à	PRP	à
...	PUN	...
.	SENT	.
et	KON	et
descendirent	VER:simp	descendre
!	SENT	!
Quant	PRP	quant
cab	NOM	cab
de	PRP	de
coiffe	NOM	coiffe
?	SENT	?
deux	NUM	deux
embéguinée	VER:pper	embéguiner
Et	KON	et
loger	VER:infi	loger
ils	PRO:PER	il
fait	VER:pper	faire
de	PRP	de
poussa	VER:simp	pousser
ils	PRO:PER	il
,	PUN	,
compilé	VER:pper	compiler
,	PUN	,
Paris	NAM	paris
--	PUN	--
à	PRP	à
hôtel	NOM	hôtel
l'	DET:ART	le
avez	VER:pres	avoir
quand	KON	quand
donna	VER:simp	donner
m'	PRO:PER	me
part	NOM	part
même	ADJ	même
parlaient	VER:impf	parler
Ellen	NAM	ellen
du	PRP:det	du
à	PRP	à
détective	NOM	détective
Après	PRP	après
Cité	NAM	cité
Milon	NAM	milon
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
si	KON	si
lui	PRO:PER	lui
Si	KON	si
de	PRP	de
.	SENT	.
vous	PRO:PER	vous
avoir	VER:infi	avoir
débarquant	VER:ppre	débarquer
vous	PRO:PER	vous
en	PRP	en
.	SENT	.
il	PRO:PER	il
avait	VER:impf	avoir
il	PRO:PER	il
Marmouset	NAM	marmouset
sir	NOM	sir
j'	PRO:PER	je
rendez	VER:pres	rendre
!	SENT	!
après	ADV	après
pauvre	ADJ	pauvre
<EOS>	<EOS>	<EOS>
Milon	NAM	milon
,	PUN	,
révérend	ADJ	révérend
dans	PRP	dans
Ellen	NAM	ellen
une	DET:ART	un
,	PUN	,
Et	KON	et
par	PRP	par
dépêches	NOM	dépêche
et	KON	et
repris	VER:pper	reprendre
--	PUN	--
<EOS>	<EOS>	<EOS>
sur	PRP	sur
gare	NOM	gare
retrouverai	VER:futu	retrouver
le	DET:ART	le
le	PRO:PER	le
pouvons	VER:pres	pouvoir
l'	DET:ART	le
pour	PRP	pour
avoir	VER:infi	avoir
une	DET:ART	un
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
en	PRP	en
,	PUN	,
mission	NOM	mission
lui	PRO:PER	lui
normande	ADJ	normand
gentleman	NOM	gentleman
<EOS>	<EOS>	<EOS>
un	DET:ART	un
et	KON	et
de	PRP	de
avaient	VER:impf	avoir
dépit	NOM	dépit
de	PRP	de
Donc	NAM	donc
parleraient	VER:cond	parler
Douvres	NAM	douvres
se	PRO:PER	se
-là	ADV	là
pur	ADJ	pur
Marmouset	NAM	marmouset
Vanda	NAM	vanda
le	DET:ART	le
arrivèrent	VER:simp	arriver
<EOS>	<EOS>	<EOS>
dit	VER:pres	dire
bien	ADV	bien
,	PUN	,
Vanda	NAM	vanda
une	DET:ART	un
,	PUN	,
.	SENT	.
fois	NOM	fois
devait	VER:impf	devoir
à	PRP	à
parcs	NOM	parc
.	SENT	.
était	VER:impf	être
donné	VER:pper	donner
Ellen	NAM	ellen
Milon	NAM	milon
vais	VER:pres	aller
révérend	NOM	révérend
le	PRO:PER	le
Marmouset	NAM	marmouset
un	DET:ART	un
Calais	NAM	calais
qui	PRO:REL	qui
,	PUN	,
miss	NOM	miss
<EOS>	<EOS>	<EOS>
et	KON	et
anglais	ADJ	anglais
Marmouset	NAM	marmouset
n'	ADV	ne
James	NAM	james
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
d'	PRP	de
serai	VER:futu	être
pas	ADV	pas
sauverons	VER:futu	sauver
ferons-nous	NOM	ferons-nous
effroi	NOM	effroi
dans	PRP	dans
Wood	NAM	wood
le	DET:ART	le
lirons	VER:futu	lire
Folkestone	NOM	folkestone
en	PRO:PER	en
,	PUN	,
aplomb	NOM	aplomb
Edward	NAM	edward
révérend	NOM	révérend
--	PUN	--
,	PUN	,
Je	PRO:PER	je
ses	DET:POS	son
toutes	PRO:IND	tout
Il	PRO:PER	il
réservé	VER:pper	réserver
a	VER:pres	avoir
Folkestone	NAM	folkestone
la	DET:ART	le
et	KON	et
<EOS>	<EOS>	<EOS>
Demain	ADV	demain
revenir	VER:infi	revenir
de	PRP	de
train	NOM	train
Charing-Cross	NAM	charing-cross
--	PUN	--
bien	ADV	bien
<EOS>	<EOS>	<EOS>
groupes	NOM	groupe
prendre	VER:infi	prendre
,	PUN	,
où	PRO:REL	où
lui	PRO:PER	lui
,	PUN	,
lui	PRO:PER	lui
Oui	INT	oui
faire	VER:infi	faire
celle	PRO:DEM	celui
.	SENT	.
.	SENT	.
même	ADV	même
modèle	NOM	modèle
Et	KON	et
noires	ADJ	noir
Palmure	VER:pres	palmure
puis	ADV	puis
!	SENT	!
pas	ADV	pas
--	PUN	--
d'	PRP	de
de	PRP	de
<EOS>	<EOS>	<EOS>
compartiment	NOM	compartiment
Wood	NAM	wood
geste	NOM	geste
de	PRP	de
datée	VER:pper	dater
adresser	VER:infi	adresser
Maintenant	ADV	maintenant
regarderons	VER:futu	regarder
<EOS>	<EOS>	<EOS>
Garden	NAM	garden
,	PUN	,
provisoirement	ADV	provisoirement
d'	PRP	de
Office	NAM	office
train	NOM	train
que	KON	que
je	PRO:PER	je
aussi	ADV	aussi
m'	PRO:PER	me
le	DET:ART	le
un	DET:ART	un
une	DET:ART	un
prendre	VER:infi	prendre
<EOS>	<EOS>	<EOS>
compagnons	NOM	compagnon
À	PRP	à
Marmouset	NAM	marmouset
;	PUN	;
été	VER:pper	être
demain	ADV	demain
Edward	NAM	edward
installés	VER:pper	installer
--	PUN	--
<EOS>	<EOS>	<EOS>
.	SENT	.
;	PUN	;
audace	NOM	audace
heures	NOM	heure
dit	VER:pres	dire
ses	DET:POS	son
on	PRO:PER	on
.	SENT	.
liberté	NOM	liberté
<EOS>	<EOS>	<EOS>
présenterez	VER:futu	présenter
autres	ADJ	autre
télégramme	NOM	télégramme
Et	KON	et
d'	PRP	de
À	PRP	à
dit	VER:pper	dire
nous	PRO:PER	nous
anglais	ADJ	anglais
dans	PRP	dans
?	SENT	?
un	DET:ART	un
moment	NOM	moment
qu'	PRO:REL	que
maintenant	ADV	maintenant
nous	PRO:PER	nous
je	PRO:PER	je
des	PRP:det	du
<EOS>	<EOS>	<EOS>
Déjà	ADV	déjà
Marmouset	NOM	marmouset
à	PRP	à
<EOS>	<EOS>	<EOS>
-vous	PRO:PER	vous
.	SENT	.
--	PUN	--
de	PRP	de
devait	VER:impf	devoir
L'	DET:ART	le
bien	ADV	bien
peine	NOM	peine
,	PUN	,
,	PUN	,
écoutez	VER:pres	écouter
-moi	PRO:PER	moi
cœur	NOM	cœur
pu	VER:pper	pouvoir
par	PRP	par
jusqu'	PRP	jusque
ordres	NOM	ordre
--	PUN	--
Londres	NAM	londres
et	KON	et
passer	VER:infi	passer
Ellen	NAM	ellen
était	VER:impf	être
,	PUN	,
ne	ADV	ne
que	KON	que
n'	ADV	ne
paquebot	NOM	paquebot
le	DET:ART	le
,	PUN	,
,	PUN	,
,	PUN	,
,	PUN	,
le	DET:ART	le
gazettes	NOM	gazette
,	PUN	,
ils	PRO:PER	il
le	DET:ART	le
,	PUN	,
montèrent	VER:simp	monter
avait	VER:impf	avoir
deux	NUM	deux
rendre	VER:infi	rendre
çà	ADV	çà
Vanda	NAM	vanda
aussitôt	ADV	aussitôt
il	PRO:PER	il
femme	NOM	femme
Tavern	NAM	tavern
.	SENT	.
train	NOM	train
,	PUN	,
dans	PRP	dans
homme	NOM	homme
Oh	INT	oh
lui	PRO:PER	lui
Milon	NAM	milon
avait	VER:impf	avoir
,	PUN	,
du	PRP:det	du
en	PRP	en
simple	ADJ	simple
Boulogne	NAM	boulogne
est	VER:pres	être
.	SENT	.
sur	PRP	sur
nous	PRO:PER	nous
eu	VER:pper	avoir
.	SENT	.
une	DET:ART	un
<EOS>	<EOS>	<EOS>
pour	PRP	pour
?	SENT	?
<EOS>	<EOS>	<EOS>
,	PUN	,
<SEG>
yeux	NOM	œil
vois	VER:pres	voir
prit	VER:simp	prendre
rejoignit	VER:simp	rejoindre
Marmouset	NAM	marmouset
à	PRP	à
dit	VER:pres	dire
vous	PRO:PER	vous
.	SENT	.
laquelle	PRO:REL	lequel
celui	PRO:DEM	celui
déboucha	VER:simp	déboucher
tressaillement	NOM	tressaillement
que	PRO:REL	que
effroi	NOM	effroi
prisonnier	NOM	prisonnier
Ah	INT	ah
vous	PRO:PER	vous
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
rester	VER:infi	rester
:	PUN	:
Monsieur	NAM	monsieur
l'	PRO:PER	la|le
homme	NOM	homme
gare	NOM	gare
.	SENT	.
--	PUN	--
je	PRO:PER	je
flegme	NOM	flegme
tour	NOM	tour
,	PUN	,
,	PUN	,
<EOS>	<EOS>	<EOS>
tenu	VER:pper	tenir
,	PUN	,
Ah	INT	ah
Un	NUM	un
du	PRP:det	du
nous	PRO:PER	nous
attend	VER:pres	attendre
Samuel	NAM	samuel
en	PRP	en
dans	PRP	dans
<EOS>	<EOS>	<EOS>
--	PUN	--
manqué	VER:pper	manquer
Marmouset	NAM	marmouset
<EOS>	<EOS>	<EOS>
.	SENT	.
l'	DET:ART	le
l'	PRO:PER	la|le
visité	VER:pper	visiter
voulez	VER:pres	vouloir
papier	NOM	papier
Nous	PRO:PER	nous
robuste	ADJ	robuste
tu	PRO:PER	tu
Dieu	NOM	dieu
de	PRP	de
fameuse	ADJ	fameux
impossible	ADJ	impossible
les	DET:ART	le
.	SENT	.
puis	ADV	puis
me	PRO:PER	me
--	PUN	--
termes	NOM	terme
la	DET:ART	le
d'	PRP	de
difficulté	NOM	difficulté
écrite	VER:pper	écrire
du	PRP:det	du
un	DET:ART	un
voyageur	NOM	voyageur
envoyé	VER:pper	envoyer
<EOS>	<EOS>	<EOS>
nos	DET:POS	notre
état	NOM	état
cette	PRO:DEM	ce
vous	PRO:PER	vous
ouverte	VER:pper	ouvrir
la	DET:ART	le
ameniez	VER:impf	amener
cherchez	VER:pres	chercher
!	SENT	!
.	SENT	.
;	PUN	;
Samuel	NAM	samuel
nous	PRO:PER	nous
ne	ADV	ne
abbé	NOM	abbé
est	VER:pres	être
avec	PRP	avec
balbutia	VER:simp	balbutier
--	PUN	--
tiendra-t	VER:futu	tiendra-t
ne	ADV	ne
que	PRO:REL	que
;	PUN	;
versa	ADV	versa
on	PRO:PER	on
ici	ADV	ici
à	PRP	à
hôtel	NOM	hôtel
Et	KON	et
premiers	NOM	premier
gentleman	NOM	gentleman
,	PUN	,
aucun	PRO:IND	aucun
fera	VER:futu	faire
léthargie	NOM	léthargie
qui	PRO:REL	qui
à	PRP	à
jamais	ADV	jamais
imaginèrent	VER:simp	imaginer
--	PUN	--
tombera	VER:futu	tomber
Marmouset	NAM	marmouset
James	NAM	james
.	SENT	.
longue	ADJ	longue
pot	NOM	pot
votre	DET:POS	votre
<EOS>	<EOS>	<EOS>
vous	PRO:PER	vous
Marmouset	NAM	marmouset
<EOS>	<EOS>	<EOS>
promis	VER:pper	promettre
-ci	ADV	-ci
dans	PRP	dans
qu'	PRO:REL	que
N'	ADV	ne
auprès	ADV	auprès
Samuel	NAM	samuel
<EOS>	<EOS>	<EOS>
<EOS>	<EOS>	<EOS>
est	VER:pres	être
l'	DET:ART	le
et	KON	et
tranquille	ADJ	tranquille
!	SENT	!
il	PRO:PER	il
c'	PRO:DEM	ce
de	PRP	de
leva	VER:simp	lever
un	DET:ART	un
a	VER:pres	avoir
celui	PRO:DEM	celui
n'	ADV	ne
à	PRP	à
se	PRO:PER	se
disposition	NOM	disposition
London-Bridge	NAM	london-bridge
pas	ADV	pas
.	SENT	.
promesse	NOM	promesse
une	DET:ART	un
nôtres	PRO:POS	nôtre
serment	NOM	serment
...	PUN	...
nom	NOM	nom
dans	PRP	dans
souper	VER:infi	souper
Puis	ADV	puis
la	DET:ART	le
de	PRP	de
dit-il	NOM	dit-il
une	DET:ART	un
détective	NOM	détective
C'	PRO:DEM	ce
,	PUN	,
<EOS>	<EOS>	<EOS>
en	PRP	en
cherchez	VER:pres	chercher
caisse	NOM	caisse
--	PUN	--
Londres	NAM	londres
de	PRP	de
écarquillèrent	VER:simp	écarquiller
!	SENT	!
Wood	NAM	wood
j'	PRO:PER	je
m'	PRO:PER	me
les	DET:ART	le
à	PRP	à
dit	VER:pres	dire
en	PRP	en
date	NOM	date
confie	VER:pres	confier
--	PUN	--
poursuivit	VER:simp	poursuivre
<EOS>	<EOS>	<EOS>
promesse	NOM	promesse
a	VER:pres	avoir
Français	NAM	français
trembler	VER:infi	trembler
se	PRO:PER	se
on	PRO:PER	on
servi	VER:pper	servir
-vous	PRO:PER	vous
ne	ADV	ne
en	PRP	en
.	SENT	.
vous	PRO:PER	vous
fronça	VER:simp	froncer
fénian	ADJ	fénian
à	PRP	à
fût	VER:subi	être
que	KON	que
,	PUN	,
il	PRO:PER	il
gentleman	NOM	gentleman
le	PRO:PER	le
fit	VER:simp	faire
fénian	ADJ	fénian
à	PRP	à
.	SENT	.
dépêche	NOM	dépêche
impatience	NOM	impatience
sait	VER:pres	savoir
à	PRP	à
continuait	VER:impf	continuer
.	SENT	.
a	VER:pres	avoir
homme	NOM	homme
Charing-Cross	NAM	charing-cross
prit	VER:simp	prendre
.	SENT	.
on	PRO:PER	on
parmi	PRP	parmi
<EOS>	<EOS>	<EOS>
prenant	VER:ppre	prendre
.	SENT	.
mais	KON	mais
pas	ADV	pas
des	PRP:det	du
je	PRO:PER	je
aux	PRP:det	au
et	KON	et
.	SENT	.
pour	KON	pour
nous	PRO:PER	nous
.	SENT	.
Peut-être	ADV	peut-être
-vous	PRO:PER	vous
dernière	ADJ	dernier
ne	ADV	ne
,	PUN	,
?	SENT	?
James	NAM	james
,	PUN	,
<EOS>	<EOS>	<EOS>
toujours	ADV	toujours
des	PRP:det	du
<EOS>	<EOS>	<EOS>
sas	NOM	sas
asseoir	VER:infi	asseoir
Marmouset	NAM	marmouset
monsieur	NOM	monsieur
ma	DET:POS	mon
pale	NOM	pale
arriver	VER:infi	arriver
Avez	VER:pres	avoir
mort	NOM	mort
-ci	ADV	-ci
vous	PRO:PER	vous
<EOS>	<EOS>	<EOS>
il	PRO:PER	il
arrivera	VER:futu	arriver
fit-il	NOM	fit-il
.	SENT	.
que	PRO:REL	que
<EOS>	<EOS>	<EOS>
tête	NOM	tête
Et	KON	et
<EOS>	<EOS>	<EOS>
sur	PRP	sur
mal	NOM	mal
assurer	VER:infi	assurer
,	PUN	,
le	PRO:PER	le
abbé	NOM	abbé
de	PRP	de
cheveu	NOM	cheveu
--	PUN	--
un	DET:ART	un
s'	PRO:PER	se
petite	ADJ	petit
à	PRP	à
ou	KON	ou
--	PUN	--
avait	VER:impf	avoir
Fort	ADV	fort
lèvres	NOM	lèvre
ses	DET:POS	son
--	PUN	--
garde	VER:pres	garder
.	SENT	.
,	PUN	,
ai	VER:pres	avoir
il	PRO:PER	il
dit	VER:pres	dire
<EOS>	<EOS>	<EOS>
de	PRP	de
,	PUN	,
--	PUN	--
C'	PRO:DEM	ce
parole	NOM	parole
à	PRP	à
Le	DET:ART	le
compte-t-il	VER:subi	compte-t-il
?	SENT	?
si	KON	si
--	PUN	--
<EOS>	<EOS>	<EOS>
de	PRP	de
un	DET:ART	un
monsieur	NOM	monsieur
<EOS>	<EOS>	<EOS>
à	PRP	à
craignez	VER:pres	craindre
--	PUN	--
à	PRP	à
nous	PRO:PER	nous
homme	NOM	homme
une	DET:ART	un
paraissait	VER:impf	paraître
Si	KON	si
Marmouset	NAM	marmouset
tira	VER:simp	tirer
l'	DET:ART	le
sur	PRP	sur
à	PRP	à
des	PRP:det	du
<EOS>	<EOS>	<EOS>
de	PRP	de
à	PRP	à
L'	DET:ART	le
le	DET:ART	le
tous	PRO:IND	tout
pas	ADV	pas
pas	NOM	pas
viens	VER:pres	venir
chambre	NOM	chambre
le	DET:ART	le
<EOS>	<EOS>	<EOS>
fenians	NOM	fenian
Sir	NAM	sir
gentleman	NOM	gentleman
,	PUN	,
désirez	VER:pres	désirer
avec	PRP	avec
qui	PRO:REL	qui
--	PUN	--
fut	VER:simp	être
dans	PRP	dans
<EOS>	<EOS>	<EOS>
pas	ADV	pas
gentleman	NOM	gentleman
deux	NUM	deux
lit	NOM	lit
,	PUN	,
lui	PRO:PER	lui
James	NAM	james
que	KON	que
--	PUN	--
vous	PRO:PER	vous
le	DET:ART	le
mais	KON	mais
.	SENT	.
dans	PRP	dans
cela	PRO:DEM	cela
pris	VER:pper	prendre
était	VER:impf	être
abbé	NOM	abbé
s'	PRO:PER	se
non	ADV	non
Milon	NAM	milon
fénian	ADJ	fénian
Monsieur	NOM	monsieur
Que	PRO:REL	que
<EOS>	<EOS>	<EOS>
Cannons'street	NAM	cannons'street
des	PRP:det	du
nôtres	PRO:POS	nôtre
<EOS>	<EOS>	<EOS>
s'	PRO:PER	se
qui	PRO:REL	qui
à	PRP	à
Vous	PRO:PER	vous
.	SENT	.
Calais	NAM	calais
<EOS>	<EOS>	<EOS>
voisine	ADJ	voisin
grâce	NOM	grâce
l'	DET:ART	le
Marmouset	NOM	marmouset
Et	KON	et
--	PUN	--
.	SENT	.
connaissait	VER:impf	connaître
d'	PRP	de
un	DET:ART	un
<EOS>	<EOS>	<EOS>
un	NOM	un
<EOS>	<EOS>	<EOS>
rester	VER:infi	rester
vint	VER:simp	venir
avaient	VER:impf	avoir
violer	VER:infi	violer
<EOS>	<EOS>	<EOS>
traître	NOM	traître
sur	PRP	sur
--	PUN	--
êtes	VER:pres	être
les	DET:ART	le
est	VER:pres	être
serviriez	VER:cond	servir
nous	PRO:PER	nous
le	DET:ART	le
douane	NOM	douane
vous	PRO:PER	vous
,	PUN	,
lèvres	NOM	lèvre
lettre	NOM	lettre
minute	NOM	minute
et	KON	et
autres	ADJ	autre
--	PUN	--
,	PUN	,
que	PRO:REL	que
de	PRP	de
:	PUN	:
--	PUN	--
parole	NOM	parole
<EOS>	<EOS>	<EOS>
sir	NOM	sir
du	PRP:det	du
