garçons	NOM	garçon
a	VER:pres	avoir
nous	PRO:PER	nous
nous	PRO:PER	nous
ici	ADV	ici
Elle	PRO:PER	elle
fous	NOM	fou
plus	ADV	plus
Nous	PRO:PER	nous
si	KON	si
Mlle	NOM	mademoiselle
nous	PRO:PER	nous
vie	NOM	vie
,	PUN	,
la	DET:ART	le
matin	NOM	matin
de	PRP	de
avenir	NOM	avenir
rit	VER:pres	rire
agréable	ADJ	agréable
une	DET:ART	un
est	VER:pres	être
soir	NOM	soir
.	SENT	.
avions	VER:impf	avoir
de	PRP	de
,	PUN	,
es	VER:pres	être
<SEG>
nous	PRO:PER	nous
,	PUN	,
si	KON	si
pas	ADV	pas
,	PUN	,
nous	PRO:PER	nous
belles	ADJ	beau
voitures	NOM	voiture
de	PRP	de
nous	PRO:PER	nous
on	PRO:PER	on
toilettes	NOM	toilette
demande	VER:pres	demander
nos	DET:POS	notre
ferons	VER:futu	faire
ne	ADV	ne
nos	DET:POS	notre
plus	ADV	plus
que	KON	que
cultiver	VER:infi	cultiver
ne	ADV	ne
des	PRP:det	du
insupportable	ADJ	insupportable
plus	ADV	plus
en	PRP	en
elle	PRO:PER	elle
malgré	PRP	malgré
plus	ADV	plus
;	PUN	;
le	PRO:PER	le
nous	PRO:PER	nous
répète	VER:pres	répéter
voulons	VER:pres	vouloir
lui	PRO:PER	lui
intelligence	NOM	intelligence
;	PUN	;
,	PUN	,
un	DET:ART	un
mot	NOM	mot
est	VER:pres	être
en	PRP	en
et	KON	et
,	PUN	,
femmes	NOM	femme
elle	PRO:PER	elle
,	PUN	,
notre	DET:POS	notre
beaucoup	ADV	beaucoup
nulles	ADJ	nul
qu'	KON	que
<SEG>
et	KON	et
quelques	PRO:IND	quelque
ce	PRO:DEM	ce
lieues	NOM	lieue
cent	NUM	cent
amies	NOM	ami
comme	ADV	comme
elle	PRO:PER	elle
la	DET:ART	le
années	NOM	année
soit	VER:subp	être
«	PUN:cit	«
sienne	PRO:POS	sien
mal	NOM	mal
endurer	VER:infi	endurer
nos	DET:POS	notre
.	SENT	.
encore	ADV	encore
intimes	ADJ	intime
,	PUN	,
que	KON	que
une	NUM	un
ou	KON	ou
voir	VER:infi	voir
Pour	NAM	Pour
de	PRP	de
autre	ADJ	autre
nous	PRO:PER	nous
Malheureusement	ADV	malheureusement
débarrassée	VER:pper	débarrasser
dit	VER:pper	dire
,	PUN	,
.	SENT	.
qui	PRO:REL	qui
nécessaire	ADJ	nécessaire
de	PRP	de
choses	NOM	chose
à	PRP	à
parler	NOM	parler
être	VER:infi	être
vient	VER:pres	venir
,	PUN	,
de	PRP	de
faudra	VER:futu	falloir
d'	PRP	de
ce	PRO:DEM	ce
voudrions	VER:cond	vouloir
il	PRO:PER	il
la	DET:ART	le
une	DET:ART	un
<SEG>
vont	VER:pres	aller
roses	NOM	rose
délicieux	ADJ	délicieux
dirai	VER:futu	dire
te	PRO:PER	te
Duval	NAM	Duval
de	PRP	de
neuves	ADJ	neuf
que	KON	que
,	PUN	,
moins	ADV	moins
que	KON	que
un	DET:ART	un
elles	PRO:PER	elle
,	PUN	,
ennuyeuses	ADJ	ennuyeux
robes	NOM	robe
nous	PRO:PER	nous
bleu	ADJ	bleu
boutons	NOM	bouton
soie	NOM	soie
les	PRO:PER	la|le
fond	NOM	fond
avons	VER:pres	avoir
je	PRO:PER	je
d'	PRP	de
avons	VER:pres	avoir
de	PRP	de
comme	ADV	comme
au	PRP:det	au
,	PUN	,
;	PUN	;
couvert	VER:pper	couvrir
fois	NOM	foi|fois
jetés	VER:pper	jeter
des	PRP:det	du
Mlle	NOM	mademoiselle
première	NUM	premier
hasard	NOM	hasard
de	PRP	de
et	KON	et
pour	PRP	pour
mises	VER:pper	mettre
de	PRP	de
la	DET:ART	le
effet	NOM	effet
ciel	NOM	ciel
nous	PRO:PER	nous
hier	ADV	hier
,	PUN	,
<SEG>
à	PRP	à
tous	PRO:IND	tout
penses	VER:pres	penser
;	PUN	;
laisser	VER:infi	laisser
porter	VER:infi	porter
très	ADV	très
bien	ADV	bien
petites	ADJ	petit
,	PUN	,
quelquefois	ADV	quelquefois
nous	PRO:PER	nous
bon	ADJ	bon
nous	PRO:PER	nous
avions	VER:impf	avoir
gens	NOM	gens
les	DET:ART	le
de	PRP	de
,	PUN	,
à	PRP	à
soie	NOM	soie
de	PRP	de
il	PRO:PER	il
«	PUN:cit	«
,	PUN	,
décidément	ADV	décidément
Nous	PRO:PER	nous
.	SENT	.
la	DET:ART	le
bouts	NOM	bout
.	SENT	.
accessoires	NOM	accessoire
goût	NOM	goût
la	DET:ART	le
laine	NOM	laine
voulons	VER:pres	vouloir
étaient	VER:impf	être
faut	VER:pres	falloir
Tu	NAM	Tu
aux	PRP:det	au
à	PRP	à
des	PRP:det	du
ne	ADV	ne
plus	ADV	plus
assorties	VER:pper	assortir
que	KON	que
la	DET:ART	le
longs	ADJ	long
ceintures	NOM	ceinture
robe	NOM	robe
<SEG>
moment	NOM	moment
ensemble	ADV	ensemble
pas	NOM	pas
personnes	NOM	personne
âgées	ADJ	âgé
jamais	ADV	jamais
que	KON	que
;	PUN	;
conséquent	ADJ	conséquent
visites	NOM	visite
gaies	ADJ	gai
égards	NOM	égard
je	PRO:PER	je
n'	ADV	ne
de	PRP	de
pas	ADV	pas
te	PRO:PER	te
en	PRP	en
que	PRO:REL	que
goûtés	VER:pper	goûter
par	PRP	par
,	PUN	,
plus	ADV	plus
d'	PRP	de
deux	NUM	deux
l'	PRO:PER	la|le
familles	NOM	famille
,	PUN	,
les	DET:ART	le
au	PRP:det	au
avons	VER:pres	avoir
des	PRP:det	du
a	VER:pres	avoir
plaisirs	NOM	plaisir
tu	PRO:PER	tu
château	NOM	château
as	VER:pres	avoir
,	PUN	,
ce	PRO:DEM	ce
il	PRO:PER	il
y	PRO:PER	y
espère	VER:pres	espérer
nous	PRO:PER	nous
très	ADV	très
nous	PRO:PER	nous
oublié	VER:pper	oublier
point	NOM	point
,	PUN	,
regrettons	VER:pres	regretter
car	KON	car
<SEG>
de	PRP	de
dont	PRO:REL	dont
faire	VER:infi	faire
,	PUN	,
nez	NOM	nez
tout	PRO:IND	tout
folies	NOM	folie
,	PUN	,
la	DET:ART	le
ennuie	VER:pres	ennuyer
leçons	NOM	leçon
de	PRP	de
de	PRP	de
Nous	PRO:PER	nous
nous	PRO:PER	nous
allons	VER:pres	aller
de	PRP	de
.	SENT	.
est	VER:pres	être
un	DET:ART	un
rire	VER:infi	rire
demi-centimètre	NOM	demi-centimètre
,	PUN	,
des	PRP:det	du
allongé	VER:pper	allonger
qui	PRO:REL	qui
!	SENT	!
,	PUN	,
d'	PRP	de
Mlle	NOM	mademoiselle
Trêve	NOM	trêve
le	DET:ART	le
.	SENT	.
,	PUN	,
,	PUN	,
s'	PRO:PER	se
attrapée	VER:pper	attraper
malgré	PRP	malgré
tête	NOM	tête
elle	PRO:PER	elle
reposer	VER:infi	reposer
nous	PRO:PER	nous
figure	NOM	figure
complaisances	NOM	complaisance
soins	NOM	soin
de	PRP	de
enfin	ADV	enfin
la	DET:ART	le
ce	PRO:DEM	ce
Duval	NAM	Duval
<SEG>
perte	NOM	perte
pauvre	ADJ	pauvre
est	VER:pres	être
il	PRO:PER	il
en	PRP	en
le	DET:ART	le
faut	VER:pres	falloir
À	PRP	à
est	VER:pres	être
liberté	NOM	liberté
temps	NOM	temps
,	PUN	,
,	PUN	,
assujettissement	NOM	assujettissement
vive	ADJ	vif
amuser	VER:infi	amuser
,	PUN	,
tête	NOM	tête
:	PUN	:
,	PUN	,
de	PRP	de
l'	DET:ART	le
on	PRO:PER	on
je	PRO:PER	je
il	PRO:PER	il
!	SENT	!
si	ADV	si
âge	NOM	âge
application	NOM	application
jeune	ADJ	jeune
déteste	VER:pres	détester
est	VER:pres	être
dépendance	NOM	dépendance
.	SENT	.
,	PUN	,
,	PUN	,
fatiguée	VER:pper	fatiguer
l'	DET:ART	le
s'	PRO:PER	se
profiter	VER:infi	profiter
;	PUN	;
Quand	KON	quand
une	DET:ART	un
cette	PRO:DEM	ce
!	SENT	!
reste	NOM	reste
la	DET:ART	le
la	DET:ART	le
faut	VER:pres	falloir
notre	DET:POS	notre
<SEG>
espère	VER:pres	espérer
,	PUN	,
,	PUN	,
STÉPHANIE	NAM	Stéphanie
lu	VER:pper	lire
si	ADV	si
plaindre	VER:infi	plaindre
après	PRP	après
écris-nous	NOM	écris-nous
avoir	VER:infi	avoir
tu	PRO:PER	tu
embrassons	VER:pres	embrasser
à	PRP	à
ce	PRO:DEM	ce
»	PUN:cit	»
serais	VER:cond	être
,	PUN	,
quelques-uns	PRO:IND	quelques-uns
«	PUN:cit	«
tes	DET:POS	ton
de	PRP	de
t'	PRO:PER	te
de	PRP	de
;	PUN	;
j'	PRO:PER	je
Blanche	NAM	Blanche
était	VER:impf	être
,	PUN	,
Adieu	INT	adieu
cousine	NOM	cousin
bien	ADV	bien
que	KON	que
.	SENT	.
et	KON	et
Ta	ADJ	Ta
n'	ADV	ne
parle-nous	NOM	parle-nous
,	PUN	,
.	SENT	.
en	PRO:PER	en
Nous	PRO:PER	nous
as	VER:pres	avoir
lettre	NOM	lettre
pleine	ADJ	plein
tu	PRO:PER	tu
!	SENT	!
si	KON	si
cette	PRO:DEM	ce
plaisirs	NOM	plaisir
,	PUN	,
<SEG>
,	PUN	,
que	ADV	que
,	PUN	,
Ne	ADV	ne
ne	ADV	ne
«	PUN:cit	«
trouves	VER:pres	trouver
bien	ADJ	bien
mots	NOM	mot
mère	NOM	mère
Je	PRO:PER	je
ne	ADV	ne
lettre	NOM	lettre
-tu	PRO:PER	tu
Eh	NOM	Eh
,	PUN	,
vide	ADJ	vide
--	PUN	--
--	PUN	--
pas	ADV	pas
voudrais	VER:cond	vouloir
-tu	PRO:PER	tu
.	SENT	.
,	PUN	,
chère	NOM	chère
spirituelle	ADJ	spirituel
.	SENT	.
trop	ADV	trop
trouve	VER:pres	trouver
cette	PRO:DEM	ce
pas	ADV	pas
si	ADV	si
demanda	VER:simp	demander
sa	DET:POS	son
maman	NOM	maman
comment	ADV	comment
la	PRO:PER	la
,	PUN	,
savait	VER:impf	savoir
petite	ADJ	petit
de	PRP	de
être	VER:infi	être
;	PUN	;
dire	VER:infi	dire
?	SENT	?
elle	PRO:PER	elle
pensées	NOM	pensée
,	PUN	,
demeura	VER:simp	demeurer
interdite	VER:pper	interdire
<SEG>
te	PRO:PER	te
,	PUN	,
de	PRP	de
bonne	ADJ	bon
que	KON	que
--	PUN	--
tu	PRO:PER	tu
une	DET:ART	un
que	PRO:REL	que
régulièrement	ADV	régulièrement
.	SENT	.
la	DET:ART	le
charmante	ADJ	charmant
,	PUN	,
--	PUN	--
ne	ADV	ne
tes	DET:POS	ton
je	PRO:PER	je
malheureuse	ADJ	malheureux
moques	VER:pres	moquer
La	DET:ART	le
personne	NOM	personne
et	KON	et
murmure	NOM	murmure
est	VER:pres	être
-tu	PRO:PER	tu
parce	KON	parce
tu	PRO:PER	tu
place	NOM	place
,	PUN	,
te	PRO:PER	te
parce	KON	parce
la	DET:ART	le
pas	ADV	pas
plus	ADV	plus
?	SENT	?
finesse	NOM	finesse
cousines	NOM	cousin
travailles	VER:pres	travailler
de	PRP	de
mienne	PRO:POS	mien
crois	VER:pres	croire
enfant	NOM	enfant
avec	PRP	avec
dit	VER:pres	dire
Ne	ADV	ne
sans	PRP	sans
à	PRP	à
garde	NOM	garde
l'	DET:ART	le
<SEG>
que	KON	que
Quand	KON	quand
et	KON	et
monde	NOM	monde
mère	NOM	mère
tout	PRO:IND	tout
--	PUN	--
plaisirs	NOM	plaisir
?	SENT	?
ne	ADV	ne
depuis	PRP	depuis
Bonne	ADJ	bon
des	PRP:det	du
le	DET:ART	le
bien	ADV	bien
plus	ADV	plus
je	PRO:PER	je
cousines	NOM	cousin
moquer	VER:infi	moquer
suis	VER:pres	suivre|être
se	PRO:PER	se
,	PUN	,
je	PRO:PER	je
tes	DET:POS	ton
.	SENT	.
sont	VER:pres	être
me	PRO:PER	me
,	PUN	,
et	KON	et
de	PRP	de
cent	NUM	cent
trois	NUM	trois
fini	VER:pper	finir
ont	VER:pres	avoir
de	PRP	de
pas	ADV	pas
conduis	VER:pres	conduire
heureuse	NOM	heureux
rire	VER:infi	rire
mes	DET:POS	mon
que	KON	que
mois	NOM	moi|mois
vifs	ADJ	vif
plaisirs	NOM	plaisir
de	PRP	de
fois	NOM	foi|fois
elles	PRO:PER	elle
que	PRO:REL	que
parce	KON	parce
,	PUN	,
<SEG>
mes	DET:POS	mon
trouve	VER:pres	trouver
autres	ADJ	autre
veille	NOM	veille
reste	VER:pres	rester
il	PRO:PER	il
moins	ADV	moins
,	PUN	,
la	DET:ART	le
je	PRO:PER	je
moi	PRO:PER	moi
que	KON	que
,	PUN	,
je	PRO:PER	je
dans	PRP	dans
d'	PRP	de
Mon	DET:POS	mon
et	KON	et
et	KON	et
rien	ADV	rien
jour	NOM	jour
,	PUN	,
,	PUN	,
quand	KON	quand
suis	VER:pres	suivre|être
.	SENT	.
que	KON	que
me	PRO:PER	me
profité	VER:pper	profiter
de	PRP	de
n'	ADV	ne
ont	VER:pres	avoir
repasse	VER:pres	repasser
chaque	PRO:IND	chaque
et	KON	et
ma	DET:POS	mon
en	PRO:PER	en
que	KON	que
meilleurs	ADJ	meilleur
ma	DET:POS	mon
,	PUN	,
je	PRO:PER	je
jardin	NOM	jardin
journée	NOM	journée
;	PUN	;
mémoire	NOM	mémoire
je	PRO:PER	je
couche	VER:pres	coucher
ignorante	ADJ	ignorant
plaisirs	NOM	plaisir
<SEG>
dire	VER:infi	dire
fruits	NOM	fruit
cultive	VER:pres	cultiver
de	PRP	de
que	KON	que
,	PUN	,
quantité	NOM	quantité
--	PUN	--
donne	VER:pres	donner
-tu	PRO:PER	tu
je	PRO:PER	je
fleurs	NOM	fleur
?	SENT	?
et	KON	et
finirais	VER:cond	finir
;	PUN	;
maman	NOM	maman
Stéphanie	NAM	Stéphanie
--	PUN	--
vas	VER:pres	aller
Eh	INT	eh
de	PRP	de
,	PUN	,
je	PRO:PER	je
répondre	VER:infi	répondre
Que	PRO:REL	que
voulais	VER:impf	vouloir
pas	ADV	pas
me	PRO:PER	me
.	SENT	.
?	SENT	?
ma	DET:POS	mon
si	KON	si
Que	KON	que
mes	DET:POS	mon
,	PUN	,
Rien	NOM	rien
à	PRP	à
ne	ADV	ne
.	SENT	.
--	PUN	--
bien	ADV	bien
Tenez	NAM	Tenez
je	PRO:PER	je
couvée	NOM	couvée
compter	VER:infi	compter
,	PUN	,
...	PUN	...
elle	PRO:PER	elle
poules	NOM	poule
<SEG>
non	ADV	non
amusais	VER:impf	amuser
leur	PRO:PER	lui
de	PRP	de
C'	PRO:DEM	ce
différent	ADJ	différent
moquerait	VER:cond	moquer
mois	NOM	moi|mois
tout	ADV	tout
lui	PRO:PER	lui
,	PUN	,
m'	PRO:PER	me
surtout	ADV	surtout
trois	NUM	trois
est	VER:pres	être
moi	PRO:PER	moi
aussi	ADV	aussi
de	PRP	de
Mon	DET:POS	mon
raconter	VER:infi	raconter
vie	NOM	vie
singulier	ADJ	singulier
du	PRP:det	du
est	VER:pres	être
tes	DET:POS	ton
bien	ADV	bien
--	PUN	--
pourtant	ADV	pourtant
demande	VER:pres	demander
se	PRO:PER	se
elle	PRO:PER	elle
Oh	INT	oh
genre	NOM	genre
si	ADV	si
et	KON	et
plaisirs	NOM	plaisir
depuis	PRP	depuis
,	PUN	,
.	SENT	.
te	PRO:PER	te
sa	DET:POS	son
.	SENT	.
.	SENT	.
je	PRO:PER	je
sœur	NOM	sœur
de	PRP	de
,	PUN	,
,	PUN	,
fais-le	VER:pres	fais-le
simplement	ADV	simplement
<SEG>
était	VER:impf	être
,	PUN	,
fâchez	VER:pres	fâcher
,	PUN	,
bonheur	NOM	bonheur
,	PUN	,
passant	NOM	passant
de	PRP	de
entrain	NOM	entrain
temps	NOM	temps
étourderie	NOM	étourderie
,	PUN	,
,	PUN	,
comme	KON	comme
ce	PRO:DEM	ce
ne	ADV	ne
jamais	ADV	jamais
de	PRP	de
disiez	VER:impf	dire
mais	KON	mais
mon	DET:POS	mon
un	DET:ART	un
sans	PRP	sans
maman	NOM	maman
c'	PRO:DEM	ce
vous	PRO:PER	vous
folie	NOM	folie
l'	DET:ART	le
qui	PRO:REL	qui
excepté	ADJ	excepté
vous	PRO:PER	vous
avec	PRP	avec
c'	PRO:DEM	ce
de	PRP	de
,	PUN	,
dans	PRP	dans
,	PUN	,
;	PUN	;
était	VER:impf	être
bon	ADV	bon
elles	PRO:PER	elle
,	PUN	,
-là	ADV	là
fâcher	VER:infi	fâcher
belle	ADJ	beau
en	PRP	en
l'	DET:ART	le
,	PUN	,
grain	NOM	grain
vous	PRO:PER	vous
<SEG>
quand	KON	quand
et	KON	et
.	SENT	.
voyant	VER:ppre	voir
l'	DET:ART	le
mois	NOM	moi|mois
méchante	ADJ	méchant
résolution	NOM	résolution
«	PUN:cit	«
esprit	NOM	esprit
,	PUN	,
je	PRO:PER	je
avec	PRP	avec
;	PUN	;
à	PRP	à
était	VER:impf	être
l'	DET:ART	le
en	PRP	en
gentillesse	NOM	gentillesse
la	DET:ART	le
s'	PRO:PER	se
un	DET:ART	un
de	PRP	de
depuis	PRP	depuis
,	PUN	,
baiser	NOM	baiser
le	DET:ART	le
former	VER:infi	former
heureuse	ADJ	heureux
enfant	NOM	enfant
Décidément	NAM	Décidément
élever	VER:infi	élever
si	ADV	si
»	PUN:cit	»
fille	NOM	fille
valut	VER:simp	valoir
.	SENT	.
jeune	ADJ	jeune
Cette	NAM	Cette
,	PUN	,
avez	VER:pres	avoir
cœur	NOM	cœur
vous	PRO:PER	vous
trois	NUM	trois
Blanche	NAM	Blanche
suis	VER:pres	suivre|être
se	PRO:PER	se
sa	DET:POS	son
mère	NOM	mère
dit	VER:pres	dire
<SEG>
tout	ADV	tout
,	PUN	,
moi	PRO:PER	moi
à	PRP	à
sera	VER:futu	être
elles	PRO:PER	elle
,	PUN	,
,	PUN	,
se	PRO:PER	se
feuille	NOM	feuille
papier	NOM	papier
de	PRP	de
petit	ADJ	petit
étude	NOM	étude
et	KON	et
d'	PRP	de
comme	KON	comme
Si	KON	si
de	PRP	de
sa	DET:POS	son
je	PRO:PER	je
.	SENT	.
à	PRP	à
dans	PRP	dans
raison	NOM	raison
ce	PRO:DEM	ce
se	PRO:PER	se
prit	VER:simp	prendre
ordinaire	NOM	ordinaire
table	NOM	table
malheur	NOM	malheur
l'	DET:ART	le
belle	ADJ	beau
Et	NOM	Et
de	PRP	de
,	PUN	,
suite	NOM	suite
,	PUN	,
jolie	ADJ	joli
répondre	VER:infi	répondre
un	DET:ART	un
une	DET:ART	un
moquent	VER:pres	moquer
vais	VER:pres	aller
.	SENT	.
papeterie	NOM	papeterie
mit	VER:simp	mettre
»	PUN:cit	»
elle	PRO:PER	elle
une	DET:ART	un
<SEG>
autre	ADJ	autre
on	PRO:PER	on
,	PUN	,
commença	VER:simp	commencer
est	VER:pres	être
par	PRP	par
tu	PRO:PER	tu
:	PUN	:
moi	PRO:PER	moi
Aline	ADJ	Aline
jeu	NOM	jeu
dernier	ADJ	dernier
Ma	NOM	Ma
«	PUN:cit	«
monde	NOM	monde
un	DET:ART	un
content	ADJ	content
est	VER:pres	être
conséquent	ADJ	conséquent
de	PRP	de
chère	ADJ	cher
et	KON	et
«	PUN:cit	«
à	PRP	à
ou	KON	ou
aussi	ADV	aussi
Toi	NAM	Toi
amuses	VER:pres	amuser
et	KON	et
à	PRP	à
le	DET:ART	le
sa	DET:POS	son
.	SENT	.
,	PUN	,
aussi	ADV	aussi
Que	KON	que
t'	PRO:PER	te
cadeau	NOM	cadeau
,	PUN	,
joue	VER:pres	jouer
mère	NOM	mère
tout	NOM	tout
Stéphanie	NAM	Stéphanie
,	PUN	,
c'	PRO:DEM	ce
,	PUN	,
l'	PRO:PER	la|le
un	DET:ART	un
,	PUN	,
,	PUN	,
<SEG>
les	DET:ART	le
,	PUN	,
égal	ADJ	égal
toute	PRO:IND	tout
et	KON	et
moi	PRO:PER	moi
presque	ADV	presque
j'	PRO:PER	je
nous	PRO:PER	nous
plaise	VER:subp	plaire
seule	ADJ	seul
élève	VER:pres	élever
exprès	ADV	exprès
le	DET:ART	le
vous	PRO:PER	vous
puis	ADV	puis
l'	DET:ART	le
à	PRP	à
campagne	NOM	campagne
que	KON	que
la	DET:ART	le
année	NOM	année
faits	VER:pper	faire
vivons	VER:pres	vivre
Comme	VER:pres	Comme
«	PUN:cit	«
avoir	VER:infi	avoir
pourvu	ADJ	pourvu
bien	ADV	bien
m'	PRO:PER	me
ne	ADV	ne
que	KON	que
,	PUN	,
pour	PRP	pour
d'	PRP	de
que	PRO:REL	que
on	PRO:PER	on
mêmes	ADJ	même
tout	ADV	tout
,	PUN	,
jeu	NOM	jeu
,	PUN	,
autres	ADJ	autre
ai	VER:pres	avoir
je	PRO:PER	je
en	PRO:PER	en
plaisirs	NOM	plaisir
,	PUN	,
toute	PRO:IND	tout
.	SENT	.
<SEG>
ai	VER:pres	avoir
.	SENT	.
vous	PRO:PER	vous
par	PRP	par
Grecs	NAM	Grecs
que	ADV	que
connaissance	NOM	connaissance
je	PRO:PER	je
tout	PRO:IND	tout
dit	VER:pper	dire
pleure	VER:pres	pleurer
Romains	NAM	Romains
Je	PRO:PER	je
,	PUN	,
que	KON	que
.	SENT	.
par	PRP	par
,	PUN	,
Eh	NOM	Eh
des	PRP:det	du
des	PRP:det	du
plus	ADV	plus
des	PRP:det	du
;	PUN	;
ne	ADV	ne
à	PRP	à
des	PRP:det	du
qui	PRO:REL	qui
et	KON	et
et	KON	et
pleurais	VER:impf	pleurer
6.	NUM	@ord@
et	KON	et
monde	NOM	monde
cause	NOM	cause
4	NUM	@card@
avec	PRP	avec
ai	VER:pres	avoir
des	PRP:det	du
je	PRO:PER	je
Nanette	NAM	Nanette
fait	VER:pper	faire
ce	PRO:DEM	ce
bien	ADV	bien
souvent	ADV	souvent
des	PRP:det	du
et	KON	et
J'	PRO:PER	je
,	PUN	,
maman	NOM	maman
<SEG>
en	PRO:PER	en
papeterie	NOM	papeterie
!	SENT	!
dernièrement	ADV	dernièrement
dans	PRP	dans
m'	PRO:PER	me
,	PUN	,
c'	PRO:DEM	ce
a	VER:pres	avoir
est	VER:pres	être
revient	VER:pres	revenir
;	PUN	;
loin	ADV	loin
de	PRP	de
près	ADV	près
contenant	VER:ppre	contenir
quantité	NOM	quantité
entre	PRP	entre
des	PRP:det	du
récompenses	NOM	récompense
que	KON	que
moins	ADV	moins
;	PUN	;
,	PUN	,
n'	ADV	ne
noir	ADJ	noir
charmantes	ADJ	charmant
études	NOM	étude
de	PRP	de
pas	ADV	pas
délicieuse	ADJ	délicieux
maman	NOM	maman
point	NOM	point
j'	PRO:PER	je
autres	ADJ	autre
une	DET:ART	un
de	PRP	de
est	VER:pres	être
cahiers	NOM	cahier
tout	ADV	tout
qui	PRO:REL	qui
Elle	PRO:PER	elle
mes	DET:POS	mon
donné	VER:pper	donner
avance	VER:pres	avancer
que	KON	que
au	PRP:det	au
,	PUN	,
une	DET:ART	un
de	PRP	de
<SEG>
étais	VER:impf	être
dans	PRP	dans
était	VER:impf	être
,	PUN	,
et	KON	et
cachée	VER:pper	cacher
était	VER:impf	être
de	PRP	de
apprendre	VER:infi	apprendre
de	PRP	de
,	PUN	,
pauvre	ADJ	pauvre
ma	DET:POS	mon
un	DET:ART	un
que	KON	que
chiffre	NOM	chiffre
disais	VER:impf	dire
vous	PRO:PER	vous
d'	PRP	de
je	PRO:PER	je
,	PUN	,
elle	PRO:PER	elle
m'	PRO:PER	me
papier	NOM	papier
petit	ADJ	petit
à	PRP	à
coin	NOM	coin
.	SENT	.
cette	PRO:DEM	ce
que	KON	que
qu'	PRO:REL	que
il	PRO:PER	il
parce	KON	parce
par	PRP	par
mémoire	NOM	mémoire
impossible	ADJ	impossible
tête	NOM	tête
elle	PRO:PER	elle
je	PRO:PER	je
;	PUN	;
boudait	VER:impf	bouder
Je	PRO:PER	je
trompée	VER:pper	tromper
mémoire	NOM	mémoire
cœur	NOM	cœur
m'	PRO:PER	me
je	PRO:PER	je
mon	DET:POS	mon
manquais	VER:impf	manquer
n'	ADV	ne
<SEG>
,	PUN	,
ferme	VER:subp	fermer
,	PUN	,
ma	DET:POS	mon
quand	KON	quand
trois	NUM	trois
puis	ADV	puis
me	PRO:PER	me
d'	PRP	de
pas	ADV	pas
,	PUN	,
avais	VER:impf	avoir
elle	PRO:PER	elle
soucier	VER:infi	soucier
leçon	NOM	leçon
elle	PRO:PER	elle
avec	PRP	avec
,	PUN	,
elle	PRO:PER	elle
et	KON	et
tout	PRO:IND	tout
attentivement	ADV	attentivement
,	PUN	,
fais	VER:pres	faire
yeux	NOM	œil
répète	VER:pres	répéter
À	PRP	à
.	SENT	.
je	PRO:PER	je
et	KON	et
je	PRO:PER	je
air	NOM	air
moi	PRO:PER	moi
de	PRP	de
fois	NOM	foi|fois
arrive	VER:pres	arriver
,	PUN	,
commence	VER:pres	commencer
à	PRP	à
l'	DET:ART	le
je	PRO:PER	je
,	PUN	,
lui	PRO:PER	lui
les	DET:ART	le
présent	ADJ	présent
très	ADV	très
étudier	VER:infi	étudier
quand	KON	quand
lit	VER:pres	lire
signe	NOM	signe
<SEG>
pas	ADV	pas
ensemble	ADV	ensemble
demande	VER:pres	demander
on	PRO:PER	on
Depuis	PRP	depuis
est	VER:pres	être
qu'	ADV	qu'
mais	KON	mais
ennuie	VER:pres	ennuyer
gentille	ADJ	gentil
exige	VER:pres	exiger
mieux	ADV	mieux
avoir	VER:infi	avoir
,	PUN	,
à	PRP	à
ne	ADV	ne
;	PUN	;
étudions	VER:pres	étudier
petite	ADJ	petit
poliment	ADV	poliment
m'	PRO:PER	me
.	SENT	.
,	PUN	,
de	PRP	de
nous	PRO:PER	nous
lu	VER:pper	lire
une	DET:ART	un
que	PRO:REL	que
nous	PRO:PER	nous
dois	VER:pres	devoir
.	SENT	.
ce	PRO:DEM	ce
rien	ADV	rien
ne	ADV	ne
invite	VER:pres	inviter
qui	PRO:REL	qui
c'	PRO:DEM	ce
fée	NOM	fée
nous	PRO:PER	nous
que	KON	que
avons	VER:pres	avoir
place	NOM	place
qui	PRO:REL	qui
prendre	VER:infi	prendre
l'	PRO:PER	la|le
avec	PRP	avec
travailler	VER:infi	travailler
que	KON	que
,	PUN	,
Tu	PRO:PER	tu
<SEG>
cherche	VER:pres	chercher
;	PUN	;
Entre	VER:pres	entrer
bien	ADV	bien
chez	PRP	chez
avec	PRP	avec
n'	ADV	ne
maman	NOM	maman
une	DET:ART	un
qui	PRO:REL	qui
,	PUN	,
leçons	NOM	leçon
temps	NOM	temps
ou	KON	ou
,	PUN	,
et	KON	et
aussi	ADV	aussi
.	SENT	.
en	PRP	en
quand	KON	quand
,	PUN	,
,	PUN	,
ai	VER:pres	avoir
,	PUN	,
charment	VER:pres	charmer
«	PUN:cit	«
mes	DET:POS	mon
temps	NOM	temps
nous	PRO:PER	nous
avec	PRP	avec
mais	KON	mais
me	PRO:PER	me
c'	PRO:DEM	ce
j'	PRO:PER	je
Nanette	NAM	Nanette
sors	VER:pres	sortir
de	PRP	de
qui	PRO:REL	qui
des	PRP:det	du
Nanette	NAM	Nanette
fée	NOM	fée
accompagne	VER:pres	accompagner
est	VER:pres	être
m'	PRO:PER	me
sœur	NOM	sœur
je	PRO:PER	je
récréations	NOM	récréation
petite	ADJ	petit
toi	PRO:PER	toi
ta	DET:POS	ton
<SEG>
sortes	NOM	sorte
diras	VER:futu	dire
à	PRP	à
porter	VER:infi	porter
bornons	VER:pres	borner
