s’écria	VER:simp	s’écria
fût	VER:subi	être
<SEG>
,	PUN	,
trompé	VER:pper	tromper
Son	VER:simp	Son
père	NOM	père
?	SENT	?
aurait	VER:cond	avoir
elle	PRO:PER	elle
...	PUN	...
son	DET:POS	son
Elle	PRO:PER	elle
<SEG>
c’était	VER:impf	c’était
Certes	ADV	certes
homme	NOM	homme
père	NOM	père
brave	ADJ	brave
honorable	ADJ	honorable
!	SENT	!
un	DET:ART	un
,	PUN	,
,	PUN	,
<SEG>
l’esprit	VER:simp	l’esprit
et	KON	et
,	PUN	,
n’avait	NOM	n’avait
affaires	NOM	affaire
probe	ADJ	probe
dont	PRO:REL	dont
mais	KON	mais
jamais	ADV	jamais
en	PRP	en
<SEG>
sa	DET:POS	son
,	PUN	,
de	PRP	de
l’horizon	NOM	l’horizon
femme	NOM	femme
.	SENT	.
Comment	ADV	comment
franchi	VER:pper	franchir
boutique	NOM	boutique
cette	PRO:DEM	ce
<SEG>
autrefois	ADV	autrefois
le	PRO:PER	le
,	PUN	,
le	PRO:PER	le
on	PRO:PER	on
savait	VER:impf	savoir
il	PRO:PER	il
jolie	ADJ	joli
fort	ADV	fort
et	KON	et
<SEG>
âme	NOM	âme
encore	ADV	encore
,	PUN	,
douée	ADJ	doué
,	PUN	,
voyait	VER:impf	voir
délicate	ADJ	délicat
affectueuse	ADJ	affectueux
d’une	NOM	d’une
,	PUN	,
<SEG>
comme	ADV	comme
comme	ADV	comme
un	DET:ART	un
attendrie	VER:pper	attendrir
mari	NOM	mari
fiancé	VER:pper	fiancer
avait-elle	VER:pres	avait-elle
et	KON	et
,	PUN	,
accepté	VER:pper	accepter
<SEG>
?	SENT	?
si	ADV	si
Pourquoi	ADV	pourquoi
avait	VER:impf	avoir
différent	ADJ	différent
d’elle	NOM	d’elle
Elle	PRO:PER	elle
chercher	VER:infi	chercher
?	SENT	?
homme	NOM	homme
<SEG>
le	DET:ART	le
que	PRO:REL	que
les	DET:ART	le
garçon	NOM	garçon
épousent	VER:pres	épouser
doté	VER:pper	doter
comme	ADV	comme
présentent	VER:pres	présenter
fillettes	NOM	fillette
épousé	VER:pper	épouser
<SEG>
dans	PRP	dans
.	SENT	.
leur	DET:POS	leur
s’étaient	VER:cond	s’étaient
magasin	NOM	magasin
aussitôt	ADV	aussitôt
parents	NOM	parent|parents
Ils	PRO:PER	il
les	DET:ART	le
installés	VER:pper	installer
<SEG>
jeune	ADJ	jeune
rue	NOM	rue
,	PUN	,
la	DET:ART	le
et	KON	et
femme	NOM	femme
Montmartre	NAM	Montmartre
la	DET:ART	le
de	PRP	de
;	PUN	;
<SEG>
l’esprit	NOM	l’esprit
par	PRP	par
comptoir	NOM	comptoir
au	PRP:det	au
du	PRP:det	du
foyer	NOM	foyer
nouveau	ADJ	nouveau
,	PUN	,
animée	VER:pper	animer
régnant	VER:ppre	régner
<SEG>
de	PRP	de
subtil	ADJ	subtil
et	KON	et
sacré	ADJ	sacré
sens	NOM	sen|sens
l’intérêt	NOM	l’intérêt
commun	ADJ	commun
par	PRP	par
ce	PRO:DEM	ce
,	PUN	,
<SEG>
remplace	VER:pres	remplacer
qui	PRO:REL	qui
même	ADJ	même
dans	PRP	dans
l’affection	NOM	l’affection
plupart	NOM	plupart
et	KON	et
des	PRP:det	du
la	DET:ART	le
l’amour	ADJ	l’amour
<SEG>
avec	PRP	avec
travailler	VER:infi	travailler
Paris	NAM	Paris
mise	VER:pper	mettre
commerçants	ADJ	commerçant
,	PUN	,
à	PRP	à
de	PRP	de
s’était	VER:impf	s’était
ménages	NOM	ménage
<SEG>
espérée	VER:pper	espérer
fine	ADJ	fin
active	ADJ	actif
fortune	NOM	fortune
intelligence	NOM	intelligence
la	DET:ART	le
son	DET:POS	son
à	PRP	à
et	KON	et
toute	PRO:IND	tout
<SEG>
ainsi	ADV	ainsi
de	PRP	de
Et	KON	et
vie	NOM	vie
.	SENT	.
écoulée	VER:pper	écouler
maison	NOM	maison
leur	DET:POS	leur
s’était	VER:impf	s’était
sa	DET:POS	son
<SEG>
honnête	ADJ	honnête
,	PUN	,
,	PUN	,
,	PUN	,
!	SENT	!
tranquille	ADJ	tranquille
sans	PRP	sans
tendresse	NOM	tendresse
,	PUN	,
uniforme	ADJ	uniforme
<SEG>
femme	NOM	femme
qu’une	VER:subp	qu’une
n’aimât	VER:subi	n’aimât
Était-il	NOM	Était-il
Sans	NAM	Sans
...	PUN	...
...	PUN	...
tendresse	NOM	tendresse
?	SENT	?
possible	ADJ	possible
<SEG>
à	PRP	à
,	PUN	,
Une	DET:ART	un
,	PUN	,
jeune	ADJ	jeune
jolie	ADJ	joli
point	ADV	point
?	SENT	?
femme	NOM	femme
vivant	VER:ppre	vivre
<SEG>
des	PRP:det	du
Paris	NAM	Paris
,	PUN	,
livres	NOM	livre
,	PUN	,
lisant	VER:ppre	lire|liser
actrices	NOM	acteur|actrice
mourant	VER:ppre	mourir
applaudissant	VER:ppre	applaudir
des	PRP:det	du
<SEG>
la	DET:ART	le
aller	VER:infi	aller
pouvait-elle	VER:impf	pouvait-elle
,	PUN	,
de	PRP	de
sur	PRP	sur
passion	NOM	passion
l’adolescence	NOM	l’adolescence
de	PRP	de
scène	NOM	scène
<SEG>
,	PUN	,
la	DET:ART	le
,	PUN	,
vieillesse	NOM	vieillesse
fois	NOM	foi|fois
son	DET:POS	son
qu’une	NOM	qu’une
sans	PRP	sans
à	PRP	à
seulement	ADV	seulement
<SEG>
touché	VER:pper	toucher
croirait	VER:cond	croire
le	PRO:PER	le
ne	ADV	ne
fût	VER:subi	être
il	PRO:PER	il
?	SENT	?
autre	ADJ	autre
D’une	NOM	D’une
cœur	NOM	cœur
<SEG>
mère	NOM	mère
sa	DET:POS	son
de	PRP	de
,	PUN	,
croirait-il	NOM	croirait-il
?	SENT	?
pourquoi	ADV	pourquoi
--	PUN	--
pas	ADV	pas
le	DET:ART	le
<SEG>
comme	ADV	comme
Certes	ADV	certes
autre	ADJ	autre
elle	PRO:PER	elle
avait	VER:impf	avoir
une	DET:ART	un
aimer	VER:infi	aimer
,	PUN	,
pu	VER:pper	pouvoir
,	PUN	,
<SEG>
!	SENT	!
d’une	NOM	d’une
bien	ADV	bien
,	PUN	,
qu’elle	NOM	qu’elle
autre	ADJ	autre
car	KON	car
serait-elle	VER:cond	serait-elle
différente	ADJ	différent
pourquoi	ADV	pourquoi
<SEG>
avec	PRP	avec
jeune	ADJ	jeune
fût	VER:subi	être
,	PUN	,
été	VER:pper	être
sa	DET:POS	son
?	SENT	?
Elle	PRO:PER	elle
mère	NOM	mère
avait	VER:impf	avoir
<SEG>
toutes	PRO:IND	tout
poétiques	ADJ	poétique
le	DET:ART	le
qui	PRO:REL	qui
défaillances	NOM	défaillance
les	DET:ART	le
des	PRP:det	du
jeunes	ADJ	jeune
troublent	VER:pres	troubler
cœur	NOM	cœur
<SEG>
dans	PRP	dans
Enfermée	VER:pper	enfermer
la	DET:ART	le
êtres	NOM	être|êtres
boutique	NOM	boutique
,	PUN	,
côté	NOM	côté
emprisonnée	VER:pper	emprisonner
à	PRP	à
!	SENT	!
<SEG>
elle	PRO:PER	elle
toujours	ADV	toujours
et	KON	et
,	PUN	,
commerce	NOM	commerce
parlant	VER:ppre	parler
d’un	ADJ	d’un
mari	NOM	mari
avait	VER:impf	avoir
vulgaire	ADJ	vulgaire
<SEG>
voyages	NOM	voyage
de	PRP	de
lune	NOM	lune
de	PRP	de
de	PRP	de
rêvé	VER:pper	rêver
,	PUN	,
de	PRP	de
clairs	NOM	clair
,	PUN	,
<SEG>
donnés	VER:pper	donner
Et	KON	et
puis	ADV	puis
soirs	NOM	soir
l’ombre	NOM	l’ombre
baisers	NOM	baiser
des	PRP:det	du
un	DET:ART	un
dans	PRP	dans
.	SENT	.
<SEG>
comme	KON	comme
entrent	VER:pres	entrer
les	DET:ART	le
,	PUN	,
un	DET:ART	un
était	VER:impf	être
,	PUN	,
jour	NOM	jour
entré	VER:pper	entrer
homme	NOM	homme
<SEG>
dans	PRP	dans
amoureux	NOM	amoureux
et	KON	et
,	PUN	,
avait	VER:impf	avoir
parlé	VER:pper	parler
livres	NOM	livre
il	PRO:PER	il
les	DET:ART	le
comme	KON	comme
<SEG>
?	SENT	?
Pourquoi	ADV	pourquoi
l’avait	VER:impf	l’avait
C’était	VER:impf	C’était
pas	ADV	pas
aimé	VER:pper	aimer
.	SENT	.
.	SENT	.
Elle	PRO:PER	elle
eux	PRO:PER	eux
<SEG>
bien	ADV	bien
!	SENT	!
et	KON	et
!	SENT	!
sa	DET:POS	son
Eh	INT	eh
fallait-il	ADJ	fallait-il
aveugle	ADJ	aveugle
mère	NOM	mère
être	NOM	être
<SEG>
l’évidence	NOM	l’évidence
s’agissait	VER:impf	s’agissait
au	PRP:det	au
parce	KON	parce
de	PRP	de
point	NOM	point
de	PRP	de
rejeter	VER:infi	rejeter
stupide	ADJ	stupide
qu’il	NOM	qu’il
<SEG>
Mais	VER:impf	Mais
mère	NOM	mère
oui	INT	oui
...	PUN	...
sa	DET:POS	son
?	SENT	?
donnée	VER:pper	donner
,	PUN	,
?	SENT	?
S’était-elle	NOM	S’était-elle
<SEG>
d’autre	NOM	d’autre
pas	ADV	pas
--	PUN	--
cet	PRO:DEM	ce
amie	ADJ	ami
puisque	KON	puisque
homme	NOM	homme
n’avait	VER:impf	n’avait
eu	VER:pper	avoir
;	PUN	;
<SEG>
la	DET:ART	le
mais	KON	mais
,	PUN	,
à	PRP	à
resté	VER:pper	rester
femme	NOM	femme
puisqu’il	NOM	puisqu’il
fidèle	ADJ	fidèle
oui	INT	oui
était	VER:impf	être
<SEG>
éloignée	VER:pper	éloigner
,	PUN	,
mais	KON	mais
vieillie	VER:pper	vieillir
--	PUN	--
,	PUN	,
puisqu’il	NOM	puisqu’il
oui	INT	oui
avait	VER:impf	avoir
et	KON	et
<SEG>
laissé	VER:pper	laisser
fortune	NOM	fortune
sa	DET:POS	son
son	DET:POS	son
fils	NOM	fil|fils
à	PRP	à
,	PUN	,
toute	PRO:IND	tout
à	PRP	à
leur	DET:POS	leur
<SEG>
Et	NOM	Et
...	PUN	...
Pierre	NAM	Pierre
!	SENT	!
fils	NOM	fil|fils
d’une	NOM	d’une
frémissant	VER:ppre	frémir
,	PUN	,
leva	VER:simp	lever
se	PRO:PER	se
<SEG>
bras	NOM	bras
fureur	NOM	fureur
eût	VER:subi	avoir
!	SENT	!
Son	DET:POS	son
tuer	VER:infi	tuer
quelqu’un	ADJ	quelqu’un
qu’il	NOM	qu’il
voulu	VER:pper	vouloir
telle	PRO:DEM	tel
<SEG>
,	PUN	,
frapper	VER:infi	frapper
avaient	VER:impf	avoir
main	NOM	main
de	PRP	de
envie	NOM	envie
tendu	ADJ	tendu
sa	DET:POS	son
grande	ADJ	grand
ouverte	ADJ	ouvert
<SEG>
meurtrir	VER:infi	meurtrir
,	PUN	,
d’étrangler	VER:infi	d’étrangler
Qui	PRO	qui
!	SENT	!
,	PUN	,
,	PUN	,
de	PRP	de
de	PRP	de
broyer	VER:infi	broyer
<SEG>
père	NOM	père
son	DET:POS	son
frère	NOM	frère
le	DET:ART	le
tout	PRO:IND	tout
?	SENT	?
monde	NOM	monde
,	PUN	,
son	DET:POS	son
,	PUN	,
<SEG>
Il	PRO:PER	il
s’élança	VER:simp	s’élança
,	PUN	,
!	SENT	!
mort	NOM	mort
le	DET:ART	le
sa	DET:POS	son
mère	NOM	mère
pour	PRP	pour
,	PUN	,
<SEG>
il	PRO:PER	il
passait	VER:impf	passer
Comme	KON	comme
une	DET:ART	un
rentrer	VER:infi	rentrer
faire	VER:infi	faire
?	SENT	?
devant	PRP	devant
.	SENT	.
Qu’allait-il	NOM	Qu’allait-il
<SEG>
,	PUN	,
mât	NOM	mât
cri	NOM	cri
strident	ADJ	strident
auprès	ADV	auprès
tourelle	NOM	tourelle
signaux	NOM	signal
le	DET:ART	le
des	PRP:det	du
du	PRP:det	du
<SEG>
dans	PRP	dans
de	PRP	de
.	SENT	.
la	DET:ART	le
sirène	NOM	sirène
lui	PRO:PER	lui
la	DET:ART	le
partit	VER:simp	partir
figure	NOM	figure
Sa	DET:POS	son
<SEG>
surprise	NOM	surprise
recula	VER:simp	reculer
fut	VER:simp	être
tomber	VER:infi	tomber
jusqu’au	NOM	jusqu’au
si	ADV	si
qu’il	NOM	qu’il
faillit	VER:pres	faillir
violente	ADJ	violent
et	KON	et
<SEG>
Il	PRO:PER	il
plus	ADV	plus
.	SENT	.
granit	NOM	granit
s’y	NOM	s’y
,	PUN	,
assit	VER:simp	asseoir
de	PRP	de
parapet	NOM	parapet
n’ayant	VER:ppre	n’ayant
<SEG>
cette	PRO:DEM	ce
Le	DET:ART	le
brisé	VER:pper	briser
force	NOM	force
par	PRP	par
commotion	NOM	commotion
vapeur	NOM	vapeur
de	PRP	de
,	PUN	,
.	SENT	.
<SEG>
qui	PRO:REL	qui
tout	ADV	tout
et	KON	et
le	DET:ART	le
se	PRO:PER	se
semblait	VER:impf	sembler
premier	NOM	premier
proche	ADJ	proche
présentait	VER:impf	présenter
répondit	VER:simp	répondre
<SEG>
l’entrée	NOM	l’entrée
se	PRO:PER	se
.	SENT	.
,	PUN	,
Pierre	NAM	Pierre
marée	NOM	marée
haute	ADJ	haut
étant	VER:ppre	être
à	PRP	à
la	DET:ART	le
<SEG>
brume	NOM	brume
de	PRP	de
terni	VER:pper	ternir
retourna	VER:simp	retourner
et	KON	et
,	PUN	,
rouge	ADJ	rouge
aperçut	VER:simp	apercevoir
œil	NOM	œil
son	DET:POS	son
<SEG>
la	DET:ART	le
Puis	ADV	puis
des	PRP:det	du
électriques	ADJ	électrique
.	SENT	.
diffuse	ADJ	diffus
sous	PRP	sous
,	PUN	,
feux	NOM	feu
clarté	NOM	clarté
<SEG>
,	PUN	,
dessina	VER:simp	dessiner
noire	ADJ	noir
entre	PRP	entre
une	DET:ART	un
du	PRP:det	du
grande	ADJ	grand
ombre	NOM	ombre
se	PRO:PER	se
port	NOM	port
<SEG>
lui	PRO:PER	lui
.	SENT	.
deux	NUM	deux
voix	NOM	voix
les	DET:ART	le
la	DET:ART	le
du	PRP:det	du
,	PUN	,
jetées	NOM	jetée
Derrière	PRP	derrière
<SEG>
de	PRP	de
retraite	NOM	retraite
en	PRP	en
capitaine	NOM	capitaine
voix	NOM	voix
vieux	ADJ	vieux
enrouée	VER:pper	enrouer
,	PUN	,
,	PUN	,
veilleur	NOM	veilleur
<SEG>
Et	NOM	Et
»	PUN:cit	»
criait	VER:impf	crier
nom	NOM	nom
navire	NOM	navire
?	SENT	?
du	PRP:det	du
«	PUN:cit	«
Le	DET:ART	le
:	PUN	:
<SEG>
le	DET:ART	le
le	DET:ART	le
la	DET:ART	le
debout	ADV	debout
pilote	NOM	pilote
du	PRP:det	du
voix	NOM	voix
sur	PRP	sur
brouillard	NOM	brouillard
dans	PRP	dans
<SEG>
«	PUN:cit	«
.	SENT	.
:	PUN	:
,	PUN	,
enrouée	VER:pper	enrouer
,	PUN	,
pont	NOM	pont
Santa-Lucia	NAM	Santa-Lucia
aussi	ADV	aussi
répondit	VER:simp	répondre
<SEG>
Italie	NAM	Italie
.	SENT	.
pays	NOM	pays
?	SENT	?
--	PUN	--
Le	DET:ART	le
Le	DET:ART	le
--	PUN	--
--	PUN	--
port	NOM	port
<SEG>
devant	PRP	devant
yeux	NOM	œil
?	SENT	?
Pierre	NAM	Pierre
ses	DET:POS	son
.	SENT	.
Naples	NAM	Naples
--	PUN	--
»	PUN:cit	»
Et	NAM	Et
<SEG>
feu	NOM	feu
troublés	ADJ	troublé
Vésuve	NOM	Vésuve
tandis	KON	tandis
de	PRP	de
panache	NOM	panache
du	PRP:det	du
crut	VER:simp	croire
apercevoir	VER:infi	apercevoir
le	DET:ART	le
<SEG>
les	DET:ART	le
du	PRP:det	du
des	PRP:det	du
voltigeaient	VER:impf	voltiger
dans	PRP	dans
lucioles	NOM	luciole
volcan	NOM	volcan
,	PUN	,
qu’au	NOM	qu’au
pied	NOM	pied
<SEG>
bosquets	NOM	bosquet
d’orangers	ADJ	d’orangers
Sorrente	NAM	Sorrente
de	PRP	de
de	PRP	de
Castellamare	NAM	Castellamare
de	PRP	de
ou	KON	ou
!	SENT	!
Que	KON	que
<SEG>
avait	VER:impf	avoir
comme	ADV	comme
fois	NOM	foi|fois
familiers	ADJ	familier
il	PRO:PER	il
ces	PRO:DEM	ce
,	PUN	,
noms	NOM	nom
rêvé	VER:pper	rêver
de	PRP	de
<SEG>
en	PRO:PER	en
les	DET:ART	le
!	SENT	!
paysages	NOM	paysage
connaissait	VER:impf	connaître
oh	INT	oh
!	SENT	!
s’il	NOM	s’il
s’il	NOM	s’il
avait	VER:impf	avoir
<SEG>
tout	ADV	tout
où	PRO:REL	où
partir	VER:infi	partir
de	PRP	de
,	PUN	,
,	PUN	,
pu	VER:pper	pouvoir
suite	NOM	suite
,	PUN	,
n’importe	NOM	n’importe
<SEG>
et	KON	et
revenir	VER:infi	revenir
ne	ADV	ne
ne	ADV	ne
,	PUN	,
écrire	VER:infi	écrire
jamais	ADV	jamais
ne	ADV	ne
jamais	ADV	jamais
,	PUN	,
<SEG>
ce	PRO:DEM	ce
!	SENT	!
devenu	VER:pper	devenir
jamais	ADV	jamais
laisser	VER:infi	laisser
non	ADV	non
savoir	VER:infi	savoir
était	VER:impf	être
Mais	KON	mais
qu’il	NOM	qu’il
<SEG>
,	PUN	,
fallait	VER:impf	falloir
rentrer	VER:infi	rentrer
il	PRO:PER	il
la	DET:ART	le
paternelle	ADJ	paternel
maison	NOM	maison
dans	PRP	dans
rentrer	VER:infi	rentrer
,	PUN	,
<SEG>
son	DET:POS	son
coucher	VER:infi	coucher
et	KON	et
.	SENT	.
se	PRO:PER	se
Tant	ADV	tant
pis	ADV	pis
lit	NOM	lit
,	PUN	,
dans	PRP	dans
<SEG>
il	PRO:PER	il
attendrait	VER:cond	attendre
ne	ADV	ne
pas	ADV	pas
il	PRO:PER	il
jour	NOM	jour
.	SENT	.
le	DET:ART	le
rentrerait	VER:cond	rentrer
,	PUN	,
<SEG>
releva	VER:simp	relever
lui	PRO:PER	lui
se	PRO:PER	se
sirènes	NOM	sirène
La	DET:ART	le
Il	PRO:PER	il
des	PRP:det	du
.	SENT	.
plaisait	VER:impf	plaire
voix	NOM	voix
<SEG>
mit	VER:simp	mettre
comme	ADV	comme
se	PRO:PER	se
qui	PRO:REL	qui
fait	VER:pres	faire
officier	NOM	officier
à	PRP	à
marcher	VER:infi	marcher
un	DET:ART	un
et	KON	et
<SEG>
un	DET:ART	un
quart	NOM	quart
.	SENT	.
navire	NOM	navire
autre	ADJ	autre
le	DET:ART	le
s’approchait	VER:impf	s’approchait
pont	NOM	pont
Un	DET:ART	un
sur	PRP	sur
<SEG>
premier	NOM	premier
et	KON	et
mystérieux	ADJ	mystérieux
.	SENT	.
,	PUN	,
C’était	NAM	C’était
un	DET:ART	un
derrière	PRP	derrière
énorme	ADJ	énorme
le	DET:ART	le
<SEG>
qui	PRO:REL	qui
des	PRP:det	du
revenait	VER:impf	revenir
anglais	ADJ	anglais
Il	PRO:PER	il
.	SENT	.
vit	VER:pres	vivre
en	PRO:PER	en
Indes	NAM	Indes
venir	VER:infi	venir
<SEG>
après	PRP	après
impénétrable	ADJ	impénétrable
l’ombre	NOM	l’ombre
sortant	VER:ppre	sortir
plusieurs	PRO:IND	plusieurs
de	PRP	de
,	PUN	,
l’un	NOM	l’un
l’autre	NOM	l’autre
encore	ADV	encore
<SEG>
intolérable	ADJ	intolérable
,	PUN	,
du	PRP:det	du
,	PUN	,
l’humidité	VER:pper	l’humidité
Puis	ADV	puis
brouillard	NOM	brouillard
.	SENT	.
devenait	VER:impf	devenir
comme	ADV	comme
<SEG>
la	DET:ART	le
.	SENT	.
Pierre	NAM	Pierre
vers	PRP	vers
route	NOM	route
Il	PRO:PER	il
remit	VER:simp	remettre
ville	NOM	ville
se	PRO:PER	se
en	PRP	en
<SEG>
matelots	NOM	matelot
un	DET:ART	un
dans	PRP	dans
qu’il	NOM	qu’il
café	NOM	café
de	PRP	de
froid	ADJ	froid
si	ADV	si
entra	VER:simp	entrer
avait	VER:impf	avoir
<SEG>
un	DET:ART	un
;	PUN	;
pour	PRP	pour
boire	VER:infi	boire
grog	NOM	grog
poivrée	VER:pper	poivrer
et	KON	et
l’eau-de-vie	VER:subp	l’eau-de-vie
et	KON	et
quand	KON	quand
<SEG>
eut	VER:simp	avoir
et	KON	et
gorge	NOM	gorge
chaude	ADJ	chaud
palais	NOM	palais
lui	PRO:PER	lui
la	DET:ART	le
le	DET:ART	le
,	PUN	,
brûlé	VER:pper	brûler
<SEG>
sentit	VER:simp	sentir
renaître	VER:infi	renaître
il	PRO:PER	il
.	SENT	.
s’était	VER:impf	s’était
en	PRP	en
Il	PRO:PER	il
espoir	NOM	espoir
lui	PRO:PER	lui
un	DET:ART	un
<SEG>
trompé	VER:pper	tromper
,	PUN	,
si	ADV	si
Il	PRO:PER	il
,	PUN	,
connaissait	VER:impf	connaître
peut-être	ADV	peut-être
la	PRO:PER	la
?	SENT	?
bien	ADV	bien
<SEG>
trompé	VER:pper	tromper
vagabonde	ADJ	vagabond
sans	PRP	sans
!	SENT	!
sa	DET:POS	son
Il	PRO:PER	il
doute	NOM	doute
déraison	NOM	déraison
s’était	VER:impf	s’était
?	SENT	?
<SEG>
accumulé	VER:pper	accumuler
ainsi	KON	ainsi
preuves	NOM	preuve
réquisitoire	NOM	réquisitoire
qu’on	NOM	qu’on
dresse	VER:pres	dresser
avait	VER:impf	avoir
Il	PRO:PER	il
un	DET:ART	un
les	DET:ART	le
<SEG>
contre	PRP	contre
condamner	VER:infi	condamner
quand	KON	quand
toujours	ADV	toujours
à	PRP	à
veut	VER:pres	vouloir
innocent	NOM	innocent
on	PRO:PER	on
facile	ADJ	facile
un	DET:ART	un
<SEG>
coupable	ADJ	coupable
Lorsqu’il	NOM	Lorsqu’il
penserait	VER:cond	penser
il	PRO:PER	il
croire	VER:infi	croire
aurait	VER:cond	avoir
.	SENT	.
le	PRO:PER	le
,	PUN	,
dormi	VER:pper	dormir
<SEG>
il	PRO:PER	il
pour	PRP	pour
se	PRO:PER	se
Alors	ADV	alors
tout	ADV	tout
coucher	VER:infi	coucher
rentra	VER:simp	rentrer
,	PUN	,
.	SENT	.
autrement	ADV	autrement
<SEG>
et	KON	et
par	PRP	par
il	PRO:PER	il
,	PUN	,
force	NOM	force
de	PRP	de
,	PUN	,
volonté	NOM	volonté
finit	VER:pres	finir
à	PRP	à
<SEG>
Mais	VER:impf	Mais
corps	NOM	corps
s’engourdit	VER:simp	s’engourdit
.	SENT	.
du	PRP:det	du
le	DET:ART	le
docteur	NOM	docteur
s’assoupir	VER:infi	s’assoupir
5	NUM	@card@
Chapitre	NOM	chapitre
<SEG>
deux	NUM	deux
l’agitation	NOM	l’agitation
dans	PRP	dans
à	PRP	à
peine	NOM	peine
heure	NOM	heure
sommeil	NOM	sommeil
d’un	ADJ	d’un
une	DET:ART	un
ou	KON	ou
<SEG>
de	PRP	de
l’obscurité	NOM	l’obscurité
.	SENT	.
,	PUN	,
dans	PRP	dans
il	PRO:PER	il
Quand	KON	quand
se	PRO:PER	se
réveilla	VER:simp	réveiller
troublé	ADJ	troublé
<SEG>
,	PUN	,
sa	DET:POS	son
fermée	ADJ	fermé
chambre	NOM	chambre
il	PRO:PER	il
chaude	ADJ	chaud
,	PUN	,
avant	PRP	avant
et	KON	et
ressentit	VER:simp	ressentir
<SEG>
même	ADV	même
pensée	NOM	pensée
,	PUN	,
que	KON	que
fût	VER:subi	être
se	PRO:PER	se
lui	PRO:PER	lui
en	PRP	en
rallumée	VER:pper	rallumer
la	DET:ART	le
<SEG>
que	PRO:REL	que
l’âme	NOM	l’âme
laisse	VER:pres	laisser
cette	PRO:DEM	ce
ce	PRO:DEM	ce
,	PUN	,
oppression	NOM	oppression
malaise	NOM	malais|malaise
douloureuse	ADJ	douloureux
de	PRP	de
<SEG>
lequel	PRO:REL	lequel
.	SENT	.
le	DET:ART	le
sur	PRP	sur
on	PRO:PER	on
dormi	VER:pper	dormir
en	PRP	en
chagrin	NOM	chagrin
nous	PRO:PER	nous
a	VER:pres	avoir
<SEG>
nous	PRO:PER	nous
semble	VER:pres	sembler
Il	PRO:PER	il
dont	PRO:REL	dont
,	PUN	,
malheur	NOM	malheur
choc	NOM	choc
le	DET:ART	le
que	KON	que
le	DET:ART	le
<SEG>
,	PUN	,
a	VER:pres	avoir
,	PUN	,
heurté	VER:pper	heurter
veille	NOM	veille
seulement	ADV	seulement
soit	VER:subp	être
se	PRO:PER	se
la	DET:ART	le
glissé	VER:pper	glisser
<SEG>
-même	ADJ	même
,	PUN	,
,	PUN	,
dans	PRP	dans
elle	PRO:PER	elle
repos	NOM	repos
notre	DET:POS	notre
durant	PRP	durant
chair	NOM	chair
notre	DET:POS	notre
<SEG>
qu’il	NOM	qu’il
comme	KON	comme
meurtrit	VER:pres	meurtrir
fièvre	NOM	fièvre
une	DET:ART	un
Brusquement	ADV	brusquement
et	KON	et
.	SENT	.
le	DET:ART	le
fatigue	NOM	fatigue
<SEG>
,	PUN	,
lit	NOM	lit
son	DET:POS	son
revint	VER:simp	revenir
dans	PRP	dans
lui	PRO:PER	lui
et	KON	et
il	PRO:PER	il
souvenir	NOM	souvenir
s’assit	VER:simp	s’assit
<SEG>
à	PRP	à
.	SENT	.
,	PUN	,
un	NUM	un
un	NUM	un
il	PRO:PER	il
Alors	ADV	alors
,	PUN	,
lentement	ADV	lentement
recommença	VER:simp	recommencer
<SEG>
sur	PRP	sur
les	DET:ART	le
torturé	VER:pper	torturer
raisonnements	NOM	raisonnement
avaient	VER:impf	avoir
cœur	NOM	cœur
la	DET:ART	le
son	DET:POS	son
tous	PRO:IND	tout
qui	PRO:REL	qui
<SEG>
que	PRO:REL	que
les	DET:ART	le
Plus	ADV	plus
jetée	NOM	jetée
il	PRO:PER	il
.	SENT	.
songeait	VER:impf	songer
sirènes	NOM	sirène
criaient	VER:impf	crier
pendant	PRP	pendant
<SEG>
doutait	VER:impf	douter
traîné	VER:pper	traîner
.	SENT	.
se	PRO:PER	se
il	PRO:PER	il
Il	PRO:PER	il
,	PUN	,
moins	ADV	moins
sentait	VER:impf	sentir
par	PRP	par
<SEG>
comme	ADV	comme
sa	DET:POS	son
qui	PRO:REL	qui
une	DET:ART	un
attire	VER:pres	attirer
logique	NOM	logique
main	NOM	main
par	PRP	par
et	KON	et
,	PUN	,
<SEG>
avait	VER:impf	avoir
certitude	NOM	certitude
soif	NOM	soif
l’intolérable	ADJ	l’intolérable
Il	PRO:PER	il
,	PUN	,
,	PUN	,
.	SENT	.
étrangle	VER:pres	étrangler
vers	PRP	vers
<SEG>
chaud	ADJ	chaud
,	PUN	,
il	PRO:PER	il
.	SENT	.
avait	VER:impf	avoir
son	DET:POS	son
Il	PRO:PER	il
cœur	NOM	cœur
se	PRO:PER	se
battait	VER:impf	battre
<SEG>
,	PUN	,
respirer	VER:infi	respirer
fenêtre	NOM	fenêtre
et	KON	et
sa	DET:POS	son
,	PUN	,
ouvrir	VER:infi	ouvrir
leva	VER:simp	lever
pour	PRP	pour
et	KON	et
<SEG>
il	PRO:PER	il
un	DET:ART	un
debout	ADV	debout
léger	ADJ	léger
lui	PRO:PER	lui
fut	VER:simp	être
quand	KON	quand
,	PUN	,
bruit	NOM	bruit
parvint	VER:simp	parvenir
<SEG>
le	DET:ART	le
ronflait	VER:impf	ronfler
.	SENT	.
et	KON	et
travers	NOM	travers
dormait	VER:impf	dormir
tranquille	ADJ	tranquille
Jean	NAM	Jean
mur	NOM	mur
à	PRP	à
<SEG>
