Theodor	NE	Theodor
wollte	VMFIN	wollen
,	$,	,
[	$(	[
sagte	VVFIN	sagen
das	ART	die
Fräulein	NN	Fräulein
:	$.	:
]	$(	]
›Hans	NN	›Hans
,	$,	,
gib	VVIMP	geben
mir	PPER	ich
mal	ADV	mal
dein	PPOSAT	dein
Portemonnaie‹	NN	Portemonnaie‹
,	$,	,
und	KON	und
dann	ADV	dann
nahm	VVFIN	nehmen
sie	PPER	sie
's	PPER	es
heraus	PTKVZ	heraus
und	KON	und
sagte	VVFIN	sagen
:	$.	:
›Wir	NN	›Wir
berechnen	VVFIN	berechnen
uns	PPER	wir
morgen.‹	ADJD	morgen.‹
Und	VVFIN	Und
es	PPER	es
ist	VAFIN	sein
nur	ADV	nur
schade	ADJD	schade
,	$,	,
daß	KOUS	dass
es	PPER	es
Schultze	NE	Schultze
nicht	PTKNEG	nicht
mehr	ADV	mehr
hörte	VVFIN	hören
,	$,	,
oder	KON	oder
vielleicht	ADV	vielleicht
war	VAFIN	sein
es	PPER	es
auch	ADV	auch
nicht	PTKNEG	nicht
gut	ADJD	gut
.	$.	.
Der	PDS	die
war	VAFIN	sein
schon	ADV	schon
vorher	ADV	vorher
ganz	ADV	ganz
weg	PTKVZ	weg
,	$,	,
und	KON	und
es	PPER	es
war	VAFIN	sein
wohl	ADV	wohl
gut	ADJD	gut
für	APPR	für
ihn	PPER	er
,	$,	,
daß	KOUS	dass
er	PPER	er
allein	ADV	allein
gekommen	VVPP	kommen
war	VAFIN	sein
.	$.	.
«	QUO	«
»	QUO	»
Und	VVFIN	Und
wie	KOKOM	wie
war	VAFIN	sein
denn	ADV	denn
die	ART	die
Braut	NN	Braut
?	$.	?
Was	PWS	was
hatte	VAFIN	haben
sie	PPER	sie
an	PTKVZ	an
?	$.	?
«	QUO	«
»	QUO	»
Ihr	PPOSAT	ihr
lila	ADJA	lila
Seidnes	NN	Seidnes
mit	APPR	mit
'	$(	'
m	NN	m
Einsatz	NN	Einsatz
.	$.	.
«	QUO	«
»	QUO	»
Und	ADJD	Und
war	VAFIN	sein
wohl	ADV	wohl
eine	ART	eine
große	ADJA	groß
Zärtlichkeit	NN	Zärtlichkeit
?	$.	?
Solche	PIS	solche
,	$,	,
wie	KOKOM	wie
Fräulein	NN	Fräulein
Thilde	NE	Thilde
,	$,	,
wenn	KOUS	wenn
's	PPER	es
da	ADV	da
mal	ADV	mal
kommt	VVFIN	kommen
,	$,	,
die	PDS	die
sind	VAFIN	sein
immer	ADV	immer
sehr	ADV	sehr
zärtlich	ADJD	zärtlich
.	$.	.
«	QUO	«
»	QUO	»
Nich	NN	Nich
daß	KOUS	dass
ich	PPER	ich
sagen	VVINF	sagen
könnte	VMFIN	können
,	$,	,
Frau	NN	Frau
Leutnant	NN	Leutnant
.	$.	.
Ich	PPER	ich
habe	VAFIN	haben
nichts	PIS	nichts
gesehn	ADJD	gesehn
,	$,	,
und	KON	und
die	ART	die
Wohnung	NN	Wohnung
ist	VAFIN	sein
so	ADV	so
,	$,	,
daß	KOUS	dass
man	PIS	man
eigentlich	ADV	eigentlich
alles	PIS	alle
sehn	VVINF	sehen
muß	VMFIN	müssen
.	$.	.
Alles	PIS	alle
wie	KOKOM	wie
aufs	APPRART	auf+die
Tempelhofer	NE	Tempelhofer
Feld	NN	Feld
und	KON	und
kein	PIAT	keine
Vorhang	NN	Vorhang
und	KON	und
keine	PIAT	keine
Schirme	NN	Schirm
.	$.	.
Und	KON	und
Lichter	NN	Licht
waren	VAFIN	sein
überall	ADV	überall
.	$.	.
Fräulein	NN	Fräulein
Thilde	NE	Thilde
war	VAFIN	sein
auch	ADV	auch
immer	ADV	immer
bloß	ADJD	bloß
um	APPR	um
die	ART	die
Schüsseln	NN	Schüssel
rum	PTKVZ	rum
und	KON	und
präsentierte	VVFIN	präsentieren
,	$,	,
wenn	KOUS	wenn
Ulrike	NE	Ulrike
nich	ADJD	nich
da	ADV	da
war	VAFIN	sein
,	$,	,
und	KON	und
der	ART	die
Herr	NN	Herr
Hugo	NE	Hugo
,	$,	,
was	PRELS	was
der	ART	die
Bräutgam	NN	Bräutgam
is	NE	is
,	$,	,
der	PRELS	die
stand	VVFIN	stehen
immer	ADV	immer
so	ADV	so
da	ADV	da
und	KON	und
sah	VVFIN	sehen
so	ADV	so
genierlich	ADJD	genierlich
vor	APPR	vor
sich	PRF	sich
hin	PTKVZ	hin
,	$,	,
und	KON	und
als	KOKOM	als
ein	ART	eine
Ältlicher	NN	Ältlicher
,	$,	,
aber	KON	aber
noch	ADV	noch
nich	ADJD	nich
so	ADV	so
ältlich	ADJD	ältlich
wie	KOKOM	wie
Schultze	NE	Schultze
,	$,	,
das	ART	die
Brautpaar	NN	Brautpaar
leben	VVINF	leben
ließ	VVFIN	lassen
,	$,	,
da	ADV	da
sah	VVFIN	sehen
er	PPER	er
so	ADV	so
verflixt	ADJD	verflixt
aus	PTKVZ	aus
,	$,	,
als	KOKOM	als
wenn	KOUS	wenn
er	PPER	er
nich	ADJD	nich
so	ADV	so
recht	ADJD	recht
zufrieden	ADJD	zufrieden
wäre	VAFIN	sein
.	$.	.
«	QUO	«
»	QUO	»
Kann	VVFIN	können
ich	PPER	ich
mir	PRF	ich
denken	VVINF	denken
.	$.	.
«	QUO	«
»	QUO	»
Oder	NE	Oder
eigentlich	ADV	eigentlich
bloß	ADJD	bloß
,	$,	,
als	KOKOM	als
ob	KOUS	ob
er	PPER	er
gar	ADV	gar
nich	ADJD	nich
so	ADV	so
recht	ADJD	recht
da	ADV	da
wäre	VAFIN	sein
.	$.	.
Vielleicht	ADV	vielleicht
is	NE	is
das	ART	die
noch	ADV	noch
so	ADV	so
von	APPR	von
seiner	PPOSAT	sein
Krankheit	NN	Krankheit
,	$,	,
denn	KON	denn
ein	ART	eine
bißchen	PIAT	bisschen
spack	NN	spack
sieht	VVFIN	sehen
er	PPER	er
noch	ADV	noch
aus	PTKVZ	aus
,	$,	,
oder	KON	oder
vielleicht	ADV	vielleicht
is	NE	is
es	PPER	es
auch	ADV	auch
nich	ADJD	nich
ganz	ADV	ganz
richtig	ADJD	richtig
mit	APPR	mit
ihm	PPER	er
.	$.	.
«	QUO	«
»	QUO	»
Das	VVFIN	Das
is	NE	is
es	PPER	es
,	$,	,
Runtschen	NN	Runtschen
;	$.	;
es	PPER	es
ist	VAFIN	sein
nich	ADJD	nich
ganz	ADV	ganz
richtig	ADJD	richtig
mit	APPR	mit
ihm	PPER	er
...	$.	...
Und	ADJA	Und
wenn	KOUS	wenn
Sie	PPER	Sie
gehn	VVINF	gehen
,	$,	,
nehmen	VVFIN	nehmen
Sie	PPER	Sie
sich	PRF	sich
das	ART	die
Steinpflaster	NN	Steinpflaster
mit	PTKVZ	mit
,	$,	,
das	PRELS	die
noch	ADV	noch
neben	APPR	neben
dem	ART	die
Baum	NN	Baum
liegt	VVFIN	liegen
,	$,	,
aber	KON	aber
sehn	VVFIN	sehnen|sehen
Sie	PPER	Sie
sich	PRF	sich
vor	APPR	vor
damit	PAV	damit
.	$.	.
«	QUO	«
»	QUO	»
Ach	ITJ	ach
,	$,	,
Frau	NN	Frau
Leutnant	NN	Leutnant
,	$,	,
bei	APPR	bei
mir	PPER	ich
is	XY	is
es	PPER	es
nich	ADJD	nich
mehr	ADV	mehr
ängstlich	ADJD	ängstlich
.	$.	.
«	QUO	«
Thilde	NE	Thilde
war	VAFIN	sein
am	APPRART	an+die
andern	ADJA	andere
Morgen	NN	Morgen
in	APPR	in
einer	ART	eine
gehobnen	ADJA	gehobnen
Stimmung	NN	Stimmung
.	$.	.
Sie	PPER	Sie
war	VAFIN	sein
nun	ADV	nun
Braut	NN	Braut
,	$,	,
und	KON	und
das	ART	die
andre	PIAT	andere
mußte	VMFIN	müssen
sich	PRF	sich
von	APPR	von
selber	ADV	selber
geben	VVINF	geben
.	$.	.
Solange	KOUS	solange
sie	PPER	sie
bloß	ADJD	bloß
Fräulein	NN	Fräulein
Thilde	NE	Thilde
war	VAFIN	sein
,	$,	,
die	PRELS	die
den	ART	die
Tee	NN	Tee
zu	PTKZU	zu
bringen	VVINF	bringen
und	KON	und
eine	ART	eine
Bestellung	NN	Bestellung
auszurichten	VVIZU	ausrichten
hatte	VAFIN	haben
,	$,	,
da	ADV	da
lag	VVFIN	liegen
die	ART	die
Sache	NN	Sache
noch	ADV	noch
schwierig	ADJD	schwierig
genug	ADV	genug
,	$,	,
jetzt	ADV	jetzt
aber	ADV	aber
hatte	VAFIN	haben
sie	PPER	sie
das	ART	die
Recht	NN	Recht
,	$,	,
zu	PTKZU	zu
sprechen	VVINF	sprechen
und	KON	und
zu	PTKZU	zu
handeln	VVINF	handeln
.	$.	.
Das	ART	die
mit	APPR	mit
den	ART	die
Theaterstücken	NN	Theaterstück
war	VAFIN	sein
ein	ART	eine
Unsinn	NN	Unsinn
und	KON	und
mit	APPR	mit
dem	ART	die
ewigen	ADJA	ewig
Lesen	NN	Lese|Lesen
auch	ADV	auch
,	$,	,
und	KON	und
Rybinski	NE	Rybinski
und	KON	und
seine	PPOSAT	sein
Braut	NN	Braut
–	$(	-
die	PRELS	die
ihr	PPER	ihr
übrigens	ADV	übrigens
,	$,	,
trotzdem	PAV	trotzdem
sie	PPER	sie
klarsah	VVFIN	klarsah
in	APPR	in
allem	PIS	alle
,	$,	,
sehr	ADV	sehr
gut	ADJD	gut
gefallen	VVPP	fallen|gefallen
hatte	VAFIN	haben
–	$(	-
mußten	VMFIN	müssen
über	APPR	über
kurz	ADJD	kurz
oder	KON	oder
lang	ADJD	lang
beseitigt	VVPP	beseitigen
werden	VAINF	werden
.	$.	.
Rybinski	NE	Rybinski
war	VAFIN	sein
eine	ART	eine
Gefahr	NN	Gefahr
,	$,	,
noch	ADV	noch
dazu	PAV	dazu
eine	ART	eine
komplizierte	ADJA	kompliziert
.	$.	.
Zunächst	ADV	zunächst
aber	ADV	aber
konnte	VMFIN	können
von	APPR	von
einem	ART	eine
Vorgehn	NN	Vorgehn
keine	PIAT	keine
Rede	NN	Rede
sein	VAINF	sein
,	$,	,
weil	KOUS	weil
sie	PPER	sie
deutlich	ADJD	deutlich
einsah	VVFIN	einsehen
,	$,	,
daß	KOUS	dass
sie	PPER	sie
zur	APPRART	zu+die
Erreichung	NN	Erreichung
ihrer	PPOSAT	ihr
Zwecke	NN	Zweck
der	ART	die
Fortdauer	NN	Fortdauer
guter	ADJA	gut
Beziehungen	NN	Beziehung
zu	APPR	zu
Rybinski	NN	Rybinski
durchaus	ADV	durchaus
bedurfte	VVFIN	bedurfte
.	$.	.
Wenn	KOUS	wenn
ihr	PPER	ihr
feststand	VVFIN	feststehen
,	$,	,
wie	KOUS	wie
sie	PPER	sie
Hugo	NE	Hugo
zu	PTKZU	zu
trainieren	VVINF	trainieren
habe	VAFIN	haben
,	$,	,
so	ADV	so
stand	VVFIN	stehen
ihr	PPER	ihr
auch	ADV	auch
ebenso	ADV	ebenso
fest	PTKVZ	fest
,	$,	,
daß	KOUS	dass
sie	PPER	sie
so	ADV	so
was	PIS	was
wie	KOKOM	wie
Zuckerbrot	NN	Zuckerbrot
beständig	ADJD	beständig
in	APPR	in
Reserve	NN	Reserve
haben	VAINF	haben
müsse	VMFIN	müssen
,	$,	,
um	KOUI	um
Hugo	NE	Hugo
bei	APPR	bei
Lust	NN	Lust
und	KON	und
Liebe	NN	Liebe
zu	PTKZU	zu
erhalten	VVINF	erhalten
,	$,	,
und	KON	und
dazu	PAV	dazu
war	VAFIN	sein
Rybinski	NN	Rybinski
wie	KOKOM	wie
geschaffen	VVPP	schaffen
.	$.	.
Überhaupt	ADV	überhaupt
nur	ADV	nur
nichts	PIAT	nichts
Gewaltsames	NN	Gewaltsame
,	$,	,
nur	ADV	nur
nichts	PIS	nichts
übereilen	VVINF	übereilen
.	$.	.
Alles	PIS	alle
mit	APPR	mit
Erholungspausen	NN	Erholungspause
.	$.	.
Ihrem	PPOSAT	ihr
natürlichen	ADJA	natürlich
Gefühle	NN	Gefühl
nach	APPO	nach
hätte	VAFIN	haben
sie	PPER	sie
den	ART	die
ersten	ADJA	erst
Feiertag	NN	Feiertag
nicht	PTKNEG	nicht
vorübergehn	ADJD	vorübergehn
lassen	VVINF	lassen
,	$,	,
ohne	KOUI	ohne
mit	APPR	mit
ihrem	PPOSAT	ihr
Bräutigam	NN	Bräutigam
über	APPR	über
ihre	PPOSAT	ihr
Zukunft	NN	Zukunft
zu	PTKZU	zu
sprechen	VVINF	sprechen
und	KON	und
ein	ART	eine
bestimmtes	ADJA	bestimmt
Programm	NN	Programm
aufzustellen	VVIZU	aufstellen
,	$,	,
aber	ADV	aber
in	APPR	in
ihrer	PPOSAT	ihr
Klugheit	NN	Klugheit
empfand	VVFIN	empfinden
sie	PPER	sie
,	$,	,
daß	KOUS	dass
etwas	PIAT	etwas
Nüchternes	NN	Nüchterne
und	KON	und
Prosaisches	NN	Prosaische
darin	PAV	darin
liegen	VVINF	liegen
würde	VAFIN	werden
,	$,	,
den	ART	die
Tag	NN	Tag
nach	APPR	nach
der	ART	die
Verlobung	NN	Verlobung
,	$,	,
der	PRELS	die
noch	ADV	noch
dazu	PAV	dazu
der	ART	die
erste	ADJA	erst
Weihnachtsfeiertag	NN	Weihnachtsfeiertag
war	VAFIN	sein
,	$,	,
zu	APPR	zu
Behandlung	NN	Behandlung
solcher	PIAT	solche
Fragen	NN	Frage
heranziehen	VVINF	heranziehen
zu	PTKZU	zu
wollen	VMINF	wollen
,	$,	,
und	KON	und
so	ADV	so
bezwang	VVFIN	bezwingen
sie	PPER	sie
sich	PRF	sich
und	KON	und
nahm	VVFIN	nehmen
sich	PRF	sich
vor	PTKVZ	vor
,	$,	,
ihm	PPER	er
eine	ART	eine
Woche	NN	Woche
Weihnachtsferien	NN	Weihnachtsferien
zu	PTKZU	zu
bewilligen	VVINF	bewilligen
und	KON	und
ihn	PPER	er
zu	APPR	zu
kleinen	ADJA	klein
Vergnügungen	NN	Vergnügung
anzuregen	VVIZU	anregen
.	$.	.
Er	PPER	er
sollte	VMFIN	sollen
sehn	VVINF	sehen
,	$,	,
wie	KOKOM	wie
gut	ADJD	gut
er	PPER	er
's	PPER	es
auch	ADV	auch
im	APPRART	in+die
Behaglichen	NN	Behaglichen
getroffen	VVPP	treffen|triefen
habe	VAFIN	haben
und	KON	und
daß	KOUS	dass
Thilde	NE	Thilde
durchaus	ADV	durchaus
verstehe	VVFIN	verstehen
,	$,	,
sich	PRF	sich
seinen	PPOSAT	sein
Wünschen	NN	Wunsch
anzupassen	VVIZU	anpassen
.	$.	.
Am	APPRART	an+die
Ende	NN	Ende
dieser	PDAT	dies
Ferienwoche	NN	Ferienwoche
wollte	VMFIN	wollen
sie	PPER	sie
dann	ADV	dann
mit	APPR	mit
der	ART	die
Prosa	NN	Prosa
herausrücken	VVINF	herausrücken
,	$,	,
unter	APPR	unter
Hinweis	NN	Hinweis
darauf	PAV	darauf
,	$,	,
daß	KOUS	dass
ohne	APPR	ohne
Durchführung	NN	Durchführung
ihres	PPOSAT	ihr
Programms	NN	Programm
von	APPR	von
Glück	NN	Glück
und	KON	und
Zufriedenheit	NN	Zufriedenheit
und	KON	und
überhaupt	ADV	überhaupt
von	APPR	von
einem	ART	eine
Zustandekommen	NN	Zustandekommen
ihrer	PPOSAT	ihr
Ehe	NN	Ehe
gar	ADV	gar
keine	PIAT	keine
Rede	NN	Rede
sein	VAINF	sein
könne	VMFIN	können
.	$.	.
10.	ADJA	@ord@
Kapitel	NN	Kapitel
Zehntes	NN	Zehnte
Kapitel	NN	Kapitel
Ja	NN	Ja
,	$,	,
diese	PDAT	dies
Ferienwoche	NN	Ferienwoche
!	$.	!
Thilde	NE	Thilde
war	VAFIN	sein
wie	KOKOM	wie
nicht	PTKNEG	nicht
zum	APPRART	zu+die
Wiedererkennen	NN	Wiedererkennen
und	KON	und
schien	VVFIN	scheinen
eine	ART	eine
Verschwenderin	NN	Verschwenderin
geworden	VAPP	werden
.	$.	.
»	QUO	»
Hugo	NE	Hugo
,	$,	,
das	PRELS	die
ist	VAFIN	sein
nun	ADV	nun
unsre	PPOSAT	unser
Flitterwoche	NN	Flitterwoche
,	$,	,
wenn	KOUS	wenn
ich	PPER	ich
mir	PRF	ich
solch	PIAT	solche
Wort	NN	Wort
,	$,	,
das	PRELS	die
uns	PPER	wir
eigentlich	ADV	eigentlich
nicht	PTKNEG	nicht
zukommt	VVFIN	zukommen
,	$,	,
erlauben	VVINF	erlauben
darf	VMFIN	dürfen
.	$.	.
Aber	KON	aber
ich	PPER	ich
will	VMFIN	wollen
es	PPER	es
mir	PPER	ich
erlauben	VVINF	erlauben
.	$.	.
Es	PPER	es
ist	VAFIN	sein
so	ADV	so
schön	ADJD	schön
,	$,	,
solche	PIAT	solche
Erinnerung	NN	Erinnerung
zu	PTKZU	zu
haben	VAINF	haben
,	$,	,
und	KON	und
ich	PPER	ich
denk	VVIMP	denken
es	PPER	es
mir	PRF	ich
hübsch	ADJD	hübsch
,	$,	,
wenn	KOUS	wenn
wir	PPER	wir
mal	ADV	mal
alt	ADJD	alt
geworden	VAPP	werden
sind	VAFIN	sein
,	$,	,
von	APPR	von
solcher	PIAT	solche
Zeit	NN	Zeit
sprechen	VVINF	sprechen
zu	PTKZU	zu
können	VMINF	können
.	$.	.
Und	KON	und
drum	PAV	drum
muß	VMFIN	müssen
alles	PIS	alle
wie	KOKOM	wie
Sonnenschein	NN	Sonnenschein
sein	VAINF	sein
,	$,	,
und	KON	und
wir	PPER	wir
wollen	VMFIN	wollen
es	PPER	es
so	ADV	so
recht	ADJD	recht
genießen	VVINF	genießen
.	$.	.
«	QUO	«
Hugo	NE	Hugo
hielt	VVFIN	halten
Thildens	NE	Thildens
Hand	NN	Hand
und	KON	und
sagte	VVFIN	sagen
:	$.	:
»	QUO	»
Das	NN	Das
ist	VAFIN	sein
recht	ADJD	recht
,	$,	,
Thilde	NE	Thilde
;	$.	;
das	PDS	die
freut	VVFIN	freuen
mich	PRF	ich
,	$,	,
daß	KOUS	dass
du	PPER	du
so	ADV	so
sprichst	VVFIN	sprechen
.	$.	.
Ich	PPER	ich
dachte	VVFIN	denken
,	$,	,
du	PPER	du
hättest	VAFIN	haben
so	ADV	so
nicht	PTKNEG	nicht
den	ART	die
rechten	ADJA	recht|rechts
Sinn	NN	Sinn
dafür	PAV	dafür
,	$,	,
für	APPR	für
die	ART	die
Freude	NN	Freude
,	$,	,
für	APPR	für
das	ART	die
süße	ADJA	süß
Nichtstun	NN	Nichtstun
,	$,	,
was	PRELS	was
doch	ADV	doch
eigentlich	ADV	eigentlich
das	ART	die
Beste	NN	Beste
bleibt	VVFIN	bleiben
.	$.	.
«	QUO	«
Thilde	NE	Thilde
hielt	VVFIN	halten
es	PPER	es
nicht	PTKNEG	nicht
für	APPR	für
klug	ADJD	klug
,	$,	,
ihn	PPER	er
eines	ART	eine
andern	ADJA	andere
[	$(	[
zu	APPR	zu
]	$(	]
belehren	VVINF	belehren
;	$.	;
sie	PPER	sie
schwieg	VVFIN	schweigen
unter	APPR	unter
freundlichem	ADJA	freundlich
Lächeln	NN	Lächeln
,	$,	,
und	KON	und
Hugo	NE	Hugo
fuhr	VVFIN	fahren
fort	PTKVZ	fort
:	$.	:
»	QUO	»
Und	NN	Und
dachte	VVFIN	denken
,	$,	,
du	PPER	du
wärest	VAFIN	sein
immer	ADV	immer
nur	ADV	nur
für	APPR	für
Pflicht	NN	Pflicht
und	KON	und
Ordnung	NN	Ordnung
und	KON	und
Stundehalten	NN	Stundehalten
,	$,	,
was	PWS	was
mir	PPER	ich
,	$,	,
sosehr	KOUS	sosehr
es	PPER	es
mir	PPER	ich
gefiel	VVFIN	gefallen
,	$,	,
doch	KON	doch
auch	ADV	auch
wieder	ADV	wieder
ängstlich	ADJD	ängstlich
war	VAFIN	sein
,	$,	,
weil	KOUS	weil
man	PIS	man
auch	ADV	auch
im	APPRART	in+die
Guten	NN	Gute
zuviel	PIS	zuviele
tun	VVINF	tun
kann	VMFIN	können
.	$.	.
Und	KON	und
nun	ADV	nun
sehe	VVFIN	sehen
ich	PPER	ich
,	$,	,
daß	KOUS	dass
ich	PPER	ich
eine	ART	eine
heitre	ADJA	heiter
,	$,	,
lebenslustige	ADJA	lebenslustig
Braut	NN	Braut
habe	VAFIN	haben
.	$.	.
Ja	PTKANT	ja
,	$,	,
das	PDS	die
ist	VAFIN	sein
beinah	ADV	beinah
mir	PPER	ich
die	ART	die
Hauptsache	NN	Hauptsache
.	$.	.
Nun	ADV	nun
sage	VVFIN	sagen
,	$,	,
was	PWS	was
nehmen	VVFIN	nehmen
wir	PPER	wir
heute	ADV	heute
vor	PTKVZ	vor
?	$.	?
Aber	KON	aber
wähle	VVFIN	wählen
nicht	PTKNEG	nicht
ängstlich	ADJD	ängstlich
und	KON	und
sprich	VVIMP	sprechen
nicht	PTKNEG	nicht
von	APPR	von
Geld	NN	Geld
und	KON	und
bescheidnen	ADJA	bescheidnen
Verhältnissen	NN	Verhältnis
.	$.	.
Wenn	KOUS	wenn
man	PIS	man
sich	PRF	sich
verlobt	VVPP	verloben
hat	VAFIN	haben
,	$,	,
da	KOUS	da
darf	VMFIN	dürfen
man	PIS	man
in	APPR	in
nichts	PIS	nichts
ängstlich	ADJD	ängstlich
sein	VAINF	sein
und	KON	und
muß	VMFIN	müssen
einem	PIS	eine
zumute	ADV	zumute
sein	VAINF	sein
,	$,	,
wie	KOUS	wie
wenn	KOUS	wenn
man	PIS	man
das	ART	die
Tischleindeckedich	NN	Tischleindeckedich
hätte	VAFIN	haben
.	$.	.
«	QUO	«
»	QUO	»
Nun	NE	Nun
«	QUO	«
,	$,	,
sagte	VVFIN	sagen
sie	PPER	sie
,	$,	,
»	QUO	»
dann	ADV	dann
wollen	VMFIN	wollen
wir	PPER	wir
ins	APPRART	in+die
Opernhaus	NN	Opernhaus
,	$,	,
Proszeniumsloge	NN	Proszeniumsloge
.	$.	.
Vielleicht	ADV	vielleicht
haben	VAFIN	haben
wir	PPER	wir
den	ART	die
Kaiser	NN	Kaiser
vis	NE	vis
à	FM	à
vis	NE	vis
.	$.	.
«	QUO	«
»	QUO	»
Ach	ITJ	ach
,	$,	,
Thilde	NE	Thilde
,	$,	,
so	ADV	so
darfst	VMFIN	dürfen
du	PPER	du
nicht	PTKNEG	nicht
sprechen	VVINF	sprechen
.	$.	.
Ein	ART	eine
bißchen	PIAT	bisschen
Spott	NN	Spott
is	NE	is
gut	ADJD	gut
,	$,	,
das	PDS	die
kleidet	VVFIN	kleiden
.	$.	.
Aber	KON	aber
nicht	PTKNEG	nicht
so	ADV	so
.	$.	.
Da	ADV	da
werd	VVFIN	werd
ich	PPER	ich
wieder	PTKVZ	wieder
irr	VVIMP	irren
an	APPR	an
dir	PRF	du
.	$.	.
«	QUO	«
»	QUO	»
Nun	NE	Nun
,	$,	,
dann	ADV	dann
wollen	VMFIN	wollen
wir	PPER	wir
zu	APPR	zu
Kroll	NE	Kroll
und	KON	und
uns	PPER	wir
die	ART	die
Weihnachtspantomime	NN	Weihnachtspantomime
ansehn	VVFIN	ansehn
.	$.	.
«	QUO	«
Er	NN	Er
stimmte	VVFIN	stimmen
freudig	ADJD	freudig
zu	PTKVZ	zu
,	$,	,
fragte	VVFIN	fragen
dann	ADV	dann
aber	ADV	aber
:	$.	:
»	QUO	»
Und	VVFIN	Und
die	ART	die
Mutter	NN	Mutter
?	$.	?
Werden	VAFIN	werden
wir	PPER	wir
sie	PPER	sie
mitnehmen	VVINF	mitnehmen
müssen	VMINF	müssen
?	$.	?
«	QUO	«
»	QUO	»
Wir	NE	Wir
werden	VAFIN	werden
es	PPER	es
ihr	PPOSAT	ihr
wenigstens	ADV	wenigstens
anbieten	VVINF	anbieten
müssen	VMINF	müssen
.	$.	.
Vielleicht	ADV	vielleicht
,	$,	,
daß	KOUS	dass
sie	PPER	sie
nein	PTKANT	nein
sagt	VVFIN	sagen
.	$.	.
Ich	PPER	ich
bekenne	VVFIN	bekennen
,	$,	,
daß	KOUS	dass
ich	PPER	ich
gerne	ADV	gerne
mit	APPR	mit
dir	PPER	du
allein	ADV	allein
wäre	VAFIN	sein
.	$.	.
Solche	PIAT	solche
Freude	NN	Freude
genießt	VVFIN	genießen
sich	PRF	sich
am	PTKA	am
schönsten	ADJD	schön
zu	APPR	zu
zweien	CARD	zwei
.	$.	.
«	QUO	«
Hugo	NE	Hugo
war	VAFIN	sein
glücklich	ADJD	glücklich
.	$.	.
Er	PPER	er
entdeckte	VVFIN	entdecken
Seiten	NN	Seite
in	APPR	in
seiner	PPOSAT	sein
Braut	NN	Braut
,	$,	,
die	PRELS	die
ihm	PPER	er
Perspektiven	NN	Perspektive
auf	APPR	auf
ein	ART	eine
höheres	ADJA	hoch
und	KON	und
feineres	ADJA	fein
Glück	NN	Glück
eröffneten	VVFIN	eröffnen
,	$,	,
als	KOUS	als
er	PPER	er
an	APPR	an
jenem	PDAT	jen
Abend	NN	Abend
des	ART	die
ersten	ADJA	erst
Geständnisses	NN	Geständnis
erwartet	VVPP	erwarten
hatte	VAFIN	haben
.	$.	.
Was	PWS	was
damals	ADV	damals
in	APPR	in
ihm	PPER	er
lebte	VVFIN	leben
,	$,	,
war	VAFIN	sein
eine	ART	eine
Dankbarkeit	NN	Dankbarkeit
,	$,	,
war	VAFIN	sein
ein	ART	eine
weiches	ADJA	weich
,	$,	,
sentimentales	ADJA	sentimental
Gefühl	NN	Gefühl
,	$,	,
in	APPR	in
dem	PRELS	die
die	ART	die
voraufgegangne	ADJA	voraufgegangne
Krankheit	NN	Krankheit
noch	ADV	noch
nachspukte	VVFIN	nachspukte
.	$.	.
Jetzt	ADV	jetzt
schien	VVFIN	scheinen
es	PPER	es
ihm	PPER	er
,	$,	,
daß	KOUS	dass
Thilde	NE	Thilde
warmer	ADJA	warm
Gefühle	NN	Gefühl
fähig	ADJD	fähig
sei	VAFIN	sein
,	$,	,
vielleicht	ADV	vielleicht
sogar	ADV	sogar
einer	ART	eine
Leidenschaft	NN	Leidenschaft
.	$.	.
Und	KON	und
seine	PPOSAT	sein
Brust	NN	Brust
hob	VVFIN	heben
sich	PRF	sich
.	$.	.
So	ADV	so
begann	VVFIN	beginnen
die	ART	die
Festwoche	NN	Festwoche
.	$.	.
Man	PIS	man
ging	VVFIN	gehen
zu	APPR	zu
Kroll	NE	Kroll
und	KON	und
vergnügte	VVFIN	vergnügen
sich	PRF	sich
ganz	ADV	ganz
leidlich	ADJD	leidlich
,	$,	,
trotz	APPR	trotz
Gegenwart	NN	Gegenwart
der	ART	die
Mutter	NN	Mutter
,	$,	,
die	PRELS	die
nach	APPR	nach
anfänglicher	ADJA	anfänglich
Ablehnung	NN	Ablehnung
ihren	PPOSAT	ihr
Entschluß	NN	Entschluss
geändert	VVPP	ändern
hatte	VAFIN	haben
,	$,	,
als	KOUS	als
sie	PPER	sie
hörte	VVFIN	hören
,	$,	,
daß	KOUS	dass
»	QUO	»
Schneewittchen	NE	Schneewittchen
und	KON	und
die	ART	die
sieben	CARD	sieben
Zwerge	NN	Zwerg
«	QUO	«
gegeben	VVPP	geben
würde	VAFIN	werden
.	$.	.
Thilde	NE	Thilde
war	VAFIN	sein
eigentlich	ADV	eigentlich
froh	ADJD	froh
darüber	PAV	darüber
;	$.	;
der	ART	die
Alten	NN	Alte
eine	ART	eine
Freude	NN	Freude
zu	PTKZU	zu
machen	VVINF	machen
war	VAFIN	sein
ihr	PPER	ihr
eigentlich	ADV	eigentlich
wichtiger	ADJD	wichtig
als	KOKOM	als
alles	PIS	alle
andre	PIS	andere
.	$.	.
Was	PWS	was
sie	PPER	sie
da	ADV	da
von	APPR	von
»	QUO	»
Genießen	NN	Genießen
zu	APPR	zu
