XXXIX	NUM	XXXIX
le	DET:ART	le
salon	NOM	salon
où	PRO:REL	où
Clotilde	NAM	Clotilde
m'	PRO:PER	me
avait	VER:impf	avoir
déjà	ADV	déjà
reçu	VER:pper	recevoir
.	SENT	.
Elle	PRO:PER	elle
était	VER:impf	être
là	ADV	là
,	PUN	,
et	KON	et
deux	NUM	deux
personnes	NOM	personne
étrangères	ADJ	étranger
s'	PRO:PER	se
entretenaient	VER:impf	entretenir
avec	PRP	avec
M	NOM	M
.	SENT	.
de	PRP	de
Solignac	NAM	Solignac
.	SENT	.
J'	PRO:PER	je
allai	VER:simp	aller
à	PRP	à
elle	PRO:PER	elle
d'	PRP	de
abord	NOM	abord
et	KON	et
elle	PRO:PER	elle
me	PRO:PER	me
serra	VER:simp	serrer
la	DET:ART	le
main	NOM	main
,	PUN	,
en	PRP	en
me	PRO:PER	me
lançant	VER:ppre	lancer
un	DET:ART	un
regard	NOM	regard
qui	PRO:REL	qui
n'	ADV	ne
avait	VER:impf	avoir
pas	ADV	pas
besoin	NOM	besoin
de	PRP	de
commentaire	NOM	commentaire
:	PUN	:
jamais	ADV	jamais
paroles	NOM	parole
n'	ADV	ne
avaient	VER:impf	avoir
dit	VER:pper	dire
si	ADV	si
éloquemment	ADV	éloquemment
:	PUN	:
«	PUN:cit	«
Je	PRO:PER	je
t'	PRO:PER	te
aime	VER:pres	aimer
.	SENT	.
»	PUN:cit	»
Je	PRO:PER	je
me	PRO:PER	me
retournai	VER:simp	retourner
vers	PRP	vers
M	NOM	M
.	SENT	.
de	PRP	de
Solignac	NAM	Solignac
qui	PRO:REL	qui
me	PRO:PER	me
tendit	VER:simp	tendre
la	DET:ART	le
main	NOM	main
;	PUN	;
il	PRO:PER	il
me	PRO:PER	me
fallut	VER:simp	falloir
avancer	VER:infi	avancer
la	DET:ART	le
mienne	PRO:POS	mien
.	SENT	.
Les	DET:ART	le
personnes	NOM	personne
avec	PRP	avec
lesquelles	PRO:REL	lequel
il	PRO:PER	il
était	VER:impf	être
en	PRP	en
conversation	NOM	conversation
se	PRO:PER	se
levèrent	VER:simp	lever
bientôt	ADV	bientôt
et	KON	et
sortirent	VER:simp	sortir
.	SENT	.
Nous	PRO:PER	nous
restâmes	VER:simp	rester
seuls	ADJ	seul
tous	PRO:IND	tout
les	DET:ART	le
trois	NUM	trois
.	SENT	.
--	PUN	--
J'	PRO:PER	je
ai	VER:pres	avoir
regretté	VER:pper	regretter
,	PUN	,
me	PRO:PER	me
dit-il	NOM	dit-il
,	PUN	,
de	PRP	de
ne	ADV	ne
m'	PRO:PER	me
être	VER:infi	être
pas	ADV	pas
trouvé	VER:pper	trouver
chez	PRP	chez
moi	PRO:PER	moi
quand	KON	quand
vous	PRO:PER	vous
avez	VER:pres	avoir
bien	ADV	bien
voulu	VER:pper	vouloir
venir	VER:infi	venir
voir	VER:infi	voir
madame	NOM	madame
de	PRP	de
Solignac	NAM	Solignac
,	PUN	,
je	PRO:PER	je
vous	PRO:PER	vous
remercie	VER:pres	remercier
d'	PRP	de
avoir	VER:infi	avoir
renouvelé	VER:pper	renouveler
votre	DET:POS	votre
visite	NOM	visite
pour	PRP	pour
moi	PRO:PER	moi
.	SENT	.
Vous	PRO:PER	vous
avez	VER:pres	avoir
vu	VER:pper	voir
le	DET:ART	le
général	ADJ	général
;	PUN	;
comment	ADV	comment
est-il	ADJ	est-il
?	SENT	?
J'	PRO:PER	je
étais	VER:impf	être
tellement	ADV	tellement
furieux	ADJ	furieux
contre	PRP	contre
moi	PRO:PER	moi
que	KON	que
je	PRO:PER	je
voulus	VER:pper	vouloir
m'	PRO:PER	me
en	PRO:PER	en
venger	VER:infi	venger
sur	PRP	sur
M	NOM	M
.	SENT	.
de	PRP	de
Solignac	NAM	Solignac
.	SENT	.
--	PUN	--
Il	PRO:PER	il
se	PRO:PER	se
plaint	VER:pres	plaindre
beaucoup	ADV	beaucoup
de	PRP	de
la	DET:ART	le
solitude	NOM	solitude
,	PUN	,
et	KON	et
à	PRP	à
son	DET:POS	son
âge	NOM	âge
,	PUN	,
il	PRO:PER	il
est	VER:pres	être
vraiment	ADV	vraiment
triste	ADJ	triste
d'	PRP	de
être	VER:infi	être
seul	ADJ	seul
,	PUN	,
ce	PRO:DEM	ce
qu'	PRO:REL	que
il	PRO:PER	il
appelle	VER:pres	appeler
abandonné	VER:pper	abandonner
.	SENT	.
--	PUN	--
Sans	PRP	sans
doute	NOM	doute
;	PUN	;
mais	KON	mais
à	PRP	à
son	DET:POS	son
âge	NOM	âge
il	PRO:PER	il
eût	VER:subi	avoir
été	VER:pper	être
plus	ADV	plus
mauvais	ADV	mauvais
encore	ADV	encore
de	PRP	de
changer	VER:infi	changer
complètement	ADV	complètement
sa	DET:POS	son
vie	NOM	vie
;	PUN	;
c'	PRO:DEM	ce
est	VER:pres	être
ce	PRO:DEM	ce
qui	PRO:REL	qui
m'	PRO:PER	me
a	VER:pres	avoir
empêché	VER:pper	empêcher
de	PRP	de
le	PRO:PER	le
faire	VER:infi	faire
venir	VER:infi	venir
avec	PRP	avec
nous	PRO:PER	nous
,	PUN	,
comme	KON	comme
nous	PRO:PER	nous
en	PRO:PER	en
avions	VER:impf	avoir
l'	DET:ART	le
intention	NOM	intention
.	SENT	.
L'	DET:ART	le
entretien	NOM	entretien
roula	VER:simp	rouler
sur	PRP	sur
des	PRP:det	du
sujets	NOM	sujet
insignifiants	ADJ	insignifiant
;	PUN	;
enfin	ADV	enfin
je	PRO:PER	je
pus	VER:simp	pouvoir
me	PRO:PER	me
lever	VER:infi	lever
pour	PRP	pour
partir	VER:infi	partir
.	SENT	.
--	PUN	--
Puisque	KON	puisque
vous	PRO:PER	vous
habitez	VER:pres	habiter
Paris	NAM	Paris
,	PUN	,
me	PRO:PER	me
dit	VER:pres	dire
M	VER:pper	M
.	SENT	.
de	PRP	de
Solignac	NAM	Solignac
,	PUN	,
j'	PRO:PER	je
espère	VER:pres	espérer
que	KON	que
nous	PRO:PER	nous
nous	PRO:PER	nous
verrons	VER:futu	voir
souvent	ADV	souvent
;	PUN	;
il	PRO:PER	il
est	VER:pres	être
inutile	ADJ	inutile
de	PRP	de
dire	VER:infi	dire
,	PUN	,
n'	ADV	ne
est	VER:pres	être
-ce	PRO:DEM	ce
pas	NOM	pas
,	PUN	,
que	KON	que
ce	PRO:DEM	ce
sera	VER:futu	être
un	DET:ART	un
bonheur	NOM	bonheur
pour	PRP	pour
madame	NOM	madame
de	PRP	de
Solignac	NAM	Solignac
et	KON	et
pour	PRP	pour
moi	PRO:PER	moi
.	SENT	.
Trois	NUM	trois
jours	NOM	jour
après	PRP	après
cette	PRO:DEM	ce
visite	NOM	visite
,	PUN	,
je	PRO:PER	je
reçus	VER:simp	recevoir
une	DET:ART	un
lettre	NOM	lettre
de	PRP	de
M	NOM	M
.	SENT	.
de	PRP	de
Solignac	NAM	Solignac
,	PUN	,
qui	PRO:REL	qui
m'	PRO:PER	me
invitait	VER:impf	inviter
à	PRP	à
dîner	VER:infi	dîner
pour	PRP	pour
le	DET:ART	le
mercredi	NOM	mercredi
suivant	ADJ	suivant
.	SENT	.
XLVIII	NUM	XLVIII
Cette	NAM	Cette
invitation	NOM	invitation
à	PRP	à
dîner	VER:infi	dîner
à	PRP	à
l'	DET:ART	le
hôtel	NOM	hôtel
de	PRP	de
Solignac	NAM	Solignac
n'	ADV	ne
était	VER:impf	être
pas	ADV	pas
faite	VER:pper	faire
pour	PRP	pour
me	PRO:PER	me
plaire	VER:infi	plaire
.	SENT	.
C'	PRO:DEM	ce
était	VER:impf	être
la	DET:ART	le
menace	NOM	menace
d'	PRP	de
une	DET:ART	un
intimité	NOM	intimité
qui	PRO:REL	qui
m'	PRO:PER	me
effrayait	VER:impf	effrayer|effrayer
;	PUN	;
car	KON	car
,	PUN	,
si	KON	si
je	PRO:PER	je
pouvais	VER:impf	pouvoir
garder	VER:infi	garder
jusqu'	PRP	jusque
à	PRP	à
un	DET:ART	un
certain	PRO:IND	certain
point	NOM	point
l'	DET:ART	le
espoir	NOM	espoir
d'	PRP	de
éviter	VER:infi	éviter
la	DET:ART	le
présence	NOM	présence
de	PRP	de
M	NOM	M
.	SENT	.
de	PRP	de
Solignac	NAM	Solignac
dans	PRP	dans
mes	DET:POS	mon
visites	NOM	visite
à	PRP	à
Clotilde	NAM	Clotilde
,	PUN	,
j'	PRO:PER	je
allais	VER:impf	aller
maintenant	ADV	maintenant
subir	VER:infi	subir
le	DET:ART	le
supplice	NOM	supplice
de	PRP	de
l'	PRO:PER	la|le
avoir	VER:infi	avoir
devant	PRP	devant
les	DET:ART	le
yeux	NOM	œil
pendant	PRP	pendant
plusieurs	PRO:IND	plusieurs
heures	NOM	heure
.	SENT	.
Il	PRO:PER	il
parlerait	VER:cond	parler
à	PRP	à
*	NOM	*
sa	DET:POS	son
*	ADJ	*
femme	NOM	femme
,	PUN	,
elle	PRO:PER	elle
lui	PRO:PER	lui
répondrait	VER:cond	répondre
,	PUN	,
et	KON	et
je	PRO:PER	je
serais	VER:cond	être
ainsi	ADV	ainsi
initié	VER:pper	initier
,	PUN	,
malgré	PRP	malgré
moi	PRO:PER	moi
,	PUN	,
à	PRP	à
des	PRP:det	du
détails	NOM	détail
d'	PRP	de
intérieur	NOM	intérieur
et	KON	et
de	PRP	de
ménage	NOM	ménage
qui	PRO:REL	qui
ne	ADV	ne
pouvaient	VER:impf	pouvoir
être	VER:infi	être
que	KON	que
très	ADV	très
pénibles	ADJ	pénible
pour	PRP	pour
mon	DET:POS	mon
amour	NOM	amour
.	SENT	.
Mais	KON	mais
il	PRO:PER	il
n'	ADV	ne
y	PRO:PER	y
aurait	VER:cond	avoir
pas	ADV	pas
que	KON	que
mes	DET:POS	mon
illusions	NOM	illusion
et	KON	et
ma	DET:POS	mon
jalousie	NOM	jalousie
qui	PRO:REL	qui
souffriraient	VER:cond	souffrir
dans	PRP	dans
cette	PRO:DEM	ce
intimité	NOM	intimité
.	SENT	.
J'	PRO:PER	je
avoue	VER:pres	avouer
franchement	ADV	franchement
que	KON	que
je	PRO:PER	je
ne	ADV	ne
me	PRO:PER	me
fais	VER:pres	faire
aucun	PRO:IND	aucun
scrupule	NOM	scrupule
d'	PRP	de
aimer	VER:infi	aimer
Clotilde	NAM	Clotilde
,	PUN	,
malgré	PRP	malgré
qu'	PRO:REL	que
elle	PRO:PER	elle
soit	VER:subp	être
la	DET:ART	le
femme	NOM	femme
d'	PRP	de
un	DET:ART	un
autre	ADJ	autre
.	SENT	.
Je	PRO:PER	je
l'	PRO:PER	la|le
aimais	VER:impf	aimer
jeune	ADJ	jeune
fille	NOM	fille
,	PUN	,
je	PRO:PER	je
l'	PRO:PER	la|le
aime	VER:pres	aimer
mariée	VER:pper	marier
,	PUN	,
sans	PRP	sans
me	PRO:PER	me
considérer	VER:infi	considérer
comme	ADV	comme
coupable	ADJ	coupable
envers	PRP	envers
son	DET:POS	son
mari	NOM	mari
,	PUN	,
et	KON	et
je	PRO:PER	je
trouve	VER:pres	trouver
que	KON	que
le	DET:ART	le
plus	ADV	plus
coupable	ADJ	coupable
de	PRP	de
nous	PRO:PER	nous
deux	NUM	deux
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
lui	PRO:PER	lui
qui	PRO:REL	qui
m'	PRO:PER	me
a	VER:pres	avoir
enlevé	VER:pper	enlever
celle	PRO:DEM	celui
que	PRO:REL	que
j'	PRO:PER	je
aimais	VER:impf	aimer
.	SENT	.
D'	PRP	de
ailleurs	ADV	ailleurs
,	PUN	,
ce	PRO:DEM	ce
mari	NOM	mari
,	PUN	,
je	PRO:PER	je
le	PRO:PER	le
méprise	VER:subp	mépriser
et	KON	et
le	PRO:PER	le
hais	VER:pres	haïr
.	SENT	.
Mais	KON	mais
,	PUN	,
pour	PRP	pour
garder	VER:infi	garder
ces	PRO:DEM	ce
sentiments	NOM	sentiment
,	PUN	,
il	PRO:PER	il
faut	VER:pres	falloir
que	KON	que
je	PRO:PER	je
reste	VER:pres	rester
avec	PRP	avec
M	NOM	M
.	SENT	.
de	PRP	de
Solignac	NAM	Solignac
dans	PRP	dans
les	DET:ART	le
termes	NOM	terme
où	PRO:REL	où
nous	PRO:PER	nous
sommes	VER:pres	sommer|être
.	SENT	.
Si	KON	si
je	PRO:PER	je
vais	VER:pres	aller
chez	PRP	chez
lui	PRO:PER	lui
,	PUN	,
si	KON	si
je	PRO:PER	je
mange	VER:pres	manger
à	PRP	à
sa	DET:POS	son
table	NOM	table
,	PUN	,
si	KON	si
je	PRO:PER	je
deviens	VER:pres	devenir
le	DET:ART	le
familier	NOM	familier
de	PRP	de
la	DET:ART	le
maison	NOM	maison
,	PUN	,
les	DET:ART	le
conditions	NOM	condition
dans	PRP	dans
lesquelles	PRO:REL	lequel
je	PRO:PER	je
suis	VER:pres	suivre|être
placé	VER:pper	placer
se	PRO:PER	se
trouvent	VER:pres	trouver
changées	VER:pper	changer
par	PRP	par
mon	DET:POS	mon
fait	NOM	fait
;	PUN	;
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
plus	ADV	plus
le	DET:ART	le
droit	NOM	droit
de	PRP	de
le	PRO:PER	le
haïr	VER:infi	haïr
et	KON	et
de	PRP	de
le	PRO:PER	le
mépriser	VER:infi	mépriser
.	SENT	.
Si	KON	si
je	PRO:PER	je
garde	VER:pres	garder
cette	PRO:DEM	ce
haine	NOM	haine
et	KON	et
ce	PRO:DEM	ce
mépris	NOM	mépris
au	PRP:det	au
fond	NOM	fond
de	PRP	de
mon	DET:POS	mon
cœur	NOM	cœur
,	PUN	,
je	PRO:PER	je
suis	VER:pres	suivre|être
obligé	VER:pper	obliger
à	PRP	à
n'	ADV	ne
en	PRP	en
laisser	VER:infi	laisser
rien	ADV	rien
paraître	VER:infi	paraître
et	KON	et
à	PRP	à
afficher	VER:infi	afficher
,	PUN	,
au	PRP:det	au
contraire	NOM	contraire
,	PUN	,
l'	DET:ART	le
amitié	NOM	amitié
ou	KON	ou
tout	ADV	tout
au	PRP:det	au
moins	ADV	moins
la	DET:ART	le
sympathie	NOM	sympathie
.	SENT	.
La	DET:ART	le
situation	NOM	situation
deviendra	VER:futu	devenir
donc	ADV	donc
intolérable	ADJ	intolérable
pour	PRP	pour
moi	PRO:PER	moi
,	PUN	,
--	PUN	--
honteuse	ADJ	honteux
quand	KON	quand
je	PRO:PER	je
serai	VER:futu	être
avec	PRP	avec
Clotilde	NAM	Clotilde
et	KON	et
son	DET:POS	son
mari	NOM	mari
,	PUN	,
--	PUN	--
cruelle	ADJ	cruel
quand	KON	quand
je	PRO:PER	je
serai	VER:futu	être
seul	ADJ	seul
avec	PRP	avec
moi	NOM	moi
-même	ADJ	même
.	SENT	.
Il	PRO:PER	il
y	PRO:PER	y
a	VER:pres	avoir
une	DET:ART	un
question	NOM	question
que	PRO:REL	que
je	PRO:PER	je
me	PRO:PER	me
suis	VER:pres	suivre|être
souvent	ADV	souvent
posée	VER:pper	poser
:	PUN	:
la	DET:ART	le
perspicacité	NOM	perspicacité
de	PRP	de
l'	DET:ART	le
esprit	NOM	esprit
est-elle	ADJ	est-elle
une	DET:ART	un
bonne	ADJ	bon
chose	NOM	chose
?	SENT	?
Autrement	ADV	autrement
dit	VER:pper	dire
,	PUN	,
est-il	ADJ	est-il
bon	ADJ	bon
,	PUN	,
lorsque	KON	lorsque
nous	PRO:PER	nous
nous	PRO:PER	nous
trouvons	VER:pres	trouver
en	PRP	en
présence	NOM	présence
d'	PRP	de
une	DET:ART	un
résolution	NOM	résolution
à	PRP	à
prendre	VER:infi	prendre
,	PUN	,
de	PRP	de
prévoir	VER:infi	prévoir
les	DET:ART	le
résultats	NOM	résultat
que	PRO:REL	que
cette	PRO:DEM	ce
résolution	NOM	résolution
amènera	VER:futu	amener
?	SENT	?
Il	PRO:PER	il
est	VER:pres	être
évident	ADJ	évident
que	KON	que
si	KON	si
cet	PRO:DEM	ce
examen	NOM	examen
nous	PRO:PER	nous
permet	VER:pres	permettre
de	PRP	de
prendre	VER:infi	prendre
la	DET:ART	le
route	NOM	route
qui	PRO:REL	qui
conduit	VER:pres	conduire
au	PRP:det	au
bien	NOM	bien
et	KON	et
d'	PRP	de
éviter	VER:infi	éviter
celle	PRO:DEM	celui
qui	PRO:REL	qui
nous	PRO:PER	nous
conduirait	VER:cond	conduire
au	PRP:det	au
mal	NOM	mal
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
le	DET:ART	le
plus	ADV	plus
merveilleux	ADJ	merveilleux
instrument	NOM	instrument
,	PUN	,
la	DET:ART	le
plus	ADV	plus
utile	ADJ	utile
boussole	NOM	boussole
que	KON	que
la	DET:ART	le
nature	NOM	nature
nous	PRO:PER	nous
ait	VER:subp	avoir
mise	VER:pper	mettre
aux	PRP:det	au
mains	NOM	main
.	SENT	.
Mais	KON	mais
si	ADV	si
,	PUN	,
au	PRP:det	au
contraire	NOM	contraire
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
une	DET:ART	un
influence	NOM	influence
déterminante	ADJ	déterminant
sur	PRP	sur
notre	DET:POS	notre
direction	NOM	direction
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
a	VER:pres	avoir
plus	ADV	plus
les	DET:ART	le
mêmes	ADJ	même
qualités	NOM	qualité
.	SENT	.
L'	DET:ART	le
homme	NOM	homme
bien	ADV	bien
portant	VER:ppre	porter
qui	PRO	qui
tombe	VER:pres	tomber
écrasé	VER:pper	écraser
sous	PRP	sous
un	DET:ART	un
coup	NOM	coup
de	PRP	de
tonnerre	NOM	tonnerre
,	PUN	,
n'	ADV	ne
a	VER:pres	avoir
pas	ADV	pas
l'	DET:ART	le
agonie	NOM	agonie
du	PRP:det	du
malheureux	NOM	malheureux
poitrinaire	ADJ	poitrinaire
qui	PRO:REL	qui
,	PUN	,
trois	NUM	trois
ans	NOM	an
d'	PRP	de
avance	NOM	avance
,	PUN	,
est	VER:pres	être
condamné	VER:pper	condamner
à	PRP	à
une	DET:ART	un
mort	NOM	mort
certaine	ADJ	certain
et	KON	et
qui	PRO:REL	qui
sait	VER:pres	savoir
que	ADV	que
,	PUN	,
quoi	PRO:REL	quoi
qu'	KON	que
il	PRO:PER	il
fasse	VER:subp	faire
,	PUN	,
il	PRO:PER	il
n'	ADV	ne
échappera	VER:futu	échapper
pas	ADV	pas
à	PRP	à
son	DET:POS	son
sort	NOM	sort
.	SENT	.
Le	DET:ART	le
cas	NOM	cas
du	PRP:det	du
poitrinaire	NOM	poitrinaire
a	VER:pres	avoir
été	VER:pper	être
le	DET:ART	le
mien	PRO:POS	mien
:	PUN	:
j'	PRO:PER	je
ai	VER:pres	avoir
vu	VER:pper	voir
clairement	ADV	clairement
,	PUN	,
comme	KON	comme
si	KON	si
je	PRO:PER	je
les	PRO:PER	la|le
touchais	VER:impf	toucher
du	PRP:det	du
doigt	NOM	doigt
,	PUN	,
toutes	PRO:IND	tout
les	DET:ART	le
raisons	NOM	raison
qui	PRO:REL	qui
me	PRO:PER	me
défendaient	VER:impf	défendre
d'	PRP	de
aller	VER:infi	aller
chez	PRP	chez
M	NOM	M
.	SENT	.
de	PRP	de
Solignac	NAM	Solignac
,	PUN	,
et	KON	et
cependant	ADV	cependant
j'	PRO:PER	je
y	PRO:PER	y
suis	VER:pres	suivre|être
allé	VER:pper	aller
.	SENT	.
Sachant	VER:ppre	savoir
d'	PRP	de
avance	NOM	avance
à	PRP	à
quels	PRO:REL	quel
dangers	NOM	danger
et	KON	et
à	PRP	à
quels	PRO:REL	quel
tourments	NOM	tourment
ce	PRO:DEM	ce
dîner	NOM	dîner
m'	PRO:PER	me
exposerait	VER:cond	exposer
,	PUN	,
je	PRO:PER	je
n'	ADV	ne
ai	VER:pres	avoir
pas	ADV	pas
eu	VER:pper	avoir
la	DET:ART	le
force	NOM	force
de	PRP	de
résister	VER:infi	résister
à	PRP	à
l'	DET:ART	le
impulsion	NOM	impulsion
qui	PRO:REL	qui
m'	PRO:PER	me
entraînait	VER:impf	entraîner
.	SENT	.
Mon	DET:POS	mon
esprit	NOM	esprit
me	PRO:PER	me
disait	VER:impf	dire
:	PUN	:
n'	ADV	ne
y	PRO:PER	y
va	VER:pres	aller
pas	ADV	pas
,	PUN	,
et	KON	et
il	PRO:PER	il
me	PRO:PER	me
présentait	VER:impf	présenter
mille	NUM	mille
raisons	NOM	raison
meilleures	ADJ	meilleur
les	DET:ART	le
unes	NOM	un
que	KON	que
les	DET:ART	le
autres	ADJ	autre
pour	PRP	pour
m'	PRO:PER	me
arrêter	VER:infi	arrêter
.	SENT	.
Mon	DET:POS	mon
cœur	NOM	cœur
me	PRO:PER	me
disait	VER:impf	dire
:	PUN	:
vas	VER:pres	aller
-y	PRO:PER	y
,	PUN	,
et	KON	et
bien	ADV	bien
qu'	KON	que
il	PRO:PER	il
ne	ADV	ne
motivât	VER:subi	motiver
son	DET:POS	son
ordre	NOM	ordre
sur	PRP	sur
rien	NOM	rien
,	PUN	,
c'	PRO:DEM	ce
est	VER:pres	être
lui	PRO:PER	lui
qui	PRO:REL	qui
l'	PRO:PER	la|le
a	VER:pres	avoir
emporté	VER:pper	emporter
.	SENT	.
Un	DET:ART	un
regard	NOM	regard
de	PRP	de
Clotilde	NAM	Clotilde
,	PUN	,
lorsque	KON	lorsque
j'	PRO:PER	je
entrai	VER:simp	entrer
dans	PRP	dans
le	DET:ART	le
salon	NOM	salon
,	PUN	,
me	PRO:PER	me
paya	VER:simp	payer|payer
ma	DET:POS	mon
faiblesse	NOM	faiblesse
et	KON	et
me	PRO:PER	me
fit	VER:simp	faire
oublier	VER:infi	oublier
les	DET:ART	le
angoisses	NOM	angoisse
de	PRP	de
ces	PRO:DEM	ce
trois	NUM	trois
jours	NOM	jour
d'	PRP	de
incertitude	NOM	incertitude
.	SENT	.
--	PUN	--
J'	PRO:PER	je
étais	VER:impf	être
inquiète	ADJ	inquiet
de	PRP	de
vous	PRO:PER	vous
,	PUN	,
me	PRO:PER	me
dit-elle	NOM	dit-elle
en	PRP	en
me	PRO:PER	me
serrant	VER:ppre	serrer
la	DET:ART	le
main	NOM	main
,	PUN	,
votre	DET:POS	votre
lettre	NOM	lettre
me	PRO:PER	me
faisait	VER:impf	faire
craindre	VER:infi	craindre
de	PRP	de
ne	ADV	ne
pas	ADV	pas
vous	PRO:PER	vous
avoir	VER:infi	avoir
.	SENT	.
--	PUN	--
Jusqu'	PRP	jusque
au	PRP:det	au
dernier	ADJ	dernier
moment	NOM	moment
,	PUN	,
j'	PRO:PER	je
ai	VER:pres	avoir
craint	VER:pres	craindre
moi	PRO:PER	moi
-même	ADJ	même
de	PRP	de
ne	ADV	ne
pouvoir	VER:infi	pouvoir
pas	ADV	pas
venir	VER:infi	venir
.	SENT	.
--	PUN	--
Nous	PRO:PER	nous
aurions	VER:cond	avoir
été	VER:pper	être
désolés	VER:pper	désoler
,	PUN	,
dit	VER:pres	dire
M	VER:pper	M
.	SENT	.
de	PRP	de
Solignac	NAM	Solignac
,	PUN	,
intervenant	NOM	intervenant
,	PUN	,
si	KON	si
vous	PRO:PER	vous
aviez	VER:impf	avoir
été	VER:pper	être
empêché	VER:pper	empêcher
.	SENT	.
Nous	PRO:PER	nous
étions	VER:impf	être
entourés	VER:pper	entourer
et	KON	et
nous	PRO:PER	nous
ne	ADV	ne
pouvions	VER:impf	pouvoir
,	PUN	,
Clotilde	NAM	Clotilde
et	KON	et
moi	PRO:PER	moi
,	PUN	,
échanger	VER:infi	échanger
un	DET:ART	un
seul	ADJ	seul
mot	NOM	mot
en	PRP	en
particulier	NOM	particulier
,	PUN	,
mais	KON	mais
les	DET:ART	le
paroles	NOM	parole
étaient	VER:impf	être
inutiles	ADJ	inutile
entre	PRP	entre
nous	PRO:PER	nous
;	PUN	;
dans	PRP	dans
son	DET:POS	son
regard	NOM	regard
et	KON	et
dans	PRP	dans
la	DET:ART	le
pression	NOM	pression
de	PRP	de
sa	DET:POS	son
main	NOM	main
il	PRO:PER	il
y	PRO:PER	y
avait	VER:impf	avoir
tout	ADV	tout
un	DET:ART	un
discours	NOM	discours
.	SENT	.
J'	PRO:PER	je
étais	VER:impf	être
curieux	ADJ	curieux
de	PRP	de
voir	VER:infi	voir
le	DET:ART	le
monde	NOM	monde
que	KON	que
Clotilde	NAM	Clotilde
recevait	VER:impf	recevoir
;	PUN	;
sortant	VER:ppre	sortir
du	PRP:det	du
cercle	NOM	cercle
formé	VER:pper	former
autour	ADV	autour
de	PRP	de
la	DET:ART	le
cheminée	NOM	cheminée
,	PUN	,
j'	PRO:PER	je
allai	VER:simp	aller
m'	PRO:PER	me
asseoir	VER:infi	asseoir
sur	PRP	sur
un	DET:ART	un
canapé	NOM	canapé
au	PRP:det	au
fond	NOM	fond
du	PRP:det	du
salon	NOM	salon
.	SENT	.
Quelques	PRO:IND	quelque
personnes	NOM	personne
étaient	VER:impf	être
arrivées	VER:pper	arriver
avant	PRP	avant
moi	PRO:PER	moi
;	PUN	;
je	PRO:PER	je
pus	VER:simp	pouvoir
les	PRO:PER	la|le
examiner	VER:infi	examiner
librement	ADV	librement
.	SENT	.
Les	DET:ART	le
deux	NUM	deux
dames	NOM	dame
assises	VER:pper	asseoir
auprès	ADV	auprès
de	PRP	de
Clotilde	NAM	Clotilde
présentaient	VER:impf	présenter
entre	PRP	entre
elles	PRO:PER	elle
un	DET:ART	un
contraste	NOM	contraste
frappant	ADJ	frappant
:	PUN	:
l'	DET:ART	le
une	NOM	un
était	VER:impf	être
jeune	ADJ	jeune
et	KON	et
fort	ADV	fort
belle	ADJ	beau
,	PUN	,
mais	KON	mais
avec	PRP	avec
quelque	PRO:IND	quelque
chose	NOM	chose
de	PRP	de
vulgaire	NOM	vulgaire
dans	PRP	dans
la	DET:ART	le
tournure	NOM	tournure
,	PUN	,
qui	PRO:REL	qui
donnait	VER:impf	donner
une	DET:ART	un
médiocre	ADJ	médiocre
idée	NOM	idée
de	PRP	de
sa	DET:POS	son
naissance	NOM	naissance
et	KON	et
de	PRP	de
son	DET:POS	son
éducation	NOM	éducation
;	PUN	;
l'	DET:ART	le
autre	ADJ	autre
,	PUN	,
au	PRP:det	au
contraire	NOM	contraire
,	PUN	,
était	VER:impf	être
laide	ADJ	laid
et	KON	et
vieille	ADJ	vieux
,	PUN	,
mais	KON	mais
avec	PRP	avec
une	DET:ART	un
physionomie	NOM	physionomie
ouverte	ADJ	ouvert
,	PUN	,
des	PRP:det	du
manières	NOM	manière
discrètes	ADJ	discret
,	PUN	,
une	DET:ART	un
toilette	NOM	toilette
de	PRP	de
bon	ADJ	bon
goût	NOM	goût
qui	PRO:REL	qui
inspiraient	VER:impf	inspirer
sinon	KON	sinon
le	DET:ART	le
respect	NOM	respect
,	PUN	,
au	PRP:det	au
moins	ADV	moins
la	DET:ART	le
confiance	NOM	confiance
et	KON	et
une	DET:ART	un
certaine	ADJ	certain
sympathie	NOM	sympathie
.	SENT	.
On	PRO:PER	on
se	PRO:PER	se
sentait	VER:impf	sentir
en	PRP	en
présence	NOM	présence
d'	PRP	de
une	DET:ART	un
honnête	ADJ	honnête
femme	NOM	femme
qui	PRO:REL	qui
devait	VER:impf	devoir
être	VER:infi	être
une	DET:ART	un
bonne	ADJ	bon
mère	NOM	mère
de	PRP	de
famille	NOM	famille
.	SENT	.
Les	DET:ART	le
hommes	NOM	homme
n'	ADV	ne
avaient	VER:impf	avoir
rien	ADV	rien
de	PRP	de
frappant	VER:ppre	frapper
qui	PRO:REL	qui
permît	VER:subi	permettre
un	DET:ART	un
jugement	NOM	jugement
immédiat	ADJ	immédiat
et	KON	et
certain	ADJ	certain
:	PUN	:
cependant	ADV	cependant
